id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2822546067,418,5,1,41,51,303582z192rnbr2x28o2t7u38,1,70.8,102.0,2025-06-14T14:42:06.282Z,2025-06-14T14:42:33Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770592391,233,317,5770592281,347,,5770592279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546069,419,1,1,41,52,303582z192rnbr2x28o2t7u38,1,77.7,100.0,2025-06-14T14:42:06.920Z,2025-06-14T14:42:08Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770592301,141,94.7,5770592295,107,,5770592305,213,3.70,5770592299,140,70.2,5770592303,212,9.3,5770592297,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546079,420,1,1,41,54,303582z192rnbr2x28o2t7u38,1,71.5,94.5,2025-06-14T14:42:08.770Z,2025-06-14T14:42:10Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770592357,141,97.1,5770592361,213,0.30,5770592353,56,Left,5770592355,140,77.0,5770592359,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546089,318,83,1,41,55,cy6zs39z79dcfbr4xzkp38z7q,0,33.2,4.7,2025-06-14T14:42:10.068Z,2025-06-14T14:45:49Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770592841,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546083,421,1,1,41,55,303582z192rnbr2x28o2t7u38,0,77.2,97.2,2025-06-14T14:42:10.211Z,2025-06-14T14:42:13Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770592373,141,94.7,5770592465,286,,5770592377,213,3.54,5770592375,212,4.4,5770592459,236,,5770592369,56,Left,5770592461,233,319,5770592371,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546095,319,74,1,41,55,cy6zs39z79dcfbr4xzkp38z7q,1,34.6,7.1,2025-06-14T14:42:10.212Z,2025-06-14T14:42:40Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770592443,56,Back,5770592445,285,,5770592467,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546099,422,61,1,41,59,303582z192rnbr2x28o2t7u38,1,79.4,94.7,2025-06-14T14:42:13.797Z,2025-06-14T14:42:14Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770592471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546105,320,1,1,42,0,cy6zs39z79dcfbr4xzkp38z7q,0,25.5,8.0,2025-06-14T14:42:14.957Z,2025-06-14T14:42:15Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770592503,56,Back,5770592507,141,7.9,5770592513,1,,5770592509,212,2.6,5770592505,140,28.0,5770592511,213,6.26,5770592501,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546111,321,5,1,42,0,cy6zs39z79dcfbr4xzkp38z7q,1,25.9,-1.2,2025-06-14T14:42:14.999Z,2025-06-14T14:52:05Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770592529,56,Back,5770599059,347,,5770592547,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546107,423,5,1,42,0,303582z192rnbr2x28o2t7u38,0,74.1,101.2,2025-06-14T14:42:14.999Z,2025-06-14T14:42:24Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770592635,347,,5770592515,56,Left,5770592553,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546135,322,1,1,42,13,cy6zs39z79dcfbr4xzkp38z7q,1,26.2,0.0,2025-06-14T14:42:28.060Z,2025-06-14T14:42:30Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770592685,213,0.22,5770592675,107,,5770592679,140,36.0,5770592677,56,Back,5770592683,212,10.5,5770592681,141,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546137,323,50,1,42,16,cy6zs39z79dcfbr4xzkp38z7q,1,31.8,4.1,2025-06-14T14:42:30.499Z,2025-06-14T15:56:37Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770593117,285,,5770593113,233,424,5770592689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546185,424,7,1,42,16,303582z192rnbr2x28o2t7u38,1,68.2,95.9,2025-06-14T14:42:30.500Z,2025-06-14T15:56:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770592987,56,Left,5770592989,286,,5770593085,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546187,425,50,1,42,17,303582z192rnbr2x28o2t7u38,1,71.5,94.6,2025-06-14T14:42:31.483Z,2025-06-14T15:56:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770593059,233,324,5770592995,286,,5770592993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546139,324,7,1,42,17,cy6zs39z79dcfbr4xzkp38z7q,0,28.5,5.4,2025-06-14T14:42:31.484Z,2025-06-14T15:56:37Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5770592699,285,,5770593047,233,425,5770592697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546193,427,1,1,42,20,303582z192rnbr2x28o2t7u38,1,72.5,88.4,2025-06-14T14:42:35.229Z,2025-06-14T14:42:57Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770593001,56,Left,5770593009,213,0.25,5770593005,141,93.0,5770593007,212,12.6,5770593003,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546149,325,4,1,42,21,cy6zs39z79dcfbr4xzkp38z7q,1,16.2,9.8,2025-06-14T14:42:36.205Z,2025-06-14T14:52:52Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770599301,294,,5770592779,152,,5770593123,233,428,5770592775,13,,5770592783,285,,5770592777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546195,428,4,1,42,21,303582z192rnbr2x28o2t7u38,0,83.8,90.2,2025-06-14T14:42:36.206Z,2025-06-14T14:52:48Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770593135,233,325,5770593041,286,,5770599275,294,,5770593033,13,,5770593037,152,,5770593035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546229,326,1,1,42,47,cy6zs39z79dcfbr4xzkp38z7q,0,18.7,9.4,2025-06-14T14:43:02.078Z,2025-06-14T14:43:06Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770593289,1,,5770593279,56,Right,5770593275,157,,5770593285,212,52.4,5770593277,152,,5770593287,213,0.05,5770593283,141,13.2,5770593273,5,,5770593281,140,,,,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546233,429,12,1,42,52,303582z192rnbr2x28o2t7u38,1,27.0,85.0,2025-06-14T14:43:07.253Z,2025-06-14T14:43:11Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770593313,212,8.9,5770593307,56,Back,5770593317,15,,5770593315,213,0.65,5770593309,140,33.7,5770593311,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546237,430,61,1,42,56,303582z192rnbr2x28o2t7u38,0,33.8,94.2,2025-06-14T14:43:11.142Z,2025-06-14T14:43:11Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770593321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546241,327,5,1,42,57,cy6zs39z79dcfbr4xzkp38z7q,1,65.8,-1.8,2025-06-14T14:43:11.789Z,2025-06-14T14:52:05Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770593329,347,,5770593327,56,Right,5770593331,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546239,431,5,1,42,57,303582z192rnbr2x28o2t7u38,0,34.2,101.8,2025-06-14T14:43:11.789Z,2025-06-14T14:43:14Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770593351,233,327,5770593323,56,Back,5770593325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546255,328,1,1,43,6,cy6zs39z79dcfbr4xzkp38z7q,1,66.6,0.0,2025-06-14T14:43:21.036Z,2025-06-14T14:43:22Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770593399,107,,5770593401,56,Right,5770593403,140,77.8,5770593407,212,13.0,5770593409,213,0.44,5770593405,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546257,329,1,1,43,7,cy6zs39z79dcfbr4xzkp38z7q,1,77.8,6.2,2025-06-14T14:43:22.203Z,2025-06-14T14:43:23Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770593421,56,Center,5770593429,213,1.14,5770593419,168,,5770593425,141,27.0,5770593427,212,15.6,5770593423,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546271,330,1,1,43,11,cy6zs39z79dcfbr4xzkp38z7q,0,98.1,27.0,2025-06-14T14:43:25.772Z,2025-06-14T14:43:28Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5770593595,286,,5770593495,213,2.29,5770593493,212,0.6,5770593489,140,97.7,5770593491,141,27.7,5770593591,233,432,5770593589,236,,5770593487,56,Center,5770593573,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546289,432,74,1,43,11,303582z192rnbr2x28o2t7u38,1,1.7,65.1,2025-06-14T14:43:25.773Z,2025-06-14T14:56:10Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770593597,233,330,5770593577,285,,5770593575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546303,433,12,1,43,14,303582z192rnbr2x28o2t7u38,1,1.7,65.1,2025-06-14T14:43:28.950Z,2025-06-14T14:43:37Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770593703,213,5.67,5770593699,141,15.6,5770593695,56,Back,5770593697,140,47.1,5770593701,212,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546307,331,1,1,43,22,cy6zs39z79dcfbr4xzkp38z7q,1,39.7,93.3,2025-06-14T14:43:37.036Z,2025-06-14T14:43:42Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5770593743,213,3.92,5770593737,140,23.6,5770593735,56,Back,5770593739,141,68.7,5770593741,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546313,332,1,1,43,27,cy6zs39z79dcfbr4xzkp38z7q,1,24.2,75.1,2025-06-14T14:43:42.300Z,2025-06-14T14:43:43Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770593787,56,Left,5770593801,1,,5770593783,157,,5770593791,140,60.9,5770593797,212,40.1,5770593795,141,91.5,5770593799,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546315,333,44,1,43,28,cy6zs39z79dcfbr4xzkp38z7q,1,59.8,90.6,2025-06-14T14:43:43.452Z,2025-06-14T15:21:06Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5770593805,56,Left,5770593813,233,434,5770593807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546317,434,44,1,43,28,303582z192rnbr2x28o2t7u38,0,40.2,9.4,2025-06-14T14:43:43.453Z,2025-06-14T15:21:06Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770593817,233,333,5770593809,56,Back,5770593811,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546319,334,1,1,43,29,cy6zs39z79dcfbr4xzkp38z7q,0,60.9,91.5,2025-06-14T14:43:43.500Z,2025-06-14T14:43:45Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5770593821,3,,5770593831,212,19.2,5770593833,213,5.68,5770593829,141,75.6,5770593825,56,Center,5770593827,140,76.0,5770593823,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546345,436,1,1,43,30,303582z192rnbr2x28o2t7u38,1,21.8,15.5,2025-06-14T14:43:45.175Z,2025-06-14T14:43:53Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770593987,56,Back,5770593993,212,23.2,5770593991,141,42.4,5770593989,140,8.2,5770593995,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546351,437,1,1,43,39,303582z192rnbr2x28o2t7u38,1,13.3,42.7,2025-06-14T14:43:53.751Z,2025-06-14T14:43:55Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5770594037,140,12.8,5770594043,213,4.67,5770594035,56,Back,5770594039,141,24.6,5770594041,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546361,438,1,1,43,41,303582z192rnbr2x28o2t7u38,1,12.9,26.8,2025-06-14T14:43:55.692Z,2025-06-14T14:43:58Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770594075,56,Back,5770594079,141,48.8,5770594077,140,8.2,5770594083,213,1.89,5770594081,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546375,439,1,1,43,43,303582z192rnbr2x28o2t7u38,1,8.2,48.8,2025-06-14T14:43:57.997Z,2025-06-14T14:43:59Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5770594141,212,16.4,5770594143,213,5.85,5770594137,140,22.4,5770594135,56,Back,5770594139,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546379,440,1,1,43,45,303582z192rnbr2x28o2t7u38,0,22.4,38.6,2025-06-14T14:43:59.816Z,2025-06-14T14:44:01Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770594163,213,4.42,5770594159,141,15.9,5770594155,56,Back,5770594157,140,17.9,5770594161,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546385,335,8,1,43,47,cy6zs39z79dcfbr4xzkp38z7q,1,80.1,83.6,2025-06-14T14:44:02.158Z,2025-06-14T14:44:02Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770594183,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546409,337,3,1,43,54,cy6zs39z79dcfbr4xzkp38z7q,0,88.6,95.6,2025-06-14T14:44:08.530Z,2025-06-14T14:44:11Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770594239,286,,5770594265,233,441,5770594237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546411,441,7,1,43,54,303582z192rnbr2x28o2t7u38,1,11.4,4.4,2025-06-14T14:44:08.531Z,2025-06-14T14:44:10Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770594243,56,Back,5770594247,233,337,5770594245,285,,5770594241,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546421,338,5,1,43,54,cy6zs39z79dcfbr4xzkp38z7q,1,87.7,101.8,2025-06-14T14:44:09.280Z,2025-06-14T14:52:05Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770594343,233,442,5770594283,56,Left,5770594287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546431,442,5,1,43,54,303582z192rnbr2x28o2t7u38,0,12.3,-1.8,2025-06-14T14:44:09.280Z,2025-06-14T14:52:06Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770594341,347,,5770594351,233,338,5770594339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546469,339,1,1,44,15,cy6zs39z79dcfbr4xzkp38z7q,0,90.8,100.0,2025-06-14T14:44:30.460Z,2025-06-14T14:44:34Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5770594567,56,Center,5770594571,141,71.8,5770594575,213,4.74,5770594569,140,91.3,5770594565,107,,5770594573,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546467,443,44,1,44,19,303582z192rnbr2x28o2t7u38,1,8.0,29.0,2025-06-14T14:44:33.793Z,2025-06-14T15:21:06Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770594595,233,340,5770594563,285,,5770594561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546471,340,44,1,44,19,cy6zs39z79dcfbr4xzkp38z7q,0,92.0,71.0,2025-06-14T14:44:33.794Z,2025-06-14T15:21:06Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5770594615,233,443,5770594581,286,,5770594579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546473,444,12,1,44,19,303582z192rnbr2x28o2t7u38,1,7.0,30.7,2025-06-14T14:44:33.962Z,2025-06-14T14:45:14Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5770594591,213,0.07,5770594585,140,25.5,5770594589,212,19.5,5770594587,141,32.7,5770594583,56,Back,5770594593,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546477,446,61,1,44,22,303582z192rnbr2x28o2t7u38,1,27.0,40.1,2025-06-14T14:44:37.432Z,2025-06-14T14:44:37Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5770594629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546485,447,1,1,44,23,303582z192rnbr2x28o2t7u38,1,32.3,51.0,2025-06-14T14:44:38.472Z,2025-06-14T14:44:43Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5770594707,1,,5770594703,212,32.7,5770594699,140,51.9,5770594701,141,88.4,5770594697,56,Left,5770594705,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546487,448,3,1,44,29,303582z192rnbr2x28o2t7u38,0,75.2,91.8,2025-06-14T14:44:43.896Z,2025-06-14T14:44:48Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770594711,56,Left,5770594713,286,,5770594741,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546491,341,7,1,44,29,cy6zs39z79dcfbr4xzkp38z7q,0,24.8,8.2,2025-06-14T14:44:43.897Z,2025-06-14T14:44:48Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770594719,56,Back,5770594721,285,,5770594723,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546489,449,61,1,44,30,303582z192rnbr2x28o2t7u38,1,75.6,95.6,2025-06-14T14:44:45.382Z,2025-06-14T14:44:45Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770594717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546501,342,4,1,44,34,cy6zs39z79dcfbr4xzkp38z7q,1,19.8,14.6,2025-06-14T14:44:49.371Z,2025-06-14T14:44:54Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5770594801,294,,5770594833,233,450,5770594805,152,,5770594803,56,Back,5770594807,285,,5770594799,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546499,450,4,1,44,34,303582z192rnbr2x28o2t7u38,0,80.2,85.4,2025-06-14T14:44:49.372Z,2025-06-14T14:44:54Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5770594777,13,,5770594783,152,,5770594779,294,,5770594785,286,,5770594781,56,Left,5770594839,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546537,343,27,1,44,52,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-14T14:45:06.637Z,2025-06-14T14:45:11Z,,,,,5770595067,41,Injury,5770595009,233,451,5770595069,53,an77jbrily6wipsqhwliubhsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546541,451,27,1,44,52,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T14:45:06.637Z,2025-06-14T14:45:09Z,,,,,5770595029,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546621,453,70,1,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T14:45:15.002Z,2025-06-14T14:45:45Z,,,,,5770595547,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546627,344,28,1,45,32,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-14T14:45:46.892Z,2025-06-14T14:45:49Z,,,,,5770595585,55,343,5770595589,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546623,454,28,1,45,32,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-14T14:45:46.892Z,2025-06-14T14:45:50Z,,,,,5770595563,55,451,5770595595,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546665,345,1,1,45,52,cy6zs39z79dcfbr4xzkp38z7q,1,19.8,10.7,2025-06-14T14:46:06.511Z,2025-06-14T14:46:11Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5770595819,1,,5770595815,212,56.0,5770595809,56,Center,5770595805,157,,5770595813,141,22.4,5770595807,152,,5770595803,5,,5770595817,213,0.14,5770595811,140,,,,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546667,346,1,1,45,56,cy6zs39z79dcfbr4xzkp38z7q,0,72.6,22.4,2025-06-14T14:46:11.245Z,2025-06-14T14:46:23Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5770595831,213,1.68,5770595969,156,,5770595825,140,72.1,5770595829,212,4.9,5770595823,56,Center,5770595827,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546673,455,1,1,45,59,303582z192rnbr2x28o2t7u38,1,26.6,69.7,2025-06-14T14:46:13.639Z,2025-06-14T14:46:15Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770595863,212,24.0,5770595859,140,7.8,5770595865,213,3.74,5770595857,56,Back,5770595861,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546695,457,1,1,46,1,303582z192rnbr2x28o2t7u38,1,8.0,47.9,2025-06-14T14:46:15.812Z,2025-06-14T14:46:24Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5770595991,213,5.60,5770595985,140,13.6,5770595989,212,7.6,5770595983,56,Back,5770595987,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546707,458,1,1,46,11,303582z192rnbr2x28o2t7u38,1,22.0,27.9,2025-06-14T14:46:25.873Z,2025-06-14T14:46:30Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5770596081,56,Back,5770596089,213,1.32,5770596091,1,,5770596085,141,86.0,5770596087,212,40.8,5770596083,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546713,459,1,1,46,15,303582z192rnbr2x28o2t7u38,1,35.0,78.7,2025-06-14T14:46:30.012Z,2025-06-14T14:46:31Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770596121,140,39.2,5770596125,212,10.2,5770596119,56,Back,5770596123,141,65.1,5770596127,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546715,460,1,1,46,16,303582z192rnbr2x28o2t7u38,1,39.2,65.1,2025-06-14T14:46:31.315Z,2025-06-14T14:46:32Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5770596137,212,6.5,5770596133,140,34.7,5770596143,156,,5770596139,213,2.38,5770596135,141,71.7,5770596131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546725,461,1,1,46,18,303582z192rnbr2x28o2t7u38,1,34.7,71.7,2025-06-14T14:46:33.088Z,2025-06-14T14:46:35Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5770596187,140,39.2,5770596193,213,5.35,5770596189,141,62.4,5770596185,56,Back,5770596191,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822546747,462,1,1,46,20,303582z192rnbr2x28o2t7u38,1,33.2,62.9,2025-06-14T14:46:34.921Z,2025-06-14T14:46:41Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5770596285,56,Back,5770596291,212,23.1,5770596289,141,30.1,5770596293,213,4.45,5770596287,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
