id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2818259185,456,4,2,47,33,cy6zs39z79dcfbr4xzkp38z7q,0,41.2,25.7,2025-05-24T15:08:50.484Z,2025-05-24T15:15:29Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5746578435,285,,5746578481,233,561,5746578427,13,,5746578431,152,,5746578429,56,Back,5746607201,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259677,562,1,2,48,14,2rdnn9p03qrmmv34tyx1nahpa,1,56.9,75.9,2025-05-24T15:09:31.810Z,2025-05-24T15:09:34Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746581239,213,4.38,5746581227,5,,5746581235,141,63.1,5746581233,140,54.0,5746581231,56,Center,5746581229,152,,5746581237,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259695,563,1,2,48,16,2rdnn9p03qrmmv34tyx1nahpa,1,53.6,54.8,2025-05-24T15:09:34.235Z,2025-05-24T15:09:35Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746581331,140,44.1,5746581335,212,14.4,5746581337,213,3.95,5746581329,56,Back,5746581333,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259727,564,1,2,48,19,2rdnn9p03qrmmv34tyx1nahpa,1,43.4,40.1,2025-05-24T15:09:37.324Z,2025-05-24T15:09:38Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,5746581529,141,61.7,5746581531,212,14.9,5746581525,56,Back,5746581533,213,1.75,5746581527,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259763,565,1,2,48,21,2rdnn9p03qrmmv34tyx1nahpa,1,40.9,61.7,2025-05-24T15:09:38.543Z,2025-05-24T15:09:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746581697,56,Back,5746581703,140,43.5,5746581711,213,1.29,5746581709,212,9.9,5746581707,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259793,566,1,2,48,23,2rdnn9p03qrmmv34tyx1nahpa,1,44.8,77.8,2025-05-24T15:09:40.730Z,2025-05-24T15:09:45Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746581923,213,0.67,5746581911,56,Left,5746581919,141,94.4,5746581921,212,18.2,5746581915,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259785,457,83,2,48,26,cy6zs39z79dcfbr4xzkp38z7q,0,53.6,10.1,2025-05-24T15:09:44.344Z,2025-05-24T15:09:46Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746581983,399,enc30jhvcxxy3c53muws4gbje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259803,567,1,2,48,28,2rdnn9p03qrmmv34tyx1nahpa,1,44.6,94.2,2025-05-24T15:09:45.467Z,2025-05-24T15:09:48Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746581965,56,Back,5746581973,213,3.18,5746581969,141,93.2,5746581967,140,25.6,5746581971,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259899,568,1,2,48,30,2rdnn9p03qrmmv34tyx1nahpa,1,24.3,84.4,2025-05-24T15:09:47.857Z,2025-05-24T15:09:53Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746582545,213,5.16,5746582541,141,61.1,5746582543,212,17.6,5746582539,140,31.6,5746582537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260033,569,1,2,48,35,2rdnn9p03qrmmv34tyx1nahpa,1,31.8,74.8,2025-05-24T15:09:52.981Z,2025-05-24T15:10:01Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746583299,213,1.07,5746583297,212,15.3,5746583293,140,38.8,5746583291,56,Back,5746583295,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260041,570,50,2,48,42,2rdnn9p03qrmmv34tyx1nahpa,1,58.8,92.6,2025-05-24T15:09:59.481Z,2025-05-24T15:16:51Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746611529,286,,5746583323,56,Left,5746611599,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260005,458,7,2,48,42,cy6zs39z79dcfbr4xzkp38z7q,0,41.2,7.4,2025-05-24T15:09:59.482Z,2025-05-24T15:16:50Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746611565,233,570,5746611325,285,,5746611323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260101,571,1,2,48,46,2rdnn9p03qrmmv34tyx1nahpa,1,60.3,95.7,2025-05-24T15:10:04.276Z,2025-05-24T15:16:48Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,5746583635,56,Back,5746583643,213,3.47,5746583639,141,84.4,5746583637,140,38.9,5746583641,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260145,459,27,2,48,50,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-24T15:10:07.728Z,2025-05-24T15:17:00Z,,,,5746584387,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260239,572,27,2,48,50,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T15:10:07.728Z,2025-05-24T15:10:16Z,,,,5746584351,53,enc30jhvcxxy3c53muws4gbje,5746584347,41,Injury,5746584375,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260475,460,28,2,49,10,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-24T15:10:28.069Z,2025-05-24T15:17:47Z,,,,5746585653,233,573,5746585599,55,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260461,573,28,2,49,10,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T15:10:28.069Z,2025-05-24T15:17:50Z,,,,5746585557,55,572,5746585629,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260499,461,68,2,49,12,cy6zs39z79dcfbr4xzkp38z7q,0,59.3,29.5,2025-05-24T15:10:29.562Z,2025-05-24T15:17:54Z,,,,5746617559,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260553,576,68,2,49,12,2rdnn9p03qrmmv34tyx1nahpa,1,41.3,73.4,2025-05-24T15:10:30.208Z,2025-05-24T15:18:04Z,,,,5746618217,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260503,574,1,2,49,16,2rdnn9p03qrmmv34tyx1nahpa,1,36.9,65.6,2025-05-24T15:10:34.303Z,2025-05-24T15:18:38Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746585733,140,34.7,5746585745,213,4.62,5746585731,56,Back,5746585783,189,,5746585737,141,29.2,5746585741,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260529,575,1,2,49,17,2rdnn9p03qrmmv34tyx1nahpa,1,34.2,27.2,2025-05-24T15:10:34.631Z,2025-05-24T15:20:36Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,5746585889,212,25.6,5746585885,140,55.1,5746585887,141,7.8,5746585891,213,5.74,5746585883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260595,577,1,2,49,20,2rdnn9p03qrmmv34tyx1nahpa,0,50.1,6.2,2025-05-24T15:10:38.086Z,2025-05-24T15:19:28Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746624283,56,Center,5746624287,141,34.2,5746624291,213,0.83,5746624285,140,66.7,5746624289,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818268467,583,1,2,49,21,cy6zs39z79dcfbr4xzkp38z7q,0,34.0,65.4,2025-05-24T15:10:38.811Z,2025-05-24T15:21:28Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746632599,213,0.10,5746632569,56,Center,5746632595,141,68.3,5746632593,140,53.3,5746632779,157,,5746632781,1,,5746632597,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260599,578,1,2,49,23,2rdnn9p03qrmmv34tyx1nahpa,1,57.3,28.2,2025-05-24T15:10:41.258Z,2025-05-24T15:22:52Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746635367,56,Center,5746635371,141,45.6,5746635375,213,0.86,5746635373,212,15.6,5746635369,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260605,579,1,2,49,24,2rdnn9p03qrmmv34tyx1nahpa,1,68.1,56.0,2025-05-24T15:10:41.446Z,2025-05-24T15:22:54Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746637839,212,9.1,5746637833,56,Center,5746637835,140,71.9,5746637841,213,5.17,5746637837,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260609,580,1,2,49,25,2rdnn9p03qrmmv34tyx1nahpa,0,70.7,47.9,2025-05-24T15:10:42.586Z,2025-05-24T15:23:09Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,5746638635,140,86.6,5746638633,56,Center,5746638637,141,47.9,5746638641,213,0.00,5746638639,212,16.7,5746640215,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260761,463,1,2,49,33,cy6zs39z79dcfbr4xzkp38z7q,1,14.8,50.0,2025-05-24T15:10:50.728Z,2025-05-24T15:10:52Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746586859,213,2.00,5746586855,141,65.2,5746586853,140,10.3,5746586849,123,,5746586851,56,Back,5746586857,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260849,464,1,2,49,35,cy6zs39z79dcfbr4xzkp38z7q,1,10.2,66.4,2025-05-24T15:10:52.601Z,2025-05-24T15:10:57Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746587217,141,91.2,5746587219,212,17.3,5746587221,213,1.35,5746587213,56,Back,5746587215,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260859,465,1,2,49,39,cy6zs39z79dcfbr4xzkp38z7q,0,14.6,89.9,2025-05-24T15:10:57.370Z,2025-05-24T15:10:58Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746587273,157,,5746587279,140,69.7,5746587281,141,100.0,5746587287,1,,5746587277,56,Left,5746587285,213,0.14,5746587283,212,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260873,466,5,2,49,40,cy6zs39z79dcfbr4xzkp38z7q,0,67.4,101.8,2025-05-24T15:10:58.245Z,2025-05-24T15:32:24Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746587303,56,Left,5746587305,347,,5746587361,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260875,581,5,2,49,40,2rdnn9p03qrmmv34tyx1nahpa,1,32.6,-1.8,2025-05-24T15:10:58.245Z,2025-05-24T15:11:00Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746587309,347,,5746587321,233,466,5746587307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260957,582,1,2,49,45,2rdnn9p03qrmmv34tyx1nahpa,1,38.8,0.0,2025-05-24T15:11:02.700Z,2025-05-24T15:11:04Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,5746587739,213,1.21,5746587729,107,,5746587737,212,12.3,5746587733,140,42.9,5746587735,141,15.0,5746587731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818260981,583,1,2,49,46,2rdnn9p03qrmmv34tyx1nahpa,1,44.9,13.2,2025-05-24T15:11:03.984Z,2025-05-24T15:11:05Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746587797,141,4.9,5746587795,140,40.0,5746587793,56,Back,5746587801,213,3.97,5746587799,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261007,584,1,2,49,47,2rdnn9p03qrmmv34tyx1nahpa,1,38.2,8.2,2025-05-24T15:11:05.280Z,2025-05-24T15:11:08Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,5746587959,212,17.1,5746587953,56,Back,5746587955,140,40.7,5746587957,141,33.1,5746587961,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261019,585,1,2,49,50,2rdnn9p03qrmmv34tyx1nahpa,1,42.2,31.9,2025-05-24T15:11:07.986Z,2025-05-24T15:11:08Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746588017,213,0.17,5746588009,56,Center,5746588013,141,35.4,5746588011,140,55.6,5746588015,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261065,586,1,2,49,51,2rdnn9p03qrmmv34tyx1nahpa,1,55.6,35.4,2025-05-24T15:11:08.829Z,2025-05-24T15:11:11Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,5746588143,140,36.7,5746588147,212,28.2,5746588141,56,Back,5746588145,141,64.8,5746588149,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261109,587,1,2,49,53,2rdnn9p03qrmmv34tyx1nahpa,1,36.7,64.8,2025-05-24T15:11:10.876Z,2025-05-24T15:11:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746588447,212,26.2,5746588439,56,Left,5746588441,140,54.5,5746588445,141,91.7,5746588449,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261103,467,83,2,49,58,cy6zs39z79dcfbr4xzkp38z7q,0,37.7,21.6,2025-05-24T15:11:15.576Z,2025-05-24T15:11:19Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746588599,399,enc30jhvcxxy3c53muws4gbje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261117,588,1,2,49,59,2rdnn9p03qrmmv34tyx1nahpa,0,59.4,84.8,2025-05-24T15:11:16.484Z,2025-05-24T15:11:17Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,5746588499,213,5.35,5746588491,56,Center,5746588495,141,77.3,5746588493,140,63.0,5746588497,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261173,469,3,2,50,2,cy6zs39z79dcfbr4xzkp38z7q,1,45.2,22.4,2025-05-24T15:11:20.121Z,2025-05-24T15:32:44Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746588793,233,589,5746588767,56,Back,5746588769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261155,589,45,2,50,2,2rdnn9p03qrmmv34tyx1nahpa,0,54.8,77.6,2025-05-24T15:11:20.121Z,2025-05-24T15:32:44Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746588809,233,469,5746588677,285,,5746588673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261231,470,1,2,50,3,cy6zs39z79dcfbr4xzkp38z7q,1,48.1,17.1,2025-05-24T15:11:20.968Z,2025-05-24T15:11:25Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746589049,56,Right,5746589053,141,3.7,5746589057,213,5.42,5746589051,140,55.5,5746589055,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261267,471,1,2,50,8,cy6zs39z79dcfbr4xzkp38z7q,1,56.6,4.3,2025-05-24T15:11:25.465Z,2025-05-24T15:11:28Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746589267,213,2.87,5746589257,56,Back,5746589263,141,13.1,5746589265,212,22.3,5746589261,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261319,472,1,2,50,10,cy6zs39z79dcfbr4xzkp38z7q,1,36.1,14.6,2025-05-24T15:11:28.393Z,2025-05-24T15:11:33Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746589633,56,Back,5746589635,140,18.9,5746589643,212,27.2,5746589639,141,44.6,5746589647,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261343,473,1,2,50,16,cy6zs39z79dcfbr4xzkp38z7q,1,21.9,46.6,2025-05-24T15:11:33.529Z,2025-05-24T15:11:35Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746589779,56,Back,5746589785,212,16.0,5746589781,140,22.9,5746589783,141,23.1,5746589787,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261377,474,1,2,50,18,cy6zs39z79dcfbr4xzkp38z7q,1,23.3,22.8,2025-05-24T15:11:35.544Z,2025-05-24T15:11:38Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746589993,141,22.8,5746589997,213,0.00,5746589995,212,9.0,5746589991,140,31.9,5746589989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261403,475,1,2,50,20,cy6zs39z79dcfbr4xzkp38z7q,1,28.0,25.3,2025-05-24T15:11:38.232Z,2025-05-24T15:11:40Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746590127,56,Back,5746590133,212,22.8,5746590135,213,2.59,5746590129,140,9.5,5746590131,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261451,476,1,2,50,22,cy6zs39z79dcfbr4xzkp38z7q,1,9.5,44.3,2025-05-24T15:11:40.121Z,2025-05-24T15:11:42Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746590365,141,78.4,5746590361,56,Back,5746590363,140,20.3,5746590367,212,25.8,5746590369,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261569,477,1,2,50,25,cy6zs39z79dcfbr4xzkp38z7q,1,21.6,80.8,2025-05-24T15:11:42.809Z,2025-05-24T15:11:50Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746591059,140,25.4,5746591065,213,1.14,5746591063,212,9.5,5746591061,141,93.5,5746591057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261523,590,83,2,50,29,2rdnn9p03qrmmv34tyx1nahpa,0,72.4,11.6,2025-05-24T15:11:47.318Z,2025-05-24T15:11:51Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746591235,399,80whrqt5ch885cdrzpzlez85w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261597,478,1,2,50,32,cy6zs39z79dcfbr4xzkp38z7q,1,29.7,60.9,2025-05-24T15:11:50.105Z,2025-05-24T15:11:51Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746591229,212,15.2,5746591231,213,4.66,5746591223,56,Back,5746591227,141,38.6,5746591225,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261703,479,1,2,50,34,cy6zs39z79dcfbr4xzkp38z7q,1,29.6,38.2,2025-05-24T15:11:51.592Z,2025-05-24T15:11:58Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746591811,141,20.6,5746591815,213,5.60,5746591809,140,43.6,5746591813,212,19.0,5746591807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261723,480,1,2,50,40,cy6zs39z79dcfbr4xzkp38z7q,1,71.6,18.2,2025-05-24T15:11:58.200Z,2025-05-24T15:12:00Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746591905,212,7.8,5746591901,140,74.6,5746591903,141,7.7,5746591907,213,5.13,5746591899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261739,481,1,2,50,42,cy6zs39z79dcfbr4xzkp38z7q,0,78.0,9.7,2025-05-24T15:11:59.849Z,2025-05-24T15:12:05Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746592063,140,92.5,5746592065,141,42.8,5746592059,155,,5746592069,213,0.98,5746592067,212,27.2,5746592057,2,,5746592279,233,591,5746592061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2818261869,593,44,2,50,45,2rdnn9p03qrmmv34tyx1nahpa,1,6.4,54.6,2025-05-24T15:12:02.887Z,2025-05-24T15:12:14Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746592743,285,,5746592769,233,482,5746592741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261755,482,44,2,50,45,cy6zs39z79dcfbr4xzkp38z7q,0,93.6,45.4,2025-05-24T15:12:02.888Z,2025-05-24T15:12:15Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746592151,286,,5746592793,233,593,5746592149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261781,591,41,2,50,45,2rdnn9p03qrmmv34tyx1nahpa,1,3.5,56.7,2025-05-24T15:12:03.042Z,2025-05-24T15:12:06Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746592247,213,1.11,5746592241,140,17.9,5746592311,233,481,5746592243,141,100.0,5746592245,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261761,483,5,2,50,46,cy6zs39z79dcfbr4xzkp38z7q,1,82.4,-1.2,2025-05-24T15:12:04.137Z,2025-05-24T15:32:24Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746592171,347,,5746592169,56,Right,5746592323,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261793,592,5,2,50,46,2rdnn9p03qrmmv34tyx1nahpa,0,17.6,101.2,2025-05-24T15:12:04.137Z,2025-05-24T15:32:25Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746592353,233,483,5746592295,56,Back,5746592297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261907,484,1,2,50,55,cy6zs39z79dcfbr4xzkp38z7q,1,82.9,0.0,2025-05-24T15:12:13.336Z,2025-05-24T15:12:15Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746592959,212,8.1,5746592955,140,77.8,5746592953,56,Right,5746592951,107,,5746592961,213,2.29,5746592957,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261923,485,1,2,50,58,cy6zs39z79dcfbr4xzkp38z7q,1,83.6,8.8,2025-05-24T15:12:15.608Z,2025-05-24T15:12:17Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746593021,56,Right,5746593025,141,12.3,5746593023,140,88.5,5746593027,212,5.7,5746593029,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261973,486,1,2,50,59,cy6zs39z79dcfbr4xzkp38z7q,1,88.4,11.4,2025-05-24T15:12:17.193Z,2025-05-24T15:12:21Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746593297,56,Right,5746593305,213,5.60,5746593301,141,6.5,5746593299,140,92.3,5746593303,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818261997,487,1,2,51,3,cy6zs39z79dcfbr4xzkp38z7q,1,89.6,6.2,2025-05-24T15:12:21.225Z,2025-05-24T15:12:22Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5746593451,140,79.1,5746593455,212,11.2,5746593457,213,3.31,5746593449,56,Right,5746593453,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262049,488,1,2,51,5,cy6zs39z79dcfbr4xzkp38z7q,1,78.6,4.4,2025-05-24T15:12:22.777Z,2025-05-24T15:12:26Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746593757,213,1.81,5746593749,56,Center,5746593753,141,25.0,5746593751,140,75.4,5746593755,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262077,489,1,2,51,8,cy6zs39z79dcfbr4xzkp38z7q,1,74.6,34.5,2025-05-24T15:12:26.072Z,2025-05-24T15:12:28Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746593881,140,74.9,5746593885,212,19.4,5746593879,56,Center,5746593887,213,1.55,5746593883,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262121,490,1,2,51,10,cy6zs39z79dcfbr4xzkp38z7q,1,75.2,64.0,2025-05-24T15:12:28.200Z,2025-05-24T15:12:31Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746594129,213,0.92,5746594121,56,Left,5746594125,141,85.9,5746594123,140,86.1,5746594127,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262137,491,1,2,51,13,cy6zs39z79dcfbr4xzkp38z7q,0,86.4,84.7,2025-05-24T15:12:31.322Z,2025-05-24T15:12:32Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746594265,2,,5746594273,141,50.4,5746594269,56,Center,5746594275,212,26.2,5746594267,155,,5746594277,213,5.18,5746594271,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262297,595,1,2,51,25,2rdnn9p03qrmmv34tyx1nahpa,1,12.7,53.1,2025-05-24T15:12:43.175Z,2025-05-24T15:12:47Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746595207,56,Back,5746595215,213,1.22,5746595213,212,17.0,5746595205,123,,5746595211,141,76.6,5746595209,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262355,596,1,2,51,29,2rdnn9p03qrmmv34tyx1nahpa,1,19.6,75.6,2025-05-24T15:12:47.177Z,2025-05-24T15:12:51Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746595517,212,11.8,5746595509,140,15.7,5746595513,141,59.4,5746595505,56,Back,5746595521,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818262381,597,1,2,51,33,2rdnn9p03qrmmv34tyx1nahpa,1,17.7,56.0,2025-05-24T15:12:51.192Z,2025-05-24T15:12:53Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746595669,213,4.73,5746595661,56,Back,5746595665,141,38.0,5746595663,140,17.9,5746595667,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
