id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2812778689,413,5,2,47,41,3cbke8cbou2ms925872vk6dwx,1,58.6,-2.0,2025-05-10T17:07:09.742Z,2025-05-10T17:34:25Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716292049,347,,5716292083,233,516,5716292047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812778617,516,5,2,47,41,cy6zs39z79dcfbr4xzkp38z7q,0,41.4,102.0,2025-05-10T17:07:09.742Z,2025-05-10T17:07:15Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5716291687,347,,5716291683,56,Back,5716292125,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812778901,414,1,2,47,50,3cbke8cbou2ms925872vk6dwx,1,66.1,0.0,2025-05-10T17:07:19.446Z,2025-05-10T17:07:24Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716293215,213,1.19,5716293205,107,,5716293207,56,Center,5716293217,1,,5716293209,140,74.9,5716293213,212,25.2,5716293211,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812778971,415,1,2,47,55,3cbke8cbou2ms925872vk6dwx,1,75.9,35.1,2025-05-10T17:07:24.294Z,2025-05-10T17:07:28Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5716293587,141,70.2,5716293591,212,23.9,5716293593,213,1.58,5716293577,56,Center,5716293581,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812778989,416,1,2,47,59,3cbke8cbou2ms925872vk6dwx,0,79.1,85.9,2025-05-10T17:07:27.942Z,2025-05-10T17:07:29Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5716293679,140,90.5,5716293685,213,5.31,5716293673,2,,5716293681,141,60.2,5716293683,212,21.2,5716293677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779305,518,1,2,48,16,cy6zs39z79dcfbr4xzkp38z7q,0,7.7,44.5,2025-05-10T17:07:44.567Z,2025-05-10T17:07:47Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5716295395,56,Center,5716295405,1,,5716295397,140,63.7,5716295403,213,0.03,5716295401,212,58.8,5716295393,199,,5716295399,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779337,417,43,2,48,20,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-10T17:07:48.614Z,2025-05-10T17:09:28Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5716295575,141,58.5,5716295571,56,Back,5716295577,212,0,5716295573,140,49.6,5716306099,144,12,5716295579,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779403,418,12,2,48,20,3cbke8cbou2ms925872vk6dwx,1,49.6,58.5,2025-05-10T17:07:48.742Z,2025-05-10T17:07:52Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5716295929,56,Center,5716295947,213,0.91,5716295941,212,11.7,5716295933,141,72.1,5716295931,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779381,519,1,2,48,20,cy6zs39z79dcfbr4xzkp38z7q,0,55.8,34.9,2025-05-10T17:07:49.063Z,2025-05-10T17:07:50Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5716295813,141,38.6,5716295811,140,64.0,5716295809,56,Center,5716295807,3,,5716295817,213,0.28,5716295815,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779433,419,44,2,48,23,3cbke8cbou2ms925872vk6dwx,1,37.4,60.8,2025-05-10T17:07:51.958Z,2025-05-10T17:07:55Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5716296093,56,Back,5716296095,285,,5716296129,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779427,520,44,2,48,23,cy6zs39z79dcfbr4xzkp38z7q,0,62.6,39.2,2025-05-10T17:07:51.959Z,2025-05-10T17:07:56Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716296057,56,Center,5716296201,233,419,5716296059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779485,420,12,2,48,24,3cbke8cbou2ms925872vk6dwx,1,39.7,60.2,2025-05-10T17:07:52.743Z,2025-05-10T17:07:56Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5716296403,212,6.1,5716296411,15,,5716296401,141,68.1,5716296399,140,42.5,5716296405,213,1.07,5716296397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779439,521,61,2,48,24,cy6zs39z79dcfbr4xzkp38z7q,1,64.1,38.8,2025-05-10T17:07:52.800Z,2025-05-10T17:08:38Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716296113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779509,422,1,2,48,27,3cbke8cbou2ms925872vk6dwx,1,42.5,68.1,2025-05-10T17:07:55.702Z,2025-05-10T17:07:57Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5716296559,141,85.9,5716296557,140,32.4,5716296555,56,Back,5716296561,212,16.1,5716296563,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779533,423,1,2,48,28,3cbke8cbou2ms925872vk6dwx,1,32.4,85.9,2025-05-10T17:07:56.679Z,2025-05-10T17:07:57Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5716296699,141,76.1,5716296703,213,5.76,5716296701,212,13.2,5716296695,56,Back,5716296697,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779555,424,1,2,48,28,3cbke8cbou2ms925872vk6dwx,0,43.3,76.1,2025-05-10T17:07:56.702Z,2025-05-10T17:11:06Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5716296779,212,15.4,5716296773,56,Back,5716296781,213,3.66,5716296777,141,64.9,5716296775,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779563,522,1,2,48,28,cy6zs39z79dcfbr4xzkp38z7q,1,61.8,26.7,2025-05-10T17:07:56.774Z,2025-05-10T17:07:58Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716296823,56,Center,5716296829,212,9.3,5716296827,141,33.1,5716296831,213,0.49,5716296825,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779649,524,1,2,48,30,cy6zs39z79dcfbr4xzkp38z7q,1,70.6,31.5,2025-05-10T17:07:59.255Z,2025-05-10T17:12:11Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,1.0,,5716321817,210,15,5716297271,212,25.1,5716297269,141,34.3,5716297273,213,0.08,5716297267,140,94.4,5716297265,56,Center,5716321819,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779653,525,15,2,48,33,cy6zs39z79dcfbr4xzkp38z7q,1,93.9,33.5,2025-05-10T17:08:01.655Z,2025-05-10T17:12:12Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5716321851,146,99.0,5716321839,154,,5716297297,56,Center,5716320943,63,,5716321845,102,48.7,5716297291,22,,5716321837,29,,5716321853,147,46.0,5716321841,55,524,5716320941,20,,5716321849,328,5716321847,103,5716321887,233,425,5716321835,78,,,,,4.4,,,,,,,,,,,,
2812779667,425,10,2,48,33,3cbke8cbou2ms925872vk6dwx,1,0.9,54.6,2025-05-10T17:08:01.755Z,2025-05-10T17:12:21Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5716321915,233,525,5716322901,183,,5716305609,174,,5716297357,56,Back,5716297353,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779847,526,1,2,48,42,cy6zs39z79dcfbr4xzkp38z7q,1,91.5,91.1,2025-05-10T17:08:10.743Z,2025-05-10T17:08:13Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716298449,213,3.15,5716298439,140,73.0,5716298441,141,90.8,5716298437,56,Left,5716298445,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779893,527,1,2,48,44,cy6zs39z79dcfbr4xzkp38z7q,0,72.9,91.1,2025-05-10T17:08:12.855Z,2025-05-10T17:08:14Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716298649,140,78.9,5716298659,213,5.83,5716298653,141,86.6,5716298657,212,7.0,5716298645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779897,426,61,2,48,45,3cbke8cbou2ms925872vk6dwx,1,31.1,27.7,2025-05-10T17:08:14.294Z,2025-05-10T17:08:14Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716298695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779941,528,1,2,48,46,cy6zs39z79dcfbr4xzkp38z7q,0,82.6,93.5,2025-05-10T17:08:15.383Z,2025-05-10T17:08:17Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716298915,2,,5716298921,140,94.4,5716298923,141,50.3,5716298917,155,,5716298925,212,31.9,5716298927,213,5.11,5716298919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812779967,427,12,2,48,49,3cbke8cbou2ms925872vk6dwx,1,16.2,55.1,2025-05-10T17:08:18.070Z,2025-05-10T17:08:24Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5716299131,15,,5716299079,140,33.9,5716299077,56,Back,5716299083,212,23.1,5716299081,141,34.9,5716299085,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780033,529,1,2,48,51,cy6zs39z79dcfbr4xzkp38z7q,1,70.4,63.7,2025-05-10T17:08:20.263Z,2025-05-10T17:08:21Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716299475,212,12.8,5716299477,213,1.82,5716299467,3,,5716299471,140,67.4,5716299473,141,82.0,5716299469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780081,530,1,2,48,53,cy6zs39z79dcfbr4xzkp38z7q,0,64.6,84.4,2025-05-10T17:08:21.513Z,2025-05-10T17:08:24Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716299767,212,28.4,5716299761,56,Center,5716299763,140,79.9,5716299765,141,50.0,5716299759,157,,5716299771,1,,5716299769,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780099,428,12,2,48,56,3cbke8cbou2ms925872vk6dwx,1,23.3,51.3,2025-05-10T17:08:24.615Z,2025-05-10T17:08:28Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5716299883,140,37.7,5716299967,15,,5716299889,212,18.3,5716299885,141,36.1,5716299879,56,Back,5716299891,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780183,429,1,2,48,59,3cbke8cbou2ms925872vk6dwx,0,37.7,36.1,2025-05-10T17:08:28.038Z,2025-05-10T17:08:29Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5716300309,140,30.6,5716300305,3,,5716300315,213,2.06,5716300311,141,56.9,5716300313,212,16.0,5716300307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780275,532,1,2,49,4,cy6zs39z79dcfbr4xzkp38z7q,0,95.1,25.2,2025-05-10T17:08:33.383Z,2025-05-10T17:08:33Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716300785,140,92.6,5716300783,56,Center,5716300787,141,28.6,5716300789,212,3.5,5716300791,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780331,430,61,2,49,5,3cbke8cbou2ms925872vk6dwx,1,17.5,65.1,2025-05-10T17:08:33.766Z,2025-05-10T17:10:33Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5716301063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780363,533,13,2,49,6,cy6zs39z79dcfbr4xzkp38z7q,1,91.8,38.8,2025-05-10T17:08:35.209Z,2025-05-10T17:11:24Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5716317439,328,,5716317459,230,99.1,5716317457,147,62.1,5716317437,103,5.6,5716314369,17,,5716314373,153,,5716317453,458,,5716301201,56,Center,5716317433,73,,5716301189,22,,5716317461,231,5716317455,146,5716314363,20,,5716317435,102,,,,46.6,98.0,67.4,,,,,,,,,,,
2812780697,534,1,2,49,9,cy6zs39z79dcfbr4xzkp38z7q,1,95.9,57.6,2025-05-10T17:08:38.120Z,2025-05-10T17:09:23Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,1.0,5716303027,213,4.08,5716303025,212,10.1,5716303019,56,Center,5716303021,140,90.2,5716303023,141,45.7,5716305771,154,,5716305773,22,,5716305769,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812780709,535,16,2,49,10,cy6zs39z79dcfbr4xzkp38z7q,1,96.3,52.6,2025-05-10T17:08:39.271Z,2025-05-10T17:09:24Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716305817,214,,5716304071,20,,5716305803,29,,5716303073,22,,5716305829,231,60.1,5716305821,217,,5716305807,133,,5716305813,102,52.3,5716304081,375,49:10.544,5716305823,216,533,5716305805,154,5716303081,56,5716305819,328,,5716304077,374,5716304073,16,,,Center,2025-05-10 18:08:39.015,5716305815,103,22.8,5716305809,55,534,5716305827,230,98.5,5716305801,77
2812781503,432,1,2,50,20,3cbke8cbou2ms925872vk6dwx,1,50.2,50.0,2025-05-10T17:09:49.446Z,2025-05-10T17:09:53Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5716308047,212,17.6,5716308045,141,38.0,5716308041,56,Back,5716308051,279,G,5716308043,140,35.3,5716308049,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781621,433,1,2,50,24,3cbke8cbou2ms925872vk6dwx,0,36.1,37.0,2025-05-10T17:09:52.919Z,2025-05-10T17:10:55Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5716308703,213,5.74,5716308705,1,,5716308687,56,Right,5716308699,212,41.2,5716308691,140,69.7,5716308695,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783013,442,61,2,50,27,3cbke8cbou2ms925872vk6dwx,0,63.3,19.4,2025-05-10T17:09:55.488Z,2025-05-10T17:13:03Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716316349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781597,536,1,2,50,28,cy6zs39z79dcfbr4xzkp38z7q,1,37.5,84.1,2025-05-10T17:09:57.273Z,2025-05-10T17:09:59Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716308523,56,Back,5716308521,157,,5716308529,212,10.3,5716308527,141,93.6,5716308533,1,,5716308525,140,45.1,5716308531,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781601,537,61,2,50,30,cy6zs39z79dcfbr4xzkp38z7q,1,45.1,93.6,2025-05-10T17:09:59.010Z,2025-05-10T17:09:59Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716308571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781635,434,5,2,50,31,3cbke8cbou2ms925872vk6dwx,1,62.2,-1.6,2025-05-10T17:09:59.655Z,2025-05-10T17:34:25Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716308791,347,,5716308789,56,Right,5716308827,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781611,538,5,2,50,31,cy6zs39z79dcfbr4xzkp38z7q,0,37.8,101.6,2025-05-10T17:09:59.655Z,2025-05-10T17:10:04Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716308847,233,434,5716308625,56,Back,5716308627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781783,435,1,2,50,39,3cbke8cbou2ms925872vk6dwx,0,69.9,0.0,2025-05-10T17:10:07.991Z,2025-05-10T17:10:09Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716309581,140,82.6,5716309577,107,,5716309583,141,13.7,5716309585,212,16.8,5716309587,213,0.65,5716309579,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781877,540,1,2,50,43,cy6zs39z79dcfbr4xzkp38z7q,0,18.1,92.1,2025-05-10T17:10:11.833Z,2025-05-10T17:10:14Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716310081,212,34.9,5716310083,213,0.19,5716310077,140,50.7,5716310085,1,,5716310073,56,Left,5716310069,157,,5716310079,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781881,436,5,2,50,45,3cbke8cbou2ms925872vk6dwx,1,48.8,-2.0,2025-05-10T17:10:13.527Z,2025-05-10T17:34:25Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716310203,233,541,5716310103,56,Back,5716310105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812781891,541,5,2,50,45,cy6zs39z79dcfbr4xzkp38z7q,0,51.2,102.0,2025-05-10T17:10:13.527Z,2025-05-10T17:34:26Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716310177,347,,5716310175,56,Left,5716310219,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782173,437,1,2,50,56,3cbke8cbou2ms925872vk6dwx,1,74.9,0.0,2025-05-10T17:10:25.288Z,2025-05-10T17:10:27Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716311635,141,10.9,5716311631,56,Right,5716311637,212,13.2,5716311633,140,84.8,5716311641,213,0.67,5716311629,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782185,438,1,2,50,58,3cbke8cbou2ms925872vk6dwx,0,84.8,10.9,2025-05-10T17:10:27.224Z,2025-05-10T17:10:27Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5716311687,212,12.1,5716311685,141,27.9,5716311679,168,,5716311683,140,88.2,5716311677,3,,5716311681,56,Center,5716311689,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782191,542,12,2,50,59,cy6zs39z79dcfbr4xzkp38z7q,1,13.1,66.1,2025-05-10T17:10:27.720Z,2025-05-10T17:10:29Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5716311699,56,Back,5716311705,212,10.9,5716311701,140,23.3,5716311707,213,0.17,5716311703,141,68.8,5716311729,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782219,543,61,2,51,0,cy6zs39z79dcfbr4xzkp38z7q,0,23.6,69.1,2025-05-10T17:10:29.368Z,2025-05-10T17:10:29Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5716311891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782339,439,1,2,51,2,3cbke8cbou2ms925872vk6dwx,1,81.3,20.0,2025-05-10T17:10:31.111Z,2025-05-10T17:10:35Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716312529,140,89.6,5716312535,213,5.48,5716312533,212,12.5,5716312531,141,6.8,5716312527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782347,440,61,2,51,5,3cbke8cbou2ms925872vk6dwx,0,94.3,2.3,2025-05-10T17:10:33.767Z,2025-05-10T17:10:41Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716312591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782387,441,5,2,51,6,3cbke8cbou2ms925872vk6dwx,0,101.0,24.9,2025-05-10T17:10:35.127Z,2025-05-10T17:34:26Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716312767,346,,5716312827,233,544,5716312765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812782367,544,5,2,51,6,cy6zs39z79dcfbr4xzkp38z7q,1,-1.0,75.1,2025-05-10T17:10:35.127Z,2025-05-10T17:34:26Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716312681,346,,5716312819,233,441,5716312679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783181,545,1,2,51,51,cy6zs39z79dcfbr4xzkp38z7q,0,3.0,40.6,2025-05-10T17:11:19.528Z,2025-05-10T17:11:23Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5716317249,141,47.3,5716317243,124,,5716317253,213,0.07,5716317251,212,66.1,5716317255,1,,5716317245,56,Center,5716317247,140,65.8,5716317257,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783223,443,1,2,51,55,3cbke8cbou2ms925872vk6dwx,1,38.3,48.8,2025-05-10T17:11:23.735Z,2025-05-10T17:11:25Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5716317501,56,Center,5716317513,213,6.13,5716317511,212,12.6,5716317503,140,50.2,5716317507,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783279,445,1,2,51,56,3cbke8cbou2ms925872vk6dwx,1,50.2,46.0,2025-05-10T17:11:25.383Z,2025-05-10T17:11:27Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5716317763,56,Back,5716317771,212,11.7,5716317767,141,30.4,5716317765,140,45.6,5716317775,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783339,446,1,2,51,59,3cbke8cbou2ms925872vk6dwx,1,45.6,29.7,2025-05-10T17:11:27.719Z,2025-05-10T17:11:30Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716318089,56,Back,5716318097,213,3.03,5716318091,140,36.6,5716318093,141,31.2,5716318095,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783435,447,1,2,52,1,3cbke8cbou2ms925872vk6dwx,1,36.7,31.8,2025-05-10T17:11:30.423Z,2025-05-10T17:11:35Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716318685,213,5.52,5716318681,212,23.5,5716318673,140,52.9,5716318677,141,7.9,5716318671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783431,546,83,2,52,6,cy6zs39z79dcfbr4xzkp38z7q,0,45.6,94.2,2025-05-10T17:11:34.488Z,2025-05-10T17:11:36Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716318823,399,b7x9fczqecsf267ewzcvccmhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783449,448,1,2,52,6,3cbke8cbou2ms925872vk6dwx,1,53.2,4.0,2025-05-10T17:11:34.951Z,2025-05-10T17:11:36Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5716318741,140,46.6,5716318747,213,2.28,5716318743,141,15.9,5716318739,56,Back,5716318745,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783485,449,1,2,52,7,3cbke8cbou2ms925872vk6dwx,1,46.5,15.9,2025-05-10T17:11:35.847Z,2025-05-10T17:11:39Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5716318927,140,32.7,5716318925,56,Back,5716318933,213,3.40,5716318931,212,15.0,5716318929,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783601,450,1,2,52,10,3cbke8cbou2ms925872vk6dwx,1,34.6,6.2,2025-05-10T17:11:38.951Z,2025-05-10T17:11:45Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716319507,140,23.2,5716319513,213,2.29,5716319511,212,18.2,5716319505,56,Back,5716319509,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783627,451,1,2,52,17,3cbke8cbou2ms925872vk6dwx,1,26.8,28.3,2025-05-10T17:11:45.703Z,2025-05-10T17:11:49Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5716319639,56,Back,5716319645,212,19.3,5716319641,140,10.5,5716319647,213,2.66,5716319643,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783683,452,1,2,52,20,3cbke8cbou2ms925872vk6dwx,1,8.1,43.7,2025-05-10T17:11:49.463Z,2025-05-10T17:11:53Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5716319947,212,14.6,5716319945,141,63.9,5716319943,140,12.7,5716319941,56,Back,5716319949,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812783743,453,1,2,52,25,3cbke8cbou2ms925872vk6dwx,1,13.0,67.2,2025-05-10T17:11:53.511Z,2025-05-10T17:11:57Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5716320267,56,Back,5716320275,213,4.27,5716320271,141,47.3,5716320269,140,6.9,5716320273,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
