id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2823281099,694,27,2,53,12,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-18T15:12:09.678Z,2025-06-18T15:20:27Z,,,,,5774730759,41,Injury,5774722379,233,406,5774730761,53,3ani6i6zvyyz715jalqfbcvoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281165,407,28,2,53,35,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-06-18T15:12:32.741Z,2025-06-18T15:12:34Z,,,,,5774722725,55,406,5774722729,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281159,695,28,2,53,35,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-18T15:12:32.741Z,2025-06-18T15:12:35Z,,,,,5774722735,233,407,5774722707,55,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281169,408,68,2,53,38,3ptum5fjcgw51mqui0gu6uuf4,0,67.0,66.3,2025-06-18T15:12:36.485Z,2025-06-18T15:12:37Z,,,,,5774722753,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281185,697,1,2,53,39,1c7dv8ays675v9kp6a04sd8pq,0,27.9,33.1,2025-06-18T15:12:37.541Z,2025-06-18T15:18:15Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5774722809,157,,5774722815,141,29.7,5774722811,56,Center,5774722817,212,67.7,5774722819,213,6.25,5774722813,140,92.3,5774722821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281195,410,1,2,53,48,3ptum5fjcgw51mqui0gu6uuf4,0,4.7,90.5,2025-06-18T15:12:46.381Z,2025-06-18T15:12:48Z,b7594v117himyndjrpkval8us,E. Okereke,,,5774722883,140,39.5,5774722891,1,,5774722879,157,,5774722889,213,6.25,5774722887,212,36.6,5774722881,56,Back,5774722885,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281199,698,1,2,53,50,1c7dv8ays675v9kp6a04sd8pq,1,72.1,15.8,2025-06-18T15:12:48.421Z,2025-06-18T15:12:50Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774722909,56,Right,5774722917,213,5.84,5774722915,212,9.7,5774722911,140,80.4,5774722913,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281205,700,1,2,53,52,1c7dv8ays675v9kp6a04sd8pq,1,78.7,11.0,2025-06-18T15:12:50.389Z,2025-06-18T15:12:52Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5774722943,212,11.5,5774722939,140,75.8,5774722937,56,Center,5774722945,213,1.84,5774722941,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281207,701,1,2,53,54,1c7dv8ays675v9kp6a04sd8pq,0,78.7,32.5,2025-06-18T15:12:52.358Z,2025-06-18T15:12:57Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774722953,141,49.1,5774722951,140,79.7,5774722955,212,11.3,5774722949,56,Center,5774722957,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281209,411,8,2,53,57,3ptum5fjcgw51mqui0gu6uuf4,1,36.6,67.6,2025-06-18T15:12:54.774Z,2025-06-18T15:12:54Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774722959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281211,412,1,2,53,57,3ptum5fjcgw51mqui0gu6uuf4,0,36.1,69.1,2025-06-18T15:12:55.302Z,2025-06-18T15:12:56Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774722965,141,79.0,5774722961,56,Back,5774722969,213,1.01,5774722967,212,7.9,5774722963,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281223,702,1,2,54,0,1c7dv8ays675v9kp6a04sd8pq,0,71.2,27.9,2025-06-18T15:12:57.735Z,2025-06-18T15:13:00Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5774723043,141,41.5,5774723039,56,Center,5774723037,157,,5774723045,212,11.2,5774723041,140,77.3,5774723049,1,,5774723047,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281225,413,50,2,54,2,3ptum5fjcgw51mqui0gu6uuf4,1,26.3,56.8,2025-06-18T15:13:00.398Z,2025-06-18T15:19:25Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5774723063,285,,5774723077,233,703,5774723061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281231,703,7,2,54,2,1c7dv8ays675v9kp6a04sd8pq,0,73.7,43.2,2025-06-18T15:13:00.399Z,2025-06-18T15:19:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5774723073,233,413,5774723069,56,Center,5774723071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823282375,804,50,2,54,3,1c7dv8ays675v9kp6a04sd8pq,1,67.0,32.2,2025-06-18T15:13:00.748Z,2025-06-18T15:58:47Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5774730565,233,455,5774730551,286,,5774730549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823282377,455,7,2,54,3,3ptum5fjcgw51mqui0gu6uuf4,0,33.0,67.8,2025-06-18T15:13:00.749Z,2025-06-18T15:58:47Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5774730395,56,Back,5774730557,233,804,5774730397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281235,704,1,2,54,5,1c7dv8ays675v9kp6a04sd8pq,1,76.9,45.5,2025-06-18T15:13:03.044Z,2025-06-18T15:13:04Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5774723101,212,5.8,5774723095,56,Center,5774723103,213,1.64,5774723097,140,76.5,5774723099,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281243,706,1,2,54,6,1c7dv8ays675v9kp6a04sd8pq,1,76.5,54.0,2025-06-18T15:13:04.342Z,2025-06-18T15:13:06Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774723129,56,Center,5774723133,141,75.7,5774723137,213,0.72,5774723135,212,22.4,5774723131,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281249,707,1,2,54,8,1c7dv8ays675v9kp6a04sd8pq,1,92.8,76.0,2025-06-18T15:13:06.022Z,2025-06-18T15:13:07Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774723173,1,,5774723163,56,Center,5774723167,141,27.0,5774723169,212,33.3,5774723165,140,92.5,5774723161,155,,5774723159,2,,5774723171,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281255,708,1,2,54,9,1c7dv8ays675v9kp6a04sd8pq,1,92.5,27.0,2025-06-18T15:13:07.574Z,2025-06-18T15:13:17Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,1.0,,5774723207,3,,5774723209,56,Center,5774723215,212,16.5,5774723211,140,91.7,5774723365,154,,5774723217,213,1.62,5774723213,141,51.3,5774723363,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281257,709,15,2,54,11,1c7dv8ays675v9kp6a04sd8pq,1,92.4,48.7,2025-06-18T15:13:09.173Z,2025-06-18T16:01:27Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5774723373,29,,5774723221,22,,5774723225,56,Center,5774723223,17,,5774723395,233,414,5774723377,55,708,5774723375,154,,5774723371,76,,5774723383,103,15.2,5774723295,328,5774723291,15,,5774723387,147,5774723385,146,98.8,5774723381,102,,,,,,,,,,,,52.3,50,,,,,,,,,,,
2823281259,414,10,2,54,11,3ptum5fjcgw51mqui0gu6uuf4,1,2.9,51.2,2025-06-18T15:13:09.273Z,2025-06-18T15:13:18Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5774723399,233,709,5774723301,181,,5774723299,176,,5774723237,182,,5774723239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281281,416,1,2,54,27,3ptum5fjcgw51mqui0gu6uuf4,1,9.7,55.8,2025-06-18T15:13:24.990Z,2025-06-18T15:13:32Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5774723441,123,,5774723445,140,28.4,5774723449,212,23.7,5774723447,141,75.4,5774723451,213,0.60,5774723507,189,,5774723443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281283,417,1,2,54,28,3ptum5fjcgw51mqui0gu6uuf4,0,28.1,76.4,2025-06-18T15:13:26.445Z,2025-06-18T15:13:28Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5774723467,1,,5774723461,141,80.9,5774723465,213,0.07,5774723459,140,69.7,5774723457,56,Left,5774723463,212,43.8,5774723455,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281287,710,12,2,54,31,1c7dv8ays675v9kp6a04sd8pq,1,35.6,17.9,2025-06-18T15:13:28.741Z,2025-06-18T15:13:29Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774723483,140,43.1,5774723485,141,31.6,5774723481,56,Back,5774723487,212,12.2,5774723489,213,0.87,5774723491,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281289,711,1,2,54,33,1c7dv8ays675v9kp6a04sd8pq,1,43.1,31.6,2025-06-18T15:13:30.822Z,2025-06-18T15:13:31Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774723499,212,11.6,5774723497,141,45.1,5774723501,213,2.23,5774723495,140,36.3,5774723505,156,,5774723493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281293,712,1,2,54,35,1c7dv8ays675v9kp6a04sd8pq,1,36.1,44.9,2025-06-18T15:13:33.446Z,2025-06-18T15:13:36Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774723529,213,3.42,5774723527,212,13.6,5774723521,56,Back,5774723525,141,39.4,5774723523,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281297,714,1,2,54,39,1c7dv8ays675v9kp6a04sd8pq,1,23.6,39.5,2025-06-18T15:13:36.821Z,2025-06-18T15:13:38Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774723543,213,1.11,5774723535,56,Back,5774723539,141,60.2,5774723537,140,30.2,5774723541,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281303,715,1,2,54,40,1c7dv8ays675v9kp6a04sd8pq,1,30.2,60.2,2025-06-18T15:13:38.325Z,2025-06-18T15:13:42Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774723581,140,60.8,5774723585,212,39.7,5774723589,1,,5774723587,213,0.63,5774723579,56,Left,5774723583,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281315,716,1,2,54,45,1c7dv8ays675v9kp6a04sd8pq,1,72.5,90.9,2025-06-18T15:13:42.774Z,2025-06-18T15:13:45Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774723633,56,Center,5774723641,213,4.51,5774723639,212,18.1,5774723637,141,64.8,5774723635,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281319,717,1,2,54,47,1c7dv8ays675v9kp6a04sd8pq,1,68.3,61.1,2025-06-18T15:13:45.494Z,2025-06-18T15:13:47Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5774723721,212,12.8,5774723715,56,Center,5774723723,213,4.33,5774723717,140,63.8,5774723719,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281333,718,1,2,54,49,1c7dv8ays675v9kp6a04sd8pq,1,63.8,43.6,2025-06-18T15:13:47.302Z,2025-06-18T15:14:03Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,1.0,,5774723973,210,13,5774723791,56,Right,5774723795,141,6.5,5774723799,213,5.10,5774723797,212,27.2,5774723793,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281335,719,13,2,54,55,1c7dv8ays675v9kp6a04sd8pq,1,81.6,27.4,2025-06-18T15:13:53.301Z,2025-06-18T21:29:04Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774723983,102,39.2,5774723979,55,718,5774723987,215,,5774723985,103,15.3,5774723803,22,,5774723875,72,,5774723991,231,46.8,5774723989,230,99.3,5774723977,29,,5774723805,18,5774723975,75,,5774723807,56,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2823281353,418,5,2,54,56,3ptum5fjcgw51mqui0gu6uuf4,1,-1.2,58.4,2025-06-18T15:13:54.141Z,2025-06-18T15:14:04Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5774723913,346,,5774723911,56,Back,5774723955,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281339,720,5,2,54,56,1c7dv8ays675v9kp6a04sd8pq,0,101.2,41.6,2025-06-18T15:13:54.141Z,2025-06-18T15:14:04Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774723959,233,418,5774723833,346,,5774723831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281427,419,1,2,55,20,3ptum5fjcgw51mqui0gu6uuf4,0,3.8,42.8,2025-06-18T15:14:18.096Z,2025-06-18T15:14:23Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5774724423,213,6.15,5774724417,140,59.5,5774724419,141,31.6,5774724415,56,Center,5774724421,212,59.0,5774724425,1,,5774724429,74,,5774724413,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281425,721,44,2,55,24,1c7dv8ays675v9kp6a04sd8pq,1,41.7,73.2,2025-06-18T15:14:22.533Z,2025-06-18T15:58:56Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774724407,285,,5774724405,56,Back,5774724783,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281429,420,44,2,55,24,3ptum5fjcgw51mqui0gu6uuf4,0,58.3,26.8,2025-06-18T15:14:22.534Z,2025-06-18T15:58:56Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5774724431,56,Center,5774724787,233,721,5774724433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281435,722,1,2,55,24,1c7dv8ays675v9kp6a04sd8pq,0,43.7,81.2,2025-06-18T15:14:22.610Z,2025-06-18T16:00:07Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774724463,56,Left,5774724471,213,0.99,5774724469,212,16.9,5774724467,141,100.0,5774724493,3,,5774724465,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281437,421,5,2,55,27,3ptum5fjcgw51mqui0gu6uuf4,1,45.3,-1.8,2025-06-18T15:14:25.557Z,2025-06-18T15:24:53Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5774724473,56,Back,5774724483,233,723,5774724475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281439,723,5,2,55,27,1c7dv8ays675v9kp6a04sd8pq,0,54.7,101.8,2025-06-18T15:14:25.557Z,2025-06-18T15:24:53Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774724481,347,,5774724489,233,421,5774724479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281443,422,1,2,55,30,3ptum5fjcgw51mqui0gu6uuf4,1,43.0,0.0,2025-06-18T15:14:28.294Z,2025-06-18T15:14:29Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774724521,213,1.82,5774724513,56,Back,5774724517,141,11.1,5774724519,212,9.1,5774724515,140,40.9,5774724511,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281447,423,1,2,55,32,3ptum5fjcgw51mqui0gu6uuf4,0,40.9,11.1,2025-06-18T15:14:29.750Z,2025-06-18T15:15:34Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5774724553,212,6.2,5774724551,141,5.9,5774724549,140,45.8,5774724555,213,5.68,5774724547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281449,424,43,2,55,33,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-06-18T15:14:30.758Z,2025-06-18T15:15:44Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774724571,213,0.23,5774724563,56,Right,5774725771,144,1,5774724569,212,11.5,5774724567,141,9.4,5774724565,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281633,741,8,2,55,33,1c7dv8ays675v9kp6a04sd8pq,1,60.3,94.0,2025-06-18T15:14:31.303Z,2025-06-18T15:21:54Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5774731851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281459,725,1,2,55,34,1c7dv8ays675v9kp6a04sd8pq,1,41.3,92.3,2025-06-18T15:14:31.686Z,2025-06-18T15:14:34Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774724613,141,76.3,5774724609,56,Center,5774724617,213,5.89,5774724611,140,66.2,5774724615,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281461,726,61,2,55,36,1c7dv8ays675v9kp6a04sd8pq,1,66.2,76.3,2025-06-18T15:14:34.525Z,2025-06-18T15:14:34Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5774724621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281467,727,3,2,55,37,1c7dv8ays675v9kp6a04sd8pq,0,68.0,69.4,2025-06-18T15:14:34.789Z,2025-06-18T15:22:18Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774724649,286,,5774732111,233,425,5774724647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281465,425,7,2,55,37,3ptum5fjcgw51mqui0gu6uuf4,0,32.0,30.6,2025-06-18T15:14:34.790Z,2025-06-18T15:22:19Z,b7594v117himyndjrpkval8us,E. Okereke,,,5774724641,285,,5774732115,233,727,5774724639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281471,728,61,2,55,40,1c7dv8ays675v9kp6a04sd8pq,1,68.2,70.6,2025-06-18T15:14:37.907Z,2025-06-18T15:14:37Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774724667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281479,729,1,2,55,41,1c7dv8ays675v9kp6a04sd8pq,1,46.4,67.0,2025-06-18T15:14:39.590Z,2025-06-18T15:14:41Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774724721,141,32.7,5774724725,213,4.27,5774724723,212,25.8,5774724719,140,35.8,5774724717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281495,730,1,2,55,43,1c7dv8ays675v9kp6a04sd8pq,1,35.8,32.7,2025-06-18T15:14:41.046Z,2025-06-18T15:14:45Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5774724833,212,25.6,5774724829,140,54.9,5774724827,56,Right,5774724835,213,5.61,5774724831,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281499,731,1,2,55,48,1c7dv8ays675v9kp6a04sd8pq,1,65.5,4.4,2025-06-18T15:14:45.814Z,2025-06-18T15:14:48Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774724861,212,21.3,5774724855,56,Back,5774724863,213,2.90,5774724859,141,12.0,5774724857,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281505,732,1,2,55,50,1c7dv8ays675v9kp6a04sd8pq,1,45.8,12.0,2025-06-18T15:14:48.213Z,2025-06-18T15:14:50Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5774724893,56,Center,5774724901,213,1.23,5774724895,140,55.5,5774724897,141,53.7,5774724899,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281529,733,1,2,55,52,1c7dv8ays675v9kp6a04sd8pq,1,55.5,53.4,2025-06-18T15:14:50.134Z,2025-06-18T15:14:55Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774725009,141,96.6,5774725007,140,77.6,5774725005,56,Left,5774725013,213,0.90,5774725015,1,,5774725011,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281541,734,1,2,55,58,1c7dv8ays675v9kp6a04sd8pq,0,77.1,94.1,2025-06-18T15:14:55.782Z,2025-06-18T15:14:58Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774725049,212,20.7,5774725047,141,68.7,5774725051,213,4.13,5774725045,140,66.2,5774725043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281545,426,61,2,56,3,3ptum5fjcgw51mqui0gu6uuf4,1,28.3,49.6,2025-06-18T15:15:01.344Z,2025-06-18T15:15:01Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5774725069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281573,428,1,2,56,7,3ptum5fjcgw51mqui0gu6uuf4,1,60.9,39.8,2025-06-18T15:15:05.214Z,2025-06-18T15:15:08Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5774725175,213,5.36,5774725171,141,15.8,5774725173,212,20.5,5774725169,140,72.7,5774725167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281581,429,1,2,56,10,3ptum5fjcgw51mqui0gu6uuf4,1,76.8,20.9,2025-06-18T15:15:08.166Z,2025-06-18T15:15:11Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774725213,212,19.4,5774725209,140,94.8,5774725207,56,Center,5774725215,213,0.24,5774725211,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281595,430,1,2,56,13,3ptum5fjcgw51mqui0gu6uuf4,0,96.6,26.5,2025-06-18T15:15:11.358Z,2025-06-18T15:15:13Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5774725273,155,,5774725283,213,1.78,5774725279,141,53.9,5774725277,140,92.9,5774725275,56,Center,5774725271,2,,5774725281,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281605,735,12,2,56,15,1c7dv8ays675v9kp6a04sd8pq,1,12.0,49.1,2025-06-18T15:15:13.382Z,2025-06-18T15:15:17Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774725387,213,0.79,5774725379,56,Back,5774725381,140,37.0,5774725385,212,37.2,5774725383,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281613,737,1,2,56,20,1c7dv8ays675v9kp6a04sd8pq,1,37.0,87.8,2025-06-18T15:15:18.029Z,2025-06-18T15:15:21Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5774725433,56,Back,5774725441,213,3.99,5774725435,140,25.5,5774725439,212,18.2,5774725437,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281621,738,1,2,56,23,1c7dv8ays675v9kp6a04sd8pq,1,25.5,67.8,2025-06-18T15:15:21.318Z,2025-06-18T15:15:25Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774725485,56,Back,5774725491,212,11.2,5774725489,141,84.2,5774725487,140,26.9,5774725493,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823281627,739,1,2,56,28,1c7dv8ays675v9kp6a04sd8pq,1,26.9,84.2,2025-06-18T15:15:25.768Z,2025-06-18T15:15:33Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774725573,140,41.0,5774725579,213,4.99,5774725577,212,54.5,5774725581,1,,5774725571,56,Back,5774725575,141,7.0,5774725569,196,,5774725567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
