id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2796090005,541,1,2,46,10,2rdnn9p03qrmmv34tyx1nahpa,1,28.8,85.6,2025-04-05T13:06:07.562Z,2025-04-05T13:06:11Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624334307,213,4.40,5624334299,141,61.8,5624334291,56,Back,5624334295,140,23.9,5624334303,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090137,542,1,2,46,14,2rdnn9p03qrmmv34tyx1nahpa,1,26.3,49.4,2025-04-05T13:06:11.449Z,2025-04-05T13:06:17Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624334951,56,Right,5624334965,213,5.95,5624334967,1,,5624334961,212,60.9,5624334955,140,81.2,5624334947,155,,5624334959,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090197,405,45,2,46,19,303582z192rnbr2x28o2t7u38,0,14.8,64.8,2025-04-05T13:06:17.066Z,2025-04-05T13:06:23Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624335247,56,Back,5624335449,233,543,5624335249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090205,543,3,2,46,19,2rdnn9p03qrmmv34tyx1nahpa,1,85.2,35.2,2025-04-05T13:06:17.066Z,2025-04-05T13:06:23Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624335425,233,405,5624335315,286,,5624335311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090215,544,50,2,46,21,2rdnn9p03qrmmv34tyx1nahpa,1,83.6,37.4,2025-04-05T13:06:19.034Z,2025-04-05T14:02:52Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624335365,56,Center,5624335813,233,406,5624335367,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090247,406,7,2,46,21,303582z192rnbr2x28o2t7u38,0,16.4,62.6,2025-04-05T13:06:19.035Z,2025-04-05T14:02:52Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624335531,285,,5624335739,233,544,5624335529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796098719,634,61,2,46,22,2rdnn9p03qrmmv34tyx1nahpa,1,84.5,51.1,2025-04-05T13:06:20.261Z,2025-04-05T13:14:00Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624384177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090265,407,61,2,46,23,303582z192rnbr2x28o2t7u38,1,14.4,53.4,2025-04-05T13:06:20.984Z,2025-04-05T13:13:41Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624335609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090323,408,12,2,46,24,303582z192rnbr2x28o2t7u38,1,9.7,41.8,2025-04-05T13:06:22.258Z,2025-04-05T13:06:25Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624336047,167,,5624335979,141,0.0,5624335981,212,47.8,5624335983,213,5.61,5624335975,56,Back,5624335977,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090327,409,5,2,46,27,303582z192rnbr2x28o2t7u38,0,42.2,-2.0,2025-04-05T13:06:24.955Z,2025-04-05T14:05:26Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624336009,347,,5624336007,56,Back,5624336327,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090371,545,5,2,46,27,2rdnn9p03qrmmv34tyx1nahpa,1,57.8,102.0,2025-04-05T13:06:24.955Z,2025-04-05T14:05:25Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624336251,233,409,5624336215,56,Left,5624336217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090475,546,1,2,46,29,2rdnn9p03qrmmv34tyx1nahpa,1,62.8,100.0,2025-04-05T13:06:26.905Z,2025-04-05T13:06:31Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624336801,141,77.2,5624336805,213,3.91,5624336797,56,Back,5624336795,107,,5624336799,140,46.1,5624336803,212,24.3,5624336809,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090535,547,1,2,46,33,2rdnn9p03qrmmv34tyx1nahpa,1,46.2,67.5,2025-04-05T13:06:31.146Z,2025-04-05T13:06:34Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624337105,140,54.4,5624337107,141,88.3,5624337103,56,Left,5624337109,212,16.6,5624337111,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090575,548,1,2,46,36,2rdnn9p03qrmmv34tyx1nahpa,1,56.0,90.6,2025-04-05T13:06:34.250Z,2025-04-05T13:06:37Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624337329,212,20.7,5624337323,56,Back,5624337325,140,43.1,5624337327,141,67.6,5624337331,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090631,549,1,2,46,40,2rdnn9p03qrmmv34tyx1nahpa,1,45.8,55.4,2025-04-05T13:06:37.754Z,2025-04-05T13:06:41Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624337629,140,75.3,5624337633,212,44.3,5624337635,213,5.49,5624337637,1,,5624337631,141,8.9,5624337627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090659,550,1,2,46,43,2rdnn9p03qrmmv34tyx1nahpa,1,77.5,10.0,2025-04-05T13:06:41.113Z,2025-04-05T13:06:43Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624337771,140,75.9,5624337777,213,1.69,5624337775,212,13.7,5624337773,141,30.0,5624337769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090705,551,1,2,46,45,2rdnn9p03qrmmv34tyx1nahpa,1,75.9,30.0,2025-04-05T13:06:42.906Z,2025-04-05T13:06:45Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624338013,141,14.7,5624338009,56,Right,5624338011,140,88.1,5624338017,213,5.60,5624338015,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090737,552,1,2,46,48,2rdnn9p03qrmmv34tyx1nahpa,0,87.7,17.3,2025-04-05T13:06:45.850Z,2025-04-05T13:06:47Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624338187,213,1.53,5624338185,212,12.9,5624338177,140,88.2,5624338169,155,,5624338165,2,,5624338173,56,Center,5624338181,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090749,410,61,2,46,50,303582z192rnbr2x28o2t7u38,1,13.3,69.6,2025-04-05T13:06:47.569Z,2025-04-05T13:06:47Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624338243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090817,553,1,2,46,52,2rdnn9p03qrmmv34tyx1nahpa,1,91.6,17.0,2025-04-05T13:06:49.610Z,2025-04-05T13:06:51Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624338639,213,3.80,5624338631,56,Right,5624338633,140,83.2,5624338635,141,7.0,5624338637,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090857,554,1,2,46,53,2rdnn9p03qrmmv34tyx1nahpa,1,83.2,7.0,2025-04-05T13:06:51.082Z,2025-04-05T13:06:53Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624338853,212,9.7,5624338849,140,74.0,5624338851,141,6.1,5624338855,213,3.20,5624338845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796100919,504,83,2,46,55,303582z192rnbr2x28o2t7u38,0,23.5,79.9,2025-04-05T13:06:52.707Z,2025-04-05T13:16:40Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5624400661,399,a30y638aa4uo6vudqgrcjvpat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090871,555,1,2,46,55,2rdnn9p03qrmmv34tyx1nahpa,1,77.4,11.1,2025-04-05T13:06:52.939Z,2025-04-05T13:16:48Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624338909,56,Right,5624338915,141,11.1,5624338917,212,6.9,5624338919,213,0.00,5624338913,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090919,556,1,2,46,58,2rdnn9p03qrmmv34tyx1nahpa,0,86.1,9.4,2025-04-05T13:06:56.154Z,2025-04-05T13:17:07Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624339271,212,5.0,5624339267,140,83.4,5624403617,233,411,5624403611,236,,5624339273,213,2.17,5624339263,56,Right,5624403621,286,,5624339269,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090911,411,74,2,46,58,303582z192rnbr2x28o2t7u38,1,22.7,89.3,2025-04-05T13:06:56.155Z,2025-04-05T13:54:44Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624339223,56,Back,5624403657,233,556,5624339225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090963,557,1,2,47,0,2rdnn9p03qrmmv34tyx1nahpa,0,83.3,10.4,2025-04-05T13:06:57.946Z,2025-04-05T14:04:25Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624339533,140,68.4,5624339539,212,18.9,5624339531,56,Center,5624339543,213,2.55,5624339535,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090933,412,61,2,47,1,303582z192rnbr2x28o2t7u38,1,15.8,92.4,2025-04-05T13:06:58.722Z,2025-04-05T13:06:58Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624339359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091007,558,1,2,47,3,2rdnn9p03qrmmv34tyx1nahpa,1,68.4,25.9,2025-04-05T13:07:00.825Z,2025-04-05T13:07:03Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624339833,213,1.30,5624339829,212,15.1,5624339825,141,47.2,5624339819,140,72.3,5624339813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091043,413,83,2,47,5,303582z192rnbr2x28o2t7u38,0,32.2,42.8,2025-04-05T13:07:02.417Z,2025-04-05T13:10:54Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5624340403,399,74od0bd25ox7cv2sfmebf72s5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091035,559,1,2,47,6,2rdnn9p03qrmmv34tyx1nahpa,0,72.2,47.2,2025-04-05T13:07:04.115Z,2025-04-05T13:07:45Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624340005,213,3.95,5624340001,141,42.8,5624339999,140,69.5,5624339997,56,Center,5624340201,233,414,5624340003,212,4.1,5624340205,286,,5624340199,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091065,414,74,2,47,6,303582z192rnbr2x28o2t7u38,1,37.7,46.7,2025-04-05T13:07:04.116Z,2025-04-05T13:54:44Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624340211,233,559,5624340147,285,,5624340145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091081,560,1,2,47,7,2rdnn9p03qrmmv34tyx1nahpa,1,67.9,52.5,2025-04-05T13:07:05.210Z,2025-04-05T13:07:06Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624340233,141,52.5,5624340229,56,Center,5624340231,140,67.7,5624340235,212,0.2,5624340237,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091105,561,1,2,47,9,2rdnn9p03qrmmv34tyx1nahpa,1,67.1,64.3,2025-04-05T13:07:06.473Z,2025-04-05T13:07:14Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624340361,213,1.04,5624340355,140,76.3,5624340357,141,88.3,5624340359,212,19.0,5624340353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091193,415,83,2,47,14,303582z192rnbr2x28o2t7u38,0,39.7,13.4,2025-04-05T13:07:11.569Z,2025-04-05T13:07:18Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5624341597,399,enc30jhvcxxy3c53muws4gbje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091255,562,1,2,47,16,2rdnn9p03qrmmv34tyx1nahpa,1,76.4,77.2,2025-04-05T13:07:13.946Z,2025-04-05T13:07:15Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5624341209,212,7.8,5624341211,213,4.51,5624341203,56,Center,5624341205,140,74.9,5624341207,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091277,563,1,2,47,17,2rdnn9p03qrmmv34tyx1nahpa,1,74.9,66.0,2025-04-05T13:07:15.178Z,2025-04-05T13:07:16Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624341349,212,6.4,5624341343,56,Center,5624341345,140,80.6,5624341347,141,69.3,5624341351,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091317,564,1,2,47,19,2rdnn9p03qrmmv34tyx1nahpa,1,80.6,69.3,2025-04-05T13:07:16.618Z,2025-04-05T13:07:18Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5624341571,141,66.3,5624341567,56,Center,5624341573,212,10.1,5624341569,140,71.2,5624341577,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091381,565,1,2,47,21,2rdnn9p03qrmmv34tyx1nahpa,1,71.7,66.9,2025-04-05T13:07:18.970Z,2025-04-05T13:07:21Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624341893,141,85.0,5624341891,140,63.2,5624341889,56,Left,5624341897,213,2.20,5624341895,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091463,566,1,2,47,23,2rdnn9p03qrmmv34tyx1nahpa,1,65.1,85.7,2025-04-05T13:07:21.226Z,2025-04-05T13:07:24Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624342397,140,78.9,5624342403,212,15.8,5624342391,56,Left,5624342407,213,0.41,5624342399,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091579,567,1,2,47,27,2rdnn9p03qrmmv34tyx1nahpa,0,78.9,95.0,2025-04-05T13:07:24.554Z,2025-04-05T13:17:54Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624343029,141,72.4,5624343033,213,5.71,5624343025,56,Center,5624343027,140,100.0,5624343031,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091597,416,5,2,47,31,303582z192rnbr2x28o2t7u38,1,-1.4,27.0,2025-04-05T13:07:29.109Z,2025-04-05T14:05:26Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5624343143,346,,5624343433,233,568,5624343141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091647,568,5,2,47,31,2rdnn9p03qrmmv34tyx1nahpa,0,101.4,73.0,2025-04-05T13:07:29.109Z,2025-04-05T13:07:33Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5624343417,346,,5624343415,56,Center,5624343477,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091961,417,1,2,47,50,303582z192rnbr2x28o2t7u38,1,4.7,60.3,2025-04-05T13:07:47.683Z,2025-04-05T13:07:49Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624345127,237,,5624345121,212,14.0,5624345113,124,,5624345119,141,39.7,5624345117,140,4.3,5624345115,56,Back,5624345123,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092077,418,1,2,47,52,303582z192rnbr2x28o2t7u38,1,7.2,39.8,2025-04-05T13:07:49.760Z,2025-04-05T13:07:54Z,74r7g6wijdghi1dnr994cclp1,J. Öst,,,5624345689,212,29.7,5624345683,56,Back,5624345687,141,46.7,5624345691,213,0.16,5624345685,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092113,419,1,2,47,57,303582z192rnbr2x28o2t7u38,1,33.7,57.3,2025-04-05T13:07:54.560Z,2025-04-05T13:07:56Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5624345969,213,1.75,5624345963,140,30.9,5624345967,212,16.9,5624345965,141,81.8,5624345961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092147,420,1,2,47,59,303582z192rnbr2x28o2t7u38,1,31.3,74.7,2025-04-05T13:07:56.642Z,2025-04-05T13:07:58Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624346153,140,28.6,5624346151,56,Back,5624346159,213,4.46,5624346157,212,11.4,5624346155,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092179,421,1,2,48,1,303582z192rnbr2x28o2t7u38,1,28.6,58.4,2025-04-05T13:07:58.433Z,2025-04-05T13:07:59Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5624346303,140,20.3,5624346301,56,Back,5624346309,213,2.22,5624346305,141,75.4,5624346307,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092241,422,1,2,48,2,303582z192rnbr2x28o2t7u38,1,20.3,75.4,2025-04-05T13:07:59.425Z,2025-04-05T13:08:03Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624346689,141,47.8,5624346693,213,4.08,5624346685,56,Back,5624346687,140,7.2,5624346691,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092301,423,1,2,48,6,303582z192rnbr2x28o2t7u38,1,7.4,45.1,2025-04-05T13:08:03.504Z,2025-04-05T13:08:07Z,74r7g6wijdghi1dnr994cclp1,J. Öst,,,5624347085,213,5.04,5624347059,140,15.5,5624347057,56,Back,5624347061,141,8.2,5624347083,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092317,424,1,2,48,9,303582z192rnbr2x28o2t7u38,0,15.8,8.5,2025-04-05T13:08:07.120Z,2025-04-05T13:08:08Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624347175,213,5.99,5624347169,140,37.7,5624347171,141,0.0,5624347167,56,Back,5624347173,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092325,425,5,2,48,11,303582z192rnbr2x28o2t7u38,0,37.4,-1.8,2025-04-05T13:08:08.861Z,2025-04-05T13:08:12Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624347209,56,Back,5624347211,347,,5624347343,233,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092341,569,5,2,48,11,2rdnn9p03qrmmv34tyx1nahpa,1,62.6,101.8,2025-04-05T13:08:08.861Z,2025-04-05T14:05:26Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624347269,347,,5624347267,56,Left,5624347301,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092507,570,1,2,48,14,2rdnn9p03qrmmv34tyx1nahpa,1,63.0,100.0,2025-04-05T13:08:12.107Z,2025-04-05T13:08:18Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624348213,56,Left,5624348221,213,6.03,5624348219,212,26.1,5624348217,141,92.3,5624348215,140,87.1,5624348211,107,,5624348223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092535,571,1,2,48,20,2rdnn9p03qrmmv34tyx1nahpa,0,94.8,91.2,2025-04-05T13:08:18.299Z,2025-04-05T13:08:20Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624348355,56,Center,5624348361,140,92.5,5624348365,141,30.3,5624348371,213,4.65,5624348369,212,41.5,5624348343,2,,5624348373,1,,5624348349,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092579,426,1,2,48,23,303582z192rnbr2x28o2t7u38,1,10.6,78.2,2025-04-05T13:08:20.944Z,2025-04-05T13:08:22Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624348621,213,0.48,5624348613,56,Back,5624348619,212,12.4,5624348615,140,21.1,5624348617,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092645,428,1,2,48,27,303582z192rnbr2x28o2t7u38,0,22.3,97.8,2025-04-05T13:08:25.312Z,2025-04-05T13:12:06Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624348997,213,5.89,5624348989,56,Back,5624348995,212,3.2,5624348993,141,96.0,5624348991,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092657,573,61,2,48,28,2rdnn9p03qrmmv34tyx1nahpa,1,73.5,6.2,2025-04-05T13:08:26.123Z,2025-04-05T13:08:26Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624349041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092721,574,1,2,48,32,2rdnn9p03qrmmv34tyx1nahpa,1,66.4,12.3,2025-04-05T13:08:29.692Z,2025-04-05T13:12:34Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624349371,56,Right,5624373431,213,5.88,5624373425,141,9.6,5624373429,212,4.7,5624373423,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796097893,631,61,2,48,33,2rdnn9p03qrmmv34tyx1nahpa,1,66.8,11.3,2025-04-05T13:08:30.692Z,2025-04-05T13:13:27Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624380869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092803,575,1,2,48,35,2rdnn9p03qrmmv34tyx1nahpa,1,58.7,19.7,2025-04-05T13:08:32.618Z,2025-04-05T13:12:27Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624349813,140,63.8,5624349819,213,6.02,5624349815,141,17.6,5624349817,212,5.5,5624349811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092817,576,1,2,48,36,2rdnn9p03qrmmv34tyx1nahpa,1,79.3,21.8,2025-04-05T13:08:33.963Z,2025-04-05T13:12:32Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624349885,141,30.7,5624349895,213,2.64,5624349881,56,Center,5624349889,212,12.7,5624349883,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092837,577,1,2,48,39,2rdnn9p03qrmmv34tyx1nahpa,1,65.8,25.8,2025-04-05T13:08:36.905Z,2025-04-05T13:12:41Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624350017,141,18.4,5624350015,140,57.4,5624350019,212,10.2,5624350021,213,3.66,5624350013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092915,579,1,2,48,40,2rdnn9p03qrmmv34tyx1nahpa,1,66.3,15.3,2025-04-05T13:08:38.026Z,2025-04-05T13:08:41Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624350425,213,2.44,5624350415,56,Back,5624350423,212,28.8,5624350419,140,45.3,5624350421,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092933,580,1,2,48,44,2rdnn9p03qrmmv34tyx1nahpa,1,48.8,47.0,2025-04-05T13:08:41.435Z,2025-04-05T13:08:42Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624350535,141,62.0,5624350543,213,1.44,5624350531,140,50.1,5624350539,212,10.3,5624350527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092991,581,1,2,48,45,2rdnn9p03qrmmv34tyx1nahpa,1,50.3,62.4,2025-04-05T13:08:42.347Z,2025-04-05T13:08:47Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624350937,56,Left,5624350945,213,1.00,5624350941,141,90.3,5624350943,212,22.5,5624350939,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092997,429,45,2,48,49,303582z192rnbr2x28o2t7u38,0,23.4,8.6,2025-04-05T13:08:46.843Z,2025-04-05T13:54:41Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5624350991,285,,5624351291,233,582,5624350989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796093041,582,3,2,48,49,2rdnn9p03qrmmv34tyx1nahpa,1,76.6,91.4,2025-04-05T13:08:46.843Z,2025-04-05T13:54:40Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5624351269,233,429,5624351217,286,,5624351215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796093087,583,1,2,48,51,2rdnn9p03qrmmv34tyx1nahpa,1,87.3,88.6,2025-04-05T13:08:48.811Z,2025-04-05T13:09:39Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,1.0,,5624351473,140,85.8,5624351479,213,4.59,5624356883,154,,5624356881,210,15,5624351471,56,Center,5624351475,141,69.4,5624351477,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
