id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value
2823278743,408,30,1,47,59,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-18T14:48:50.119Z,2025-06-18T14:48:50Z,,,,,5774710081,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823278741,476,30,1,47,59,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T14:48:50.119Z,2025-06-18T14:48:50Z,,,,,5774710079,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279719,410,32,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-18T15:05:51.318Z,2025-06-18T15:05:51Z,,,,,5774715107,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279725,477,32,2,45,0,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T15:05:51.318Z,2025-06-18T15:05:53Z,,,,,5774715133,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279741,478,1,2,45,0,2rdnn9p03qrmmv34tyx1nahpa,1,50.1,50.1,2025-06-18T15:05:51.319Z,2025-06-18T15:05:55Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774715201,212,25.9,5774715205,279,S,5774715197,140,27.0,5774715203,213,2.78,5774715195,56,Back,5774715199,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279751,479,1,2,45,4,2rdnn9p03qrmmv34tyx1nahpa,1,27.0,63.3,2025-06-18T15:05:55.776Z,2025-06-18T15:05:58Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774715241,140,27.6,5774715239,56,Back,5774715247,213,4.74,5774715245,212,24.7,5774715243,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279769,480,1,2,45,7,2rdnn9p03qrmmv34tyx1nahpa,1,29.1,25.5,2025-06-18T15:05:58.496Z,2025-06-18T15:06:01Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774715311,213,6.27,5774715301,157,,5774715313,1,,5774715307,141,24.6,5774715305,140,73.2,5774715309,212,46.3,5774715303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279771,481,44,2,45,9,2rdnn9p03qrmmv34tyx1nahpa,1,75.8,19.9,2025-06-18T15:06:00.475Z,2025-06-18T16:03:37Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774715319,286,,5774715357,233,411,5774715317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279767,411,44,2,45,9,ea3yd0dgq6uy6pupkpn17j5xg,0,24.2,80.1,2025-06-18T15:06:00.476Z,2025-06-18T16:03:37Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774715297,56,Back,5774715369,233,481,5774715299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279781,482,1,2,45,9,2rdnn9p03qrmmv34tyx1nahpa,0,73.2,24.6,2025-06-18T15:06:00.809Z,2025-06-18T15:09:06Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774715405,56,Center,5774715409,141,38.2,5774715403,3,,5774715413,213,1.35,5774715411,212,9.5,5774715407,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279775,412,44,2,45,10,ea3yd0dgq6uy6pupkpn17j5xg,1,15.8,59.4,2025-06-18T15:06:02.060Z,2025-06-18T15:06:05Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774715361,56,Back,5774715443,233,483,5774715363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279783,483,44,2,45,10,2rdnn9p03qrmmv34tyx1nahpa,0,84.2,40.6,2025-06-18T15:06:02.061Z,2025-06-18T15:12:02Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774715447,233,412,5774715423,286,,5774715421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279777,413,12,2,45,11,ea3yd0dgq6uy6pupkpn17j5xg,1,13.8,66.6,2025-06-18T15:06:02.333Z,2025-06-18T15:06:03Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774715377,56,Back,5774715379,140,25.0,5774715381,141,66.4,5774715383,212,11.8,5774715401,15,,5774715385,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279797,484,44,2,45,12,2rdnn9p03qrmmv34tyx1nahpa,1,73.4,35.4,2025-06-18T15:06:03.852Z,2025-06-18T16:03:37Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774715507,233,414,5774715503,286,,5774715501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279787,414,44,2,45,12,ea3yd0dgq6uy6pupkpn17j5xg,0,26.6,64.6,2025-06-18T15:06:03.853Z,2025-06-18T16:03:38Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774715441,285,,5774715511,233,484,5774715439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280181,496,1,2,45,12,2rdnn9p03qrmmv34tyx1nahpa,0,74.5,32.7,2025-06-18T15:06:03.881Z,2025-06-18T15:08:53Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774717977,3,,5774717987,213,5.78,5774717985,212,0.8,5774717981,140,75.2,5774717983,141,32.1,5774717979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279789,415,1,2,45,13,ea3yd0dgq6uy6pupkpn17j5xg,0,23.4,68.1,2025-06-18T15:06:05.182Z,2025-06-18T15:08:34Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774715461,213,6.25,5774715453,56,Back,5774715459,212,14.2,5774715455,140,36.9,5774715457,141,67.5,5774715451,157,,5774715463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279807,485,1,2,45,16,2rdnn9p03qrmmv34tyx1nahpa,1,68.8,35.0,2025-06-18T15:06:07.985Z,2025-06-18T15:09:17Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774715571,212,18.6,5774715567,140,63.0,5774715573,213,1.90,5774715565,56,Center,5774715569,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279813,486,1,2,45,19,2rdnn9p03qrmmv34tyx1nahpa,1,67.0,59.5,2025-06-18T15:06:10.672Z,2025-06-18T15:09:21Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774715591,212,20.4,5774715593,213,4.38,5774715589,141,31.1,5774715585,56,Center,5774715587,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279819,487,1,2,45,20,2rdnn9p03qrmmv34tyx1nahpa,1,59.0,34.3,2025-06-18T15:06:11.616Z,2025-06-18T15:06:13Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774715617,141,10.0,5774715613,56,Right,5774715615,140,80.7,5774715619,212,28.1,5774715621,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279823,488,1,2,45,21,2rdnn9p03qrmmv34tyx1nahpa,0,83.6,10.0,2025-06-18T15:06:13.040Z,2025-06-18T15:06:41Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774715639,140,79.5,5774715643,212,14.8,5774715645,213,1.86,5774715641,141,30.9,5774715637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279861,417,1,2,45,28,ea3yd0dgq6uy6pupkpn17j5xg,1,24.1,93.8,2025-06-18T15:06:19.773Z,2025-06-18T15:06:20Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774715787,56,Back,5774715791,141,95.0,5774715795,213,3.03,5774715789,140,16.9,5774715793,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279863,418,1,2,45,29,ea3yd0dgq6uy6pupkpn17j5xg,1,16.9,95.0,2025-06-18T15:06:20.349Z,2025-06-18T15:06:21Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774715817,56,Back,5774715821,141,85.7,5774715819,140,28.5,5774715825,213,5.80,5774715823,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279865,419,1,2,45,29,ea3yd0dgq6uy6pupkpn17j5xg,1,28.5,85.7,2025-06-18T15:06:21.165Z,2025-06-18T15:06:21Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5774715837,213,2.99,5774715829,56,Back,5774715833,141,89.7,5774715835,212,18.1,5774715831,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279871,420,1,2,45,30,ea3yd0dgq6uy6pupkpn17j5xg,1,11.5,89.7,2025-06-18T15:06:21.901Z,2025-06-18T15:06:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774715861,140,22.5,5774715859,56,Back,5774715867,213,0.31,5774715865,212,12.1,5774715863,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279873,421,1,2,45,31,ea3yd0dgq6uy6pupkpn17j5xg,1,26.6,96.3,2025-06-18T15:06:22.573Z,2025-06-18T15:09:51Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774715877,141,73.0,5774715879,212,17.8,5774715875,140,18.8,5774715881,213,4.24,5774715873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279883,422,1,2,45,33,ea3yd0dgq6uy6pupkpn17j5xg,1,21.5,85.0,2025-06-18T15:06:25.116Z,2025-06-18T15:09:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774715929,140,15.5,5774715933,212,10.3,5774715927,56,Back,5774715935,213,2.23,5774715931,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279889,423,1,2,45,35,ea3yd0dgq6uy6pupkpn17j5xg,1,14.6,92.1,2025-06-18T15:06:26.669Z,2025-06-18T15:06:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774715967,141,93.0,5774715971,213,0.05,5774715969,212,12.7,5774715965,140,26.7,5774715963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279893,424,1,2,45,36,ea3yd0dgq6uy6pupkpn17j5xg,1,26.7,93.0,2025-06-18T15:06:27.597Z,2025-06-18T15:06:28Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774715989,140,23.8,5774715993,212,4.2,5774715995,213,2.39,5774715991,141,97.2,5774715987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279897,425,1,2,45,37,ea3yd0dgq6uy6pupkpn17j5xg,1,23.8,97.2,2025-06-18T15:06:28.812Z,2025-06-18T15:06:29Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774716011,56,Back,5774716013,140,25.5,5774716019,213,4.91,5774716015,141,83.8,5774716017,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279901,426,1,2,45,38,ea3yd0dgq6uy6pupkpn17j5xg,1,25.5,83.8,2025-06-18T15:06:29.853Z,2025-06-18T15:06:32Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774716043,213,3.52,5774716037,140,11.2,5774716041,212,16.1,5774716035,56,Back,5774716039,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279907,427,1,2,45,41,ea3yd0dgq6uy6pupkpn17j5xg,1,11.2,75.1,2025-06-18T15:06:32.365Z,2025-06-18T15:06:34Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774716077,212,11.0,5774716073,140,12.2,5774716079,213,1.48,5774716075,141,91.2,5774716071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279911,428,1,2,45,42,ea3yd0dgq6uy6pupkpn17j5xg,1,8.2,92.9,2025-06-18T15:06:34.173Z,2025-06-18T15:06:36Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774716099,56,Back,5774716107,213,4.12,5774716103,141,82.6,5774716105,212,8.4,5774716101,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279923,429,1,2,45,45,ea3yd0dgq6uy6pupkpn17j5xg,1,3.7,82.6,2025-06-18T15:06:36.828Z,2025-06-18T15:06:41Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774716163,213,5.96,5774716165,1,,5774716157,140,38.9,5774716159,141,64.6,5774716155,56,Back,5774716161,212,38.9,5774716153,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279925,430,44,2,45,49,ea3yd0dgq6uy6pupkpn17j5xg,1,43.0,57.4,2025-06-18T15:06:41.037Z,2025-06-18T16:03:38Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5774716171,285,,5774716191,233,489,5774716169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279929,489,44,2,45,49,2rdnn9p03qrmmv34tyx1nahpa,0,57.0,42.6,2025-06-18T15:06:41.038Z,2025-06-18T16:03:38Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774716187,286,,5774716185,56,Center,5774716195,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279927,431,1,2,45,50,ea3yd0dgq6uy6pupkpn17j5xg,1,38.9,64.6,2025-06-18T15:06:41.341Z,2025-06-18T15:06:46Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5774716181,213,4.12,5774716173,56,Back,5774716179,212,15.2,5774716175,140,30.8,5774716177,141,46.0,5774716189,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279941,432,1,2,45,56,ea3yd0dgq6uy6pupkpn17j5xg,1,30.1,44.2,2025-06-18T15:06:47.373Z,2025-06-18T15:06:48Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774716287,141,25.0,5774716283,56,Back,5774716289,212,15.6,5774716285,140,22.0,5774716291,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279953,433,1,2,45,57,ea3yd0dgq6uy6pupkpn17j5xg,1,21.7,25.0,2025-06-18T15:06:48.429Z,2025-06-18T15:06:53Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774716341,140,8.5,5774716345,212,21.5,5774716343,141,49.1,5774716347,213,2.27,5774716339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279967,434,1,2,46,2,ea3yd0dgq6uy6pupkpn17j5xg,1,12.6,46.6,2025-06-18T15:06:53.342Z,2025-06-18T15:06:59Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774716451,56,Back,5774716449,155,,5774716461,1,,5774716453,140,23.3,5774716459,213,1.22,5774716455,141,91.7,5774716457,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279969,435,1,2,46,8,ea3yd0dgq6uy6pupkpn17j5xg,1,21.7,94.1,2025-06-18T15:06:59.789Z,2025-06-18T15:07:00Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774716465,56,Back,5774716469,141,84.7,5774716467,140,22.3,5774716473,213,4.81,5774716471,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279971,436,1,2,46,9,ea3yd0dgq6uy6pupkpn17j5xg,1,22.3,84.7,2025-06-18T15:07:00.749Z,2025-06-18T15:07:01Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774716479,140,17.4,5774716483,212,9.4,5774716481,141,96.3,5774716485,213,2.15,5774716477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279975,437,1,2,46,10,ea3yd0dgq6uy6pupkpn17j5xg,0,17.4,96.3,2025-06-18T15:07:01.853Z,2025-06-18T15:07:02Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774716525,286,,5774716511,212,6.2,5774716509,141,98.4,5774716505,56,Back,5774716513,213,0.23,5774716507,140,23.1,5774716521,233,490,5774716519,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279977,490,74,2,46,10,2rdnn9p03qrmmv34tyx1nahpa,1,79.4,9.7,2025-06-18T15:07:01.854Z,2025-06-18T16:03:41Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774716515,56,Right,5774716517,285,,5774716527,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279979,438,5,2,46,12,ea3yd0dgq6uy6pupkpn17j5xg,1,22.7,101.6,2025-06-18T15:07:03.326Z,2025-06-18T15:51:12Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774716543,233,491,5774716533,347,,5774716531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823279983,491,5,2,46,12,2rdnn9p03qrmmv34tyx1nahpa,0,77.3,-1.6,2025-06-18T15:07:03.326Z,2025-06-18T15:51:12Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774716539,56,Right,5774716573,233,438,5774716541,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280053,439,1,2,46,33,ea3yd0dgq6uy6pupkpn17j5xg,1,27.8,100.0,2025-06-18T15:07:25.053Z,2025-06-18T15:07:28Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774716887,212,32.3,5774716883,140,56.0,5774716889,213,5.88,5774716885,141,82.6,5774716879,107,,5774716891,1,,5774716881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280055,440,1,2,46,36,ea3yd0dgq6uy6pupkpn17j5xg,1,56.0,82.6,2025-06-18T15:07:27.933Z,2025-06-18T15:07:30Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5774716899,141,71.8,5774716903,213,3.88,5774716895,56,Back,5774716901,212,10.9,5774716907,156,,5774716897,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280059,441,1,2,46,38,ea3yd0dgq6uy6pupkpn17j5xg,1,57.9,76.3,2025-06-18T15:07:30.061Z,2025-06-18T15:07:32Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774716927,140,68.5,5774716933,213,0.83,5774716931,212,16.5,5774716929,141,94.2,5774716925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280063,442,1,2,46,41,ea3yd0dgq6uy6pupkpn17j5xg,1,68.5,94.2,2025-06-18T15:07:32.909Z,2025-06-18T15:07:43Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,1.0,,5774716961,213,5.04,5774716953,56,Center,5774717125,210,13,5774716959,212,43.6,5774716955,140,81.8,5774716957,141,33.4,5774717127,154,,5774716951,196,,5774716963,1,,5774716949,155,,,,,,,,,,,,,,,,,,,,,,
2823280065,443,13,2,46,44,ea3yd0dgq6uy6pupkpn17j5xg,1,89.7,28.3,2025-06-18T15:07:35.693Z,2025-06-18T15:07:51Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5774716971,56,Center,5774717149,154,,5774717155,102,45.4,5774717157,103,63.9,5774716969,63,,5774717021,20,,5774717147,29,,5774717151,55,442,5774717145,74,,5774716967,22,,5774717161,231,47.1,5774717159,230,,,,,,,,,,,,,,,99.1,
2823280069,444,5,2,46,45,ea3yd0dgq6uy6pupkpn17j5xg,0,101.6,45.6,2025-06-18T15:07:37.069Z,2025-06-18T15:07:41Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5774717019,233,492,5774716985,346,,5774716983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280073,492,5,2,46,45,2rdnn9p03qrmmv34tyx1nahpa,1,-1.6,54.4,2025-06-18T15:07:37.069Z,2025-06-18T15:51:12Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774717009,56,Back,5774717013,233,444,5774717011,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280117,493,1,2,46,56,2rdnn9p03qrmmv34tyx1nahpa,1,5.4,62.0,2025-06-18T15:07:48.145Z,2025-06-18T15:08:10Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5774717289,213,4.70,5774717293,237,,5774717285,141,34.9,5774717283,140,5.2,5774717287,212,18.4,5774717281,56,Back,5774717279,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280147,494,1,2,47,3,2rdnn9p03qrmmv34tyx1nahpa,0,15.6,19.1,2025-06-18T15:07:54.345Z,2025-06-18T15:12:16Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774717449,56,Center,5774717447,155,,5774717451,140,63.4,5774717457,213,0.16,5774717453,141,31.2,5774717455,212,50.9,5774717459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280151,495,4,2,47,4,2rdnn9p03qrmmv34tyx1nahpa,1,61.4,23.2,2025-06-18T15:07:55.805Z,2025-06-18T15:08:16Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774717511,286,,5774717535,233,445,5774717507,56,Center,5774717509,152,,5774717835,295,,5774717503,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280135,445,4,2,47,4,ea3yd0dgq6uy6pupkpn17j5xg,0,38.6,76.8,2025-06-18T15:07:55.806Z,2025-06-18T15:12:43Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774717399,13,,5774717403,152,,5774717401,56,Back,5774717407,285,,5774717557,233,495,5774717875,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280219,497,1,2,47,22,2rdnn9p03qrmmv34tyx1nahpa,1,69.6,24.7,2025-06-18T15:08:13.904Z,2025-06-18T15:13:09Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774717795,213,3.40,5774717783,5,,5774717793,212,12.7,5774717789,140,57.9,5774717785,152,,5774717787,56,Right,5774717791,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280225,498,1,2,47,23,2rdnn9p03qrmmv34tyx1nahpa,1,57.9,20.0,2025-06-18T15:08:14.760Z,2025-06-18T15:08:16Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774717827,141,26.4,5774717831,213,0.49,5774717823,56,Center,5774717825,140,65.7,5774717829,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280233,499,1,2,47,24,2rdnn9p03qrmmv34tyx1nahpa,1,65.7,26.4,2025-06-18T15:08:16.152Z,2025-06-18T15:08:18Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774717883,212,23.4,5774717879,140,47.9,5774717885,213,2.49,5774717881,141,47.2,5774717877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280243,500,1,2,47,27,2rdnn9p03qrmmv34tyx1nahpa,1,47.9,47.2,2025-06-18T15:08:18.447Z,2025-06-18T15:08:20Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774717945,141,63.1,5774717941,56,Center,5774717949,213,1.23,5774717943,140,51.6,5774717947,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280255,501,1,2,47,29,2rdnn9p03qrmmv34tyx1nahpa,1,51.0,62.0,2025-06-18T15:08:20.847Z,2025-06-18T15:08:23Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774718031,212,13.4,5774718033,213,4.10,5774718027,140,43.7,5774718025,56,Back,5774718029,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280263,502,1,2,47,33,2rdnn9p03qrmmv34tyx1nahpa,1,43.7,45.8,2025-06-18T15:08:24.343Z,2025-06-18T15:08:25Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774718081,212,19.6,5774718075,56,Back,5774718079,141,17.0,5774718083,213,4.79,5774718077,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280267,503,1,2,47,33,2rdnn9p03qrmmv34tyx1nahpa,1,45.1,17.0,2025-06-18T15:08:25.279Z,2025-06-18T15:08:28Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774718111,213,0.52,5774718107,141,24.7,5774718103,56,Center,5774718105,140,53.8,5774718109,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280285,504,1,2,47,36,2rdnn9p03qrmmv34tyx1nahpa,1,58.5,28.6,2025-06-18T15:08:28.279Z,2025-06-18T15:08:32Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774718187,56,Right,5774718191,141,16.5,5774718195,213,4.36,5774718193,212,8.8,5774718189,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280297,505,1,2,47,40,2rdnn9p03qrmmv34tyx1nahpa,1,56.9,23.6,2025-06-18T15:08:31.984Z,2025-06-18T15:08:35Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774718247,141,38.6,5774718251,213,0.93,5774718249,212,12.7,5774718245,140,64.1,5774718243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280311,506,1,2,47,43,2rdnn9p03qrmmv34tyx1nahpa,1,66.5,38.2,2025-06-18T15:08:35.288Z,2025-06-18T15:08:39Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774718309,56,Center,5774718317,213,0.60,5774718315,212,9.2,5774718313,141,45.8,5774718311,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823280303,446,83,2,47,46,ea3yd0dgq6uy6pupkpn17j5xg,0,29.7,68.8,2025-06-18T15:08:38.270Z,2025-06-18T15:08:40Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774718353,399,87xd8a3n7mtk57za6pcc5l5n9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
