id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/16/value
2799993985,339,43,1,41,46,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:05:19.606Z,2025-04-12T17:05:45Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5645734557,13,0,5645734559,56,Center,5645736635,144,4,5645734561,152,0,5645734565,286,0,5645734563,265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799994463,340,1,1,42,13,cy6zs39z79dcfbr4xzkp38z7q,0,99.4,99.5,2025-04-12T17:05:46.950Z,2025-04-12T17:06:19Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645737065,141,48.4,5645739551,2,,5645737063,140,94.5,5645738613,6,,5645737061,56,Center,5645739947,224,,5645737069,213,4.57,5645737071,1,,5645737067,212,35.1,5645737059,155,,,,,,,,,,,,,,,,,,,,,,,,
2799994533,472,4,1,42,18,1c7dv8ays675v9kp6a04sd8pq,1,11.4,45.4,2025-04-12T17:05:51.749Z,2025-04-12T17:11:43Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5645737559,152,,5645737557,56,Back,5645737561,285,,5645737553,13,,5645737599,233,341,5645749937,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799994529,341,4,1,42,18,cy6zs39z79dcfbr4xzkp38z7q,0,88.6,54.6,2025-04-12T17:05:51.750Z,2025-04-12T17:11:15Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5645737445,286,,5645750617,295,,5645737673,233,472,5645737439,56,Center,5645737441,152,,5645737437,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799994767,473,1,1,42,30,1c7dv8ays675v9kp6a04sd8pq,1,10.5,44.5,2025-04-12T17:06:04.144Z,2025-04-12T17:06:05Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645738651,140,10.2,5645738657,213,1.60,5645738653,141,59.6,5645738645,5,,5645738647,152,,5645738649,56,Back,5645738655,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799994805,474,1,1,42,32,1c7dv8ays675v9kp6a04sd8pq,1,9.6,59.4,2025-04-12T17:06:05.747Z,2025-04-12T17:06:08Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645738895,213,0.02,5645738893,212,14.6,5645738887,56,Back,5645738891,141,59.9,5645738889,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799994885,475,1,1,42,34,1c7dv8ays675v9kp6a04sd8pq,1,23.5,59.4,2025-04-12T17:06:08.251Z,2025-04-12T17:06:12Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5645739309,213,5.16,5645739307,212,15.0,5645739301,56,Back,5645739305,141,39.5,5645739303,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995063,477,1,1,42,46,1c7dv8ays675v9kp6a04sd8pq,1,27.0,41.8,2025-04-12T17:06:20.249Z,2025-04-12T17:06:22Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645740149,140,26.4,5645740151,141,56.3,5645740147,56,Back,5645740153,212,9.9,5645740155,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995091,478,1,1,42,49,1c7dv8ays675v9kp6a04sd8pq,1,26.1,54.9,2025-04-12T17:06:22.506Z,2025-04-12T17:06:25Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645740331,141,49.0,5645740329,140,44.5,5645740327,56,Back,5645740333,212,19.7,5645740335,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995109,479,1,1,42,51,1c7dv8ays675v9kp6a04sd8pq,1,44.5,49.0,2025-04-12T17:06:25.079Z,2025-04-12T17:06:26Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645740417,141,54.8,5645740419,212,21.0,5645740441,156,,5645740413,56,Back,5645740421,213,2.95,5645740415,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995149,480,1,1,42,53,1c7dv8ays675v9kp6a04sd8pq,1,26.3,54.3,2025-04-12T17:06:26.745Z,2025-04-12T17:06:28Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645740663,213,4.79,5645740653,141,37.4,5645740649,140,27.1,5645740647,56,Back,5645740659,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995209,481,1,1,42,54,1c7dv8ays675v9kp6a04sd8pq,1,27.1,37.4,2025-04-12T17:06:28.186Z,2025-04-12T17:06:31Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645741045,141,14.6,5645741049,213,5.27,5645741047,212,18.3,5645741041,56,Back,5645741043,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995281,482,1,1,42,57,1c7dv8ays675v9kp6a04sd8pq,1,37.4,11.6,2025-04-12T17:06:31.194Z,2025-04-12T17:06:34Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5645741409,56,Back,5645741415,212,15.2,5645741413,141,23.7,5645741411,140,49.6,5645741417,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995313,483,1,1,43,1,1c7dv8ays675v9kp6a04sd8pq,1,56.1,26.7,2025-04-12T17:06:34.447Z,2025-04-12T17:06:36Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645741601,140,51.1,5645741607,213,2.22,5645741603,141,36.9,5645741599,56,Center,5645741605,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995391,484,1,1,43,3,1c7dv8ays675v9kp6a04sd8pq,1,53.6,50.6,2025-04-12T17:06:36.366Z,2025-04-12T17:06:40Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645742045,141,64.5,5645742043,140,61.9,5645742049,213,0.83,5645742047,212,12.9,5645742041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995491,485,1,1,43,7,1c7dv8ays675v9kp6a04sd8pq,1,62.2,61.5,2025-04-12T17:06:40.559Z,2025-04-12T17:06:46Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5645742573,140,61.0,5645742571,56,Center,5645742577,212,10.1,5645742581,213,4.59,5645742575,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995483,343,83,1,43,12,cy6zs39z79dcfbr4xzkp38z7q,0,28.6,37.4,2025-04-12T17:06:45.925Z,2025-04-12T17:06:48Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645742743,399,doxrlp6910n9l5b5zl8ee73ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995495,486,61,1,43,12,1c7dv8ays675v9kp6a04sd8pq,0,62.6,59.9,2025-04-12T17:06:46.082Z,2025-04-12T17:06:46Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645742595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995585,345,50,1,43,17,cy6zs39z79dcfbr4xzkp38z7q,1,40.3,32.8,2025-04-12T17:06:50.622Z,2025-04-12T17:06:55Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5645743077,56,Back,5645743081,286,,5645743225,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995587,487,7,1,43,17,1c7dv8ays675v9kp6a04sd8pq,1,59.7,67.2,2025-04-12T17:06:50.623Z,2025-04-12T17:08:34Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645743093,285,,5645743091,56,Center,5645743169,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995669,489,1,1,43,19,1c7dv8ays675v9kp6a04sd8pq,1,43.5,47.0,2025-04-12T17:06:52.441Z,2025-04-12T17:06:56Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645743521,212,19.1,5645743519,141,25.5,5645743517,140,55.2,5645743523,213,5.41,5645743515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995691,490,1,1,43,22,1c7dv8ays675v9kp6a04sd8pq,1,55.3,26.7,2025-04-12T17:06:55.525Z,2025-04-12T17:06:57Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5645743633,140,44.1,5645743631,56,Back,5645743635,141,49.9,5645743641,212,19.7,5645743647,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995741,491,1,1,43,23,1c7dv8ays675v9kp6a04sd8pq,1,44.7,49.3,2025-04-12T17:06:56.882Z,2025-04-12T17:07:00Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645743905,212,7.2,5645743899,140,49.4,5645743897,56,Back,5645743907,213,0.81,5645743901,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995765,492,1,1,43,26,1c7dv8ays675v9kp6a04sd8pq,1,50.2,60.0,2025-04-12T17:06:59.919Z,2025-04-12T17:07:01Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645744011,212,12.9,5645744005,56,Center,5645744013,213,1.45,5645744009,141,78.8,5645744007,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995791,493,1,1,43,27,1c7dv8ays675v9kp6a04sd8pq,1,50.7,79.1,2025-04-12T17:07:01.106Z,2025-04-12T17:07:02Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5645744161,56,Back,5645744177,212,8.4,5645744167,140,48.3,5645744183,213,4.41,5645744173,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995831,494,1,1,43,29,1c7dv8ays675v9kp6a04sd8pq,1,48.3,60.0,2025-04-12T17:07:02.741Z,2025-04-12T17:07:05Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645744451,213,4.62,5645744449,212,9.8,5645744447,141,45.7,5645744445,140,47.4,5645744443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995845,495,1,1,43,32,1c7dv8ays675v9kp6a04sd8pq,1,47.4,45.7,2025-04-12T17:07:05.329Z,2025-04-12T17:07:06Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645744547,56,Center,5645744551,141,49.6,5645744549,140,51.7,5645744553,212,5.2,5645744555,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995867,496,1,1,43,33,1c7dv8ays675v9kp6a04sd8pq,1,51.7,49.6,2025-04-12T17:07:06.553Z,2025-04-12T17:07:07Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645744677,141,30.6,5645744679,212,15.9,5645744681,213,4.09,5645744673,56,Back,5645744675,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995903,497,1,1,43,34,1c7dv8ays675v9kp6a04sd8pq,1,42.9,30.6,2025-04-12T17:07:07.772Z,2025-04-12T17:07:10Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645744861,56,Center,5645744871,212,16.2,5645744869,141,28.8,5645744865,140,58.3,5645744873,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995915,498,1,1,43,36,1c7dv8ays675v9kp6a04sd8pq,1,60.1,24.1,2025-04-12T17:07:10.291Z,2025-04-12T17:07:11Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5645744919,56,Center,5645744925,212,3.6,5645744921,140,59.3,5645744927,213,1.81,5645744923,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995929,499,1,1,43,37,1c7dv8ays675v9kp6a04sd8pq,1,59.3,29.2,2025-04-12T17:07:10.861Z,2025-04-12T17:07:11Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645744997,212,6.1,5645744999,213,6.07,5645744991,56,Center,5645744993,140,65.0,5645744995,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995979,500,1,1,43,38,1c7dv8ays675v9kp6a04sd8pq,1,65.0,27.3,2025-04-12T17:07:11.494Z,2025-04-12T17:07:27Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5645745273,212,10.9,5645745275,213,3.83,5645745269,140,57.0,5645745271,141,17.1,5645745267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799995993,501,1,1,43,39,1c7dv8ays675v9kp6a04sd8pq,0,58.8,18.8,2025-04-12T17:07:13.083Z,2025-04-12T17:08:28Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5645745331,56,Center,5645746901,4,,5645745339,213,0.23,5645745337,212,29.1,5645745333,140,85.8,5645745335,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996281,347,1,1,43,48,cy6zs39z79dcfbr4xzkp38z7q,1,10.8,55.8,2025-04-12T17:07:21.877Z,2025-04-12T17:07:32Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5645746815,140,15.2,5645746821,213,5.01,5645746813,56,Back,5645746817,141,33.4,5645746819,212,15.9,5645746811,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996351,348,1,1,43,58,cy6zs39z79dcfbr4xzkp38z7q,1,21.8,36.7,2025-04-12T17:07:32.149Z,2025-04-12T17:07:36Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645747165,140,25.1,5645747163,56,Back,5645747175,213,1.27,5645747167,141,53.4,5645747171,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996421,349,1,1,44,2,cy6zs39z79dcfbr4xzkp38z7q,1,20.3,62.4,2025-04-12T17:07:35.926Z,2025-04-12T17:07:40Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645747595,56,Back,5645747601,212,20.9,5645747597,140,20.7,5645747599,141,31.6,5645747603,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996473,350,1,1,44,6,cy6zs39z79dcfbr4xzkp38z7q,1,26.6,25.5,2025-04-12T17:07:40.022Z,2025-04-12T17:07:43Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645747863,140,30.3,5645747861,56,Back,5645747867,212,20.6,5645747869,213,1.38,5645747865,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996587,351,1,1,44,9,cy6zs39z79dcfbr4xzkp38z7q,1,31.9,58.4,2025-04-12T17:07:43.014Z,2025-04-12T17:07:48Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645748555,141,68.5,5645748553,140,41.4,5645748559,212,12.1,5645748551,56,Back,5645748561,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996645,352,1,1,44,15,cy6zs39z79dcfbr4xzkp38z7q,1,34.9,73.6,2025-04-12T17:07:48.470Z,2025-04-12T17:07:51Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645748839,56,Back,5645748845,212,9.9,5645748841,140,25.5,5645748847,213,3.22,5645748843,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996705,353,1,1,44,18,cy6zs39z79dcfbr4xzkp38z7q,1,26.2,69.7,2025-04-12T17:07:51.429Z,2025-04-12T17:07:54Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645749191,140,33.2,5645749197,213,0.49,5645749193,141,75.4,5645749189,56,Back,5645749195,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996749,354,1,1,44,21,cy6zs39z79dcfbr4xzkp38z7q,1,30.5,71.2,2025-04-12T17:07:54.710Z,2025-04-12T17:07:56Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645749453,56,Back,5645749455,140,26.1,5645749461,213,4.50,5645749457,141,39.5,5645749459,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996771,355,1,1,44,23,cy6zs39z79dcfbr4xzkp38z7q,0,26.1,39.5,2025-04-12T17:07:56.373Z,2025-04-12T17:07:57Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645749587,141,47.8,5645749591,213,0.62,5645749589,212,9.7,5645749585,140,33.6,5645749583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996805,503,4,1,44,26,1c7dv8ays675v9kp6a04sd8pq,1,71.4,55.2,2025-04-12T17:07:59.825Z,2025-04-12T17:09:52Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645749851,286,,5645749969,233,356,5645749845,56,Center,5645749849,265,,5645749847,152,,5645749843,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996811,356,4,1,44,26,cy6zs39z79dcfbr4xzkp38z7q,0,28.6,44.8,2025-04-12T17:07:59.826Z,2025-04-12T17:09:52Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645749897,285,,5645750019,233,503,5645750507,55,357,5645749891,56,Back,5645749893,152,,5645749889,13,,5645749895,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799996867,357,17,1,44,28,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:08:02.134Z,2025-04-12T17:08:06Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645750475,31,,5645750477,393,,5645750479,13,243,5645750481,55,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997591,504,70,1,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-12T17:08:33.630Z,2025-04-12T17:08:44Z,,,,,5645753997,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998167,505,15,1,45,37,1c7dv8ays675v9kp6a04sd8pq,1,70.7,51.5,2025-04-12T17:09:10.630Z,2025-04-12T17:09:18Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645757649,77,,5645757665,458,,5645757689,233,358,5645757669,146,98.9,5645757671,147,49.1,5645757227,72,,5645756971,18,,5645756969,26,,5645757655,102,54.1,5645756973,56,5645757659,103,,,,,,,,,,,,,,,,,,,,Center,33.5,
2799998201,358,10,1,45,37,cy6zs39z79dcfbr4xzkp38z7q,1,1.0,48.3,2025-04-12T17:09:10.730Z,2025-04-12T17:09:59Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5645757147,173,,5645757737,233,505,5645757151,182,,5645761533,181,,5645757153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998441,360,1,1,45,50,cy6zs39z79dcfbr4xzkp38z7q,1,14.8,37.4,2025-04-12T17:09:23.750Z,2025-04-12T17:09:25Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5645758561,123,,5645758571,213,5.49,5645758569,212,7.0,5645758567,141,30.0,5645758563,56,Back,5645758565,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998471,361,1,1,45,52,cy6zs39z79dcfbr4xzkp38z7q,1,19.5,30.0,2025-04-12T17:09:25.526Z,2025-04-12T17:09:27Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645758733,213,5.26,5645758725,56,Back,5645758729,141,16.1,5645758731,212,11.1,5645758727,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998497,362,1,1,45,54,cy6zs39z79dcfbr4xzkp38z7q,0,25.0,16.1,2025-04-12T17:09:27.799Z,2025-04-12T17:09:29Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5645758851,213,0.78,5645758853,1,,5645758845,140,55.8,5645758847,141,63.4,5645758849,212,45.6,5645758841,155,,5645758843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998537,506,1,1,45,56,1c7dv8ays675v9kp6a04sd8pq,1,39.9,29.4,2025-04-12T17:09:29.427Z,2025-04-12T17:09:31Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5645759123,56,Back,5645759129,141,47.3,5645759131,212,16.6,5645759121,3,,5645759125,140,29.2,5645759135,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998541,507,44,1,45,57,1c7dv8ays675v9kp6a04sd8pq,1,38.0,53.8,2025-04-12T17:09:31.293Z,2025-04-12T17:10:02Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645759167,285,,5645760513,233,365,5645759165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998775,365,44,1,45,58,cy6zs39z79dcfbr4xzkp38z7q,0,62.0,46.2,2025-04-12T17:09:31.294Z,2025-04-12T17:10:02Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645760459,286,,5645760457,56,Center,5645760557,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998549,508,1,1,45,58,1c7dv8ays675v9kp6a04sd8pq,0,30.8,47.2,2025-04-12T17:09:32.216Z,2025-04-12T17:09:32Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645759199,212,5.7,5645759191,140,34.8,5645759185,3,,5645759187,56,Back,5645759195,141,52.8,5645759201,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998545,363,61,1,45,59,cy6zs39z79dcfbr4xzkp38z7q,1,58.4,40.3,2025-04-12T17:09:32.384Z,2025-04-12T17:09:32Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645759169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998627,364,30,1,46,4,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:09:37.774Z,2025-04-12T17:09:38Z,,,,,5645759665,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998621,509,30,1,46,4,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-12T17:09:37.774Z,2025-04-12T17:09:37Z,,,,,5645759633,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800013907,366,32,2,45,0,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T17:26:35.809Z,2025-04-12T17:26:35Z,,,,,5645844679,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800013919,510,32,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-12T17:26:35.809Z,2025-04-12T17:26:38Z,,,,,5645844747,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800013949,511,1,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,49.8,50.1,2025-04-12T17:26:35.810Z,2025-04-12T17:26:40Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5645844929,213,3.07,5645844927,212,23.7,5645844931,279,S,5645844921,56,Back,5645844923,140,27.3,5645844925,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800013987,512,1,2,45,4,1c7dv8ays675v9kp6a04sd8pq,1,26.3,49.7,2025-04-12T17:26:39.921Z,2025-04-12T17:26:44Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645845223,56,Center,5645845245,1,,5645845221,157,,5645845239,212,43.8,5645845229,140,67.7,5645845243,213,6.17,5645845235,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800013997,513,44,2,45,8,1c7dv8ays675v9kp6a04sd8pq,1,67.2,30.8,2025-04-12T17:26:44.146Z,2025-04-12T17:26:48Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5645845275,56,Center,5645845277,286,,5645845321,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800013995,367,44,2,45,8,cy6zs39z79dcfbr4xzkp38z7q,0,32.8,69.2,2025-04-12T17:26:44.147Z,2025-04-12T18:27:01Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645845347,233,513,5645845269,285,,5645845267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800014001,514,1,2,45,8,1c7dv8ays675v9kp6a04sd8pq,0,66.7,41.9,2025-04-12T17:26:44.315Z,2025-04-12T17:26:45Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5645845291,140,71.5,5645845289,56,Center,5645845287,168,,5645845297,213,5.31,5645845293,141,31.0,5645845283,3,,5645845295,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800014035,368,1,2,45,10,cy6zs39z79dcfbr4xzkp38z7q,0,23.2,87.1,2025-04-12T17:26:45.825Z,2025-04-12T17:27:42Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5645845477,213,5.83,5645845469,56,Back,5645845471,140,34.1,5645845467,3,,5645845475,212,12.7,5645845473,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800014487,527,1,2,45,11,1c7dv8ays675v9kp6a04sd8pq,0,57.3,24.6,2025-04-12T17:26:47.633Z,2025-04-12T17:28:19Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645851015,56,Right,5645851023,213,5.40,5645851021,212,8.6,5645851013,3,,5645851017,140,62.5,5645851019,141,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
