id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808760487,354,1,1,42,59,8sy0cxovuxo76tuoas3uo55xj,0,41.8,6.5,2025-05-02T15:44:25.257Z,2025-05-02T15:44:26Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694183989,213,0.51,5694183987,212,3.6,5694184001,286,,5694183981,56,Back,5694183997,233,336,5694183983,140,44.8,5694183985,141,9.1,5694183995,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760489,336,74,1,42,59,cy6zs39z79dcfbr4xzkp38z7q,1,55.6,91.2,2025-05-02T15:44:25.258Z,2025-05-02T15:52:20Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694184003,233,354,5694183991,56,Left,5694183993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760509,355,1,1,43,1,8sy0cxovuxo76tuoas3uo55xj,1,34.0,4.7,2025-05-02T15:44:27.545Z,2025-05-02T15:44:31Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694184077,141,34.6,5694184079,212,29.9,5694184073,56,Back,5694184075,140,13.1,5694184081,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760519,356,1,1,43,5,8sy0cxovuxo76tuoas3uo55xj,1,12.4,34.2,2025-05-02T15:44:30.985Z,2025-05-02T15:44:32Z,41fgl6geucap62xgimc78e238,M. Diakité,,,5694184115,141,32.7,5694184113,140,29.4,5694184111,56,Back,5694184117,212,17.9,5694184119,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760527,357,1,1,43,6,8sy0cxovuxo76tuoas3uo55xj,1,29.4,32.7,2025-05-02T15:44:32.441Z,2025-05-02T15:44:34Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694184157,213,1.06,5694184155,212,7.6,5694184151,140,32.9,5694184149,56,Back,5694184153,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760531,358,61,1,43,8,8sy0cxovuxo76tuoas3uo55xj,1,32.9,42.4,2025-05-02T15:44:33.929Z,2025-05-02T15:44:34Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694184177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760567,359,1,1,43,16,8sy0cxovuxo76tuoas3uo55xj,1,53.2,43.0,2025-05-02T15:44:41.866Z,2025-05-02T15:44:43Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694184369,141,80.0,5694184373,213,0.58,5694184367,140,89.6,5694184363,155,,5694184371,212,45.8,5694184365,56,Left,5694184375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760569,360,1,1,43,17,8sy0cxovuxo76tuoas3uo55xj,0,89.6,80.0,2025-05-02T15:44:43.721Z,2025-05-02T15:44:44Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694184395,212,10.3,5694184391,140,84.7,5694184397,213,4.19,5694184389,56,Center,5694184393,141,66.9,5694184387,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760585,337,12,1,43,19,cy6zs39z79dcfbr4xzkp38z7q,1,14.8,39.7,2025-05-02T15:44:45.021Z,2025-05-02T15:44:50Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694184491,140,29.5,5694184495,212,24.9,5694184497,213,5.38,5694184489,56,Back,5694184493,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760581,361,4,1,43,24,8sy0cxovuxo76tuoas3uo55xj,1,70.2,85.8,2025-05-02T15:44:49.849Z,2025-05-02T15:52:19Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694184543,233,338,5694184523,13,,5694184525,56,Left,5694184531,286,,5694184529,265,,5694184527,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760587,338,4,1,43,24,cy6zs39z79dcfbr4xzkp38z7q,0,29.8,14.2,2025-05-02T15:44:49.850Z,2025-05-02T15:52:19Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5694184535,56,Back,5694184541,285,,5694184559,233,361,5694185081,55,339,5694184539,265,,5694184537,152,,5694184533,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760647,339,17,1,43,33,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-02T15:44:59.627Z,2025-05-02T15:45:15Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5694185071,13,243,5694185069,392,,5694185073,55,338,5694185067,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760789,362,1,1,44,18,8sy0cxovuxo76tuoas3uo55xj,1,75.4,82.1,2025-05-02T15:45:44.458Z,2025-05-02T15:47:45Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,1.0,,5694185707,56,Center,5694185701,5,,5694185715,213,5.06,5694185699,2,,5694187945,154,,5694185703,155,,5694185713,212,30.4,5694185705,152,,5694187943,210,13,5694185711,141,40.1,5694185709,140,,,,,,,,,,,,,,,85.4,,,,,,,
2808760799,363,44,1,44,22,8sy0cxovuxo76tuoas3uo55xj,1,85.8,43.1,2025-05-02T15:45:48.026Z,2025-05-02T15:52:24Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694185793,233,340,5694185777,56,Center,5694185779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760787,340,44,1,44,22,cy6zs39z79dcfbr4xzkp38z7q,0,14.2,56.9,2025-05-02T15:45:48.027Z,2025-05-02T15:52:24Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694185695,285,,5694185693,56,Back,5694185807,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760801,364,13,1,44,22,8sy0cxovuxo76tuoas3uo55xj,1,88.5,42.8,2025-05-02T15:45:48.705Z,2025-05-02T15:48:22Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694187961,146,96.5,5694187967,231,48.6,5694187963,147,34.5,5694185785,56,Center,5694187419,153,,5694187959,103,29.2,5694187949,29,,5694187413,15,,5694187411,24,,5694187417,328,,5694187965,230,5694185783,17,,5694187951,154,,5694187957,102,36.3,5694187953,55,5694187947,75,,99.0,,,362,,,,
2808760811,365,2,1,44,23,8sy0cxovuxo76tuoas3uo55xj,1,85.4,40.1,2025-05-02T15:45:49.586Z,2025-05-02T15:48:23Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694185839,141,28.3,5694185837,140,91.2,5694185889,297,,5694185859,56,Center,5694185857,7,byudescfxvi1kxlpncbv0mymt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761471,398,1,1,44,45,cy6zs39z79dcfbr4xzkp38z7q,1,8.8,69.1,2025-05-02T15:46:10.805Z,2025-05-02T15:50:56Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694189907,212,11.1,5694189969,241,,5694189909,213,0.22,5694189901,56,Back,5694189915,5,,5694189903,140,19.1,5694190019,189,,5694189905,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761475,399,1,1,44,46,cy6zs39z79dcfbr4xzkp38z7q,1,25.9,75.4,2025-05-02T15:46:11.962Z,2025-05-02T15:50:58Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694190141,213,1.01,5694190137,141,91.8,5694190139,212,13.2,5694190135,140,32.6,5694190133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761629,405,1,1,44,47,cy6zs39z79dcfbr4xzkp38z7q,1,35.0,88.3,2025-05-02T15:46:12.778Z,2025-05-02T15:51:00Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694190497,141,75.2,5694190499,212,11.8,5694190493,56,Back,5694190501,213,4.00,5694190495,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760881,342,1,1,44,48,cy6zs39z79dcfbr4xzkp38z7q,1,26.2,75.4,2025-05-02T15:46:13.817Z,2025-05-02T15:51:08Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694186191,141,91.2,5694186195,213,0.89,5694186189,140,34.5,5694186193,212,13.8,5694186187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760889,343,1,1,44,53,cy6zs39z79dcfbr4xzkp38z7q,1,34.4,84.7,2025-05-02T15:46:18.926Z,2025-05-02T15:51:13Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694186239,140,40.2,5694186245,213,5.27,5694186241,141,70.2,5694186237,56,Back,5694186243,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760895,344,1,1,44,56,cy6zs39z79dcfbr4xzkp38z7q,1,40.4,70.5,2025-05-02T15:46:22.019Z,2025-05-02T15:51:15Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694186275,140,36.1,5694186281,213,2.08,5694186277,141,82.4,5694186279,212,9.3,5694186273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760905,345,1,1,44,57,cy6zs39z79dcfbr4xzkp38z7q,1,36.1,82.4,2025-05-02T15:46:22.956Z,2025-05-02T15:46:26Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694186361,140,32.2,5694186367,213,4.53,5694186363,141,50.6,5694186365,212,22.0,5694186359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760911,346,1,1,45,0,cy6zs39z79dcfbr4xzkp38z7q,1,38.9,58.7,2025-05-02T15:46:26.440Z,2025-05-02T15:46:27Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694186381,141,59.6,5694186383,212,6.0,5694186385,213,0.10,5694186379,140,44.6,5694186377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760923,366,70,1,45,0,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-02T15:46:26.524Z,2025-05-02T15:48:35Z,,,,,5694186433,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760929,347,1,1,45,1,cy6zs39z79dcfbr4xzkp38z7q,1,45.6,59.6,2025-05-02T15:46:27.721Z,2025-05-02T15:46:32Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694186475,213,4.73,5694186471,141,13.1,5694186473,212,31.6,5694186469,140,46.0,5694186467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760937,348,1,1,45,6,cy6zs39z79dcfbr4xzkp38z7q,0,55.6,17.3,2025-05-02T15:46:32.611Z,2025-05-02T15:46:33Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694186507,140,75.4,5694186509,141,45.2,5694186503,155,,5694186513,213,0.74,5694186505,56,Center,5694186511,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760941,367,12,1,45,8,8sy0cxovuxo76tuoas3uo55xj,1,27.2,41.3,2025-05-02T15:46:34.265Z,2025-05-02T15:46:36Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694186535,212,6.3,5694186541,15,,5694186531,140,33.2,5694186529,56,Back,5694186537,213,0.06,5694186533,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760959,369,1,1,45,10,8sy0cxovuxo76tuoas3uo55xj,1,33.2,41.9,2025-05-02T15:46:36.297Z,2025-05-02T15:46:40Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694186625,140,48.7,5694186633,213,5.94,5694186623,56,Back,5694186629,141,33.3,5694186631,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760961,370,50,1,45,14,8sy0cxovuxo76tuoas3uo55xj,1,55.2,39.4,2025-05-02T15:46:40.169Z,2025-05-02T16:24:50Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694186731,233,349,5694186643,286,,5694186641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760969,349,7,1,45,14,cy6zs39z79dcfbr4xzkp38z7q,1,44.8,60.6,2025-05-02T15:46:40.170Z,2025-05-02T16:24:50Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694186721,56,Back,5694186727,233,370,5694186723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760987,351,1,1,45,17,cy6zs39z79dcfbr4xzkp38z7q,1,39.5,62.4,2025-05-02T15:46:43.436Z,2025-05-02T15:46:47Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694186799,212,16.7,5694186797,141,86.0,5694186801,213,1.29,5694186795,140,43.9,5694186793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808760995,352,1,1,45,21,cy6zs39z79dcfbr4xzkp38z7q,1,40.5,86.8,2025-05-02T15:46:46.998Z,2025-05-02T15:46:48Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694186843,213,3.38,5694186835,56,Back,5694186841,212,10.1,5694186837,140,31.2,5694186839,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761015,353,1,1,45,22,cy6zs39z79dcfbr4xzkp38z7q,1,31.2,83.3,2025-05-02T15:46:48.201Z,2025-05-02T15:46:52Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694186933,140,37.5,5694186937,212,11.0,5694186939,213,0.92,5694186931,56,Back,5694186935,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761035,354,1,1,45,26,cy6zs39z79dcfbr4xzkp38z7q,1,37.6,93.8,2025-05-02T15:46:51.872Z,2025-05-02T15:46:55Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694187013,56,Back,5694187025,212,4.8,5694187021,141,86.8,5694187029,213,4.67,5694187017,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761049,355,1,1,45,32,cy6zs39z79dcfbr4xzkp38z7q,1,37.4,76.1,2025-05-02T15:46:58.542Z,2025-05-02T15:47:00Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694187109,213,4.35,5694187107,212,17.5,5694187105,141,52.1,5694187101,56,Back,5694187103,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761053,356,1,1,45,34,cy6zs39z79dcfbr4xzkp38z7q,1,31.5,52.1,2025-05-02T15:46:59.979Z,2025-05-02T15:47:01Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694187133,212,26.0,5694187127,56,Back,5694187131,141,89.4,5694187135,213,1.35,5694187129,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761067,357,1,1,45,35,cy6zs39z79dcfbr4xzkp38z7q,1,37.0,89.4,2025-05-02T15:47:00.870Z,2025-05-02T15:47:04Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694187185,56,Back,5694187191,212,5.7,5694187187,140,34.5,5694187193,213,4.23,5694187189,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761073,358,1,1,45,38,cy6zs39z79dcfbr4xzkp38z7q,1,34.4,79.7,2025-05-02T15:47:04.228Z,2025-05-02T15:47:06Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694187221,213,4.35,5694187215,140,26.9,5694187217,141,48.8,5694187219,212,22.4,5694187213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761081,359,1,1,45,40,cy6zs39z79dcfbr4xzkp38z7q,1,26.9,48.8,2025-05-02T15:47:06.290Z,2025-05-02T15:47:09Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694187253,141,59.6,5694187249,56,Back,5694187251,140,38.7,5694187255,212,14.4,5694187257,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761103,360,1,1,45,50,cy6zs39z79dcfbr4xzkp38z7q,1,53.4,52.8,2025-05-02T15:47:16.319Z,2025-05-02T15:47:18Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694187391,141,34.5,5694187395,213,4.80,5694187393,212,12.5,5694187387,56,Center,5694187389,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761105,361,1,1,45,52,cy6zs39z79dcfbr4xzkp38z7q,1,54.5,34.5,2025-05-02T15:47:18.100Z,2025-05-02T15:47:20Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694187437,213,5.27,5694187435,212,21.1,5694187431,140,65.2,5694187429,56,Right,5694187433,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761117,362,1,1,45,54,cy6zs39z79dcfbr4xzkp38z7q,1,65.2,8.2,2025-05-02T15:47:20.162Z,2025-05-02T15:47:23Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694187485,140,52.5,5694187487,141,22.5,5694187489,212,16.5,5694187483,56,Center,5694187491,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761127,363,1,1,45,57,cy6zs39z79dcfbr4xzkp38z7q,1,52.1,26.2,2025-05-02T15:47:23.380Z,2025-05-02T15:47:27Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694187547,56,Back,5694187553,212,26.0,5694187549,140,47.5,5694187551,141,63.7,5694187555,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761137,364,1,1,46,1,cy6zs39z79dcfbr4xzkp38z7q,1,48.7,64.3,2025-05-02T15:47:27.145Z,2025-05-02T15:47:29Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694187617,213,0.99,5694187611,140,62.8,5694187615,212,27.1,5694187613,141,97.7,5694187609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761145,365,1,1,46,4,cy6zs39z79dcfbr4xzkp38z7q,1,62.5,96.0,2025-05-02T15:47:29.832Z,2025-05-02T15:47:33Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5694187681,213,3.34,5694187675,140,54.9,5694187673,56,Left,5694187677,141,93.6,5694187679,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761153,366,1,1,46,7,cy6zs39z79dcfbr4xzkp38z7q,1,48.6,95.6,2025-05-02T15:47:33.112Z,2025-05-02T15:47:36Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694187699,140,40.7,5694187703,212,12.5,5694187697,56,Back,5694187701,141,81.8,5694187705,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761181,367,1,1,46,10,cy6zs39z79dcfbr4xzkp38z7q,1,43.3,81.7,2025-05-02T15:47:36.096Z,2025-05-02T15:47:42Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694187851,212,16.7,5694187847,140,42.1,5694187853,213,4.64,5694187849,141,57.2,5694187845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761185,368,1,1,46,16,cy6zs39z79dcfbr4xzkp38z7q,0,52.8,55.4,2025-05-02T15:47:42.485Z,2025-05-02T15:47:43Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694187883,213,0.14,5694187875,56,Center,5694187881,212,16.3,5694187877,140,68.2,5694187879,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761187,371,8,1,46,17,8sy0cxovuxo76tuoas3uo55xj,1,35.7,42.2,2025-05-02T15:47:43.625Z,2025-05-02T15:47:43Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694187903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761215,373,1,1,46,20,8sy0cxovuxo76tuoas3uo55xj,1,47.4,43.3,2025-05-02T15:47:46.282Z,2025-05-02T15:47:53Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694188077,1,,5694188075,213,5.57,5694188071,141,5.6,5694188073,212,39.4,5694188069,140,75.9,5694188067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761219,374,50,1,46,27,8sy0cxovuxo76tuoas3uo55xj,1,73.0,4.0,2025-05-02T15:47:53.049Z,2025-05-02T15:47:58Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694188127,233,369,5694188097,286,,5694188095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761225,369,7,1,46,27,cy6zs39z79dcfbr4xzkp38z7q,1,27.0,96.0,2025-05-02T15:47:53.050Z,2025-05-02T15:47:58Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5694188115,56,Back,5694188119,233,374,5694188117,285,,5694188113,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761247,370,5,1,46,28,cy6zs39z79dcfbr4xzkp38z7q,0,23.8,101.8,2025-05-02T15:47:54.313Z,2025-05-02T15:49:23Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5694188227,347,,5694188249,233,375,5694188225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761223,375,5,1,46,28,8sy0cxovuxo76tuoas3uo55xj,1,76.2,-1.8,2025-05-02T15:47:54.313Z,2025-05-02T15:49:23Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694188109,347,,5694188107,56,Right,5694188229,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761263,376,1,1,46,34,8sy0cxovuxo76tuoas3uo55xj,1,82.7,0.0,2025-05-02T15:48:00.217Z,2025-05-02T15:48:04Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694188295,140,67.0,5694188305,189,,5694188297,141,9.7,5694188299,212,18.3,5694188291,107,,5694188301,213,2.69,5694188293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761265,377,1,1,46,39,8sy0cxovuxo76tuoas3uo55xj,1,69.9,9.1,2025-05-02T15:48:05.097Z,2025-05-02T15:48:06Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694188323,212,13.6,5694188321,141,5.9,5694188325,213,6.12,5694188317,56,Right,5694188319,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761267,378,1,1,46,40,8sy0cxovuxo76tuoas3uo55xj,1,82.7,5.9,2025-05-02T15:48:06.170Z,2025-05-02T15:48:08Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694188339,140,99.9,5694188341,141,18.2,5694188345,213,0.43,5694188337,56,Right,5694188343,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761269,379,1,1,46,42,8sy0cxovuxo76tuoas3uo55xj,0,99.9,18.2,2025-05-02T15:48:08.569Z,2025-05-02T15:48:10Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694188359,212,16.0,5694188357,141,41.3,5694188349,2,,5694188353,56,Center,5694188355,140,97.1,5694188361,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761281,371,12,1,46,44,cy6zs39z79dcfbr4xzkp38z7q,1,6.7,58.2,2025-05-02T15:48:09.901Z,2025-05-02T15:48:12Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694188427,140,8.4,5694188429,141,75.6,5694188431,212,12.0,5694188425,56,Back,5694188433,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761287,372,12,1,46,46,cy6zs39z79dcfbr4xzkp38z7q,1,8.4,75.6,2025-05-02T15:48:12.135Z,2025-05-02T15:48:15Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694188467,56,Back,5694188469,140,19.4,5694188473,212,34.8,5694188475,213,5.05,5694188471,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761297,374,1,1,46,52,cy6zs39z79dcfbr4xzkp38z7q,1,17.1,17.6,2025-05-02T15:48:18.289Z,2025-05-02T15:48:20Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5694188523,56,Back,5694188527,141,26.5,5694188531,213,0.96,5694188529,212,7.4,5694188525,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761299,375,1,1,46,54,cy6zs39z79dcfbr4xzkp38z7q,1,21.1,26.5,2025-05-02T15:48:20.320Z,2025-05-02T15:48:22Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694188563,212,14.3,5694188561,141,18.5,5694188559,140,33.7,5694188557,56,Back,5694188565,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761305,376,1,1,46,56,cy6zs39z79dcfbr4xzkp38z7q,1,33.7,18.5,2025-05-02T15:48:21.882Z,2025-05-02T15:48:22Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5694188613,156,,5694188605,141,21.8,5694188603,140,29.7,5694188607,212,4.8,5694188609,213,2.65,5694188601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808761307,377,1,1,46,57,cy6zs39z79dcfbr4xzkp38z7q,1,29.7,21.8,2025-05-02T15:48:22.835Z,2025-05-02T15:48:24Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694188623,141,8.8,5694188621,140,34.1,5694188627,213,5.19,5694188625,212,10.0,5694188619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
