id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/17/value
2818976183,495,1,2,52,14,8eab5wbcnttsiosd1o8c71gmk,1,87.1,10.1,2025-05-25T16:43:19.003Z,2025-05-25T16:43:21Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750559211,141,8.6,5750559207,56,Right,5750559209,140,92.8,5750559213,212,6.1,5750559215,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976241,496,1,2,52,16,8eab5wbcnttsiosd1o8c71gmk,1,90.8,4.3,2025-05-25T16:43:21.395Z,2025-05-25T16:43:23Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750559607,140,86.8,5750559611,212,6.1,5750559609,141,10.9,5750559575,56,Right,5750559613,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976295,497,1,2,52,18,8eab5wbcnttsiosd1o8c71gmk,0,86.0,10.0,2025-05-25T16:43:23.315Z,2025-05-25T17:02:18Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750559939,212,1.8,5750559937,141,8.0,5750559935,140,84.9,5750559933,56,Right,5750559941,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976429,432,4,2,52,21,ea3yd0dgq6uy6pupkpn17j5xg,1,18.3,93.6,2025-05-25T16:43:26.522Z,2025-05-25T17:13:41Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750561301,233,498,5750560815,152,,5750560811,56,Back,5750560807,13,,5750560817,265,,5750560819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976305,498,4,2,52,21,8eab5wbcnttsiosd1o8c71gmk,0,81.7,6.4,2025-05-25T16:43:26.523Z,2025-05-25T17:13:41Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750559991,286,,5750561157,152,,5750561159,265,,5750561793,233,432,5750559989,56,Right,5750561153,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976333,431,43,2,52,21,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-25T16:43:26.524Z,2025-05-25T16:43:42Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750560127,285,0,5750560125,56,Back,5750562223,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976497,499,43,2,52,22,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-25T16:43:27.531Z,2025-05-25T16:43:37Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750561019,141,8.6,5750561017,140,84.3,5750561617,144,1,5750561021,212,1.9,5750561023,213,0.60,5750561015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976799,433,1,2,52,38,ea3yd0dgq6uy6pupkpn17j5xg,1,18.4,93.5,2025-05-25T16:43:43.499Z,2025-05-25T16:43:45Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750562675,141,70.5,5750562667,56,Back,5750562673,140,14.0,5750562681,213,4.43,5750562659,5,,5750562677,212,16.3,5750562663,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976869,434,1,2,52,39,ea3yd0dgq6uy6pupkpn17j5xg,1,14.0,70.5,2025-05-25T16:43:44.779Z,2025-05-25T16:43:47Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750563077,140,19.6,5750563087,213,4.91,5750563083,141,28.3,5750563085,212,29.3,5750563075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976921,435,1,2,52,42,ea3yd0dgq6uy6pupkpn17j5xg,1,20.1,26.2,2025-05-25T16:43:47.691Z,2025-05-25T16:43:50Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750563421,140,38.9,5750563423,141,4.9,5750563425,212,24.5,5750563419,56,Back,5750563427,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977135,436,1,2,52,45,ea3yd0dgq6uy6pupkpn17j5xg,1,38.9,4.9,2025-05-25T16:43:49.915Z,2025-05-25T16:43:57Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5750564647,1,,5750564641,141,13.5,5750564637,56,Right,5750564645,213,0.17,5750564643,212,34.4,5750564639,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977161,437,3,2,52,52,ea3yd0dgq6uy6pupkpn17j5xg,0,93.4,7.6,2025-05-25T16:43:57.644Z,2025-05-25T16:44:01Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5750564757,56,Right,5750564915,233,500,5750564759,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977179,500,7,2,52,52,8eab5wbcnttsiosd1o8c71gmk,1,6.6,92.4,2025-05-25T16:43:57.645Z,2025-05-25T16:44:06Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750564853,285,,5750564851,56,Back,5750565895,167,,5750564863,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977269,438,6,2,52,57,ea3yd0dgq6uy6pupkpn17j5xg,1,93.4,7.6,2025-05-25T16:44:02.428Z,2025-05-25T17:00:38Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5750566147,233,501,5750565495,75,,5750565493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977391,501,6,2,52,57,8eab5wbcnttsiosd1o8c71gmk,0,6.6,92.4,2025-05-25T16:44:02.428Z,2025-05-25T17:00:39Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750566203,233,438,5750566057,56,Back,5750566059,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977955,439,1,2,53,20,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,0.5,2025-05-25T16:44:24.892Z,2025-05-25T16:44:27Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750569063,56,Center,5750569059,155,,5750569065,140,95.2,5750569057,6,,5750569061,223,,5750569071,213,1.72,5750569069,212,31.3,5750569055,2,,5750569067,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978037,502,12,2,53,24,8eab5wbcnttsiosd1o8c71gmk,1,3.2,46.6,2025-05-25T16:44:29.644Z,2025-05-25T16:44:31Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750569531,15,,5750569445,140,28.9,5750569443,56,Back,5750569447,141,48.8,5750569451,213,0.06,5750569449,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978171,440,1,2,53,26,ea3yd0dgq6uy6pupkpn17j5xg,1,65.1,39.4,2025-05-25T16:44:31.307Z,2025-05-25T16:44:35Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5750570149,56,Right,5750570151,140,74.7,5750570155,212,26.8,5750570153,141,2.9,5750570157,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978281,441,1,2,53,30,ea3yd0dgq6uy6pupkpn17j5xg,1,74.7,2.9,2025-05-25T16:44:35.404Z,2025-05-25T16:44:39Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750570799,140,86.4,5750570807,1,,5750570797,56,Center,5750570795,155,,5750570805,213,1.20,5750570793,2,,5750570803,212,34.3,5750570801,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978331,442,1,2,53,34,ea3yd0dgq6uy6pupkpn17j5xg,1,79.7,41.6,2025-05-25T16:44:39.755Z,2025-05-25T16:44:42Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750571151,141,25.2,5750571147,56,Center,5750571149,140,78.8,5750571153,212,11.2,5750571155,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978387,443,1,2,53,36,ea3yd0dgq6uy6pupkpn17j5xg,0,79.2,30.4,2025-05-25T16:44:41.835Z,2025-05-25T16:44:44Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750571417,56,Center,5750571419,140,91.5,5750571421,141,59.9,5750571425,213,1.00,5750571415,155,,5750571423,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978405,503,44,2,53,38,8eab5wbcnttsiosd1o8c71gmk,1,9.8,42.4,2025-05-25T16:44:43.658Z,2025-05-25T17:29:14Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750571683,233,444,5750571579,285,,5750571577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978395,444,44,2,53,38,ea3yd0dgq6uy6pupkpn17j5xg,0,90.2,57.6,2025-05-25T16:44:43.659Z,2025-05-25T17:29:14Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5750571485,286,,5750571477,56,Center,5750571711,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978469,504,12,2,53,39,8eab5wbcnttsiosd1o8c71gmk,1,12.0,46.4,2025-05-25T16:44:44.387Z,2025-05-25T16:44:47Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750571895,140,5.0,5750571893,56,Back,5750571997,15,,5750571899,212,20.3,5750571897,141,18.5,5750571901,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978535,445,1,2,53,41,ea3yd0dgq6uy6pupkpn17j5xg,1,95.2,80.3,2025-05-25T16:44:45.949Z,2025-05-25T16:44:49Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750572233,141,89.0,5750572225,56,Left,5750572237,212,11.7,5750572229,140,85.6,5750572243,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978555,446,1,2,53,44,ea3yd0dgq6uy6pupkpn17j5xg,0,85.8,73.6,2025-05-25T16:44:49.181Z,2025-05-25T16:44:50Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750572357,212,19.3,5750572359,213,4.98,5750572355,141,46.3,5750572353,140,90.7,5750572351,56,Center,5750572347,2,,5750572349,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978593,505,12,2,53,45,8eab5wbcnttsiosd1o8c71gmk,1,9.3,44.0,2025-05-25T16:44:50.531Z,2025-05-25T16:44:52Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750572607,140,31.6,5750572611,212,23.5,5750572609,141,47.5,5750572613,213,0.10,5750572631,15,,5750572605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978697,447,1,2,53,48,ea3yd0dgq6uy6pupkpn17j5xg,1,69.4,44.2,2025-05-25T16:44:53.756Z,2025-05-25T17:04:25Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5750573077,212,12.1,5750573079,213,1.32,5750573075,141,61.4,5750573073,140,72.2,5750573071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978785,448,1,2,53,50,ea3yd0dgq6uy6pupkpn17j5xg,1,72.2,61.4,2025-05-25T16:44:55.147Z,2025-05-25T17:32:17Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,1.0,,5750573563,213,0.13,5750573559,141,63.6,5750573557,140,83.2,5750575191,210,15,5750573561,212,11.6,5750801987,154,,5750573555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978795,449,15,2,53,53,ea3yd0dgq6uy6pupkpn17j5xg,1,84.6,64.4,2025-05-25T16:44:58.347Z,2025-05-25T17:32:17Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750575229,230,98.9,5750575231,231,51.8,5750802037,154,,5750573627,22,,5750575221,102,48.5,5750575213,78,,5750575223,103,19,5750574725,82,,5750573635,56,Center,5750802039,215,,5750575227,147,57.0,5750575217,55,5750575439,233,5750574721,20,,5750802033,64,5750575225,146,5750575215,29,,,,,,448,,506,91.7,
2818978877,506,10,2,53,53,8eab5wbcnttsiosd1o8c71gmk,1,5.9,45.3,2025-05-25T16:44:58.447Z,2025-05-25T16:45:10Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750574103,56,Back,5750574101,94,,5750575461,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978971,507,12,2,53,54,8eab5wbcnttsiosd1o8c71gmk,1,3.6,35.5,2025-05-25T16:44:59.363Z,2025-05-25T16:45:17Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750574587,140,11.6,5750574589,141,0.0,5750574593,213,5.04,5750574701,167,,5750574591,212,26.2,5750574585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978993,450,5,2,53,57,ea3yd0dgq6uy6pupkpn17j5xg,1,91.1,100.6,2025-05-25T16:45:02.587Z,2025-05-25T16:45:08Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750574675,56,Left,5750574775,233,508,5750574681,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978987,508,5,2,53,57,8eab5wbcnttsiosd1o8c71gmk,0,8.9,-0.6,2025-05-25T16:45:02.587Z,2025-05-25T16:48:44Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750574655,56,Back,5750574657,347,,5750574863,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979377,451,1,2,54,11,ea3yd0dgq6uy6pupkpn17j5xg,1,90.8,100.0,2025-05-25T16:45:16.860Z,2025-05-25T16:45:19Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750576717,212,24.2,5750576719,213,3.41,5750576715,141,91.7,5750576713,140,68.6,5750576721,1,,5750576711,56,Left,5750576709,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979437,452,1,2,54,14,ea3yd0dgq6uy6pupkpn17j5xg,1,67.7,91.4,2025-05-25T16:45:19.099Z,2025-05-25T16:45:22Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750577067,140,56.3,5750577075,213,4.31,5750577069,141,50.6,5750577071,212,30.2,5750577065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979461,453,1,2,54,16,ea3yd0dgq6uy6pupkpn17j5xg,0,56.3,50.6,2025-05-25T16:45:21.755Z,2025-05-25T16:45:23Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750577217,141,64.5,5750577221,212,14.3,5750577213,56,Center,5750577215,140,66.5,5750577225,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979491,509,8,2,54,19,8eab5wbcnttsiosd1o8c71gmk,1,34.8,40.6,2025-05-25T16:45:24.355Z,2025-05-25T16:46:24Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750577391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979639,511,1,2,54,22,8eab5wbcnttsiosd1o8c71gmk,1,63.8,45.4,2025-05-25T16:45:26.955Z,2025-05-25T16:45:31Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750578201,56,Center,5750578203,140,74.3,5750578205,141,67.9,5750578207,212,18.9,5750578211,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979655,512,3,2,54,26,8eab5wbcnttsiosd1o8c71gmk,0,86.8,68.9,2025-05-25T16:45:31.459Z,2025-05-25T17:28:35Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750578283,56,Center,5750578285,286,,5750578617,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979693,454,7,2,54,26,ea3yd0dgq6uy6pupkpn17j5xg,0,13.2,31.1,2025-05-25T16:45:31.460Z,2025-05-25T17:28:35Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750578483,285,,5750578481,56,Back,5750578541,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983329,472,43,2,54,26,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-25T16:45:31.678Z,2025-05-25T16:48:00Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750598415,285,0,5750598413,56,Back,5750598787,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983175,541,61,2,54,27,8eab5wbcnttsiosd1o8c71gmk,1,88.9,72.1,2025-05-25T16:45:32.311Z,2025-05-25T16:47:52Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750597543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979855,456,1,2,54,30,ea3yd0dgq6uy6pupkpn17j5xg,0,7.1,22.8,2025-05-25T16:45:35.101Z,2025-05-25T16:45:38Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750579415,1,,5750579413,213,6.01,5750579407,140,54.6,5750579411,212,51.8,5750579409,141,2.3,5750579403,157,,5750579405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980009,514,1,2,54,38,8eab5wbcnttsiosd1o8c71gmk,1,54.6,96.3,2025-05-25T16:45:42.907Z,2025-05-25T16:45:44Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750580137,140,57.9,5750580143,212,5.7,5750580139,141,89.7,5750580129,56,Left,5750580149,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980057,515,1,2,54,39,8eab5wbcnttsiosd1o8c71gmk,1,57.5,89.3,2025-05-25T16:45:44.051Z,2025-05-25T16:45:45Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750580367,56,Left,5750580373,212,4.9,5750580375,213,2.27,5750580369,140,54.5,5750580371,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980105,516,1,2,54,40,8eab5wbcnttsiosd1o8c71gmk,1,54.7,94.5,2025-05-25T16:45:45.459Z,2025-05-25T16:45:47Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750580587,141,84.2,5750580595,213,3.61,5750580585,140,41.5,5750580591,212,15.5,5750580583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980199,517,1,2,54,42,8eab5wbcnttsiosd1o8c71gmk,1,41.0,83.5,2025-05-25T16:45:47.587Z,2025-05-25T16:45:52Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750581171,140,54.2,5750581177,213,0.49,5750581169,56,Left,5750581173,141,94.4,5750581175,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980265,518,1,2,54,47,8eab5wbcnttsiosd1o8c71gmk,1,55.1,94.4,2025-05-25T16:45:52.027Z,2025-05-25T16:45:54Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750581543,141,90.5,5750581539,56,Back,5750581545,212,20.9,5750581541,140,35.4,5750581547,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980373,519,1,2,54,49,8eab5wbcnttsiosd1o8c71gmk,1,34.1,88.0,2025-05-25T16:45:54.203Z,2025-05-25T16:45:58Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750582155,56,Back,5750582161,212,24.5,5750582163,213,4.12,5750582159,141,58.1,5750582157,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980499,520,1,2,54,53,8eab5wbcnttsiosd1o8c71gmk,1,20.9,57.9,2025-05-25T16:45:58.379Z,2025-05-25T16:46:01Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750582889,141,52.5,5750582887,140,36.3,5750582893,213,6.06,5750582885,56,Back,5750582891,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980515,521,1,2,54,56,8eab5wbcnttsiosd1o8c71gmk,0,42.3,45.1,2025-05-25T16:46:01.787Z,2025-05-25T16:46:02Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750583023,212,33.2,5750583015,56,Center,5750583031,1,,5750583017,140,69.4,5750583027,213,0.54,5750583019,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980675,458,1,2,54,59,ea3yd0dgq6uy6pupkpn17j5xg,1,23.7,20.9,2025-05-25T16:46:04.556Z,2025-05-25T16:46:09Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5750583937,213,2.41,5750583931,141,47.2,5750583927,140,4.6,5750583933,212,26.9,5750583923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980721,459,1,2,55,4,ea3yd0dgq6uy6pupkpn17j5xg,1,6.4,44.8,2025-05-25T16:46:08.892Z,2025-05-25T16:46:11Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5750584267,213,5.84,5750584261,140,16.2,5750584265,212,11.4,5750584263,141,37.6,5750584259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980853,460,1,2,55,6,ea3yd0dgq6uy6pupkpn17j5xg,1,15.9,37.4,2025-05-25T16:46:11.788Z,2025-05-25T16:46:17Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750584993,213,1.82,5750584989,141,63.7,5750584977,56,Back,5750584985,140,11.6,5750584991,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980891,461,1,2,55,12,ea3yd0dgq6uy6pupkpn17j5xg,1,17.8,57.9,2025-05-25T16:46:17.388Z,2025-05-25T16:46:19Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750585197,212,16.7,5750585199,213,4.59,5750585191,56,Back,5750585195,141,33.6,5750585193,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980925,462,1,2,55,14,ea3yd0dgq6uy6pupkpn17j5xg,1,15.8,33.6,2025-05-25T16:46:19.451Z,2025-05-25T16:46:21Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5750585475,141,9.8,5750585471,140,16.8,5750585465,56,Back,5750585477,212,16.2,5750585479,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981069,463,1,2,55,16,ea3yd0dgq6uy6pupkpn17j5xg,1,15.8,10.4,2025-05-25T16:46:21.244Z,2025-05-25T16:46:25Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5750586183,141,60.9,5750586201,1,,5750586193,212,34.6,5750586171,56,Back,5750586197,213,1.70,5750586177,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981147,464,1,2,55,20,ea3yd0dgq6uy6pupkpn17j5xg,0,19.7,67.9,2025-05-25T16:46:25.676Z,2025-05-25T16:46:28Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750586627,141,67.0,5750586665,213,6.26,5750586625,140,44.7,5750586663,212,26.3,5750586623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981375,523,1,2,55,24,8eab5wbcnttsiosd1o8c71gmk,1,63.5,36.0,2025-05-25T16:46:29.571Z,2025-05-25T16:46:35Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750587707,213,5.13,5750587699,56,Center,5750587701,140,67.6,5750587705,212,10.6,5750587703,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981451,524,1,2,55,30,8eab5wbcnttsiosd1o8c71gmk,1,70.8,5.2,2025-05-25T16:46:35.739Z,2025-05-25T16:46:38Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750588089,140,47.4,5750588087,56,Back,5750588095,213,2.96,5750588093,212,25.0,5750588091,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981519,525,1,2,55,33,8eab5wbcnttsiosd1o8c71gmk,1,45.7,14.1,2025-05-25T16:46:38.083Z,2025-05-25T16:46:40Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750588419,212,17.9,5750588417,141,31.2,5750588413,56,Back,5750588415,140,32.7,5750588421,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981595,526,1,2,55,35,8eab5wbcnttsiosd1o8c71gmk,1,32.7,32.7,2025-05-25T16:46:40.603Z,2025-05-25T16:46:43Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750588841,141,48.8,5750588837,56,Back,5750588845,213,2.61,5750588843,212,21.8,5750588839,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981697,527,1,2,55,38,8eab5wbcnttsiosd1o8c71gmk,1,14.8,48.8,2025-05-25T16:46:43.500Z,2025-05-25T16:46:47Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750589387,140,20.6,5750589389,141,29.7,5750589393,213,5.15,5750589383,56,Back,5750589391,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981769,528,1,2,55,42,8eab5wbcnttsiosd1o8c71gmk,1,27.9,21.8,2025-05-25T16:46:47.836Z,2025-05-25T16:46:51Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750589779,140,29.1,5750589777,56,Back,5750589785,213,4.83,5750589783,212,10.7,5750589781,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
