id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820346519,435,1,2,45,8,5qxgilg61hlwxzfpdn2nhcayd,1,21.2,88.1,2025-05-31T15:06:16.348Z,2025-05-31T15:06:18Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758225251,213,6.03,5758225245,140,41.1,5758225253,1,,5758225249,212,21.6,5758225243,56,Back,5758225247,141,80.0,5758225241,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346531,437,1,2,45,14,5qxgilg61hlwxzfpdn2nhcayd,1,40.2,76.7,2025-05-31T15:06:22.002Z,2025-05-31T15:06:24Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758225335,212,12.7,5758225333,141,66.9,5758225337,213,3.69,5758225331,140,29.9,5758225329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346537,438,1,2,45,16,5qxgilg61hlwxzfpdn2nhcayd,1,29.2,67.2,2025-05-31T15:06:23.889Z,2025-05-31T15:06:26Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758225359,141,49.9,5758225361,212,18.7,5758225363,213,3.82,5758225357,140,15.3,5758225355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346545,439,1,2,45,19,5qxgilg61hlwxzfpdn2nhcayd,1,15.3,49.9,2025-05-31T15:06:26.778Z,2025-05-31T15:06:30Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758225395,140,26.2,5758225399,212,21.8,5758225401,213,5.27,5758225393,56,Back,5758225397,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346549,440,1,2,45,23,5qxgilg61hlwxzfpdn2nhcayd,1,31.8,18.8,2025-05-31T15:06:30.754Z,2025-05-31T15:06:34Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758225425,212,11.9,5758225419,56,Back,5758225421,140,42.2,5758225423,141,25.6,5758225427,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346555,439,45,2,45,26,duspptyvnr5kpx2iko5gerhnz,0,42.0,80.0,2025-05-31T15:06:34.026Z,2025-05-31T15:09:12Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758225453,56,Back,5758225461,233,441,5758225455,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346553,441,3,2,45,26,5qxgilg61hlwxzfpdn2nhcayd,1,58.0,20.0,2025-05-31T15:06:34.026Z,2025-05-31T15:09:11Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758225457,233,439,5758225451,286,,5758225449,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346569,442,1,2,45,27,5qxgilg61hlwxzfpdn2nhcayd,1,57.9,18.9,2025-05-31T15:06:34.986Z,2025-05-31T15:06:39Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758225525,212,11.4,5758225519,56,Right,5758225523,141,5.5,5758225517,155,,5758225527,213,5.36,5758225521,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346573,443,1,2,45,32,5qxgilg61hlwxzfpdn2nhcayd,0,72.6,4.7,2025-05-31T15:06:39.771Z,2025-05-31T15:06:41Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5758225545,155,,5758225553,212,26.5,5758225551,141,34.2,5758225543,2,,5758225547,56,Center,5758225555,213,0.86,5758225549,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346579,440,12,2,45,34,duspptyvnr5kpx2iko5gerhnz,1,9.9,67.2,2025-05-31T15:06:41.766Z,2025-05-31T15:06:42Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5758225585,213,0.38,5758225579,140,28.4,5758225581,141,78.7,5758225587,15,,5758225583,212,20.9,5758225577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346587,442,1,2,45,36,duspptyvnr5kpx2iko5gerhnz,1,28.5,79.4,2025-05-31T15:06:44.150Z,2025-05-31T15:06:45Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5758225625,141,82.1,5758225629,213,2.85,5758225621,56,Back,5758225627,212,6.5,5758225623,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346599,443,1,2,45,37,duspptyvnr5kpx2iko5gerhnz,1,22.6,82.1,2025-05-31T15:06:44.886Z,2025-05-31T15:06:49Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758225699,141,94.4,5758225695,56,Back,5758225697,140,41.0,5758225703,213,0.41,5758225701,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346609,444,83,2,45,40,5qxgilg61hlwxzfpdn2nhcayd,1,61.0,6.8,2025-05-31T15:06:47.738Z,2025-05-31T15:07:21Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758226301,399,ec7y1s97xpoab87z786zt0r56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346603,444,61,2,45,41,duspptyvnr5kpx2iko5gerhnz,0,37.2,92.5,2025-05-31T15:06:48.737Z,2025-05-31T15:07:18Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758225719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346615,446,1,2,45,44,5qxgilg61hlwxzfpdn2nhcayd,1,76.8,15.2,2025-05-31T15:06:52.242Z,2025-05-31T15:06:54Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758225775,56,Right,5758225779,141,7.0,5758225781,212,10.3,5758225777,140,85.1,5758225783,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346619,447,1,2,45,46,5qxgilg61hlwxzfpdn2nhcayd,1,86.6,8.6,2025-05-31T15:06:53.890Z,2025-05-31T15:07:02Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,1.0,,5758225795,141,24.9,5758225949,210,13,5758225799,213,1.74,5758225951,154,,5758225791,56,Center,5758225793,140,84.8,5758225797,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346621,448,13,2,45,48,5qxgilg61hlwxzfpdn2nhcayd,1,84.8,24.9,2025-05-31T15:06:55.891Z,2025-05-31T16:00:14Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758225965,103,70.8,5758225807,56,Center,5758225971,231,46.8,5758225957,154,,5758225969,230,97.7,5758225963,102,65.2,5758225847,20,,5758225803,22,,5758225955,29,5758225953,77,5758225805,63,,5758225959,55,5758225967,328,,,,,,,,,,,,,447,,,,,,,,,
2820346631,445,5,2,45,49,duspptyvnr5kpx2iko5gerhnz,1,-1.0,47.2,2025-05-31T15:06:56.782Z,2025-05-31T15:15:41Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758225871,233,449,5758225857,346,,5758225855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346625,449,5,2,45,49,5qxgilg61hlwxzfpdn2nhcayd,0,101.0,52.8,2025-05-31T15:06:56.782Z,2025-05-31T15:07:01Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758225831,56,Center,5758225833,346,,5758225889,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346703,446,1,2,46,15,duspptyvnr5kpx2iko5gerhnz,1,3.7,49.4,2025-05-31T15:07:23.383Z,2025-05-31T15:07:31Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758226361,237,,5758226353,141,16.7,5758226357,213,4.89,5758226351,140,7.5,5758226347,124,,5758226445,189,,5758226355,212,22.6,5758226349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346707,447,1,2,46,17,duspptyvnr5kpx2iko5gerhnz,1,7.5,16.7,2025-05-31T15:07:24.710Z,2025-05-31T15:07:27Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758226363,56,Back,5758226367,141,6.1,5758226365,140,14.0,5758226371,213,5.47,5758226369,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346709,448,50,2,46,19,duspptyvnr5kpx2iko5gerhnz,1,16.2,6.4,2025-05-31T15:07:27.271Z,2025-05-31T15:08:03Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758226377,285,,5758226393,233,450,5758226375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346711,450,7,2,46,19,5qxgilg61hlwxzfpdn2nhcayd,1,83.8,93.6,2025-05-31T15:07:27.272Z,2025-05-31T15:07:30Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758226379,167,,5758226387,233,448,5758226383,286,,5758226381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346715,449,5,2,46,20,duspptyvnr5kpx2iko5gerhnz,1,13.3,-2.0,2025-05-31T15:07:28.290Z,2025-05-31T15:15:42Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758226407,56,Back,5758226447,233,451,5758226409,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346723,451,5,2,46,20,5qxgilg61hlwxzfpdn2nhcayd,0,86.7,102.0,2025-05-31T15:07:28.290Z,2025-05-31T15:15:42Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758226451,233,449,5758226439,347,,5758226437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346745,450,1,2,46,33,duspptyvnr5kpx2iko5gerhnz,1,34.6,0.0,2025-05-31T15:07:41.430Z,2025-05-31T15:07:44Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758226551,107,,5758226553,56,Back,5758226557,141,14.3,5758226555,140,44.4,5758226559,212,15.1,5758226561,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346751,451,1,2,46,37,duspptyvnr5kpx2iko5gerhnz,0,44.4,14.7,2025-05-31T15:07:44.758Z,2025-05-31T15:07:45Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758226601,213,6.04,5758226599,212,23.5,5758226595,140,66.1,5758226593,56,Right,5758226597,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346765,452,1,2,46,38,5qxgilg61hlwxzfpdn2nhcayd,1,38.3,95.7,2025-05-31T15:07:45.842Z,2025-05-31T15:07:51Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758226651,212,37.5,5758226653,213,4.36,5758226645,56,Back,5758226649,141,43.9,5758226647,140,26.1,5758226655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346785,454,1,2,46,43,5qxgilg61hlwxzfpdn2nhcayd,1,26.1,43.9,2025-05-31T15:07:51.178Z,2025-05-31T15:07:55Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758226735,56,Back,5758226737,140,31.6,5758226743,213,4.94,5758226741,212,25.7,5758226739,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346795,455,1,2,46,48,5qxgilg61hlwxzfpdn2nhcayd,0,30.9,12.3,2025-05-31T15:07:55.770Z,2025-05-31T15:09:02Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5758226777,140,85.1,5758226783,213,0.01,5758226781,212,56.9,5758226779,141,13.2,5758226785,1,,5758226775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346797,452,1,2,46,53,duspptyvnr5kpx2iko5gerhnz,1,16.2,84.1,2025-05-31T15:08:00.631Z,2025-05-31T15:08:02Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758226805,56,Back,5758226811,212,20.9,5758226809,141,58.5,5758226813,213,4.13,5758226807,140,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346807,454,1,2,46,56,duspptyvnr5kpx2iko5gerhnz,1,3.5,60.9,2025-05-31T15:08:04.087Z,2025-05-31T15:08:05Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758226861,56,Back,5758226863,140,5.4,5758226867,212,21.6,5758226865,141,29.2,5758226869,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346817,455,1,2,46,58,duspptyvnr5kpx2iko5gerhnz,1,5.0,28.9,2025-05-31T15:08:05.751Z,2025-05-31T15:08:07Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758226929,56,Back,5758226931,140,9.6,5758226937,213,5.00,5758226933,141,4.7,5758226935,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346821,456,1,2,46,59,duspptyvnr5kpx2iko5gerhnz,1,9.3,5.2,2025-05-31T15:08:07.606Z,2025-05-31T15:08:09Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758226955,56,Back,5758226963,213,0.90,5758226961,212,11.9,5758226959,141,18.9,5758226957,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346835,457,1,2,47,1,duspptyvnr5kpx2iko5gerhnz,1,16.4,18.9,2025-05-31T15:08:08.919Z,2025-05-31T15:08:12Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5758227023,56,Back,5758227027,141,10.6,5758227029,212,15.6,5758227031,213,5.91,5758227025,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346857,458,1,2,47,4,duspptyvnr5kpx2iko5gerhnz,1,31.5,10.1,2025-05-31T15:08:12.534Z,2025-05-31T15:08:17Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5758227131,56,Back,5758227133,140,28.3,5758227137,212,14.5,5758227139,213,1.80,5758227135,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346863,459,1,2,47,9,duspptyvnr5kpx2iko5gerhnz,1,22.2,32.4,2025-05-31T15:08:17.478Z,2025-05-31T15:08:19Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758227183,213,2.32,5758227177,140,7.2,5758227181,212,23.2,5758227179,141,57.5,5758227175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346877,460,1,2,47,12,duspptyvnr5kpx2iko5gerhnz,1,7.2,57.5,2025-05-31T15:08:19.654Z,2025-05-31T15:08:22Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758227265,212,19.9,5758227261,140,19.1,5758227259,56,Back,5758227263,141,80.3,5758227267,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346885,461,1,2,47,14,duspptyvnr5kpx2iko5gerhnz,1,19.1,80.3,2025-05-31T15:08:22.391Z,2025-05-31T15:08:24Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758227315,212,24.1,5758227311,140,42.0,5758227317,213,0.03,5758227309,56,Back,5758227313,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346887,462,1,2,47,16,duspptyvnr5kpx2iko5gerhnz,1,40.9,82.4,2025-05-31T15:08:24.614Z,2025-05-31T15:08:27Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758227327,141,89.1,5758227335,156,,5758227323,56,Back,5758227329,212,8.7,5758227325,140,33.8,5758227331,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346919,463,1,2,47,24,duspptyvnr5kpx2iko5gerhnz,0,56.6,81.8,2025-05-31T15:08:31.864Z,2025-05-31T15:08:50Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5758227501,212,34.9,5758227503,213,6.09,5758227499,141,72.0,5758227497,140,89.2,5758227493,155,,5758227495,56,Center,5758227505,1,,5758227663,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346925,456,54,2,47,29,5qxgilg61hlwxzfpdn2nhcayd,1,13.3,31.9,2025-05-31T15:08:36.891Z,2025-05-31T15:08:37Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758227537,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346937,458,1,2,47,32,5qxgilg61hlwxzfpdn2nhcayd,1,11.4,33.1,2025-05-31T15:08:40.196Z,2025-05-31T15:08:51Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758227599,212,26.8,5758227601,213,1.16,5758227591,123,,5758227593,56,Back,5758227597,141,69.3,5758227595,140,21.5,5758227693,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346941,459,1,2,47,36,5qxgilg61hlwxzfpdn2nhcayd,1,21.5,69.3,2025-05-31T15:08:44.450Z,2025-05-31T15:08:47Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758227627,140,39.8,5758227629,141,70.3,5758227631,212,19.2,5758227633,213,0.04,5758227625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346947,460,1,2,47,39,5qxgilg61hlwxzfpdn2nhcayd,1,36.6,69.0,2025-05-31T15:08:46.882Z,2025-05-31T15:08:50Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5758227681,141,89.9,5758227677,56,Back,5758227683,212,16.5,5758227685,213,2.10,5758227679,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346957,461,1,2,47,44,5qxgilg61hlwxzfpdn2nhcayd,0,31.2,91.2,2025-05-31T15:08:51.994Z,2025-05-31T15:09:28Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758227735,140,72.4,5758227737,141,84.8,5758227733,56,Left,5758227743,1,,5758227741,213,6.18,5758227739,212,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346971,465,1,2,47,47,duspptyvnr5kpx2iko5gerhnz,1,14.2,6.5,2025-05-31T15:08:55.495Z,2025-05-31T15:08:58Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758227803,56,Back,5758227807,141,3.8,5758227809,212,18.4,5758227805,140,31.6,5758227811,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346977,466,1,2,47,51,duspptyvnr5kpx2iko5gerhnz,1,26.5,3.8,2025-05-31T15:08:58.662Z,2025-05-31T15:09:01Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758227835,212,9.9,5758227831,140,17.1,5758227829,56,Back,5758227833,141,4.6,5758227837,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346979,467,1,2,47,53,duspptyvnr5kpx2iko5gerhnz,0,19.9,2.3,2025-05-31T15:09:00.919Z,2025-05-31T15:09:01Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758227849,140,44.5,5758227855,213,0.31,5758227847,56,Back,5758227851,141,14.4,5758227853,212,27.1,5758227845,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346983,462,8,2,47,55,5qxgilg61hlwxzfpdn2nhcayd,1,52.6,77.8,2025-05-31T15:09:03.114Z,2025-05-31T15:09:03Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758227875,15,,5758227873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346997,468,44,2,47,57,duspptyvnr5kpx2iko5gerhnz,1,27.9,41.0,2025-05-31T15:09:05.606Z,2025-05-31T15:09:12Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5758227909,56,Back,5758227911,285,,5758227925,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346995,463,44,2,47,57,5qxgilg61hlwxzfpdn2nhcayd,0,72.1,59.0,2025-05-31T15:09:05.607Z,2025-05-31T15:09:13Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758227907,286,,5758227929,233,468,5758227905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347005,469,1,2,47,58,duspptyvnr5kpx2iko5gerhnz,0,27.5,45.4,2025-05-31T15:09:05.648Z,2025-05-31T15:09:14Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5758227953,140,27.2,5758227957,212,1.9,5758227951,56,Back,5758227949,3,,5758227959,213,1.73,5758227955,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347015,465,1,2,47,59,5qxgilg61hlwxzfpdn2nhcayd,1,74.8,49.4,2025-05-31T15:09:07.549Z,2025-05-31T15:09:13Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758228011,140,97.6,5758228021,1,,5758228013,141,16.1,5758228017,213,5.53,5758228009,56,Right,5758228015,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347023,466,1,2,48,5,5qxgilg61hlwxzfpdn2nhcayd,1,92.2,18.5,2025-05-31T15:09:13.405Z,2025-05-31T15:09:15Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5758228059,213,3.67,5758228055,141,9.2,5758228053,140,82.0,5758228057,212,12.4,5758228051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347031,467,1,2,48,8,5qxgilg61hlwxzfpdn2nhcayd,1,82.0,9.2,2025-05-31T15:09:15.722Z,2025-05-31T15:09:24Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,1.0,,5758228203,210,15,5758228075,140,94.2,5758228079,212,31.5,5758228069,2,,5758228077,141,51.6,5758228073,56,Center,5758228081,213,1.15,5758228205,154,,5758228071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347035,468,44,2,48,10,5qxgilg61hlwxzfpdn2nhcayd,1,93.2,50.1,2025-05-31T15:09:17.814Z,2025-05-31T15:15:47Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758228113,233,470,5758228099,286,,5758228097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347029,470,44,2,48,10,duspptyvnr5kpx2iko5gerhnz,0,6.8,49.9,2025-05-31T15:09:17.815Z,2025-05-31T15:15:48Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758228065,56,Back,5758228129,233,468,5758228067,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347037,469,15,2,48,10,5qxgilg61hlwxzfpdn2nhcayd,1,93.9,49.3,2025-05-31T15:09:18.556Z,2025-05-31T16:01:00Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758228105,56,Center,5758228221,214,,5758228209,29,,5758228229,233,471,5758228419,21,,5758228103,17,,5758228211,154,,5758228219,103,23.4,5758228217,102,5758228223,146,5758228101,22,,5758228225,147,5758228213,55,467,5758228207,79,,,,,,,49.0,99.4,,50.2,,,,,,,,,
2820347041,471,10,2,48,11,duspptyvnr5kpx2iko5gerhnz,1,1.1,50.0,2025-05-31T15:09:18.656Z,2025-05-31T15:09:39Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758228121,173,,5758228123,178,,5758228127,56,Back,5758228233,233,469,5758228125,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347085,472,1,2,48,21,duspptyvnr5kpx2iko5gerhnz,1,7.0,51.0,2025-05-31T15:09:28.679Z,2025-05-31T15:09:40Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758228395,56,Back,5758228393,123,,5758228397,140,11.8,5758228403,213,5.17,5758228399,141,36.0,5758228401,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347091,473,1,2,48,32,duspptyvnr5kpx2iko5gerhnz,1,16.2,13.4,2025-05-31T15:09:40.391Z,2025-05-31T15:09:42Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758228463,140,15.1,5758228467,212,25.8,5758228461,56,Back,5758228469,213,1.62,5758228465,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347095,474,1,2,48,34,duspptyvnr5kpx2iko5gerhnz,1,14.7,51.5,2025-05-31T15:09:42.407Z,2025-05-31T15:09:43Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5758228483,56,Back,5758228487,141,77.6,5758228489,212,19.0,5758228491,213,1.21,5758228485,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347101,475,1,2,48,36,duspptyvnr5kpx2iko5gerhnz,1,21.1,77.6,2025-05-31T15:09:43.831Z,2025-05-31T15:09:47Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758228507,56,Back,5758228511,141,94.2,5758228509,140,30.5,5758228513,212,15.0,5758228515,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347111,476,1,2,48,39,duspptyvnr5kpx2iko5gerhnz,1,27.9,96.8,2025-05-31T15:09:47.143Z,2025-05-31T15:09:49Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5758228559,213,3.19,5758228551,141,96.3,5758228545,140,20.6,5758228555,212,7.7,5758228543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
