id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId
2823319259,363,4,1,41,58,cy6zs39z79dcfbr4xzkp38z7q,1,36.8,43.8,2025-06-18T18:42:17.866Z,2025-06-18T18:42:21Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774935477,152,,5774935479,265,,5774935481,286,,5774935473,13,,5774935475,56,Back,5774935483,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319251,371,4,1,41,58,7efqk7uh63928il0yffxijnv7,0,63.2,56.2,2025-06-18T18:42:17.867Z,2025-06-18T18:42:21Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5774935463,13,,5774935469,265,,5774935467,152,,5774935471,285,,5774935465,56,Center,5774935489,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319337,364,1,1,42,25,cy6zs39z79dcfbr4xzkp38z7q,0,39.1,41.5,2025-06-18T18:42:45.456Z,2025-06-18T18:42:50Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5774936003,1,,5774935995,140,90.3,5774935991,152,,5774935987,5,,5774935989,157,,5774936001,213,0.40,5774935993,56,Center,5774935997,141,74.7,5774935999,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,
2823319355,373,44,1,42,30,7efqk7uh63928il0yffxijnv7,1,10.4,26.5,2025-06-18T18:42:49.964Z,2025-06-18T19:01:06Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774936081,285,,5774936079,56,Back,5774936083,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319343,365,44,1,42,30,cy6zs39z79dcfbr4xzkp38z7q,0,89.6,73.5,2025-06-18T18:42:49.965Z,2025-06-18T19:01:06Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5774936033,286,,5774936097,233,373,5774936031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319359,374,12,1,42,30,7efqk7uh63928il0yffxijnv7,1,11.4,28.5,2025-06-18T18:42:49.982Z,2025-06-18T19:03:43Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774936113,213,6.01,5774936115,15,,5774936111,212,9.6,5774936107,140,20.2,5774936109,141,24.7,5774936105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319365,375,1,1,42,33,7efqk7uh63928il0yffxijnv7,1,21.1,23.4,2025-06-18T18:42:53.148Z,2025-06-18T18:42:54Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5774936135,140,19.8,5774936141,213,1.95,5774936139,212,3.7,5774936137,141,28.5,5774936133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319371,376,1,1,42,34,7efqk7uh63928il0yffxijnv7,1,20.3,25.0,2025-06-18T18:42:54.492Z,2025-06-18T18:42:56Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5774936185,212,14.7,5774936179,56,Back,5774936177,157,,5774936181,140,24.2,5774936183,141,4.3,5774936187,213,5.00,5774936189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319373,377,1,1,42,37,7efqk7uh63928il0yffxijnv7,1,24.4,4.4,2025-06-18T18:42:56.762Z,2025-06-18T18:42:58Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5774936195,56,Back,5774936203,213,3.01,5774936197,140,13.2,5774936201,212,11.9,5774936199,141,6.7,5774936193,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319377,379,1,1,42,38,7efqk7uh63928il0yffxijnv7,0,13.2,6.7,2025-06-18T18:42:58.346Z,2025-06-18T18:42:58Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774936219,213,0.35,5774936217,212,21.8,5774936213,140,32.7,5774936211,56,Back,5774936215,141,17.6,5774936221,1,,5774936209,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319385,366,1,1,42,40,cy6zs39z79dcfbr4xzkp38z7q,0,68.3,85.6,2025-06-18T18:42:59.840Z,2025-06-18T18:43:01Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774936261,213,5.18,5774936263,1,,5774936251,157,,5774936255,140,76.1,5774936253,56,Center,5774936259,212,18.2,5774936257,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319409,380,12,1,42,42,7efqk7uh63928il0yffxijnv7,1,19.4,40.0,2025-06-18T18:43:02.347Z,2025-06-18T18:43:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774936371,56,Back,5774936375,141,30.9,5774936373,140,45.7,5774936377,212,28.3,5774936379,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319413,381,61,1,42,45,7efqk7uh63928il0yffxijnv7,0,45.7,31.6,2025-06-18T18:43:05.266Z,2025-06-18T18:43:08Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5774936393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319419,367,1,1,42,47,cy6zs39z79dcfbr4xzkp38z7q,1,61.9,61.2,2025-06-18T18:43:07.211Z,2025-06-18T18:43:09Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774936423,141,73.6,5774936419,56,Center,5774936427,213,1.57,5774936425,212,8.4,5774936421,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319427,369,1,1,42,49,cy6zs39z79dcfbr4xzkp38z7q,1,61.4,69.4,2025-06-18T18:43:09.166Z,2025-06-18T18:43:10Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5774936469,212,17.4,5774936467,141,92.6,5774936463,56,Left,5774936465,140,68.4,5774936471,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319459,370,1,1,42,50,cy6zs39z79dcfbr4xzkp38z7q,1,68.4,92.6,2025-06-18T18:43:10.283Z,2025-06-18T18:43:20Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774936669,56,Left,5774936677,213,6.27,5774936673,141,92.1,5774936675,212,25.6,5774936671,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319453,382,83,1,42,58,7efqk7uh63928il0yffxijnv7,0,15.4,13.7,2025-06-18T18:43:17.795Z,2025-06-18T18:43:27Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774936743,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319479,383,83,1,42,59,7efqk7uh63928il0yffxijnv7,1,14.7,7.0,2025-06-18T18:43:19.169Z,2025-06-18T18:51:03Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774941767,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319461,371,61,1,43,0,cy6zs39z79dcfbr4xzkp38z7q,0,92.6,96.0,2025-06-18T18:43:20.001Z,2025-06-18T18:43:20Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774936685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319469,372,5,1,43,1,cy6zs39z79dcfbr4xzkp38z7q,0,88.6,102.0,2025-06-18T18:43:21.281Z,2025-06-18T18:43:26Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774936707,347,,5774936765,233,384,5774936705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319481,384,5,1,43,1,7efqk7uh63928il0yffxijnv7,1,11.4,-2.0,2025-06-18T18:43:21.281Z,2025-06-18T19:02:12Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774936759,233,372,5774936747,56,Back,5774936749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823320403,437,1,1,43,19,7efqk7uh63928il0yffxijnv7,0,23.9,0.0,2025-06-18T18:43:39.082Z,2025-06-18T18:49:55Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774943545,107,,5774941795,141,0.0,5774941791,56,Back,5774941793,140,19.7,5774941797,212,4.5,5774943643,189,,5774941799,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823320321,398,5,1,43,20,cy6zs39z79dcfbr4xzkp38z7q,1,81.6,100.9,2025-06-18T18:43:40.030Z,2025-06-18T19:02:12Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774941837,233,438,5774941381,56,Left,5774941413,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823320405,438,5,1,43,20,7efqk7uh63928il0yffxijnv7,0,18.4,-0.9,2025-06-18T18:43:40.030Z,2025-06-18T19:02:12Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774941801,56,Back,5774941853,233,398,5774941803,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319525,385,43,1,43,24,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-18T18:43:43.852Z,2025-06-18T18:43:46Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774937109,144,5,5774937015,347,0,5774937013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319607,373,1,1,43,41,cy6zs39z79dcfbr4xzkp38z7q,1,84.4,100.0,2025-06-18T18:44:00.944Z,2025-06-18T18:50:50Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5774937493,141,66.0,5774937497,213,5.15,5774937495,212,27.0,5774937489,56,Center,5774937491,140,95.3,5774941221,1,,5774941219,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319611,374,44,1,43,44,cy6zs39z79dcfbr4xzkp38z7q,1,94.6,65.6,2025-06-18T18:44:04.233Z,2025-06-18T19:01:06Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5774937539,233,386,5774937511,56,Center,5774937513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319605,386,44,1,43,44,7efqk7uh63928il0yffxijnv7,0,5.4,34.4,2025-06-18T18:44:04.234Z,2025-06-18T18:51:10Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5774937531,233,374,5774937487,285,,5774937485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823320967,408,1,1,43,45,cy6zs39z79dcfbr4xzkp38z7q,0,98.8,67.5,2025-06-18T18:44:04.504Z,2025-06-18T18:51:21Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5774944793,141,66.7,5774944797,213,3.78,5774944795,212,0.9,5774944791,140,98.1,5774944787,3,,5774944789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319609,387,61,1,43,45,7efqk7uh63928il0yffxijnv7,1,6.1,34.9,2025-06-18T18:44:04.731Z,2025-06-18T18:51:25Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5774937501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319619,388,12,1,43,46,7efqk7uh63928il0yffxijnv7,1,11.9,33.6,2025-06-18T18:44:06.251Z,2025-06-18T18:44:08Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5774937575,141,24.1,5774937571,56,Back,5774937577,212,28.7,5774937579,213,6.06,5774937573,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319625,375,1,1,43,49,cy6zs39z79dcfbr4xzkp38z7q,0,64.6,58.8,2025-06-18T18:44:08.777Z,2025-06-18T18:44:10Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774937609,3,,5774937619,213,5.93,5774937617,212,23.0,5774937613,140,85.1,5774937611,56,Center,5774937615,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319639,389,1,1,43,51,7efqk7uh63928il0yffxijnv7,1,13.1,64.0,2025-06-18T18:44:11.242Z,2025-06-18T18:44:12Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774937675,3,,5774937683,212,20.6,5774937677,56,Back,5774937685,213,0.77,5774937679,140,27.2,5774937681,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319651,391,1,1,43,54,7efqk7uh63928il0yffxijnv7,0,21.2,87.8,2025-06-18T18:44:14.158Z,2025-06-18T18:44:16Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5774937771,141,100.0,5774937775,213,0.42,5774937765,157,,5774937777,1,,5774937769,140,39.8,5774937767,56,Back,5774937773,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319657,376,5,1,43,56,cy6zs39z79dcfbr4xzkp38z7q,1,57.2,-1.2,2025-06-18T18:44:16.290Z,2025-06-18T19:02:13Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774937795,56,Right,5774937799,233,392,5774937797,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319655,392,5,1,43,56,7efqk7uh63928il0yffxijnv7,0,42.8,101.2,2025-06-18T18:44:16.290Z,2025-06-18T18:44:19Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5774937805,233,376,5774937791,56,Back,5774937793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319697,377,1,1,44,5,cy6zs39z79dcfbr4xzkp38z7q,1,56.5,0.0,2025-06-18T18:44:24.913Z,2025-06-18T18:44:27Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774938105,140,67.7,5774938101,107,,5774938103,56,Right,5774938107,141,8.9,5774938109,212,13.9,5774938113,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319705,378,1,1,44,8,cy6zs39z79dcfbr4xzkp38z7q,1,67.7,8.9,2025-06-18T18:44:27.688Z,2025-06-18T18:44:29Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774938131,56,Right,5774938135,141,13.8,5774938141,1,,5774938129,157,,5774938139,213,0.57,5774938137,212,6.1,5774938133,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319707,379,44,1,44,8,cy6zs39z79dcfbr4xzkp38z7q,1,76.9,21.6,2025-06-18T18:44:27.905Z,2025-06-18T19:02:56Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774938145,56,Center,5774938149,233,393,5774938147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319703,393,44,1,44,8,7efqk7uh63928il0yffxijnv7,0,23.1,78.4,2025-06-18T18:44:27.906Z,2025-06-18T19:02:48Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5774938125,56,Back,5774938127,285,,5774938165,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319723,380,1,1,44,9,cy6zs39z79dcfbr4xzkp38z7q,0,72.6,13.8,2025-06-18T18:44:28.545Z,2025-06-18T19:02:55Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774938225,212,11.2,5774938221,140,78.2,5774938227,213,1.02,5774938217,3,,5774938223,141,27.9,5774938219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823321057,449,44,1,44,10,7efqk7uh63928il0yffxijnv7,1,18.8,66.6,2025-06-18T18:44:29.504Z,2025-06-18T19:02:53Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774945213,56,Back,5774945215,285,,5774945243,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319725,381,44,1,44,10,cy6zs39z79dcfbr4xzkp38z7q,0,81.2,33.4,2025-06-18T18:44:29.505Z,2025-06-18T19:03:35Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774938241,56,Center,5774938243,286,,5774945253,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319719,394,12,1,44,10,7efqk7uh63928il0yffxijnv7,1,22.1,69.6,2025-06-18T18:44:30.218Z,2025-06-18T19:03:33Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774938231,15,,5774938203,212,4.7,5774938205,213,0.17,5774938199,140,26.5,5774938201,141,70.8,5774938197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319741,395,1,1,44,14,7efqk7uh63928il0yffxijnv7,0,25.2,66.4,2025-06-18T18:44:33.662Z,2025-06-18T18:44:34Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5774938299,157,,5774938311,1,,5774938301,56,Center,5774938305,141,64.5,5774938303,140,64.4,5774938307,212,41.2,5774938309,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319759,382,12,1,44,16,cy6zs39z79dcfbr4xzkp38z7q,1,39.7,35.2,2025-06-18T18:44:35.736Z,2025-06-18T18:44:36Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5774938399,15,,5774938397,213,5.43,5774938393,141,29.4,5774938389,56,Back,5774938391,140,43.0,5774938395,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319763,396,61,1,44,18,7efqk7uh63928il0yffxijnv7,0,60.5,72.4,2025-06-18T18:44:37.818Z,2025-06-18T18:44:37Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5774938405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319773,383,3,1,44,18,cy6zs39z79dcfbr4xzkp38z7q,0,43.0,27.2,2025-06-18T18:44:38.489Z,2025-06-18T18:44:42Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774938451,56,Back,5774938475,233,397,5774938453,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319777,397,7,1,44,18,7efqk7uh63928il0yffxijnv7,0,57.0,72.8,2025-06-18T18:44:38.490Z,2025-06-18T18:44:41Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5774938465,56,Center,5774938467,285,,5774938469,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319811,384,61,1,44,19,cy6zs39z79dcfbr4xzkp38z7q,1,44.5,28.3,2025-06-18T18:44:38.567Z,2025-06-18T18:46:50Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774938619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319787,399,1,1,44,21,7efqk7uh63928il0yffxijnv7,1,58.4,78.2,2025-06-18T18:44:40.698Z,2025-06-18T18:44:42Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5774938501,56,Center,5774938505,141,71.4,5774938507,212,9.4,5774938509,213,3.66,5774938503,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319807,400,1,1,44,22,7efqk7uh63928il0yffxijnv7,1,49.6,69.3,2025-06-18T18:44:42.283Z,2025-06-18T18:44:45Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5774938585,56,Back,5774938593,213,4.27,5774938587,140,42.0,5774938591,212,18.7,5774938589,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319821,401,1,1,44,25,7efqk7uh63928il0yffxijnv7,1,42.8,43.1,2025-06-18T18:44:45.467Z,2025-06-18T18:44:48Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774938653,141,17.0,5774938657,213,5.60,5774938655,212,28.1,5774938651,140,63.6,5774938649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319823,385,45,1,44,29,cy6zs39z79dcfbr4xzkp38z7q,0,26.4,87.8,2025-06-18T18:44:48.891Z,2025-06-18T19:00:49Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774938669,56,Back,5774938671,285,,5774938721,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319829,402,3,1,44,29,7efqk7uh63928il0yffxijnv7,1,73.6,12.2,2025-06-18T18:44:48.891Z,2025-06-18T19:00:49Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774938699,286,,5774938697,56,Right,5774938705,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319831,403,61,1,44,31,7efqk7uh63928il0yffxijnv7,1,74.8,15.2,2025-06-18T18:44:50.928Z,2025-06-18T18:44:51Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774938701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319851,404,1,1,44,35,7efqk7uh63928il0yffxijnv7,0,91.3,10.1,2025-06-18T18:44:54.746Z,2025-06-18T18:44:55Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5774938797,213,2.93,5774938793,141,12.2,5774938791,140,85.1,5774938789,56,Right,5774938795,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319875,387,1,1,44,38,cy6zs39z79dcfbr4xzkp38z7q,1,13.2,95.0,2025-06-18T18:44:58.221Z,2025-06-18T18:44:59Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774938943,213,5.77,5774938933,155,,5774938937,140,46.0,5774938939,141,66.6,5774938935,56,Back,5774938941,212,39.5,5774938945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319879,388,44,1,44,39,cy6zs39z79dcfbr4xzkp38z7q,1,40.0,65.3,2025-06-18T18:44:59.423Z,2025-06-18T19:01:07Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774938953,285,,5774938991,233,405,5774938951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319883,405,44,1,44,39,7efqk7uh63928il0yffxijnv7,0,60.0,34.7,2025-06-18T18:44:59.424Z,2025-06-18T19:01:07Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774938995,233,388,5774938989,286,,5774938987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319881,389,1,1,44,40,cy6zs39z79dcfbr4xzkp38z7q,0,46.0,66.6,2025-06-18T18:44:59.508Z,2025-06-18T18:45:00Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774938971,168,,5774938975,140,56.9,5774938973,56,Center,5774938981,213,5.56,5774938979,212,15.2,5774938977,141,51.8,5774938969,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319897,407,1,1,44,43,7efqk7uh63928il0yffxijnv7,1,45.4,45.4,2025-06-18T18:45:02.570Z,2025-06-18T18:45:04Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774939063,56,Center,5774939069,212,16.1,5774939067,141,43.0,5774939065,140,60.7,5774939071,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319913,408,1,1,44,44,7efqk7uh63928il0yffxijnv7,1,61.0,40.9,2025-06-18T18:45:04.443Z,2025-06-18T18:45:07Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5774939137,213,5.59,5774939133,141,30.0,5774939135,212,11.6,5774939131,140,69.5,5774939129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319947,409,1,1,44,47,7efqk7uh63928il0yffxijnv7,0,70.4,29.4,2025-06-18T18:45:06.954Z,2025-06-18T18:45:18Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774939337,1,,5774939333,212,33.1,5774939335,213,5.61,5774939331,141,0.0,5774939329,140,95.1,5774939327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319927,390,56,1,44,53,cy6zs39z79dcfbr4xzkp38z7q,1,7.0,91.7,2025-06-18T18:45:12.686Z,2025-06-18T18:45:12Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774939205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319937,391,5,1,44,56,cy6zs39z79dcfbr4xzkp38z7q,1,4.8,101.2,2025-06-18T18:45:16.221Z,2025-06-18T19:02:13Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774939273,56,Back,5774939357,233,410,5774939275,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319951,410,5,1,44,56,7efqk7uh63928il0yffxijnv7,0,95.2,-1.2,2025-06-18T18:45:16.221Z,2025-06-18T18:48:48Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774939353,56,Right,5774939377,233,391,5774939355,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319955,392,1,1,44,57,cy6zs39z79dcfbr4xzkp38z7q,1,4.8,100.0,2025-06-18T18:45:17.460Z,2025-06-18T18:45:20Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774939383,56,Back,5774939389,212,16.0,5774939391,213,6.09,5774939387,141,97.1,5774939385,140,19.7,5774939381,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823319959,393,1,1,44,58,cy6zs39z79dcfbr4xzkp38z7q,0,20.0,96.8,2025-06-18T18:45:18.047Z,2025-06-18T18:45:53Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5774939415,212,30.6,5774939411,140,46.0,5774939413,141,76.6,5774939417,213,5.82,5774939407,155,,5774939409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823320015,395,70,1,45,0,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-18T18:45:19.910Z,2025-06-18T18:45:31Z,,,,,5774939659,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
