id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2808833209,511,61,2,53,26,1c7dv8ays675v9kp6a04sd8pq,0,92.3,14.7,2025-05-02T18:12:39.190Z,2025-05-02T18:12:48Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694574967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833225,512,5,2,53,27,1c7dv8ays675v9kp6a04sd8pq,0,101.0,20.4,2025-05-02T18:12:40.805Z,2025-05-02T18:46:22Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694575059,346,,5694575057,56,Right,5694575669,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833331,533,5,2,53,27,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.0,79.6,2025-05-02T18:12:40.805Z,2025-05-02T18:12:48Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694575617,346,,5694575633,233,512,5694575615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833909,534,1,2,53,56,ea3yd0dgq6uy6pupkpn17j5xg,0,4.8,59.0,2025-05-02T18:13:09.846Z,2025-05-02T18:13:15Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5694578765,141,81.5,5694578771,1,,5694578759,124,,5694578773,74,,5694578767,212,48.5,5694578761,56,Back,5694578763,140,48.6,5694578769,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833977,514,3,2,54,3,1c7dv8ays675v9kp6a04sd8pq,0,52.2,13.1,2025-05-02T18:13:16.948Z,2025-05-02T18:13:18Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694579137,233,535,5694579087,56,Right,5694579091,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808833963,535,7,2,54,3,ea3yd0dgq6uy6pupkpn17j5xg,0,47.4,88.8,2025-05-02T18:13:16.949Z,2025-05-02T18:13:18Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5694579015,285,,5694579093,233,514,5694579013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834111,515,50,2,54,9,1c7dv8ays675v9kp6a04sd8pq,1,32.0,7.5,2025-05-02T18:13:22.883Z,2025-05-02T18:13:24Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694579721,285,,5694579719,56,Back,5694579791,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834117,536,7,2,54,9,ea3yd0dgq6uy6pupkpn17j5xg,1,67.6,92.4,2025-05-02T18:13:22.884Z,2025-05-02T18:13:25Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694579779,233,515,5694579747,286,,5694579745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834151,538,1,2,54,11,ea3yd0dgq6uy6pupkpn17j5xg,0,84.2,90.2,2025-05-02T18:13:24.820Z,2025-05-02T18:13:25Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694579903,141,60.8,5694579901,140,88.3,5694579907,213,4.92,5694579899,56,Center,5694579905,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834169,516,8,2,54,13,1c7dv8ays675v9kp6a04sd8pq,1,9.7,38.5,2025-05-02T18:13:26.598Z,2025-05-02T18:13:26Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694579977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834201,517,5,2,54,14,1c7dv8ays675v9kp6a04sd8pq,0,6.3,-1.6,2025-05-02T18:13:27.860Z,2025-05-02T18:46:23Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694580139,347,,5694580137,56,Back,5694580279,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834221,539,5,2,54,14,ea3yd0dgq6uy6pupkpn17j5xg,1,93.7,101.6,2025-05-02T18:13:27.860Z,2025-05-02T18:46:22Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694580207,347,,5694580231,233,517,5694580205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834227,540,43,2,54,15,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:13:28.595Z,2025-05-02T18:13:31Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694580229,56,Left,5694580475,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834635,542,1,2,54,29,ea3yd0dgq6uy6pupkpn17j5xg,1,89.1,100.0,2025-05-02T18:13:42.916Z,2025-05-02T18:13:58Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694583861,107,,5694582461,141,71.2,5694582453,56,Center,5694582465,212,20.9,5694582457,140,88.9,5694582471,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834641,543,1,2,54,32,ea3yd0dgq6uy6pupkpn17j5xg,0,88.9,71.2,2025-05-02T18:13:46.020Z,2025-05-02T18:20:01Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694582523,212,6.4,5694582519,140,87.9,5694582525,213,1.74,5694582517,56,Left,5694582521,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834669,518,50,2,54,33,1c7dv8ays675v9kp6a04sd8pq,1,14.0,13.2,2025-05-02T18:13:46.865Z,2025-05-02T18:20:26Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5694631475,233,606,5694628195,285,,5694582639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843301,606,7,2,54,33,ea3yd0dgq6uy6pupkpn17j5xg,1,85.6,86.0,2025-05-02T18:13:46.866Z,2025-05-02T18:20:27Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694631397,233,518,5694631369,286,,5694631367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808844109,561,83,2,54,34,1c7dv8ays675v9kp6a04sd8pq,0,11.4,8.0,2025-05-02T18:13:47.413Z,2025-05-02T18:20:58Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5694634931,399,9f9rakq22c75ur58uel80f7ys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834723,544,1,2,54,35,ea3yd0dgq6uy6pupkpn17j5xg,1,90.1,85.7,2025-05-02T18:13:48.372Z,2025-05-02T18:13:49Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694582949,213,2.73,5694582943,140,83.0,5694582945,141,90.5,5694582947,212,8.1,5694582941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834783,545,1,2,54,35,ea3yd0dgq6uy6pupkpn17j5xg,1,83.0,90.5,2025-05-02T18:13:49.140Z,2025-05-02T18:13:52Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694583221,141,77.9,5694583223,212,9.2,5694583225,213,4.35,5694583217,56,Center,5694583219,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834787,546,1,2,54,38,ea3yd0dgq6uy6pupkpn17j5xg,0,79.4,87.1,2025-05-02T18:13:51.668Z,2025-05-02T18:13:54Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694583249,56,Left,5694583309,233,519,5694583253,141,85.1,5694583307,236,,5694583257,213,5.96,5694583251,140,83.3,5694583255,212,4.3,5694583313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834771,519,74,2,54,38,1c7dv8ays675v9kp6a04sd8pq,1,23.3,11.3,2025-05-02T18:13:51.669Z,2025-05-02T18:13:53Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694583189,56,Back,5694583353,233,546,5694583191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834793,520,5,2,54,39,1c7dv8ays675v9kp6a04sd8pq,0,19.2,-2.0,2025-05-02T18:13:52.565Z,2025-05-02T18:46:23Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694583281,56,Back,5694583891,233,547,5694583283,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808834891,547,5,2,54,39,ea3yd0dgq6uy6pupkpn17j5xg,1,80.8,102.0,2025-05-02T18:13:52.565Z,2025-05-02T18:46:23Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694583857,56,Left,5694583875,233,520,5694583859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835037,548,1,2,54,51,ea3yd0dgq6uy6pupkpn17j5xg,1,83.1,100.0,2025-05-02T18:14:04.180Z,2025-05-02T18:14:06Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694584679,212,26.5,5694584673,56,Left,5694584681,213,3.36,5694584683,1,,5694584671,107,,5694584677,141,92.9,5694584675,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835105,549,1,2,54,52,ea3yd0dgq6uy6pupkpn17j5xg,1,58.5,92.9,2025-05-02T18:14:06.084Z,2025-05-02T18:14:09Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694585127,140,35.8,5694585135,212,40.7,5694585143,1,,5694585125,56,Back,5694585139,213,4.09,5694585131,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835387,550,1,2,54,55,ea3yd0dgq6uy6pupkpn17j5xg,1,35.8,44.3,2025-05-02T18:14:08.997Z,2025-05-02T18:14:19Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694586521,213,5.21,5694586515,140,47.1,5694586517,141,12.5,5694586519,212,24.7,5694586513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835405,551,43,2,55,4,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:14:17.939Z,2025-05-02T18:22:38Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694586593,56,Right,5694646809,144,3,5694586595,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836037,554,4,2,55,5,ea3yd0dgq6uy6pupkpn17j5xg,1,59.6,3.2,2025-05-02T18:14:18.165Z,2025-05-02T18:22:49Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694646615,294,,5694590047,56,Right,5694590051,152,,5694590043,13,,5694590055,286,,5694647141,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835333,521,4,2,55,5,1c7dv8ays675v9kp6a04sd8pq,0,40.4,96.8,2025-05-02T18:14:18.166Z,2025-05-02T18:22:45Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694646269,13,,5694586225,56,Back,5694647187,233,554,5694586227,285,,5694646273,152,,5694646271,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835477,552,43,2,55,8,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:14:21.397Z,2025-05-02T18:14:56Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694586967,347,0,5694587333,233,522,5694591453,144,5,5694586965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808835539,522,43,2,55,11,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T18:14:24.501Z,2025-05-02T18:22:47Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694587277,56,Back,5694647685,144,5,5694587279,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836111,555,1,2,55,32,ea3yd0dgq6uy6pupkpn17j5xg,1,59.4,4.0,2025-05-02T18:14:45.653Z,2025-05-02T18:23:01Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694590325,212,23.2,5694590317,152,,5694590319,56,Back,5694590315,5,,5694590327,213,2.64,5694590321,140,40.0,5694590323,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836181,556,1,2,55,33,ea3yd0dgq6uy6pupkpn17j5xg,1,41.2,21.5,2025-05-02T18:14:46.517Z,2025-05-02T18:24:50Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694590719,141,81.6,5694590713,196,,5694590717,140,59.0,5694590725,1,,5694590723,213,1.14,5694660267,189,,5694590721,212,44.9,5694590715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836217,557,1,2,55,36,ea3yd0dgq6uy6pupkpn17j5xg,1,61.6,73.6,2025-05-02T18:14:49.924Z,2025-05-02T18:25:09Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694590877,56,Back,5694590883,212,15.0,5694590879,140,49.0,5694590881,141,84.1,5694590885,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836239,558,1,2,55,38,ea3yd0dgq6uy6pupkpn17j5xg,0,54.6,88.0,2025-05-02T18:14:52.005Z,2025-05-02T18:14:53Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694591029,56,Center,5694591037,213,5.97,5694591031,140,74.7,5694591035,212,22.2,5694591033,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836283,525,1,2,55,40,1c7dv8ays675v9kp6a04sd8pq,1,30.8,23.1,2025-05-02T18:14:53.605Z,2025-05-02T18:14:54Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694591247,141,36.6,5694591245,140,37.7,5694591251,213,0.90,5694591243,56,Back,5694591249,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836347,526,1,2,55,41,1c7dv8ays675v9kp6a04sd8pq,1,37.7,36.6,2025-05-02T18:14:54.853Z,2025-05-02T18:14:56Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694591533,140,26.6,5694591539,212,12.0,5694591543,213,2.89,5694591537,141,41.0,5694591529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836569,527,1,2,55,43,1c7dv8ays675v9kp6a04sd8pq,1,26.6,40.9,2025-05-02T18:14:56.582Z,2025-05-02T18:15:18Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,1.0,,5694592837,56,Left,5694592845,213,0.58,5694592839,140,76.1,5694593961,210,13,5694592835,155,,5694592843,212,62.3,5694592847,1,,5694592841,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836579,528,13,2,55,52,1c7dv8ays675v9kp6a04sd8pq,1,75.6,68.7,2025-05-02T18:15:06.005Z,2025-05-02T19:15:42Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694594029,29,,5694593195,20,,5694594035,102,46.2,5694594047,231,51.1,5694594031,55,527,5694594037,103,48.6,5694594045,230,98.2,5694592887,56,Center,5694595491,85,5694592883,22,,5694592885,18,,5694594039,215,,,,,,,,,,,,,,,,,,,
2808836589,529,5,2,55,54,1c7dv8ays675v9kp6a04sd8pq,0,101.5,41.8,2025-05-02T18:15:07.941Z,2025-05-02T18:46:24Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694592941,56,Center,5694593409,233,559,5694592943,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808836663,559,5,2,55,54,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.5,58.2,2025-05-02T18:15:07.941Z,2025-05-02T18:46:24Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694593369,233,529,5694593319,56,Back,5694593321,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808837903,562,18,2,56,18,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:15:31.469Z,2025-05-02T18:17:01Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694599935,59,15,5694599931,41,,5694600017,55,563,5694599933,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808837907,563,19,2,56,18,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:15:31.470Z,2025-05-02T18:17:02Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5694599955,41,,5694599967,44,Defender,5694599961,59,30,5694599963,292,4,5694599969,55,562,5694599965,293,4,5694599959,145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838113,564,18,2,56,19,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:15:32.508Z,2025-05-02T18:17:03Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694601107,44,Forward,5694601111,59,17,5694601227,55,565,5694601103,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838125,565,19,2,56,19,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:15:32.509Z,2025-05-02T18:17:03Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5694601165,42,,5694601189,44,Forward,5694601183,292,9,5694601191,55,564,5694601173,145,9,5694601187,293,3,5694601179,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808837367,560,18,2,56,30,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:15:43.970Z,2025-05-02T18:17:07Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5694597137,44,Forward,5694597135,42,,5694597233,55,561,5694597139,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808837375,561,19,2,56,30,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T18:15:43.971Z,2025-05-02T18:17:08Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5694597187,55,560,5694597181,292,8,5694597173,42,,5694597179,59,21,5694597177,145,11,5694597183,293,1,5694597185,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808850273,677,1,2,56,42,ea3yd0dgq6uy6pupkpn17j5xg,1,3.7,52.3,2025-05-02T18:15:56.049Z,2025-05-02T18:26:26Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5694670253,237,,5694670243,140,5.7,5694670249,213,4.84,5694670245,141,27.6,5694670239,124,,5694670241,56,Back,5694670247,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808850283,678,1,2,56,47,ea3yd0dgq6uy6pupkpn17j5xg,0,9.5,24.2,2025-05-02T18:16:00.209Z,2025-05-02T18:26:52Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694672621,1,,5694672615,141,27.2,5694672609,155,,5694672611,56,Back,5694672617,212,34.6,5694672613,140,42.4,5694672619,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838221,566,4,2,56,55,ea3yd0dgq6uy6pupkpn17j5xg,1,40.9,31.9,2025-05-02T18:16:08.244Z,2025-05-02T19:03:26Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5694601867,13,,5694601871,152,,5694601875,286,,5694601869,56,Back,5694601873,265,,5694602813,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808837845,530,4,2,56,55,1c7dv8ays675v9kp6a04sd8pq,0,59.1,68.1,2025-05-02T18:16:08.245Z,2025-05-02T19:03:26Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694599769,56,Center,5694599775,285,,5694599767,13,,5694602839,233,566,5694599773,265,,5694599771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838605,567,1,2,57,20,ea3yd0dgq6uy6pupkpn17j5xg,1,41.8,31.8,2025-05-02T18:16:33.941Z,2025-05-02T18:16:38Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694603789,213,1.64,5694603783,140,39.9,5694603777,5,,5694603787,212,30.1,5694603781,56,Back,5694603779,152,,5694603785,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838625,568,1,2,57,25,ea3yd0dgq6uy6pupkpn17j5xg,0,39.9,75.9,2025-05-02T18:16:38.518Z,2025-05-02T18:16:44Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5694603903,141,86.3,5694603909,1,,5694603907,213,0.22,5694603901,140,69.8,5694603899,56,Left,5694603905,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838737,532,1,2,57,27,1c7dv8ays675v9kp6a04sd8pq,0,34.0,16.1,2025-05-02T18:16:40.413Z,2025-05-02T18:16:44Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694604487,1,,5694604479,212,51.7,5694604467,56,Right,5694604471,140,83.2,5694604483,213,6.27,5694604475,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808838921,570,1,2,57,37,ea3yd0dgq6uy6pupkpn17j5xg,1,9.5,69.0,2025-05-02T18:16:50.661Z,2025-05-02T18:16:53Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5694605449,212,20.8,5694605443,56,Back,5694605447,141,38.6,5694605451,213,4.82,5694605445,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839043,571,1,2,57,40,ea3yd0dgq6uy6pupkpn17j5xg,1,11.7,38.6,2025-05-02T18:16:53.381Z,2025-05-02T18:16:57Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694606037,141,15.9,5694606035,140,16.6,5694606033,56,Back,5694606039,212,16.3,5694606041,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839123,572,1,2,57,44,ea3yd0dgq6uy6pupkpn17j5xg,1,19.0,14.9,2025-05-02T18:16:57.412Z,2025-05-02T18:17:01Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694606395,141,4.4,5694606393,140,35.3,5694606399,213,5.89,5694606397,212,18.5,5694606391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839131,573,3,2,57,47,ea3yd0dgq6uy6pupkpn17j5xg,0,30.2,6.8,2025-05-02T18:17:00.870Z,2025-05-02T18:17:08Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694606447,56,Back,5694606923,233,533,5694606921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839183,533,7,2,57,47,1c7dv8ays675v9kp6a04sd8pq,1,69.8,93.2,2025-05-02T18:17:00.871Z,2025-05-02T18:17:07Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694606795,56,Left,5694606797,286,,5694606793,167,,5694606861,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839277,534,5,2,57,48,1c7dv8ays675v9kp6a04sd8pq,0,74.9,101.6,2025-05-02T18:17:02.149Z,2025-05-02T18:46:25Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694607255,56,Left,5694607257,347,,5694608179,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839421,574,5,2,57,48,ea3yd0dgq6uy6pupkpn17j5xg,1,25.1,-1.6,2025-05-02T18:17:02.149Z,2025-05-02T18:46:25Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694608159,233,534,5694608123,347,,5694608121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839477,575,1,2,58,1,ea3yd0dgq6uy6pupkpn17j5xg,0,27.7,0.0,2025-05-02T18:17:14.889Z,2025-05-02T18:27:45Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694608427,213,0.41,5694608421,141,5.9,5694608415,56,Back,5694608423,212,13.5,5694608417,140,39.5,5694608413,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839553,535,1,2,58,4,1c7dv8ays675v9kp6a04sd8pq,1,58.6,90.3,2025-05-02T18:17:17.429Z,2025-05-02T18:28:38Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694682965,189,,5694608861,140,76.7,5694608867,213,6.15,5694608863,141,86.6,5694608865,212,19.2,5694608857,3,,5694608859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852707,634,61,2,58,6,1c7dv8ays675v9kp6a04sd8pq,0,64.7,92.6,2025-05-02T18:17:20.006Z,2025-05-02T18:28:35Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694682885,189,,5694682741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839593,576,1,2,58,8,ea3yd0dgq6uy6pupkpn17j5xg,1,35.0,10.5,2025-05-02T18:17:21.365Z,2025-05-02T18:29:46Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694609065,140,29.5,5694609071,213,3.77,5694609063,56,Back,5694689563,189,,5694609069,212,7.2,5694609067,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839629,577,1,2,58,9,ea3yd0dgq6uy6pupkpn17j5xg,1,28.8,7.4,2025-05-02T18:17:22.166Z,2025-05-02T18:28:50Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694609233,141,11.5,5694609237,213,0.38,5694609231,140,35.5,5694609227,56,Back,5694609235,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808839703,578,1,2,58,10,ea3yd0dgq6uy6pupkpn17j5xg,1,36.6,13.9,2025-05-02T18:17:24.053Z,2025-05-02T18:29:35Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694609559,141,4.3,5694609557,140,40.3,5694609565,213,5.25,5694609561,212,7.6,5694609555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
