id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2803210321,385,1,1,39,29,1c7dv8ays675v9kp6a04sd8pq,0,67.9,43.3,2025-04-19T16:39:03.398Z,2025-04-19T16:47:58Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663490901,212,23.8,5663490903,213,0.25,5663490899,141,51.8,5663490893,56,Center,5663490897,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210663,322,1,1,39,46,7efqk7uh63928il0yffxijnv7,1,12.5,43.3,2025-04-19T16:39:20.094Z,2025-04-19T16:39:28Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663492697,56,Right,5663492695,199,,5663492703,212,57.0,5663492707,1,,5663492705,213,5.91,5663492701,141,13.1,5663492699,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210673,323,50,1,39,54,7efqk7uh63928il0yffxijnv7,1,62.4,8.0,2025-04-19T16:39:28.099Z,2025-04-19T16:39:33Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5663492739,286,,5663492737,56,Right,5663492781,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210677,386,7,1,39,54,1c7dv8ays675v9kp6a04sd8pq,1,37.6,92.0,2025-04-19T16:39:28.100Z,2025-04-19T16:39:32Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663492757,285,,5663492771,233,323,5663492755,56,Back,5663492753,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210697,324,5,1,39,55,7efqk7uh63928il0yffxijnv7,1,63.3,-1.8,2025-04-19T16:39:29.302Z,2025-04-19T16:40:15Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5663493003,233,387,5663492839,347,,5663492837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210733,387,5,1,39,55,1c7dv8ays675v9kp6a04sd8pq,0,36.7,101.8,2025-04-19T16:39:29.302Z,2025-04-19T16:40:15Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663493041,233,324,5663492997,56,Back,5663492999,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210865,325,1,1,40,2,7efqk7uh63928il0yffxijnv7,1,58.6,0.0,2025-04-19T16:39:36.022Z,2025-04-19T16:39:41Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663493635,107,,5663493637,56,Right,5663493643,212,12.7,5663493645,213,1.04,5663493641,141,14.1,5663493639,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210805,388,83,1,40,4,1c7dv8ays675v9kp6a04sd8pq,0,24.1,80.9,2025-04-19T16:39:38.194Z,2025-04-19T16:39:42Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663493751,399,a3elaln9izarzlwqkwc4ynpey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210873,326,50,1,40,7,7efqk7uh63928il0yffxijnv7,1,73.0,6.6,2025-04-19T16:39:40.803Z,2025-04-19T16:39:46Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663493673,56,Right,5663493675,286,,5663493847,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210887,389,7,1,40,7,1c7dv8ays675v9kp6a04sd8pq,1,27.0,93.4,2025-04-19T16:39:40.804Z,2025-04-19T16:39:45Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663493733,167,,5663493793,233,326,5663493737,285,,5663493735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210917,327,5,1,40,8,7efqk7uh63928il0yffxijnv7,1,76.7,-1.4,2025-04-19T16:39:42.162Z,2025-04-19T16:40:15Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663493881,347,,5663493879,56,Right,5663494023,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803210941,390,5,1,40,8,1c7dv8ays675v9kp6a04sd8pq,0,23.3,101.4,2025-04-19T16:39:42.162Z,2025-04-19T16:40:16Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663493983,56,Back,5663494043,233,327,5663493985,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211113,328,1,1,40,22,7efqk7uh63928il0yffxijnv7,0,85.3,0.0,2025-04-19T16:39:56.413Z,2025-04-19T16:39:57Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663494833,213,1.46,5663494831,212,18.2,5663494829,141,24.7,5663494823,107,,5663494827,140,87.2,5663494825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211161,391,8,1,40,28,1c7dv8ays675v9kp6a04sd8pq,1,15.6,81.5,2025-04-19T16:40:01.799Z,2025-04-19T16:40:01Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663495123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211197,393,1,1,40,30,1c7dv8ays675v9kp6a04sd8pq,1,15.2,97.7,2025-04-19T16:40:03.621Z,2025-04-19T16:48:09Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663495301,212,12.1,5663495303,213,4.03,5663495299,141,83.9,5663495295,56,Back,5663495297,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211219,394,1,1,40,31,1c7dv8ays675v9kp6a04sd8pq,1,7.9,83.9,2025-04-19T16:40:04.646Z,2025-04-19T16:48:10Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663495433,212,34.6,5663495435,213,6.15,5663495437,1,,5663495429,140,40.5,5663495431,141,77.0,5663495427,56,Back,5663495425,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211223,395,44,1,40,31,1c7dv8ays675v9kp6a04sd8pq,1,41.4,76.2,2025-04-19T16:40:04.964Z,2025-04-19T16:48:24Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663495441,56,Back,5663495443,285,,5663495459,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211207,329,44,1,40,31,7efqk7uh63928il0yffxijnv7,0,58.6,23.8,2025-04-19T16:40:04.965Z,2025-04-19T16:44:58Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663495351,286,,5663495349,56,Center,5663495465,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211251,396,1,1,40,31,1c7dv8ays675v9kp6a04sd8pq,1,40.5,77.0,2025-04-19T16:40:05.011Z,2025-04-19T16:48:30Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663495623,212,17.4,5663495621,141,92.3,5663495625,213,2.50,5663495615,3,,5663495617,56,Back,5663495619,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211259,397,1,1,40,34,1c7dv8ays675v9kp6a04sd8pq,0,27.2,92.3,2025-04-19T16:40:08.413Z,2025-04-19T16:48:29Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663495669,212,4.9,5663495671,213,6.00,5663495687,233,330,5663495685,236,,5663495691,286,,5663495665,140,31.7,5663495667,141,90.3,5663495663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211235,330,74,1,40,34,7efqk7uh63928il0yffxijnv7,1,67.4,4.0,2025-04-19T16:40:08.414Z,2025-04-19T16:40:10Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663495529,56,Right,5663495531,285,,5663495719,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211261,331,5,1,40,36,7efqk7uh63928il0yffxijnv7,0,69.2,-1.6,2025-04-19T16:40:09.613Z,2025-04-19T16:40:14Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663495677,56,Right,5663495875,233,398,5663495679,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211279,398,5,1,40,36,1c7dv8ays675v9kp6a04sd8pq,1,30.8,101.6,2025-04-19T16:40:09.613Z,2025-04-19T16:40:16Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663495753,56,Back,5663495843,233,331,5663495759,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211461,399,1,1,40,46,1c7dv8ays675v9kp6a04sd8pq,1,23.3,100.0,2025-04-19T16:40:20.260Z,2025-04-19T16:40:22Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663496655,141,82.7,5663496657,212,13.5,5663496651,56,Back,5663496653,140,20.1,5663496649,107,,5663496659,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211501,400,1,1,40,48,1c7dv8ays675v9kp6a04sd8pq,1,20.1,82.7,2025-04-19T16:40:21.875Z,2025-04-19T16:40:24Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663496893,141,50.7,5663496891,140,14.7,5663496897,213,4.46,5663496895,212,22.5,5663496889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211571,401,1,1,40,51,1c7dv8ays675v9kp6a04sd8pq,1,24.0,51.6,2025-04-19T16:40:24.628Z,2025-04-19T16:40:29Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663497269,140,46.7,5663497273,212,26.2,5663497275,213,5.86,5663497271,141,35.7,5663497267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211609,402,1,1,40,56,1c7dv8ays675v9kp6a04sd8pq,1,54.3,36.1,2025-04-19T16:40:29.591Z,2025-04-19T16:40:31Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663497459,213,5.25,5663497453,140,66.4,5663497457,212,24.7,5663497455,141,4.9,5663497451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211659,403,1,1,40,58,1c7dv8ays675v9kp6a04sd8pq,1,66.4,4.9,2025-04-19T16:40:31.652Z,2025-04-19T16:40:36Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5663497771,213,0.18,5663497769,212,13.0,5663497767,141,8.3,5663497765,140,78.6,5663497763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211695,404,1,1,41,3,1c7dv8ays675v9kp6a04sd8pq,1,78.0,8.9,2025-04-19T16:40:36.454Z,2025-04-19T16:40:39Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663497943,141,16.1,5663497937,56,Right,5663497947,213,2.82,5663497941,140,64.1,5663497945,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211741,405,1,1,41,5,1c7dv8ays675v9kp6a04sd8pq,1,68.9,32.2,2025-04-19T16:40:39.334Z,2025-04-19T16:40:43Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663498245,56,Center,5663498247,140,71.9,5663498251,212,25.2,5663498249,141,69.0,5663498253,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211743,406,1,1,41,9,1c7dv8ays675v9kp6a04sd8pq,0,74.8,74.2,2025-04-19T16:40:43.191Z,2025-04-19T16:40:43Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663498273,213,5.37,5663498271,212,9.1,5663498269,141,63.6,5663498267,140,80.1,5663498265,56,Center,5663498263,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211769,332,61,1,41,11,7efqk7uh63928il0yffxijnv7,1,24.7,31.9,2025-04-19T16:40:44.636Z,2025-04-19T16:40:44Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5663498407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211831,407,1,1,41,13,1c7dv8ays675v9kp6a04sd8pq,1,55.5,63.0,2025-04-19T16:40:46.771Z,2025-04-19T16:40:50Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663498787,141,51.3,5663498785,140,24.9,5663498783,56,Back,5663498797,1,,5663498795,213,3.38,5663498791,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211923,408,1,1,41,16,1c7dv8ays675v9kp6a04sd8pq,1,26.0,50.7,2025-04-19T16:40:49.879Z,2025-04-19T16:40:57Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663499309,140,39.9,5663499311,141,20.3,5663499315,213,5.33,5663499307,56,Back,5663499313,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211945,409,1,1,41,23,1c7dv8ays675v9kp6a04sd8pq,1,59.3,23.3,2025-04-19T16:40:57.044Z,2025-04-19T16:40:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663499423,140,49.0,5663499427,212,13.5,5663499421,56,Back,5663499425,141,35.2,5663499429,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803211969,410,1,1,41,25,1c7dv8ays675v9kp6a04sd8pq,1,49.0,35.2,2025-04-19T16:40:58.725Z,2025-04-19T16:44:34Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663499571,213,5.56,5663499569,212,14.6,5663499559,56,Right,5663499567,141,21.0,5663499563,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212025,411,1,1,41,28,1c7dv8ays675v9kp6a04sd8pq,1,63.4,23.3,2025-04-19T16:41:02.134Z,2025-04-19T16:41:05Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663499847,213,0.04,5663499843,212,10.3,5663499831,56,Center,5663499835,140,73.2,5663499839,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212041,412,1,1,41,31,1c7dv8ays675v9kp6a04sd8pq,1,73.2,23.9,2025-04-19T16:41:05.106Z,2025-04-19T16:44:43Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663499973,56,Center,5663499975,140,61.2,5663499977,141,24.1,5663499981,213,3.13,5663499979,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212087,413,1,1,41,34,1c7dv8ays675v9kp6a04sd8pq,1,61.2,24.1,2025-04-19T16:41:08.228Z,2025-04-19T16:41:09Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663500225,212,11.5,5663500227,213,5.55,5663500219,56,Right,5663500221,140,69.4,5663500223,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212105,414,1,1,41,35,1c7dv8ays675v9kp6a04sd8pq,1,69.4,12.8,2025-04-19T16:41:09.382Z,2025-04-19T16:41:10Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663500357,212,12.5,5663500355,141,20.1,5663500351,56,Right,5663500353,140,58.5,5663500359,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212223,415,1,1,41,37,1c7dv8ays675v9kp6a04sd8pq,1,58.5,20.1,2025-04-19T16:41:10.500Z,2025-04-19T16:47:03Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663500967,1,,5663500961,141,34.2,5663500965,213,0.27,5663500963,212,36.4,5663500955,155,,5663500957,56,Center,5663500959,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212243,416,1,1,41,42,1c7dv8ays675v9kp6a04sd8pq,0,96.9,38.0,2025-04-19T16:41:16.019Z,2025-04-19T16:47:25Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663526387,213,1.52,5663526385,212,2.0,5663526381,140,97.0,5663526383,141,40.9,5663501039,56,Center,5663526543,233,333,5663526547,286,,5663526541,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212195,333,74,1,41,42,7efqk7uh63928il0yffxijnv7,1,2.8,55.4,2025-04-19T16:41:16.020Z,2025-04-19T16:47:56Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663526549,233,416,5663500817,56,Back,5663526519,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212241,334,6,1,41,45,7efqk7uh63928il0yffxijnv7,0,4.2,64.2,2025-04-19T16:41:18.655Z,2025-04-19T16:45:21Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663501189,73,,5663501479,233,417,5663501185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212255,417,6,1,41,45,1c7dv8ays675v9kp6a04sd8pq,1,95.8,35.8,2025-04-19T16:41:18.655Z,2025-04-19T16:45:01Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663501259,75,,5663501255,56,Center,5663501277,233,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212573,419,1,1,42,8,1c7dv8ays675v9kp6a04sd8pq,0,99.5,0.5,2025-04-19T16:41:41.478Z,2025-04-19T16:41:43Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663502811,223,,5663502817,141,50.4,5663502815,140,94.2,5663502803,6,,5663502813,56,Center,5663502807,155,,5663502825,1,,5663502821,212,34.4,5663502823,213,1.73,5663502799,2,,,,,,,,,,,,,,,,,,,,,,,,,
2803212593,335,12,1,42,11,7efqk7uh63928il0yffxijnv7,1,5.0,56.0,2025-04-19T16:41:44.582Z,2025-04-19T16:41:45Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663502971,15,,5663502947,140,15.2,5663502945,56,Back,5663502949,141,40.0,5663502953,213,5.49,5663502951,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212641,420,15,1,42,14,1c7dv8ays675v9kp6a04sd8pq,1,87.1,53.8,2025-04-19T16:41:47.719Z,2025-04-19T16:46:22Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663507597,103,8.3,5663507603,146,95.1,5663522917,328,,5663522913,80,,5663522907,25,,5663522921,100,,5663507595,102,46.7,5663522919,139,,5663507605,147,48.9,5663522909,72,,5663507611,231,51.4,5663507609,230,99.3,5663522915,108,,5663522911,17,,5663507599,458,,5663503225,56,Center,5663522923,82,,,,
2803216595,432,61,1,42,15,1c7dv8ays675v9kp6a04sd8pq,1,92.5,47.8,2025-04-19T16:41:48.419Z,2025-04-19T16:47:39Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663524619,56,Center,5663525753,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803212911,421,2,1,42,18,1c7dv8ays675v9kp6a04sd8pq,1,85.2,69.1,2025-04-19T16:41:51.988Z,2025-04-19T16:46:30Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663504679,7,27tqgrgwe7bvct5ffmr0sqdey,5663504683,140,95.7,5663523587,298,,5663504685,141,48.8,5663504681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213145,340,1,1,42,47,7efqk7uh63928il0yffxijnv7,1,11.5,47.8,2025-04-19T16:42:20.432Z,2025-04-19T16:42:22Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663505763,140,59.6,5663505757,157,,5663505755,5,,5663505765,141,9.8,5663505767,212,56.7,5663505761,56,Right,5663505771,1,,5663505759,241,,5663505769,213,5.81,5663505819,189,,,,,,,,,,,,,,,,,,,,,,,,,
2803213221,341,1,1,42,50,7efqk7uh63928il0yffxijnv7,1,57.0,17.1,2025-04-19T16:42:24.046Z,2025-04-19T16:42:26Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5663506189,141,24.7,5663506185,56,Back,5663506187,140,49.7,5663506193,213,2.55,5663506191,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213267,342,1,1,42,52,7efqk7uh63928il0yffxijnv7,1,50.3,24.7,2025-04-19T16:42:26.230Z,2025-04-19T16:42:29Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663506377,212,26.1,5663506371,56,Back,5663506375,141,62.1,5663506373,140,44.8,5663506381,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213387,343,1,1,42,56,7efqk7uh63928il0yffxijnv7,1,43.6,74.5,2025-04-19T16:42:29.438Z,2025-04-19T16:42:35Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663506869,213,3.48,5663506865,141,63.3,5663506867,212,23.0,5663506861,56,Back,5663506863,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213473,344,1,1,43,1,7efqk7uh63928il0yffxijnv7,1,24.6,59.6,2025-04-19T16:42:35.358Z,2025-04-19T16:42:43Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663507399,56,Right,5663507409,1,,5663507403,141,10.0,5663507405,212,64.0,5663507401,140,76.4,5663507407,213,5.73,5663507397,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213525,345,1,1,43,2,7efqk7uh63928il0yffxijnv7,1,83.5,7.0,2025-04-19T16:42:35.703Z,2025-04-19T16:42:48Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663507767,56,Center,5663507769,140,88.4,5663507773,212,29.9,5663507775,213,1.40,5663507771,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213603,346,4,1,43,7,7efqk7uh63928il0yffxijnv7,1,88.6,46.8,2025-04-19T16:42:41.047Z,2025-04-19T16:44:22Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663509031,286,,5663509019,9,,5663509051,233,422,5663509025,152,,5663509675,294,,5663509021,13,,5663514723,348,a3elaln9izarzlwqkwc4ynpey,5663509023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803213455,422,4,1,43,7,1c7dv8ays675v9kp6a04sd8pq,0,11.4,53.2,2025-04-19T16:42:41.048Z,2025-04-19T16:43:10Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663507487,56,Back,5663507485,13,,5663507493,285,,5663509377,233,346,5663507483,9,,5663509301,294,,5663507489,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803214527,347,13,1,44,26,7efqk7uh63928il0yffxijnv7,1,88.5,50.0,2025-04-19T16:44:00.288Z,2025-04-19T16:44:17Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663514427,74,,5663513235,9,,5663513239,56,Center,5663514437,230,99.1,5663514433,390,486847,5663514439,231,49.5,5663513755,20,,5663513237,17,,5663514451,353,424,5663514431,103,88.9,5663514435,458,,5663514429,102,54.6,5663513241,214,,,,,,,,,,,,,,,,
2803214569,424,58,1,44,26,1c7dv8ays675v9kp6a04sd8pq,0,0.0,0.0,2025-04-19T16:44:00.288Z,2025-04-19T16:44:09Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663513453,179,,5663513449,9,,5663513455,75,,5663513897,233,347,5663513457,56,Back,5663513451,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803214625,348,5,1,44,30,7efqk7uh63928il0yffxijnv7,0,101.4,59.0,2025-04-19T16:44:03.934Z,2025-04-19T16:44:26Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663513871,233,425,5663513733,56,Center,5663513735,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803214611,425,5,1,44,30,1c7dv8ays675v9kp6a04sd8pq,1,-1.4,41.0,2025-04-19T16:44:03.934Z,2025-04-19T16:44:25Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663513689,56,Back,5663513815,233,348,5663513691,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803214929,427,1,1,44,56,1c7dv8ays675v9kp6a04sd8pq,1,5.0,43.1,2025-04-19T16:44:29.943Z,2025-04-19T16:44:33Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663515383,140,81.5,5663515379,124,,5663515385,141,88.7,5663515387,212,86.1,5663515381,56,Left,5663515393,74,,5663515433,1,,5663515389,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803215133,430,70,1,44,59,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T16:44:32.419Z,2025-04-19T16:44:45Z,,,,,5663516335,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803214955,428,1,1,44,59,1c7dv8ays675v9kp6a04sd8pq,1,81.5,88.7,2025-04-19T16:44:32.866Z,2025-04-19T16:44:34Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663515527,56,Left,5663515529,140,73.5,5663515535,213,3.19,5663515531,141,88.1,5663515533,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803214981,429,1,1,45,0,1c7dv8ays675v9kp6a04sd8pq,0,73.5,88.1,2025-04-19T16:44:34.147Z,2025-04-19T16:44:35Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663515653,141,51.5,5663515649,56,Center,5663515657,213,5.24,5663515655,212,28.7,5663515651,140,87.2,5663515647,155,,5663515645,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803215115,349,12,1,45,2,7efqk7uh63928il0yffxijnv7,1,18.0,52.8,2025-04-19T16:44:36.055Z,2025-04-19T16:44:44Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663516263,140,27.9,5663516265,141,77.0,5663516267,212,19.5,5663516259,56,Back,5663516269,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
