id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value
2806442171,379,7,1,45,19,duspptyvnr5kpx2iko5gerhnz,1,7.0,10.1,2025-04-26T16:45:35.694Z,2025-04-26T16:45:38Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681253785,56,Back,5681253787,285,,5681253823,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442223,381,1,1,45,22,duspptyvnr5kpx2iko5gerhnz,1,14.7,15.3,2025-04-26T16:45:38.573Z,2025-04-26T16:45:39Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681254065,141,11.3,5681254069,213,5.01,5681254063,140,15.5,5681254067,212,2.8,5681254061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442249,382,1,1,45,23,duspptyvnr5kpx2iko5gerhnz,1,14.1,11.7,2025-04-26T16:45:39.709Z,2025-04-26T16:45:41Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5681254271,56,Back,5681254275,141,21.0,5681254279,213,1.75,5681254273,140,13.0,5681254277,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442259,383,1,1,45,25,duspptyvnr5kpx2iko5gerhnz,1,13.0,21.0,2025-04-26T16:45:41.069Z,2025-04-26T16:45:42Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681254335,56,Back,5681254337,140,25.2,5681254343,213,5.73,5681254341,212,15.0,5681254339,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442283,384,1,1,45,26,duspptyvnr5kpx2iko5gerhnz,1,25.2,9.4,2025-04-26T16:45:41.949Z,2025-04-26T16:45:44Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681254471,140,32.0,5681254477,213,0.75,5681254475,212,9.8,5681254469,56,Back,5681254473,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442291,385,50,1,45,28,duspptyvnr5kpx2iko5gerhnz,1,30.4,20.8,2025-04-26T16:45:43.918Z,2025-04-26T16:50:36Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5681254755,233,539,5681254489,56,Back,5681254491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442315,539,7,1,45,28,303582z192rnbr2x28o2t7u38,1,69.6,79.2,2025-04-26T16:45:43.919Z,2025-04-26T16:50:35Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681254619,56,Left,5681254705,233,385,5681254621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442345,541,1,1,45,29,303582z192rnbr2x28o2t7u38,1,74.6,77.2,2025-04-26T16:45:45.484Z,2025-04-26T16:45:47Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681254853,141,80.8,5681254851,140,78.9,5681254847,56,Left,5681254855,212,5.1,5681254857,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442367,542,1,1,45,31,303582z192rnbr2x28o2t7u38,1,78.6,82.7,2025-04-26T16:45:47.014Z,2025-04-26T16:45:48Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5681254947,212,3.3,5681254949,213,1.54,5681254943,140,78.7,5681254945,141,87.5,5681254941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442391,543,1,1,45,32,303582z192rnbr2x28o2t7u38,1,78.2,88.4,2025-04-26T16:45:47.924Z,2025-04-26T16:45:49Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681255041,141,84.8,5681255039,140,77.3,5681255037,56,Left,5681255043,212,2.6,5681255045,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442409,544,1,1,45,33,303582z192rnbr2x28o2t7u38,1,76.2,85.6,2025-04-26T16:45:49.204Z,2025-04-26T16:45:50Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5681255121,140,76.9,5681255125,212,5.3,5681255127,213,1.43,5681255123,141,93.3,5681255119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442453,545,1,1,45,36,303582z192rnbr2x28o2t7u38,1,72.9,95.0,2025-04-26T16:45:51.980Z,2025-04-26T16:45:55Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681255391,213,3.14,5681255387,141,95.1,5681255389,212,11.6,5681255385,140,61.9,5681255383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442507,546,1,1,45,39,303582z192rnbr2x28o2t7u38,1,61.9,92.4,2025-04-26T16:45:54.964Z,2025-04-26T16:45:59Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681255735,213,5.57,5681255729,140,78.8,5681255731,141,69.9,5681255733,212,23.4,5681255727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442559,547,1,1,45,43,303582z192rnbr2x28o2t7u38,1,78.3,75.1,2025-04-26T16:45:58.956Z,2025-04-26T16:46:02Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681256075,212,14.9,5681256077,213,0.62,5681256071,140,89.9,5681256073,141,87.8,5681256069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442581,548,1,1,45,46,303582z192rnbr2x28o2t7u38,1,90.0,87.8,2025-04-26T16:46:02.813Z,2025-04-26T16:46:04Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681256187,141,86.3,5681256189,212,6.1,5681256185,140,84.3,5681256183,56,Left,5681256191,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442679,549,1,1,45,48,303582z192rnbr2x28o2t7u38,1,85.7,84.7,2025-04-26T16:46:04.732Z,2025-04-26T16:47:11Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,1.0,5681261501,22,,5681256749,140,91.0,5681256753,141,80.3,5681261499,210,16,5681256761,213,5.79,5681256747,56,Left,5681256757,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806442685,550,16,1,45,52,303582z192rnbr2x28o2t7u38,1,87.5,70.9,2025-04-26T16:46:08.261Z,2025-04-26T16:47:12Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681261529,215,,5681256779,22,,5681261527,103,26.6,5681258635,375,45:51.283,5681261519,29,,5681258631,374,2025-04-26 17:46:07.100,5681261517,81,,5681261539,230,98.6,5681256783,64,5681258627,20,,5681261521,55,549,5681256787,56,5681261551,273,,5681261525,102,5681261543,231,52.7,5681261535,136,,5681261547,138,,5681261515,120,,,,,Center,46.1
2806443833,386,30,1,47,10,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-26T16:47:26.734Z,2025-04-26T16:47:56Z,,,,,5681263075,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806443835,551,30,1,47,10,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-26T16:47:26.734Z,2025-04-26T16:47:45Z,,,,,5681263083,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454403,390,18,2,45,0,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-26T17:04:10.048Z,2025-04-26T17:04:57Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5681320391,44,Midfielder,5681320389,42,,5681320393,59,30,5681320495,55,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454417,391,19,2,45,0,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-26T17:04:10.049Z,2025-04-26T17:04:58Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5681320473,44,Forward,5681320469,292,9,5681320471,293,2,5681320461,42,,5681320475,55,390,5681320467,59,14,5681320465,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806453951,388,32,2,45,0,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-26T17:04:20.048Z,2025-04-26T17:04:22Z,,,,,5681317999,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806453939,556,32,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-26T17:04:20.048Z,2025-04-26T17:04:20Z,,,,,5681317959,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806453979,557,1,2,45,0,303582z192rnbr2x28o2t7u38,1,49.6,49.9,2025-04-26T17:04:20.049Z,2025-04-26T17:04:22Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681318181,279,S,5681318179,213,3.53,5681318173,140,43.2,5681318175,141,45.8,5681318177,212,7.3,5681318183,278,,5681318171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454003,558,1,2,45,2,303582z192rnbr2x28o2t7u38,1,42.9,47.3,2025-04-26T17:04:22.252Z,2025-04-26T17:04:24Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681318329,213,1.77,5681318323,140,41.5,5681318325,141,57.8,5681318327,212,7.3,5681318321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454027,559,1,2,45,4,303582z192rnbr2x28o2t7u38,1,41.5,55.8,2025-04-26T17:04:24.611Z,2025-04-26T17:04:26Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681318449,56,Back,5681318453,141,32.8,5681318451,140,36.8,5681318455,212,16.4,5681318457,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454043,560,1,2,45,6,303582z192rnbr2x28o2t7u38,1,33.9,22.1,2025-04-26T17:04:26.448Z,2025-04-26T17:04:28Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681318521,141,5.9,5681318519,140,37.0,5681318517,56,Back,5681318523,212,11.5,5681318525,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454123,561,1,2,45,8,303582z192rnbr2x28o2t7u38,1,33.3,11.1,2025-04-26T17:04:28.301Z,2025-04-26T17:04:33Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681318873,140,8.3,5681318879,213,2.51,5681318875,141,39.1,5681318877,212,32.4,5681318881,1,,5681318871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454163,562,1,2,45,13,303582z192rnbr2x28o2t7u38,1,9.3,41.0,2025-04-26T17:04:33.384Z,2025-04-26T17:04:37Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5681319099,213,1.09,5681319087,56,Back,5681319095,212,25.6,5681319089,140,20.5,5681319091,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454187,563,1,2,45,16,303582z192rnbr2x28o2t7u38,1,20.2,74.4,2025-04-26T17:04:36.949Z,2025-04-26T17:04:38Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681319257,141,55.1,5681319261,213,4.38,5681319259,212,13.9,5681319253,140,15.9,5681319249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454215,564,1,2,45,18,303582z192rnbr2x28o2t7u38,1,14.1,50.4,2025-04-26T17:04:38.315Z,2025-04-26T17:04:40Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681319421,213,4.99,5681319413,56,Back,5681319419,212,20.6,5681319415,140,19.4,5681319417,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454247,565,1,2,45,20,303582z192rnbr2x28o2t7u38,1,19.0,21.0,2025-04-26T17:04:40.489Z,2025-04-26T17:04:43Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681319557,141,33.6,5681319555,140,3.3,5681319561,213,2.66,5681319559,212,18.6,5681319553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454297,566,1,2,45,23,303582z192rnbr2x28o2t7u38,0,4.8,32.7,2025-04-26T17:04:43.345Z,2025-04-26T17:04:46Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5681319783,213,0.22,5681319775,56,Back,5681319777,140,32.9,5681319785,1,,5681319781,212,30.2,5681319773,157,,5681319779,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454315,389,1,2,45,26,duspptyvnr5kpx2iko5gerhnz,0,58.6,66.7,2025-04-26T17:04:46.992Z,2025-04-26T17:04:47Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5681319869,3,,5681319873,140,75.9,5681319879,213,5.54,5681319877,212,24.6,5681319875,141,42.2,5681319871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454373,567,1,2,45,29,303582z192rnbr2x28o2t7u38,1,31.5,60.8,2025-04-26T17:04:49.579Z,2025-04-26T17:04:53Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681320255,3,,5681320265,213,1.57,5681320257,56,Back,5681320261,141,72.7,5681320259,140,31.5,5681320263,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454407,568,1,2,45,33,303582z192rnbr2x28o2t7u38,1,38.3,87.7,2025-04-26T17:04:53.760Z,2025-04-26T17:04:57Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681320407,141,97.5,5681320405,140,42.2,5681320409,212,7.8,5681320403,56,Back,5681320411,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454457,569,1,2,45,36,303582z192rnbr2x28o2t7u38,1,42.6,87.1,2025-04-26T17:04:56.726Z,2025-04-26T17:05:00Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681320691,56,Back,5681320703,212,4.4,5681320695,140,38.9,5681320705,213,3.63,5681320699,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454475,570,1,2,45,39,303582z192rnbr2x28o2t7u38,1,43.6,91.8,2025-04-26T17:04:59.906Z,2025-04-26T17:05:01Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681320801,140,54.1,5681320799,56,Left,5681320807,213,0.27,5681320805,212,11.4,5681320803,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454555,571,1,2,45,41,303582z192rnbr2x28o2t7u38,1,53.2,95.4,2025-04-26T17:05:01.494Z,2025-04-26T17:05:06Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681321181,141,81.4,5681321179,140,42.1,5681321177,56,Back,5681321183,212,15.0,5681321185,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454575,572,1,2,45,46,303582z192rnbr2x28o2t7u38,1,44.7,65.5,2025-04-26T17:05:06.145Z,2025-04-26T17:05:08Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681321345,212,19.7,5681321347,213,4.60,5681321339,56,Back,5681321341,140,42.6,5681321343,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454629,573,1,2,45,47,303582z192rnbr2x28o2t7u38,1,40.5,28.5,2025-04-26T17:05:07.959Z,2025-04-26T17:05:12Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681321637,56,Right,5681321639,140,53.3,5681321645,213,5.39,5681321643,212,21.5,5681321641,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454639,574,1,2,45,52,303582z192rnbr2x28o2t7u38,1,46.3,30.1,2025-04-26T17:05:12.588Z,2025-04-26T17:05:14Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681321697,213,2.47,5681321695,212,17.3,5681321689,56,Back,5681321691,140,33.4,5681321693,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454695,575,1,2,45,54,303582z192rnbr2x28o2t7u38,1,33.3,48.7,2025-04-26T17:05:14.147Z,2025-04-26T17:05:18Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681321995,212,20.0,5681321997,213,1.30,5681321989,56,Back,5681321991,140,38.4,5681321993,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454707,576,1,2,45,58,303582z192rnbr2x28o2t7u38,1,43.7,67.6,2025-04-26T17:05:18.337Z,2025-04-26T17:05:19Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681322059,141,58.2,5681322063,213,4.73,5681322055,56,Back,5681322057,140,43.8,5681322061,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454725,577,1,2,45,59,303582z192rnbr2x28o2t7u38,1,44.0,58.2,2025-04-26T17:05:19.394Z,2025-04-26T17:05:21Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681322187,56,Back,5681322189,140,44.6,5681322191,141,68.7,5681322195,213,1.48,5681322193,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454751,578,1,2,46,1,303582z192rnbr2x28o2t7u38,1,44.3,73.2,2025-04-26T17:05:21.347Z,2025-04-26T17:05:23Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681322347,141,82.1,5681322349,212,8.9,5681322345,140,50.5,5681322343,56,Left,5681322351,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454773,579,1,2,46,3,303582z192rnbr2x28o2t7u38,1,51.9,83.2,2025-04-26T17:05:23.676Z,2025-04-26T17:05:26Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681322471,212,9.5,5681322467,140,60.6,5681322465,56,Left,5681322473,213,6.00,5681322469,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454789,580,1,2,46,5,303582z192rnbr2x28o2t7u38,1,62.7,71.5,2025-04-26T17:05:25.968Z,2025-04-26T17:05:27Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681322553,213,5.39,5681322549,141,51.0,5681322545,56,Center,5681322547,140,73.4,5681322551,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454795,581,61,2,46,7,303582z192rnbr2x28o2t7u38,0,74.1,49.4,2025-04-26T17:05:27.218Z,2025-04-26T17:05:27Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681322583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454855,393,1,2,46,8,duspptyvnr5kpx2iko5gerhnz,1,24.8,52.2,2025-04-26T17:05:28.411Z,2025-04-26T17:05:34Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681322893,212,7.1,5681322895,213,1.53,5681322889,140,25.1,5681322887,56,Back,5681322891,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454827,582,83,2,46,10,303582z192rnbr2x28o2t7u38,0,78.1,24.1,2025-04-26T17:05:30.961Z,2025-04-26T17:05:37Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681323113,399,eaa9sktij53071abummj4pkwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454879,394,1,2,46,14,duspptyvnr5kpx2iko5gerhnz,0,30.2,66.1,2025-04-26T17:05:34.236Z,2025-04-26T17:05:35Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681323021,56,Center,5681323033,1,,5681323027,141,64.5,5681323017,155,,5681323031,213,6.26,5681323023,140,68.6,5681323029,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454925,583,12,2,46,17,303582z192rnbr2x28o2t7u38,1,28.4,28.2,2025-04-26T17:05:37.083Z,2025-04-26T17:05:39Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681323271,213,5.88,5681323267,141,10.4,5681323263,56,Right,5681323269,212,31.0,5681323265,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454929,584,61,2,46,19,303582z192rnbr2x28o2t7u38,0,55.5,9.8,2025-04-26T17:05:39.210Z,2025-04-26T17:05:39Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681323295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454973,395,3,2,46,21,duspptyvnr5kpx2iko5gerhnz,0,38.6,91.8,2025-04-26T17:05:41.149Z,2025-04-26T17:06:00Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681324725,286,,5681324723,56,Back,5681324943,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454997,396,5,2,46,21,duspptyvnr5kpx2iko5gerhnz,0,53.4,101.7,2025-04-26T17:05:41.495Z,2025-04-26T17:07:59Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681323689,233,585,5681323645,56,Left,5681323647,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806454967,585,5,2,46,21,303582z192rnbr2x28o2t7u38,1,46.6,-1.7,2025-04-26T17:05:41.495Z,2025-04-26T17:07:58Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681323469,347,,5681323467,56,Back,5681323681,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455249,586,1,2,46,35,303582z192rnbr2x28o2t7u38,1,41.9,0.0,2025-04-26T17:05:55.590Z,2025-04-26T17:06:01Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681325003,212,25.7,5681324999,140,19.9,5681325001,141,14.7,5681325007,1,,5681325005,213,2.69,5681324997,56,Back,5681324995,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455301,587,1,2,46,41,303582z192rnbr2x28o2t7u38,1,29.3,37.0,2025-04-26T17:06:01.420Z,2025-04-26T17:06:04Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5681325233,141,73.2,5681325231,140,32.7,5681325237,213,1.43,5681325229,56,Back,5681325235,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455351,588,1,2,46,44,303582z192rnbr2x28o2t7u38,1,36.7,73.0,2025-04-26T17:06:04.073Z,2025-04-26T17:06:07Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681325467,213,1.03,5681325465,212,20.1,5681325461,140,46.5,5681325459,56,Back,5681325463,141,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455365,589,1,2,46,47,303582z192rnbr2x28o2t7u38,1,45.5,93.3,2025-04-26T17:06:07.521Z,2025-04-26T17:06:08Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681325531,56,Back,5681325537,212,15.5,5681325533,140,45.5,5681325539,213,4.71,5681325535,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455387,590,1,2,46,48,303582z192rnbr2x28o2t7u38,1,45.7,69.6,2025-04-26T17:06:08.771Z,2025-04-26T17:06:10Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681325667,212,16.1,5681325663,140,45.1,5681325669,213,1.61,5681325665,141,93.2,5681325661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455443,591,1,2,46,50,303582z192rnbr2x28o2t7u38,1,44.5,93.9,2025-04-26T17:06:10.421Z,2025-04-26T17:06:15Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681326003,141,97.1,5681325999,56,Left,5681326007,213,0.14,5681326005,212,16.0,5681326001,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455519,592,1,2,46,54,303582z192rnbr2x28o2t7u38,1,68.7,90.9,2025-04-26T17:06:14.991Z,2025-04-26T17:06:20Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5681326349,140,83.6,5681326347,56,Left,5681326351,141,91.2,5681326355,213,0.01,5681326353,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455505,397,83,2,46,59,duspptyvnr5kpx2iko5gerhnz,0,15.6,9.5,2025-04-26T17:06:19.230Z,2025-04-26T17:06:24Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681326651,399,9fpgvc2avj64hiii3wd6w74k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455539,593,1,2,46,59,303582z192rnbr2x28o2t7u38,1,82.3,90.8,2025-04-26T17:06:19.914Z,2025-04-26T17:06:22Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681326473,212,5.3,5681326469,140,77.3,5681326471,141,90.2,5681326467,56,Left,5681326475,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806455549,398,83,2,47,0,duspptyvnr5kpx2iko5gerhnz,0,12.7,10.3,2025-04-26T17:06:20.955Z,2025-04-26T17:06:30Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5681327045,399,7198rz1vtgazkeytaltke2noq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
