id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2820310973,398,45,1,42,6,3ptum5fjcgw51mqui0gu6uuf4,0,32.3,69.9,2025-05-31T12:43:47.519Z,2025-05-31T13:02:29Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758026777,56,Back,5758026793,233,395,5758026779,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820310981,396,1,1,42,8,8sy0cxovuxo76tuoas3uo55xj,1,75.8,34.6,2025-05-31T12:43:49.264Z,2025-05-31T12:43:51Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758026805,213,4.58,5758026799,140,74.1,5758026797,56,Right,5758026801,141,15.0,5758026803,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820310983,397,1,1,42,10,8sy0cxovuxo76tuoas3uo55xj,1,78.1,17.1,2025-05-31T12:43:51.343Z,2025-05-31T12:43:53Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758026819,213,1.90,5758026815,141,36.9,5758026813,140,73.7,5758026817,212,14.2,5758026811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820310985,398,1,1,42,12,8sy0cxovuxo76tuoas3uo55xj,1,77.2,39.1,2025-05-31T12:43:53.471Z,2025-05-31T12:43:56Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5758026825,140,71.7,5758026823,56,Center,5758026827,141,54.5,5758026831,213,2.07,5758026829,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820310989,399,1,1,42,15,8sy0cxovuxo76tuoas3uo55xj,1,71.7,54.5,2025-05-31T12:43:56.079Z,2025-05-31T12:44:00Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758026873,213,5.25,5758026871,212,31.4,5758026869,141,14.9,5758026865,56,Right,5758026867,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311003,400,1,1,42,19,8sy0cxovuxo76tuoas3uo55xj,1,95.0,10.7,2025-05-31T12:44:00.111Z,2025-05-31T12:44:07Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758026965,141,16.1,5758026963,140,83.2,5758026967,212,12.9,5758026961,56,Right,5758026969,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311011,401,1,1,42,26,8sy0cxovuxo76tuoas3uo55xj,1,80.3,14.0,2025-05-31T12:44:07.265Z,2025-05-31T12:44:14Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,1.0,,5758027023,2,,5758027131,210,15,5758027133,154,,5758027037,1,,5758027035,213,1.11,5758027027,56,Center,5758027025,155,,5758027031,141,56.4,5758027029,140,93.8,5758027033,212,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,,
2820311019,402,15,1,42,27,8sy0cxovuxo76tuoas3uo55xj,1,93.8,56.4,2025-05-31T12:44:08.863Z,2025-06-01T19:23:05Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5758027137,29,,5758027153,328,,5758027151,108,,5758027057,56,Center,5758027147,103,24.1,5758027161,233,399,5758027071,20,,5758027135,77,,5758027055,17,,5758027145,102,5758027155,146,5758027149,214,,5758027139,154,5758027157,147,52.2,5758027053,22,5758027141,55,53.3,98.8,401,,,,,,,,,,,,
2820311015,399,10,1,42,27,3ptum5fjcgw51mqui0gu6uuf4,1,3.5,47.2,2025-05-31T12:44:08.963Z,2025-05-31T12:44:16Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5758027049,182,,5758027051,56,Back,5758027091,176,,5758027047,178,,5758027167,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311067,401,1,1,42,53,3ptum5fjcgw51mqui0gu6uuf4,1,3.9,45.2,2025-05-31T12:44:34.071Z,2025-05-31T12:44:37Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5758027353,1,,5758027351,213,5.54,5758027349,212,36.5,5758027345,140,29.5,5758027347,141,8.8,5758027379,189,,5758027343,56,Back,5758027341,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311079,402,1,1,42,58,3ptum5fjcgw51mqui0gu6uuf4,1,23.2,7.6,2025-05-31T12:44:39.190Z,2025-05-31T12:44:41Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5758027409,56,Back,5758027413,141,6.1,5758027411,140,30.4,5758027417,213,6.15,5758027415,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311081,403,3,1,43,0,3ptum5fjcgw51mqui0gu6uuf4,0,26.2,8.8,2025-05-31T12:44:41.078Z,2025-05-31T13:02:24Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5758027423,285,,5758027421,56,Back,5758027463,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311085,404,7,1,43,0,8sy0cxovuxo76tuoas3uo55xj,1,73.8,91.2,2025-05-31T12:44:41.079Z,2025-05-31T13:02:23Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5758027427,286,,5758027425,56,Left,5758027449,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311089,405,3,1,43,1,8sy0cxovuxo76tuoas3uo55xj,0,74.2,90.7,2025-05-31T12:44:42.575Z,2025-05-31T13:02:24Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5758027497,233,404,5758027447,286,,5758027445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311093,404,7,1,43,1,3ptum5fjcgw51mqui0gu6uuf4,1,25.8,9.3,2025-05-31T12:44:42.576Z,2025-05-31T13:02:24Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5758027485,56,Back,5758027487,285,,5758027493,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311101,405,1,1,43,3,3ptum5fjcgw51mqui0gu6uuf4,1,31.1,5.3,2025-05-31T12:44:44.870Z,2025-05-31T12:44:47Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5758027529,212,7.5,5758027531,213,0.96,5758027525,140,35.2,5758027527,141,14.4,5758027523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311095,406,83,1,43,4,8sy0cxovuxo76tuoas3uo55xj,0,71.2,92.4,2025-05-31T12:44:45.119Z,2025-05-31T12:54:00Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758027583,399,36gi7l0qvkbru5w6v2nym00ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311107,406,1,1,43,6,3ptum5fjcgw51mqui0gu6uuf4,1,37.3,24.3,2025-05-31T12:44:47.575Z,2025-05-31T12:53:26Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5758027557,155,,5758027563,141,79.9,5758027561,140,61.7,5758027559,56,Left,5758027565,212,45.7,5758027567,213,0.98,5758027569,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311129,407,1,1,43,13,3ptum5fjcgw51mqui0gu6uuf4,1,69.5,71.7,2025-05-31T12:44:54.679Z,2025-05-31T12:45:02Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5758027721,56,Center,5758027723,140,88.3,5758027729,213,0.01,5758027725,141,72.0,5758027727,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311131,408,1,1,43,18,3ptum5fjcgw51mqui0gu6uuf4,0,97.2,72.9,2025-05-31T12:44:59.534Z,2025-05-31T12:45:06Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5758027745,213,5.28,5758027741,141,63.9,5758027743,212,7.2,5758027739,140,100.0,5758027737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311123,407,5,1,43,19,8sy0cxovuxo76tuoas3uo55xj,1,-1.0,39.3,2025-05-31T12:45:00.472Z,2025-05-31T12:45:07Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758027687,56,Back,5758027689,346,,5758027791,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311141,409,5,1,43,19,3ptum5fjcgw51mqui0gu6uuf4,0,101.0,60.7,2025-05-31T12:45:00.472Z,2025-05-31T12:49:45Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5758027787,56,Center,5758027795,233,407,5758027789,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311155,408,1,1,43,40,8sy0cxovuxo76tuoas3uo55xj,1,4.2,54.8,2025-05-31T12:45:21.776Z,2025-05-31T12:45:23Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5758027869,56,Back,5758027871,140,6.4,5758027873,141,30.1,5758027883,189,,5758027881,237,,5758027867,124,,5758027875,212,17.0,5758027877,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311167,409,1,1,43,42,8sy0cxovuxo76tuoas3uo55xj,0,6.4,30.1,2025-05-31T12:45:23.823Z,2025-05-31T12:45:26Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758027951,141,19.8,5758027953,212,47.6,5758027949,140,51.2,5758027945,155,,5758027947,56,Right,5758027957,1,,5758027955,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311169,410,44,1,43,45,3ptum5fjcgw51mqui0gu6uuf4,1,46.4,82.6,2025-05-31T12:45:26.270Z,2025-05-31T13:02:35Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758027961,56,Back,5758027963,285,,5758027979,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311171,410,44,1,43,45,8sy0cxovuxo76tuoas3uo55xj,0,53.6,17.4,2025-05-31T12:45:26.271Z,2025-05-31T13:02:35Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5758027973,56,Right,5758027975,286,,5758027991,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311175,411,12,1,43,45,3ptum5fjcgw51mqui0gu6uuf4,1,46.8,82.1,2025-05-31T12:45:26.422Z,2025-05-31T13:01:17Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758028009,15,,5758027999,141,100.0,5758028031,167,,5758027995,56,Back,5758028003,213,1.52,5758028001,212,13.6,5758027997,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311173,411,5,1,43,47,8sy0cxovuxo76tuoas3uo55xj,1,52.5,-2.0,2025-05-31T12:45:28.168Z,2025-05-31T12:51:56Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5758027985,347,,5758027983,56,Right,5758028027,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311177,412,5,1,43,47,3ptum5fjcgw51mqui0gu6uuf4,0,47.5,102.0,2025-05-31T12:45:28.168Z,2025-05-31T12:51:55Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5758028033,233,411,5758028013,347,,5758028011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311197,412,1,1,43,55,8sy0cxovuxo76tuoas3uo55xj,1,52.5,0.0,2025-05-31T12:45:36.512Z,2025-05-31T12:45:39Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5758028141,140,35.8,5758028143,141,6.5,5758028147,213,2.83,5758028139,56,Back,5758028145,212,18.4,5758028137,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311225,413,1,1,43,58,8sy0cxovuxo76tuoas3uo55xj,1,35.8,6.5,2025-05-31T12:45:39.328Z,2025-05-31T12:45:43Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758028319,56,Back,5758028323,141,21.0,5758028327,213,2.28,5758028321,140,27.8,5758028325,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311233,414,1,1,44,2,8sy0cxovuxo76tuoas3uo55xj,1,28.6,30.1,2025-05-31T12:45:43.760Z,2025-05-31T12:45:46Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758028379,212,19.1,5758028381,213,1.56,5758028377,141,58.2,5758028373,56,Back,5758028375,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311241,415,1,1,44,5,8sy0cxovuxo76tuoas3uo55xj,1,28.8,58.2,2025-05-31T12:45:46.464Z,2025-05-31T12:45:49Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5758028425,140,38.3,5758028423,56,Back,5758028427,141,37.7,5758028429,212,17.1,5758028431,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311249,416,1,1,44,8,8sy0cxovuxo76tuoas3uo55xj,1,38.3,37.7,2025-05-31T12:45:49.824Z,2025-05-31T12:45:52Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758028463,141,4.6,5758028461,140,55.5,5758028467,213,5.39,5758028465,212,28.9,5758028459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311251,417,1,1,44,11,8sy0cxovuxo76tuoas3uo55xj,1,55.2,4.6,2025-05-31T12:45:52.784Z,2025-05-31T12:45:54Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758028501,213,2.34,5758028493,56,Back,5758028495,140,44.1,5758028497,141,22.4,5758028499,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311257,418,1,1,44,13,8sy0cxovuxo76tuoas3uo55xj,0,44.7,22.4,2025-05-31T12:45:54.400Z,2025-05-31T12:45:55Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758028523,141,22.7,5758028527,213,0.24,5758028521,140,45.5,5758028525,212,0.9,5758028519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311255,414,61,1,44,14,3ptum5fjcgw51mqui0gu6uuf4,1,37.5,77.2,2025-05-31T12:45:55.416Z,2025-05-31T12:45:55Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758028517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311265,416,1,1,44,16,3ptum5fjcgw51mqui0gu6uuf4,0,37.1,75.4,2025-05-31T12:45:57.543Z,2025-05-31T12:45:58Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5758028561,212,12.9,5758028555,56,Back,5758028563,213,6.11,5758028557,140,49.2,5758028559,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311267,419,8,1,44,18,8sy0cxovuxo76tuoas3uo55xj,1,33.0,19.8,2025-05-31T12:45:59.280Z,2025-05-31T12:52:42Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758028565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311273,421,1,1,44,19,8sy0cxovuxo76tuoas3uo55xj,0,31.8,21.2,2025-05-31T12:46:00.864Z,2025-05-31T12:46:01Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758028585,157,,5758028587,56,Center,5758028593,212,42.6,5758028591,141,51.9,5758028589,140,67.2,5758028595,213,0.51,5758028597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311279,417,1,1,44,21,3ptum5fjcgw51mqui0gu6uuf4,1,32.3,53.6,2025-05-31T12:46:02.215Z,2025-05-31T12:46:05Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5758028629,140,38.6,5758028631,141,66.4,5758028633,212,10.9,5758028627,56,Back,5758028625,3,,5758028635,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820312295,445,50,1,44,25,3ptum5fjcgw51mqui0gu6uuf4,1,45.9,55.2,2025-05-31T12:46:06.735Z,2025-05-31T13:02:25Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5758034213,286,,5758034211,56,Back,5758034237,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311285,422,7,1,44,25,8sy0cxovuxo76tuoas3uo55xj,0,54.1,44.8,2025-05-31T12:46:06.736Z,2025-05-31T13:02:25Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5758034225,56,Center,5758034227,285,,5758034335,189,,5758034229,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311289,419,1,1,44,26,3ptum5fjcgw51mqui0gu6uuf4,1,48.2,55.2,2025-05-31T12:46:07.958Z,2025-05-31T12:46:09Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5758028673,212,10.9,5758028671,141,56.0,5758028669,140,58.6,5758028667,56,Center,5758028675,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311295,420,1,1,44,28,3ptum5fjcgw51mqui0gu6uuf4,1,58.2,60.2,2025-05-31T12:46:09.095Z,2025-05-31T12:46:10Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5758028705,213,2.10,5758028703,212,3.1,5758028697,56,Center,5758028701,141,64.2,5758028699,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311309,421,1,1,44,29,3ptum5fjcgw51mqui0gu6uuf4,1,56.9,72.7,2025-05-31T12:46:10.583Z,2025-05-31T12:46:14Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758028767,141,92.9,5758028763,56,Left,5758028765,140,68.0,5758028769,212,18.0,5758028771,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311333,422,1,1,44,33,3ptum5fjcgw51mqui0gu6uuf4,1,72.4,85.9,2025-05-31T12:46:14.487Z,2025-05-31T12:46:20Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5758028881,141,83.6,5758028883,212,13.3,5758028879,140,85.0,5758028885,213,6.17,5758028877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311329,424,83,1,44,39,8sy0cxovuxo76tuoas3uo55xj,0,4.8,11.0,2025-05-31T12:46:20.224Z,2025-05-31T12:46:24Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5758028951,399,10qxrh1rh7uyhtm3scj8glqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311335,423,61,1,44,39,3ptum5fjcgw51mqui0gu6uuf4,0,92.3,94.2,2025-05-31T12:46:20.604Z,2025-05-31T12:46:21Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758028889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311339,424,83,1,44,40,3ptum5fjcgw51mqui0gu6uuf4,0,92.5,91.5,2025-05-31T12:46:21.462Z,2025-05-31T12:46:26Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758028999,399,ro21tqqaeslyebto6ukon5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311349,425,4,1,44,42,8sy0cxovuxo76tuoas3uo55xj,1,6.4,7.8,2025-05-31T12:46:24.048Z,2025-05-31T12:46:46Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5758028959,13,,5758029311,295,,5758028963,152,,5758028987,233,425,5758028967,285,,5758028961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311353,425,4,1,44,42,3ptum5fjcgw51mqui0gu6uuf4,0,93.6,92.2,2025-05-31T12:46:24.049Z,2025-05-31T12:46:46Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5758028991,233,425,5758028975,56,Left,5758028977,152,,5758029331,295,,5758028973,13,,5758028983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311859,444,70,1,44,59,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-31T12:46:40.059Z,2025-05-31T12:50:04Z,,,,,5758031869,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311415,426,1,1,45,7,8sy0cxovuxo76tuoas3uo55xj,0,10.1,11.0,2025-05-31T12:46:48.146Z,2025-05-31T12:46:51Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758029395,157,,5758029409,1,,5758029397,152,,5758029407,213,0.11,5758029399,56,Right,5758029405,212,57.9,5758029393,5,,5758029401,140,64.9,5758029403,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311423,426,1,1,45,11,3ptum5fjcgw51mqui0gu6uuf4,1,35.2,74.4,2025-05-31T12:46:52.982Z,2025-05-31T12:46:54Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5758029439,140,42.8,5758029445,213,0.35,5758029437,56,Back,5758029435,3,,5758029441,141,78.7,5758029443,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311433,427,1,1,45,12,3ptum5fjcgw51mqui0gu6uuf4,0,46.4,86.9,2025-05-31T12:46:53.991Z,2025-05-31T12:47:22Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5758029501,141,100.0,5758029497,56,Left,5758029503,212,13.3,5758029505,213,0.85,5758029499,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311435,427,5,1,45,14,8sy0cxovuxo76tuoas3uo55xj,1,43.5,-2.0,2025-05-31T12:46:55.808Z,2025-05-31T12:49:45Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758029507,56,Back,5758029509,347,,5758029837,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311439,428,5,1,45,14,3ptum5fjcgw51mqui0gu6uuf4,0,56.5,102.0,2025-05-31T12:46:55.808Z,2025-05-31T12:49:45Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5758029519,347,,5758029841,233,427,5758029517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311455,428,1,1,45,21,8sy0cxovuxo76tuoas3uo55xj,1,42.2,0.0,2025-05-31T12:47:02.097Z,2025-05-31T12:47:03Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758029603,107,,5758029605,56,Back,5758029611,212,11.6,5758029607,140,37.4,5758029613,213,2.02,5758029609,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311461,429,1,1,45,22,8sy0cxovuxo76tuoas3uo55xj,1,37.4,13.4,2025-05-31T12:47:03.313Z,2025-05-31T12:47:05Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758029647,56,Back,5758029649,140,38.4,5758029653,212,8.1,5758029651,141,1.6,5758029655,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311465,430,1,1,45,24,8sy0cxovuxo76tuoas3uo55xj,1,38.4,1.6,2025-05-31T12:47:05.760Z,2025-05-31T12:47:07Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5758029669,141,10.1,5758029671,212,8.2,5758029673,213,2.36,5758029667,140,32.8,5758029665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311471,431,1,1,45,26,8sy0cxovuxo76tuoas3uo55xj,1,32.8,10.1,2025-05-31T12:47:07.121Z,2025-05-31T12:47:10Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758029719,141,22.7,5758029717,140,24.0,5758029721,212,12.6,5758029723,213,2.39,5758029715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311477,432,1,1,45,29,8sy0cxovuxo76tuoas3uo55xj,1,25.2,23.4,2025-05-31T12:47:10.560Z,2025-05-31T12:47:15Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758029745,56,Back,5758029747,140,32.0,5758029753,213,5.57,5758029751,212,9.4,5758029749,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311481,433,1,1,45,34,8sy0cxovuxo76tuoas3uo55xj,1,37.5,15.5,2025-05-31T12:47:15.537Z,2025-05-31T12:47:20Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5758029773,140,30.1,5758029771,56,Back,5758029777,212,10.6,5758029775,141,26.2,5758029779,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820311489,434,1,1,45,39,8sy0cxovuxo76tuoas3uo55xj,1,46.3,33.3,2025-05-31T12:47:20.192Z,2025-05-31T12:47:25Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5758029823,212,9.6,5758029821,141,19.2,5758029825,213,4.78,5758029817,56,Back,5758029819,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
