id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2799095307,450,5,2,52,21,8sy0cxovuxo76tuoas3uo55xj,1,90.0,101.8,2025-04-11T16:13:42.772Z,2025-04-11T17:16:54Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640927029,347,,5640927059,233,525,5640927027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095305,525,5,2,52,21,duspptyvnr5kpx2iko5gerhnz,0,10.0,-1.8,2025-04-11T16:13:42.772Z,2025-04-11T16:13:46Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5640927003,56,Back,5640927093,233,450,5640927005,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095383,451,1,2,52,26,8sy0cxovuxo76tuoas3uo55xj,1,90.4,100.0,2025-04-11T16:13:48.063Z,2025-04-11T16:14:08Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,1.0,,5640927591,141,67.0,5640927589,140,93.3,5640927593,212,24.0,5640928477,210,15,5640927587,56,Center,5640927585,107,,5640927595,213,4.84,5640927597,1,,5640928479,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095385,452,15,2,52,31,8sy0cxovuxo76tuoas3uo55xj,1,93.3,67.0,2025-04-11T16:13:52.847Z,2025-04-11T16:38:06Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640928509,230,99.1,5640928517,233,526,5640928489,55,451,5640970587,214,,5640928495,102,53.0,5640927605,56,Center,5640927603,64,,5640927783,72,,5640928507,147,60.5,5640928487,154,,5640928501,328,5640928483,76,,,5640928481,160,,5640928503,100,,5640927787,82,,5640928497,103,5640928499,108,,19,5640928511,231,53.2,5640928505,146,96.4,5640928485,29
2799095387,526,10,2,52,31,duspptyvnr5kpx2iko5gerhnz,1,3.6,39.5,2025-04-11T16:13:52.947Z,2025-04-11T16:14:09Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640928555,233,452,5640927615,56,Back,5640927613,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095393,453,6,2,52,32,8sy0cxovuxo76tuoas3uo55xj,1,98.3,65.2,2025-04-11T16:13:53.999Z,2025-04-11T17:03:02Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640927649,56,Center,5640927675,233,527,5640927651,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095395,527,6,2,52,32,duspptyvnr5kpx2iko5gerhnz,0,1.7,34.8,2025-04-11T16:13:53.999Z,2025-04-11T17:03:02Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640927687,233,453,5640927657,56,Back,5640927659,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095715,454,1,2,53,6,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-04-11T16:14:28.369Z,2025-04-11T16:15:20Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,1.0,,5640929793,141,40.1,5640932617,154,,5640929791,140,94.9,5640929799,1,,5640929787,223,,5640929785,155,,5640929783,6,,5640929789,56,Center,5640929781,2,,5640932613,210,14,5640929795,212,5640929797,213,40.7,4.59,,,,,,,,,,,,,,,,,,,,,,,
2799095719,455,14,2,53,10,8sy0cxovuxo76tuoas3uo55xj,1,94.8,40.1,2025-04-11T16:14:32.303Z,2025-04-11T16:15:20Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640932649,55,454,5640932659,231,47.7,5640931833,15,,5640932643,74,,5640932653,102,50.4,5640931831,25,,5640929819,60,,5640929821,56,Center,5640932657,230,99.5,5640932655,103,41.1,5640932645,29,5640932647,154,,,5640931837,328,,,,,,,,,,,,,,,,,,,,,
2799095811,528,12,2,53,12,duspptyvnr5kpx2iko5gerhnz,1,10.3,50.4,2025-04-11T16:14:34.162Z,2025-04-11T16:14:41Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640930397,141,19.5,5640930395,140,23.6,5640930399,212,25.2,5640930401,213,5.30,5640930393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095755,456,1,2,53,14,8sy0cxovuxo76tuoas3uo55xj,0,95.6,67.0,2025-04-11T16:14:36.176Z,2025-04-11T16:29:08Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640930043,140,89.3,5640930047,212,12.8,5640930045,141,50.9,5640930039,56,Center,5640930049,213,4.17,5640930037,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095801,457,1,2,53,17,8sy0cxovuxo76tuoas3uo55xj,1,81.9,92.0,2025-04-11T16:14:39.039Z,2025-04-11T16:14:41Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640930343,140,76.4,5640930341,56,Center,5640930349,213,4.14,5640930347,212,10.7,5640930345,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095809,458,50,2,53,19,8sy0cxovuxo76tuoas3uo55xj,1,80.2,80.4,2025-04-11T16:14:41.393Z,2025-04-11T16:14:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640930587,233,529,5640930383,286,,5640930379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095833,529,7,2,53,19,duspptyvnr5kpx2iko5gerhnz,1,19.8,19.6,2025-04-11T16:14:41.394Z,2025-04-11T16:14:46Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640930527,167,,5640930531,285,,5640930557,233,458,5640930529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095815,459,5,2,53,20,8sy0cxovuxo76tuoas3uo55xj,1,89.3,101.7,2025-04-11T16:14:41.919Z,2025-04-11T17:16:55Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640930417,56,Left,5640930843,233,530,5640930419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095877,530,5,2,53,20,duspptyvnr5kpx2iko5gerhnz,0,10.7,-1.7,2025-04-11T16:14:41.919Z,2025-04-11T17:16:55Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640930813,347,,5640930853,233,459,5640930811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095883,460,1,2,53,25,8sy0cxovuxo76tuoas3uo55xj,1,87.7,100.0,2025-04-11T16:14:47.151Z,2025-04-11T16:14:48Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640930887,140,77.6,5640930891,212,13.5,5640930885,56,Left,5640930889,141,89.4,5640930893,213,3.81,5640930883,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095905,461,1,2,53,26,8sy0cxovuxo76tuoas3uo55xj,1,77.6,89.4,2025-04-11T16:14:47.807Z,2025-04-11T16:14:49Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640931003,213,0.10,5640931001,212,13.8,5640930997,140,90.7,5640930995,56,Left,5640930999,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095921,462,1,2,53,27,8sy0cxovuxo76tuoas3uo55xj,1,90.8,90.3,2025-04-11T16:14:49.472Z,2025-04-11T16:14:51Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640931079,141,77.2,5640931085,213,3.79,5640931073,56,Center,5640931075,140,79.5,5640931083,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095951,463,1,2,53,29,8sy0cxovuxo76tuoas3uo55xj,1,80.6,74.8,2025-04-11T16:14:51.040Z,2025-04-11T16:14:54Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640931281,140,90.4,5640931287,213,6.26,5640931285,212,10.3,5640931283,141,74.5,5640931279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799095989,464,1,2,53,32,8sy0cxovuxo76tuoas3uo55xj,1,88.0,69.3,2025-04-11T16:14:54.015Z,2025-04-11T16:14:58Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640931491,141,72.4,5640931489,140,85.6,5640931493,212,3.3,5640931487,56,Center,5640931495,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096003,465,1,2,53,36,8sy0cxovuxo76tuoas3uo55xj,1,79.4,61.7,2025-04-11T16:14:58.175Z,2025-04-11T16:15:31Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,1.0,,5640931561,141,40.6,5640931559,140,76.1,5640931563,212,14.8,5640933275,210,15,5640931565,213,4.48,5640931557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096005,466,15,2,53,38,8sy0cxovuxo76tuoas3uo55xj,1,76.8,38.5,2025-04-11T16:14:59.872Z,2025-04-11T16:15:31Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640933299,146,98.6,5640931573,56,Center,5640932985,25,,5640932987,20,,5640933301,147,49.6,5640933353,233,531,5640931571,18,,5640933293,102,48.9,5640933287,29,,5640933285,79,,5640933289,55,5640933297,215,465,,5640933295,103,32.9,,,,,,,,,,,,,,,,,,,,
2799096017,531,10,2,53,38,duspptyvnr5kpx2iko5gerhnz,1,2.8,49.6,2025-04-11T16:14:59.972Z,2025-04-11T16:15:32Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640931701,56,Back,5640933363,233,466,5640931695,173,,5640931845,181,,5640931699,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096013,467,6,2,53,40,8sy0cxovuxo76tuoas3uo55xj,1,92.0,51.3,2025-04-11T16:15:01.907Z,2025-04-11T17:03:02Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640932387,233,532,5640931655,73,,5640931653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096061,532,6,2,53,40,duspptyvnr5kpx2iko5gerhnz,0,8.0,48.7,2025-04-11T16:15:01.907Z,2025-04-11T17:03:02Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640932401,233,467,5640931997,56,Back,5640931999,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096391,468,1,2,54,20,8sy0cxovuxo76tuoas3uo55xj,0,99.7,99.8,2025-04-11T16:15:41.600Z,2025-04-11T16:15:42Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640933919,140,94.1,5640933911,6,,5640933925,213,4.46,5640933913,155,,5640933909,2,,5640933917,56,Center,5640933915,223,,5640933923,212,23.5,5640933921,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096409,533,12,2,54,21,duspptyvnr5kpx2iko5gerhnz,1,8.4,43.4,2025-04-11T16:15:43.363Z,2025-04-11T16:15:44Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640933965,141,34.0,5640933967,212,6.9,5640933963,140,10.9,5640933961,56,Back,5640933985,15,,5640933969,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096495,534,12,2,54,23,duspptyvnr5kpx2iko5gerhnz,1,10.9,34.0,2025-04-11T16:15:45.011Z,2025-04-11T16:15:54Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640934503,56,Center,5640934505,140,64.1,5640934507,141,33.6,5640934509,212,55.9,5640934511,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096501,469,1,2,54,30,8sy0cxovuxo76tuoas3uo55xj,0,37.8,63.6,2025-04-11T16:15:52.080Z,2025-04-11T16:29:45Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640934525,140,69.9,5640934527,141,29.8,5640934531,213,5.68,5640972697,157,,5640934533,1,,5640934529,212,40.8,5640934523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096531,535,1,2,54,32,duspptyvnr5kpx2iko5gerhnz,1,24.0,72.3,2025-04-11T16:15:54.450Z,2025-04-11T16:15:57Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640934713,141,70.0,5640934707,3,,5640934711,140,38.8,5640934715,212,15.6,5640934717,213,6.18,5640934709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096589,537,1,2,54,38,duspptyvnr5kpx2iko5gerhnz,1,34.5,48.7,2025-04-11T16:15:59.714Z,2025-04-11T16:16:04Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640935029,212,33.9,5640935041,1,,5640935037,213,5.58,5640935015,56,Right,5640935025,141,16.5,5640935019,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096647,538,1,2,54,43,duspptyvnr5kpx2iko5gerhnz,1,66.4,17.9,2025-04-11T16:16:04.817Z,2025-04-11T16:16:11Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5640935307,212,17.0,5640935305,141,41.8,5640935301,56,Center,5640935309,213,1.28,5640935303,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096651,539,50,2,54,48,duspptyvnr5kpx2iko5gerhnz,1,68.4,44.0,2025-04-11T16:16:10.318Z,2025-04-11T16:16:33Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640935393,233,470,5640935329,56,Center,5640935331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096641,470,7,2,54,48,8sy0cxovuxo76tuoas3uo55xj,0,31.6,56.0,2025-04-11T16:16:10.319Z,2025-04-11T16:30:14Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5640935297,285,,5640935295,56,Back,5640935371,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096723,540,1,2,54,50,duspptyvnr5kpx2iko5gerhnz,1,52.5,76.9,2025-04-11T16:16:12.017Z,2025-04-11T16:16:17Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640935755,213,0.44,5640935747,56,Left,5640935753,212,23.4,5640935749,140,72.6,5640935751,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096733,541,1,2,54,55,duspptyvnr5kpx2iko5gerhnz,0,83.3,78.8,2025-04-11T16:16:17.474Z,2025-04-11T16:17:36Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640935799,56,Center,5640935793,2,,5640940159,286,,5640935807,213,5.44,5640935805,212,3.5,5640940153,236,,5640940155,233,471,5640935803,141,75.0,5640935801,140,85.5,5640935797,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096747,471,12,2,54,56,8sy0cxovuxo76tuoas3uo55xj,1,9.2,33.1,2025-04-11T16:16:17.574Z,2025-04-11T16:17:37Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640935887,56,Back,5640940189,233,541,5640935885,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096769,542,1,2,54,58,duspptyvnr5kpx2iko5gerhnz,1,85.6,71.8,2025-04-11T16:16:20.273Z,2025-04-11T16:16:22Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640936057,56,Left,5640936065,213,2.16,5640936059,140,82.1,5640936063,212,6.6,5640936061,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096829,543,1,2,55,0,duspptyvnr5kpx2iko5gerhnz,0,82.8,79.9,2025-04-11T16:16:21.666Z,2025-04-11T16:30:36Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640936367,141,34.9,5640936365,140,100.0,5640936373,1,,5640936369,212,35.7,5640936361,155,,5640936371,213,5.26,5640936359,2,,5640936363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096859,472,5,2,55,4,8sy0cxovuxo76tuoas3uo55xj,1,-0.6,67.1,2025-04-11T16:16:26.085Z,2025-04-11T17:16:55Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640936683,233,544,5640936517,346,,5640936515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799096883,544,5,2,55,4,duspptyvnr5kpx2iko5gerhnz,0,100.6,32.9,2025-04-11T16:16:26.085Z,2025-04-11T17:16:55Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640936647,56,Center,5640936649,346,,5640936687,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097041,473,1,2,55,27,8sy0cxovuxo76tuoas3uo55xj,1,5.0,63.0,2025-04-11T16:16:49.168Z,2025-04-11T16:16:50Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640937567,140,2.9,5640937581,237,,5640937565,56,Back,5640937573,213,4.44,5640937597,189,,5640937569,141,51.3,5640937571,212,8.3,5640937563,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097093,474,1,2,55,30,8sy0cxovuxo76tuoas3uo55xj,1,3.1,50.4,2025-04-11T16:16:52.128Z,2025-04-11T16:16:54Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640937867,1,,5640937865,213,5.15,5640937857,56,Back,5640937855,155,,5640937861,141,4.0,5640937863,212,34.9,5640937859,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097111,475,1,2,55,32,8sy0cxovuxo76tuoas3uo55xj,1,17.3,4.0,2025-04-11T16:16:54.304Z,2025-04-11T16:16:57Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640937993,213,0.16,5640937985,56,Back,5640937991,212,17.1,5640937987,140,33.4,5640937989,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097139,476,1,2,55,35,8sy0cxovuxo76tuoas3uo55xj,1,28.5,5.3,2025-04-11T16:16:57.264Z,2025-04-11T16:17:00Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640938127,213,2.69,5640938125,212,21.4,5640938121,140,10.2,5640938119,56,Back,5640938123,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097147,477,1,2,55,39,8sy0cxovuxo76tuoas3uo55xj,0,11.1,22.8,2025-04-11T16:17:00.864Z,2025-04-11T16:17:02Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640938179,140,12.9,5640938213,236,,5640938219,286,,5640938185,213,0.73,5640938183,212,2.5,5640938177,56,Back,5640938181,141,25.3,5640938215,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097155,545,74,2,55,39,duspptyvnr5kpx2iko5gerhnz,1,86.8,74.1,2025-04-11T16:17:00.865Z,2025-04-11T17:03:20Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640938231,233,477,5640938201,285,,5640938199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097187,478,1,2,55,42,8sy0cxovuxo76tuoas3uo55xj,1,17.8,50.3,2025-04-11T16:17:03.615Z,2025-04-11T16:17:06Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640938453,212,14.4,5640938449,140,23.8,5640938451,141,69.4,5640938447,56,Back,5640938455,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097213,479,1,2,55,46,8sy0cxovuxo76tuoas3uo55xj,0,35.1,68.8,2025-04-11T16:17:07.744Z,2025-04-11T16:17:10Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640938659,56,Back,5640938663,141,55.2,5640938667,213,5.68,5640938665,212,16.2,5640938661,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097229,480,4,2,55,49,8sy0cxovuxo76tuoas3uo55xj,1,42.8,60.3,2025-04-11T16:17:11.153Z,2025-04-11T17:02:58Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640938797,265,,5640938795,152,,5640938869,233,546,5640938789,13,,5640938791,56,Back,5640938799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097223,546,4,2,55,49,duspptyvnr5kpx2iko5gerhnz,0,57.2,39.7,2025-04-11T16:17:11.154Z,2025-04-11T17:02:58Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640938893,233,480,5640939331,55,547,5640938845,13,,5640938847,56,Center,5640938849,152,,5640938851,265,,5640938853,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097251,547,17,2,55,52,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T16:17:14.050Z,2025-04-11T16:17:20Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640939321,55,546,5640939315,31,,5640939317,392,,5640939319,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097551,481,1,2,56,24,8sy0cxovuxo76tuoas3uo55xj,1,60.6,54.8,2025-04-11T16:17:45.488Z,2025-04-11T16:31:56Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640940629,56,Center,5640940641,213,5.13,5640940637,212,15.3,5640940633,141,34.2,5640940631,140,66.5,5640940625,5,,5640940627,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097581,482,1,2,56,24,8sy0cxovuxo76tuoas3uo55xj,1,66.5,34.2,2025-04-11T16:17:46.256Z,2025-04-11T17:08:33Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640940773,213,0.59,5640940769,141,64.8,5640940771,212,37.7,5640940763,155,,5640940765,56,Center,5640940767,140,96.4,5640940775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097583,483,1,2,56,26,8sy0cxovuxo76tuoas3uo55xj,0,96.4,64.8,2025-04-11T16:17:47.511Z,2025-04-11T16:32:04Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640940785,56,Center,5640940791,212,8.9,5640940787,140,94.4,5640940789,141,52.1,5640940793,213,4.47,5640940783,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097571,549,61,2,56,26,duspptyvnr5kpx2iko5gerhnz,1,9.7,50.1,2025-04-11T16:17:48.179Z,2025-04-11T16:17:48Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640940717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097629,550,12,2,56,29,duspptyvnr5kpx2iko5gerhnz,1,6.3,34.2,2025-04-11T16:17:50.529Z,2025-04-11T16:32:24Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5640941093,140,32.8,5640941099,213,0.85,5640941091,56,Back,5640941097,212,42.3,5640941095,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097641,551,1,2,56,31,duspptyvnr5kpx2iko5gerhnz,1,20.9,76.6,2025-04-11T16:17:53.441Z,2025-04-11T16:17:54Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640941149,212,5.3,5640941151,213,2.62,5640941141,3,,5640941143,56,Back,5640941147,141,80.5,5640941145,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097651,552,1,2,56,33,duspptyvnr5kpx2iko5gerhnz,1,16.5,80.5,2025-04-11T16:17:54.738Z,2025-04-11T16:17:55Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640941221,213,1.35,5640941213,56,Back,5640941217,141,87.5,5640941215,140,17.5,5640941219,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097667,554,1,2,56,34,duspptyvnr5kpx2iko5gerhnz,1,17.5,87.5,2025-04-11T16:17:56.098Z,2025-04-11T16:17:57Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640941283,140,12.7,5640941281,56,Back,5640941289,213,3.87,5640941285,141,80.9,5640941287,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097685,555,1,2,56,36,duspptyvnr5kpx2iko5gerhnz,1,12.8,82.6,2025-04-11T16:17:57.714Z,2025-04-11T16:17:59Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640941383,140,21.1,5640941381,56,Back,5640941389,213,5.70,5640941385,141,74.1,5640941387,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097701,556,1,2,56,38,duspptyvnr5kpx2iko5gerhnz,1,21.1,74.1,2025-04-11T16:17:59.826Z,2025-04-11T16:18:01Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640941467,56,Back,5640941475,213,2.24,5640941473,212,13.5,5640941469,140,13.1,5640941471,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799097717,557,1,2,56,39,duspptyvnr5kpx2iko5gerhnz,0,13.6,88.3,2025-04-11T16:18:01.459Z,2025-04-11T16:18:03Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640941583,212,27.0,5640941579,140,39.0,5640941577,56,Back,5640941575,155,,5640941581,141,81.8,5640941585,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
