id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804905733,442,1,1,46,14,303582z192rnbr2x28o2t7u38,1,47.3,52.2,2025-04-22T16:47:20.816Z,2025-04-22T16:47:25Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672783711,56,Back,5672783713,140,48.4,5672783715,141,23.7,5672783721,213,4.77,5672783719,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905745,443,1,1,46,18,303582z192rnbr2x28o2t7u38,0,54.1,17.9,2025-04-22T16:47:25.476Z,2025-04-22T16:47:27Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5672783795,212,48.4,5672783793,141,64.3,5672783789,56,Center,5672783791,140,89.1,5672783785,155,,5672783799,1,,5672783797,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905841,369,1,1,46,33,3cbke8cbou2ms925872vk6dwx,0,9.1,40.7,2025-04-22T16:47:39.775Z,2025-04-22T16:47:44Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5672784399,213,6.24,5672784397,212,60.3,5672784387,157,,5672784391,56,Center,5672784393,140,66.5,5672784389,198,,5672784395,141,37.1,5672784401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905845,444,44,1,46,37,303582z192rnbr2x28o2t7u38,1,33.8,65.3,2025-04-22T16:47:43.677Z,2025-04-22T16:47:47Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672784415,233,370,5672784413,285,,5672784411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905843,370,44,1,46,37,3cbke8cbou2ms925872vk6dwx,0,66.2,34.7,2025-04-22T16:47:43.678Z,2025-04-22T16:47:48Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672784405,56,Center,5672784407,286,,5672784425,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905853,445,1,1,46,38,303582z192rnbr2x28o2t7u38,1,34.2,68.8,2025-04-22T16:47:44.640Z,2025-04-22T16:47:47Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672784461,3,,5672784463,56,Back,5672784465,140,38.1,5672784471,213,0.78,5672784469,212,5.8,5672784467,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905859,447,1,1,46,39,303582z192rnbr2x28o2t7u38,1,38.1,77.2,2025-04-22T16:47:46.256Z,2025-04-22T16:47:48Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5672784495,140,26.1,5672784493,56,Back,5672784501,213,2.87,5672784497,141,82.4,5672784499,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905863,448,1,1,46,40,303582z192rnbr2x28o2t7u38,0,26.4,83.8,2025-04-22T16:47:47.360Z,2025-04-22T16:47:49Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5672784517,212,31.7,5672784511,56,Center,5672784515,141,70.3,5672784513,140,55.3,5672784509,155,,5672784519,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905861,371,8,1,46,42,3cbke8cbou2ms925872vk6dwx,1,38.3,37.6,2025-04-22T16:47:48.822Z,2025-04-22T16:47:49Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5672784507,56,Back,5672784541,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905869,449,61,1,46,43,303582z192rnbr2x28o2t7u38,0,49.4,76.1,2025-04-22T16:47:50.241Z,2025-04-22T16:47:50Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,5672784557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905889,373,1,1,46,44,3cbke8cbou2ms925872vk6dwx,1,56.2,14.3,2025-04-22T16:47:51.214Z,2025-04-22T16:47:52Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,5672784611,56,Back,5672784613,140,41.4,5672784615,141,18.8,5672784619,213,2.95,5672784617,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905915,374,1,1,46,45,3cbke8cbou2ms925872vk6dwx,1,41.4,18.8,2025-04-22T16:47:52.488Z,2025-04-22T16:47:55Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5672784759,141,33.7,5672784761,212,26.8,5672784749,157,,5672784751,56,Center,5672784755,140,65.0,5672784765,1,,5672784763,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905921,375,1,1,46,49,3cbke8cbou2ms925872vk6dwx,1,66.5,33.7,2025-04-22T16:47:55.654Z,2025-04-22T16:47:57Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672784789,56,Right,5672784793,141,11.4,5672784795,212,15.6,5672784797,213,4.94,5672784791,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905941,376,1,1,46,50,3cbke8cbou2ms925872vk6dwx,1,70.0,11.4,2025-04-22T16:47:56.854Z,2025-04-22T16:47:59Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5672784915,212,8.5,5672784913,141,11.4,5672784911,140,78.1,5672784917,213,0.00,5672784909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905943,377,43,1,46,52,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T16:47:58.902Z,2025-04-22T16:48:02Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,5672784921,56,Right,5672785081,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804905985,378,1,1,46,53,3cbke8cbou2ms925872vk6dwx,0,86.4,20.3,2025-04-22T16:47:59.734Z,2025-04-22T16:51:29Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,5672785149,141,24.6,5672785151,212,3.6,5672785153,213,2.19,5672785145,56,Center,5672785143,168,,5672785147,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804906027,450,12,1,46,54,303582z192rnbr2x28o2t7u38,1,23.2,90.4,2025-04-22T16:48:01.009Z,2025-04-22T16:49:28Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672785395,213,0.29,5672785393,212,25.0,5672785389,140,46.0,5672785391,141,100.0,5672785387,56,Back,5672788393,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804906635,381,5,1,46,57,3cbke8cbou2ms925872vk6dwx,0,46.6,-1.6,2025-04-22T16:48:03.527Z,2025-04-22T17:00:23Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5672790815,233,452,5672788789,56,Back,5672788791,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804906605,452,5,1,46,57,303582z192rnbr2x28o2t7u38,1,53.4,101.6,2025-04-22T16:48:03.527Z,2025-04-22T17:00:23Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672788599,56,Left,5672788601,347,,5672790805,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804906033,379,30,1,47,0,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T16:48:07.465Z,2025-04-22T16:49:42Z,,,,5672785421,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804906031,451,30,1,47,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-22T16:48:07.465Z,2025-04-22T16:49:41Z,,,,5672785419,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912093,460,18,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-22T17:05:26.958Z,2025-04-22T17:06:05Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,5672819161,55,461,5672819139,44,Forward,5672819137,42,,5672819141,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912095,461,19,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-22T17:05:26.959Z,2025-04-22T17:06:05Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5672819153,293,2,5672819155,44,Forward,5672819151,292,8,5672819149,59,21,5672819147,145,11,5672819157,55,460,5672819143,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911911,383,32,2,45,0,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T17:05:36.958Z,2025-04-22T17:05:37Z,,,,5672818167,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911917,455,32,2,45,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-22T17:05:36.958Z,2025-04-22T17:05:39Z,,,,5672818195,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911929,384,1,2,45,0,3cbke8cbou2ms925872vk6dwx,1,49.7,50.1,2025-04-22T17:05:36.959Z,2025-04-22T17:07:23Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5672820585,189,,5672818221,56,Back,5672818223,140,33.9,5672818225,141,52.8,5672818231,279,S,5672818229,213,3.03,5672818227,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911937,385,1,2,45,3,3cbke8cbou2ms925872vk6dwx,1,33.9,52.8,2025-04-22T17:05:40.243Z,2025-04-22T17:08:48Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5672825177,189,,5672818269,213,3.20,5672818267,212,22.9,5672818261,56,Back,5672818265,141,51.0,5672818263,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911949,386,1,2,45,4,3cbke8cbou2ms925872vk6dwx,0,27.8,49.5,2025-04-22T17:05:41.332Z,2025-04-22T17:07:02Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5672818367,213,6.02,5672818357,157,,5672818359,56,Center,5672818363,141,30.9,5672818365,212,48.8,5672818361,140,72.7,5672818373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804913247,497,44,2,45,5,303582z192rnbr2x28o2t7u38,1,17.8,60.4,2025-04-22T17:05:42.449Z,2025-04-22T17:44:38Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672827325,56,Back,5672827327,285,,5672829685,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804913213,421,44,2,45,5,3cbke8cbou2ms925872vk6dwx,0,82.2,39.6,2025-04-22T17:05:42.450Z,2025-04-22T17:11:30Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672829705,233,497,5672829667,286,,5672829665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911963,456,12,2,45,5,303582z192rnbr2x28o2t7u38,1,22.2,68.7,2025-04-22T17:05:42.769Z,2025-04-22T17:44:50Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672818431,56,Back,5672818435,141,61.8,5672818433,140,34.9,5672818443,15,,5672818437,212,14.1,5672818439,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911969,387,1,2,45,7,3cbke8cbou2ms925872vk6dwx,0,66.5,43.3,2025-04-22T17:05:44.340Z,2025-04-22T17:11:27Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,5672818459,140,78.3,5672818457,56,Center,5672818463,212,17.6,5672818455,155,,5672818465,213,5.49,5672818461,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804913279,424,43,2,45,7,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T17:05:44.782Z,2025-04-22T17:12:42Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5672825781,140,18.5,5672825783,141,87.8,5672825785,212,22.5,5672835547,144,1,5672825787,213,1.98,5672825777,155,0,5672825779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911985,457,1,2,45,10,303582z192rnbr2x28o2t7u38,0,21.1,73.3,2025-04-22T17:05:47.825Z,2025-04-22T17:05:48Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5672818559,213,6.10,5672818557,212,12.6,5672818549,3,,5672818551,56,Back,5672818555,141,70.0,5672818553,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911993,388,1,2,45,11,3cbke8cbou2ms925872vk6dwx,0,69.6,34.6,2025-04-22T17:05:48.476Z,2025-04-22T17:05:50Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,5672818605,141,22.8,5672818611,213,5.76,5672818603,140,83.0,5672818601,56,Center,5672818599,3,,5672818607,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915131,535,61,2,45,12,303582z192rnbr2x28o2t7u38,0,30.3,55.6,2025-04-22T17:05:49.898Z,2025-04-22T17:13:21Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672837771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804911997,389,43,2,45,14,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T17:05:51.325Z,2025-04-22T17:06:03Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,5672818627,286,0,5672818625,56,Center,5672819073,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912003,458,83,2,45,15,303582z192rnbr2x28o2t7u38,0,24.9,64.9,2025-04-22T17:05:52.096Z,2025-04-22T17:13:32Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672838219,399,d8t6nh7paunxlvadzlfx69xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912031,390,1,2,45,18,3cbke8cbou2ms925872vk6dwx,1,71.9,36.9,2025-04-22T17:05:55.148Z,2025-04-22T17:05:56Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672818807,212,7.0,5672818809,213,4.28,5672818803,140,69.1,5672818805,141,27.6,5672818801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912043,391,1,2,45,19,3cbke8cbou2ms925872vk6dwx,1,69.1,27.6,2025-04-22T17:05:56.699Z,2025-04-22T17:13:55Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,1.0,5672818881,212,22.2,5672818875,56,Center,5672818883,213,1.38,5672839315,210,15,5672818877,140,73.2,5672818879,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912057,392,15,2,45,22,3cbke8cbou2ms925872vk6dwx,1,76.9,67.9,2025-04-22T17:05:59.636Z,2025-04-22T17:14:35Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672841451,233,554,5672839335,76,,5672839345,103,19,5672839343,102,52.7,5672839333,72,,5672839351,147,66.2,5672819343,82,,5672818923,56,Center,5672839355,231,53.8,5672839353,230,97.8,5672839339,55,5672839349,146,5672839347,215,,5672818919,22,,5672818921,18,,5672839337,29,391,,,,79.4,,,,,,
2804915783,554,10,2,45,22,303582z192rnbr2x28o2t7u38,1,20.6,33.8,2025-04-22T17:05:59.736Z,2025-04-22T17:14:35Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5672841421,94,,5672841427,56,Back,5672841461,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912117,393,5,2,45,24,3cbke8cbou2ms925872vk6dwx,1,69.8,101.2,2025-04-22T17:06:01.068Z,2025-04-22T18:08:58Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672819293,347,,5672843089,233,559,5672819287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915931,559,5,2,45,24,303582z192rnbr2x28o2t7u38,0,30.2,-1.2,2025-04-22T17:06:01.068Z,2025-04-22T18:08:58Z,,,,5672843051,56,Back,5672843053,347,,5672843093,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912121,462,40,2,45,34,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-22T17:06:11.401Z,2025-04-22T17:06:11Z,,,,5672819323,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5672819325,194,c9yprnk5bqte686eqdm42oic5,5672819319,59,"25, 28, 6, 10, 3, 5, 4, 8, 20, 21, 22, 19, 23, 99, 15, 1, 2, 13, 24",5672819321,130,4,5672819317,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5672819315,30,"ebqj8v33xv3otev2pycc6xomh, 19xsgxk4g4gf1ickmbc92uzu, 18p445rm69t2xc13vggv5oueh, 7mn880d3dieg0qb49tlzx1mfp, 95h8ci71qugckn045d3rumlm1, c9yprnk5bqte686eqdm42oic5, 5j2hy92q8f17nppznxrp8kxxx, 7198rz1vtgazkeytaltke2noq, 8jb026oewf17pg61vdstcgj4l, bas4d4drvf8kefls9tszu0oic, bl6vj48jfq2s09w7sezntwgt0, 7jv2mo9fes84761ebn6437axg, dej8tywq0npvbm25sfgtqur1m, eswp4t4r8ktirsnkodz26gyui, 4aoegh7yokqb5ix45ruvqjalm, 74r7g6wijdghi1dnr994cclp1, e0p7anuqsx00gybhm4wnkoesp, 9fpgvc2avj64hiii3wd6w74k, 2e3yktcpxvr1dxy2z1z1dolxw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912161,394,1,2,45,36,3cbke8cbou2ms925872vk6dwx,1,77.9,100.0,2025-04-22T17:06:13.412Z,2025-04-22T17:06:17Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672819563,56,Left,5672819571,213,5.72,5672819565,140,94.1,5672819561,107,,5672819569,212,20.1,5672819567,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912157,463,83,2,45,39,303582z192rnbr2x28o2t7u38,0,6.2,7.1,2025-04-22T17:06:16.736Z,2025-04-22T17:06:19Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5672819631,399,d8t6nh7paunxlvadzlfx69xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912163,395,43,2,45,40,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T17:06:17.075Z,2025-04-22T17:08:44Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672819635,233,464,5672825023,144,50,5672819575,56,Left,5672819577,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912171,464,83,2,45,40,303582z192rnbr2x28o2t7u38,1,5.8,11.9,2025-04-22T17:06:17.076Z,2025-04-22T17:09:00Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5672825835,399,d8t6nh7paunxlvadzlfx69xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912009,459,83,2,45,44,303582z192rnbr2x28o2t7u38,0,25.5,64.9,2025-04-22T17:06:20.968Z,2025-04-22T17:09:18Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672818887,399,d8t6nh7paunxlvadzlfx69xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912187,396,61,2,45,44,3cbke8cbou2ms925872vk6dwx,0,94.2,85.0,2025-04-22T17:06:21.324Z,2025-04-22T17:08:56Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672819701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912325,397,5,2,45,45,3cbke8cbou2ms925872vk6dwx,0,100.4,60.1,2025-04-22T17:06:22.592Z,2025-04-22T18:08:59Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672820433,56,Center,5672826365,233,465,5672820435,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912195,465,5,2,45,45,303582z192rnbr2x28o2t7u38,1,-0.4,39.9,2025-04-22T17:06:22.592Z,2025-04-22T18:08:59Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5672826337,233,397,5672820023,346,,5672819717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912283,466,1,2,45,56,303582z192rnbr2x28o2t7u38,1,5.0,50.0,2025-04-22T17:06:33.072Z,2025-04-22T17:07:32Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5672820199,56,Back,5672820207,213,0.97,5672821981,124,,5672821985,237,,5672820201,140,15.3,5672820205,212,19.0,5672820211,189,,5672820203,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912295,467,1,2,45,58,303582z192rnbr2x28o2t7u38,1,15.3,73.2,2025-04-22T17:06:35.296Z,2025-04-22T17:06:36Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672820255,56,Back,5672820263,213,4.19,5672820261,212,22.9,5672820259,141,44.0,5672820257,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912303,468,1,2,45,59,303582z192rnbr2x28o2t7u38,1,4.4,44.0,2025-04-22T17:06:36.145Z,2025-04-22T17:06:37Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5672820297,140,20.1,5672820303,213,0.11,5672820295,56,Back,5672820301,212,16.6,5672820299,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912313,469,1,2,46,0,303582z192rnbr2x28o2t7u38,1,20.1,46.7,2025-04-22T17:06:37.057Z,2025-04-22T17:09:48Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5672820369,213,2.79,5672820367,212,12.2,5672827985,156,,5672820363,140,9.2,5672820365,141,52.8,5672820361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912327,470,1,2,46,1,303582z192rnbr2x28o2t7u38,0,9.1,52.8,2025-04-22T17:06:38.752Z,2025-04-22T17:06:40Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5672820441,140,39.8,5672820445,212,35.7,5672820443,141,30.4,5672820437,157,,5672820447,213,5.84,5672820449,1,,5672820439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912333,398,1,2,46,3,3cbke8cbou2ms925872vk6dwx,0,62.2,61.4,2025-04-22T17:06:40.548Z,2025-04-22T17:06:42Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5672820483,56,Center,5672820485,140,71.3,5672820487,141,47.2,5672820481,3,,5672820489,212,13.6,5672820491,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912349,471,1,2,46,6,303582z192rnbr2x28o2t7u38,0,25.9,44.2,2025-04-22T17:06:43.920Z,2025-04-22T17:06:44Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5672820543,140,28.5,5672820545,141,41.3,5672820541,56,Back,5672820547,212,3.4,5672820539,3,,5672820549,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912357,399,1,2,46,8,3cbke8cbou2ms925872vk6dwx,0,66.4,51.2,2025-04-22T17:06:45.157Z,2025-04-22T17:06:56Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,5672820601,141,72.0,5672820599,140,72.2,5672820603,212,15.4,5672820605,213,1.16,5672820595,155,,5672820597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912369,472,8,2,46,10,303582z192rnbr2x28o2t7u38,1,29.4,25.5,2025-04-22T17:06:47.825Z,2025-04-22T17:06:47Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5672820669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912375,474,1,2,46,11,303582z192rnbr2x28o2t7u38,1,30.6,23.1,2025-04-22T17:06:48.465Z,2025-04-22T17:06:49Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5672820685,140,27.9,5672820683,56,Back,5672820687,141,28.3,5672820689,212,4.5,5672820691,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912423,475,1,2,46,12,303582z192rnbr2x28o2t7u38,1,31.0,17.6,2025-04-22T17:06:49.712Z,2025-04-22T17:06:54Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5672820899,1,,5672820897,213,6.26,5672820887,155,,5672820893,141,16.4,5672820889,56,Right,5672820895,212,42.0,5672820891,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912459,476,1,2,46,17,303582z192rnbr2x28o2t7u38,1,69.6,17.4,2025-04-22T17:06:54.273Z,2025-04-22T17:07:00Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,5672821075,141,36.3,5672821073,140,68.2,5672821071,56,Center,5672821079,213,1.68,5672821077,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804912463,477,50,2,46,19,303582z192rnbr2x28o2t7u38,1,67.7,40.0,2025-04-22T17:06:56.523Z,2025-04-22T18:09:12Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5672821091,286,,5672821089,56,Center,5672821111,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
