id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2817393389,486,1,2,48,47,303582z192rnbr2x28o2t7u38,1,28.7,45.5,2025-05-20T16:08:14.663Z,2025-05-20T16:08:18Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741698365,56,Center,5741698367,140,55.1,5741698371,212,28.0,5741698373,213,0.13,5741698369,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393391,487,61,2,48,50,303582z192rnbr2x28o2t7u38,1,55.1,51.0,2025-05-20T16:08:18.210Z,2025-05-20T16:08:18Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741698377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393395,488,1,2,48,52,303582z192rnbr2x28o2t7u38,1,50.8,45.4,2025-05-20T16:08:19.478Z,2025-05-20T16:08:21Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741698397,212,19.1,5741698391,56,Center,5741698393,140,62.0,5741698399,213,0.91,5741698395,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393405,489,1,2,48,53,303582z192rnbr2x28o2t7u38,1,62.3,67.6,2025-05-20T16:08:20.855Z,2025-05-20T16:08:27Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741698451,56,Center,5741698457,212,21.8,5741698459,213,0.22,5741698453,140,82.5,5741698455,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393413,490,1,2,49,0,303582z192rnbr2x28o2t7u38,1,81.8,60.6,2025-05-20T16:08:27.271Z,2025-05-20T16:08:30Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741698489,140,80.9,5741698495,213,4.62,5741698487,56,Center,5741698491,141,45.2,5741698493,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393421,491,1,2,49,2,303582z192rnbr2x28o2t7u38,1,80.9,43.6,2025-05-20T16:08:30.166Z,2025-05-20T16:08:32Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741698541,213,2.22,5741698535,140,74.0,5741698537,141,57.5,5741698539,212,11.9,5741698533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393429,492,1,2,49,4,303582z192rnbr2x28o2t7u38,1,74.0,57.5,2025-05-20T16:08:32.070Z,2025-05-20T16:08:34Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741698565,141,67.8,5741698561,56,Center,5741698567,212,9.1,5741698563,140,79.5,5741698569,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393439,493,1,2,49,6,303582z192rnbr2x28o2t7u38,1,79.5,67.8,2025-05-20T16:08:34.215Z,2025-05-20T16:08:37Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741698627,140,88.8,5741698633,213,0.58,5741698629,141,77.2,5741698631,212,11.7,5741698625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393443,494,1,2,49,9,303582z192rnbr2x28o2t7u38,1,88.3,77.8,2025-05-20T16:08:36.967Z,2025-05-20T16:08:39Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741698645,140,95.4,5741698651,213,5.56,5741698647,141,68.2,5741698643,56,Center,5741698649,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393447,495,1,2,49,12,303582z192rnbr2x28o2t7u38,1,98.3,69.7,2025-05-20T16:08:39.655Z,2025-05-20T16:09:29Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,1.0,,5741698677,56,Center,5741699839,195,,5741698685,213,4.27,5741698681,141,57.5,5741698683,212,9.2,5741698679,140,94.6,5741698875,154,,5741698873,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393449,496,15,2,49,14,303582z192rnbr2x28o2t7u38,1,97.7,57.6,2025-05-20T16:08:42.054Z,2025-05-20T16:09:31Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741698879,76,,5741698889,102,53.6,5741698691,61,,5741698693,56,Center,5741698893,100,,5741698903,233,499,5741698901,231,51.3,5741698891,103,19,5741698689,22,,5741698895,146,5741698899,230,5741698821,82,,5741698885,55,495,99.8,5741698883,154,98.8,,5741698881,29,,5741698817,72,,5741698897,147,55.8
2817393451,499,10,2,49,14,ea3yd0dgq6uy6pupkpn17j5xg,1,1.2,44.2,2025-05-20T16:08:42.154Z,2025-05-20T16:08:52Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741698703,56,Back,5741698701,94,,5741698909,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393461,500,12,2,49,16,ea3yd0dgq6uy6pupkpn17j5xg,1,3.8,16.7,2025-05-20T16:08:43.956Z,2025-05-20T16:08:49Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741698777,167,,5741698755,213,5.14,5741698747,56,Back,5741698751,141,0.0,5741698753,212,12.5,5741698749,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393459,497,5,2,49,17,303582z192rnbr2x28o2t7u38,1,90.1,100.8,2025-05-20T16:08:44.471Z,2025-05-20T16:22:53Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741698739,347,,5741698791,233,501,5741698737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393469,501,5,2,49,17,ea3yd0dgq6uy6pupkpn17j5xg,0,9.9,-0.8,2025-05-20T16:08:44.471Z,2025-05-20T16:22:53Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741698773,56,Back,5741698795,233,497,5741698775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393489,498,1,2,49,25,303582z192rnbr2x28o2t7u38,1,88.1,100.0,2025-05-20T16:08:53.142Z,2025-05-20T16:08:53Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741698949,56,Left,5741698955,212,7.5,5741698947,107,,5741698957,213,3.79,5741698951,140,82.4,5741698953,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393493,499,1,2,49,26,303582z192rnbr2x28o2t7u38,1,82.4,95.3,2025-05-20T16:08:53.815Z,2025-05-20T16:08:54Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741698975,140,88.1,5741698981,213,6.08,5741698979,212,6.1,5741698973,56,Left,5741698977,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393495,500,1,2,49,27,303582z192rnbr2x28o2t7u38,0,86.7,89.6,2025-05-20T16:08:54.598Z,2025-05-20T16:08:55Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741698993,212,8.6,5741698991,141,79.1,5741698989,140,91.2,5741698987,56,Left,5741698995,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393507,502,8,2,49,29,ea3yd0dgq6uy6pupkpn17j5xg,1,10.1,16.2,2025-05-20T16:08:56.828Z,2025-05-20T16:08:56Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741699061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393515,504,1,2,49,31,ea3yd0dgq6uy6pupkpn17j5xg,1,7.7,16.4,2025-05-20T16:08:59.116Z,2025-05-20T16:09:00Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741699107,141,20.6,5741699103,56,Back,5741699105,140,12.5,5741699109,212,5.8,5741699111,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393525,505,1,2,49,33,ea3yd0dgq6uy6pupkpn17j5xg,0,12.5,20.6,2025-05-20T16:09:00.366Z,2025-05-20T16:09:03Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741699175,212,67.9,5741699173,141,17.7,5741699177,213,6.25,5741699171,140,77.1,5741699167,155,,5741699179,1,,5741699169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393541,501,1,2,49,37,303582z192rnbr2x28o2t7u38,1,20.1,72.9,2025-05-20T16:09:04.695Z,2025-05-20T16:09:06Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741699265,212,19.8,5741699261,140,6.1,5741699267,213,3.88,5741699263,141,53.3,5741699259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393555,503,1,2,49,39,303582z192rnbr2x28o2t7u38,1,6.1,53.3,2025-05-20T16:09:06.839Z,2025-05-20T16:09:09Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741699323,56,Back,5741699327,141,56.4,5741699325,140,17.9,5741699329,212,12.6,5741699331,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393573,504,1,2,49,41,303582z192rnbr2x28o2t7u38,1,20.1,58.4,2025-05-20T16:09:08.983Z,2025-05-20T16:09:13Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741699443,213,0.63,5741699441,212,8.2,5741699435,56,Back,5741699437,140,26.4,5741699439,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393577,505,1,2,49,46,303582z192rnbr2x28o2t7u38,1,26.9,63.9,2025-05-20T16:09:13.703Z,2025-05-20T16:09:15Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741699469,141,54.2,5741699465,56,Back,5741699473,213,3.74,5741699467,140,17.7,5741699471,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393589,506,1,2,49,48,303582z192rnbr2x28o2t7u38,1,17.7,54.2,2025-05-20T16:09:15.271Z,2025-05-20T16:09:17Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741699529,56,Back,5741699531,140,14.1,5741699537,213,1.97,5741699533,141,67.3,5741699535,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393593,507,1,2,49,50,303582z192rnbr2x28o2t7u38,0,18.7,64.2,2025-05-20T16:09:17.574Z,2025-05-20T16:10:44Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741699555,140,21.4,5741699561,213,6.24,5741699559,212,2.8,5741699553,56,Back,5741699557,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393603,506,61,2,49,51,ea3yd0dgq6uy6pupkpn17j5xg,1,81.8,32.1,2025-05-20T16:09:19.100Z,2025-05-20T16:10:42Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741699615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393609,508,1,2,49,53,303582z192rnbr2x28o2t7u38,1,34.4,42.1,2025-05-20T16:09:20.791Z,2025-05-20T16:09:22Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741699665,56,Back,5741699673,213,4.64,5741699671,212,10.7,5741699667,140,33.7,5741699669,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393617,509,1,2,49,55,303582z192rnbr2x28o2t7u38,0,36.2,27.1,2025-05-20T16:09:22.744Z,2025-05-20T16:09:24Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741699713,213,0.24,5741699711,212,34.5,5741699709,141,39.2,5741699715,1,,5741699707,140,68.1,5741699703,157,,5741699705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393649,508,1,2,49,58,ea3yd0dgq6uy6pupkpn17j5xg,1,27.2,56.6,2025-05-20T16:09:25.644Z,2025-05-20T16:09:29Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741699857,213,4.92,5741699851,140,28.7,5741699853,141,45.7,5741699855,212,7.6,5741699849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393653,509,1,2,50,2,ea3yd0dgq6uy6pupkpn17j5xg,1,28.7,45.7,2025-05-20T16:09:29.821Z,2025-05-20T16:09:31Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741699905,213,1.66,5741699901,141,63.3,5741699897,140,27.7,5741699893,56,Back,5741699903,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393659,510,1,2,50,3,ea3yd0dgq6uy6pupkpn17j5xg,1,27.7,63.3,2025-05-20T16:09:31.164Z,2025-05-20T16:09:33Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741699937,140,33.5,5741699939,141,54.0,5741699935,56,Back,5741699943,213,5.48,5741699941,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393665,511,1,2,50,5,ea3yd0dgq6uy6pupkpn17j5xg,1,33.5,54.0,2025-05-20T16:09:33.164Z,2025-05-20T16:09:34Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5741699963,140,22.3,5741699961,56,Back,5741699967,212,13.5,5741699965,141,63.7,5741699969,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393681,512,1,2,50,7,ea3yd0dgq6uy6pupkpn17j5xg,1,22.3,63.7,2025-05-20T16:09:34.284Z,2025-05-20T16:09:37Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741700035,141,33.4,5741700039,213,4.59,5741700033,140,19.9,5741700037,212,20.8,5741700031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393697,513,1,2,50,10,ea3yd0dgq6uy6pupkpn17j5xg,0,19.9,25.5,2025-05-20T16:09:38.085Z,2025-05-20T16:09:45Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741700125,212,66.3,5741700121,140,82.8,5741700127,213,6.19,5741700123,141,16.2,5741700117,157,,5741700129,1,,5741700119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393703,510,1,2,50,15,303582z192rnbr2x28o2t7u38,1,16.2,79.6,2025-05-20T16:09:42.550Z,2025-05-20T16:09:45Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741700173,213,3.91,5741700171,212,18.1,5741700167,140,3.8,5741700165,56,Back,5741700169,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393709,512,1,2,50,18,303582z192rnbr2x28o2t7u38,0,3.8,61.2,2025-05-20T16:09:45.270Z,2025-05-20T16:09:46Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741700197,140,4.8,5741700193,155,,5741700195,56,Back,5741700203,213,1.32,5741700201,212,4.3,5741700199,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393711,514,61,2,50,19,ea3yd0dgq6uy6pupkpn17j5xg,1,91.8,34.5,2025-05-20T16:09:46.973Z,2025-05-20T16:09:47Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741700209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393731,514,1,2,50,22,303582z192rnbr2x28o2t7u38,1,10.6,73.8,2025-05-20T16:09:49.271Z,2025-05-20T16:09:54Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741700315,212,14.2,5741700313,141,94.2,5741700309,56,Back,5741700317,213,1.35,5741700311,140,13.6,5741700307,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393743,515,1,2,50,26,303582z192rnbr2x28o2t7u38,1,14.7,95.4,2025-05-20T16:09:53.942Z,2025-05-20T16:09:57Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741700381,56,Back,5741700387,212,19.9,5741700383,140,2.1,5741700389,213,3.99,5741700385,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393755,516,1,2,50,29,303582z192rnbr2x28o2t7u38,1,2.1,73.5,2025-05-20T16:09:56.982Z,2025-05-20T16:10:00Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741700495,56,Back,5741700499,141,57.0,5741700501,212,11.2,5741700497,140,2.1,5741700503,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393765,517,1,2,50,33,303582z192rnbr2x28o2t7u38,1,10.5,46.6,2025-05-20T16:10:00.743Z,2025-05-20T16:10:06Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741700569,56,Back,5741700579,1,,5741700573,141,23.3,5741700571,140,44.2,5741700577,213,5.86,5741700575,212,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393781,518,1,2,50,38,303582z192rnbr2x28o2t7u38,1,50.1,14.7,2025-05-20T16:10:06.054Z,2025-05-20T16:10:09Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741700655,141,29.2,5741700657,212,25.7,5741700651,56,Center,5741700653,140,72.7,5741700659,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393785,519,1,2,50,42,303582z192rnbr2x28o2t7u38,0,92.3,39.7,2025-05-20T16:10:09.799Z,2025-05-20T16:10:11Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741700685,213,1.49,5741700677,56,Center,5741700679,140,93.4,5741700681,141,61.1,5741700683,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393787,515,12,2,50,44,ea3yd0dgq6uy6pupkpn17j5xg,1,11.2,44.2,2025-05-20T16:10:11.645Z,2025-05-20T16:12:16Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741702339,213,4.09,5741702335,141,17.8,5741700687,56,Back,5741702333,140,0.0,5741702331,167,,5741702337,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393795,516,6,2,50,45,ea3yd0dgq6uy6pupkpn17j5xg,0,9.4,40.9,2025-05-20T16:10:12.488Z,2025-05-20T16:22:51Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741700735,73,,5741700733,56,Back,5741700763,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393791,520,6,2,50,45,303582z192rnbr2x28o2t7u38,1,90.6,59.1,2025-05-20T16:10:12.488Z,2025-05-20T16:22:51Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741700747,233,516,5741700721,73,,5741700719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393877,521,1,2,51,19,303582z192rnbr2x28o2t7u38,0,99.5,99.5,2025-05-20T16:10:46.823Z,2025-05-20T16:10:50Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741701225,1,,5741701215,56,Center,5741701221,212,33.8,5741701223,213,4.64,5741701213,223,,5741701211,155,,5741701217,140,97.1,5741701209,6,,5741701233,233,517,5741701219,141,5741701207,2,,,,,,,,,,50.0,,,,,,,,,,
2817393879,517,11,2,51,23,ea3yd0dgq6uy6pupkpn17j5xg,1,2.3,53.9,2025-05-20T16:10:50.284Z,2025-05-20T16:10:51Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741701227,56,Back,5741701229,88,,5741701237,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393909,519,1,2,51,38,ea3yd0dgq6uy6pupkpn17j5xg,1,3.8,41.3,2025-05-20T16:11:06.029Z,2025-05-20T16:11:10Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741701389,198,,5741701399,213,5.86,5741701395,141,9.4,5741701387,157,,5741701397,212,52.6,5741701391,56,Back,5741701393,140,49.4,5741701401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393913,520,44,2,51,42,ea3yd0dgq6uy6pupkpn17j5xg,1,50.9,9.1,2025-05-20T16:11:09.847Z,2025-05-20T16:55:39Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741701449,286,,5741701445,233,522,5741701417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393907,522,44,2,51,42,303582z192rnbr2x28o2t7u38,0,49.1,90.9,2025-05-20T16:11:09.848Z,2025-05-20T16:55:39Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741701451,233,520,5741701383,56,Back,5741701385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393923,521,1,2,51,43,ea3yd0dgq6uy6pupkpn17j5xg,0,49.4,9.4,2025-05-20T16:11:10.804Z,2025-05-20T16:11:12Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741701483,140,61.2,5741701487,212,13.5,5741701481,56,Right,5741701485,141,17.3,5741701477,3,,5741701489,213,0.41,5741701479,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393925,524,1,2,51,43,303582z192rnbr2x28o2t7u38,1,30.9,81.1,2025-05-20T16:11:11.079Z,2025-05-20T16:11:12Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741701499,213,6.09,5741701491,56,Back,5741701497,212,7.2,5741701493,140,37.6,5741701495,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393937,525,1,2,51,45,303582z192rnbr2x28o2t7u38,1,35.7,78.8,2025-05-20T16:11:12.288Z,2025-05-20T16:11:17Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741701575,141,53.9,5741701577,212,18.8,5741701571,56,Back,5741701573,140,27.9,5741701579,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393943,526,1,2,51,49,303582z192rnbr2x28o2t7u38,0,34.2,54.3,2025-05-20T16:11:16.887Z,2025-05-20T16:11:19Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741701607,155,,5741701619,1,,5741701613,141,65.4,5741701617,213,0.15,5741701609,56,Center,5741701611,140,82.8,5741701615,212,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393955,522,12,2,51,52,ea3yd0dgq6uy6pupkpn17j5xg,1,25.3,32.5,2025-05-20T16:11:19.788Z,2025-05-20T16:11:23Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741701693,212,14.7,5741701691,141,13.4,5741701695,213,4.23,5741701689,140,18.8,5741701687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393967,524,1,2,51,58,ea3yd0dgq6uy6pupkpn17j5xg,0,23.5,6.4,2025-05-20T16:11:25.661Z,2025-05-20T16:11:44Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741701889,1,,5741701879,157,,5741701755,56,Back,5741701887,213,6.05,5741701881,140,42.4,5741701883,141,0.0,5741701885,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393985,525,5,2,51,58,ea3yd0dgq6uy6pupkpn17j5xg,0,20.4,-2.0,2025-05-20T16:11:26.151Z,2025-05-20T16:22:54Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741701969,233,527,5741701893,56,Back,5741701895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817393963,527,5,2,51,58,303582z192rnbr2x28o2t7u38,1,79.6,102.0,2025-05-20T16:11:26.151Z,2025-05-20T16:22:53Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741701735,56,Left,5741701737,347,,5741701953,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394001,528,1,2,52,25,303582z192rnbr2x28o2t7u38,1,63.3,100.0,2025-05-20T16:11:52.951Z,2025-05-20T16:11:55Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741702039,140,66.4,5741702037,56,Left,5741702045,213,4.98,5741702035,107,,5741702043,212,12.1,5741702041,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394003,526,83,2,52,27,ea3yd0dgq6uy6pupkpn17j5xg,0,32.5,17.4,2025-05-20T16:11:55.175Z,2025-05-20T16:12:41Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741702667,399,8jb026oewf17pg61vdstcgj4l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394009,529,50,2,52,27,303582z192rnbr2x28o2t7u38,1,67.2,80.6,2025-05-20T16:11:55.175Z,2025-05-20T16:23:01Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741702075,56,Left,5741704869,233,558,5741702077,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394319,558,7,2,52,27,ea3yd0dgq6uy6pupkpn17j5xg,1,32.8,19.4,2025-05-20T16:11:55.176Z,2025-05-20T16:23:00Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741704861,56,Back,5741704863,285,,5741704865,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394011,530,43,2,52,29,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-20T16:11:56.864Z,2025-05-20T16:13:08Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741702079,56,Left,5741703119,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394017,531,50,2,52,30,303582z192rnbr2x28o2t7u38,1,82.8,87.4,2025-05-20T16:11:57.264Z,2025-05-20T16:16:33Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741702823,286,,5741702105,56,Left,5741705075,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394041,528,7,2,52,30,ea3yd0dgq6uy6pupkpn17j5xg,0,17.2,12.6,2025-05-20T16:11:57.265Z,2025-05-20T16:17:53Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741702195,285,,5741705059,233,531,5741702193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817394399,559,61,2,52,30,303582z192rnbr2x28o2t7u38,1,80.7,87.4,2025-05-20T16:11:57.393Z,2025-05-20T16:17:08Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741704745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
