id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2815270357,378,5,1,42,23,ea3yd0dgq6uy6pupkpn17j5xg,1,64.4,-2.0,2025-05-16T15:43:05.118Z,2025-05-16T16:01:04Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5730102503,233,408,5730102497,56,Right,5730102499,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270343,408,5,1,42,23,3cbke8cbou2ms925872vk6dwx,0,35.6,102.0,2025-05-16T15:43:05.118Z,2025-05-16T16:01:04Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5730102417,56,Back,5730102507,233,378,5730102419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270375,379,1,1,42,36,ea3yd0dgq6uy6pupkpn17j5xg,1,62.8,0.0,2025-05-16T15:43:17.626Z,2025-05-16T15:43:19Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5730102597,213,1.84,5730102593,141,26.8,5730102587,107,,5730102589,56,Center,5730102601,189,,5730102591,140,57.7,5730102595,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270377,380,1,1,42,38,ea3yd0dgq6uy6pupkpn17j5xg,0,57.7,26.8,2025-05-16T15:43:19.454Z,2025-05-16T15:43:20Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5730102607,56,Back,5730102609,140,44.9,5730102615,213,4.11,5730102611,141,0.0,5730102613,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270379,381,5,1,42,38,ea3yd0dgq6uy6pupkpn17j5xg,0,44.2,-2.0,2025-05-16T15:43:20.063Z,2025-05-16T15:43:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5730102621,56,Back,5730102623,347,,5730102637,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270381,409,5,1,42,38,3cbke8cbou2ms925872vk6dwx,1,55.8,102.0,2025-05-16T15:43:20.063Z,2025-05-16T16:01:05Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730102631,233,381,5730102627,56,Left,5730102629,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270407,410,1,1,42,46,3cbke8cbou2ms925872vk6dwx,1,56.8,100.0,2025-05-16T15:43:27.735Z,2025-05-16T15:43:30Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5730102795,212,22.0,5730102791,140,36.2,5730102799,1,,5730102797,213,3.33,5730102793,141,95.9,5730102787,107,,5730102789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270411,411,1,1,42,49,3cbke8cbou2ms925872vk6dwx,1,36.0,95.9,2025-05-16T15:43:30.864Z,2025-05-16T15:43:35Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730102815,140,26.0,5730102817,141,69.0,5730102819,212,21.1,5730102813,56,Back,5730102821,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270415,412,1,1,42,53,3cbke8cbou2ms925872vk6dwx,1,26.8,63.7,2025-05-16T15:43:35.111Z,2025-05-16T15:43:37Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730102863,213,5.10,5730102855,56,Back,5730102859,141,49.7,5730102861,212,10.3,5730102857,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270417,413,1,1,42,56,3cbke8cbou2ms925872vk6dwx,1,32.5,46.7,2025-05-16T15:43:37.743Z,2025-05-16T15:43:38Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730102883,140,38.8,5730102881,56,Back,5730102885,141,58.4,5730102887,212,10.3,5730102889,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270421,414,1,1,42,57,3cbke8cbou2ms925872vk6dwx,1,38.8,58.4,2025-05-16T15:43:38.799Z,2025-05-16T15:43:40Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5730102911,140,44.8,5730102915,212,12.2,5730102913,141,43.1,5730102917,213,5.26,5730102909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270425,415,1,1,42,59,3cbke8cbou2ms925872vk6dwx,1,44.8,43.1,2025-05-16T15:43:40.247Z,2025-05-16T15:43:43Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730102953,212,24.4,5730102951,141,17.0,5730102955,213,3.96,5730102947,56,Back,5730102949,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270429,416,1,1,43,1,3cbke8cbou2ms925872vk6dwx,1,28.8,16.1,2025-05-16T15:43:42.943Z,2025-05-16T15:43:45Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5730102997,56,Back,5730102999,140,44.8,5730103003,212,29.6,5730103001,141,51.9,5730103005,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270437,417,1,1,43,4,3cbke8cbou2ms925872vk6dwx,1,48.8,52.4,2025-05-16T15:43:45.424Z,2025-05-16T15:43:50Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730103079,1,,5730103077,213,1.00,5730103073,141,95.6,5730103071,140,66.6,5730103075,212,34.8,5730103069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270447,418,1,1,43,9,3cbke8cbou2ms925872vk6dwx,1,64.8,93.5,2025-05-16T15:43:50.384Z,2025-05-16T15:43:52Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5730103133,141,73.2,5730103129,56,Back,5730103135,212,22.8,5730103131,140,47.5,5730103137,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270455,419,1,1,43,11,3cbke8cbou2ms925872vk6dwx,1,47.5,72.0,2025-05-16T15:43:52.255Z,2025-05-16T15:43:55Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730103193,212,14.3,5730103195,213,1.56,5730103189,140,47.7,5730103191,141,93.0,5730103187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270465,420,1,1,43,14,3cbke8cbou2ms925872vk6dwx,1,52.9,96.5,2025-05-16T15:43:55.199Z,2025-05-16T15:43:57Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730103223,56,Back,5730103229,212,12.5,5730103227,141,80.9,5730103225,140,46.6,5730103231,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270469,421,1,1,43,16,3cbke8cbou2ms925872vk6dwx,1,46.6,80.5,2025-05-16T15:43:57.711Z,2025-05-16T15:44:00Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730103241,212,25.5,5730103235,56,Back,5730103239,141,43.6,5730103237,140,42.3,5730103243,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270473,422,1,1,43,19,3cbke8cbou2ms925872vk6dwx,1,43.3,43.7,2025-05-16T15:44:00.312Z,2025-05-16T15:44:04Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730103249,140,59.0,5730103247,56,Right,5730103255,213,5.27,5730103251,141,4.6,5730103253,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270475,423,1,1,43,23,3cbke8cbou2ms925872vk6dwx,1,63.6,6.7,2025-05-16T15:44:04.559Z,2025-05-16T15:44:06Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5730103267,213,0.41,5730103263,141,13.7,5730103259,56,Right,5730103265,212,11.8,5730103261,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270485,424,1,1,43,24,3cbke8cbou2ms925872vk6dwx,0,73.9,13.7,2025-05-16T15:44:06.119Z,2025-05-16T15:44:07Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730103303,213,0.68,5730103301,212,18.3,5730103297,140,87.5,5730103299,141,30.6,5730103295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270487,384,8,1,43,26,ea3yd0dgq6uy6pupkpn17j5xg,1,9.6,80.3,2025-05-16T15:44:07.901Z,2025-05-16T15:44:08Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730103309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270501,386,61,1,43,31,ea3yd0dgq6uy6pupkpn17j5xg,0,5.4,87.8,2025-05-16T15:44:12.307Z,2025-05-16T15:44:12Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730103365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270507,387,6,1,43,34,ea3yd0dgq6uy6pupkpn17j5xg,0,6.4,84.2,2025-05-16T15:44:15.719Z,2025-05-16T16:01:21Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730103405,73,,5730103403,56,Back,5730103411,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270505,425,6,1,43,34,3cbke8cbou2ms925872vk6dwx,1,93.6,15.8,2025-05-16T15:44:15.719Z,2025-05-16T16:01:20Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730103407,233,387,5730103385,56,Right,5730103387,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270547,426,1,1,43,53,3cbke8cbou2ms925872vk6dwx,0,99.5,0.5,2025-05-16T15:44:34.192Z,2025-05-16T15:45:44Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5730103601,212,34.4,5730103605,1,,5730103595,56,Center,5730103591,155,,5730103599,141,48.4,5730103597,140,89.0,5730103587,2,,5730103589,6,,5730103593,223,,5730103603,213,,,,,,,,,,,,,,1.90,,,,,,,,
2815270551,388,12,1,43,56,ea3yd0dgq6uy6pupkpn17j5xg,1,4.8,50.6,2025-05-16T15:44:37.158Z,2025-05-16T15:44:39Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5730103625,15,,5730103621,212,15.9,5730103617,140,15.7,5730103619,141,66.9,5730103615,56,Back,5730103623,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270561,389,61,1,43,57,ea3yd0dgq6uy6pupkpn17j5xg,0,15.7,66.9,2025-05-16T15:44:38.472Z,2025-05-16T15:46:56Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730103713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270559,427,13,1,43,57,3cbke8cbou2ms925872vk6dwx,1,87.1,37.2,2025-05-16T15:44:39.063Z,2025-05-16T15:46:42Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730104461,458,,5730104413,103,20.8,5730104417,146,91.0,5730104903,25,,5730104423,230,98.8,5730104401,73,,5730103703,17,,5730104425,231,49.3,5730104419,147,53.8,5730104409,102,5730103705,56,Center,5730104327,20,5730104415,215,,5730104331,153,,5730104905,328,59.5,,,,,,,,
2815270575,391,61,1,43,58,ea3yd0dgq6uy6pupkpn17j5xg,1,10.0,43.6,2025-05-16T15:44:39.568Z,2025-05-16T15:47:48Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5730105385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270573,390,12,1,44,0,ea3yd0dgq6uy6pupkpn17j5xg,1,12.2,59.3,2025-05-16T15:44:41.425Z,2025-05-16T15:47:50Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730103779,213,5.41,5730103777,212,46.5,5730103773,140,40.6,5730103775,141,6.8,5730103771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270591,428,1,1,44,10,3cbke8cbou2ms925872vk6dwx,1,53.7,85.9,2025-05-16T15:44:51.807Z,2025-05-16T15:44:56Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730103883,140,58.5,5730103889,213,4.85,5730103887,212,37.7,5730103881,56,Center,5730103885,141,31.0,5730103891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270597,429,1,1,44,15,3cbke8cbou2ms925872vk6dwx,1,59.9,31.3,2025-05-16T15:44:56.175Z,2025-05-16T15:44:59Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5730103939,155,,5730103947,212,32.4,5730103949,213,0.50,5730103945,141,54.0,5730103941,56,Center,5730103951,1,,5730103943,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270599,430,1,1,44,18,3cbke8cbou2ms925872vk6dwx,1,86.9,53.4,2025-05-16T15:44:59.752Z,2025-05-16T15:45:04Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730103967,56,Center,5730103975,213,1.19,5730103969,140,90.5,5730103971,141,67.3,5730103963,3,,5730103973,212,10.2,5730103965,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270601,431,1,1,44,19,3cbke8cbou2ms925872vk6dwx,1,92.1,62.6,2025-05-16T15:45:00.935Z,2025-05-16T15:45:29Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,1.0,,5730103991,56,Center,5730103995,141,44.5,5730104275,154,,5730103993,140,88.3,5730103989,3,,5730104273,210,13,5730103999,213,4.40,5730103997,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270603,432,13,1,44,21,3cbke8cbou2ms925872vk6dwx,1,93.5,47.6,2025-05-16T15:45:02.151Z,2025-05-16T15:45:30Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5730104003,22,,5730104185,29,,5730104007,56,Center,5730104197,230,98.8,5730104193,102,53.6,5730104189,55,431,5730104195,103,61.1,5730104183,74,,5730104141,72,,5730104199,231,5730104005,17,,5730104187,154,,,,,,,,,49.3,,,,,,,,
2815270639,392,5,1,44,22,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.4,34.6,2025-05-16T15:45:03.200Z,2025-05-16T16:01:45Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730104179,56,Back,5730104181,346,,5730104319,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270629,433,5,1,44,22,3cbke8cbou2ms925872vk6dwx,0,101.4,65.4,2025-05-16T15:45:03.200Z,2025-05-16T16:01:45Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5730104139,346,,5730104137,56,Center,5730104323,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270679,434,70,1,44,59,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-16T15:45:40.121Z,2025-05-16T15:45:50Z,,,,,5730104515,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270673,393,1,1,45,0,ea3yd0dgq6uy6pupkpn17j5xg,0,3.4,56.8,2025-05-16T15:45:41.406Z,2025-05-16T16:02:16Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5730104479,1,,5730104477,213,0.23,5730104473,141,76.5,5730104463,124,,5730104467,56,Center,5730104481,74,,5730104475,212,59.9,5730104471,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270677,394,30,1,45,7,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-16T15:45:48.595Z,2025-05-16T15:45:48Z,,,,,5730104509,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270681,435,30,1,45,7,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-16T15:45:48.595Z,2025-05-16T15:45:51Z,,,,,5730104517,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273655,417,18,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-16T16:03:12.790Z,2025-05-16T16:03:57Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5730121573,55,418,5730121529,44,Midfielder,5730121527,42,,5730121531,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273661,418,19,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-16T16:03:12.791Z,2025-05-16T16:03:57Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5730121557,59,19,5730121565,55,417,5730121561,293,3,5730121559,292,7,5730121563,44,Midfielder,5730121555,145,4,5730121551,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274183,459,18,2,45,0,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-16T16:03:12.890Z,2025-05-16T16:04:56Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730124375,55,460,5730124303,44,Midfielder,5730124301,42,,5730124305,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815274187,460,19,2,45,0,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-16T16:03:12.891Z,2025-05-16T16:59:47Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5730268265,292,7,5730124335,44,Midfielder,5730124331,145,11,5730124339,55,459,5730268267,293,1,5730124327,42,,5730124333,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273329,408,32,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-16T16:03:22.790Z,2025-05-16T16:03:22Z,,,,,5730119651,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273337,445,32,2,45,0,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-16T16:03:22.790Z,2025-05-16T16:03:24Z,,,,,5730119667,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273361,409,1,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,49.8,50.1,2025-05-16T16:03:22.791Z,2025-05-16T16:03:25Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730119807,212,14.4,5730119809,213,3.33,5730119801,56,Back,5730119805,141,46.1,5730119811,279,S,5730119803,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273363,410,1,2,45,2,ea3yd0dgq6uy6pupkpn17j5xg,1,36.3,46.1,2025-05-16T16:03:24.915Z,2025-05-16T16:03:26Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730119835,140,40.7,5730119841,213,4.90,5730119833,56,Back,5730119837,141,11.1,5730119839,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273387,411,1,2,45,3,ea3yd0dgq6uy6pupkpn17j5xg,1,40.7,11.1,2025-05-16T16:03:26.618Z,2025-05-16T16:03:28Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5730119949,213,1.88,5730119947,212,22.2,5730119943,140,34.2,5730119941,56,Back,5730119945,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273403,412,1,2,45,5,ea3yd0dgq6uy6pupkpn17j5xg,1,33.8,38.8,2025-05-16T16:03:28.323Z,2025-05-16T16:03:30Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730120043,212,15.1,5730120039,140,20.3,5730120037,56,Back,5730120045,213,3.50,5730120041,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273419,413,1,2,45,7,ea3yd0dgq6uy6pupkpn17j5xg,1,20.3,31.0,2025-05-16T16:03:30.432Z,2025-05-16T16:03:32Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730120129,213,0.82,5730120127,212,10.3,5730120123,140,27.0,5730120121,56,Back,5730120125,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273457,414,1,2,45,9,ea3yd0dgq6uy6pupkpn17j5xg,1,24.9,41.3,2025-05-16T16:03:32.666Z,2025-05-16T16:03:38Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730120403,141,54.6,5730120401,140,18.1,5730120405,212,11.5,5730120399,56,Back,5730120407,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273483,415,1,2,45,15,ea3yd0dgq6uy6pupkpn17j5xg,1,15.0,68.1,2025-05-16T16:03:37.901Z,2025-05-16T16:03:40Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5730120531,141,45.8,5730120535,213,4.07,5730120529,140,4.3,5730120533,212,18.9,5730120527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273549,416,1,2,45,17,ea3yd0dgq6uy6pupkpn17j5xg,0,6.1,42.1,2025-05-16T16:03:40.526Z,2025-05-16T16:03:45Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5730120851,56,Right,5730120855,141,16.4,5730120849,157,,5730120853,140,60.7,5730120859,213,5.99,5730120861,1,,5730120857,212,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273557,446,12,2,45,22,3cbke8cbou2ms925872vk6dwx,1,38.8,79.4,2025-05-16T16:03:45.473Z,2025-05-16T16:03:47Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730120901,56,Back,5730120905,141,100.0,5730120903,140,43.0,5730120987,167,,5730120909,213,1.29,5730120907,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273709,419,5,2,45,23,ea3yd0dgq6uy6pupkpn17j5xg,1,57.4,-1.8,2025-05-16T16:03:46.065Z,2025-05-16T16:59:35Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5730121749,56,Right,5730121751,347,,5730126027,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273563,447,5,2,45,23,3cbke8cbou2ms925872vk6dwx,0,42.6,101.8,2025-05-16T16:03:46.065Z,2025-05-16T16:59:35Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730120939,347,,5730120937,56,Back,5730126031,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273717,420,1,2,45,37,ea3yd0dgq6uy6pupkpn17j5xg,1,39.2,0.0,2025-05-16T16:04:00.783Z,2025-05-16T16:06:28Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5730128161,141,42.7,5730128157,56,Back,5730128165,213,1.82,5730128159,140,32.0,5730128879,1,,5730128163,212,31.2,5730128155,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273723,421,1,2,45,38,ea3yd0dgq6uy6pupkpn17j5xg,1,38.0,37.6,2025-05-16T16:04:00.955Z,2025-05-16T16:06:51Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730129773,141,72.4,5730129775,212,23.7,5730129769,56,Back,5730129771,140,36.6,5730129777,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273729,422,1,2,45,38,ea3yd0dgq6uy6pupkpn17j5xg,1,53.3,84.2,2025-05-16T16:04:01.142Z,2025-05-16T16:07:19Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5730131585,140,72.5,5730131583,56,Left,5730131587,141,85.7,5730131591,213,0.05,5730131589,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273733,423,1,2,45,38,ea3yd0dgq6uy6pupkpn17j5xg,1,66.1,82.6,2025-05-16T16:04:01.314Z,2025-05-16T16:09:15Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5730137641,141,75.4,5730137645,213,3.89,5730137743,156,,5730137643,212,7.2,5730137637,56,Center,5730137639,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273737,424,1,2,45,38,ea3yd0dgq6uy6pupkpn17j5xg,0,58.4,72.8,2025-05-16T16:04:01.455Z,2025-05-16T16:09:26Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5730138225,56,Center,5730138229,141,77.9,5730138227,140,78.1,5730138233,213,0.17,5730138231,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275445,485,43,2,45,39,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-16T16:04:02.097Z,2025-05-16T16:11:32Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5730144719,144,1,5730143159,1,0,5730143157,213,6.06,5730143153,141,30.1,5730143147,157,0,5730143149,56,Center,5730143151,140,54.7,5730143155,212,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275443,484,1,2,45,41,3cbke8cbou2ms925872vk6dwx,1,24.9,33.1,2025-05-16T16:04:03.905Z,2025-05-16T16:11:41Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5730142149,212,23.0,5730142147,141,46.0,5730142143,56,Back,5730142151,213,2.75,5730142145,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273803,448,1,2,45,44,3cbke8cbou2ms925872vk6dwx,0,8.7,40.6,2025-05-16T16:04:07.224Z,2025-05-16T16:04:09Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5730122181,1,,5730122175,141,13.8,5730122169,157,,5730122171,56,Right,5730122173,140,70.6,5730122179,213,6.01,5730122177,212,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815273813,432,44,2,45,46,ea3yd0dgq6uy6pupkpn17j5xg,1,43.1,78.5,2025-05-16T16:04:09.343Z,2025-05-16T17:18:13Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5730145791,233,486,5730122225,285,,5730122223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275449,486,44,2,45,46,3cbke8cbou2ms925872vk6dwx,0,56.9,21.5,2025-05-16T16:04:09.344Z,2025-05-16T17:18:13Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5730145679,56,Center,5730145681,286,,5730145795,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
