id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2803884447,384,4,1,42,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.8,32.8,2025-04-20T13:12:56.495Z,2025-04-20T13:12:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667128801,285,,5667128905,233,459,5667128799,152,,5667128795,295,,5667128797,56,Center,5667128793,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885009,460,1,1,42,48,bd4qakf7j0wwie8wke9km7uj8,1,32.8,66.0,2025-04-20T13:13:20.080Z,2025-04-20T13:13:21Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5667131587,152,,5667131593,141,54.9,5667131631,189,,5667131597,213,3.47,5667131595,212,23.3,5667131589,56,Back,5667131591,140,11.8,5667131585,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885107,461,1,1,42,51,bd4qakf7j0wwie8wke9km7uj8,1,16.3,45.8,2025-04-20T13:13:23.328Z,2025-04-20T13:13:25Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667132133,56,Back,5667132137,141,61.7,5667132135,140,27.9,5667132143,213,0.73,5667132139,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885139,462,1,1,42,53,bd4qakf7j0wwie8wke9km7uj8,1,27.9,61.7,2025-04-20T13:13:25.344Z,2025-04-20T13:13:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5667132347,213,3.39,5667132339,56,Back,5667132343,141,54.0,5667132341,140,7.9,5667132389,156,,5667132345,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885281,463,1,1,42,55,bd4qakf7j0wwie8wke9km7uj8,0,7.9,54.6,2025-04-20T13:13:26.993Z,2025-04-20T13:13:31Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667133041,213,0.33,5667133033,56,Left,5667133037,141,79.7,5667133035,140,55.4,5667133043,1,,5667133031,157,,5667133039,212,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885343,385,1,1,42,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.9,19.6,2025-04-20T13:13:30.815Z,2025-04-20T13:13:33Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667133313,212,15.3,5667133307,56,Right,5667133311,141,20.0,5667133305,3,,5667133315,213,0.02,5667133309,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885399,386,1,1,43,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,20.0,2025-04-20T13:13:33.670Z,2025-04-20T13:13:36Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667133615,168,,5667133619,140,67.3,5667133623,212,7.2,5667133613,3,,5667133625,213,0.16,5667133617,56,Center,5667133621,141,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885411,388,1,1,43,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.3,21.7,2025-04-20T13:13:36.694Z,2025-04-20T13:13:37Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5667133677,141,9.8,5667133681,213,4.31,5667133673,56,Right,5667133679,212,8.8,5667133675,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885423,389,1,1,43,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.0,9.8,2025-04-20T13:13:37.758Z,2025-04-20T13:13:38Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5667133731,212,9.7,5667133723,140,73.0,5667133735,213,0.23,5667133719,56,Right,5667133727,141,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885459,390,1,1,43,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.0,13.0,2025-04-20T13:13:38.294Z,2025-04-20T13:13:40Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5667133935,212,24.8,5667133931,140,49.4,5667133929,56,Back,5667133933,141,10.3,5667133937,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885513,391,1,1,43,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.4,10.3,2025-04-20T13:13:40.022Z,2025-04-20T13:13:42Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5667134267,213,1.97,5667134263,141,29.6,5667134259,56,Back,5667134261,140,44.1,5667134265,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885557,392,1,1,43,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.7,31.3,2025-04-20T13:13:42.134Z,2025-04-20T13:13:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667134455,213,0.46,5667134453,212,10.9,5667134451,141,38.5,5667134447,56,Center,5667134449,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885585,393,1,1,43,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.0,38.5,2025-04-20T13:13:43.662Z,2025-04-20T13:13:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667134635,56,Back,5667134643,212,12.0,5667134639,140,43.6,5667134641,141,37.4,5667134645,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885673,394,1,1,43,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.6,37.4,2025-04-20T13:13:45.302Z,2025-04-20T13:13:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667135097,213,5.31,5667135095,212,20.0,5667135093,141,13.0,5667135091,140,54.3,5667135089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885839,395,1,1,43,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.0,10.1,2025-04-20T13:13:50.238Z,2025-04-20T13:13:57Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5667135949,141,35.2,5667135947,140,56.8,5667135953,213,1.94,5667135951,212,18.3,5667135945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803885887,396,1,1,43,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,52.2,2025-04-20T13:13:57.102Z,2025-04-20T13:13:59Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667136207,213,4.53,5667136197,56,Center,5667136205,212,10.9,5667136203,141,36.5,5667136201,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886031,397,1,1,43,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.9,35.8,2025-04-20T13:13:59.454Z,2025-04-20T13:14:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667136993,141,51.9,5667136991,140,53.9,5667136987,56,Center,5667136995,212,12.6,5667136997,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886117,398,1,1,43,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,50.4,2025-04-20T13:14:04.712Z,2025-04-20T13:14:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667137429,141,92.1,5667137425,56,Left,5667137435,213,1.19,5667137427,140,72.0,5667137433,212,30.5,5667137423,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886145,399,1,1,43,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.0,92.1,2025-04-20T13:14:08.247Z,2025-04-20T13:14:09Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5667137555,56,Left,5667137561,212,12.1,5667137559,141,80.3,5667137563,213,5.56,5667137553,155,,5667137557,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886171,400,1,1,43,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.1,81.2,2025-04-20T13:14:09.134Z,2025-04-20T13:16:17Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5667137665,56,Left,5667137673,212,9.2,5667137671,141,83.8,5667137675,213,0.19,5667137669,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886249,401,1,1,43,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,92.5,86.7,2025-04-20T13:14:10.534Z,2025-04-20T13:18:21Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5667138083,56,Center,5667166443,2,,5667138085,140,93.2,5667138089,212,9.9,5667138091,213,4.79,5667138087,141,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886273,464,12,1,43,41,bd4qakf7j0wwie8wke9km7uj8,1,6.4,35.2,2025-04-20T13:14:12.849Z,2025-04-20T13:18:15Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5667138205,56,Back,5667138213,213,5.57,5667138211,212,10.4,5667138207,140,13.9,5667138209,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886357,466,1,1,43,43,bd4qakf7j0wwie8wke9km7uj8,1,14.2,25.9,2025-04-20T13:14:14.896Z,2025-04-20T13:14:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5667138697,141,23.9,5667138693,56,Back,5667138699,212,11.8,5667138695,140,3.0,5667138701,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886469,467,1,1,43,46,bd4qakf7j0wwie8wke9km7uj8,1,3.0,23.9,2025-04-20T13:14:17.961Z,2025-04-20T13:14:21Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5667139303,140,47.8,5667139299,157,,5667139307,212,49.0,5667139301,56,Back,5667139311,1,,5667139305,141,3.8,5667139309,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886475,402,45,1,43,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,49.0,90.8,2025-04-20T13:14:21.854Z,2025-04-20T14:40:06Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667139647,233,468,5667139331,285,,5667139327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886493,468,3,1,43,50,bd4qakf7j0wwie8wke9km7uj8,1,51.0,9.2,2025-04-20T13:14:21.854Z,2025-04-20T14:40:06Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5667139413,286,,5667139411,56,Right,5667139445,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886551,469,1,1,43,51,bd4qakf7j0wwie8wke9km7uj8,0,52.8,22.7,2025-04-20T13:14:23.344Z,2025-04-20T13:14:25Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5667139731,212,16.3,5667139725,56,Center,5667139735,213,0.67,5667139729,141,37.6,5667139727,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886615,404,1,1,43,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.1,54.2,2025-04-20T13:14:25.135Z,2025-04-20T13:14:28Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5667140099,212,5.7,5667140101,213,0.68,5667140095,140,46.3,5667140097,141,59.4,5667140093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886661,405,1,1,43,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.9,60.0,2025-04-20T13:14:28.174Z,2025-04-20T13:14:30Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667140345,140,48.1,5667140355,213,2.03,5667140353,212,11.4,5667140343,56,Back,5667140349,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886711,406,1,1,43,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.5,74.6,2025-04-20T13:14:30.047Z,2025-04-20T13:14:31Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667140619,56,Left,5667140625,212,10.5,5667140623,141,79.7,5667140621,140,59.9,5667140627,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886745,407,1,1,44,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.9,79.7,2025-04-20T13:14:31.694Z,2025-04-20T13:14:33Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5667140813,140,49.3,5667140817,212,11.3,5667140815,141,77.1,5667140811,56,Back,5667140869,156,,5667140819,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886767,408,1,1,44,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.3,77.1,2025-04-20T13:14:33.254Z,2025-04-20T13:14:34Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667140961,141,63.8,5667140959,140,58.4,5667140963,212,13.2,5667140957,56,Center,5667140967,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886869,409,1,1,44,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,63.8,2025-04-20T13:14:33.942Z,2025-04-20T13:14:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667141507,141,61.7,5667141503,56,Center,5667141509,212,7.3,5667141505,140,51.6,5667141511,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803886965,410,1,1,44,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.3,49.7,2025-04-20T13:14:37.958Z,2025-04-20T13:14:43Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667142111,140,54.1,5667142113,141,68.4,5667142117,212,12.7,5667142107,56,Center,5667142121,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887021,411,1,1,44,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.7,61.2,2025-04-20T13:14:43.326Z,2025-04-20T13:14:47Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667142393,141,14.3,5667142397,213,4.89,5667142395,212,32.4,5667142391,140,68.2,5667142389,56,Right,5667142399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887081,412,1,1,44,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,9.8,2025-04-20T13:14:46.790Z,2025-04-20T13:14:49Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5667142729,141,5.2,5667142725,56,Right,5667142731,212,9.4,5667142727,140,79.9,5667142733,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887147,413,1,1,44,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.6,5.2,2025-04-20T13:14:49.686Z,2025-04-20T13:14:52Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5667143057,141,20.6,5667143053,56,Right,5667143059,212,15.0,5667143055,140,64.4,5667143061,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887251,414,1,1,44,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.4,23.9,2025-04-20T13:14:52.150Z,2025-04-20T13:14:57Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667143727,140,58.0,5667143733,213,1.94,5667143729,141,49.4,5667143725,56,Center,5667143731,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887315,415,1,1,44,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.0,46.9,2025-04-20T13:14:57.470Z,2025-04-20T13:15:00Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667144065,56,Center,5667144071,212,12.7,5667144073,213,1.03,5667144069,141,63.0,5667144067,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887331,416,1,1,44,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,73.2,63.0,2025-04-20T13:15:00.150Z,2025-04-20T13:15:01Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5667144187,213,5.06,5667144185,212,13.3,5667144179,56,Center,5667144181,140,77.5,5667144183,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887361,471,8,1,44,30,bd4qakf7j0wwie8wke9km7uj8,1,25.9,60.9,2025-04-20T13:15:02.432Z,2025-04-20T13:15:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5667144325,56,Back,5667144375,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887441,417,1,1,44,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.5,60.9,2025-04-20T13:15:03.694Z,2025-04-20T13:15:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667144675,56,Center,5667144679,141,69.3,5667144683,213,2.45,5667144681,212,9.0,5667144677,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887499,418,1,1,44,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.1,62.7,2025-04-20T13:15:05.566Z,2025-04-20T13:15:09Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5667144957,56,Back,5667144963,212,15.6,5667144959,140,48.0,5667144961,141,39.7,5667144965,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887551,419,1,1,44,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.5,47.5,2025-04-20T13:15:08.766Z,2025-04-20T13:15:11Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667145227,212,10.7,5667145223,140,52.0,5667145229,213,1.00,5667145221,56,Center,5667145225,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887563,420,1,1,44,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.0,60.8,2025-04-20T13:15:11.231Z,2025-04-20T13:15:11Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5667145305,212,5.4,5667145303,141,61.8,5667145301,140,46.9,5667145307,213,3.02,5667145299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887591,472,61,1,44,40,bd4qakf7j0wwie8wke9km7uj8,1,53.1,34.5,2025-04-20T13:15:12.240Z,2025-04-20T13:15:17Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5667145479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887717,421,1,1,44,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.3,50.1,2025-04-20T13:15:13.910Z,2025-04-20T13:15:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667146051,213,3.40,5667146043,141,40.9,5667146039,140,9.3,5667146047,212,24.9,5667146037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887815,422,1,1,44,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.2,27.7,2025-04-20T13:15:19.022Z,2025-04-20T13:15:24Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5667146559,213,1.40,5667146549,56,Back,5667146551,140,12.4,5667146555,212,13.7,5667146553,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803887939,423,1,1,44,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.5,49.0,2025-04-20T13:15:23.870Z,2025-04-20T13:15:30Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667147247,56,Back,5667147249,140,23.3,5667147255,213,5.70,5667147251,141,40.1,5667147253,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888055,424,1,1,44,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,33.7,2025-04-20T13:15:29.982Z,2025-04-20T13:15:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667147887,213,5.67,5667147877,56,Right,5667147883,212,26.4,5667147881,141,11.3,5667147879,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888147,425,1,1,45,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.1,10.9,2025-04-20T13:15:36.094Z,2025-04-20T13:15:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5667148339,141,5.6,5667148337,140,85.2,5667148343,213,5.88,5667148341,212,9.2,5667148335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888197,426,1,1,45,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.6,4.6,2025-04-20T13:15:39.486Z,2025-04-20T13:15:42Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5667148645,140,75.2,5667148651,213,2.73,5667148649,212,7.3,5667148643,56,Right,5667148647,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888239,427,1,1,45,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,8.9,2025-04-20T13:15:42.038Z,2025-04-20T13:15:44Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5667148811,56,Right,5667148813,140,72.3,5667148815,141,18.7,5667148819,213,1.97,5667148817,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888327,428,1,1,45,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.3,18.7,2025-04-20T13:15:43.998Z,2025-04-20T13:15:47Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5667149247,141,6.8,5667149243,56,Right,5667149249,212,13.7,5667149245,140,82.8,5667149251,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888379,429,1,1,45,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.6,6.2,2025-04-20T13:15:47.342Z,2025-04-20T13:15:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5667149565,141,21.5,5667149561,56,Center,5667149563,140,73.2,5667149567,212,13.0,5667149569,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888425,430,1,1,45,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,73.2,21.5,2025-04-20T13:15:50.031Z,2025-04-20T13:15:52Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667149813,212,38.7,5667149807,56,Center,5667149817,1,,5667149805,155,,5667149815,213,0.73,5667149811,141,59.6,5667149809,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888893,431,5,1,45,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.6,60.4,2025-04-20T13:15:52.595Z,2025-04-20T14:51:42Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5667152367,233,473,5667152271,56,Center,5667152273,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888757,473,5,1,45,20,bd4qakf7j0wwie8wke9km7uj8,1,-0.6,39.6,2025-04-20T13:15:52.595Z,2025-04-20T14:51:41Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667151595,56,Back,5667152341,233,431,5667151599,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803888773,474,70,1,45,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T13:16:09.316Z,2025-04-20T13:16:09Z,,,,,5667151663,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803889073,475,1,1,45,47,bd4qakf7j0wwie8wke9km7uj8,0,4.4,39.7,2025-04-20T13:16:19.081Z,2025-04-20T13:16:22Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667153229,1,,5667153225,212,68.6,5667153217,124,,5667153231,74,,5667153221,140,69.7,5667153227,213,6.27,5667153219,56,Center,5667153223,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803889107,432,61,1,45,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.7,68.0,2025-04-20T13:16:24.342Z,2025-04-20T13:16:24Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5667153357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803889243,476,1,1,45,54,bd4qakf7j0wwie8wke9km7uj8,1,68.5,33.9,2025-04-20T13:16:25.912Z,2025-04-20T13:16:30Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5667154027,213,5.69,5667154023,141,20.9,5667154021,140,81.0,5667154025,212,15.8,5667154019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803889281,477,1,1,45,59,bd4qakf7j0wwie8wke9km7uj8,1,91.4,10.6,2025-04-20T13:16:30.817Z,2025-04-20T13:16:31Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5667154221,213,3.36,5667154217,141,5.9,5667154213,56,Right,5667154219,212,14.8,5667154215,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803889337,478,1,1,46,0,bd4qakf7j0wwie8wke9km7uj8,1,77.6,5.9,2025-04-20T13:16:32.056Z,2025-04-20T13:17:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5667154517,213,1.42,5667154513,141,24.7,5667154509,56,Center,5667154515,212,12.9,5667154511,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803889383,479,1,1,46,4,bd4qakf7j0wwie8wke9km7uj8,0,89.3,17.6,2025-04-20T13:16:35.832Z,2025-04-20T13:16:37Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5667154803,212,28.6,5667154799,141,59.6,5667154805,213,1.64,5667154793,56,Center,5667154791,155,,5667154795,140,87.3,5667154787,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
