id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2780187127,523,1,2,53,57,6wwwud48qahpwrfxs20334qk5,0,31.8,61.4,2025-02-23T15:12:14.184Z,2025-02-23T15:12:16Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537023801,1,,5537023789,157,,5537023795,141,100.0,5537023797,212,27.4,5537023799,213,1.56,5537023793,140,32.2,5537023791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187361,441,5,2,53,57,8cfkisxf1fkxdqtt6tx1tup48,1,66.4,-1.4,2025-02-23T15:12:14.259Z,2025-02-23T16:13:47Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5537025057,347,,5537025117,233,524,5537025055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187131,524,5,2,53,57,6wwwud48qahpwrfxs20334qk5,0,33.6,101.4,2025-02-23T15:12:14.259Z,2025-02-23T16:13:47Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537023825,347,,5537023821,56,Back,5537025149,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187407,442,1,2,54,10,8cfkisxf1fkxdqtt6tx1tup48,0,57.8,0.0,2025-02-23T15:12:27.089Z,2025-02-23T15:14:02Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5537025343,140,62.3,5537034029,189,,5537025341,56,Center,5537025339,107,,5537025347,212,20.1,5537025349,213,1.33,5537025345,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187421,443,43,2,54,13,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-23T15:12:30.233Z,2025-02-23T15:13:56Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5537025393,56,Center,5537033673,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187511,526,1,2,54,16,6wwwud48qahpwrfxs20334qk5,1,33.7,64.5,2025-02-23T15:12:32.591Z,2025-02-23T15:12:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537025905,213,0.36,5537025901,212,29.2,5537025895,140,59.8,5537025889,56,Left,5537025899,141,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187557,527,1,2,54,19,6wwwud48qahpwrfxs20334qk5,1,59.9,80.7,2025-02-23T15:12:35.447Z,2025-02-23T15:12:39Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537026161,140,73.6,5537026165,141,91.2,5537026155,56,Left,5537026169,213,0.46,5537026167,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187549,444,83,2,54,21,8cfkisxf1fkxdqtt6tx1tup48,0,15.2,17.1,2025-02-23T15:12:38.096Z,2025-02-23T15:12:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5537026487,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187577,528,1,2,54,22,6wwwud48qahpwrfxs20334qk5,1,76.3,92.6,2025-02-23T15:12:38.671Z,2025-02-23T15:12:40Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537026275,141,98.1,5537026277,212,7.8,5537026279,213,2.64,5537026271,56,Left,5537026273,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187611,529,1,2,54,24,6wwwud48qahpwrfxs20334qk5,1,67.6,96.9,2025-02-23T15:12:40.463Z,2025-02-23T15:12:43Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537026471,141,79.8,5537026475,213,3.89,5537026473,212,17.1,5537026467,56,Left,5537026469,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187623,530,1,2,54,26,6wwwud48qahpwrfxs20334qk5,1,55.8,76.8,2025-02-23T15:12:42.935Z,2025-02-23T15:12:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537026565,141,75.3,5537026561,56,Center,5537026569,213,6.19,5537026567,212,11.4,5537026563,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187653,531,1,2,54,28,6wwwud48qahpwrfxs20334qk5,1,64.5,73.5,2025-02-23T15:12:44.375Z,2025-02-23T15:12:46Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537026713,56,Center,5537026721,213,2.97,5537026719,212,14.2,5537026717,141,77.1,5537026715,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187717,532,1,2,54,29,6wwwud48qahpwrfxs20334qk5,1,46.8,78.5,2025-02-23T15:12:45.832Z,2025-02-23T15:12:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537027085,213,4.34,5537027081,141,47.3,5537027083,212,22.8,5537027079,140,38.8,5537027077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187785,533,1,2,54,33,6wwwud48qahpwrfxs20334qk5,1,38.7,60.0,2025-02-23T15:12:49.863Z,2025-02-23T15:12:53Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537027463,140,57.6,5537027467,212,26.1,5537027469,213,0.71,5537027465,141,84.9,5537027461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187939,534,1,2,54,36,6wwwud48qahpwrfxs20334qk5,1,42.6,82.4,2025-02-23T15:12:52.823Z,2025-02-23T15:13:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537028355,213,4.33,5537028349,140,40.3,5537028345,56,Back,5537028351,141,73.5,5537028353,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187979,445,43,2,54,43,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-23T15:12:59.865Z,2025-02-23T15:13:05Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537028513,285,0,5537028511,56,Back,5537028873,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187953,535,4,2,54,44,6wwwud48qahpwrfxs20334qk5,1,72.3,74.2,2025-02-23T15:13:01.215Z,2025-02-23T16:07:22Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537028413,56,Center,5537028411,13,,5537028829,233,446,5537028419,265,,5537028423,286,,5537028415,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187989,446,4,2,54,44,8cfkisxf1fkxdqtt6tx1tup48,0,27.7,25.8,2025-02-23T15:13:01.216Z,2025-02-23T16:07:22Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537028721,56,Back,5537028719,13,,5537028723,152,,5537028725,265,,5537028727,285,,5537028847,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188505,536,1,2,55,12,6wwwud48qahpwrfxs20334qk5,1,73.5,76.1,2025-02-23T15:13:28.896Z,2025-02-23T15:13:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5537031361,5,,5537031373,213,4.55,5537031371,212,8.3,5537031363,152,,5537031365,56,Center,5537031369,141,64.1,5537031367,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188565,537,1,2,55,13,6wwwud48qahpwrfxs20334qk5,1,72.2,64.1,2025-02-23T15:13:29.967Z,2025-02-23T15:13:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537031705,213,0.19,5537031703,212,21.8,5537031701,141,70.2,5537031699,140,92.6,5537031697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188595,538,1,2,55,17,6wwwud48qahpwrfxs20334qk5,1,94.6,71.9,2025-02-23T15:13:33.944Z,2025-02-23T15:13:36Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5537031859,213,2.07,5537031857,212,9.5,5537031855,141,84.2,5537031851,56,Left,5537031853,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188619,539,1,2,55,19,6wwwud48qahpwrfxs20334qk5,0,85.7,83.4,2025-02-23T15:13:35.976Z,2025-02-23T15:13:38Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5537031995,2,,5537031999,155,,5537032003,56,Center,5537032005,140,93.0,5537032009,212,28.3,5537032007,141,43.4,5537032011,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188639,447,12,2,55,22,8cfkisxf1fkxdqtt6tx1tup48,1,10.6,40.7,2025-02-23T15:13:39.242Z,2025-02-23T16:43:24Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5537032173,140,22.0,5537032171,56,Back,5537032183,213,5.82,5537032177,141,31.8,5537032179,212,13.4,5537032219,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188733,540,1,2,55,24,6wwwud48qahpwrfxs20334qk5,1,73.5,63.0,2025-02-23T15:13:41.080Z,2025-02-23T15:13:55Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,1.0,5537032723,56,Left,5537033615,210,13,5537032731,213,0.83,5537032727,141,87.8,5537032729,212,22.9,5537032725,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188743,448,45,2,55,28,8cfkisxf1fkxdqtt6tx1tup48,0,11.0,15.0,2025-02-23T15:13:44.936Z,2025-02-23T15:13:54Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5537032767,56,Back,5537032769,285,,5537033187,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188803,541,3,2,55,28,6wwwud48qahpwrfxs20334qk5,1,89.0,85.0,2025-02-23T15:13:44.936Z,2025-02-23T15:13:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5537033103,286,,5537033175,233,448,5537033101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188811,542,13,2,55,32,6wwwud48qahpwrfxs20334qk5,1,75.9,59.4,2025-02-23T15:13:48.736Z,2025-02-23T17:20:20Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5537033475,24,,5537033149,18,,5537033639,103,79.2,5537033637,102,48.6,5537033629,74,,5537033641,215,,5537033481,20,,5537033643,230,99.3,5537033151,56,Center,5537033645,231,5537033633,55,49.1,540,5537033631,29,,,,,,,,,,,,,,,,,,,,
2780188799,449,43,2,55,32,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-23T15:13:49.081Z,2025-02-23T15:14:53Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537039557,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188865,450,5,2,55,33,8cfkisxf1fkxdqtt6tx1tup48,1,-1.1,51.7,2025-02-23T15:13:49.916Z,2025-02-23T16:13:48Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5537033399,56,Back,5537033401,346,,5537033499,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188875,543,5,2,55,33,6wwwud48qahpwrfxs20334qk5,0,101.1,48.3,2025-02-23T15:13:49.916Z,2025-02-23T16:13:48Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5537033535,233,450,5537033443,346,,5537033441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189497,451,1,2,56,12,8cfkisxf1fkxdqtt6tx1tup48,1,3.7,43.9,2025-02-23T15:14:28.707Z,2025-02-23T15:14:30Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5537037161,141,22.5,5537037163,212,64.2,5537037155,124,,5537037165,213,6.05,5537037167,1,,5537037157,56,Center,5537037159,140,63.3,5537037175,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189535,452,1,2,56,13,8cfkisxf1fkxdqtt6tx1tup48,0,63.3,22.5,2025-02-23T15:14:30.026Z,2025-02-23T15:14:32Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5537037433,56,Center,5537037441,213,0.07,5537037431,168,,5537037437,141,24.0,5537037439,212,14.3,5537037429,3,,5537037435,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189545,544,1,2,56,15,6wwwud48qahpwrfxs20334qk5,1,33.2,75.2,2025-02-23T15:14:32.074Z,2025-02-23T15:14:33Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537037521,213,5.11,5537037517,141,65.6,5537037519,212,7.1,5537037515,140,35.8,5537037513,56,Back,5537037511,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189585,546,1,2,56,16,6wwwud48qahpwrfxs20334qk5,1,36.3,65.4,2025-02-23T15:14:32.944Z,2025-02-23T15:14:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537037743,213,3.03,5537037737,140,24.2,5537037739,141,67.4,5537037735,56,Back,5537037741,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189729,547,1,2,56,18,6wwwud48qahpwrfxs20334qk5,1,21.3,64.7,2025-02-23T15:14:34.970Z,2025-02-23T15:14:42Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537038475,141,20.0,5537038479,213,4.94,5537038477,212,31.2,5537038469,155,,5537038471,56,Back,5537038473,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189741,548,50,2,56,26,6wwwud48qahpwrfxs20334qk5,1,35.6,4.4,2025-02-23T15:14:42.649Z,2025-02-23T15:14:48Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5537038811,233,453,5537038547,56,Back,5537038549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189773,453,7,2,56,26,8cfkisxf1fkxdqtt6tx1tup48,1,64.4,95.6,2025-02-23T15:14:42.650Z,2025-02-23T15:14:47Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537038735,233,548,5537038727,56,Left,5537038729,285,,5537038725,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189831,454,5,2,56,27,8cfkisxf1fkxdqtt6tx1tup48,0,63.5,101.2,2025-02-23T15:14:43.490Z,2025-02-23T16:13:49Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537039025,347,,5537039721,233,549,5537039023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780189949,549,5,2,56,27,6wwwud48qahpwrfxs20334qk5,1,36.5,-1.2,2025-02-23T15:14:43.490Z,2025-02-23T16:13:49Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5537039607,56,Back,5537039609,347,,5537039649,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190029,550,1,2,56,36,6wwwud48qahpwrfxs20334qk5,1,41.8,0.0,2025-02-23T15:14:53.073Z,2025-02-23T15:14:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5537039991,141,8.8,5537039993,212,19.4,5537039985,107,,5537039987,56,Back,5537039995,213,2.76,5537039989,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190161,551,1,2,56,41,6wwwud48qahpwrfxs20334qk5,1,24.5,20.3,2025-02-23T15:14:57.586Z,2025-02-23T15:15:05Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537040763,140,10.8,5537040771,212,23.8,5537040773,213,2.22,5537040761,56,Back,5537040767,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190205,552,1,2,56,48,6wwwud48qahpwrfxs20334qk5,1,13.8,49.7,2025-02-23T15:15:05.266Z,2025-02-23T15:15:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5537041049,212,16.0,5537041047,141,26.2,5537041045,140,14.6,5537041051,213,4.76,5537041043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190243,553,1,2,56,51,6wwwud48qahpwrfxs20334qk5,1,15.8,18.1,2025-02-23T15:15:07.953Z,2025-02-23T15:15:10Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5537041293,56,Back,5537041301,213,5.47,5537041295,140,22.8,5537041299,212,10.7,5537041297,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190275,554,1,2,56,53,6wwwud48qahpwrfxs20334qk5,1,23.2,6.8,2025-02-23T15:15:09.874Z,2025-02-23T15:15:11Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5537041513,140,34.9,5537041515,141,16.9,5537041511,56,Back,5537041519,213,0.51,5537041517,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190351,555,1,2,56,55,6wwwud48qahpwrfxs20334qk5,0,33.1,13.7,2025-02-23T15:15:11.618Z,2025-02-23T15:15:15Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537041903,140,69.6,5537041901,56,Right,5537041911,1,,5537041899,155,,5537041905,141,4.7,5537041907,212,38.8,5537041909,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190421,456,1,2,57,0,8cfkisxf1fkxdqtt6tx1tup48,1,20.7,94.4,2025-02-23T15:15:17.083Z,2025-02-23T15:15:19Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5537042307,140,11.5,5537042313,213,4.22,5537042309,141,68.1,5537042305,56,Back,5537042311,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190479,457,1,2,57,3,8cfkisxf1fkxdqtt6tx1tup48,1,11.6,68.1,2025-02-23T15:15:19.466Z,2025-02-23T15:15:22Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5537042623,1,,5537042615,212,41.7,5537042619,213,0.03,5537042611,141,69.9,5537042605,155,,5537042607,56,Center,5537042609,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190489,458,61,2,57,6,8cfkisxf1fkxdqtt6tx1tup48,0,52.7,70.0,2025-02-23T15:15:22.315Z,2025-02-23T15:15:22Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5537042661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190561,556,1,2,57,8,6wwwud48qahpwrfxs20334qk5,0,54.5,27.7,2025-02-23T15:15:25.138Z,2025-02-23T16:43:00Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537043207,233,459,5537043205,236,,5537043025,56,Center,5537043029,141,26.5,5537043027,140,52.0,5537043211,286,,5537043033,213,3.44,5537043031,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190579,459,74,2,57,8,8cfkisxf1fkxdqtt6tx1tup48,1,54.0,75.9,2025-02-23T15:15:25.139Z,2025-02-23T16:14:02Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5537043133,56,Center,5537043135,285,,5537043223,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190633,460,1,2,57,10,8cfkisxf1fkxdqtt6tx1tup48,1,60.1,89.4,2025-02-23T15:15:27.243Z,2025-02-23T15:15:28Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5537043375,56,Back,5537043383,213,3.13,5537043377,140,36.4,5537043379,141,89.9,5537043381,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190673,461,1,2,57,11,8cfkisxf1fkxdqtt6tx1tup48,1,36.4,89.9,2025-02-23T15:15:28.051Z,2025-02-23T15:15:31Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5537043641,212,8.3,5537043639,141,78.2,5537043643,213,4.42,5537043637,140,34.1,5537043635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190683,462,1,2,57,14,8cfkisxf1fkxdqtt6tx1tup48,0,34.6,77.8,2025-02-23T15:15:30.996Z,2025-02-23T15:15:31Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5537043703,56,Center,5537043717,213,6.15,5537043701,155,,5537043721,1,,5537043705,140,72.2,5537043713,212,39.8,5537043709,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190723,557,1,2,57,16,6wwwud48qahpwrfxs20334qk5,1,32.6,39.5,2025-02-23T15:15:32.849Z,2025-02-23T16:43:26Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537043943,3,,5537043953,213,0.00,5537043951,212,10.1,5537043945,56,Back,5537043949,141,39.5,5537043947,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190763,559,1,2,57,17,6wwwud48qahpwrfxs20334qk5,1,42.8,41.0,2025-02-23T15:15:33.873Z,2025-02-23T15:15:35Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537044149,212,4.6,5537044145,141,35.2,5537044151,213,4.16,5537044139,56,Back,5537044141,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190789,560,1,2,57,19,6wwwud48qahpwrfxs20334qk5,1,40.3,35.0,2025-02-23T15:15:35.657Z,2025-02-23T15:15:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5537044261,56,Back,5537044263,140,46.3,5537044257,155,,5537044269,212,9.3,5537044265,141,45.1,5537044275,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190841,561,1,2,57,20,6wwwud48qahpwrfxs20334qk5,1,46.5,45.1,2025-02-23T15:15:36.730Z,2025-02-23T15:15:39Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5537044555,212,13.8,5537044541,3,,5537044559,213,3.14,5537044545,56,Back,5537044551,141,45.2,5537044549,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190857,562,1,2,57,23,6wwwud48qahpwrfxs20334qk5,1,34.1,36.4,2025-02-23T15:15:39.392Z,2025-02-23T15:15:40Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5537044641,140,59.7,5537044649,213,5.96,5537044647,212,28.3,5537044645,141,23.3,5537044639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190903,563,1,2,57,24,6wwwud48qahpwrfxs20334qk5,1,64.7,34.9,2025-02-23T15:15:40.554Z,2025-02-23T15:15:45Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5537044937,141,44.5,5537044939,212,7.4,5537044935,140,68.0,5537044933,56,Center,5537044941,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780191159,564,1,2,57,29,6wwwud48qahpwrfxs20334qk5,1,73.2,29.8,2025-02-23T15:15:45.729Z,2025-02-23T15:16:02Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5537046443,56,Center,5537046445,140,93.3,5537046451,213,6.04,5537046447,141,22.1,5537046449,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780191209,565,1,2,57,30,6wwwud48qahpwrfxs20334qk5,1,95.1,18.7,2025-02-23T15:15:46.522Z,2025-02-23T15:16:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,1.0,5537046741,140,96.0,5537046743,141,48.7,5537047485,210,15,5537046745,212,20.4,5537047487,154,,5537046749,213,1.52,5537046735,2,,5537046737,155,,5537046739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780191217,566,15,2,57,31,6wwwud48qahpwrfxs20334qk5,1,95.5,51.5,2025-02-23T15:15:47.650Z,2025-02-23T17:21:11Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5537046803,56,Center,5537046799,22,,5537047581,146,99.7,5537047583,147,50.4,5537046801,16,,5537047543,79,,5537047575,102,51.0,5537047579,214,,5537047577,103,29.1,5537047571,55,5537047139,328,565,,5537047567,29,5537047569,154,5537047135,15,5537047671,233,463,,,,,,,,,,,,,
2780190969,463,10,2,57,31,8cfkisxf1fkxdqtt6tx1tup48,1,1.1,48.6,2025-02-23T15:15:47.750Z,2025-02-23T15:17:29Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5537045433,182,,5537045431,178,,5537045429,173,,5537045435,56,Back,5537047719,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780190999,464,6,2,57,33,8cfkisxf1fkxdqtt6tx1tup48,0,0.7,41.4,2025-02-23T15:15:49.938Z,2025-02-23T16:07:24Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5537045713,73,,5537047993,233,567,5537045711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780191383,567,6,2,57,33,6wwwud48qahpwrfxs20334qk5,1,99.3,58.6,2025-02-23T15:15:49.938Z,2025-02-23T16:07:23Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5537047967,233,464,5537047755,73,,5537047753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780191513,568,1,2,58,4,6wwwud48qahpwrfxs20334qk5,1,99.5,99.5,2025-02-23T15:16:20.738Z,2025-02-23T15:16:27Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5537048361,56,Left,5537048373,213,3.94,5537048363,140,91.7,5537048369,212,11.7,5537048359,6,,5537048365,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
