id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2720778827,337,4,1,37,44,f1h34qp5zbfl489q8vnkhiq9s,0,87.7,13.6,2024-09-15T12:41:19.951Z,2024-09-15T13:00:34Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5213455479,295,,5213455477,13,,5213455483,152,,5213455481,56,Right,5213455485,286,,5213455615,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779039,378,1,1,37,51,ajtb177oqwawkdwbqhldmq6mx,1,9.6,90.3,2024-09-15T12:41:27.558Z,2024-09-15T12:41:31Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213456339,141,55.5,5213456335,56,Back,5213456331,5,,5213456341,212,24.2,5213456337,140,4.6,5213456333,152,,5213456343,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779081,379,1,1,37,55,ajtb177oqwawkdwbqhldmq6mx,1,7.5,53.9,2024-09-15T12:41:30.662Z,2024-09-15T12:41:33Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5213456577,56,Back,5213456579,140,15.5,5213456585,213,5.31,5213456581,141,35.7,5213456583,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779131,380,1,1,38,0,ajtb177oqwawkdwbqhldmq6mx,1,23.6,33.3,2024-09-15T12:41:35.663Z,2024-09-15T12:41:37Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213456885,141,37.0,5213456889,213,0.23,5213456887,212,11.0,5213456883,140,33.8,5213456881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779169,381,1,1,38,1,ajtb177oqwawkdwbqhldmq6mx,1,33.8,37.0,2024-09-15T12:41:36.918Z,2024-09-15T12:41:39Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213457097,56,Back,5213457113,213,4.80,5213457101,140,35.9,5213457105,141,2.0,5213457109,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779243,382,1,1,38,3,ajtb177oqwawkdwbqhldmq6mx,1,35.9,2.0,2024-09-15T12:41:39.214Z,2024-09-15T12:41:42Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5213457473,213,1.74,5213457467,140,33.8,5213457471,212,13.1,5213457469,141,21.0,5213457465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779451,383,1,1,38,6,ajtb177oqwawkdwbqhldmq6mx,1,39.8,33.3,2024-09-15T12:41:42.584Z,2024-09-15T12:41:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213458675,212,70.6,5213458669,56,Left,5213458679,1,,5213458665,155,,5213458677,213,0.65,5213458673,141,96.5,5213458671,140,93.2,5213458667,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779589,384,1,1,38,18,ajtb177oqwawkdwbqhldmq6mx,0,98.2,96.3,2024-09-15T12:41:54.471Z,2024-09-15T13:04:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213459385,56,Left,5213459395,213,4.78,5213459383,155,,5213459387,140,98.7,5213459393,212,7.9,5213459381,2,,5213459391,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779597,339,61,1,38,18,f1h34qp5zbfl489q8vnkhiq9s,1,1.2,15.9,2024-09-15T12:41:54.611Z,2024-09-15T12:42:12Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213459439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779575,338,6,1,38,19,f1h34qp5zbfl489q8vnkhiq9s,0,0.0,32.0,2024-09-15T12:41:55.166Z,2024-09-15T13:01:29Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213459335,56,Back,5213460037,73,,5213557233,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779601,385,6,1,38,19,ajtb177oqwawkdwbqhldmq6mx,1,100.0,68.0,2024-09-15T12:41:55.166Z,2024-09-15T13:01:28Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213459485,73,,5213459483,56,Center,5213557205,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720779983,386,1,1,38,47,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-09-15T12:42:22.991Z,2024-09-15T12:42:28Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213461631,1,,5213462011,224,,5213461629,213,4.60,5213461625,141,47.0,5213461615,6,,5213461621,56,Center,5213461627,212,35.9,5213461623,140,95.8,5213461613,2,,5213461617,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780035,340,12,1,38,52,f1h34qp5zbfl489q8vnkhiq9s,1,9.5,52.0,2024-09-15T12:42:27.908Z,2024-09-15T12:42:29Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5213462029,15,,5213461997,140,34.3,5213462001,212,33.0,5213461995,56,Back,5213462003,213,0.66,5213461999,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780127,387,83,1,38,57,ajtb177oqwawkdwbqhldmq6mx,0,68.4,6.4,2024-09-15T12:42:32.847Z,2024-09-15T12:42:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213462913,399,15yli690oxmbr4dl1ksti2p9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780191,342,1,1,38,58,f1h34qp5zbfl489q8vnkhiq9s,0,36.9,85.6,2024-09-15T12:42:33.861Z,2024-09-15T12:42:35Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5213462789,1,,5213462785,212,44.4,5213462781,140,67.7,5213462787,213,5.53,5213462783,141,40.9,5213462777,56,Center,5213462771,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780243,388,12,1,39,1,ajtb177oqwawkdwbqhldmq6mx,1,33.6,57.0,2024-09-15T12:42:37.431Z,2024-09-15T12:42:40Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5213463015,140,62.5,5213463019,212,34.5,5213463083,15,,5213463013,56,Left,5213463017,141,81.1,5213463021,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780401,343,4,1,39,8,f1h34qp5zbfl489q8vnkhiq9s,1,68.0,6.6,2024-09-15T12:42:44.550Z,2024-09-15T12:42:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213464177,13,,5213464225,233,389,5213464191,286,,5213464185,56,Right,5213464189,152,,5213464181,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780391,389,4,1,39,8,ajtb177oqwawkdwbqhldmq6mx,0,32.0,93.4,2024-09-15T12:42:44.551Z,2024-09-15T12:42:50Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5213464079,13,,5213464087,285,,5213464083,56,Back,5213464081,294,,5213464085,152,,5213464267,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780801,344,1,1,39,27,f1h34qp5zbfl489q8vnkhiq9s,1,69.1,4.7,2024-09-15T12:43:03.596Z,2024-09-15T12:43:05Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213466127,140,41.5,5213466123,152,,5213466121,5,,5213466125,56,Back,5213466129,141,13.6,5213466133,213,2.94,5213466131,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780865,345,1,1,39,29,f1h34qp5zbfl489q8vnkhiq9s,1,41.5,13.6,2024-09-15T12:43:05.364Z,2024-09-15T12:43:08Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5213466515,213,1.52,5213466509,140,43.3,5213466507,56,Back,5213466517,1,,5213466513,212,35.6,5213466511,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720780951,346,1,1,39,33,f1h34qp5zbfl489q8vnkhiq9s,1,44.9,61.4,2024-09-15T12:43:08.781Z,2024-09-15T12:43:13Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5213466951,212,26.0,5213466947,140,54.5,5213466953,213,5.11,5213466945,56,Center,5213466949,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781017,347,1,1,39,37,f1h34qp5zbfl489q8vnkhiq9s,1,61.0,29.7,2024-09-15T12:43:13.044Z,2024-09-15T12:43:15Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5213467331,213,5.62,5213467325,140,77.2,5213467329,212,21.7,5213467327,141,10.0,5213467323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781071,348,1,1,39,40,f1h34qp5zbfl489q8vnkhiq9s,1,75.2,9.5,2024-09-15T12:43:15.758Z,2024-09-15T12:43:18Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213467653,213,1.74,5213467641,56,Center,5213467643,140,73.1,5213467649,212,12.8,5213467645,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781083,349,61,1,39,42,f1h34qp5zbfl489q8vnkhiq9s,0,73.1,28.0,2024-09-15T12:43:18.453Z,2024-09-15T12:43:18Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5213467689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781095,390,1,1,39,42,ajtb177oqwawkdwbqhldmq6mx,0,21.4,82.0,2024-09-15T12:43:18.590Z,2024-09-15T12:43:19Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213467729,140,27.1,5213467735,213,5.23,5213467731,141,66.7,5213467733,212,12.0,5213467727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781101,350,61,1,39,44,f1h34qp5zbfl489q8vnkhiq9s,1,75.0,30.6,2024-09-15T12:43:19.887Z,2024-09-15T12:43:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5213467765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781177,351,1,1,39,46,f1h34qp5zbfl489q8vnkhiq9s,1,75.6,36.8,2024-09-15T12:43:22.549Z,2024-09-15T12:43:24Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213468227,56,Center,5213468229,140,61.9,5213468231,141,67.6,5213468233,212,25.4,5213468235,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781231,352,1,1,39,48,f1h34qp5zbfl489q8vnkhiq9s,1,61.9,67.6,2024-09-15T12:43:23.934Z,2024-09-15T12:43:26Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5213468479,212,20.1,5213468475,140,66.6,5213468481,213,4.96,5213468477,141,38.9,5213468473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781299,353,1,1,39,50,f1h34qp5zbfl489q8vnkhiq9s,1,65.3,44.4,2024-09-15T12:43:26.004Z,2024-09-15T12:43:29Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5213468793,213,1.89,5213468787,141,67.0,5213468783,56,Center,5213468789,212,16.2,5213468785,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781359,354,1,1,39,53,f1h34qp5zbfl489q8vnkhiq9s,1,59.6,68.5,2024-09-15T12:43:29.093Z,2024-09-15T12:43:32Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5213469081,213,4.52,5213469075,140,55.6,5213469079,212,22.4,5213469077,141,36.2,5213469073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781475,355,1,1,39,56,f1h34qp5zbfl489q8vnkhiq9s,1,56.7,34.8,2024-09-15T12:43:31.869Z,2024-09-15T12:43:36Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5213469621,141,6.6,5213469617,140,77.2,5213469613,56,Right,5213469629,213,5.56,5213469625,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781509,356,1,1,40,0,f1h34qp5zbfl489q8vnkhiq9s,1,86.2,8.9,2024-09-15T12:43:35.893Z,2024-09-15T12:43:37Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213469819,56,Center,5213469825,212,18.4,5213469821,140,78.7,5213469827,213,2.01,5213469823,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781545,357,1,1,40,1,f1h34qp5zbfl489q8vnkhiq9s,1,78.7,33.3,2024-09-15T12:43:37.518Z,2024-09-15T12:43:39Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213470009,56,Center,5213470021,213,3.80,5213470011,140,72.3,5213470013,141,25.7,5213470017,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781585,358,1,1,40,3,f1h34qp5zbfl489q8vnkhiq9s,1,72.3,25.7,2024-09-15T12:43:38.869Z,2024-09-15T12:43:39Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5213470233,213,1.97,5213470217,56,Center,5213470223,141,37.9,5213470219,140,69.0,5213470229,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781621,359,1,1,40,4,f1h34qp5zbfl489q8vnkhiq9s,1,69.0,37.9,2024-09-15T12:43:39.693Z,2024-09-15T12:43:41Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5213470403,212,13.1,5213470399,140,70.6,5213470401,141,18.8,5213470405,213,4.84,5213470397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781669,360,1,1,40,5,f1h34qp5zbfl489q8vnkhiq9s,1,72.6,19.1,2024-09-15T12:43:40.909Z,2024-09-15T12:43:42Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5213470633,213,5.81,5213470627,141,6.2,5213470623,56,Right,5213470629,212,19.1,5213470625,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781735,361,1,1,40,6,f1h34qp5zbfl489q8vnkhiq9s,1,88.8,6.2,2024-09-15T12:43:42.517Z,2024-09-15T12:43:45Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213470975,141,19.2,5213470979,213,1.75,5213470977,212,9.0,5213470973,140,87.3,5213470971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781749,362,1,1,40,9,f1h34qp5zbfl489q8vnkhiq9s,0,87.3,19.2,2024-09-15T12:43:45.237Z,2024-09-15T12:43:46Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5213471059,56,Center,5213471055,2,,5213471071,213,1.52,5213471067,212,19.7,5213471063,141,48.2,5213471061,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781827,391,12,1,40,12,ajtb177oqwawkdwbqhldmq6mx,1,9.7,51.9,2024-09-15T12:43:48.022Z,2024-09-15T12:43:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213471501,213,1.35,5213471497,141,100.0,5213471493,56,Back,5213471579,167,,5213471499,212,34.9,5213471495,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782067,363,5,1,40,12,f1h34qp5zbfl489q8vnkhiq9s,1,82.1,-1.5,2024-09-15T12:43:48.566Z,2024-09-15T13:01:06Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5213472777,56,Right,5213472779,347,,5213472801,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720781831,392,5,1,40,12,ajtb177oqwawkdwbqhldmq6mx,0,17.9,101.5,2024-09-15T12:43:48.566Z,2024-09-15T13:01:07Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213471509,347,,5213471507,56,Back,5213472839,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782135,364,1,1,40,24,f1h34qp5zbfl489q8vnkhiq9s,1,80.8,0.0,2024-09-15T12:43:59.757Z,2024-09-15T12:44:03Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213473159,213,1.35,5213473149,107,,5213473155,141,32.1,5213473151,56,Center,5213473157,212,22.8,5213473153,140,85.5,5213473161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782147,365,50,1,40,27,f1h34qp5zbfl489q8vnkhiq9s,1,84.4,30.9,2024-09-15T12:44:02.884Z,2024-09-15T13:00:41Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5213473219,286,,5213473553,233,393,5213473217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782193,393,7,1,40,27,ajtb177oqwawkdwbqhldmq6mx,1,15.6,69.1,2024-09-15T12:44:02.885Z,2024-09-15T13:00:41Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213473493,233,365,5213473451,56,Back,5213473453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782229,395,1,1,40,30,ajtb177oqwawkdwbqhldmq6mx,1,13.9,72.6,2024-09-15T12:44:05.847Z,2024-09-15T12:44:07Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213473663,56,Back,5213473667,141,93.8,5213473671,213,1.37,5213473669,212,14.7,5213473665,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782251,396,1,1,40,31,ajtb177oqwawkdwbqhldmq6mx,1,16.7,93.8,2024-09-15T12:44:07.127Z,2024-09-15T12:44:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5213473759,140,22.4,5213473757,56,Back,5213473763,212,10.5,5213473761,141,81.1,5213473765,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782297,397,1,1,40,32,ajtb177oqwawkdwbqhldmq6mx,1,22.4,81.1,2024-09-15T12:44:08.150Z,2024-09-15T12:44:09Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213473977,140,10.1,5213473983,213,3.01,5213473979,141,83.6,5213473981,212,13.0,5213473975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782433,398,1,1,40,33,ajtb177oqwawkdwbqhldmq6mx,1,10.1,83.6,2024-09-15T12:44:09.584Z,2024-09-15T12:44:16Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213474627,140,38.3,5213474623,157,,5213474625,56,Back,5213474629,141,91.5,5213474633,213,0.18,5213474631,212,30.1,5213474635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720797117,464,61,1,40,35,ajtb177oqwawkdwbqhldmq6mx,1,35.4,95.1,2024-09-15T12:44:10.658Z,2024-09-15T12:59:45Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5213549935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782437,399,4,1,40,40,ajtb177oqwawkdwbqhldmq6mx,1,27.6,85.0,2024-09-15T12:44:15.839Z,2024-09-15T12:59:50Z,,,,,5213474761,56,Back,5213475097,285,,5213475091,233,366,5213550091,10,,5213474763,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782477,366,4,1,40,40,f1h34qp5zbfl489q8vnkhiq9s,0,72.4,15.0,2024-09-15T12:44:15.840Z,2024-09-15T12:59:48Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213475155,233,399,5213474991,286,,5213514315,10,,5213474985,56,Right,5213474987,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782597,400,1,1,40,45,ajtb177oqwawkdwbqhldmq6mx,1,36.9,91.2,2024-09-15T12:44:21.110Z,2024-09-15T12:44:22Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213475473,212,10.5,5213475467,56,Back,5213475463,5,,5213475471,141,87.7,5213475469,140,27.2,5213475475,213,3.37,5213475465,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782655,401,1,1,40,46,ajtb177oqwawkdwbqhldmq6mx,1,27.2,87.7,2024-09-15T12:44:22.479Z,2024-09-15T12:44:25Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213475773,56,Back,5213475777,141,37.1,5213475781,213,4.73,5213475775,140,27.8,5213475783,1,,5213475779,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782739,402,1,1,40,49,ajtb177oqwawkdwbqhldmq6mx,1,27.8,37.1,2024-09-15T12:44:25.510Z,2024-09-15T12:44:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213476301,213,5.08,5213476297,141,2.8,5213476293,56,Back,5213476295,140,36.3,5213476299,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782787,403,1,1,40,53,ajtb177oqwawkdwbqhldmq6mx,1,42.3,10.3,2024-09-15T12:44:29.223Z,2024-09-15T12:44:31Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5213476515,56,Back,5213476525,213,1.28,5213476519,140,46.1,5213476523,212,13.8,5213476521,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782855,404,1,1,40,55,ajtb177oqwawkdwbqhldmq6mx,1,46.1,29.8,2024-09-15T12:44:31.015Z,2024-09-15T12:44:33Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5213476875,212,24.4,5213476869,56,Back,5213476877,213,1.92,5213476873,141,63.6,5213476871,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782899,405,1,1,40,58,ajtb177oqwawkdwbqhldmq6mx,1,38.2,63.6,2024-09-15T12:44:33.702Z,2024-09-15T12:44:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213477145,213,0.77,5213477143,212,14.5,5213477135,140,48.1,5213477139,141,78.5,5213477131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720782931,406,1,1,41,0,ajtb177oqwawkdwbqhldmq6mx,1,54.6,80.2,2024-09-15T12:44:36.118Z,2024-09-15T12:44:38Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213477375,140,76.3,5213477393,213,0.46,5213477379,141,96.8,5213477373,56,Left,5213477385,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783041,407,1,1,41,2,ajtb177oqwawkdwbqhldmq6mx,1,76.3,96.8,2024-09-15T12:44:37.991Z,2024-09-15T12:44:42Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213477953,213,3.51,5213477951,212,17.2,5213477947,140,61.0,5213477949,141,87.7,5213477945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783117,408,1,1,41,6,ajtb177oqwawkdwbqhldmq6mx,1,62.4,81.8,2024-09-15T12:44:42.279Z,2024-09-15T12:44:46Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213478309,140,59.3,5213478315,213,4.32,5213478311,141,70.2,5213478313,212,8.5,5213478307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783121,409,50,1,41,10,ajtb177oqwawkdwbqhldmq6mx,1,63.1,71.3,2024-09-15T12:44:46.552Z,2024-09-15T13:00:42Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213478593,233,369,5213478319,56,Center,5213478321,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783149,369,7,1,41,10,f1h34qp5zbfl489q8vnkhiq9s,1,36.9,28.7,2024-09-15T12:44:46.553Z,2024-09-15T13:00:42Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5213478507,285,,5213478563,233,409,5213478505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783307,371,1,1,41,16,f1h34qp5zbfl489q8vnkhiq9s,1,75.1,21.0,2024-09-15T12:44:52.590Z,2024-09-15T12:45:11Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,1.0,5213479401,140,88.1,5213480773,210,15,5213479399,56,Center,5213479407,213,0.69,5213479403,141,37.7,5213480775,154,,5213479405,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783311,372,15,1,41,21,f1h34qp5zbfl489q8vnkhiq9s,1,93.6,38.6,2024-09-15T12:44:56.846Z,2024-09-15T15:01:23Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213480799,103,12.7,5214227687,23,,5213480791,154,,5213480793,55,371,5213479425,17,,5213480789,29,,5213479427,56,Center,5213480819,233,410,5213480803,147,40.8,5213480801,146,95.1,5213480797,102,52.6,5213480787,76,5213480323,20,,,,,,,,,,,,,,,,,,,
2720783285,410,10,1,41,21,ajtb177oqwawkdwbqhldmq6mx,1,2.8,52.5,2024-09-15T12:44:56.946Z,2024-09-15T12:45:07Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5213479799,180,,5213480365,233,372,5213479255,56,Back,5213479249,173,,5213479801,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720783351,373,6,1,41,22,f1h34qp5zbfl489q8vnkhiq9s,1,98.8,54.4,2024-09-15T12:44:57.919Z,2024-09-15T13:01:28Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213479671,56,Center,5213479711,233,411,5213479673,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
