id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2792549217,444,18,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-29T13:03:10.934Z,2025-03-29T13:04:56Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5604885527,44,Midfielder,5604885525,42,,5604885529,59,14,5604885641,55,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549223,445,19,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-29T13:03:10.935Z,2025-03-29T13:04:57Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5604885555,293,5,5604885545,42,,5604885557,44,Midfielder,5604885559,55,444,5604885551,59,4,5604885553,292,6,5604885549,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792547559,396,32,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-29T13:03:20.734Z,2025-03-29T13:03:23Z,,,,,5604876817,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792547547,430,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-29T13:03:20.734Z,2025-03-29T13:03:20Z,,,,,5604876777,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792547623,431,1,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,50.2,50.0,2025-03-29T13:03:20.735Z,2025-03-29T13:03:24Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5604877185,141,54.3,5604877187,212,24.1,5604877191,279,S,5604877189,213,3.02,5604877181,56,Back,5604877183,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792547657,432,1,2,45,3,8gxd9ry2580pu1b1dd5ny9ymy,0,28.2,52.1,2025-03-29T13:03:24.677Z,2025-03-29T13:08:29Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5604877387,140,70.2,5604877391,212,45.2,5604877385,56,Center,5604877393,213,6.06,5604877395,1,,5604877383,157,,5604877389,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792547883,397,2,2,45,8,f1h34qp5zbfl489q8vnkhiq9s,1,32.7,67.2,2025-03-29T13:03:29.198Z,2025-03-29T13:03:47Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5604878627,140,66.1,5604878867,7,4jve632xnmqujh4ioaxpaovai,5604878629,141,65.7,5604878871,56,Center,5604878869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792547847,434,43,2,45,15,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-29T13:03:36.629Z,2025-03-29T13:03:41Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5604878789,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548139,435,1,2,45,31,8gxd9ry2580pu1b1dd5ny9ymy,1,36.7,35.5,2025-03-29T13:03:51.933Z,2025-03-29T13:09:32Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5604879925,56,Back,5604879927,140,44.0,5604879931,212,16.3,5604879921,5,,5604879929,141,56.7,5604879923,241,,5604879933,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548155,436,1,2,45,32,8gxd9ry2580pu1b1dd5ny9ymy,1,44.0,56.7,2025-03-29T13:03:53.494Z,2025-03-29T13:03:54Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5604879967,56,Back,5604879991,156,,5604879975,213,3.83,5604879973,212,17.5,5604879969,140,31.1,5604879971,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548241,437,1,2,45,37,8gxd9ry2580pu1b1dd5ny9ymy,1,32.3,33.7,2025-03-29T13:03:57.742Z,2025-03-29T13:04:01Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5604880461,140,21.5,5604880463,141,7.6,5604880465,212,21.1,5604880459,56,Back,5604880467,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548311,438,1,2,45,40,8gxd9ry2580pu1b1dd5ny9ymy,1,21.5,7.6,2025-03-29T13:04:01.053Z,2025-03-29T13:04:06Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5604880999,141,15.7,5604881005,1,,5604880993,157,,5604881001,212,30.7,5604880995,56,Right,5604880997,140,50.3,5604881003,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548339,439,1,2,45,41,8gxd9ry2580pu1b1dd5ny9ymy,1,55.0,16.7,2025-03-29T13:04:02.614Z,2025-03-29T14:09:59Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604881135,213,4.51,5604881131,141,12.1,5604881129,140,54.4,5604881127,56,Right,5604881133,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792554569,491,1,2,45,42,8gxd9ry2580pu1b1dd5ny9ymy,0,51.7,13.5,2025-03-29T13:04:03.109Z,2025-03-29T14:10:01Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5604914821,141,16.4,5604914817,56,Right,5604914825,213,0.14,5604914819,140,65.0,5604914823,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548333,398,1,2,45,44,f1h34qp5zbfl489q8vnkhiq9s,1,26.4,68.5,2025-03-29T13:04:05.613Z,2025-03-29T14:10:19Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5604881099,140,6.1,5604881109,212,21.3,5604881097,56,Back,5604881113,213,3.14,5604881105,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548449,400,1,2,45,46,f1h34qp5zbfl489q8vnkhiq9s,1,8.1,46.6,2025-03-29T13:04:07.558Z,2025-03-29T13:04:12Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5604881657,213,0.14,5604881655,212,55.6,5604881647,157,,5604881649,56,Center,5604881653,141,58.0,5604881659,1,,5604881651,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548463,401,1,2,45,51,f1h34qp5zbfl489q8vnkhiq9s,0,61.6,57.7,2025-03-29T13:04:12.118Z,2025-03-29T13:04:13Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5604881755,141,62.4,5604881747,3,,5604881757,212,14.9,5604881759,213,0.22,5604881751,56,Center,5604881749,168,,5604881753,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792555371,493,1,2,46,1,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,33.8,2025-03-29T13:04:22.555Z,2025-03-29T14:10:39Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5604918117,141,40.6,5604918115,140,14.2,5604918121,213,2.68,5604918113,56,Back,5604918119,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792555605,494,1,2,46,2,8gxd9ry2580pu1b1dd5ny9ymy,0,12.0,41.9,2025-03-29T13:04:23.292Z,2025-03-29T14:10:37Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5604919185,213,6.04,5604919175,157,,5604919177,56,Back,5604919187,1,,5604919179,140,38.7,5604919181,141,31.6,5604919183,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792563903,576,83,2,46,2,8gxd9ry2580pu1b1dd5ny9ymy,0,43.5,8.9,2025-03-29T13:04:23.704Z,2025-03-29T14:11:02Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5605206849,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548637,402,1,2,46,3,f1h34qp5zbfl489q8vnkhiq9s,0,59.5,83.7,2025-03-29T13:04:24.046Z,2025-03-29T13:04:25Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604882657,56,Left,5604882661,141,86.4,5604882665,213,0.20,5604882659,140,68.0,5604882663,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549359,447,4,2,46,5,8gxd9ry2580pu1b1dd5ny9ymy,1,26.8,18.2,2025-03-29T13:04:25.862Z,2025-03-29T14:10:24Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5604886411,13,,5604978011,285,,5604886413,56,Back,5605206623,233,403,5604886415,152,,5604886417,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792548739,403,4,2,46,5,f1h34qp5zbfl489q8vnkhiq9s,0,73.2,81.8,2025-03-29T13:04:25.863Z,2025-03-29T14:10:24Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5604883385,265,,5605206671,233,447,5604883389,286,,5604883375,13,,5604883381,152,,5604883377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549711,448,1,2,46,10,8gxd9ry2580pu1b1dd5ny9ymy,0,22.6,19.7,2025-03-29T13:04:30.951Z,2025-03-29T13:21:34Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5604888323,141,18.0,5604888319,56,Back,5604888593,189,,5604888813,5,,5604888321,140,49.4,5604977533,155,,5604888327,213,6.24,5604888815,152,,5604888325,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,
2792548949,404,1,2,46,19,f1h34qp5zbfl489q8vnkhiq9s,1,28.1,74.7,2025-03-29T13:04:39.853Z,2025-03-29T13:04:43Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5604884227,213,6.27,5604884225,212,32.8,5604884217,3,,5604884223,141,74.1,5604884219,56,Center,5604884221,140,59.3,5604884229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549009,405,1,2,46,22,f1h34qp5zbfl489q8vnkhiq9s,1,59.7,73.3,2025-03-29T13:04:42.861Z,2025-03-29T13:04:46Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5604884527,56,Center,5604884533,212,14.3,5604884535,213,4.65,5604884529,140,58.8,5604884531,141,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549013,406,4,2,46,25,f1h34qp5zbfl489q8vnkhiq9s,1,63.8,51.4,2025-03-29T13:04:46.118Z,2025-03-29T14:10:24Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5604884655,286,,5604884647,13,,5605207535,233,446,5604884653,265,,5604884649,56,Center,5604884651,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549299,446,4,2,46,25,8gxd9ry2580pu1b1dd5ny9ymy,0,36.2,48.6,2025-03-29T13:04:46.119Z,2025-03-29T14:10:25Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5604886211,13,,5604886219,285,,5605207557,233,406,5604886213,56,Back,5604886215,152,,5604886217,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792549955,407,15,2,47,14,f1h34qp5zbfl489q8vnkhiq9s,1,72.5,36.8,2025-03-29T13:05:35.717Z,2025-03-29T14:32:27Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5604900705,82,,5604900917,147,42.1,5604889679,26,,5604900701,72,,5604900919,230,98.6,5604900983,233,449,5604900913,458,,5604900915,146,83.3,5605342001,18,,5604889683,56,Center,5604900909,102,5604900907,78,,50.2,5604900911,103,5604900921,231,49.3,,,,,19,,,,,
2792550015,449,10,2,47,15,8gxd9ry2580pu1b1dd5ny9ymy,1,16.0,53.4,2025-03-29T13:05:35.817Z,2025-03-29T13:07:31Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5604889993,94,,5604889995,56,Back,5604901011,233,407,5604890095,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550139,408,1,2,47,20,f1h34qp5zbfl489q8vnkhiq9s,1,61.4,13.2,2025-03-29T13:05:40.902Z,2025-03-29T13:05:45Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5604890577,56,Back,5604890587,212,26.1,5604890579,140,37.7,5604890589,213,2.84,5604890583,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550199,409,1,2,47,24,f1h34qp5zbfl489q8vnkhiq9s,1,41.8,30.6,2025-03-29T13:05:45.677Z,2025-03-29T13:05:48Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604890895,212,12.3,5604890897,213,5.82,5604890889,56,Center,5604890891,140,52.3,5604890893,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550277,410,1,2,47,27,f1h34qp5zbfl489q8vnkhiq9s,1,53.3,19.8,2025-03-29T13:05:48.430Z,2025-03-29T13:05:52Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5604891315,140,33.7,5604891319,141,33.1,5604891323,213,2.73,5604891311,56,Back,5604891321,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550331,411,1,2,47,31,f1h34qp5zbfl489q8vnkhiq9s,1,33.7,33.1,2025-03-29T13:05:52.285Z,2025-03-29T13:05:54Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604891575,212,10.2,5604891567,56,Back,5604891577,213,4.77,5604891571,140,34.3,5604891573,141,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550381,412,1,2,47,33,f1h34qp5zbfl489q8vnkhiq9s,1,37.7,15.4,2025-03-29T13:05:54.350Z,2025-03-29T13:05:57Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604891801,141,25.0,5604891803,212,8.5,5604891797,56,Back,5604891799,140,32.5,5604891805,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550465,413,1,2,47,36,f1h34qp5zbfl489q8vnkhiq9s,1,30.3,26.8,2025-03-29T13:05:56.813Z,2025-03-29T13:06:02Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5604892341,212,19.1,5604892337,140,28.6,5604892335,56,Back,5604892339,141,54.7,5604892343,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550469,414,1,2,47,41,f1h34qp5zbfl489q8vnkhiq9s,0,29.9,66.9,2025-03-29T13:06:02.223Z,2025-03-29T13:06:03Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5604892377,212,52.7,5604892375,141,29.5,5604892373,140,73.9,5604892381,1,,5604892369,155,,5604892371,56,Center,5604892379,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550501,450,61,2,47,44,8gxd9ry2580pu1b1dd5ny9ymy,0,32.6,67.5,2025-03-29T13:06:04.855Z,2025-03-29T13:06:05Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5604892589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550523,451,83,2,47,44,8gxd9ry2580pu1b1dd5ny9ymy,0,33.5,67.7,2025-03-29T13:06:05.407Z,2025-03-29T13:06:10Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5604893209,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550601,415,1,2,47,45,f1h34qp5zbfl489q8vnkhiq9s,1,69.1,33.9,2025-03-29T13:06:06.213Z,2025-03-29T13:06:09Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5604893175,141,26.4,5604893177,212,5.6,5604893179,213,4.27,5604893171,56,Center,5604893173,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550657,416,1,2,47,50,f1h34qp5zbfl489q8vnkhiq9s,0,68.3,19.0,2025-03-29T13:06:11.277Z,2025-03-29T13:06:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604893455,212,22.4,5604893451,140,86.9,5604893457,213,0.51,5604893449,56,Center,5604893453,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792550987,453,1,2,48,4,8gxd9ry2580pu1b1dd5ny9ymy,1,7.1,49.6,2025-03-29T13:06:25.273Z,2025-03-29T13:06:29Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5604895055,140,14.5,5604895057,141,65.1,5604895061,213,0.94,5604895051,123,,5604895059,212,13.1,5604895053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551085,454,1,2,48,8,8gxd9ry2580pu1b1dd5ny9ymy,1,19.6,49.6,2025-03-29T13:06:29.160Z,2025-03-29T13:06:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5604895593,213,5.71,5604895589,141,25.1,5604895585,56,Back,5604895591,212,30.8,5604895587,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551197,455,1,2,48,13,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,24.2,2025-03-29T13:06:33.880Z,2025-03-29T13:06:38Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5604896129,213,3.11,5604896121,56,Back,5604896123,140,17.1,5604896125,141,25.0,5604896127,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551109,418,83,2,48,13,f1h34qp5zbfl489q8vnkhiq9s,0,63.7,77.4,2025-03-29T13:06:34.461Z,2025-03-29T13:06:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604896279,399,3pk6hii2s8tbv2zux8mvbapec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551211,456,1,2,48,17,8gxd9ry2580pu1b1dd5ny9ymy,0,15.2,12.7,2025-03-29T13:06:38.032Z,2025-03-29T13:06:43Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5604896215,56,Back,5604896219,140,43.5,5604896223,212,29.7,5604896211,157,,5604896227,1,,5604896225,213,6.28,5604896221,141,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551285,457,44,2,48,20,8gxd9ry2580pu1b1dd5ny9ymy,1,42.4,19.1,2025-03-29T13:06:40.784Z,2025-03-29T14:08:21Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604897291,233,419,5604896581,56,Back,5604896585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551417,419,44,2,48,20,f1h34qp5zbfl489q8vnkhiq9s,0,57.6,80.9,2025-03-29T13:06:40.785Z,2025-03-29T14:08:22Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604897265,56,Left,5604897299,233,457,5604897267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551319,458,1,2,48,20,8gxd9ry2580pu1b1dd5ny9ymy,0,43.5,12.4,2025-03-29T13:06:41.474Z,2025-03-29T14:11:07Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604896775,140,41.2,5604896765,3,,5604896777,141,0.0,5604896781,213,4.46,5604896779,212,9.5,5604896771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551493,420,5,2,48,24,f1h34qp5zbfl489q8vnkhiq9s,1,57.2,101.3,2025-03-29T13:06:44.984Z,2025-03-29T14:08:06Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604897691,56,Left,5604897693,347,,5605201565,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551325,459,5,2,48,24,8gxd9ry2580pu1b1dd5ny9ymy,0,42.8,-1.3,2025-03-29T13:06:44.984Z,2025-03-29T14:08:06Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604896811,56,Back,5605201573,233,420,5604896813,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551517,421,1,2,48,36,f1h34qp5zbfl489q8vnkhiq9s,1,54.9,100.0,2025-03-29T13:06:56.869Z,2025-03-29T13:06:58Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604897803,107,,5604897809,141,90.6,5604897811,212,9.3,5604897807,140,60.2,5604897805,56,Left,5604897813,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551539,422,1,2,48,37,f1h34qp5zbfl489q8vnkhiq9s,1,60.6,89.4,2025-03-29T13:06:58.684Z,2025-03-29T13:08:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604897943,213,3.35,5604897939,141,87.7,5604897935,56,Left,5604897941,212,5.5,5604897937,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551581,423,1,2,48,39,f1h34qp5zbfl489q8vnkhiq9s,0,55.5,87.7,2025-03-29T13:07:00.092Z,2025-03-29T14:11:33Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5604898129,141,79.6,5604898131,212,5.8,5604898125,56,Left,5604898127,140,57.3,5604898133,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551545,460,8,2,48,39,8gxd9ry2580pu1b1dd5ny9ymy,1,44.5,19.4,2025-03-29T13:07:00.465Z,2025-03-29T13:07:00Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604897975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551585,424,83,2,48,41,f1h34qp5zbfl489q8vnkhiq9s,0,57.3,79.6,2025-03-29T13:07:01.764Z,2025-03-29T13:07:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5604898375,399,5e5fuj7mbkpvf0bug32ixxc5x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551599,462,3,2,48,41,8gxd9ry2580pu1b1dd5ny9ymy,0,41.8,20.4,2025-03-29T13:07:02.472Z,2025-03-29T13:07:07Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604898213,56,Back,5604898215,286,,5604898341,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551615,425,7,2,48,41,f1h34qp5zbfl489q8vnkhiq9s,0,58.2,79.6,2025-03-29T13:07:02.473Z,2025-03-29T13:09:01Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5604898307,285,,5604898305,56,Left,5604898391,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551621,463,61,2,48,43,8gxd9ry2580pu1b1dd5ny9ymy,1,40.3,20.5,2025-03-29T13:07:04.354Z,2025-03-29T13:07:04Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5604898333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551687,426,3,2,48,46,f1h34qp5zbfl489q8vnkhiq9s,1,69.6,82.6,2025-03-29T13:07:07.253Z,2025-03-29T13:07:17Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604898839,233,464,5604898751,286,,5604898749,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551681,464,45,2,48,46,8gxd9ry2580pu1b1dd5ny9ymy,0,30.4,17.4,2025-03-29T13:07:07.253Z,2025-03-29T13:56:56Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5604898893,233,426,5604898731,285,,5604898729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551695,427,43,2,48,47,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-29T13:07:08.476Z,2025-03-29T13:09:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604913013,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551877,428,1,2,48,48,f1h34qp5zbfl489q8vnkhiq9s,1,59.9,78.7,2025-03-29T13:07:08.853Z,2025-03-29T13:07:17Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604899741,212,9.3,5604899737,140,59.0,5604899739,141,65.1,5604899743,213,4.61,5604899735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551885,429,1,2,48,49,f1h34qp5zbfl489q8vnkhiq9s,1,59.0,64.8,2025-03-29T13:07:10.637Z,2025-03-29T13:07:17Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5604899785,213,0.29,5604899775,56,Center,5604899777,140,85.5,5604899779,141,76.8,5604899781,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551895,430,1,2,48,51,f1h34qp5zbfl489q8vnkhiq9s,1,87.7,77.4,2025-03-29T13:07:11.964Z,2025-03-29T13:07:18Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5604899825,212,6.6,5604899827,213,4.22,5604899821,140,84.7,5604899823,141,68.8,5604899819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551907,431,61,2,48,52,f1h34qp5zbfl489q8vnkhiq9s,0,84.7,68.5,2025-03-29T13:07:13.365Z,2025-03-29T13:07:18Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5604899877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551829,465,44,2,48,53,8gxd9ry2580pu1b1dd5ny9ymy,1,12.4,32.8,2025-03-29T13:07:14.176Z,2025-03-29T14:08:22Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5604899531,285,,5604899529,56,Back,5604899975,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792551917,432,44,2,48,53,f1h34qp5zbfl489q8vnkhiq9s,0,87.6,67.2,2025-03-29T13:07:14.177Z,2025-03-29T14:08:22Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5604899927,56,Center,5604899929,286,,5604900019,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
