id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2801947969,490,6,2,51,51,7gkglopz9cjsysn2u6sbhuvc5,0,10.5,72.1,2025-04-16T17:40:31.709Z,2025-04-17T17:20:42Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656540485,75,,5656541229,233,433,5656540483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948003,434,1,2,52,22,b2vft81kyjurzbmekvgrqwr64,0,99.5,0.5,2025-04-16T17:41:03.232Z,2025-04-17T17:20:51Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656540879,212,32.5,5656540871,223,,5656540865,2,,5656540873,56,Center,5656540875,140,88.4,5656540869,155,,5658021309,72,,5656540877,141,45.1,5656540883,1,,5656540881,213,5656540867,6,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,
2801948013,491,12,2,52,27,7gkglopz9cjsysn2u6sbhuvc5,1,5.6,49.6,2025-04-16T17:41:07.916Z,2025-04-16T17:41:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656540951,15,,5656540945,213,1.36,5656540939,140,11.6,5656540941,141,93.3,5656540937,56,Back,5656540943,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948025,435,1,2,52,30,b2vft81kyjurzbmekvgrqwr64,1,83.2,7.3,2025-04-16T17:41:11.199Z,2025-04-16T17:41:14Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656541015,212,9.3,5656541009,56,Right,5656541017,213,0.86,5656541013,141,17.7,5656541011,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948031,436,1,2,52,33,b2vft81kyjurzbmekvgrqwr64,0,89.0,17.7,2025-04-16T17:41:13.983Z,2025-04-17T17:21:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656541045,141,41.6,5656541037,2,,5658021673,224,,5658021675,20,,5656541047,212,16.3,5656541043,140,87.7,5656541041,56,Center,5656541049,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948043,492,12,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,1,5.4,53.0,2025-04-16T17:41:16.500Z,2025-04-16T17:41:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656541097,141,100.0,5656541093,56,Back,5656541099,212,33.6,5656541095,140,11.0,5656541127,167,,5656541101,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948065,437,5,2,52,37,b2vft81kyjurzbmekvgrqwr64,1,88.7,-1.2,2025-04-16T17:41:18.390Z,2025-04-16T18:38:41Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656541235,347,,5656541249,233,493,5656541233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948045,493,5,2,52,37,7gkglopz9cjsysn2u6sbhuvc5,0,11.3,101.2,2025-04-16T17:41:18.390Z,2025-04-16T18:38:41Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656541105,56,Back,5656541253,233,437,5656541107,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948149,438,1,2,53,4,b2vft81kyjurzbmekvgrqwr64,1,86.1,0.0,2025-04-16T17:41:44.958Z,2025-04-16T17:41:54Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656541825,213,1.16,5656541815,107,,5656541817,56,Right,5656541821,141,17.0,5656541819,140,91.5,5656541823,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948139,494,83,2,53,10,7gkglopz9cjsysn2u6sbhuvc5,0,8.2,89.3,2025-04-16T17:41:50.556Z,2025-04-16T17:41:59Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656541901,399,efubck8twu1elbhlomltnjjtg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948151,439,50,2,53,14,b2vft81kyjurzbmekvgrqwr64,1,95.0,12.2,2025-04-16T17:41:54.671Z,2025-04-16T17:41:58Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5656541833,286,,5656541929,233,495,5656541831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948167,495,7,2,53,14,7gkglopz9cjsysn2u6sbhuvc5,1,5.0,87.8,2025-04-16T17:41:54.672Z,2025-04-17T17:21:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656541897,56,Back,5656541899,285,,5658023109,385,,5656541895,167,,5656541903,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948159,440,6,2,53,15,b2vft81kyjurzbmekvgrqwr64,1,95.0,12.6,2025-04-16T17:41:55.703Z,2025-04-16T18:36:14Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5656541925,75,,5656541923,56,Right,5656541963,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948169,496,6,2,53,15,7gkglopz9cjsysn2u6sbhuvc5,0,5.0,87.4,2025-04-16T17:41:55.703Z,2025-04-17T17:22:11Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656541969,233,440,5656541961,73,,5656541959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948249,441,1,2,53,45,b2vft81kyjurzbmekvgrqwr64,1,99.5,0.5,2025-04-16T17:42:25.894Z,2025-04-17T17:22:13Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,1.0,,5656542447,56,Center,5656542439,2,,5656542451,141,31.3,5656542453,212,22.7,5656542701,154,,5658023495,20,,5656542441,6,,5656542449,140,91.2,5656542443,155,,5656542699,210,5656542445,224,5656542455,213,,,,,,,,15,1.97,,,,,,,,,,,,,,,,,
2801948255,442,15,2,53,49,b2vft81kyjurzbmekvgrqwr64,1,92.1,41.9,2025-04-16T17:42:30.085Z,2025-04-17T17:22:26Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5656604121,80,,5656542723,55,441,5656542729,103,10.8,5656542721,154,,5656542477,56,Center,5656542731,146,98.9,5656542733,147,46.9,5656542727,102,48.0,5656542543,15,,5656542715,25,5656542549,328,5656542719,29,5656542545,17,,5656542827,233,498,,,,,,,,,,,,,,,,,,,,
2801948259,498,10,2,53,49,7gkglopz9cjsysn2u6sbhuvc5,1,2.8,50.6,2025-04-16T17:42:30.185Z,2025-04-17T17:22:34Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5658024039,376,,5658024037,180,,5656542509,182,,5656542511,56,Back,5656542807,177,,5656542835,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948251,497,43,2,53,50,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-16T17:42:31.044Z,2025-04-17T17:22:41Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5658024127,144,11,5656542461,88,0,5656542459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802208561,934,52,2,53,51,7gkglopz9cjsysn2u6sbhuvc5,1,3.8,52.7,2025-04-16T17:42:32.169Z,2025-04-17T17:22:49Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5658024419,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948279,499,1,2,53,53,7gkglopz9cjsysn2u6sbhuvc5,1,10.0,47.0,2025-04-16T17:42:33.500Z,2025-04-16T17:42:36Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5656542595,140,35.6,5656542603,1,,5656542601,213,5.61,5656542593,56,Back,5656542597,141,15.2,5656542591,123,,5656542599,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948289,500,1,2,53,56,7gkglopz9cjsysn2u6sbhuvc5,0,36.0,14.7,2025-04-16T17:42:36.637Z,2025-04-16T17:42:39Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656542655,140,81.6,5656542663,1,,5656542661,213,0.13,5656542651,155,,5656542659,212,48.3,5656542653,56,Center,5656542657,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948303,443,12,2,54,2,b2vft81kyjurzbmekvgrqwr64,1,20.3,69.3,2025-04-16T17:42:43.117Z,2025-04-16T17:42:45Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5656542777,167,,5656542771,213,0.85,5656542765,140,38.9,5656542767,141,100.0,5656542763,56,Back,5656542769,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948305,444,5,2,54,3,b2vft81kyjurzbmekvgrqwr64,0,41.4,102.0,2025-04-16T17:42:43.507Z,2025-04-16T18:38:42Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5656542775,347,,5656542831,233,501,5656542773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948309,501,5,2,54,3,7gkglopz9cjsysn2u6sbhuvc5,1,58.6,-2.0,2025-04-16T17:42:43.507Z,2025-04-16T18:38:42Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656542803,56,Right,5656542817,233,444,5656542805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948327,502,1,2,54,12,7gkglopz9cjsysn2u6sbhuvc5,1,46.1,0.0,2025-04-16T17:42:53.220Z,2025-04-17T17:24:39Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5658027499,189,,5656542995,141,12.0,5656543001,1,,5656542989,107,,5656542993,140,69.0,5656542997,212,25.7,5656542999,213,0.36,5656542991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948323,445,83,2,54,16,b2vft81kyjurzbmekvgrqwr64,0,23.1,64.6,2025-04-16T17:42:57.093Z,2025-04-16T17:43:02Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5656543021,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948329,503,1,2,54,17,7gkglopz9cjsysn2u6sbhuvc5,1,71.0,39.1,2025-04-16T17:42:58.259Z,2025-04-16T17:42:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656543013,212,18.1,5656543009,140,70.8,5656543007,56,Center,5656543011,141,65.7,5656543015,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948335,504,1,2,54,19,7gkglopz9cjsysn2u6sbhuvc5,1,69.9,70.3,2025-04-16T17:43:00.348Z,2025-04-16T17:43:03Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656543057,56,Left,5656543061,141,92.1,5656543059,140,93.3,5656543063,212,28.7,5656543065,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948337,505,61,2,54,22,7gkglopz9cjsysn2u6sbhuvc5,0,93.4,89.7,2025-04-16T17:43:03.027Z,2025-04-16T17:43:03Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656543073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948375,446,50,2,54,25,b2vft81kyjurzbmekvgrqwr64,1,15.8,11.1,2025-04-16T17:43:06.115Z,2025-04-16T18:36:20Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5656543519,233,506,5656543275,56,Back,5656543277,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948355,506,7,2,54,25,7gkglopz9cjsysn2u6sbhuvc5,0,84.2,88.9,2025-04-16T17:43:06.116Z,2025-04-17T17:24:54Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656543175,286,,5656543173,56,Left,5658028043,383,,5656543471,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948379,447,1,2,54,28,b2vft81kyjurzbmekvgrqwr64,0,12.2,10.6,2025-04-16T17:43:09.139Z,2025-04-16T17:43:11Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5656543285,141,10.7,5656543279,157,,5656543291,1,,5656543299,233,507,5656543297,236,,5656543287,212,1.1,5656543283,140,13.2,5656543303,286,,5656543289,213,0.06,5656543281,56,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,
2801948367,507,74,2,54,28,7gkglopz9cjsysn2u6sbhuvc5,1,93.4,89.0,2025-04-16T17:43:09.140Z,2025-04-16T17:43:11Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656543311,233,447,5656543249,56,Left,5656543251,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948389,449,1,2,54,31,b2vft81kyjurzbmekvgrqwr64,0,16.0,20.0,2025-04-16T17:43:12.029Z,2025-04-16T17:43:13Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5656543381,212,45.4,5656543377,140,59.2,5656543373,155,,5656543383,213,0.02,5656543379,141,21.3,5656543385,1,,5656543375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948415,509,1,2,54,37,7gkglopz9cjsysn2u6sbhuvc5,1,36.4,69.9,2025-04-16T17:43:18.043Z,2025-04-16T17:43:22Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656543539,56,Back,5656543545,212,21.1,5656543541,140,46.0,5656543547,213,5.21,5656543543,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948431,510,1,2,54,41,7gkglopz9cjsysn2u6sbhuvc5,1,53.6,34.2,2025-04-16T17:43:21.743Z,2025-04-16T17:43:27Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5656543635,213,5.72,5656543627,56,Right,5656543629,140,73.0,5656543631,141,15.2,5656543633,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948433,511,3,2,54,46,7gkglopz9cjsysn2u6sbhuvc5,0,84.8,10.0,2025-04-16T17:43:26.852Z,2025-04-17T17:25:27Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5658028931,464,,5656543639,56,Right,5656543641,286,,5656543721,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948443,450,7,2,54,46,b2vft81kyjurzbmekvgrqwr64,1,15.2,90.0,2025-04-16T17:43:26.853Z,2025-04-17T17:25:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656543695,167,,5656543715,233,511,5658028977,385,,5656543699,285,,5656543697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948457,451,5,2,54,48,b2vft81kyjurzbmekvgrqwr64,0,23.5,101.4,2025-04-16T17:43:28.821Z,2025-04-16T18:38:43Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656543813,233,512,5656543789,347,,5656543787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948453,512,5,2,54,48,7gkglopz9cjsysn2u6sbhuvc5,1,76.5,-1.4,2025-04-16T17:43:28.821Z,2025-04-16T18:38:42Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5656543765,347,,5656543763,56,Right,5656543797,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948531,513,43,2,54,50,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-16T17:43:31.307Z,2025-04-16T17:45:50Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656544281,56,Right,5656544289,213,2.48,5656544287,212,13.6,5656544283,140,60.5,5656546169,144,1,5656544279,107,0,5656544285,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948517,452,27,2,55,13,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T17:43:54.048Z,2025-04-16T17:43:59Z,,,,,5656544331,233,514,5656544321,41,Injury,5656544323,53,efubck8twu1elbhlomltnjjtg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948537,514,27,2,55,13,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-16T17:43:54.048Z,2025-04-16T17:43:59Z,,,,,5656544339,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948705,457,28,2,55,18,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T17:43:58.445Z,2025-04-16T18:36:27Z,,,,,5656545735,55,452,5656589025,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948541,515,28,2,55,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-16T17:43:58.445Z,2025-04-16T18:36:28Z,,,,,5656544329,55,514,5656589045,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948601,453,18,2,55,50,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T17:44:30.601Z,2025-04-16T17:44:31Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5656544805,44,Midfielder,5656544833,55,454,5656544803,42,,5656544807,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948603,454,19,2,55,50,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T17:44:30.602Z,2025-04-16T19:36:23Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5656544819,145,11,5656544825,293,3,5656544823,292,6,5656544827,44,Midfielder,5656544829,55,453,5656544821,59,26,5656544815,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948631,455,18,2,56,22,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T17:45:03.019Z,2025-04-16T17:46:43Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5656545071,44,Forward,5656545073,59,19,5656545113,55,456,5656545497,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948633,456,19,2,56,22,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-16T17:45:03.020Z,2025-04-16T19:36:19Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5656545095,44,Forward,5656545087,145,9,5656545483,41,,5656545089,59,9,5656545091,292,10,5656545097,55,455,5656545093,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948723,516,1,2,56,37,7gkglopz9cjsysn2u6sbhuvc5,1,61.9,0.0,2025-04-16T17:45:18.227Z,2025-04-16T18:37:07Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5656545867,212,40.5,5656545863,140,89.5,5656545861,56,Center,5656545869,213,0.77,5656553651,107,,5656545871,1,,5656545865,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956195,912,44,2,56,38,7gkglopz9cjsysn2u6sbhuvc5,1,86.7,35.6,2025-04-16T17:45:19.416Z,2025-04-16T19:17:04Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656589505,233,724,5656586609,56,Center,5656586611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956175,724,44,2,56,39,b2vft81kyjurzbmekvgrqwr64,0,13.3,64.4,2025-04-16T17:45:19.417Z,2025-04-16T19:17:04Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656586501,56,Back,5656589513,233,912,5656586503,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948725,517,1,2,56,39,7gkglopz9cjsysn2u6sbhuvc5,1,89.6,29.3,2025-04-16T17:45:20.371Z,2025-04-16T19:06:47Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656552849,212,12.2,5656552841,168,,5656552843,56,Center,5656552847,141,47.2,5656552845,140,90.7,5656552851,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948729,518,1,2,56,46,7gkglopz9cjsysn2u6sbhuvc5,1,92.5,43.4,2025-04-16T17:45:26.595Z,2025-04-16T17:56:09Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,1.0,,5656552923,141,47.0,5656552927,213,2.96,5656553429,210,13,5656552921,140,79.5,5656553431,154,,5656552925,212,13.9,5656552919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948733,519,13,2,56,46,7gkglopz9cjsysn2u6sbhuvc5,1,81.6,49.8,2025-04-16T17:45:26.795Z,2025-04-17T17:28:57Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656553433,83,,5656553439,55,518,5656553435,29,,5656553287,18,,5656553447,230,99.1,5656553445,103,25,5656553285,20,,5656553437,154,,5656605205,328,,5656552691,56,5656553443,102,5656553283,160,5656553449,231,50,,,,57.1,Center,,,,,,,,,,,,,,,,,,
2801948735,458,5,2,56,58,b2vft81kyjurzbmekvgrqwr64,1,-1.4,42.0,2025-04-16T17:45:38.571Z,2025-04-16T19:23:39Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5656545897,346,,5656551133,233,520,5656545895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948793,520,5,2,56,58,7gkglopz9cjsysn2u6sbhuvc5,0,101.4,58.0,2025-04-16T17:45:38.571Z,2025-04-16T18:38:44Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5656546305,56,Center,5656551137,233,458,5656546307,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948799,459,1,2,57,14,b2vft81kyjurzbmekvgrqwr64,1,4.3,48.4,2025-04-16T17:45:55.347Z,2025-04-17T17:30:39Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5656546331,141,21.3,5656546333,212,57.1,5656546337,1,,5656546325,124,,5656546327,56,Center,5656546335,213,5.95,5656546329,140,55.8,5656546341,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948801,460,44,2,57,15,b2vft81kyjurzbmekvgrqwr64,1,55.8,22.9,2025-04-16T17:45:55.466Z,2025-04-17T17:31:01Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5656546373,233,521,5656546351,56,Center,5656546353,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948797,521,44,2,57,15,7gkglopz9cjsysn2u6sbhuvc5,0,44.2,77.1,2025-04-16T17:45:55.467Z,2025-04-17T17:31:02Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656546323,285,,5656546321,56,Back,5656546377,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948803,461,1,2,57,16,b2vft81kyjurzbmekvgrqwr64,1,55.8,21.3,2025-04-16T17:45:57.074Z,2025-04-17T17:31:11Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5656546363,56,Center,5656546367,141,26.5,5656546369,212,6.7,5656546361,168,,5656546365,140,61.2,5656546371,213,0.56,5656546359,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802211143,738,61,2,57,17,b2vft81kyjurzbmekvgrqwr64,0,73.3,30.8,2025-04-16T17:45:58.168Z,2025-04-17T17:31:22Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5658039325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802211175,935,61,2,57,18,7gkglopz9cjsysn2u6sbhuvc5,0,26.7,69.2,2025-04-16T17:45:59.168Z,2025-04-17T17:31:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5658039525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948811,462,1,2,57,19,b2vft81kyjurzbmekvgrqwr64,0,69.5,33.8,2025-04-16T17:46:00.410Z,2025-04-17T17:31:05Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5656546411,56,Center,5656586985,212,6.9,5656586987,213,1.88,5656586983,141,43.4,5656586981,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948815,523,1,2,57,21,7gkglopz9cjsysn2u6sbhuvc5,1,39.7,69.1,2025-04-16T17:46:01.435Z,2025-04-16T17:46:03Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5656546441,212,27.4,5656546443,213,4.34,5656546431,56,Back,5656546433,140,30.2,5656546437,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801948825,524,1,2,57,23,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,31.6,2025-04-16T17:46:03.642Z,2025-04-16T17:46:08Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5656546537,212,24.2,5656546533,140,9.8,5656546539,213,2.66,5656546531,56,Back,5656546535,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
