id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value
2817838177,391,1,1,44,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.8,19.8,2025-05-22T17:46:51.482Z,2025-05-22T17:46:54Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744247155,1,,5744247153,213,6.18,5744247143,155,,5744247149,141,11.3,5744247145,56,Right,5744247151,212,53.8,5744247147,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838261,392,12,1,44,15,7gkglopz9cjsysn2u6sbhuvc5,1,7.4,90.8,2025-05-22T17:46:57.482Z,2025-05-22T17:47:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744247591,141,90.5,5744247593,212,17.5,5744247595,213,6.27,5744247589,140,24.1,5744247587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838237,392,1,1,44,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.5,6.2,2025-05-22T17:47:00.050Z,2025-05-22T17:47:02Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5744247447,56,Center,5744247451,141,34.0,5744247449,140,77.7,5744247455,213,1.73,5744247453,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838249,393,1,1,44,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.9,32.8,2025-05-22T17:47:02.548Z,2025-05-22T17:47:04Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744247503,213,6.20,5744247501,212,13.3,5744247497,140,88.5,5744247499,141,31.2,5744247495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838251,394,3,1,44,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.1,32.8,2025-05-22T17:47:04.058Z,2025-05-22T19:06:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5744247525,286,,5744247523,56,Center,5744247693,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838273,393,7,1,44,21,7gkglopz9cjsysn2u6sbhuvc5,1,11.9,67.2,2025-05-22T17:47:04.059Z,2025-05-22T19:06:47Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744247659,285,,5744247657,56,Back,5744247679,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838371,396,1,1,44,42,7gkglopz9cjsysn2u6sbhuvc5,0,11.5,45.7,2025-05-22T17:47:24.641Z,2025-05-22T17:47:27Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744248157,1,,5744248151,141,36.0,5744248147,56,Center,5744248155,213,6.18,5744248153,212,64.4,5744248143,157,,5744248149,140,72.5,5744248145,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838389,395,1,1,44,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.5,44.5,2025-05-22T17:47:28.907Z,2025-05-22T17:47:33Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744248247,3,,5744248257,213,1.28,5744248251,140,29.6,5744248249,56,Back,5744248253,141,71.1,5744248255,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838401,396,1,1,44,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.9,71.1,2025-05-22T17:47:33.001Z,2025-05-22T17:47:35Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5744248317,141,85.0,5744248311,157,,5744248321,213,0.21,5744248315,140,71.9,5744248319,212,45.1,5744248313,56,Left,5744248323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838429,397,1,1,44,56,7gkglopz9cjsysn2u6sbhuvc5,1,28.8,18.5,2025-05-22T17:47:38.625Z,2025-05-22T17:47:39Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744248443,213,2.71,5744248441,212,19.8,5744248437,140,11.7,5744248439,141,30.7,5744248435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838451,398,1,1,44,57,7gkglopz9cjsysn2u6sbhuvc5,0,11.7,30.7,2025-05-22T17:47:39.561Z,2025-05-22T17:47:43Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744248603,1,,5744248591,141,17.7,5744248589,140,62.3,5744248585,157,,5744248595,212,53.9,5744248599,213,6.12,5744248587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839551,437,70,1,44,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T17:47:41.373Z,2025-05-22T17:51:57Z,,,,,5744254753,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838475,397,1,1,45,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.1,71.8,2025-05-22T17:47:43.954Z,2025-05-22T17:47:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744248759,3,,5744248767,212,11.8,5744248761,56,Back,5744248769,213,5.71,5744248763,140,44.5,5744248765,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838491,399,1,1,45,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.5,62.4,2025-05-22T17:47:45.499Z,2025-05-22T17:47:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5744248873,212,17.7,5744248875,213,1.54,5744248869,140,45.0,5744248871,141,88.4,5744248867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838507,400,1,1,45,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.0,88.4,2025-05-22T17:47:48.266Z,2025-05-22T17:47:52Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744248973,213,6.24,5744248965,56,Left,5744248969,141,87.4,5744248971,212,14.3,5744248967,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838539,401,1,1,45,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.7,90.5,2025-05-22T17:47:52.715Z,2025-05-22T17:47:57Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744249147,212,14.5,5744249149,213,6.04,5744249141,56,Left,5744249143,140,80.1,5744249145,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838555,402,1,1,45,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.6,90.8,2025-05-22T17:47:57.170Z,2025-05-22T17:48:00Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744249245,141,66.9,5744249249,213,4.15,5744249241,56,Center,5744249247,212,19.2,5744249243,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838579,403,1,1,45,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.7,60.5,2025-05-22T17:48:00.121Z,2025-05-22T17:48:13Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,1.0,5744249357,141,27.7,5744249673,154,,5744249361,213,5.40,5744249355,140,87.1,5744249671,210,13,5744249359,212,28.8,5744249353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838583,404,13,1,45,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.8,31.7,2025-05-22T17:48:02.746Z,2025-05-22T19:28:03Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744249371,63,,5744249691,154,,5744249701,230,98.5,5744249373,56,Center,5744249693,55,403,5744249369,22,,5744249703,231,48.7,5744249697,102,49.2,5744249689,29,,5744249699,103,58.3,5744249687,85,,5744249601,20,,,,,,,,,,,,,,,,,,
2817838597,399,5,1,45,21,7gkglopz9cjsysn2u6sbhuvc5,1,-1.0,51.2,2025-05-22T17:48:03.858Z,2025-05-22T19:07:57Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5744249431,56,Back,5744249433,346,,5744249587,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838625,406,5,1,45,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.0,48.8,2025-05-22T17:48:03.858Z,2025-05-22T19:07:57Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744249579,56,Center,5744249581,346,,5744249605,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838609,405,43,1,45,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T17:48:05.522Z,2025-05-22T17:48:09Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744249483,141,41.0,5744249485,212,31.1,5744249543,144,1,5744249487,213,3.33,5744249481,140,72.3,5744249479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838845,400,1,1,45,59,7gkglopz9cjsysn2u6sbhuvc5,1,4.1,50.0,2025-05-22T17:48:41.594Z,2025-05-22T17:48:44Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744250679,140,52.8,5744250675,124,,5744250681,141,49.9,5744250687,1,,5744250677,56,Center,5744250691,74,,5744250685,213,6.28,5744250683,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838851,401,43,1,46,2,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-22T17:48:44.442Z,2025-05-22T17:48:47Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744250719,56,Center,5744250721,286,0,5744250791,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838853,402,1,1,46,2,7gkglopz9cjsysn2u6sbhuvc5,0,52.8,49.9,2025-05-22T17:48:44.602Z,2025-05-22T17:52:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744250729,140,68.8,5744250723,3,,5744250733,212,16.8,5744250735,213,6.23,5744250725,168,,5744250731,141,48.5,5744250727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838885,408,1,1,46,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.0,50.7,2025-05-22T17:48:46.799Z,2025-05-22T17:48:49Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5744250839,56,Back,5744250845,212,18.8,5744250843,141,76.7,5744250847,213,1.22,5744250841,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838901,409,1,1,46,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,76.7,2025-05-22T17:48:49.106Z,2025-05-22T17:48:52Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744250943,212,20.6,5744250945,213,5.78,5744250939,140,61.4,5744250941,141,62.1,5744250937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838911,410,1,1,46,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.5,54.8,2025-05-22T17:48:52.658Z,2025-05-22T17:48:57Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5744250981,1,,5744250975,141,6.2,5744250973,140,81.3,5744250979,213,5.04,5744250977,212,34.9,5744250971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838919,411,1,1,46,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.7,17.4,2025-05-22T17:48:57.099Z,2025-05-22T17:48:59Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744251017,141,15.6,5744251021,213,3.23,5744251015,140,66.8,5744251013,56,Right,5744251019,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838931,412,1,1,46,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,19.2,2025-05-22T17:48:59.457Z,2025-05-22T17:49:03Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744251091,140,68.7,5744251097,213,1.57,5744251089,56,Center,5744251095,212,13.1,5744251093,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838945,413,1,1,46,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,38.5,2025-05-22T17:49:02.889Z,2025-05-22T17:49:08Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744251181,140,80.6,5744251187,213,1.22,5744251179,56,Left,5744251183,141,88.1,5744251189,1,,5744251185,212,36.0,5744251177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838959,414,1,1,46,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,84.8,85.1,2025-05-22T17:49:08.185Z,2025-05-22T17:49:12Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744251269,141,78.1,5744251273,213,3.68,5744251265,56,Center,5744251267,140,77.2,5744251271,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838967,415,1,1,46,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.2,72.6,2025-05-22T17:49:12.058Z,2025-05-22T17:56:17Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5744251343,1,,5744251339,212,32.5,5744251333,56,Center,5744251335,140,78.6,5744251341,213,4.89,5744251337,141,25.5,5744251331,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838975,416,1,1,46,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.6,25.5,2025-05-22T17:49:17.699Z,2025-05-22T17:49:18Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744251395,56,Center,5744251399,141,28.0,5744251397,140,78.2,5744251403,213,1.81,5744251401,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838985,417,1,1,46,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.2,28.0,2025-05-22T17:49:18.162Z,2025-05-22T17:51:31Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5744251447,56,Center,5744251451,141,38.9,5744251449,140,90.3,5744251455,213,0.53,5744251453,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838993,418,1,1,46,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.3,38.9,2025-05-22T17:49:19.762Z,2025-05-22T17:51:17Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744251485,140,99.6,5744251489,212,11.6,5744251483,56,Center,5744251491,213,5.72,5744251487,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839003,419,1,1,46,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,94.4,23.4,2025-05-22T17:49:22.298Z,2025-05-22T17:51:28Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744254341,2,,5744251543,140,94.3,5744251549,213,1.58,5744251547,212,9.9,5744251541,56,Center,5744251545,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839021,403,12,1,46,40,7gkglopz9cjsysn2u6sbhuvc5,1,4.8,60.0,2025-05-22T17:49:22.865Z,2025-05-22T18:28:46Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744251675,167,,5744251651,212,11.5,5744251653,213,2.08,5744251647,140,0.0,5744251649,141,74.8,5744251645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839025,404,6,1,46,41,7gkglopz9cjsysn2u6sbhuvc5,0,1.8,70.0,2025-05-22T17:49:23.458Z,2025-05-22T19:07:22Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744251735,233,420,5744251725,73,,5744251723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839009,420,6,1,46,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,98.2,30.0,2025-05-22T17:49:23.458Z,2025-05-22T19:07:21Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744251731,233,404,5744251585,75,,5744251583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839093,421,1,1,47,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,0.5,2025-05-22T17:49:43.305Z,2025-05-22T17:49:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744252043,224,,5744252049,141,67.2,5744252045,56,Center,5744252055,1,,5744252053,213,1.86,5744252039,6,,5744252047,140,86.5,5744252041,155,,5744252051,212,47.4,5744252037,2,,,,,,,,,,,,,,,,,,,,,,,,
2817839137,406,4,1,47,4,7gkglopz9cjsysn2u6sbhuvc5,1,13.9,33.6,2025-05-22T17:49:46.753Z,2025-05-22T19:07:04Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5744252321,152,,5744252317,13,,5744255529,233,422,5744252325,285,,5744252323,265,,5744252319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839097,422,4,1,47,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.1,66.4,2025-05-22T17:49:46.754Z,2025-05-22T19:07:04Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744252081,286,,5744255533,233,406,5744252079,265,,5744252077,152,,5744252073,13,,5744252075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839197,407,1,1,47,39,7gkglopz9cjsysn2u6sbhuvc5,1,24.7,27.3,2025-05-22T17:50:21.753Z,2025-05-22T17:53:00Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744252653,1,,5744252639,157,,5744252643,56,Center,5744252649,212,48.6,5744252645,140,70.9,5744252651,213,0.06,5744252637,5,,5744252647,141,31.6,5744252641,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839199,408,44,1,47,40,7gkglopz9cjsysn2u6sbhuvc5,1,68.3,30.8,2025-05-22T17:50:23.209Z,2025-05-22T19:07:04Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5744252667,56,Center,5744252669,286,,5744252731,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839207,424,44,1,47,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.7,69.2,2025-05-22T17:50:23.210Z,2025-05-22T19:07:05Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5744252737,233,408,5744252701,285,,5744252699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839201,409,61,1,47,41,7gkglopz9cjsysn2u6sbhuvc5,0,70.9,31.6,2025-05-22T17:50:24.194Z,2025-05-22T17:53:15Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5744252673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839227,426,1,1,47,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,18.4,92.6,2025-05-22T17:50:28.801Z,2025-05-22T17:50:33Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744252819,140,24.9,5744252815,157,,5744252951,233,410,5744252823,212,6.8,5744252825,213,0.01,5744252817,56,Back,5744252949,236,,5744252955,286,,5744252827,1,,5744252821,141,92.7,,,,,,,,,,,,,,,,,,,,,,,
2817839243,410,74,1,47,46,7gkglopz9cjsysn2u6sbhuvc5,1,82.7,7.6,2025-05-22T17:50:28.802Z,2025-05-22T19:06:59Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744252901,285,,5744252957,233,426,5744252899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839257,411,5,1,47,47,7gkglopz9cjsysn2u6sbhuvc5,0,84.5,-1.4,2025-05-22T17:50:30.122Z,2025-05-22T19:07:59Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744252989,233,427,5744252973,56,Right,5744252975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839245,427,5,1,47,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.5,101.4,2025-05-22T17:50:30.122Z,2025-05-22T19:07:58Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744252903,56,Back,5744252983,233,411,5744252905,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839277,428,1,1,47,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.5,100.0,2025-05-22T17:50:36.122Z,2025-05-22T17:50:36Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744253059,212,9.6,5744253057,141,91.2,5744253051,107,,5744253053,56,Back,5744253055,140,33.4,5744253061,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839291,412,1,1,47,57,7gkglopz9cjsysn2u6sbhuvc5,1,52.6,3.7,2025-05-22T17:50:39.785Z,2025-05-22T17:53:44Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744253139,140,54.8,5744253135,56,Right,5744253145,213,1.31,5744253143,212,9.1,5744253131,3,,5744253141,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839809,429,1,1,47,58,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,18.0,2025-05-22T17:50:40.373Z,2025-05-22T17:53:57Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744256311,213,4.78,5744256307,141,11.4,5744256301,155,,5744256303,56,Right,5744256309,212,4.5,5744256305,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839295,413,1,1,47,59,7gkglopz9cjsysn2u6sbhuvc5,1,72.5,12.3,2025-05-22T17:50:41.433Z,2025-05-22T17:54:06Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5744253165,141,18.2,5744253169,213,1.01,5744253163,140,74.9,5744256373,155,,5744253161,56,Right,5744253167,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839297,414,1,1,47,59,7gkglopz9cjsysn2u6sbhuvc5,0,66.0,11.9,2025-05-22T17:50:42.369Z,2025-05-22T17:54:23Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5744256659,213,0.26,5744256653,140,73.5,5744256655,141,15.0,5744256651,168,,5744256657,212,8.2,5744253173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839315,416,1,1,48,2,7gkglopz9cjsysn2u6sbhuvc5,0,60.8,35.1,2025-05-22T17:50:45.336Z,2025-05-22T19:05:32Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744253259,141,34.9,5744253251,56,Center,5744253255,140,68.7,5744253263,212,8.3,5744253267,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839311,429,1,1,48,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.1,92.2,2025-05-22T17:50:46.321Z,2025-05-22T18:29:26Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5744253243,1,,5744253235,140,43.2,5744253233,56,Back,5744253239,212,20.8,5744253241,213,5.58,5744253237,141,72.4,5744253231,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839337,430,61,1,48,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.7,58.2,2025-05-22T17:50:46.609Z,2025-05-22T17:53:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744253353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839323,417,1,1,48,4,7gkglopz9cjsysn2u6sbhuvc5,1,68.7,34.9,2025-05-22T17:50:46.720Z,2025-05-22T17:54:36Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5744253307,213,5.74,5744253301,140,73.9,5744253305,212,6.4,5744253299,56,Center,5744253303,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839333,418,61,1,48,4,7gkglopz9cjsysn2u6sbhuvc5,0,73.9,30.0,2025-05-22T17:50:47.185Z,2025-05-22T19:05:42Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5744253319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839801,440,1,1,48,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.5,62.0,2025-05-22T17:50:47.373Z,2025-05-22T17:53:52Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744256255,140,38.7,5744256259,212,7.9,5744256253,56,Back,5744256261,213,6.00,5744256251,157,,5744256257,141,58.8,5744256263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839939,442,61,1,48,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.8,62.1,2025-05-22T17:50:48.373Z,2025-05-22T17:55:12Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744257243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839925,430,61,1,48,7,7gkglopz9cjsysn2u6sbhuvc5,1,76.0,25.2,2025-05-22T17:50:49.373Z,2025-05-22T17:55:01Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5744257177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839339,419,1,1,48,8,7gkglopz9cjsysn2u6sbhuvc5,1,66.3,34.0,2025-05-22T17:50:50.888Z,2025-05-22T17:55:05Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744253359,140,65.3,5744253361,141,23.7,5744253357,56,Center,5744253365,213,4.56,5744253363,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839349,420,1,1,48,10,7gkglopz9cjsysn2u6sbhuvc5,1,65.3,23.7,2025-05-22T17:50:52.448Z,2025-05-22T17:55:10Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744253419,213,5.66,5744253413,140,75.4,5744253417,212,13.0,5744253411,56,Right,5744253415,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
