id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2719817069,474,1,2,55,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.0,3.8,2024-09-14T13:13:16.153Z,2024-09-14T13:13:16Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208318423,141,4.6,5208318427,213,0.07,5208318421,140,55.0,5208318425,212,7.4,5208318419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817077,415,1,2,55,34,7gkglopz9cjsysn2u6sbhuvc5,0,44.6,93.2,2024-09-14T13:13:16.268Z,2024-09-14T13:13:16Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5208318457,213,0.12,5208318453,141,95.9,5208318455,212,15.1,5208318451,140,58.9,5208318449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817097,475,1,2,55,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.5,9.1,2024-09-14T13:13:17.465Z,2024-09-14T13:13:17Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208318595,212,16.4,5208318591,140,54.3,5208318597,213,0.33,5208318589,56,Right,5208318593,141,17.0,5208318587,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817115,416,1,2,55,36,7gkglopz9cjsysn2u6sbhuvc5,0,37.6,88.0,2024-09-14T13:13:18.084Z,2024-09-14T13:13:18Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208318689,56,Back,5208318693,141,82.9,5208318697,213,5.32,5208318687,3,,5208318695,212,4.2,5208318691,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817417,479,4,2,55,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.8,44.4,2024-09-14T13:13:25.284Z,2024-09-14T13:53:36Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5208320407,56,Center,5208320413,286,,5208320405,13,,5208320411,265,,5208531501,233,417,5208320409,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817283,417,4,2,55,43,7gkglopz9cjsysn2u6sbhuvc5,0,22.2,55.6,2024-09-14T13:13:25.285Z,2024-09-14T13:53:37Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208531517,233,479,5208319659,285,,5208319655,152,,5208319651,13,,5208319657,265,,5208319653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817361,477,1,2,55,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,26.7,2024-09-14T13:13:26.887Z,2024-09-14T13:13:28Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208320003,212,12.9,5208319997,56,Right,5208320001,141,12.2,5208320005,213,5.41,5208319999,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817405,478,1,2,55,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.2,12.2,2024-09-14T13:13:28.720Z,2024-09-14T13:13:31Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208320301,212,31.2,5208320295,140,75.7,5208320297,141,57.0,5208320293,56,Center,5208320303,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817683,418,18,2,56,3,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:13:44.997Z,2024-09-14T13:13:45Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5208321875,44,Forward,5208321925,55,419,5208321873,42,,5208321877,59,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817687,419,19,2,56,3,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:13:44.998Z,2024-09-14T13:13:46Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208321901,293,3,5208321891,42,,5208321895,145,9,5208321905,55,418,5208321899,292,9,5208321903,44,Forward,5208321897,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817949,420,18,2,56,16,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:13:57.507Z,2024-09-14T13:13:58Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5208323331,59,6,5208323531,55,421,5208323323,42,,5208323327,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719817973,421,19,2,56,16,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:13:57.508Z,2024-09-14T13:13:58Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5208323473,59,22,5208323477,293,5,5208323481,55,420,5208323467,42,,5208323475,292,7,5208323471,145,8,5208323479,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719818491,480,15,2,56,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.3,55.7,2024-09-14T13:14:24.434Z,2024-09-14T13:53:37Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208327419,102,49.0,5208327091,82,,5208327441,230,97.1,5208326295,26,,5208327439,147,53.2,5208327087,20,,5208327421,103,19,5208326297,18,,5208327443,231,50,5208327429,458,5208538053,233,5208326299,56,Center,5208327417,78,5208327437,146,,422,,84.3,,,,,,
2719818657,422,10,2,56,43,7gkglopz9cjsysn2u6sbhuvc5,1,15.7,46.8,2024-09-14T13:14:24.534Z,2024-09-14T13:53:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208327125,56,Back,5208327123,94,,5208538061,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819123,482,1,2,57,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,99.5,2024-09-14T13:14:57.842Z,2024-09-14T13:14:59Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208329791,2,,5208329807,213,4.49,5208329795,155,,5208329803,141,64.3,5208329799,56,Center,5208329801,140,94.4,5208329797,223,,5208329793,6,,5208329805,212,24.5,,,,,,,,,,,,,,,,,,,,,
2719819199,424,12,2,57,22,7gkglopz9cjsysn2u6sbhuvc5,1,19.9,48.5,2024-09-14T13:15:03.405Z,2024-09-14T13:15:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5208330303,15,,5208330285,213,0.00,5208330275,141,48.5,5208330267,56,Back,5208330271,140,19.9,5208330283,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819207,483,1,2,57,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.1,51.0,2024-09-14T13:15:03.761Z,2024-09-14T13:15:04Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208330351,212,21.6,5208330329,155,,5208330355,213,0.21,5208330341,140,87.2,5208330335,56,Center,5208330345,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819211,425,1,2,57,22,7gkglopz9cjsysn2u6sbhuvc5,0,19.9,48.5,2024-09-14T13:15:03.981Z,2024-09-14T13:15:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5208330387,141,39.7,5208330383,56,Back,5208330389,212,6.2,5208330391,213,4.99,5208330385,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819293,484,1,2,57,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.7,54.5,2024-09-14T13:15:05.337Z,2024-09-14T13:15:10Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208330853,3,,5208330857,140,77.9,5208330861,212,10.0,5208330855,56,Center,5208330863,213,1.76,5208330859,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819225,426,12,2,57,24,7gkglopz9cjsysn2u6sbhuvc5,1,13.4,41.9,2024-09-14T13:15:06.038Z,2024-09-14T13:15:11Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208330487,141,41.6,5208330483,56,Back,5208330489,212,5.9,5208330491,213,6.25,5208330485,140,19.0,5208330565,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819299,485,44,2,57,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.0,65.0,2024-09-14T13:15:09.921Z,2024-09-14T13:54:46Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208332473,233,427,5208330875,286,,5208330873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819321,427,44,2,57,28,7gkglopz9cjsysn2u6sbhuvc5,0,21.0,35.0,2024-09-14T13:15:09.922Z,2024-09-14T13:54:46Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208332509,233,485,5208330985,285,,5208330983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819305,486,1,2,57,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.9,69.0,2024-09-14T13:15:09.970Z,2024-09-14T13:15:10Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208330899,140,76.2,5208330905,213,1.68,5208330895,168,,5208330901,141,92.1,5208330903,212,15.8,5208330897,56,Left,5208330893,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819323,428,61,2,57,30,7gkglopz9cjsysn2u6sbhuvc5,1,20.2,37.3,2024-09-14T13:15:11.534Z,2024-09-14T13:15:12Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208330991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819355,429,1,2,57,31,7gkglopz9cjsysn2u6sbhuvc5,0,20.6,30.0,2024-09-14T13:15:12.814Z,2024-09-14T13:15:13Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208331183,141,34.0,5208331187,213,0.06,5208331175,157,,5208331179,56,Center,5208331189,1,,5208331185,212,42.4,5208331181,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819373,487,1,2,57,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.8,64.2,2024-09-14T13:15:13.481Z,2024-09-14T13:15:14Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208331289,212,16.5,5208331287,141,40.0,5208331283,140,39.3,5208331291,213,4.74,5208331279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819455,430,13,2,57,36,7gkglopz9cjsysn2u6sbhuvc5,1,74.1,45.1,2024-09-14T13:15:17.957Z,2024-09-14T13:15:34Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208333379,215,,5208331817,56,Center,5208332995,20,,5208333383,458,,5208333373,75,,5208333381,328,,5208331815,18,,5208333387,231,49.6,5208333375,102,40.5,5208333385,230,5208333377,103,5208332993,23,,,,,,98.5,20.8,,,,,,,,
2719819485,431,5,2,57,36,7gkglopz9cjsysn2u6sbhuvc5,0,100.9,38.3,2024-09-14T13:15:18.041Z,2024-09-14T13:52:41Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5208332003,346,,5208334159,233,488,5208332001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819881,488,5,2,57,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.9,61.7,2024-09-14T13:15:18.041Z,2024-09-14T13:52:41Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208334141,233,431,5208334097,56,Back,5208334099,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819915,489,1,2,57,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.7,52.1,2024-09-14T13:15:40.825Z,2024-09-14T13:15:43Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5208334281,237,,5208334277,213,5.27,5208334273,141,21.2,5208334269,56,Back,5208334271,140,17.3,5208334267,124,,5208334275,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819923,490,1,2,58,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,17.3,21.2,2024-09-14T13:15:43.146Z,2024-09-14T13:15:43Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208334329,141,25.2,5208334333,213,0.12,5208334325,56,Back,5208334323,157,,5208334327,140,39.5,5208334331,212,23.5,5208334335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719819955,432,8,2,58,3,7gkglopz9cjsysn2u6sbhuvc5,1,57.7,69.0,2024-09-14T13:15:45.357Z,2024-09-14T13:16:02Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5208334517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719820437,433,27,2,58,28,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:16:09.374Z,2024-09-14T13:16:12Z,,,,,5208337513,233,491,5208337313,53,5hr1cb6e6xb3eyjnau7w4825l,5208337311,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719820475,491,27,2,58,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-14T13:16:09.374Z,2024-09-14T13:16:13Z,,,,,5208337549,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719820615,434,28,2,58,31,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:16:13.225Z,2024-09-14T13:52:55Z,,,,,5208535209,233,492,5208338313,55,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719820493,492,28,2,58,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-14T13:16:13.225Z,2024-09-14T13:52:55Z,,,,,5208337565,55,491,5208535249,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821053,494,1,2,58,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.4,74.5,2024-09-14T13:16:36.489Z,2024-09-14T13:16:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208340763,213,1.11,5208340755,56,Left,5208340759,141,93.6,5208340757,140,59.5,5208340761,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821059,495,1,2,58,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,93.6,2024-09-14T13:16:39.602Z,2024-09-14T13:16:40Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208340795,212,12.0,5208340791,140,67.3,5208340797,213,5.47,5208340793,141,80.8,5208340787,56,Left,5208340783,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821095,436,1,2,59,0,7gkglopz9cjsysn2u6sbhuvc5,0,20.5,38.2,2024-09-14T13:16:41.670Z,2024-09-14T13:16:42Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208340995,140,31.4,5208341001,212,11.8,5208340991,56,Back,5208341005,213,0.26,5208340999,141,42.7,5208340989,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821147,496,1,2,59,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.0,72.6,2024-09-14T13:16:41.801Z,2024-09-14T13:16:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5208341259,140,78.6,5208341261,141,53.6,5208341257,56,Center,5208341267,213,5.32,5208341263,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821199,497,1,2,59,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.5,51.3,2024-09-14T13:16:44.825Z,2024-09-14T13:16:48Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5208341549,141,17.3,5208341543,140,90.2,5208341541,56,Right,5208341557,213,5.24,5208341553,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821213,498,1,2,59,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,87.4,19.5,2024-09-14T13:16:48.441Z,2024-09-14T13:16:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5208341655,212,24.1,5208341651,140,95.0,5208341649,56,Center,5208341653,141,53.0,5208341645,2,,5208341659,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821231,437,12,2,59,7,7gkglopz9cjsysn2u6sbhuvc5,1,10.0,37.1,2024-09-14T13:16:49.287Z,2024-09-14T13:16:53Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208341749,213,5.54,5208341747,212,20.2,5208341743,140,24.2,5208341741,56,Back,5208341825,15,,5208341745,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821301,438,4,2,59,10,7gkglopz9cjsysn2u6sbhuvc5,1,20.8,24.4,2024-09-14T13:16:51.744Z,2024-09-14T13:17:00Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5208342235,285,,5208342273,233,499,5208342231,56,Back,5208342225,13,,5208342233,152,,5208342229,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719821263,499,4,2,59,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.2,75.6,2024-09-14T13:16:51.745Z,2024-09-14T13:17:00Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208342165,13,,5208342173,286,,5208342303,233,438,5208342169,152,,5208342167,56,Center,5208342171,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822121,439,1,2,59,49,7gkglopz9cjsysn2u6sbhuvc5,1,24.8,30.7,2024-09-14T13:17:31.302Z,2024-09-14T13:17:36Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208346635,5,,5208346641,56,Right,5208346653,213,5.92,5208346657,1,,5208346649,212,44.1,5208346639,152,,5208346637,155,,5208346643,140,64.0,5208346647,141,7.4,,,,,,,,,,,,,,,,,,,,,
2719822163,500,1,2,59,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.9,77.9,2024-09-14T13:17:35.281Z,2024-09-14T13:17:41Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208346923,56,Back,5208346927,141,100.0,5208346931,213,1.24,5208346929,212,16.3,5208346921,3,,5208346925,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822137,440,1,2,59,54,7gkglopz9cjsysn2u6sbhuvc5,0,64.0,7.3,2024-09-14T13:17:35.831Z,2024-09-14T13:17:40Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208346737,56,Center,5208346739,140,58.9,5208346743,212,12.7,5208346741,141,24.3,5208347135,155,,5208346745,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822197,441,5,2,59,56,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,-1.6,2024-09-14T13:17:37.623Z,2024-09-14T13:52:42Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208347091,56,Right,5208347093,347,,5208347163,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822169,501,5,2,59,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.8,101.6,2024-09-14T13:17:37.623Z,2024-09-14T13:52:42Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208347209,233,441,5208346961,56,Back,5208346963,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822261,442,1,2,60,2,7gkglopz9cjsysn2u6sbhuvc5,1,54.2,0.0,2024-09-14T13:17:43.543Z,2024-09-14T13:17:44Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208347415,213,1.00,5208347399,56,Right,5208347403,140,63.0,5208347407,141,19.2,5208347413,212,17.1,5208347397,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822323,443,1,2,60,3,7gkglopz9cjsysn2u6sbhuvc5,1,63.0,19.2,2024-09-14T13:17:44.375Z,2024-09-14T13:17:47Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208347791,212,12.2,5208347785,56,Right,5208347787,140,52.8,5208347793,213,3.64,5208347789,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822335,444,1,2,60,6,7gkglopz9cjsysn2u6sbhuvc5,0,54.7,9.7,2024-09-14T13:17:47.583Z,2024-09-14T13:17:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208347849,141,18.9,5208347845,56,Right,5208347853,213,0.22,5208347851,212,28.2,5208347843,155,,5208347847,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822377,502,1,2,60,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.8,79.7,2024-09-14T13:17:49.962Z,2024-09-14T13:17:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208348055,157,,5208348067,1,,5208348063,212,17.2,5208348059,140,44.9,5208348061,141,84.7,5208348065,213,0.20,5208348057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822389,445,43,2,60,9,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-14T13:17:51.254Z,2024-09-14T13:18:09Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208349819,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822439,446,44,2,60,12,7gkglopz9cjsysn2u6sbhuvc5,1,63.2,23.2,2024-09-14T13:17:53.416Z,2024-09-14T13:54:47Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208348425,56,Center,5208348529,233,503,5208348427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822429,503,44,2,60,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.8,76.8,2024-09-14T13:17:53.417Z,2024-09-14T13:54:47Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5208348361,56,Back,5208348563,233,446,5208348363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822451,447,1,2,60,12,7gkglopz9cjsysn2u6sbhuvc5,0,75.1,21.8,2024-09-14T13:17:54.191Z,2024-09-14T13:17:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208348509,212,13.1,5208348507,141,22.1,5208348503,56,Center,5208348501,3,,5208348511,213,0.02,5208348505,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822471,504,1,2,60,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.2,76.4,2024-09-14T13:17:54.193Z,2024-09-14T13:17:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208348603,213,0.66,5208348595,56,Back,5208348599,141,86.8,5208348597,140,44.8,5208348601,212,11.5,5208348593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822485,448,8,2,60,15,7gkglopz9cjsysn2u6sbhuvc5,1,62.8,18.3,2024-09-14T13:17:56.439Z,2024-09-14T13:17:56Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208348703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822499,449,5,2,60,15,7gkglopz9cjsysn2u6sbhuvc5,0,59.8,-1.4,2024-09-14T13:17:56.633Z,2024-09-14T13:52:43Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208350051,233,505,5208348769,347,,5208348767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822703,505,5,2,60,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,101.4,2024-09-14T13:17:56.633Z,2024-09-14T13:52:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208349989,233,449,5208349929,56,Back,5208349931,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822749,506,1,2,60,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.7,100.0,2024-09-14T13:18:10.881Z,2024-09-14T13:18:13Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208350171,141,90.5,5208350175,213,5.97,5208350167,56,Left,5208350169,140,63.9,5208350165,107,,5208350177,1,,5208350173,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822761,507,44,2,60,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.8,75.8,2024-09-14T13:18:11.910Z,2024-09-14T13:54:48Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208350233,286,,5208350259,233,450,5208350231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822739,450,44,2,60,30,7gkglopz9cjsysn2u6sbhuvc5,0,33.2,24.2,2024-09-14T13:18:11.911Z,2024-09-14T13:54:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208350109,56,Back,5208350283,233,507,5208350115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822787,508,1,2,60,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.9,90.5,2024-09-14T13:18:12.894Z,2024-09-14T13:18:15Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208350397,56,Center,5208350403,212,10.0,5208350401,141,77.3,5208350399,140,68.2,5208350405,213,5.18,5208350395,168,,5208350391,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822755,451,44,2,60,31,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,30.1,2024-09-14T13:18:12.942Z,2024-09-14T13:54:48Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208350213,285,,5208350809,233,509,5208350211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822797,509,44,2,60,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.6,69.9,2024-09-14T13:18:12.943Z,2024-09-14T13:54:49Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5208350845,233,451,5208350445,286,,5208350443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719822813,452,1,2,60,31,7gkglopz9cjsysn2u6sbhuvc5,0,28.0,42.5,2024-09-14T13:18:13.207Z,2024-09-14T13:18:17Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208350539,141,49.9,5208350533,3,,5208350537,140,34.7,5208350545,213,0.62,5208350535,56,Back,5208350541,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
