id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2712649535,334,44,1,37,42,bd4qakf7j0wwie8wke9km7uj8,0,24.5,21.2,2024-08-24T17:38:17.977Z,2024-08-24T19:17:31Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168933777,233,366,5168933499,56,Back,5168933501,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649549,367,1,1,37,42,b8oqgvx1ijeyn6y1cn6929ix4,0,76.9,77.3,2024-08-24T17:38:18.145Z,2024-08-24T17:38:21Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168933553,141,58.7,5168933549,56,Center,5168933555,212,17.3,5168933557,213,5.46,5168933551,140,88.1,5168933547,168,,5168933545,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649739,336,1,1,37,46,bd4qakf7j0wwie8wke9km7uj8,1,9.9,37.7,2024-08-24T17:38:22.365Z,2024-08-24T17:38:33Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5168934617,213,1.32,5168934601,123,,5168934615,212,22.3,5168934609,140,15.2,5168934613,141,69.4,5168934605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649755,337,1,1,37,57,bd4qakf7j0wwie8wke9km7uj8,1,37.4,79.3,2024-08-24T17:38:33.165Z,2024-08-24T17:38:34Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168934747,141,95.7,5168934755,213,1.04,5168934741,56,Back,5168934743,140,43.7,5168934751,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649813,338,1,1,37,58,bd4qakf7j0wwie8wke9km7uj8,1,43.7,95.7,2024-08-24T17:38:34.404Z,2024-08-24T17:38:40Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5168935161,213,3.76,5168935157,141,73.3,5168935153,140,23.5,5168935159,212,26.1,5168935151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649849,339,1,1,38,4,bd4qakf7j0wwie8wke9km7uj8,1,26.8,74.4,2024-08-24T17:38:40.142Z,2024-08-24T17:38:42Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5168935385,56,Back,5168935393,213,0.90,5168935391,212,12.4,5168935389,141,88.7,5168935387,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649879,340,1,1,38,6,bd4qakf7j0wwie8wke9km7uj8,1,34.4,88.9,2024-08-24T17:38:42.261Z,2024-08-24T17:38:44Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168935615,56,Back,5168935623,213,5.80,5168935621,212,13.3,5168935617,140,45.6,5168935619,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649931,341,1,1,38,9,bd4qakf7j0wwie8wke9km7uj8,1,44.5,80.2,2024-08-24T17:38:44.789Z,2024-08-24T17:38:47Z,m031ocyfq011rual3olkegdm,A. Taranis,,5168935893,140,21.6,5168935901,212,25.1,5168935897,141,69.4,5168935931,156,,5168935889,56,Back,5168935905,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649945,342,59,1,38,11,bd4qakf7j0wwie8wke9km7uj8,1,21.6,69.4,2024-08-24T17:38:47.502Z,2024-08-24T17:38:48Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5168935983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712649997,343,1,1,38,12,bd4qakf7j0wwie8wke9km7uj8,0,21.6,69.4,2024-08-24T17:38:47.702Z,2024-08-24T17:38:51Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5168936277,213,0.04,5168936279,1,,5168936275,212,52.3,5168936271,140,71.4,5168936273,141,72.4,5168936267,157,,5168936269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650021,368,61,1,38,16,b8oqgvx1ijeyn6y1cn6929ix4,1,27.2,32.5,2024-08-24T17:38:52.446Z,2024-08-24T17:38:52Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5168936419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650091,370,1,1,38,18,b8oqgvx1ijeyn6y1cn6929ix4,1,31.7,23.6,2024-08-24T17:38:54.433Z,2024-08-24T17:38:57Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5168936791,56,Back,5168936799,213,2.90,5168936793,140,6.3,5168936797,212,27.5,5168936795,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650137,371,1,1,38,21,b8oqgvx1ijeyn6y1cn6929ix4,1,3.8,30.6,2024-08-24T17:38:56.945Z,2024-08-24T17:38:59Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5168936999,141,60.8,5168937001,212,21.7,5168936997,140,10.6,5168936995,56,Back,5168937003,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650159,372,1,1,38,23,b8oqgvx1ijeyn6y1cn6929ix4,1,11.5,61.1,2024-08-24T17:38:59.543Z,2024-08-24T17:39:01Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168937113,213,6.25,5168937109,212,11.1,5168937105,141,60.6,5168937101,140,22.1,5168937097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650319,373,1,1,38,25,b8oqgvx1ijeyn6y1cn6929ix4,1,22.1,60.6,2024-08-24T17:39:01.008Z,2024-08-24T17:39:10Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168938095,141,88.0,5168938097,212,20.2,5168938093,140,14.6,5168938099,213,1.97,5168938091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650333,374,1,1,38,34,b8oqgvx1ijeyn6y1cn6929ix4,1,41.5,88.9,2024-08-24T17:39:10.434Z,2024-08-24T17:39:11Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168938209,213,6.15,5168938201,56,Left,5168938207,212,22.4,5168938205,141,84.4,5168938203,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650343,375,1,1,38,35,b8oqgvx1ijeyn6y1cn6929ix4,1,62.6,84.4,2024-08-24T17:39:11.456Z,2024-08-24T17:39:13Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168938243,140,51.1,5168938247,212,12.9,5168938245,141,91.1,5168938241,56,Left,5168938249,213,2.78,5168938277,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650433,376,1,1,38,37,b8oqgvx1ijeyn6y1cn6929ix4,1,51.1,91.1,2024-08-24T17:39:12.903Z,2024-08-24T17:39:16Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5168938763,56,Center,5168938767,141,73.2,5168938771,213,5.73,5168938765,140,69.9,5168938761,155,,5168938769,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650441,377,50,1,38,40,b8oqgvx1ijeyn6y1cn6929ix4,1,71.2,67.4,2024-08-24T17:39:16.417Z,2024-08-24T19:23:34Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168938815,56,Center,5168938817,286,,5168939121,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650467,344,7,1,38,40,bd4qakf7j0wwie8wke9km7uj8,1,28.8,32.6,2024-08-24T17:39:16.418Z,2024-08-24T19:23:34Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5168939049,233,377,5168938989,285,,5168938987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650509,346,1,1,38,42,bd4qakf7j0wwie8wke9km7uj8,1,33.9,39.8,2024-08-24T17:39:18.237Z,2024-08-24T17:39:20Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5168939199,56,Back,5168939201,140,26.4,5168939203,141,29.5,5168939205,212,10.5,5168939207,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650553,347,1,1,38,43,bd4qakf7j0wwie8wke9km7uj8,1,25.2,30.7,2024-08-24T17:39:19.405Z,2024-08-24T17:39:21Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168939447,213,6.12,5168939439,56,Back,5168939445,212,7.8,5168939443,141,28.8,5168939441,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650625,348,1,1,38,45,bd4qakf7j0wwie8wke9km7uj8,1,33.9,31.0,2024-08-24T17:39:21.061Z,2024-08-24T17:39:24Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5168939775,212,11.6,5168939777,213,2.56,5168939769,56,Back,5168939773,141,40.4,5168939771,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650673,349,1,1,38,48,bd4qakf7j0wwie8wke9km7uj8,1,24.7,40.4,2024-08-24T17:39:24.149Z,2024-08-24T17:39:27Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5168940063,213,1.42,5168940059,141,75.9,5168940061,212,24.4,5168940057,140,28.3,5168940053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650739,350,1,1,38,51,bd4qakf7j0wwie8wke9km7uj8,1,27.8,75.9,2024-08-24T17:39:26.757Z,2024-08-24T17:39:30Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168940439,213,5.07,5168940437,212,7.2,5168940435,141,66.0,5168940433,140,30.2,5168940431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650811,351,1,1,38,54,bd4qakf7j0wwie8wke9km7uj8,1,28.6,62.3,2024-08-24T17:39:30.429Z,2024-08-24T17:39:35Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5168940895,141,14.3,5168940897,212,32.7,5168940901,1,,5168940893,140,30.1,5168940899,213,4.76,5168940891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650839,352,1,1,38,59,bd4qakf7j0wwie8wke9km7uj8,1,32.6,12.5,2024-08-24T17:39:35.590Z,2024-08-24T17:39:37Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168941063,56,Center,5168941071,212,34.9,5168941067,140,63.0,5168941075,1,,5168941073,213,0.42,5168941069,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650857,353,1,1,39,1,bd4qakf7j0wwie8wke9km7uj8,0,63.0,33.4,2024-08-24T17:39:37.061Z,2024-08-24T17:39:37Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,5168941183,212,9.3,5168941181,141,28.6,5168941177,56,Center,5168941179,140,71.3,5168941185,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650907,378,8,1,39,4,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,66.9,2024-08-24T17:39:40.233Z,2024-08-24T17:39:40Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168941427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712650997,380,2,1,39,5,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,66.9,2024-08-24T17:39:41.261Z,2024-08-24T17:39:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168941833,7,9ircna8pbskreztmy1wiqwx9m,5168941835,1,,5168941837,56,Center,5168941813,141,61.2,5168941811,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651275,355,1,1,39,18,bd4qakf7j0wwie8wke9km7uj8,1,28.4,32.4,2024-08-24T17:39:54.014Z,2024-08-24T17:39:58Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5168943351,56,Back,5168943359,213,1.48,5168943347,5,,5168943353,140,30.9,5168943357,212,30.4,5168943355,141,77.0,5168943349,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651291,356,1,1,39,22,bd4qakf7j0wwie8wke9km7uj8,1,34.1,88.1,2024-08-24T17:39:57.862Z,2024-08-24T17:39:59Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168943429,213,0.29,5168943427,212,15.1,5168943425,141,94.4,5168943423,140,47.9,5168943421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651327,357,1,1,39,23,bd4qakf7j0wwie8wke9km7uj8,1,47.9,94.4,2024-08-24T17:39:59.277Z,2024-08-24T17:40:01Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168943657,140,36.6,5168943659,141,87.4,5168943663,213,3.52,5168943661,212,12.8,5168943655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651405,358,1,1,39,26,bd4qakf7j0wwie8wke9km7uj8,1,36.0,88.6,2024-08-24T17:40:01.629Z,2024-08-24T17:40:06Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168944105,213,4.37,5168944103,212,17.4,5168944101,141,64.5,5168944097,56,Back,5168944099,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651483,359,1,1,39,30,bd4qakf7j0wwie8wke9km7uj8,1,30.4,64.5,2024-08-24T17:40:05.678Z,2024-08-24T17:40:10Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,5168944519,140,36.1,5168944523,212,13.4,5168944517,56,Back,5168944521,141,82.1,5168944525,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651565,360,1,1,39,34,bd4qakf7j0wwie8wke9km7uj8,1,43.2,85.1,2024-08-24T17:40:09.853Z,2024-08-24T17:40:14Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168944987,140,55.3,5168944989,141,96.5,5168944993,213,0.55,5168944991,212,14.9,5168944985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651619,361,1,1,39,38,bd4qakf7j0wwie8wke9km7uj8,1,55.3,96.5,2024-08-24T17:40:13.821Z,2024-08-24T17:54:37Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5168945279,213,3.40,5168945273,140,45.3,5168945269,56,Back,5168945277,212,10.9,5168945275,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651665,362,1,1,39,42,bd4qakf7j0wwie8wke9km7uj8,1,61.2,90.2,2024-08-24T17:40:18.118Z,2024-08-24T17:40:19Z,m031ocyfq011rual3olkegdm,A. Taranis,,5168945599,140,63.6,5168945605,212,5.9,5168945601,141,82.3,5168945609,213,5.15,5168945597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651671,363,1,1,39,43,bd4qakf7j0wwie8wke9km7uj8,0,63.6,82.3,2024-08-24T17:40:19.470Z,2024-08-24T17:40:20Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,5168945641,212,8.6,5168945643,213,0.59,5168945637,140,70.4,5168945639,141,89.3,5168945635,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651715,381,1,1,39,45,b8oqgvx1ijeyn6y1cn6929ix4,1,30.5,24.9,2024-08-24T17:40:21.191Z,2024-08-24T17:40:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5168945883,212,17.4,5168945877,56,Back,5168945885,213,6.05,5168945881,141,18.9,5168945879,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651821,383,1,1,39,48,b8oqgvx1ijeyn6y1cn6929ix4,1,43.4,9.7,2024-08-24T17:40:23.855Z,2024-08-24T17:40:28Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5168946483,212,16.2,5168946481,141,12.5,5168946473,56,Back,5168946477,140,28.1,5168946487,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651919,384,1,1,39,52,b8oqgvx1ijeyn6y1cn6929ix4,1,27.9,12.8,2024-08-24T17:40:27.751Z,2024-08-24T17:40:33Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5168947027,213,2.25,5168947023,212,21.2,5168947019,141,37.1,5168947009,56,Back,5168947015,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712651993,385,1,1,39,58,b8oqgvx1ijeyn6y1cn6929ix4,1,26.9,43.4,2024-08-24T17:40:33.696Z,2024-08-24T17:40:37Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168947437,141,49.3,5168947441,212,22.3,5168947433,140,47.8,5168947447,213,0.18,5168947431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652047,386,1,1,40,2,b8oqgvx1ijeyn6y1cn6929ix4,1,45.8,51.0,2024-08-24T17:40:37.759Z,2024-08-24T17:40:41Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168947807,212,20.0,5168947797,56,Back,5168947803,141,70.0,5168947809,213,2.44,5168947799,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652147,387,1,1,40,5,b8oqgvx1ijeyn6y1cn6929ix4,1,33.0,70.5,2024-08-24T17:40:40.865Z,2024-08-24T17:40:46Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5168948259,212,13.3,5168948253,56,Back,5168948255,140,30.0,5168948261,213,4.47,5168948257,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652199,388,1,1,40,10,b8oqgvx1ijeyn6y1cn6929ix4,1,40.5,48.8,2024-08-24T17:40:45.879Z,2024-08-24T17:40:48Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168948585,56,Back,5168948593,213,6.25,5168948591,212,9.0,5168948589,141,48.4,5168948587,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652273,389,1,1,40,13,b8oqgvx1ijeyn6y1cn6929ix4,1,45.5,44.2,2024-08-24T17:40:48.759Z,2024-08-24T17:40:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168948949,141,20.6,5168948953,213,4.11,5168948945,56,Back,5168948947,140,35.1,5168948951,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652341,390,1,1,40,15,b8oqgvx1ijeyn6y1cn6929ix4,1,36.3,20.3,2024-08-24T17:40:51.312Z,2024-08-24T17:40:54Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5168949377,213,1.79,5168949375,212,17.9,5168949373,141,46.0,5168949371,140,32.6,5168949369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652371,391,1,1,40,19,b8oqgvx1ijeyn6y1cn6929ix4,1,43.7,51.3,2024-08-24T17:40:54.614Z,2024-08-24T17:40:56Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5168949519,213,0.81,5168949511,56,Center,5168949515,141,72.4,5168949517,212,19.7,5168949513,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652395,392,1,1,40,20,b8oqgvx1ijeyn6y1cn6929ix4,0,56.9,73.5,2024-08-24T17:40:56.166Z,2024-08-24T17:40:57Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168949635,212,8.9,5168949639,213,5.49,5168949629,56,Center,5168949633,141,64.2,5168949631,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652499,365,1,1,40,23,bd4qakf7j0wwie8wke9km7uj8,1,40.1,30.1,2024-08-24T17:40:59.421Z,2024-08-24T17:41:02Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5168950105,212,19.6,5168950107,213,3.91,5168950099,56,Back,5168950103,141,10.1,5168950101,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652511,366,3,1,40,26,bd4qakf7j0wwie8wke9km7uj8,1,30.7,13.4,2024-08-24T17:41:02.565Z,2024-08-24T19:19:08Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5168950177,56,Back,5168950179,285,,5168950263,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652519,393,45,1,40,26,b8oqgvx1ijeyn6y1cn6929ix4,0,69.3,86.6,2024-08-24T17:41:02.565Z,2024-08-24T19:19:08Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5168950275,233,366,5168950195,56,Left,5168950199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652573,367,1,1,40,27,bd4qakf7j0wwie8wke9km7uj8,1,29.1,8.2,2024-08-24T17:41:02.893Z,2024-08-24T17:41:05Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5168950511,213,2.34,5168950507,141,32.5,5168950505,140,13.8,5168950503,56,Back,5168950509,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652655,368,1,1,40,31,bd4qakf7j0wwie8wke9km7uj8,1,13.8,36.0,2024-08-24T17:41:06.942Z,2024-08-24T17:41:09Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5168950921,213,1.27,5168950917,141,80.6,5168950915,140,22.7,5168950913,56,Back,5168950919,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652689,369,1,1,40,33,bd4qakf7j0wwie8wke9km7uj8,1,27.3,82.4,2024-08-24T17:41:08.837Z,2024-08-24T17:41:11Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168951173,56,Back,5168951175,140,32.7,5168951177,141,94.1,5168951181,213,0.95,5168951179,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652701,370,1,1,40,36,bd4qakf7j0wwie8wke9km7uj8,0,31.2,96.6,2024-08-24T17:41:11.709Z,2024-08-24T17:41:13Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168951277,213,0.00,5168951261,56,Back,5168951273,212,3.5,5168951341,233,394,5168951269,141,96.6,5168951345,286,,5168951339,236,,5168951265,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,
2712652705,394,74,1,40,36,b8oqgvx1ijeyn6y1cn6929ix4,1,62.8,5.9,2024-08-24T17:41:11.710Z,2024-08-24T19:17:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5168951293,56,Right,5168951295,285,,5168951439,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652919,396,1,1,40,44,b8oqgvx1ijeyn6y1cn6929ix4,0,31.5,17.7,2024-08-24T17:41:20.070Z,2024-08-24T17:54:43Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5168952329,213,6.24,5168952321,56,Right,5168952325,141,15.2,5168952327,212,36.8,5168952323,140,66.5,5168952319,155,,5168952331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652931,371,44,1,40,46,bd4qakf7j0wwie8wke9km7uj8,1,32.5,85.7,2024-08-24T17:41:22.589Z,2024-08-24T19:17:31Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168952493,233,397,5168952391,285,,5168952389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652929,397,44,1,40,46,b8oqgvx1ijeyn6y1cn6929ix4,0,67.5,14.3,2024-08-24T17:41:22.590Z,2024-08-24T19:17:31Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5168952529,233,371,5168952385,286,,5168952379,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652981,372,1,1,40,47,bd4qakf7j0wwie8wke9km7uj8,0,30.9,87.2,2024-08-24T17:41:22.657Z,2024-08-24T19:28:51Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168952669,141,92.6,5168952673,213,1.05,5168952663,3,,5168952667,140,32.9,5168952671,212,4.2,5168952665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712652997,373,61,1,40,47,bd4qakf7j0wwie8wke9km7uj8,0,32.9,92.6,2024-08-24T17:41:23.421Z,2024-08-24T19:27:29Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5168952735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712667523,448,61,1,40,48,b8oqgvx1ijeyn6y1cn6929ix4,1,67.1,17.9,2024-08-24T17:41:23.696Z,2024-08-24T19:27:31Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,5169032919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712653017,398,61,1,40,50,b8oqgvx1ijeyn6y1cn6929ix4,1,67.1,17.0,2024-08-24T17:41:26.253Z,2024-08-24T17:41:26Z,e3546n3qj447qgmizao50zx1w,F. Møller,,5168952855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712653063,374,1,1,40,51,bd4qakf7j0wwie8wke9km7uj8,1,28.1,83.2,2024-08-24T17:41:26.877Z,2024-08-24T17:41:28Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5168953065,212,10.4,5168953067,213,5.10,5168953063,141,69.0,5168953061,140,31.9,5168953059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712653051,399,43,1,40,52,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-24T17:41:27.750Z,2024-08-24T17:55:48Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5169034963,144,61,5168953017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712653117,376,1,1,40,52,bd4qakf7j0wwie8wke9km7uj8,1,32.1,69.7,2024-08-24T17:41:28.357Z,2024-08-24T17:41:30Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5168953311,140,45.1,5168953313,141,56.0,5168953309,56,Back,5168953315,212,16.5,5168953317,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712653161,377,1,1,40,55,bd4qakf7j0wwie8wke9km7uj8,1,37.2,55.7,2024-08-24T17:41:30.781Z,2024-08-24T17:41:33Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,5168953561,141,20.0,5168953559,140,46.3,5168953557,56,Back,5168953605,212,26.1,5168953607,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
