id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2725091403,413,1,1,38,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.1,92.3,2024-09-23T17:40:19.220Z,2024-09-23T17:40:21Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5237019361,140,67.9,5237019363,141,73.9,5237019367,213,4.23,5237019359,56,Center,5237019365,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091429,414,1,1,38,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.0,73.9,2024-09-23T17:40:20.877Z,2024-09-23T17:40:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237019503,213,1.21,5237019495,56,Left,5237019501,212,13.8,5237019499,141,92.9,5237019497,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091523,415,1,1,38,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.7,93.2,2024-09-23T17:40:22.444Z,2024-09-23T17:40:29Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5237020071,213,4.03,5237020061,140,61.2,5237020065,141,71.5,5237020057,56,Center,5237020069,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091547,416,1,1,38,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.6,46.1,2024-09-23T17:40:29.166Z,2024-09-23T17:58:45Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237020137,56,Center,5237020141,141,53.1,5237020143,212,31.5,5237020147,213,0.15,5237020139,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091757,347,1,1,38,39,6wwwud48qahpwrfxs20334qk5,0,4.3,49.6,2024-09-23T17:40:45.583Z,2024-09-23T17:40:47Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237021303,212,40.7,5237021307,1,,5237021299,140,42.2,5237021297,56,Back,5237021295,155,,5237021301,141,62.0,5237021305,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091815,417,1,1,38,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,31.2,2024-09-23T17:40:48.412Z,2024-09-23T17:40:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237021649,213,5.74,5237021647,212,9.6,5237021643,140,68.0,5237021645,141,23.9,5237021641,56,Center,5237021639,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091879,419,1,1,38,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.1,21.0,2024-09-23T17:40:52.004Z,2024-09-23T17:40:54Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5237021953,141,18.5,5237021957,213,3.23,5237021951,140,42.1,5237021949,56,Back,5237021955,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725091957,420,1,1,38,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,21.6,2024-09-23T17:40:54.797Z,2024-09-23T17:41:00Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237022397,56,Back,5237022405,141,50.6,5237022401,140,19.3,5237022409,212,28.1,5237022413,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092033,421,1,1,38,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.6,60.9,2024-09-23T17:41:00.285Z,2024-09-23T17:58:56Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5237022791,213,6.23,5237022785,140,67.2,5237022787,141,56.9,5237022783,56,Center,5237022793,1,,5237022789,212,49.0,5237023309,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092039,422,1,1,38,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.2,56.9,2024-09-23T17:41:04.980Z,2024-09-23T17:59:10Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5237022845,3,,5237022853,212,20.8,5237082727,168,,5237022851,141,63.9,5237022849,140,86.5,5237022847,56,Center,5237022855,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092069,348,59,1,39,2,6wwwud48qahpwrfxs20334qk5,1,14.0,35.7,2024-09-23T17:41:07.958Z,2024-09-23T17:41:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237023011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092083,349,12,1,39,2,6wwwud48qahpwrfxs20334qk5,1,14.0,35.7,2024-09-23T17:41:08.495Z,2024-09-23T17:54:43Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237023081,141,11.4,5237023079,140,15.6,5237023083,212,16.6,5237023111,15,,5237023085,213,4.81,5237023077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092199,350,1,1,39,6,6wwwud48qahpwrfxs20334qk5,1,19.2,14.3,2024-09-23T17:41:12.054Z,2024-09-23T17:41:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5237023699,140,6.4,5237023697,56,Back,5237023703,212,18.6,5237023705,213,2.38,5237023701,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092213,352,1,1,39,12,6wwwud48qahpwrfxs20334qk5,1,3.4,39.1,2024-09-23T17:41:18.232Z,2024-09-23T17:54:55Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237023773,56,Back,5237023777,141,62.4,5237023783,213,1.18,5237023779,212,17.1,5237023775,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092247,353,1,1,39,14,6wwwud48qahpwrfxs20334qk5,1,9.6,62.4,2024-09-23T17:41:19.950Z,2024-09-23T17:41:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237023957,140,30.2,5237023959,141,91.5,5237023961,212,29.3,5237023955,56,Back,5237023963,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092261,354,1,1,39,16,6wwwud48qahpwrfxs20334qk5,1,31.6,92.1,2024-09-23T17:41:22.790Z,2024-09-23T17:41:25Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5237024049,213,5.45,5237024051,1,,5237024047,212,35.9,5237024043,140,54.5,5237024045,141,52.8,5237024041,56,Center,5237024039,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092271,355,61,1,39,19,6wwwud48qahpwrfxs20334qk5,1,54.5,52.8,2024-09-23T17:41:25.167Z,2024-09-23T17:41:25Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5237024111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092295,423,4,1,39,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.6,43.3,2024-09-23T17:41:27.702Z,2024-09-23T18:00:52Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237024253,265,,5237024251,152,,5237024249,56,Back,5237024287,233,356,5237024247,13,,5237024255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092293,356,4,1,39,21,6wwwud48qahpwrfxs20334qk5,0,61.4,56.7,2024-09-23T17:41:27.703Z,2024-09-23T18:00:53Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5237024273,13,,5237024277,152,,5237024279,265,,5237024281,285,,5237024327,233,423,5237024275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092539,424,1,1,39,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.7,40.6,2024-09-23T17:41:43.532Z,2024-09-23T17:41:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237025477,5,,5237025489,213,5.29,5237025487,212,25.7,5237025483,140,54.1,5237025479,152,,5237025485,141,8.9,5237025481,56,Right,5237025523,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092589,425,1,1,39,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.9,10.3,2024-09-23T17:41:46.603Z,2024-09-23T17:41:49Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237025733,141,27.1,5237025737,213,1.56,5237025731,140,54.0,5237025735,212,11.4,5237025729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092649,426,1,1,39,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,27.7,2024-09-23T17:41:49.331Z,2024-09-23T17:41:54Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237026041,1,,5237026025,155,,5237026039,213,0.99,5237026037,212,54.9,5237026033,140,84.0,5237026035,141,95.0,5237026029,196,,5237026031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092697,427,1,1,39,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.7,90.6,2024-09-23T17:41:54.475Z,2024-09-23T17:41:57Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5237026259,141,88.6,5237026261,212,13.8,5237026257,140,79.6,5237026263,213,3.24,5237026255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092731,428,1,1,39,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.4,87.5,2024-09-23T17:41:57.499Z,2024-09-23T17:41:59Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237026415,140,88.6,5237026419,212,8.1,5237026421,213,0.83,5237026413,56,Left,5237026417,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092779,429,1,1,39,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,89.3,95.0,2024-09-23T17:41:59.540Z,2024-09-23T17:42:04Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5237026793,233,359,5237026705,141,47.6,5237026711,1,,5237026701,56,Center,5237026709,213,4.89,5237026699,155,,5237026707,212,32.7,5237026703,140,94.7,5237026697,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092785,358,44,1,39,56,6wwwud48qahpwrfxs20334qk5,1,4.7,52.4,2024-09-23T17:42:02.526Z,2024-09-23T18:01:11Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237026817,233,430,5237026731,56,Back,5237026733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092789,430,44,1,39,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,95.3,47.6,2024-09-23T17:42:02.527Z,2024-09-23T18:01:12Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5237026735,56,Center,5237026737,286,,5237026853,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725092791,359,11,1,39,57,6wwwud48qahpwrfxs20334qk5,1,3.7,52.4,2024-09-23T17:42:03.280Z,2024-09-23T17:42:05Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237026747,56,Back,5237026847,233,429,5237026749,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093309,361,27,1,40,37,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-23T17:42:42.934Z,2024-09-23T17:42:49Z,,,,,5237029693,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093349,431,27,1,40,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T17:42:42.934Z,2024-09-23T17:42:47Z,,,,,5237029685,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093317,362,28,1,40,37,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-23T17:42:43.870Z,2024-09-23T17:54:26Z,,,,,5237029463,55,361,5237029781,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093367,432,28,1,40,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T17:42:43.870Z,2024-09-23T17:56:43Z,,,,,5237029743,233,362,5237029729,55,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093361,364,1,1,40,40,6wwwud48qahpwrfxs20334qk5,1,6.9,48.5,2024-09-23T17:42:46.861Z,2024-09-23T17:42:48Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237029695,56,Back,5237029699,141,59.4,5237029697,140,27.6,5237029701,212,23.0,5237029703,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093395,365,1,1,40,41,6wwwud48qahpwrfxs20334qk5,1,27.6,59.4,2024-09-23T17:42:47.813Z,2024-09-23T17:42:50Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5237029865,56,Back,5237029875,141,78.8,5237029879,212,14.7,5237029883,213,2.03,5237029871,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093413,366,1,1,40,44,6wwwud48qahpwrfxs20334qk5,0,22.7,80.8,2024-09-23T17:42:50.174Z,2024-09-23T17:42:52Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237029965,155,,5237029975,213,0.02,5237029971,141,81.7,5237029969,140,59.6,5237029977,1,,5237029973,212,38.7,5237029967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093461,435,1,1,40,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.6,16.7,2024-09-23T17:42:54.492Z,2024-09-23T17:57:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237030177,56,Back,5237030179,140,42.9,5237030183,212,15.6,5237030185,213,1.06,5237030181,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093509,436,1,1,40,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.9,30.9,2024-09-23T17:42:57.891Z,2024-09-23T17:43:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237030457,56,Right,5237030465,213,5.31,5237030459,140,56.9,5237030461,141,5.9,5237030463,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093527,437,1,1,40,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.5,7.4,2024-09-23T17:42:58.921Z,2024-09-23T17:52:38Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237030543,212,11.8,5237030545,213,1.45,5237030537,56,Center,5237066725,286,,5237066721,233,437,5237066719,236,,5237030541,141,24.6,5237030539,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725100071,437,74,1,40,53,6wwwud48qahpwrfxs20334qk5,1,35.4,77.5,2024-09-23T17:42:58.922Z,2024-09-23T17:52:37Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5237066697,285,,5237066695,56,Back,5237066747,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093591,367,3,1,40,58,6wwwud48qahpwrfxs20334qk5,1,42.0,82.1,2024-09-23T17:43:03.964Z,2024-09-23T18:01:05Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5237030903,56,Back,5237030905,286,,5237030909,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093551,438,45,1,40,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.0,17.9,2024-09-23T17:43:03.964Z,2024-09-23T18:01:05Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237030673,56,Right,5237030677,285,,5237030929,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093617,369,3,1,40,59,6wwwud48qahpwrfxs20334qk5,0,37.0,90.8,2024-09-23T17:43:05.714Z,2024-09-23T18:01:01Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5237031037,56,Back,5237031065,286,,5237031061,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093597,439,7,1,40,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.0,9.2,2024-09-23T17:43:05.715Z,2024-09-23T17:57:30Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237030923,167,,5237030927,285,,5237031055,233,369,5237030925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093607,368,1,1,41,0,6wwwud48qahpwrfxs20334qk5,1,39.9,80.8,2024-09-23T17:43:06.437Z,2024-09-23T17:43:08Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5237030987,140,32.3,5237030985,56,Back,5237030993,213,2.31,5237030989,141,93.6,5237030991,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725100389,438,61,1,41,1,6wwwud48qahpwrfxs20334qk5,1,39.6,98.0,2024-09-23T17:43:06.922Z,2024-09-23T17:53:21Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5237068771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093639,370,5,1,41,1,6wwwud48qahpwrfxs20334qk5,0,37.3,101.4,2024-09-23T17:43:07.123Z,2024-09-23T18:01:25Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5237031177,347,,5237031265,233,440,5237031175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093601,440,5,1,41,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.7,-1.4,2024-09-23T17:43:07.123Z,2024-09-23T18:01:25Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237031221,233,370,5237030961,56,Right,5237030965,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093665,441,1,1,41,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,0.0,2024-09-23T17:43:10.771Z,2024-09-23T17:57:37Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237031361,213,1.54,5237031359,212,10.3,5237031357,141,13.5,5237031353,56,Right,5237031355,140,60.5,5237031351,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093681,442,1,1,41,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,13.5,2024-09-23T17:43:11.557Z,2024-09-23T17:43:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5237031431,141,18.9,5237031427,56,Right,5237031429,140,53.7,5237031435,213,2.67,5237031433,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093729,443,1,1,41,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.7,18.9,2024-09-23T17:43:12.652Z,2024-09-23T17:43:17Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237031679,140,41.5,5237031683,212,13.4,5237031677,56,Back,5237031681,141,24.9,5237031685,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093739,444,1,1,41,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.0,27.4,2024-09-23T17:43:17.139Z,2024-09-23T17:43:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237031755,140,51.0,5237031761,213,1.06,5237031759,212,10.8,5237031757,141,41.2,5237031753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093755,445,1,1,41,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.4,41.3,2024-09-23T17:43:18.331Z,2024-09-23T17:43:20Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5237031833,212,12.4,5237031831,141,29.8,5237031827,56,Back,5237031829,140,42.2,5237031835,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093793,446,1,1,41,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.2,29.8,2024-09-23T17:43:20.059Z,2024-09-23T17:43:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237032059,140,43.8,5237032061,141,75.9,5237032065,213,1.52,5237032057,56,Back,5237032063,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093855,447,1,1,41,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,79.0,2024-09-23T17:43:26.212Z,2024-09-23T17:43:27Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5237032349,155,,5237032351,56,Center,5237032353,140,87.6,5237032357,212,40.8,5237032361,1,,5237032355,141,37.6,5237032359,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093965,372,1,1,41,27,6wwwud48qahpwrfxs20334qk5,1,12.7,60.8,2024-09-23T17:43:33.814Z,2024-09-23T17:43:36Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237032971,140,12.2,5237032975,212,17.5,5237032977,213,4.68,5237032967,123,,5237032973,141,35.1,5237032969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725093983,373,1,1,41,29,6wwwud48qahpwrfxs20334qk5,1,12.1,35.4,2024-09-23T17:43:35.860Z,2024-09-23T17:43:37Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5237033081,213,6.13,5237033075,140,23.7,5237033079,212,12.3,5237033077,141,32.7,5237033073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094015,374,1,1,41,31,6wwwud48qahpwrfxs20334qk5,1,24.5,32.7,2024-09-23T17:43:37.653Z,2024-09-23T17:43:40Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5237033241,56,Back,5237033245,141,42.1,5237033243,140,4.4,5237033247,212,22.1,5237033249,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094085,375,1,1,41,34,6wwwud48qahpwrfxs20334qk5,0,4.6,41.9,2024-09-23T17:43:40.005Z,2024-09-23T17:43:44Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5237033567,140,46.5,5237033573,213,0.04,5237033563,157,,5237033569,141,44.2,5237033571,212,44.0,5237033575,1,,5237033565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094095,448,8,1,41,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.7,53.7,2024-09-23T17:43:44.812Z,2024-09-23T17:43:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5237033635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094133,449,1,1,41,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,72.7,54.5,2024-09-23T17:43:46.044Z,2024-09-23T17:43:46Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237033825,213,5.43,5237033817,56,Center,5237033815,155,,5237033823,212,9.6,5237033819,140,78.7,5237033821,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094147,376,44,1,41,41,6wwwud48qahpwrfxs20334qk5,1,21.8,46.8,2024-09-23T17:43:47.307Z,2024-09-23T18:01:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237034033,233,450,5237033899,285,,5237033897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094157,450,44,1,41,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.2,53.2,2024-09-23T17:43:47.308Z,2024-09-23T18:01:13Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5237034027,233,376,5237033969,286,,5237033967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094199,378,1,1,41,41,6wwwud48qahpwrfxs20334qk5,0,20.8,55.0,2024-09-23T17:43:47.662Z,2024-09-23T17:50:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5237060505,212,11.8,5237060501,140,30.3,5237060497,3,,5237060499,56,Back,5237060503,141,45.8,5237060507,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094177,451,43,1,41,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T17:43:48.195Z,2024-09-23T17:50:27Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237060919,144,1,5237034069,3,0,5237034079,213,5.97,5237034077,212,20.5,5237034073,140,85.0,5237034075,141,45.2,5237034071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094185,452,44,1,41,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.0,59.7,2024-09-23T17:43:48.340Z,2024-09-23T18:01:13Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237034109,56,Center,5237034111,286,,5237034199,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094165,377,44,1,41,42,6wwwud48qahpwrfxs20334qk5,0,29.0,40.3,2024-09-23T17:43:48.341Z,2024-09-23T18:01:13Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5237034219,233,452,5237033999,56,Back,5237034001,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725094223,453,1,1,41,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.7,52.5,2024-09-23T17:43:48.979Z,2024-09-23T18:00:35Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237034277,213,6.05,5237034273,141,47.6,5237034267,3,,5237034269,56,Center,5237034271,140,83.8,5237034275,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
