id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2705212927,456,74,2,49,38,bd4qakf7j0wwie8wke9km7uj8,1,42.8,97.4,2024-08-02T18:06:27.827Z,2024-08-02T19:03:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127941263,285,,5127941301,233,577,5127941261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705212935,457,5,2,49,39,bd4qakf7j0wwie8wke9km7uj8,0,42.8,101.4,2024-08-02T18:06:28.743Z,2024-08-02T19:05:10Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127941297,56,Back,5127941299,347,,5127941855,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213019,578,5,2,49,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.2,-1.4,2024-08-02T18:06:28.743Z,2024-08-02T18:06:46Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127941851,233,457,5127941817,56,Right,5127941819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213033,579,1,2,49,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.2,0.0,2024-08-02T18:06:45.331Z,2024-08-02T18:06:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127941901,213,0.46,5127941893,56,Right,5127941897,141,10.7,5127941891,107,,5127941895,140,68.4,5127941899,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213049,580,1,2,49,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.1,11.9,2024-08-02T18:06:47.107Z,2024-08-02T18:06:48Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5127941975,212,4.7,5127941971,141,6.2,5127941965,56,Right,5127941969,140,70.6,5127941977,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213065,581,1,2,49,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.6,5.9,2024-08-02T18:06:48.787Z,2024-08-02T18:06:53Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127942095,140,88.3,5127942097,141,8.6,5127942099,212,18.7,5127942101,213,0.10,5127942093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213067,582,61,2,50,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,91.0,9.2,2024-08-02T18:06:52.899Z,2024-08-02T18:06:53Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5127942105,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213075,458,12,2,50,4,bd4qakf7j0wwie8wke9km7uj8,1,9.0,84.2,2024-08-02T18:06:53.939Z,2024-08-02T18:06:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127942175,167,,5127942155,212,12.1,5127942151,140,0.0,5127942153,141,92.9,5127942149,56,Back,5127942157,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213079,459,5,2,50,6,bd4qakf7j0wwie8wke9km7uj8,0,9.8,101.3,2024-08-02T18:06:55.270Z,2024-08-02T18:21:38Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127975231,233,583,5127943317,56,Back,5127943483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213133,583,5,2,50,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.2,-1.3,2024-08-02T18:06:55.270Z,2024-08-02T19:05:11Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5127975203,233,459,5127942485,347,,5127942481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213179,584,1,2,50,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,94.8,0.0,2024-08-02T18:07:13.939Z,2024-08-02T18:07:15Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127942761,141,36.3,5127942755,107,,5127942757,56,Center,5127942767,213,1.73,5127942771,1,,5127942759,140,90.9,5127942763,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213231,461,1,2,50,31,bd4qakf7j0wwie8wke9km7uj8,1,14.9,44.5,2024-08-02T18:07:20.756Z,2024-08-02T18:07:24Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127943129,212,37.0,5127943123,56,Back,5127943133,1,,5127943131,213,5.60,5127943125,140,42.1,5127943127,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213245,462,4,2,50,37,bd4qakf7j0wwie8wke9km7uj8,1,54.6,18.5,2024-08-02T18:07:26.660Z,2024-08-02T18:07:28Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127943199,56,Right,5127943203,265,,5127943197,13,,5127943247,233,585,5127943205,286,,5127943201,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213247,585,4,2,50,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.4,81.5,2024-08-02T18:07:26.661Z,2024-08-02T18:07:28Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127943229,56,Back,5127943233,265,,5127943235,285,,5127943231,152,,5127943265,233,462,5127943227,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213317,463,1,2,50,48,bd4qakf7j0wwie8wke9km7uj8,1,54.9,11.9,2024-08-02T18:07:37.899Z,2024-08-02T18:07:39Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127943621,213,2.59,5127943613,56,Back,5127943619,212,22.1,5127943609,5,,5127943617,141,28.9,5127943615,140,37.0,5127943611,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213325,464,1,2,50,49,bd4qakf7j0wwie8wke9km7uj8,1,37.0,28.9,2024-08-02T18:07:39.187Z,2024-08-02T18:07:40Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127943683,141,60.6,5127943707,189,,5127943685,212,21.8,5127943681,140,33.8,5127943679,56,Back,5127943687,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213329,465,1,2,50,51,bd4qakf7j0wwie8wke9km7uj8,1,33.8,60.6,2024-08-02T18:07:40.540Z,2024-08-02T18:07:42Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127943723,189,,5127943711,56,Back,5127943715,141,92.1,5127943717,212,22.9,5127943719,213,1.21,5127943713,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213345,466,1,2,50,52,bd4qakf7j0wwie8wke9km7uj8,1,41.5,92.1,2024-08-02T18:07:41.868Z,2024-08-02T18:07:43Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127943789,56,Back,5127943793,141,53.1,5127943797,213,4.37,5127943795,212,28.1,5127943791,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213373,467,1,2,50,54,bd4qakf7j0wwie8wke9km7uj8,1,35.3,36.1,2024-08-02T18:07:43.676Z,2024-08-02T18:07:47Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127943919,56,Back,5127943927,213,4.73,5127943923,141,12.8,5127943925,212,15.8,5127943921,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213401,468,1,2,50,57,bd4qakf7j0wwie8wke9km7uj8,0,35.0,6.5,2024-08-02T18:07:46.981Z,2024-08-02T18:07:51Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127944069,212,35.6,5127944075,1,,5127944071,213,6.25,5127944055,155,,5127944065,141,4.7,5127944061,140,68.9,5127944057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213399,586,44,2,51,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.0,95.4,2024-08-02T18:07:49.957Z,2024-08-02T18:07:52Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127944053,285,,5127944051,56,Back,5127944211,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213415,469,44,2,51,0,bd4qakf7j0wwie8wke9km7uj8,0,69.0,4.6,2024-08-02T18:07:49.958Z,2024-08-02T18:07:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127944169,286,,5127944221,233,586,5127944167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213431,587,1,2,51,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.5,95.9,2024-08-02T18:07:50.244Z,2024-08-02T18:07:54Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127944279,141,100.0,5127944287,213,2.53,5127944283,212,6.8,5127944275,140,26.2,5127944271,56,Back,5127944269,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213499,470,5,2,51,4,bd4qakf7j0wwie8wke9km7uj8,1,73.2,-1.8,2024-08-02T18:07:53.244Z,2024-08-02T18:08:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127944689,347,,5127944693,233,588,5127944687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213437,588,5,2,51,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,26.8,101.8,2024-08-02T18:07:53.244Z,2024-08-02T19:05:11Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127944739,233,470,5127944297,347,,5127944295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213507,471,1,2,51,17,bd4qakf7j0wwie8wke9km7uj8,1,74.0,0.0,2024-08-02T18:08:06.275Z,2024-08-02T18:08:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127944745,56,Right,5127944747,140,68.8,5127944751,212,6.5,5127944749,141,3.4,5127944753,213,2.58,5127945131,189,,5127944743,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213517,472,1,2,51,17,bd4qakf7j0wwie8wke9km7uj8,1,68.8,3.4,2024-08-02T18:08:07.178Z,2024-08-02T18:08:08Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127944811,140,80.9,5127944815,212,12.7,5127944809,56,Right,5127944819,213,6.21,5127944813,141,2.0,5127944825,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213539,473,1,2,51,19,bd4qakf7j0wwie8wke9km7uj8,1,80.9,2.5,2024-08-02T18:08:08.860Z,2024-08-02T18:08:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127944907,213,2.16,5127944899,56,Right,5127944903,141,13.2,5127944901,140,76.3,5127944905,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213551,474,1,2,51,23,bd4qakf7j0wwie8wke9km7uj8,1,70.8,18.6,2024-08-02T18:08:12.811Z,2024-08-02T18:09:20Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,5127944979,212,15.0,5127944973,56,Right,5127944981,213,3.50,5127944975,140,57.4,5127944977,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213573,475,1,2,51,26,bd4qakf7j0wwie8wke9km7uj8,1,57.4,10.9,2024-08-02T18:08:15.243Z,2024-08-02T18:08:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127945113,196,,5127945125,1,,5127945121,212,43.9,5127945119,141,73.3,5127945117,140,46.5,5127945123,213,1.83,5127945115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213597,476,1,2,51,29,bd4qakf7j0wwie8wke9km7uj8,0,46.5,77.5,2024-08-02T18:08:18.996Z,2024-08-02T18:08:21Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127945221,213,0.34,5127945213,56,Left,5127945219,212,47.9,5127945217,141,100.0,5127945215,140,89.4,5127945223,1,,5127945211,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213601,477,5,2,51,32,bd4qakf7j0wwie8wke9km7uj8,0,89.5,101.6,2024-08-02T18:08:21.558Z,2024-08-02T18:09:05Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127945243,56,Left,5127945245,347,,5127945725,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213681,589,5,2,51,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.5,-1.6,2024-08-02T18:08:21.558Z,2024-08-02T19:05:11Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127945699,56,Back,5127945701,347,,5127945717,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213697,590,1,2,51,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.4,0.0,2024-08-02T18:08:37.892Z,2024-08-02T18:08:42Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127945801,107,,5127945805,140,24.0,5127945807,141,9.4,5127945809,212,14.2,5127945803,56,Back,5127945811,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213711,591,1,2,51,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.0,7.4,2024-08-02T18:08:42.060Z,2024-08-02T18:09:04Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5127945887,212,4.0,5127945881,56,Back,5127945885,141,2.0,5127945883,140,25.5,5127945889,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213731,592,4,2,51,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.2,3.6,2024-08-02T18:08:44.617Z,2024-08-02T18:08:46Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127946013,152,,5127946035,233,478,5127946011,56,Back,5127946015,265,,5127946009,13,,5127946017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213717,478,4,2,51,55,bd4qakf7j0wwie8wke9km7uj8,0,69.8,96.4,2024-08-02T18:08:44.618Z,2024-08-02T18:09:41Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,,5127945937,13,,5127945941,56,Left,5127948031,55,479,5127945947,265,,5127945951,286,,5127946045,233,592,5127945943,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705213941,479,17,2,52,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-02T18:09:15.147Z,2024-08-02T18:09:41Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,,5127948021,392,,5127948025,55,478,5127948019,31,,5127948023,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705214099,480,27,2,52,55,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-02T18:09:44.390Z,2024-08-02T18:09:48Z,,,,5127948297,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705214119,593,27,2,52,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-02T18:09:44.390Z,2024-08-02T18:09:48Z,,,,5127948275,53,bop31qof3lon7u6rvmb68ktzp,5127948289,233,480,5127948273,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215683,481,28,2,53,12,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-02T18:10:01.959Z,2024-08-02T18:21:23Z,,,,5127973367,233,594,5127956983,55,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215699,594,28,2,53,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-02T18:10:01.959Z,2024-08-02T18:21:22Z,,,,5127973337,233,481,5127957055,55,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215717,595,1,2,53,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.3,12.5,2024-08-02T18:10:10.710Z,2024-08-02T18:20:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127957125,152,,5127957135,213,0.64,5127957131,141,26.2,5127957127,56,Back,5127957129,140,47.2,5127957133,212,15.6,5127957123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215727,596,1,2,53,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.2,26.2,2024-08-02T18:10:11.494Z,2024-08-02T18:20:16Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127957179,212,7.9,5127957173,56,Back,5127957181,213,3.90,5127957175,140,41.7,5127957177,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215743,597,1,2,53,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.6,12.9,2024-08-02T18:10:12.598Z,2024-08-02T18:20:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127957255,212,8.8,5127957251,140,44.2,5127957249,56,Back,5127957257,213,0.84,5127957253,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215763,598,1,2,53,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,24.4,2024-08-02T18:10:14.407Z,2024-08-02T18:20:17Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127957363,141,15.2,5127957367,212,11.8,5127957355,56,Back,5127957359,140,33.7,5127957369,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215783,599,1,2,53,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.1,13.1,2024-08-02T18:10:16.142Z,2024-08-02T18:20:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127957489,155,,5127957493,140,67.2,5127957501,1,,5127957499,213,0.19,5127957497,212,34.3,5127957491,56,Center,5127957495,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215691,482,1,2,53,29,bd4qakf7j0wwie8wke9km7uj8,0,32.7,84.7,2024-08-02T18:10:18.347Z,2024-08-02T19:05:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127957019,212,13.4,5127957007,56,Back,5127957005,3,,5127957011,140,34.5,5127957023,213,4.85,5127957015,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215813,600,1,2,53,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.5,26.5,2024-08-02T18:10:23.430Z,2024-08-02T18:20:18Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5127957633,213,5.90,5127957629,141,14.7,5127957627,140,88.6,5127957631,212,21.6,5127957625,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215829,601,1,2,53,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,91.6,14.3,2024-08-02T18:10:26.429Z,2024-08-02T18:20:20Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127957717,212,21.8,5127957713,140,91.7,5127957719,213,1.57,5127957715,141,46.3,5127957707,2,,5127957711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215707,483,12,2,53,38,bd4qakf7j0wwie8wke9km7uj8,1,7.6,54.2,2024-08-02T18:10:27.666Z,2024-08-02T18:20:17Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127957075,56,Back,5127957083,213,1.35,5127957079,141,100.0,5127957237,167,,5127957081,212,33.1,5127957077,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215723,484,5,2,53,39,bd4qakf7j0wwie8wke9km7uj8,0,13.7,101.5,2024-08-02T18:10:28.484Z,2024-08-02T18:21:23Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127957155,56,Back,5127957157,347,,5127973461,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215899,602,5,2,53,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.3,-1.5,2024-08-02T18:10:28.484Z,2024-08-02T19:05:12Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127958119,56,Right,5127973393,233,484,5127958121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215921,603,1,2,53,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.3,0.0,2024-08-02T18:10:39.974Z,2024-08-02T18:20:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127958209,140,86.0,5127958217,212,13.7,5127958207,56,Right,5127958219,213,1.83,5127958213,141,17.9,5127958205,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215947,604,1,2,53,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.0,17.9,2024-08-02T18:10:42.326Z,2024-08-02T18:20:23Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127958477,156,,5127958337,213,5.01,5127958335,212,7.2,5127958331,140,88.0,5127958333,141,7.7,5127958329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215997,605,1,2,53,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.0,1.3,2024-08-02T18:10:43.430Z,2024-08-02T18:20:23Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127958629,213,2.13,5127958621,56,Right,5127958625,141,21.0,5127958627,212,15.8,5127958623,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215775,485,1,2,53,55,bd4qakf7j0wwie8wke9km7uj8,0,20.3,78.5,2024-08-02T18:10:44.769Z,2024-08-02T18:20:18Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127957447,213,6.01,5127957439,140,41.8,5127957437,56,Back,5127957445,212,23.4,5127957441,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705216023,606,1,2,53,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.2,35.4,2024-08-02T18:10:47.543Z,2024-08-02T18:20:24Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127958725,212,13.2,5127958721,140,55.4,5127958723,141,53.9,5127958719,56,Center,5127958727,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705216041,607,1,2,54,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.9,69.9,2024-08-02T18:10:51.318Z,2024-08-02T18:30:18Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,1.0,5127958831,56,Left,5127958835,141,94.5,5127993801,210,15,5127958837,212,21.0,5127958839,213,0.92,5127958833,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705216061,608,15,2,54,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.6,74.4,2024-08-02T18:10:56.583Z,2024-08-02T18:30:19Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127993827,146,91.0,5127958959,64,,5127993949,233,486,5127993825,215,,5127993821,102,53.4,5127958957,22,,5127993829,147,70.0,5127993831,230,98.9,5127993815,29,,5127958961,56,5127993817,55,607,5127993119,82,,5127993823,103,19,5127993115,20,,Center,5127993813,76,5127993833,231,,,,,,,,,,,,54.2
2705215803,486,10,2,54,7,bd4qakf7j0wwie8wke9km7uj8,1,9.0,30.0,2024-08-02T18:10:56.683Z,2024-08-02T18:30:19Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127993965,233,608,5127957585,56,Back,5127957581,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215825,487,61,2,54,10,bd4qakf7j0wwie8wke9km7uj8,1,15.7,30.0,2024-08-02T18:10:59.773Z,2024-08-02T18:20:42Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5127957691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705215845,488,12,2,54,11,bd4qakf7j0wwie8wke9km7uj8,1,12.0,31.3,2024-08-02T18:11:00.810Z,2024-08-02T18:20:42Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127957829,213,0.54,5127957817,140,25.0,5127957825,212,15.9,5127957813,56,Back,5127957821,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705216849,523,61,2,54,13,bd4qakf7j0wwie8wke9km7uj8,1,29.9,60.9,2024-08-02T18:11:02.560Z,2024-08-02T19:03:25Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5127962911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705216083,609,61,2,54,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.1,50.7,2024-08-02T18:11:03.334Z,2024-08-02T19:06:21Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127959071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705217029,646,1,2,54,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,51.1,2024-08-02T18:11:04.392Z,2024-08-02T19:06:22Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127997429,213,2.85,5127997423,140,56.8,5127997425,141,56.6,5127997421,56,Center,5127997427,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
