id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2730066069,492,1,2,52,37,b2vft81kyjurzbmekvgrqwr64,1,24.2,73.0,2024-10-04T17:38:32.662Z,2024-10-04T17:38:35Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264402211,212,38.0,5264402213,213,0.11,5264402215,1,,5264402207,140,60.2,5264402205,56,Left,5264402209,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066131,493,1,2,52,40,b2vft81kyjurzbmekvgrqwr64,1,57.9,78.2,2024-10-04T17:38:35.766Z,2024-10-04T17:38:43Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264402577,141,78.5,5264402581,213,3.13,5264402579,212,27.3,5264402575,140,31.9,5264402573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066155,494,1,2,52,47,b2vft81kyjurzbmekvgrqwr64,0,46.6,79.3,2024-10-04T17:38:42.887Z,2024-10-04T17:38:45Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264402761,213,0.10,5264402763,1,,5264402753,56,Left,5264402751,155,,5264402755,140,86.2,5264402759,212,41.8,5264402757,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066219,514,1,2,52,57,bd4qakf7j0wwie8wke9km7uj8,0,8.2,4.7,2024-10-04T17:38:52.670Z,2024-10-04T17:38:53Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264403093,140,36.3,5264403091,56,Back,5264403101,1,,5264403095,141,5.3,5264403099,213,0.01,5264403097,212,29.5,5264403089,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066231,495,1,2,52,58,b2vft81kyjurzbmekvgrqwr64,1,70.2,86.2,2024-10-04T17:38:53.462Z,2024-10-04T18:41:34Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264403201,213,4.53,5264403193,56,Center,5264403191,3,,5264403197,141,74.2,5264403199,212,8.3,5264403195,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066263,496,1,2,52,59,b2vft81kyjurzbmekvgrqwr64,1,68.6,68.8,2024-10-04T17:38:54.382Z,2024-10-04T17:38:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264403355,140,38.8,5264403359,212,31.5,5264403357,141,73.9,5264403361,213,3.03,5264403353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066315,498,1,2,53,2,b2vft81kyjurzbmekvgrqwr64,1,38.8,73.9,2024-10-04T17:38:57.910Z,2024-10-04T17:39:01Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264403579,141,88.3,5264403575,56,Left,5264403583,213,0.30,5264403581,212,33.3,5264403577,140,69.1,5264403585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066351,499,1,2,53,5,b2vft81kyjurzbmekvgrqwr64,1,72.0,79.1,2024-10-04T17:39:00.838Z,2024-10-04T17:39:04Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264403747,213,4.12,5264403739,56,Center,5264403745,212,24.9,5264403743,141,48.7,5264403741,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066379,500,1,2,53,9,b2vft81kyjurzbmekvgrqwr64,1,58.8,48.1,2024-10-04T17:39:04.726Z,2024-10-04T17:39:07Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264403907,212,26.1,5264403909,213,5.27,5264403905,141,15.5,5264403901,56,Right,5264403903,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066387,501,1,2,53,11,b2vft81kyjurzbmekvgrqwr64,0,73.4,18.0,2024-10-04T17:39:07.006Z,2024-10-04T17:39:07Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264403953,212,15.8,5264403951,141,41.2,5264403949,140,74.0,5264403955,213,1.53,5264403947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066445,516,1,2,53,14,bd4qakf7j0wwie8wke9km7uj8,1,24.2,71.6,2024-10-04T17:39:09.701Z,2024-10-04T17:39:12Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264404273,56,Back,5264404277,141,86.4,5264404281,213,1.07,5264404275,140,29.4,5264404279,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066457,517,3,2,53,17,bd4qakf7j0wwie8wke9km7uj8,0,37.2,72.1,2024-10-04T17:39:12.270Z,2024-10-04T18:28:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5264404581,233,502,5264404585,286,,5264404347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066471,502,7,2,53,17,b2vft81kyjurzbmekvgrqwr64,1,62.8,27.9,2024-10-04T17:39:12.271Z,2024-10-04T18:28:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264404535,233,517,5264404455,56,Center,5264404457,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066507,504,1,2,53,19,b2vft81kyjurzbmekvgrqwr64,1,49.2,41.2,2024-10-04T17:39:15.054Z,2024-10-04T20:00:35Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264404613,140,58.0,5264404611,56,Center,5264404617,212,13.1,5264404615,141,54.8,5264404619,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066537,505,1,2,53,20,b2vft81kyjurzbmekvgrqwr64,1,58.0,54.8,2024-10-04T17:39:15.781Z,2024-10-04T20:00:56Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264404749,140,70.9,5264404747,56,Center,5264404753,212,19.1,5264404751,141,35.1,5264404755,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066543,506,1,2,53,23,b2vft81kyjurzbmekvgrqwr64,0,89.7,28.6,2024-10-04T17:39:18.877Z,2024-10-04T17:39:19Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264404791,141,43.3,5264404793,212,10.2,5264404787,56,Center,5264404795,213,1.78,5264404789,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066555,518,8,2,53,25,bd4qakf7j0wwie8wke9km7uj8,1,9.5,55.4,2024-10-04T17:39:20.463Z,2024-10-04T17:42:58Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5264404865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068895,542,1,2,53,28,bd4qakf7j0wwie8wke9km7uj8,0,31.2,75.0,2024-10-04T17:39:23.771Z,2024-10-04T17:42:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5264417751,3,,5264417753,168,,5264417761,212,14.0,5264417763,213,6.17,5264417759,141,72.6,5264417755,56,Back,5264417757,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066655,508,1,2,53,31,b2vft81kyjurzbmekvgrqwr64,1,55.2,38.3,2024-10-04T17:39:26.385Z,2024-10-04T17:39:28Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264405427,141,15.9,5264405425,140,82.3,5264405429,212,32.3,5264405433,1,,5264405431,213,5.79,5264405423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066665,509,1,2,53,32,b2vft81kyjurzbmekvgrqwr64,0,88.3,13.8,2024-10-04T17:39:28.029Z,2024-10-04T17:39:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264405487,2,,5264405495,141,56.3,5264405499,213,1.50,5264405497,212,29.0,5264405489,155,,5264405493,140,90.3,5264405491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066943,521,1,2,53,55,bd4qakf7j0wwie8wke9km7uj8,0,9.9,55.5,2024-10-04T17:39:50.901Z,2024-10-04T17:39:54Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5264407061,157,,5264407063,198,,5264407065,56,Center,5264407069,141,56.1,5264407067,140,88.8,5264407073,213,0.00,5264407071,212,82.8,5264407075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730066987,511,1,2,54,0,b2vft81kyjurzbmekvgrqwr64,1,13.2,44.5,2024-10-04T17:39:55.482Z,2024-10-04T17:39:58Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5264407331,140,21.3,5264407333,141,71.1,5264407335,212,20.0,5264407329,56,Back,5264407337,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067023,512,1,2,54,3,b2vft81kyjurzbmekvgrqwr64,1,21.3,71.1,2024-10-04T17:39:58.166Z,2024-10-04T17:40:02Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264407495,213,4.72,5264407487,56,Back,5264407489,140,21.4,5264407491,141,51.3,5264407493,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067043,513,1,2,54,6,b2vft81kyjurzbmekvgrqwr64,1,21.2,50.6,2024-10-04T17:40:01.885Z,2024-10-04T17:40:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264407619,56,Back,5264407625,212,16.8,5264407627,213,5.16,5264407623,141,28.3,5264407621,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067071,514,1,2,54,9,b2vft81kyjurzbmekvgrqwr64,1,30.8,26.4,2024-10-04T17:40:04.437Z,2024-10-04T17:40:08Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264407811,56,Back,5264407813,140,28.6,5264407815,141,51.0,5264407819,213,1.71,5264407817,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067101,515,1,2,54,13,b2vft81kyjurzbmekvgrqwr64,1,29.5,49.7,2024-10-04T17:40:08.309Z,2024-10-04T17:40:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264407987,213,1.16,5264407985,212,20.4,5264407979,56,Back,5264407981,140,37.2,5264407983,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067115,516,1,2,54,16,b2vft81kyjurzbmekvgrqwr64,1,37.2,77.3,2024-10-04T17:40:11.869Z,2024-10-04T17:40:14Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264408085,56,Back,5264408089,141,47.6,5264408087,140,35.3,5264408091,212,20.3,5264408093,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067177,517,1,2,54,19,b2vft81kyjurzbmekvgrqwr64,1,35.3,47.6,2024-10-04T17:40:14.389Z,2024-10-04T17:40:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264408401,140,31.1,5264408403,141,67.9,5264408399,56,Back,5264408405,212,14.5,5264408407,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067197,518,1,2,54,23,b2vft81kyjurzbmekvgrqwr64,1,36.1,66.9,2024-10-04T17:40:18.893Z,2024-10-04T17:40:20Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264408501,140,61.2,5264408503,141,71.1,5264408499,56,Center,5264408505,212,26.5,5264408507,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067207,519,1,2,54,25,b2vft81kyjurzbmekvgrqwr64,1,61.2,71.1,2024-10-04T17:40:20.677Z,2024-10-04T17:40:21Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264408553,140,50.2,5264408551,56,Center,5264408559,213,4.06,5264408555,141,48.8,5264408557,212,19.1,5264408575,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067245,520,1,2,54,27,b2vft81kyjurzbmekvgrqwr64,1,50.2,48.8,2024-10-04T17:40:22.797Z,2024-10-04T17:40:23Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264408719,141,29.4,5264408715,56,Center,5264408717,140,58.2,5264408723,213,5.28,5264408721,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067253,521,1,2,54,28,b2vft81kyjurzbmekvgrqwr64,1,58.2,29.4,2024-10-04T17:40:23.501Z,2024-10-04T17:40:24Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264408771,213,1.69,5264408761,140,56.1,5264408767,212,18.0,5264408765,141,55.7,5264408759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067291,522,1,2,54,29,b2vft81kyjurzbmekvgrqwr64,1,56.1,55.7,2024-10-04T17:40:24.277Z,2024-10-04T17:40:27Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264409003,213,4.69,5264408995,141,27.0,5264408997,212,19.5,5264408993,140,55.6,5264408991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067327,523,1,2,54,32,b2vft81kyjurzbmekvgrqwr64,1,53.4,31.0,2024-10-04T17:40:27.653Z,2024-10-04T17:40:30Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264409181,213,5.67,5264409177,212,17.8,5264409173,141,15.9,5264409171,140,67.2,5264409169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067337,524,1,2,54,35,b2vft81kyjurzbmekvgrqwr64,1,67.2,15.9,2024-10-04T17:40:30.270Z,2024-10-04T17:40:32Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264409257,213,2.09,5264409255,212,17.7,5264409253,141,38.5,5264409251,140,58.8,5264409249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067391,525,1,2,54,37,b2vft81kyjurzbmekvgrqwr64,1,58.8,38.5,2024-10-04T17:40:32.165Z,2024-10-04T17:40:35Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264409493,141,17.0,5264409491,140,73.8,5264409489,56,Right,5264409497,213,5.53,5264409495,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067445,526,1,2,54,39,b2vft81kyjurzbmekvgrqwr64,1,79.5,13.2,2024-10-04T17:40:35.117Z,2024-10-04T17:40:40Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264409795,141,47.8,5264409799,213,1.28,5264409797,212,24.6,5264409793,140,86.2,5264409791,56,Center,5264409787,2,,5264409789,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067461,527,1,2,54,44,b2vft81kyjurzbmekvgrqwr64,1,93.8,22.1,2024-10-04T17:40:39.845Z,2024-10-04T17:40:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5264409851,140,83.2,5264409853,141,14.1,5264409855,212,12.4,5264409857,213,3.60,5264409849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067473,528,1,2,54,45,b2vft81kyjurzbmekvgrqwr64,0,83.2,14.1,2024-10-04T17:40:40.662Z,2024-10-04T17:40:43Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264410021,236,,5264410023,233,523,5264409903,56,Right,5264409911,213,1.70,5264409905,140,82.7,5264409909,212,4.1,5264409907,141,20.1,5264410027,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067495,523,74,2,54,45,bd4qakf7j0wwie8wke9km7uj8,1,16.6,83.7,2024-10-04T17:40:40.663Z,2024-10-04T18:29:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5264410001,56,Back,5264410003,285,,5264410035,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067543,524,43,2,54,50,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-04T17:40:46.132Z,2024-10-04T17:40:55Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264410771,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067549,529,83,2,54,51,b2vft81kyjurzbmekvgrqwr64,0,72.1,9.5,2024-10-04T17:40:46.550Z,2024-10-04T17:40:49Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5264410407,399,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067585,526,3,2,54,54,bd4qakf7j0wwie8wke9km7uj8,0,25.4,89.4,2024-10-04T17:40:50.028Z,2024-10-04T17:40:57Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264410457,285,,5264410617,233,530,5264410453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067599,530,7,2,54,54,b2vft81kyjurzbmekvgrqwr64,1,74.6,10.6,2024-10-04T17:40:50.029Z,2024-10-04T20:00:38Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5264410533,286,,5264410531,56,Right,5264410599,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067633,532,1,2,54,57,b2vft81kyjurzbmekvgrqwr64,1,76.2,19.4,2024-10-04T17:40:52.173Z,2024-10-04T17:40:54Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5264410705,213,1.52,5264410703,212,11.4,5264410701,141,36.1,5264410697,56,Center,5264410699,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067649,533,1,2,54,58,b2vft81kyjurzbmekvgrqwr64,0,75.5,20.5,2024-10-04T17:40:53.870Z,2024-10-04T18:47:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264410787,213,0.92,5264410785,212,43.1,5264410789,1,,5264410779,56,Center,5264410775,2,,5264410777,155,,5264410783,141,70.9,5264410781,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067847,527,5,2,55,0,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,30.7,2024-10-04T17:40:55.506Z,2024-10-04T18:29:08Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5264411911,56,Back,5264411913,346,,5264411967,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067651,534,5,2,55,0,b2vft81kyjurzbmekvgrqwr64,0,100.8,69.3,2024-10-04T17:40:55.506Z,2024-10-04T18:29:09Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264412005,233,527,5264410797,346,,5264410795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067873,528,1,2,55,19,bd4qakf7j0wwie8wke9km7uj8,1,3.5,46.9,2024-10-04T17:41:14.333Z,2024-10-04T17:41:16Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5264412073,56,Back,5264412071,124,,5264412085,237,,5264412075,140,7.7,5264412079,212,12.9,5264412077,141,29.0,5264412081,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067913,529,1,2,55,21,bd4qakf7j0wwie8wke9km7uj8,1,9.7,31.6,2024-10-04T17:41:16.388Z,2024-10-04T17:41:19Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5264412291,56,Back,5264412293,140,4.9,5264412299,213,1.95,5264412295,141,50.0,5264412297,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067939,530,1,2,55,24,bd4qakf7j0wwie8wke9km7uj8,0,4.4,56.3,2024-10-04T17:41:19.700Z,2024-10-04T17:41:22Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5264412451,1,,5264412447,212,50.5,5264412445,141,52.7,5264412449,213,6.23,5264412439,155,,5264412443,140,52.4,5264412441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730067973,535,1,2,55,28,b2vft81kyjurzbmekvgrqwr64,1,44.6,46.3,2024-10-04T17:41:23.477Z,2024-10-04T17:41:25Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264412633,3,,5264412643,212,24.7,5264412641,141,65.2,5264412645,213,0.55,5264412635,56,Center,5264412637,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068019,537,1,2,55,32,b2vft81kyjurzbmekvgrqwr64,1,62.0,65.5,2024-10-04T17:41:27.165Z,2024-10-04T17:41:30Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264412835,56,Back,5264412839,141,78.1,5264412837,140,44.1,5264412841,212,20.7,5264412843,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068059,538,1,2,55,34,b2vft81kyjurzbmekvgrqwr64,1,43.8,78.2,2024-10-04T17:41:30.124Z,2024-10-04T17:41:34Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264412997,140,44.4,5264413003,213,4.73,5264413001,212,36.2,5264412995,56,Back,5264412999,141,24.9,5264413005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068097,539,1,2,55,39,b2vft81kyjurzbmekvgrqwr64,1,43.8,25.2,2024-10-04T17:41:34.437Z,2024-10-04T17:41:38Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264413189,213,1.80,5264413185,141,54.0,5264413187,212,20.1,5264413183,140,39.5,5264413181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068107,540,1,2,55,42,b2vft81kyjurzbmekvgrqwr64,1,39.5,49.3,2024-10-04T17:41:37.797Z,2024-10-04T17:41:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264413217,141,73.5,5264413219,212,17.3,5264413215,140,34.4,5264413213,56,Back,5264413221,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068137,541,1,2,55,43,b2vft81kyjurzbmekvgrqwr64,1,34.4,73.5,2024-10-04T17:41:39.028Z,2024-10-04T17:41:41Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264413381,56,Back,5264413383,140,42.0,5264413385,141,87.7,5264413389,213,0.88,5264413387,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068171,542,1,2,55,46,b2vft81kyjurzbmekvgrqwr64,1,42.0,87.7,2024-10-04T17:41:41.580Z,2024-10-04T17:41:45Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5264413567,213,5.85,5264413565,212,23.6,5264413559,56,Center,5264413561,140,62.4,5264413563,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068179,543,50,2,55,49,b2vft81kyjurzbmekvgrqwr64,1,62.6,70.0,2024-10-04T17:41:44.827Z,2024-10-04T18:28:07Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264413605,286,,5264413683,233,531,5264413603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068177,531,7,2,55,49,bd4qakf7j0wwie8wke9km7uj8,0,37.4,30.0,2024-10-04T17:41:44.828Z,2024-10-04T18:28:06Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5264413597,56,Back,5264413599,285,,5264413635,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068231,544,1,2,55,52,b2vft81kyjurzbmekvgrqwr64,0,51.0,63.7,2024-10-04T17:41:47.765Z,2024-10-04T17:41:48Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264413873,212,28.4,5264413871,141,73.0,5264413869,140,77.4,5264413867,56,Center,5264413875,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068309,533,1,2,55,53,bd4qakf7j0wwie8wke9km7uj8,1,23.2,31.9,2024-10-04T17:41:48.227Z,2024-10-04T17:41:54Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264414397,213,2.50,5264414389,56,Back,5264414395,212,21.9,5264414391,140,6.5,5264414393,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068359,534,1,2,55,58,bd4qakf7j0wwie8wke9km7uj8,1,9.6,46.6,2024-10-04T17:41:54.131Z,2024-10-04T17:41:58Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5264414669,213,0.84,5264414665,141,66.0,5264414667,212,17.7,5264414663,140,20.9,5264414661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730068379,535,1,2,56,2,bd4qakf7j0wwie8wke9km7uj8,1,20.9,66.0,2024-10-04T17:41:57.986Z,2024-10-04T17:41:59Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5264414753,212,15.0,5264414751,141,54.9,5264414755,213,3.67,5264414749,140,8.6,5264414747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
