id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/value
2750112853,477,1,1,40,50,ajtb177oqwawkdwbqhldmq6mx,1,41.9,63.4,2024-11-22T18:57:02.463Z,2024-11-22T18:57:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5373988253,213,5.39,5373988251,212,46.6,5373988255,1,,5373988247,140,69.8,5373988241,155,,5373988249,141,10.1,5373988243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750112867,478,1,1,40,56,ajtb177oqwawkdwbqhldmq6mx,0,82.3,11.6,2024-11-22T18:57:07.854Z,2024-11-22T18:57:12Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5373988339,56,Center,5373988347,213,1.09,5373988335,2,,5373988341,140,96.8,5373988337,155,,5373988345,212,32.7,5373988487,233,358,5373988343,141,54.2,5373988349,1,,,,,,,,,,,,,,,,,,,,,,,,,
2750112887,358,11,1,40,59,b2vft81kyjurzbmekvgrqwr64,1,3.0,55.5,2024-11-22T18:57:11.633Z,2024-11-22T18:57:12Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5373988479,88,,5373988491,233,478,5373988477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750112967,359,1,1,41,11,b2vft81kyjurzbmekvgrqwr64,1,4.9,50.6,2024-11-22T18:57:22.993Z,2024-11-22T18:57:25Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5373988897,212,25.0,5373988891,56,Back,5373988889,123,,5373988895,141,17.3,5373988893,140,15.0,5373988899,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113027,360,1,1,41,13,b2vft81kyjurzbmekvgrqwr64,1,18.1,12.5,2024-11-22T18:57:25.785Z,2024-11-22T18:57:36Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373989243,213,2.47,5373989237,140,6.2,5373989241,212,15.9,5373989235,56,Back,5373989239,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113043,361,1,1,41,24,b2vft81kyjurzbmekvgrqwr64,1,21.4,39.1,2024-11-22T18:57:36.752Z,2024-11-22T18:57:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373989341,140,24.9,5373989347,213,1.44,5373989339,56,Back,5373989343,141,79.0,5373989345,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113057,362,1,1,41,27,b2vft81kyjurzbmekvgrqwr64,1,25.1,81.8,2024-11-22T18:57:39.073Z,2024-11-22T18:57:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373989425,213,0.83,5373989423,212,15.1,5373989417,56,Back,5373989421,141,98.1,5373989419,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113071,363,1,1,41,30,b2vft81kyjurzbmekvgrqwr64,1,36.1,97.1,2024-11-22T18:57:42.137Z,2024-11-22T18:57:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5373989465,141,89.7,5373989469,213,3.58,5373989463,140,26.0,5373989467,212,11.7,5373989461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113107,364,1,1,41,33,b2vft81kyjurzbmekvgrqwr64,1,23.3,80.6,2024-11-22T18:57:45.057Z,2024-11-22T18:57:52Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373989649,140,13.6,5373989655,213,4.18,5373989647,56,Back,5373989653,212,19.9,5373989651,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113125,365,1,1,41,40,b2vft81kyjurzbmekvgrqwr64,0,8.8,58.7,2024-11-22T18:57:51.922Z,2024-11-22T19:17:54Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5373989729,56,Back,5373989737,212,38.1,5373989731,140,45.1,5373989727,155,,5373989733,141,59.0,5373989943,1,,5373989741,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113153,479,1,1,41,45,ajtb177oqwawkdwbqhldmq6mx,0,54.1,31.1,2024-11-22T18:57:57.100Z,2024-11-22T19:14:21Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373989865,212,12.3,5373989859,56,Center,5373989863,141,28.6,5373989867,213,6.14,5373989857,3,,5373989861,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750127691,532,1,1,41,46,ajtb177oqwawkdwbqhldmq6mx,1,64.6,26.2,2024-11-22T18:57:57.832Z,2024-11-22T19:13:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5374063515,213,6.01,5374063513,212,10.9,5374063509,140,74.6,5374063511,141,21.9,5374063507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128103,533,1,1,41,47,ajtb177oqwawkdwbqhldmq6mx,1,74.6,21.9,2024-11-22T18:57:58.832Z,2024-11-22T19:14:12Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5374065833,3,,5374065839,141,24.1,5374065841,212,18.9,5374065835,56,Center,5374065837,140,56.7,5374065843,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128127,534,1,1,41,47,ajtb177oqwawkdwbqhldmq6mx,0,57.6,25.8,2024-11-22T18:57:58.932Z,2024-11-22T19:18:11Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5374065909,3,,5374065911,56,Center,5374065917,212,13.6,5374065915,141,28.5,5374065913,140,70.4,5374065919,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113169,366,1,1,41,49,b2vft81kyjurzbmekvgrqwr64,1,25.5,71.1,2024-11-22T18:58:00.945Z,2024-11-22T18:58:02Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5373989959,56,Back,5373989963,141,92.4,5373989965,212,16.8,5373989961,140,33.7,5373989967,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113175,368,1,1,41,50,b2vft81kyjurzbmekvgrqwr64,1,33.7,92.4,2024-11-22T18:58:02.144Z,2024-11-22T18:58:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5373990003,213,3.74,5373990001,212,11.1,5373989997,140,25.0,5373989999,141,83.2,5373989995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113177,369,1,1,41,50,b2vft81kyjurzbmekvgrqwr64,0,25.0,83.2,2024-11-22T18:58:02.777Z,2024-11-22T18:58:03Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373990015,56,Back,5373990021,212,13.0,5373990019,141,76.9,5373990023,213,5.95,5373990017,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113217,481,1,1,41,55,ajtb177oqwawkdwbqhldmq6mx,1,56.5,19.5,2024-11-22T18:58:06.836Z,2024-11-22T18:58:08Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373990183,56,Center,5373990189,212,23.3,5373990187,141,46.7,5373990185,140,70.0,5373990191,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113221,482,1,1,41,56,ajtb177oqwawkdwbqhldmq6mx,1,70.0,46.7,2024-11-22T18:58:08.364Z,2024-11-22T18:58:09Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5373990215,213,5.41,5373990211,141,29.8,5373990213,212,15.0,5373990209,140,79.2,5373990207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113223,483,1,1,41,57,ajtb177oqwawkdwbqhldmq6mx,0,79.2,29.8,2024-11-22T18:58:09.588Z,2024-11-22T18:58:11Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5373990239,233,370,5373990223,141,32.7,5373990225,212,6.4,5373990227,213,0.31,5373990237,236,,5373990219,56,Center,5373990221,140,85.0,5373990243,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113225,370,74,1,41,57,b2vft81kyjurzbmekvgrqwr64,1,15.0,71.8,2024-11-22T18:58:09.589Z,2024-11-22T20:17:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373990229,56,Back,5373990245,233,483,5373990231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113255,484,1,1,42,0,ajtb177oqwawkdwbqhldmq6mx,1,66.7,27.6,2024-11-22T18:58:12.116Z,2024-11-22T18:58:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373990403,141,65.4,5373990405,212,26.7,5373990399,56,Center,5373990407,213,1.30,5373990401,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113275,485,1,1,42,2,ajtb177oqwawkdwbqhldmq6mx,1,73.6,65.4,2024-11-22T18:58:14.196Z,2024-11-22T18:58:16Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5373990521,141,78.1,5373990519,140,92.0,5373990523,212,21.2,5373990517,56,Center,5373990525,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113279,486,1,1,42,4,ajtb177oqwawkdwbqhldmq6mx,0,92.0,78.1,2024-11-22T18:58:16.788Z,2024-11-22T18:58:17Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5373990545,141,68.1,5373990547,212,7.0,5373990543,140,90.4,5373990541,56,Center,5373990549,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113303,371,1,1,42,6,b2vft81kyjurzbmekvgrqwr64,1,10.3,25.5,2024-11-22T18:58:18.802Z,2024-11-22T18:58:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373990701,213,6.28,5373990703,1,,5373990695,140,30.8,5373990693,56,Back,5373990699,212,21.5,5373990691,157,,5373990697,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113311,372,1,1,42,9,b2vft81kyjurzbmekvgrqwr64,1,31.4,25.9,2024-11-22T18:58:21.033Z,2024-11-22T19:06:17Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5373990721,140,23.9,5373990719,56,Back,5373990727,213,2.30,5373990725,212,11.8,5373990723,141,38.9,5374021893,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113319,373,61,1,42,10,b2vft81kyjurzbmekvgrqwr64,0,25.3,38.9,2024-11-22T18:58:22.584Z,2024-11-22T19:06:50Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5373990755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113339,487,1,1,42,11,ajtb177oqwawkdwbqhldmq6mx,1,70.7,62.9,2024-11-22T18:58:22.891Z,2024-11-22T18:58:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5373990851,141,73.6,5373990853,212,10.3,5373990849,140,77.7,5373990847,56,Center,5373990855,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113343,488,1,1,42,14,ajtb177oqwawkdwbqhldmq6mx,0,79.6,81.5,2024-11-22T18:58:26.564Z,2024-11-22T18:58:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373990873,141,70.2,5373990869,56,Center,5373990859,2,,5373990875,212,8.3,5373990923,236,,5373990871,140,82.5,5373990877,213,5.09,5373990931,286,,5373990927,233,374,,,,,,,,,,,,,,,,,,,,,,,,
2750113345,374,12,1,42,14,b2vft81kyjurzbmekvgrqwr64,1,18.8,23.1,2024-11-22T18:58:26.664Z,2024-11-22T18:58:28Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5373990879,185,,5373990949,233,488,5373990881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113359,375,5,1,42,17,b2vft81kyjurzbmekvgrqwr64,0,20.5,-1.4,2024-11-22T18:58:29.129Z,2024-11-22T20:23:10Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5373990971,56,Back,5373990973,347,,5373991117,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113375,489,5,1,42,17,ajtb177oqwawkdwbqhldmq6mx,1,79.5,101.4,2024-11-22T18:58:29.129Z,2024-11-22T20:23:09Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373991097,347,,5373991099,233,375,5373991095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113379,490,1,1,42,20,ajtb177oqwawkdwbqhldmq6mx,1,81.1,100.0,2024-11-22T18:58:32.820Z,2024-11-22T18:58:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5373991131,213,4.61,5373991127,141,85.1,5373991121,107,,5373991129,212,11.3,5373991123,56,Left,5373991125,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113381,491,1,1,42,21,ajtb177oqwawkdwbqhldmq6mx,1,80.0,85.1,2024-11-22T18:58:33.804Z,2024-11-22T18:58:35Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373991139,140,86.7,5373991137,56,Left,5373991145,213,0.81,5373991141,141,96.0,5373991143,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113387,492,1,1,42,23,ajtb177oqwawkdwbqhldmq6mx,0,86.7,96.0,2024-11-22T18:58:34.979Z,2024-11-22T18:58:36Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5373991165,56,Left,5373991169,141,89.4,5373991171,212,5.3,5373991167,140,84.1,5373991173,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750119299,411,8,1,42,24,b2vft81kyjurzbmekvgrqwr64,1,20.1,5.6,2024-11-22T18:58:35.832Z,2024-11-22T19:05:23Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5374017441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113393,377,1,1,42,25,b2vft81kyjurzbmekvgrqwr64,1,16.6,9.1,2024-11-22T18:58:37.128Z,2024-11-22T18:58:38Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5373991227,212,11.5,5373991223,140,7.9,5373991229,213,2.49,5373991221,56,Back,5373991225,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113411,378,1,1,42,26,b2vft81kyjurzbmekvgrqwr64,1,7.9,19.4,2024-11-22T18:58:38.072Z,2024-11-22T18:58:41Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373991301,212,19.3,5373991297,140,26.1,5373991295,56,Back,5373991303,213,6.15,5373991299,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113405,493,83,1,42,27,ajtb177oqwawkdwbqhldmq6mx,0,80.2,84.8,2024-11-22T18:58:39.212Z,2024-11-22T18:58:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373991377,399,9xub4z9b3bog8wqhn5yfihecp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113423,379,1,1,42,29,b2vft81kyjurzbmekvgrqwr64,1,29.4,21.0,2024-11-22T18:58:41.264Z,2024-11-22T18:58:44Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5373991365,140,35.3,5373991363,56,Back,5373991369,212,12.1,5373991371,213,1.03,5373991367,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113425,380,1,1,42,32,b2vft81kyjurzbmekvgrqwr64,0,34.9,37.2,2024-11-22T18:58:43.872Z,2024-11-22T19:05:47Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5374019293,212,6.8,5374019291,141,29.5,5374019289,140,39.0,5374019295,213,5.40,5373991375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113449,495,1,1,42,34,ajtb177oqwawkdwbqhldmq6mx,1,59.1,70.8,2024-11-22T18:58:46.588Z,2024-11-22T18:58:49Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5373991463,212,33.8,5373991459,140,27.6,5373991465,213,3.34,5373991467,1,,5373991457,56,Back,5373991461,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113457,496,1,1,42,37,ajtb177oqwawkdwbqhldmq6mx,1,27.6,60.8,2024-11-22T18:58:49.324Z,2024-11-22T18:58:51Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5373991511,212,19.3,5373991513,213,1.33,5373991509,141,88.4,5373991507,140,32.0,5373991505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113491,497,1,1,42,39,ajtb177oqwawkdwbqhldmq6mx,1,32.0,88.4,2024-11-22T18:58:51.027Z,2024-11-22T18:58:56Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5373991679,141,95.3,5373991677,140,43.3,5373991683,213,0.38,5373991681,212,12.8,5373991675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113507,498,1,1,42,44,ajtb177oqwawkdwbqhldmq6mx,1,53.1,92.6,2024-11-22T18:58:56.363Z,2024-11-22T18:59:01Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5373991765,140,63.5,5373991763,56,Left,5373991769,212,11.0,5373991767,141,90.2,5373991771,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113523,499,1,1,42,49,ajtb177oqwawkdwbqhldmq6mx,1,70.8,62.1,2024-11-22T18:59:00.947Z,2024-11-22T18:59:04Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5373991859,140,70.1,5373991863,212,27.1,5373991865,213,4.69,5373991861,141,22.2,5373991857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113537,500,1,1,42,52,ajtb177oqwawkdwbqhldmq6mx,0,75.0,7.4,2024-11-22T18:59:04.156Z,2024-11-22T18:59:05Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373991925,1,,5373991911,2,,5373991923,213,1.11,5373991917,140,89.7,5373991915,56,Center,5373991921,212,34.7,5373991919,141,53.1,5373991913,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113541,381,12,1,42,54,b2vft81kyjurzbmekvgrqwr64,1,8.7,48.2,2024-11-22T18:59:05.896Z,2024-11-22T18:59:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373991935,141,70.6,5373991939,213,0.73,5373991933,140,25.0,5373991931,56,Back,5373991945,15,,5373991937,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113555,382,1,1,42,55,b2vft81kyjurzbmekvgrqwr64,0,25.0,70.6,2024-11-22T18:59:07.744Z,2024-11-22T18:59:08Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5373992005,141,67.9,5373991999,3,,5373992003,140,39.2,5373992009,213,6.16,5373992007,212,15.0,5373992001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113575,501,1,1,42,58,ajtb177oqwawkdwbqhldmq6mx,1,58.9,30.1,2024-11-22T18:59:10.179Z,2024-11-22T18:59:11Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373992061,213,5.44,5373992057,141,10.4,5373992053,56,Right,5373992059,212,17.9,5373992055,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113589,502,1,1,42,59,ajtb177oqwawkdwbqhldmq6mx,1,70.2,10.4,2024-11-22T18:59:11.739Z,2024-11-22T18:59:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5373992123,141,11.9,5373992125,212,11.7,5373992127,213,3.05,5373992119,56,Right,5373992121,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113605,503,1,1,43,1,ajtb177oqwawkdwbqhldmq6mx,1,59.1,11.9,2024-11-22T18:59:13.419Z,2024-11-22T18:59:18Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5373992179,140,59.1,5373992183,212,13.6,5373992177,56,Center,5373992187,213,1.57,5373992181,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113609,383,83,1,43,5,b2vft81kyjurzbmekvgrqwr64,0,41.6,76.6,2024-11-22T18:59:17.360Z,2024-11-22T18:59:23Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5373992369,399,2uellcocrvapu7o70g5zdcmad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113637,504,1,1,43,6,ajtb177oqwawkdwbqhldmq6mx,1,54.2,36.4,2024-11-22T18:59:18.339Z,2024-11-22T18:59:22Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5373992325,141,50.4,5373992321,56,Back,5373992329,213,2.21,5373992323,140,47.5,5373992327,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113639,505,1,1,43,10,ajtb177oqwawkdwbqhldmq6mx,1,55.9,64.0,2024-11-22T18:59:22.467Z,2024-11-22T18:59:23Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5373992335,140,74.7,5373992341,213,0.15,5373992337,141,68.4,5373992339,212,20.0,5373992333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113655,506,61,1,43,13,ajtb177oqwawkdwbqhldmq6mx,0,74.7,68.4,2024-11-22T18:59:25.051Z,2024-11-22T18:59:25Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5373992407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113659,384,1,1,43,14,b2vft81kyjurzbmekvgrqwr64,0,26.6,33.1,2024-11-22T18:59:26.328Z,2024-11-22T18:59:27Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5373992449,233,507,5373992437,212,3.4,5373992431,56,Back,5373992447,236,,5373992435,141,29.7,5373992439,213,3.88,5373992453,286,,5373992433,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113661,507,74,1,43,14,ajtb177oqwawkdwbqhldmq6mx,1,74.7,68.4,2024-11-22T18:59:26.329Z,2024-11-22T20:17:30Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5373992441,56,Center,5373992443,285,,5373992457,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113709,385,3,1,43,22,b2vft81kyjurzbmekvgrqwr64,0,27.0,6.4,2024-11-22T18:59:34.138Z,2024-11-22T18:59:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5373992635,56,Back,5373992693,233,508,5373992637,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113721,508,7,1,43,22,ajtb177oqwawkdwbqhldmq6mx,1,73.0,93.6,2024-11-22T18:59:34.139Z,2024-11-22T18:59:39Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5373992677,56,Left,5373992679,286,,5373992675,167,,5373992681,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113773,386,5,1,43,23,b2vft81kyjurzbmekvgrqwr64,1,30.9,-0.9,2024-11-22T18:59:35.361Z,2024-11-22T20:23:10Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5373992875,233,509,5373992863,347,,5373992861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113743,509,5,1,43,23,ajtb177oqwawkdwbqhldmq6mx,0,69.1,100.9,2024-11-22T18:59:35.361Z,2024-11-22T20:23:10Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5373992755,347,,5373992753,56,Left,5373992881,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113809,387,1,1,43,33,b2vft81kyjurzbmekvgrqwr64,1,27.8,0.0,2024-11-22T18:59:45.448Z,2024-11-22T18:59:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5373993027,212,20.3,5373993021,56,Back,5373993019,107,,5373993023,140,19.6,5373993029,213,2.01,5373993025,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113835,388,1,1,43,40,b2vft81kyjurzbmekvgrqwr64,1,20.6,37.0,2024-11-22T18:59:52.224Z,2024-11-22T18:59:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373993119,140,25.3,5373993121,141,85.9,5373993127,1,,5373993123,212,33.6,5373993117,56,Back,5373993125,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113847,389,1,1,43,45,b2vft81kyjurzbmekvgrqwr64,1,28.6,81.7,2024-11-22T18:59:56.848Z,2024-11-22T18:59:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373993177,140,24.0,5373993179,141,64.2,5373993175,56,Back,5373993183,213,4.33,5373993181,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113865,390,1,1,43,47,b2vft81kyjurzbmekvgrqwr64,1,23.9,63.0,2024-11-22T18:59:59.192Z,2024-11-22T19:00:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5373993221,212,16.1,5373993219,141,86.0,5373993215,56,Back,5373993223,213,1.33,5373993217,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113875,391,1,1,43,50,b2vft81kyjurzbmekvgrqwr64,0,29.4,92.9,2024-11-22T19:00:01.896Z,2024-11-22T19:00:03Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5373993275,213,6.12,5373993271,141,85.4,5373993267,56,Left,5373993273,212,31.9,5373993269,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
