id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2753273561,304,1,1,37,46,bd4qakf7j0wwie8wke9km7uj8,0,38.3,5.6,2024-11-30T12:38:56.365Z,2024-11-30T12:38:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391094725,56,Right,5391094729,141,12.6,5391094731,212,21.1,5391094733,213,0.23,5391094727,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273613,376,1,1,37,49,6wwwud48qahpwrfxs20334qk5,0,35.6,85.4,2024-11-30T12:38:59.225Z,2024-11-30T12:39:00Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391094975,56,Back,5391094977,140,43.6,5391094989,1,,5391094973,157,,5391094979,141,100.0,5391094981,212,13.9,5391094985,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273701,305,5,1,37,50,bd4qakf7j0wwie8wke9km7uj8,1,55.0,-1.6,2024-11-30T12:39:00.181Z,2024-11-30T13:44:13Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391095449,56,Right,5391095513,233,377,5391095451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273619,377,5,1,37,50,6wwwud48qahpwrfxs20334qk5,0,45.0,101.6,2024-11-30T12:39:00.181Z,2024-11-30T14:05:32Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391095591,233,305,5391095025,56,Back,5391095027,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273839,306,1,1,38,5,bd4qakf7j0wwie8wke9km7uj8,1,46.6,0.0,2024-11-30T12:39:14.701Z,2024-11-30T12:39:16Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5391096215,212,21.3,5391096207,141,9.1,5391096195,107,,5391096221,213,0.34,5391096203,140,65.7,5391096199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273851,307,1,1,38,7,bd4qakf7j0wwie8wke9km7uj8,1,64.0,9.1,2024-11-30T12:39:16.652Z,2024-11-30T12:39:17Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391096289,140,61.1,5391096293,141,16.1,5391096297,213,2.14,5391096295,212,5.7,5391096285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273863,308,1,1,38,8,bd4qakf7j0wwie8wke9km7uj8,0,61.1,16.1,2024-11-30T12:39:17.733Z,2024-11-30T12:39:18Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391096357,213,6.11,5391096349,56,Right,5391096355,212,4.4,5391096351,140,65.2,5391096353,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753273925,378,1,1,38,12,6wwwud48qahpwrfxs20334qk5,0,37.4,72.3,2024-11-30T12:39:22.082Z,2024-11-30T13:01:40Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391096679,213,5.58,5391096673,140,65.1,5391096669,157,,5391096681,1,,5391096675,141,36.1,5391096671,56,Center,5391096677,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274019,309,1,1,38,16,bd4qakf7j0wwie8wke9km7uj8,1,28.9,76.3,2024-11-30T12:39:25.653Z,2024-11-30T12:39:30Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391097139,212,20.9,5391097135,141,95.7,5391097143,213,0.68,5391097133,140,44.3,5391097131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274055,310,1,1,38,20,bd4qakf7j0wwie8wke9km7uj8,1,45.0,66.0,2024-11-30T12:39:30.429Z,2024-11-30T12:39:33Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5391097305,56,Back,5391097309,141,34.6,5391097307,140,33.6,5391097311,212,24.5,5391097313,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274133,311,1,1,38,23,bd4qakf7j0wwie8wke9km7uj8,1,32.9,35.4,2024-11-30T12:39:33.405Z,2024-11-30T12:39:39Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391097683,56,Back,5391097699,213,1.61,5391097687,140,32.1,5391097691,141,69.1,5391097695,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274173,312,1,1,38,29,bd4qakf7j0wwie8wke9km7uj8,1,29.0,85.0,2024-11-30T12:39:39.116Z,2024-11-30T12:39:42Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391097905,140,14.6,5391097907,141,60.5,5391097911,213,3.98,5391097909,212,22.5,5391097903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274231,313,1,1,38,33,bd4qakf7j0wwie8wke9km7uj8,1,19.6,62.3,2024-11-30T12:39:42.549Z,2024-11-30T12:39:46Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5391098217,1,,5391098205,157,,5391098211,141,5.9,5391098207,56,Back,5391098215,213,5.36,5391098209,140,47.4,5391098213,212,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274233,314,61,1,38,36,bd4qakf7j0wwie8wke9km7uj8,0,47.4,5.9,2024-11-30T12:39:46.269Z,2024-11-30T12:39:46Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391098225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274245,315,5,1,38,37,bd4qakf7j0wwie8wke9km7uj8,0,53.6,-1.8,2024-11-30T12:39:46.892Z,2024-11-30T14:05:33Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391098471,233,379,5391098265,56,Right,5391098267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274263,379,5,1,38,37,6wwwud48qahpwrfxs20334qk5,1,46.4,101.8,2024-11-30T12:39:46.892Z,2024-11-30T14:05:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391098439,233,315,5391098383,56,Back,5391098385,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274333,380,1,1,38,39,6wwwud48qahpwrfxs20334qk5,1,41.9,100.0,2024-11-30T12:39:48.560Z,2024-11-30T12:39:53Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391098723,56,Back,5391098729,212,16.6,5391098727,141,85.1,5391098721,107,,5391098731,213,3.89,5391098725,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274381,381,1,1,38,43,6wwwud48qahpwrfxs20334qk5,1,31.4,76.4,2024-11-30T12:39:53.528Z,2024-11-30T12:39:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391098989,56,Back,5391098993,141,48.2,5391098995,212,19.2,5391098991,140,30.1,5391098997,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274399,382,1,1,38,47,6wwwud48qahpwrfxs20334qk5,1,30.5,41.2,2024-11-30T12:39:57.161Z,2024-11-30T12:39:58Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391099079,141,42.2,5391099075,56,Center,5391099077,140,52.8,5391099083,213,0.03,5391099081,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274411,383,1,1,38,48,6wwwud48qahpwrfxs20334qk5,1,53.8,42.8,2024-11-30T12:39:58.423Z,2024-11-30T12:39:59Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5391099147,212,22.8,5391099145,141,42.2,5391099149,213,3.16,5391099189,156,,5391099141,56,Back,5391099143,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274539,384,1,1,38,55,6wwwud48qahpwrfxs20334qk5,1,44.5,30.1,2024-11-30T12:40:04.760Z,2024-11-30T12:40:05Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391099757,56,Center,5391099765,213,0.69,5391099759,140,52.8,5391099763,212,11.3,5391099761,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274613,385,1,1,38,56,6wwwud48qahpwrfxs20334qk5,1,52.8,41.2,2024-11-30T12:40:05.754Z,2024-11-30T12:40:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391100077,140,45.5,5391100081,212,21.7,5391100083,213,1.93,5391100079,141,71.1,5391100075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274703,386,1,1,38,59,6wwwud48qahpwrfxs20334qk5,1,55.8,80.3,2024-11-30T12:40:08.888Z,2024-11-30T12:40:13Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391100589,141,89.3,5391100593,212,14.5,5391100597,213,0.44,5391100585,140,68.3,5391100581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274735,387,1,1,39,4,6wwwud48qahpwrfxs20334qk5,1,70.6,89.0,2024-11-30T12:40:13.672Z,2024-11-30T12:53:55Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5391100753,213,5.21,5391100737,56,Center,5391100745,141,60.6,5391100749,212,21.9,5391100741,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274741,388,61,1,39,6,6wwwud48qahpwrfxs20334qk5,0,80.5,60.3,2024-11-30T12:40:15.649Z,2024-11-30T12:40:16Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5391100781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274791,316,4,1,39,9,bd4qakf7j0wwie8wke9km7uj8,1,30.4,35.0,2024-11-30T12:40:18.852Z,2024-11-30T12:40:27Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391101641,295,,5391101117,285,,5391101105,13,,5391101107,56,Back,5391101375,233,389,5391101111,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753274835,389,4,1,39,9,6wwwud48qahpwrfxs20334qk5,0,69.6,65.0,2024-11-30T12:40:18.853Z,2024-11-30T12:40:27Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5391101351,56,Center,5391101347,13,,5391101355,286,,5391101349,295,,5391101353,152,,5391101387,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275043,317,1,1,39,26,bd4qakf7j0wwie8wke9km7uj8,1,35.4,35.1,2024-11-30T12:40:35.885Z,2024-11-30T12:40:36Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5391102253,152,,5391102263,213,4.11,5391102259,141,23.3,5391102257,140,30.1,5391102251,5,,5391102261,212,9.8,5391102255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275085,318,1,1,39,27,bd4qakf7j0wwie8wke9km7uj8,1,30.3,23.3,2024-11-30T12:40:36.742Z,2024-11-30T12:40:40Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5391102461,212,40.6,5391102455,56,Right,5391102465,1,,5391102457,140,67.7,5391102463,213,6.02,5391102459,141,7.9,5391102453,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275095,319,1,1,39,30,bd4qakf7j0wwie8wke9km7uj8,1,67.7,7.9,2024-11-30T12:40:40.197Z,2024-11-30T12:40:41Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391102515,213,1.60,5391102507,56,Center,5391102513,212,10.3,5391102511,141,23.1,5391102509,140,67.4,5391102505,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275101,320,1,1,39,31,bd4qakf7j0wwie8wke9km7uj8,0,67.4,23.1,2024-11-30T12:40:40.956Z,2024-11-30T12:40:41Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5391102537,141,20.0,5391102533,56,Right,5391102541,213,5.93,5391102535,140,72.9,5391102539,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275131,321,83,1,39,33,bd4qakf7j0wwie8wke9km7uj8,0,66.3,13.5,2024-11-30T12:40:43.021Z,2024-11-30T12:40:45Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5391102895,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275203,391,1,1,39,36,6wwwud48qahpwrfxs20334qk5,1,34.1,83.8,2024-11-30T12:40:45.768Z,2024-11-30T12:55:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391103097,212,9.4,5391103093,140,41.3,5391103091,56,Back,5391103099,213,0.64,5391103095,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275281,392,1,1,39,38,6wwwud48qahpwrfxs20334qk5,1,42.2,93.0,2024-11-30T12:40:48.447Z,2024-11-30T12:58:46Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5391103469,213,6.06,5391155085,168,,5391103463,140,55.8,5391103465,141,88.3,5391103461,56,Left,5391103467,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275327,393,1,1,39,43,6wwwud48qahpwrfxs20334qk5,1,60.5,87.8,2024-11-30T12:40:53.431Z,2024-11-30T12:40:57Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5391103667,56,Center,5391103669,140,51.2,5391103673,212,12.6,5391103671,141,76.1,5391103675,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275287,322,83,1,39,44,bd4qakf7j0wwie8wke9km7uj8,0,43.2,12.8,2024-11-30T12:40:53.844Z,2024-11-30T12:40:59Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5391103919,399,y4dl1rer075c9wz6zhx7skbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275347,394,1,1,39,47,6wwwud48qahpwrfxs20334qk5,1,51.2,75.9,2024-11-30T12:40:56.927Z,2024-11-30T12:40:58Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5391103819,213,2.51,5391103813,140,42.3,5391103817,212,11.6,5391103815,141,86.0,5391103811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275363,395,1,1,39,48,6wwwud48qahpwrfxs20334qk5,1,40.7,85.2,2024-11-30T12:40:58.512Z,2024-11-30T12:55:32Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391103889,212,26.2,5391103893,213,4.21,5391103883,56,Back,5391103887,141,51.5,5391103885,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275369,396,43,1,39,49,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-30T12:40:59.215Z,2024-11-30T12:55:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391103963,141,55.1,5391103959,56,Back,5391103967,213,4.78,5391157089,144,1,5391103961,140,32.2,5391103965,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275387,397,1,1,39,51,6wwwud48qahpwrfxs20334qk5,1,34.4,47.5,2024-11-30T12:41:00.616Z,2024-11-30T12:41:02Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391104049,56,Right,5391104053,141,19.8,5391104057,213,5.58,5391104051,140,55.4,5391104055,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275419,398,1,1,39,52,6wwwud48qahpwrfxs20334qk5,1,58.3,15.6,2024-11-30T12:41:02.040Z,2024-11-30T12:41:04Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5391104229,212,10.2,5391104223,56,Back,5391104227,141,19.1,5391104225,140,48.9,5391104231,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275449,399,1,1,39,57,6wwwud48qahpwrfxs20334qk5,1,54.3,19.5,2024-11-30T12:41:06.647Z,2024-11-30T12:41:08Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5391104403,141,41.3,5391104399,56,Center,5391104407,213,1.72,5391104401,140,52.2,5391104405,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275499,400,1,1,39,58,6wwwud48qahpwrfxs20334qk5,1,52.2,41.3,2024-11-30T12:41:07.832Z,2024-11-30T12:41:11Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391104693,140,52.5,5391104699,213,1.55,5391104691,56,Center,5391104695,141,66.0,5391104697,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275591,401,1,1,40,2,6wwwud48qahpwrfxs20334qk5,1,53.3,70.0,2024-11-30T12:41:11.735Z,2024-11-30T12:41:18Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391105167,140,70.1,5391105171,212,22.1,5391105173,213,0.65,5391105165,56,Left,5391105169,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275603,402,1,1,40,8,6wwwud48qahpwrfxs20334qk5,1,76.4,91.7,2024-11-30T12:41:18.423Z,2024-11-30T12:41:19Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391105223,141,89.7,5391105219,56,Left,5391105225,212,14.0,5391105221,140,63.1,5391105227,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275637,403,1,1,40,10,6wwwud48qahpwrfxs20334qk5,1,56.4,89.9,2024-11-30T12:41:19.655Z,2024-11-30T12:56:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391105391,213,6.25,5391105379,56,Left,5391105387,141,89.5,5391105383,140,63.7,5391105389,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275753,404,1,1,40,11,6wwwud48qahpwrfxs20334qk5,1,69.0,86.9,2024-11-30T12:41:21.047Z,2024-11-30T12:56:24Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391106065,56,Center,5391106069,141,59.7,5391106073,213,4.57,5391106071,212,18.7,5391106067,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275771,405,1,1,40,17,6wwwud48qahpwrfxs20334qk5,1,67.6,52.4,2024-11-30T12:41:27.495Z,2024-11-30T12:41:28Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5391106183,140,54.4,5391106189,213,3.28,5391106181,56,Center,5391106185,141,49.6,5391106187,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275825,406,1,1,40,18,6wwwud48qahpwrfxs20334qk5,1,53.7,49.3,2024-11-30T12:41:28.503Z,2024-11-30T12:41:32Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5391106507,212,13.1,5391106509,213,1.09,5391106505,141,66.3,5391106503,140,59.5,5391106501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275895,407,1,1,40,22,6wwwud48qahpwrfxs20334qk5,1,64.0,69.7,2024-11-30T12:41:31.855Z,2024-11-30T12:41:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5391106905,213,0.62,5391106901,141,87.5,5391106903,212,20.7,5391106899,140,80.0,5391106897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275905,408,1,1,40,27,6wwwud48qahpwrfxs20334qk5,1,79.9,78.4,2024-11-30T12:41:37.262Z,2024-11-30T12:41:38Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391106941,212,6.3,5391106943,213,3.07,5391106939,141,79.1,5391106935,56,Left,5391106937,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275919,409,1,1,40,28,6wwwud48qahpwrfxs20334qk5,1,73.3,77.3,2024-11-30T12:41:38.303Z,2024-11-30T12:57:28Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5391107055,140,74.5,5391107061,213,1.41,5391107051,56,Left,5391107057,141,88.7,5391107059,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275947,410,1,1,40,30,6wwwud48qahpwrfxs20334qk5,1,75.1,91.8,2024-11-30T12:41:40.207Z,2024-11-30T12:57:31Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5391107241,213,4.34,5391107229,56,Left,5391107239,212,6.6,5391107233,140,72.8,5391107237,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753275987,411,1,1,40,32,6wwwud48qahpwrfxs20334qk5,1,73.2,81.7,2024-11-30T12:41:41.695Z,2024-11-30T12:57:40Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5391107477,140,82.5,5391107481,141,88.6,5391107485,212,10.8,5391107473,56,Left,5391107487,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276097,412,1,1,40,35,6wwwud48qahpwrfxs20334qk5,1,84.7,90.0,2024-11-30T12:41:45.367Z,2024-11-30T12:57:56Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5391108003,212,15.0,5391108001,141,75.6,5391107999,140,95.5,5391108005,213,5.57,5391107997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276099,413,50,1,40,42,6wwwud48qahpwrfxs20334qk5,1,95.8,74.9,2024-11-30T12:41:51.915Z,2024-11-30T14:05:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391108095,233,323,5391108019,286,,5391108017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276075,323,7,1,40,42,bd4qakf7j0wwie8wke9km7uj8,1,4.2,25.1,2024-11-30T12:41:51.916Z,2024-11-30T14:05:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5391108079,233,413,5391107861,285,,5391107859,56,Back,5391107857,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276081,324,6,1,40,42,bd4qakf7j0wwie8wke9km7uj8,0,4.6,24.6,2024-11-30T12:41:52.469Z,2024-11-30T12:42:56Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5391108187,233,414,5391107903,56,Back,5391107905,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276117,414,6,1,40,42,6wwwud48qahpwrfxs20334qk5,1,95.4,75.4,2024-11-30T12:41:52.469Z,2024-11-30T14:18:02Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5391108167,73,,5391108181,233,324,5391108165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276373,415,1,1,41,3,6wwwud48qahpwrfxs20334qk5,0,99.5,99.5,2024-11-30T12:42:13.198Z,2024-11-30T12:42:16Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5391109409,223,,5391109403,2,,5391109419,213,4.48,5391109413,140,91.7,5391109421,1,,5391109405,6,,5391109417,212,35.0,5391109415,141,49.4,5391109407,155,5391109411,56,Center,,,,,,,,,,,,,,,,,,,,,
2753276379,325,12,1,41,7,bd4qakf7j0wwie8wke9km7uj8,1,7.5,50.3,2024-11-30T12:42:16.893Z,2024-11-30T12:46:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5391109449,213,5.26,5391109445,141,27.3,5391109443,140,16.6,5391109441,56,Back,5391109447,212,18.3,5391109473,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276435,416,44,1,41,9,6wwwud48qahpwrfxs20334qk5,1,80.7,73.0,2024-11-30T12:42:18.660Z,2024-11-30T14:06:10Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5391109721,286,,5391109719,56,Center,5391109751,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276407,326,44,1,41,9,bd4qakf7j0wwie8wke9km7uj8,0,19.3,27.0,2024-11-30T12:42:18.661Z,2024-11-30T14:06:11Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5391109563,56,Back,5391109565,285,,5391109783,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276465,417,1,1,41,9,6wwwud48qahpwrfxs20334qk5,0,76.3,73.5,2024-11-30T12:42:18.767Z,2024-11-30T14:45:16Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5391109851,213,5.63,5391109847,141,59.9,5391109839,3,,5391109843,56,Center,5391109845,140,87.7,5391109849,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276481,327,12,1,41,11,bd4qakf7j0wwie8wke9km7uj8,1,8.1,37.7,2024-11-30T12:42:20.612Z,2024-11-30T12:46:41Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5391109977,141,25.0,5391109981,213,6.01,5391109975,140,37.1,5391109979,212,31.7,5391109973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276613,418,4,1,41,17,6wwwud48qahpwrfxs20334qk5,1,66.4,76.9,2024-11-30T12:42:27.099Z,2024-11-30T12:43:30Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5391110625,56,Center,5391110631,286,,5391110627,152,,5391114093,233,328,5391110629,265,,5391110623,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753276509,328,4,1,41,17,bd4qakf7j0wwie8wke9km7uj8,0,33.6,23.1,2024-11-30T12:42:27.100Z,2024-11-30T12:46:43Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5391110171,56,Back,5391110175,152,,5391114217,233,418,5391114073,285,,5391110167,13,,5391110177,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753277189,419,1,1,42,11,6wwwud48qahpwrfxs20334qk5,0,64.0,82.1,2024-11-30T12:43:20.965Z,2024-11-30T12:43:24Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5391113599,155,,5391113609,140,95.8,5391113593,2,,5391113603,152,,5391113613,141,50.0,5391113621,213,5.70,5391113617,212,39.9,5391113605,56,Center,5391113597,5,5391113623,1,,,,,,,,,,,,,,,,,,,,,,
