id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2751328993,468,10,2,49,50,6wwwud48qahpwrfxs20334qk5,1,3.4,50.5,2024-11-24T15:08:32.767Z,2024-11-24T16:02:05Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380407529,178,,5380407531,182,,5380407533,56,Back,5380407761,177,,5380439127,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329187,470,1,2,49,55,6wwwud48qahpwrfxs20334qk5,1,11.1,51.2,2024-11-24T15:08:37.156Z,2024-11-24T15:09:35Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380408615,141,75.7,5380408621,1,,5380408617,212,59.6,5380408619,213,0.28,5380408613,140,65.6,5380408609,56,Center,5380408607,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329219,471,1,2,50,1,6wwwud48qahpwrfxs20334qk5,0,70.0,76.6,2024-11-24T15:08:43.179Z,2024-11-24T16:02:38Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5380408795,56,Center,5380408797,140,55.8,5380408801,212,14.9,5380408799,141,76.6,5380408803,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329409,405,1,2,50,6,b8oqgvx1ijeyn6y1cn6929ix4,1,70.9,14.9,2024-11-24T15:08:48.759Z,2024-11-24T15:08:52Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5380409671,212,7.3,5380409669,141,6.8,5380409667,140,66.3,5380409665,56,Right,5380409673,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329445,406,1,2,50,8,b8oqgvx1ijeyn6y1cn6929ix4,1,66.3,6.8,2024-11-24T15:08:50.932Z,2024-11-24T15:08:53Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380409831,141,17.7,5380409827,140,64.0,5380409837,212,7.8,5380409841,213,1.89,5380409823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329523,407,1,2,50,10,b8oqgvx1ijeyn6y1cn6929ix4,1,64.0,17.7,2024-11-24T15:08:52.235Z,2024-11-24T15:08:56Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380410269,212,9.2,5380410261,56,Right,5380410265,141,8.9,5380410273,213,5.58,5380410263,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329549,408,1,2,50,13,b8oqgvx1ijeyn6y1cn6929ix4,0,74.4,14.0,2024-11-24T15:08:55.036Z,2024-11-24T15:08:57Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380410427,141,23.6,5380410429,212,6.7,5380410419,56,Center,5380410433,213,1.36,5380410423,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329533,472,8,2,50,14,6wwwud48qahpwrfxs20334qk5,1,14.3,77.6,2024-11-24T15:08:56.715Z,2024-11-24T15:08:56Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380410353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329585,474,1,2,50,15,6wwwud48qahpwrfxs20334qk5,1,19.6,71.7,2024-11-24T15:08:57.979Z,2024-11-24T15:08:58Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380410617,140,15.6,5380410619,141,76.0,5380410625,213,2.53,5380410613,56,Back,5380410623,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329635,475,1,2,50,16,6wwwud48qahpwrfxs20334qk5,1,15.6,76.0,2024-11-24T15:08:58.500Z,2024-11-24T15:09:00Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380410841,212,14.4,5380410835,56,Back,5380410837,140,26.8,5380410843,213,5.67,5380410839,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329643,476,3,2,50,17,6wwwud48qahpwrfxs20334qk5,0,29.6,72.8,2024-11-24T15:08:59.899Z,2024-11-24T16:03:48Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380410881,285,,5380411181,233,409,5380410879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329677,409,7,2,50,17,b8oqgvx1ijeyn6y1cn6929ix4,1,70.4,27.2,2024-11-24T15:08:59.900Z,2024-11-24T16:03:48Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380411007,56,Center,5380411109,233,476,5380411009,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329817,411,1,2,50,19,b8oqgvx1ijeyn6y1cn6929ix4,1,70.2,22.5,2024-11-24T15:09:01.230Z,2024-11-24T15:09:06Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380411769,56,Right,5380411775,212,6.2,5380411771,140,74.0,5380411777,213,5.41,5380411773,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329837,412,1,2,50,23,b8oqgvx1ijeyn6y1cn6929ix4,1,74.7,15.5,2024-11-24T15:09:05.332Z,2024-11-24T15:09:07Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380411907,141,6.4,5380411909,212,6.5,5380411905,140,72.9,5380411911,213,4.42,5380411903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329883,413,1,2,50,24,b8oqgvx1ijeyn6y1cn6929ix4,1,72.9,6.4,2024-11-24T15:09:06.377Z,2024-11-24T15:09:09Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5380412227,212,8.5,5380412229,213,2.46,5380412221,56,Right,5380412225,141,14.3,5380412223,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751329947,414,1,2,50,25,b8oqgvx1ijeyn6y1cn6929ix4,1,65.0,15.6,2024-11-24T15:09:07.836Z,2024-11-24T15:09:12Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380412563,56,Center,5380412569,212,11.6,5380412571,213,0.79,5380412567,141,27.7,5380412565,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330041,415,1,2,50,29,b8oqgvx1ijeyn6y1cn6929ix4,1,72.8,27.7,2024-11-24T15:09:11.275Z,2024-11-24T15:09:17Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380413135,141,22.2,5380413131,56,Center,5380413139,213,3.84,5380413137,212,5.8,5380413133,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330065,416,1,2,50,34,b8oqgvx1ijeyn6y1cn6929ix4,1,68.6,22.2,2024-11-24T15:09:16.171Z,2024-11-24T15:09:18Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380413251,141,25.2,5380413255,213,2.78,5380413247,140,63.4,5380413243,56,Center,5380413253,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330085,417,1,2,50,35,b8oqgvx1ijeyn6y1cn6929ix4,1,63.4,25.2,2024-11-24T15:09:17.107Z,2024-11-24T15:09:19Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380413367,213,4.34,5380413365,212,9.8,5380413361,140,60.0,5380413363,141,11.7,5380413357,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330177,418,1,2,50,36,b8oqgvx1ijeyn6y1cn6929ix4,1,60.0,11.7,2024-11-24T15:09:18.116Z,2024-11-24T15:09:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380413811,141,9.5,5380413815,213,6.21,5380413813,212,21.8,5380413807,56,Right,5380413809,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330187,419,61,2,50,40,b8oqgvx1ijeyn6y1cn6929ix4,0,80.7,9.5,2024-11-24T15:09:22.739Z,2024-11-24T15:09:24Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380413839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330249,478,1,2,50,43,6wwwud48qahpwrfxs20334qk5,0,10.1,94.5,2024-11-24T15:09:25.732Z,2024-11-24T15:09:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380414223,141,100.0,5380414225,212,18.4,5380414221,140,27.0,5380414219,56,Back,5380414229,1,,5380414217,157,,5380414227,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330555,420,5,2,50,44,b8oqgvx1ijeyn6y1cn6929ix4,1,74.2,-1.6,2024-11-24T15:09:26.426Z,2024-11-24T16:20:11Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380415989,233,479,5380415915,347,,5380415913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330255,479,5,2,50,44,6wwwud48qahpwrfxs20334qk5,0,25.8,101.6,2024-11-24T15:09:26.426Z,2024-11-24T16:20:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380414255,56,Back,5380416059,233,420,5380414259,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330773,421,1,2,51,7,b8oqgvx1ijeyn6y1cn6929ix4,1,80.3,0.0,2024-11-24T15:09:49.644Z,2024-11-24T15:09:54Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380417235,56,Center,5380417237,140,92.4,5380417243,213,1.15,5380417239,141,40.4,5380417233,107,,5380417245,1,,5380417241,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330779,422,44,2,51,10,b8oqgvx1ijeyn6y1cn6929ix4,1,90.1,40.0,2024-11-24T15:09:52.042Z,2024-11-24T16:03:56Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380417297,233,480,5380417267,286,,5380417265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330771,480,44,2,51,10,6wwwud48qahpwrfxs20334qk5,0,9.9,60.0,2024-11-24T15:09:52.043Z,2024-11-24T16:03:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380750603,233,422,5380417221,56,Back,5380417225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330841,423,1,2,51,10,b8oqgvx1ijeyn6y1cn6929ix4,0,92.4,40.4,2024-11-24T15:09:52.073Z,2024-11-24T16:07:54Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380417617,212,5.2,5380417619,213,1.11,5380417615,141,47.2,5380417611,56,Center,5380417613,140,94.6,5380417609,168,,5380417607,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330849,424,43,2,51,12,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:09:54.828Z,2024-11-24T15:10:44Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380423187,144,56,5380417649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330857,481,12,2,51,13,6wwwud48qahpwrfxs20334qk5,1,6.7,62.7,2024-11-24T15:09:55.811Z,2024-11-24T15:10:29Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380417691,212,7.0,5380417693,213,1.07,5380417685,56,Back,5380417689,141,71.7,5380417687,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330861,425,43,2,51,14,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:09:56.100Z,2024-11-24T15:10:43Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380423015,144,56,5380417707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330915,482,12,2,51,16,6wwwud48qahpwrfxs20334qk5,1,10.4,73.5,2024-11-24T15:09:58.756Z,2024-11-24T16:00:40Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380417963,141,66.0,5380417959,56,Back,5380417967,212,33.4,5380417969,213,6.13,5380417961,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330933,426,1,2,51,17,b8oqgvx1ijeyn6y1cn6929ix4,1,67.0,20.7,2024-11-24T15:09:59.261Z,2024-11-24T15:56:11Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5380418083,212,12.7,5380418085,213,5.19,5380418081,141,4.1,5380418079,140,72.6,5380418077,56,Right,5380418075,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751330987,427,1,2,51,19,b8oqgvx1ijeyn6y1cn6929ix4,1,72.6,4.1,2024-11-24T15:10:01.364Z,2024-11-24T15:10:05Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380418389,141,15.9,5380418391,212,8.1,5380418379,56,Right,5380418393,213,1.43,5380418383,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331061,428,1,2,51,21,b8oqgvx1ijeyn6y1cn6929ix4,1,73.2,16.2,2024-11-24T15:10:03.835Z,2024-11-24T15:10:08Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380418785,212,19.1,5380418781,141,12.3,5380418789,213,6.14,5380418777,56,Right,5380418779,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331147,429,1,2,51,25,b8oqgvx1ijeyn6y1cn6929ix4,1,92.1,11.7,2024-11-24T15:10:07.524Z,2024-11-24T15:10:12Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380419233,141,10.6,5380419237,213,3.20,5380419235,212,13.0,5380419231,140,79.7,5380419229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331213,430,1,2,51,28,b8oqgvx1ijeyn6y1cn6929ix4,1,79.7,10.6,2024-11-24T15:10:10.900Z,2024-11-24T15:10:14Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380419581,212,9.4,5380419571,56,Right,5380419577,141,11.7,5380419573,140,70.8,5380419583,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331275,431,1,2,51,31,b8oqgvx1ijeyn6y1cn6929ix4,1,70.8,11.7,2024-11-24T15:10:13.078Z,2024-11-24T15:10:17Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380419939,213,3.05,5380419937,212,13.1,5380419931,56,Right,5380419935,141,13.5,5380419933,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331379,432,1,2,51,34,b8oqgvx1ijeyn6y1cn6929ix4,1,58.4,13.5,2024-11-24T15:10:16.212Z,2024-11-24T15:10:22Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380420499,213,5.78,5380420497,212,11.1,5380420491,56,Right,5380420495,141,5.6,5380420493,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331521,433,1,2,51,38,b8oqgvx1ijeyn6y1cn6929ix4,1,68.2,7.6,2024-11-24T15:10:20.940Z,2024-11-24T15:10:28Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380421225,212,7.6,5380421221,141,5.6,5380421227,213,6.10,5380421217,56,Right,5380421219,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331661,434,1,2,51,44,b8oqgvx1ijeyn6y1cn6929ix4,1,74.3,7.6,2024-11-24T15:10:27.004Z,2024-11-24T15:10:33Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380421857,141,12.0,5380421859,212,16.5,5380421861,213,2.96,5380421855,140,58.8,5380421853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331691,435,1,2,51,49,b8oqgvx1ijeyn6y1cn6929ix4,1,53.7,24.3,2024-11-24T15:10:31.978Z,2024-11-24T15:10:34Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380422029,56,Right,5380422035,212,11.2,5380422031,140,59.4,5380422037,213,5.27,5380422033,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331715,436,1,2,51,51,b8oqgvx1ijeyn6y1cn6929ix4,0,59.4,10.3,2024-11-24T15:10:33.052Z,2024-11-24T15:10:35Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380422159,140,71.4,5380422157,56,Right,5380422165,213,0.29,5380422161,141,15.8,5380422163,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331805,484,1,2,51,54,6wwwud48qahpwrfxs20334qk5,0,26.8,96.3,2024-11-24T15:10:36.636Z,2024-11-24T15:10:39Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380422679,212,14.8,5380422675,141,100.0,5380422667,56,Back,5380422671,140,40.4,5380422681,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331835,437,5,2,51,55,b8oqgvx1ijeyn6y1cn6929ix4,1,57.2,-1.7000000000000002,2024-11-24T15:10:37.132Z,2024-11-24T16:20:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380422827,233,485,5380422795,56,Right,5380422797,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751331813,485,5,2,51,55,6wwwud48qahpwrfxs20334qk5,0,42.8,101.7,2024-11-24T15:10:37.132Z,2024-11-24T16:20:12Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380422709,56,Back,5380422711,347,,5380422887,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332197,438,1,2,52,11,b8oqgvx1ijeyn6y1cn6929ix4,1,56.6,0.0,2024-11-24T15:10:53.851Z,2024-11-24T15:11:00Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380424983,213,0.57,5380424973,107,,5380424975,56,Right,5380424977,140,76.2,5380424979,141,18.3,5380424981,212,24.4,5380424985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332207,439,61,2,52,16,b8oqgvx1ijeyn6y1cn6929ix4,0,76.2,18.3,2024-11-24T15:10:58.819Z,2024-11-24T15:11:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380425009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332245,486,1,2,52,18,6wwwud48qahpwrfxs20334qk5,1,18.2,87.7,2024-11-24T15:11:00.156Z,2024-11-24T15:11:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380425143,157,,5380425151,141,74.4,5380425155,213,5.72,5380425157,1,,5380425153,212,17.0,5380425147,140,31.9,5380425145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332255,487,61,2,52,18,6wwwud48qahpwrfxs20334qk5,0,31.9,74.4,2024-11-24T15:11:00.619Z,2024-11-24T16:02:57Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5380425191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332395,440,1,2,52,19,b8oqgvx1ijeyn6y1cn6929ix4,1,63.4,25.9,2024-11-24T15:11:01.443Z,2024-11-24T15:11:09Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5380425895,213,1.52,5380425883,56,Center,5380425891,212,18.5,5380425889,141,53.1,5380425887,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332431,441,1,2,52,26,b8oqgvx1ijeyn6y1cn6929ix4,1,75.2,76.9,2024-11-24T15:11:08.059Z,2024-11-24T15:11:12Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380426113,140,65.0,5380426119,212,11.0,5380426111,56,Center,5380426121,213,3.35,5380426115,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332531,442,1,2,52,28,b8oqgvx1ijeyn6y1cn6929ix4,1,65.0,73.5,2024-11-24T15:11:10.876Z,2024-11-24T15:11:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380426733,141,84.8,5380426737,213,0.30,5380426729,56,Left,5380426731,140,88.6,5380426735,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332593,443,1,2,52,34,b8oqgvx1ijeyn6y1cn6929ix4,1,87.1,80.6,2024-11-24T15:11:16.396Z,2024-11-24T15:17:08Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5380427033,141,65.8,5380427027,56,Center,5380469813,154,,5380427031,140,90.9,5380427035,212,10.8,5380469805,210,15,5380427037,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332601,444,15,2,52,36,b8oqgvx1ijeyn6y1cn6929ix4,1,93.7,65.6,2024-11-24T15:11:18.779Z,2024-11-24T16:40:20Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380468633,82,,5380469905,146,95.5,5380470655,233,488,5380427073,64,,5380893621,72,,5380469891,154,,5380893623,78,,5380427075,56,Center,5380469907,147,5380469903,100,,5380469899,103,5380427069,22,5380469893,55,5380469915,231,51.4,61.2,443,5380469911,230,19,,99.4,5380469889,29,5380469897,102,,,50.3
2751332651,488,10,2,52,36,6wwwud48qahpwrfxs20334qk5,1,3.2,40.6,2024-11-24T15:11:18.879Z,2024-11-24T16:03:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380427321,94,,5380427323,56,Back,5380470109,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332659,445,83,2,52,40,b8oqgvx1ijeyn6y1cn6929ix4,0,95.9,83.3,2024-11-24T15:11:22.532Z,2024-11-24T15:17:11Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380470217,399,65g5cfsdr10378yvmkpm19444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332691,489,43,2,52,43,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-24T15:11:25.483Z,2024-11-24T15:11:31Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380428205,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332707,490,1,2,52,43,6wwwud48qahpwrfxs20334qk5,0,4.9,9.8,2024-11-24T15:11:25.855Z,2024-11-24T15:11:26Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380427583,141,5.0,5380427577,157,,5380427579,56,Back,5380427581,140,17.5,5380427585,212,13.6,5380427589,1,,5380427587,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332735,446,61,2,52,44,b8oqgvx1ijeyn6y1cn6929ix4,1,89.4,93.9,2024-11-24T15:11:26.388Z,2024-11-24T15:11:27Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380427747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332879,447,1,2,52,47,b8oqgvx1ijeyn6y1cn6929ix4,1,91.2,87.2,2024-11-24T15:11:29.113Z,2024-11-24T15:11:33Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380428477,140,89.2,5380428479,141,94.8,5380428475,56,Left,5380428481,212,5.6,5380428483,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332935,448,1,2,52,49,b8oqgvx1ijeyn6y1cn6929ix4,1,89.1,95.0,2024-11-24T15:11:32.013Z,2024-11-24T15:11:35Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380428779,56,Left,5380428781,140,86.4,5380428785,212,8.3,5380428789,213,4.36,5380428783,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751332961,449,1,2,52,52,b8oqgvx1ijeyn6y1cn6929ix4,0,87.5,85.1,2024-11-24T15:11:34.228Z,2024-11-24T15:57:46Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380428913,56,Left,5380428917,141,85.0,5380428919,212,1.8,5380428921,213,6.25,5380428915,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751333017,491,1,2,52,55,6wwwud48qahpwrfxs20334qk5,0,15.4,10.9,2024-11-24T15:11:37.724Z,2024-11-24T15:11:39Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5380429283,212,21.3,5380429279,140,34.5,5380429277,56,Back,5380429275,157,,5380429285,213,0.34,5380429281,141,21.3,5380429287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751333069,450,43,2,52,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:11:39.957Z,2024-11-24T15:57:44Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380429521,286,0,5380429695,233,492,5380429517,56,Left,5380729455,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751333169,454,43,2,52,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:11:39.957Z,2024-11-24T15:58:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380430123,56,Center,5380430513,233,493,5380430125,286,0,5380730533,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751333075,492,43,2,52,57,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-24T15:11:39.958Z,2024-11-24T15:58:08Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380429573,56,Back,5380731123,144,7,5380429575,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
