id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2752976095,541,1,2,51,59,8gxd9ry2580pu1b1dd5ny9ymy,1,30.6,76.1,2024-11-29T19:07:28.167Z,2024-11-29T19:07:30Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389483795,140,39.8,5389483793,56,Back,5389483797,141,69.1,5389483799,212,10.8,5389483801,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976141,542,1,2,52,1,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,69.1,2024-11-29T19:07:30.510Z,2024-11-29T19:07:33Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389484069,56,Back,5389484075,140,24.0,5389484085,213,4.17,5389484081,141,43.3,5389484083,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976183,543,1,2,52,4,8gxd9ry2580pu1b1dd5ny9ymy,0,23.8,41.8,2024-11-29T19:07:33.383Z,2024-11-29T19:07:36Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389484347,56,Back,5389484355,213,5.87,5389484349,140,41.3,5389484351,141,30.1,5389484353,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976221,487,61,2,52,9,b2vft81kyjurzbmekvgrqwr64,1,48.4,69.7,2024-11-29T19:07:38.458Z,2024-11-29T19:07:38Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389484591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976313,489,1,2,52,12,b2vft81kyjurzbmekvgrqwr64,1,48.4,69.7,2024-11-29T19:07:41.162Z,2024-11-29T19:07:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389485057,56,Left,5389485065,213,0.97,5389485059,140,58.0,5389485063,212,17.8,5389485061,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976341,490,1,2,52,14,b2vft81kyjurzbmekvgrqwr64,1,58.0,91.2,2024-11-29T19:07:42.826Z,2024-11-29T19:07:44Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389485163,141,71.2,5389485161,140,29.4,5389485169,1,,5389485159,56,Back,5389485165,212,33.0,5389485167,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976373,491,1,2,52,15,b2vft81kyjurzbmekvgrqwr64,1,29.4,71.2,2024-11-29T19:07:44.162Z,2024-11-29T19:07:45Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5389485305,141,39.8,5389485301,56,Back,5389485303,140,29.7,5389485309,213,4.73,5389485307,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976423,492,1,2,52,17,b2vft81kyjurzbmekvgrqwr64,1,29.7,39.8,2024-11-29T19:07:45.642Z,2024-11-29T19:07:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389485623,212,23.2,5389485621,141,7.7,5389485619,140,37.3,5389485617,56,Back,5389485627,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976493,493,1,2,52,20,b2vft81kyjurzbmekvgrqwr64,1,37.3,7.7,2024-11-29T19:07:48.746Z,2024-11-29T19:07:52Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5389485937,141,40.3,5389485927,56,Back,5389485941,212,24.6,5389485945,213,2.02,5389485931,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976545,494,1,2,52,23,b2vft81kyjurzbmekvgrqwr64,1,25.9,40.3,2024-11-29T19:07:52.218Z,2024-11-29T19:07:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389486163,141,46.0,5389486161,140,11.6,5389486159,56,Back,5389486165,212,15.5,5389486167,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976613,495,1,2,52,25,b2vft81kyjurzbmekvgrqwr64,0,10.7,45.1,2024-11-29T19:07:54.051Z,2024-11-29T19:07:57Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5389486483,1,,5389486477,141,14.0,5389486481,213,5.79,5389486475,140,48.6,5389486479,212,45.1,5389486471,157,,5389486473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976639,544,1,2,52,29,8gxd9ry2580pu1b1dd5ny9ymy,0,57.9,90.8,2024-11-29T19:07:58.558Z,2024-11-29T19:07:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5389486621,141,85.9,5389486615,3,,5389486623,212,11.4,5389486625,213,5.99,5389486617,56,Left,5389486619,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976663,496,1,2,52,31,b2vft81kyjurzbmekvgrqwr64,0,30.0,27.1,2024-11-29T19:08:00.363Z,2024-11-29T19:17:47Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5389486783,140,39.6,5389486781,56,Back,5389486789,213,0.72,5389486779,3,,5389486785,141,40.1,5389486787,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976739,546,1,2,52,34,8gxd9ry2580pu1b1dd5ny9ymy,1,58.5,80.5,2024-11-29T19:08:02.702Z,2024-11-29T19:08:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389487129,141,57.2,5389487133,213,4.05,5389487131,212,20.1,5389487127,140,46.7,5389487125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976747,547,1,2,52,36,8gxd9ry2580pu1b1dd5ny9ymy,0,52.3,52.7,2024-11-29T19:08:05.422Z,2024-11-29T19:08:06Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389487165,141,56.9,5389487163,140,69.8,5389487161,56,Center,5389487169,213,0.15,5389487167,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976799,497,8,2,52,40,b2vft81kyjurzbmekvgrqwr64,1,43.8,44.0,2024-11-29T19:08:09.539Z,2024-11-29T19:11:17Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389487475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976911,500,1,2,52,41,b2vft81kyjurzbmekvgrqwr64,1,37.8,64.2,2024-11-29T19:08:10.066Z,2024-11-29T19:18:00Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389488211,213,2.54,5389488209,212,22.8,5389488207,141,83.2,5389488203,56,Back,5389488205,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976837,499,1,2,52,43,b2vft81kyjurzbmekvgrqwr64,1,45.4,47.3,2024-11-29T19:08:12.226Z,2024-11-29T19:08:13Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5389487715,213,2.18,5389487707,56,Back,5389487709,140,37.8,5389487711,141,64.2,5389487713,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752980069,522,1,2,52,44,b2vft81kyjurzbmekvgrqwr64,1,28.2,82.6,2024-11-29T19:08:12.636Z,2024-11-29T19:12:22Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389508491,56,Back,5389508493,140,39.3,5389508495,141,67.5,5389508497,212,15.5,5389508499,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752986461,589,1,2,52,45,b2vft81kyjurzbmekvgrqwr64,1,30.2,61.7,2024-11-29T19:08:14.546Z,2024-11-29T19:17:58Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389538705,56,Center,5389538711,141,76.3,5389538715,212,25.9,5389538721,213,0.39,5389538707,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976915,501,1,2,52,51,b2vft81kyjurzbmekvgrqwr64,1,47.1,75.0,2024-11-29T19:08:19.738Z,2024-11-29T19:08:20Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389488229,56,Back,5389488233,141,66.9,5389488231,140,36.1,5389488235,212,12.8,5389488237,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976935,502,1,2,52,51,b2vft81kyjurzbmekvgrqwr64,1,36.1,66.9,2024-11-29T19:08:20.258Z,2024-11-29T19:08:21Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389488329,212,21.3,5389488327,141,42.4,5389488331,213,4.04,5389488325,140,23.5,5389488323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752976961,503,1,2,52,52,b2vft81kyjurzbmekvgrqwr64,1,23.5,42.4,2024-11-29T19:08:21.506Z,2024-11-29T19:08:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5389488455,140,21.7,5389488457,141,73.5,5389488461,213,1.66,5389488453,56,Back,5389488459,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977117,504,1,2,52,57,b2vft81kyjurzbmekvgrqwr64,1,26.5,68.5,2024-11-29T19:08:26.258Z,2024-11-29T19:08:33Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389489215,56,Left,5389489225,213,0.41,5389489227,1,,5389489221,141,91.2,5389489223,212,38.9,5389489219,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977147,505,1,2,53,5,b2vft81kyjurzbmekvgrqwr64,1,77.7,81.8,2024-11-29T19:08:33.802Z,2024-11-29T19:08:35Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5389489379,213,0.43,5389489373,140,93.9,5389489371,56,Left,5389489377,212,18.7,5389489375,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977179,506,1,2,53,7,b2vft81kyjurzbmekvgrqwr64,1,93.9,93.3,2024-11-29T19:08:35.634Z,2024-11-29T19:08:37Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389489537,212,16.6,5389489535,141,79.3,5389489539,213,3.75,5389489533,140,80.9,5389489531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977197,507,1,2,53,8,b2vft81kyjurzbmekvgrqwr64,0,80.9,79.3,2024-11-29T19:08:37.010Z,2024-11-29T19:08:38Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5389489613,56,Center,5389489615,140,80.3,5389489621,213,4.66,5389489619,212,11.2,5389489617,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977213,548,8,2,53,10,8gxd9ry2580pu1b1dd5ny9ymy,1,14.4,21.9,2024-11-29T19:08:38.630Z,2024-11-29T19:11:21Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389489693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977253,549,61,2,53,12,8gxd9ry2580pu1b1dd5ny9ymy,1,10.4,23.9,2024-11-29T19:08:40.636Z,2024-11-29T19:11:39Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5389489869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977307,550,3,2,53,13,8gxd9ry2580pu1b1dd5ny9ymy,0,13.4,29.7,2024-11-29T19:08:42.193Z,2024-11-29T20:01:16Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389490155,56,Back,5389490199,233,508,5389490157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977299,508,7,2,53,13,b2vft81kyjurzbmekvgrqwr64,0,86.6,70.3,2024-11-29T19:08:42.194Z,2024-11-29T20:01:16Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389490131,56,Center,5389490183,233,550,5389490137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977345,552,1,2,53,15,8gxd9ry2580pu1b1dd5ny9ymy,1,20.0,25.6,2024-11-29T19:08:44.406Z,2024-11-29T19:11:42Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389490333,212,12.9,5389490331,141,10.4,5389490335,213,4.07,5389490327,56,Back,5389490329,140,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977409,553,1,2,53,16,8gxd9ry2580pu1b1dd5ny9ymy,1,11.9,10.4,2024-11-29T19:08:45.295Z,2024-11-29T19:08:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389490697,141,30.3,5389490703,1,,5389490701,213,0.39,5389490695,140,43.3,5389490699,212,35.6,5389490691,155,,5389490693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977419,554,4,2,53,20,8gxd9ry2580pu1b1dd5ny9ymy,1,43.3,26.3,2024-11-29T19:08:48.694Z,2024-11-29T20:01:00Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5389491493,233,509,5389490839,152,,5389490833,13,,5389490837,56,Back,5389490841,286,,5389490835,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752977453,509,4,2,53,20,b2vft81kyjurzbmekvgrqwr64,0,56.7,73.7,2024-11-29T19:08:48.695Z,2024-11-29T20:01:01Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5389491113,56,Center,5389491111,13,,5389491539,233,554,5389491115,152,,5389491441,295,,5389491443,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978229,556,1,2,54,12,8gxd9ry2580pu1b1dd5ny9ymy,1,43.3,27.1,2024-11-29T19:09:40.782Z,2024-11-29T19:09:44Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389495175,152,,5389495173,5,,5389495183,212,16.4,5389495177,56,Back,5389495181,141,47.3,5389495179,140,34.8,5389495185,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978257,557,1,2,54,15,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,42.5,2024-11-29T19:09:44.038Z,2024-11-29T19:09:45Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389495325,141,39.1,5389495321,56,Back,5389495323,140,44.7,5389495327,212,11.1,5389495329,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978271,558,1,2,54,16,8gxd9ry2580pu1b1dd5ny9ymy,1,44.7,39.1,2024-11-29T19:09:45.294Z,2024-11-29T19:13:43Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389495405,56,Back,5389495411,212,14.6,5389495413,213,2.92,5389495409,141,43.9,5389495407,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978343,559,1,2,54,19,8gxd9ry2580pu1b1dd5ny9ymy,1,30.8,45.1,2024-11-29T19:09:47.735Z,2024-11-29T19:09:49Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389495777,213,0.33,5389495767,157,,5389495775,212,44.2,5389495779,1,,5389495773,141,66.1,5389495769,56,Center,5389495771,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978379,560,1,2,54,20,8gxd9ry2580pu1b1dd5ny9ymy,1,70.5,66.4,2024-11-29T19:09:49.342Z,2024-11-29T19:09:52Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5389495977,56,Center,5389495981,141,53.4,5389495979,140,71.4,5389495983,212,8.9,5389495985,213,4.82,5389495975,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978395,561,1,2,54,23,8gxd9ry2580pu1b1dd5ny9ymy,1,68.6,54.9,2024-11-29T19:09:51.878Z,2024-11-29T19:09:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5389496083,212,5.6,5389496077,141,46.7,5389496085,213,4.58,5389496075,140,67.9,5389496073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978385,511,83,2,54,24,b2vft81kyjurzbmekvgrqwr64,0,26.9,47.9,2024-11-29T19:09:52.579Z,2024-11-29T19:09:58Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389496721,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978501,562,1,2,54,24,8gxd9ry2580pu1b1dd5ny9ymy,1,69.5,45.4,2024-11-29T19:09:52.943Z,2024-11-29T19:09:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389496603,141,14.7,5389496599,56,Right,5389496601,140,78.0,5389496607,213,5.12,5389496605,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978521,563,1,2,54,28,8gxd9ry2580pu1b1dd5ny9ymy,1,76.4,12.6,2024-11-29T19:09:56.678Z,2024-11-29T19:09:58Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389496685,213,1.32,5389496681,141,22.2,5389496679,140,78.0,5389496677,56,Center,5389496683,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978555,564,1,2,54,30,8gxd9ry2580pu1b1dd5ny9ymy,1,78.1,12.8,2024-11-29T19:09:58.967Z,2024-11-29T19:10:00Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5389496869,213,4.30,5389496867,212,7.6,5389496863,140,75.2,5389496861,56,Right,5389496865,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978585,565,1,2,54,31,8gxd9ry2580pu1b1dd5ny9ymy,1,76.1,4.7,2024-11-29T19:10:00.374Z,2024-11-29T19:10:02Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389497039,212,11.3,5389497037,141,11.4,5389497041,213,2.72,5389497035,140,66.3,5389497033,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978615,566,1,2,54,33,8gxd9ry2580pu1b1dd5ny9ymy,1,65.7,12.6,2024-11-29T19:10:02.254Z,2024-11-29T19:10:04Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389497195,141,37.4,5389497193,140,63.7,5389497191,56,Center,5389497197,212,17.0,5389497199,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978627,567,61,2,54,36,8gxd9ry2580pu1b1dd5ny9ymy,0,65.1,36.9,2024-11-29T19:10:04.782Z,2024-11-29T19:10:05Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389497271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978679,512,61,2,54,39,b2vft81kyjurzbmekvgrqwr64,1,28.9,75.0,2024-11-29T19:10:08.387Z,2024-11-29T19:24:46Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389497493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978727,513,1,2,54,41,b2vft81kyjurzbmekvgrqwr64,1,26.8,66.7,2024-11-29T19:10:09.794Z,2024-11-29T19:10:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389497769,56,Back,5389497773,141,73.6,5389497771,140,20.4,5389497777,213,2.53,5389497775,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978779,515,1,2,54,44,b2vft81kyjurzbmekvgrqwr64,1,20.4,73.6,2024-11-29T19:10:12.586Z,2024-11-29T19:25:12Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389498023,213,3.89,5389498015,56,Back,5389498021,212,18.2,5389498017,140,7.7,5389498019,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978805,516,1,2,54,45,b2vft81kyjurzbmekvgrqwr64,1,7.7,55.4,2024-11-29T19:10:14.563Z,2024-11-29T19:10:32Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5389498163,141,53.3,5389498161,140,45.3,5389498159,56,Back,5389498169,1,,5389498165,212,39.5,5389498167,213,6.25,5389498157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978813,517,44,2,54,46,b2vft81kyjurzbmekvgrqwr64,1,40.6,50.2,2024-11-29T19:10:15.344Z,2024-11-29T19:10:34Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389498339,233,568,5389498215,285,,5389498213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978771,568,44,2,54,46,8gxd9ry2580pu1b1dd5ny9ymy,0,59.4,49.8,2024-11-29T19:10:15.345Z,2024-11-29T19:25:17Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389498369,233,517,5389498009,56,Center,5389498011,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978819,518,1,2,54,46,b2vft81kyjurzbmekvgrqwr64,0,45.3,53.3,2024-11-29T19:10:15.571Z,2024-11-29T19:25:48Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389498241,213,5.55,5389498235,140,55.7,5389498237,141,38.9,5389498229,3,,5389498231,168,,5389498233,56,Center,5389498239,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978821,570,1,2,54,47,8gxd9ry2580pu1b1dd5ny9ymy,1,53.9,58.7,2024-11-29T19:10:16.149Z,2024-11-29T19:10:17Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389498249,212,10.2,5389498247,141,73.6,5389498251,213,1.50,5389498245,140,54.6,5389498243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978867,571,1,2,54,48,8gxd9ry2580pu1b1dd5ny9ymy,0,53.6,81.7,2024-11-29T19:10:17.334Z,2024-11-29T19:10:20Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5389498475,213,0.30,5389498467,56,Left,5389498473,212,18.1,5389498469,140,70.1,5389498471,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978951,519,1,2,54,54,b2vft81kyjurzbmekvgrqwr64,0,19.4,10.9,2024-11-29T19:10:22.709Z,2024-11-29T19:10:25Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389498815,141,12.2,5389498817,212,3.9,5389498841,233,572,5389498811,56,Back,5389498839,236,,5389498813,140,23.0,5389498845,286,,5389498819,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978903,572,74,2,54,54,8gxd9ry2580pu1b1dd5ny9ymy,1,73.6,91.8,2024-11-29T19:10:22.710Z,2024-11-29T19:10:25Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5389498619,285,,5389498617,56,Left,5389498909,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752979089,520,5,2,54,55,b2vft81kyjurzbmekvgrqwr64,1,-0.8,11.7,2024-11-29T19:10:23.614Z,2024-11-29T20:09:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389499655,233,573,5389499593,346,,5389499591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752978931,573,5,2,54,55,8gxd9ry2580pu1b1dd5ny9ymy,0,100.8,88.3,2024-11-29T19:10:23.614Z,2024-11-29T20:09:07Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5389499165,346,,5389498709,56,Left,5389499691,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752979287,521,27,2,55,15,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-29T19:10:43.891Z,2024-11-29T20:09:19Z,,,,,5389786335,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752979411,574,27,2,55,15,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-29T19:10:43.891Z,2024-11-29T20:09:19Z,,,,,5389786263,233,521,5389502027,53,630daj1ef34rczbhng0eoncvd,5389502025,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752980191,523,28,2,56,17,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-29T19:11:46.443Z,2024-11-29T19:11:49Z,,,,,5389505683,55,521,5389505881,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752980213,577,28,2,56,17,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-29T19:11:46.443Z,2024-11-29T19:11:48Z,,,,,5389505837,233,523,5389505795,55,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752980279,524,1,2,56,20,b2vft81kyjurzbmekvgrqwr64,1,4.4,50.1,2024-11-29T19:11:49.099Z,2024-11-29T19:11:52Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5389506095,56,Back,5389506107,237,,5389506093,124,,5389506099,141,70.6,5389506097,140,19.9,5389506101,212,21.4,5389506103,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
