id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2787839551,403,1,1,39,12,dbl7ir1qugqz8nvp1vzn8im50,0,31.1,31.9,2025-03-14T18:39:46.586Z,2025-03-14T18:39:49Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,5579079565,56,Center,5579079563,157,,5579079575,1,,5579079573,213,6.27,5579079571,212,39.3,5579079567,140,68.5,5579079569,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839571,338,1,1,39,14,8gxd9ry2580pu1b1dd5ny9ymy,1,33.5,92.6,2025-03-14T18:39:49.056Z,2025-03-14T18:39:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5579079687,212,7.2,5579079675,3,,5579079689,213,0.21,5579079685,141,94.8,5579079683,140,40.2,5579079679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839597,340,1,1,39,17,8gxd9ry2580pu1b1dd5ny9ymy,1,40.2,94.8,2025-03-14T18:39:51.681Z,2025-03-14T18:39:53Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5579079779,141,91.8,5579079783,213,6.15,5579079777,140,54.3,5579079781,212,14.9,5579079775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839617,341,1,1,39,19,8gxd9ry2580pu1b1dd5ny9ymy,1,54.5,91.8,2025-03-14T18:39:53.577Z,2025-03-14T18:39:55Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5579079875,140,39.6,5579079873,56,Back,5579079879,212,16.0,5579079881,213,3.35,5579079877,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839663,342,1,1,39,20,8gxd9ry2580pu1b1dd5ny9ymy,1,39.6,86.9,2025-03-14T18:39:54.969Z,2025-03-14T18:39:59Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5579080119,56,Left,5579080129,1,,5579080127,213,0.05,5579080125,212,33.1,5579080117,155,,5579080123,141,89.1,5579080121,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839667,343,61,1,39,24,8gxd9ry2580pu1b1dd5ny9ymy,0,70.8,90.2,2025-03-14T18:39:58.945Z,2025-03-14T18:53:20Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5579080137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839693,405,1,1,39,24,dbl7ir1qugqz8nvp1vzn8im50,1,38.4,14.1,2025-03-14T18:39:59.552Z,2025-03-14T18:40:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579080289,213,0.84,5579080287,212,13.0,5579080281,56,Back,5579080283,140,46.7,5579080285,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839735,406,1,1,39,27,dbl7ir1qugqz8nvp1vzn8im50,1,47.1,32.4,2025-03-14T18:40:01.880Z,2025-03-14T18:40:05Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5579080497,213,1.36,5579080489,56,Back,5579080495,212,10.4,5579080491,140,49.2,5579080493,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839741,407,1,1,39,30,dbl7ir1qugqz8nvp1vzn8im50,0,53.1,48.4,2025-03-14T18:40:05.356Z,2025-03-14T18:40:47Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,5579080521,141,43.0,5579080523,212,5.9,5579080525,213,5.61,5579080565,286,,5579080561,233,344,5579080517,56,Center,5579080559,236,,5579080519,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839739,344,74,1,39,30,8gxd9ry2580pu1b1dd5ny9ymy,1,40.7,47.2,2025-03-14T18:40:05.357Z,2025-03-14T18:53:23Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5579080621,233,407,5579080513,56,Back,5579080515,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839805,408,1,1,39,33,dbl7ir1qugqz8nvp1vzn8im50,1,67.4,40.0,2025-03-14T18:40:08.241Z,2025-03-14T18:40:12Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5579080857,140,75.5,5579080859,141,22.8,5579080863,213,5.34,5579080861,212,14.5,5579080855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839817,409,1,1,39,37,dbl7ir1qugqz8nvp1vzn8im50,1,83.8,26.1,2025-03-14T18:40:11.906Z,2025-03-14T18:41:23Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,5579085301,210,15,5579085303,154,,5579080925,2,,5579080937,213,1.00,5579080935,212,9.1,5579080929,56,Center,5579080933,141,37.3,5579080931,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839819,410,15,1,39,38,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,43.3,2025-03-14T18:40:13.184Z,2025-03-14T20:50:28Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5579085159,72,,5579085355,233,348,5579085337,154,,5579085349,146,97.8,5579895509,23,,5579085333,78,,5579085335,29,,5579085351,147,48.0,5579085347,328,5579085339,55,409,5579085343,102,49.4,5579085345,103,5579080945,56,5579080943,17,,,,,,,,,,Center,13.9,,,,,
2787839923,348,10,1,39,38,8gxd9ry2580pu1b1dd5ny9ymy,1,3.0,49.0,2025-03-14T18:40:13.284Z,2025-03-14T18:53:24Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5579081529,178,,5579081533,56,Back,5579081531,182,,5579082421,174,,5579085393,233,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839853,345,12,1,39,40,8gxd9ry2580pu1b1dd5ny9ymy,1,7.1,60.9,2025-03-14T18:40:14.800Z,2025-03-14T18:53:26Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5579081159,141,65.4,5579081157,140,12.4,5579081155,56,Back,5579081161,212,6.4,5579081163,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839839,411,15,1,39,41,dbl7ir1qugqz8nvp1vzn8im50,1,86.7,41.2,2025-03-14T18:40:16.145Z,2025-03-14T20:50:58Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,5579088367,328,,5579088383,233,346,5579081095,56,Center,5579088365,103,19,5579088363,102,48.2,5579088369,458,,5579898877,23,,5579088371,146,93.2,5579088377,231,5579088203,82,,5579088375,230,99.0,5579088373,147,5579088193,72,5579088361,80,,47.5,5579081091,17,,,,,,,44.6,,,,,
2787839857,346,10,1,39,41,8gxd9ry2580pu1b1dd5ny9ymy,1,6.7,55.4,2025-03-14T18:40:16.245Z,2025-03-14T18:53:27Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5579081191,56,Back,5579081173,94,,5579088409,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839867,412,1,1,39,43,dbl7ir1qugqz8nvp1vzn8im50,0,73.8,57.6,2025-03-14T18:40:17.617Z,2025-03-14T18:42:52Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,5579081229,140,90.2,5579081235,213,5.83,5579081233,212,19.2,5579081231,141,45.2,5579081227,56,Center,5579081225,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839887,347,12,1,39,45,8gxd9ry2580pu1b1dd5ny9ymy,1,10.4,60.6,2025-03-14T18:40:20.185Z,2025-03-14T18:43:58Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5579081359,15,,5579081327,56,Back,5579081331,141,44.8,5579081333,212,13.4,5579081329,140,18.0,5579081335,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839919,413,1,1,39,47,dbl7ir1qugqz8nvp1vzn8im50,1,80.0,89.4,2025-03-14T18:40:21.753Z,2025-03-14T18:43:27Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579081515,141,72.9,5579081513,140,67.5,5579081511,56,Center,5579081519,213,3.85,5579081517,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839953,414,1,1,39,49,dbl7ir1qugqz8nvp1vzn8im50,1,67.5,72.9,2025-03-14T18:40:23.721Z,2025-03-14T18:40:26Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579081661,212,21.3,5579081653,56,Left,5579081665,213,0.57,5579081655,140,84.5,5579081657,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787839977,415,1,1,39,52,dbl7ir1qugqz8nvp1vzn8im50,0,84.5,89.9,2025-03-14T18:40:26.570Z,2025-03-14T18:40:28Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579081797,140,92.2,5579081799,141,47.6,5579081795,56,Center,5579081793,155,,5579081791,2,,5579081801,212,29.9,5579081803,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840285,350,1,1,40,12,8gxd9ry2580pu1b1dd5ny9ymy,1,10.2,45.7,2025-03-14T18:40:46.593Z,2025-03-14T18:40:53Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5579083427,56,Center,5579083433,212,58.8,5579083431,141,27.7,5579083435,213,6.07,5579083429,140,65.0,5579083425,199,,5579083437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840295,351,44,1,40,17,8gxd9ry2580pu1b1dd5ny9ymy,1,67.8,23.8,2025-03-14T18:40:52.488Z,2025-03-14T21:07:23Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5579083471,286,,5579083507,233,416,5579083469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840277,416,44,1,40,17,dbl7ir1qugqz8nvp1vzn8im50,0,32.2,76.2,2025-03-14T18:40:52.489Z,2025-03-14T21:07:23Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579083391,56,Back,5579083393,285,,5579083555,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840297,352,61,1,40,18,8gxd9ry2580pu1b1dd5ny9ymy,1,64.9,27.7,2025-03-14T18:40:52.998Z,2025-03-14T19:00:11Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5579083477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840339,353,4,1,40,21,8gxd9ry2580pu1b1dd5ny9ymy,1,66.2,20.0,2025-03-14T18:40:56.054Z,2025-03-14T18:41:01Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5579083705,56,Right,5579083703,13,,5579083711,286,,5579083707,152,,5579083733,233,417,5579083709,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840331,417,4,1,40,21,dbl7ir1qugqz8nvp1vzn8im50,0,33.8,80.0,2025-03-14T18:40:56.055Z,2025-03-14T18:41:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579083767,233,353,5579083697,285,,5579083689,13,,5579083691,56,Back,5579083693,152,,5579083695,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840695,354,1,1,40,48,8gxd9ry2580pu1b1dd5ny9ymy,1,73.6,12.3,2025-03-14T18:41:22.704Z,2025-03-14T18:41:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5579085491,56,Right,5579085493,140,97.2,5579085495,141,13.1,5579085487,5,,5579085489,152,,5579085497,212,24.8,5579085499,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840703,355,1,1,40,51,8gxd9ry2580pu1b1dd5ny9ymy,0,95.8,13.8,2025-03-14T18:41:25.672Z,2025-03-14T18:41:27Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5579085559,155,,5579085569,213,1.57,5579085563,140,95.9,5579085561,56,Center,5579085557,2,,5579085565,141,48.5,5579085567,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840707,418,12,1,40,52,dbl7ir1qugqz8nvp1vzn8im50,1,7.5,61.8,2025-03-14T18:41:27.201Z,2025-03-14T18:41:36Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579085575,140,20.6,5579085619,15,,5579085573,56,Back,5579085579,212,13.8,5579085581,213,0.04,5579085577,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840749,356,1,1,40,55,8gxd9ry2580pu1b1dd5ny9ymy,1,77.6,35.4,2025-03-14T18:41:30.464Z,2025-03-14T18:41:52Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5579085855,212,10.2,5579085851,140,75.8,5579085853,141,20.6,5579085849,56,Right,5579085857,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840791,357,1,1,40,57,8gxd9ry2580pu1b1dd5ny9ymy,1,79.5,9.6,2025-03-14T18:41:32.201Z,2025-03-14T18:52:12Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,1.0,5579086049,2,,5579086055,140,85.2,5579086063,1,,5579086061,213,1.39,5579086051,155,,5579086053,56,Center,5579114079,154,,5579086059,212,33.0,5579086057,141,5579114077,210,15,,,,,,,,,,,57.3,,,,,,,,,,,,,,
2787840797,358,44,1,41,2,8gxd9ry2580pu1b1dd5ny9ymy,1,87.5,55.9,2025-03-14T18:41:36.701Z,2025-03-14T19:00:12Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5579114381,233,419,5579086097,286,,5579086095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840783,419,44,1,41,2,dbl7ir1qugqz8nvp1vzn8im50,0,12.5,44.1,2025-03-14T18:41:36.702Z,2025-03-14T19:00:11Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579108239,56,Back,5579114405,233,358,5579108241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787845875,401,15,1,41,2,8gxd9ry2580pu1b1dd5ny9ymy,1,82.5,56.9,2025-03-14T18:41:36.732Z,2025-03-14T19:00:21Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5579113837,328,,5579114101,146,86.6,5579114091,154,,5579113833,15,,5579113839,82,,5579113713,18,,5579113715,56,Center,5579114109,233,420,5579114099,103,5579128505,78,,5579114089,29,,5579114097,102,5579114107,231,5579114103,147,55.6,19,5579114093,55,5579114105,230,5579113831,24,,50.7,51.3,357,98.6,,,
2787840789,420,10,1,41,2,dbl7ir1qugqz8nvp1vzn8im50,1,14.1,43.9,2025-03-14T18:41:36.832Z,2025-03-14T20:44:23Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579108501,56,Back,5579114143,233,401,5579108499,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840955,421,12,1,41,5,dbl7ir1qugqz8nvp1vzn8im50,1,11.2,58.2,2025-03-14T18:41:39.744Z,2025-03-14T19:00:03Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579086999,56,Center,5579087009,213,6.03,5579087005,141,40.9,5579087007,212,47.0,5579087003,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840891,359,1,1,41,12,8gxd9ry2580pu1b1dd5ny9ymy,0,45.0,54.8,2025-03-14T18:41:46.633Z,2025-03-14T18:41:50Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5579086617,1,,5579086615,213,5.70,5579086609,140,85.6,5579086613,212,50.9,5579086611,141,13.8,5579086607,56,Right,5579086605,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840985,422,1,1,41,19,dbl7ir1qugqz8nvp1vzn8im50,1,9.9,86.9,2025-03-14T18:41:54.376Z,2025-03-14T18:41:56Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579087163,1,,5579087161,213,5.89,5579087153,56,Back,5579087151,157,,5579087155,140,26.6,5579087159,212,19.0,5579087157,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787840991,423,1,1,41,22,dbl7ir1qugqz8nvp1vzn8im50,0,26.6,76.3,2025-03-14T18:41:56.656Z,2025-03-14T18:41:58Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,5579087187,140,36.6,5579087191,212,12.7,5579087193,213,5.68,5579087189,141,65.7,5579087185,56,Back,5579087183,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841097,360,1,1,41,24,8gxd9ry2580pu1b1dd5ny9ymy,1,66.2,17.1,2025-03-14T18:41:58.976Z,2025-03-14T18:42:04Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5579087759,56,Left,5579087769,1,,5579087757,196,,5579087767,213,1.54,5579087761,140,67.7,5579087763,141,83.3,5579087765,212,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841131,361,1,1,41,29,8gxd9ry2580pu1b1dd5ny9ymy,1,66.0,87.7,2025-03-14T18:42:04.513Z,2025-03-14T18:42:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5579087941,212,34.9,5579087935,56,Back,5579087945,213,3.50,5579087939,141,69.9,5579087949,1,,5579087937,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841165,362,1,1,41,34,8gxd9ry2580pu1b1dd5ny9ymy,1,36.6,59.7,2025-03-14T18:42:09.416Z,2025-03-14T18:42:13Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5579088161,213,5.64,5579088153,56,Back,5579088155,140,43.1,5579088159,212,8.5,5579088157,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841175,363,1,1,41,38,8gxd9ry2580pu1b1dd5ny9ymy,1,40.2,58.8,2025-03-14T18:42:13.088Z,2025-03-14T18:42:14Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5579088223,56,Back,5579088225,140,34.3,5579088227,141,80.6,5579088229,212,16.1,5579088231,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841223,364,1,1,41,39,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,80.6,2025-03-14T18:42:14.521Z,2025-03-14T18:42:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5579088519,140,22.7,5579088525,213,4.22,5579088523,212,25.5,5579088521,141,47.6,5579088517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841257,365,1,1,41,44,8gxd9ry2580pu1b1dd5ny9ymy,0,25.6,45.5,2025-03-14T18:42:18.961Z,2025-03-14T18:42:22Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5579088691,141,23.4,5579088693,212,47.1,5579088687,56,Center,5579088695,213,5.96,5579088689,140,68.1,5579088697,1,,5579088685,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841249,424,44,1,41,46,dbl7ir1qugqz8nvp1vzn8im50,1,31.8,76.6,2025-03-14T18:42:21.359Z,2025-03-14T18:42:24Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579088661,56,Back,5579088663,285,,5579088809,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841263,366,44,1,41,46,8gxd9ry2580pu1b1dd5ny9ymy,0,68.2,23.4,2025-03-14T18:42:21.360Z,2025-03-14T21:07:24Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5579088841,233,424,5579088727,286,,5579088725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841269,425,1,1,41,47,dbl7ir1qugqz8nvp1vzn8im50,1,31.5,76.4,2025-03-14T18:42:21.591Z,2025-03-14T18:42:23Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,5579088775,212,11.2,5579088777,213,0.09,5579088773,141,77.8,5579088771,140,42.1,5579088769,56,Back,5579088767,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841363,427,1,1,41,53,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,73.5,2025-03-14T18:42:27.583Z,2025-03-14T18:42:32Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,5579089301,213,0.48,5579089293,56,Left,5579089295,140,87.4,5579089299,212,22.5,5579089297,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841365,428,3,1,41,58,dbl7ir1qugqz8nvp1vzn8im50,0,88.1,70.9,2025-03-14T18:42:32.615Z,2025-03-14T18:49:13Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,5579089451,233,367,5579089317,286,,5579089315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841387,367,7,1,41,58,8gxd9ry2580pu1b1dd5ny9ymy,1,11.9,29.1,2025-03-14T18:42:32.616Z,2025-03-14T18:49:21Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5579089439,233,428,5579089437,285,,5579089435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787845143,400,1,1,42,2,8gxd9ry2580pu1b1dd5ny9ymy,1,9.2,30.3,2025-03-14T18:42:36.569Z,2025-03-14T18:49:56Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5579109757,212,13.8,5579109755,141,10.4,5579109751,56,Back,5579109753,140,6.8,5579109759,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841397,369,43,1,42,2,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-14T18:42:36.705Z,2025-03-14T18:49:54Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5579089475,56,Back,5579089477,140,10.3,5579089483,213,4.47,5579089481,212,14.1,5579089479,141,11.6,5579110061,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841405,370,1,1,42,3,8gxd9ry2580pu1b1dd5ny9ymy,0,10.3,11.6,2025-03-14T18:42:37.872Z,2025-03-14T18:42:39Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5579089543,212,23.1,5579089541,141,10.3,5579089537,56,Back,5579089545,213,6.24,5579089539,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841435,371,43,1,42,6,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-14T18:42:41.134Z,2025-03-14T18:48:46Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5579089671,56,Back,5579089673,285,0,5579107535,144,3,5579089765,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841439,429,1,1,42,6,dbl7ir1qugqz8nvp1vzn8im50,0,62.0,90.4,2025-03-14T18:42:41.135Z,2025-03-14T19:00:32Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579113107,157,,5579107969,213,0.90,5579113109,1,,5579089691,56,Left,5579107967,212,9.3,5579107961,140,67.5,5579107963,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841463,430,5,1,42,7,dbl7ir1qugqz8nvp1vzn8im50,0,68.5,101.8,2025-03-14T18:42:42.055Z,2025-03-14T18:42:45Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,5579089923,233,372,5579089843,347,,5579089841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841461,372,5,1,42,8,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,-1.7,2025-03-14T18:42:42.664Z,2025-03-14T18:42:46Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5579089833,56,Back,5579089835,347,,5579089881,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841687,373,1,1,42,32,8gxd9ry2580pu1b1dd5ny9ymy,1,34.8,0.0,2025-03-14T18:43:06.944Z,2025-03-14T18:43:09Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5579091179,141,15.0,5579091177,140,43.7,5579091183,213,0.88,5579091181,212,14.7,5579091173,107,,5579091175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841703,374,1,1,42,34,8gxd9ry2580pu1b1dd5ny9ymy,1,42.1,15.2,2025-03-14T18:43:09.025Z,2025-03-14T18:43:18Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5579091247,213,0.20,5579091239,56,Back,5579091245,212,7.6,5579091243,141,17.4,5579091241,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841707,431,83,1,42,35,dbl7ir1qugqz8nvp1vzn8im50,0,52.7,77.3,2025-03-14T18:43:09.648Z,2025-03-14T18:51:23Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,5579112855,399,615e0bjcd0tyge047sy43y5sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787841713,375,61,1,42,36,8gxd9ry2580pu1b1dd5ny9ymy,0,50.1,18.0,2025-03-14T18:43:11.360Z,2025-03-14T18:43:12Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5579091279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842147,377,27,1,43,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-14T18:43:44.470Z,2025-03-14T18:43:48Z,,,,5579093381,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842109,432,27,1,43,9,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-14T18:43:44.470Z,2025-03-14T18:43:49Z,,,,5579093395,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787842151,378,28,1,43,10,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-14T18:43:45.134Z,2025-03-14T18:43:49Z,,,,5579093407,55,377,5579093413,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
