id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value
2800597191,491,44,2,58,56,8cfkisxf1fkxdqtt6tx1tup48,1,91.3,48.6,2025-04-13T12:14:54.413Z,2025-04-13T13:02:18Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649008503,56,Center,5649257531,233,602,5649008505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800596997,602,44,2,58,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.7,51.4,2025-04-13T12:14:54.414Z,2025-04-13T13:11:09Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5649007441,56,Back,5649007443,285,,5649257573,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800645889,794,61,2,58,57,8cfkisxf1fkxdqtt6tx1tup48,0,87.0,55.4,2025-04-13T12:14:55.277Z,2025-04-13T13:02:19Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649258143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597049,488,1,2,59,0,8cfkisxf1fkxdqtt6tx1tup48,1,87.9,65.8,2025-04-13T12:14:58.878Z,2025-04-13T12:15:00Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5649007737,56,Left,5649007755,213,1.16,5649007743,141,82.3,5649007739,140,92.5,5649007749,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597165,489,1,2,59,2,8cfkisxf1fkxdqtt6tx1tup48,0,92.5,82.3,2025-04-13T12:15:00.646Z,2025-04-13T12:15:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5649008353,2,,5649008355,155,,5649008363,212,28.7,5649008359,140,91.3,5649008361,141,40.1,5649008357,56,Center,5649008365,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597131,603,44,2,59,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.0,62.4,2025-04-13T12:15:04.206Z,2025-04-13T13:11:10Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649008523,233,490,5649008159,56,Back,5649008161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597181,490,44,2,59,5,8cfkisxf1fkxdqtt6tx1tup48,0,91.0,37.6,2025-04-13T12:15:04.207Z,2025-04-13T13:11:10Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649008547,233,603,5649008443,56,Center,5649008445,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597139,604,12,2,59,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.2,64.5,2025-04-13T12:15:04.453Z,2025-04-13T12:15:06Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649008217,56,Back,5649008225,213,0.72,5649008263,15,,5649008219,140,21.7,5649008223,212,18.8,5649008221,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597315,606,1,2,59,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.8,81.8,2025-04-13T12:15:11.212Z,2025-04-13T12:15:13Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649009157,141,67.8,5649009159,212,18.0,5649009161,213,5.73,5649009155,140,55.4,5649009153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597407,607,1,2,59,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.4,67.8,2025-04-13T12:15:12.853Z,2025-04-13T12:15:18Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649009723,56,Left,5649009725,140,67.1,5649009729,212,18.3,5649009727,141,87.7,5649009731,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597447,608,1,2,59,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.0,77.3,2025-04-13T12:15:18.700Z,2025-04-13T12:15:20Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5649009947,141,70.5,5649009951,213,3.94,5649009949,212,6.5,5649009945,140,67.7,5649009943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597461,609,1,2,59,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.7,70.5,2025-04-13T12:15:20.661Z,2025-04-13T12:15:21Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649010029,140,65.3,5649010035,213,4.45,5649010033,212,9.8,5649010031,141,56.6,5649010027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597511,610,1,2,59,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.4,56.6,2025-04-13T12:15:21.509Z,2025-04-13T12:15:25Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5649010339,213,4.55,5649010327,140,63.4,5649010331,141,37.9,5649010323,56,Center,5649010335,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597539,611,1,2,59,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.7,36.7,2025-04-13T12:15:25.092Z,2025-04-13T12:15:27Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5649010527,212,26.6,5649010529,213,5.61,5649010525,141,12.3,5649010521,56,Right,5649010523,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597567,612,1,2,59,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,84.3,11.3,2025-04-13T12:15:27.468Z,2025-04-13T12:15:28Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5649010649,141,20.9,5649010651,212,8.1,5649010653,213,2.21,5649010645,56,Right,5649010647,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597619,613,1,2,59,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.3,20.4,2025-04-13T12:15:28.788Z,2025-04-13T12:15:31Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5649010887,141,22.4,5649010889,212,11.7,5649010885,140,68.2,5649010883,56,Center,5649010891,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597641,614,1,2,59,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.8,22.5,2025-04-13T12:15:31.556Z,2025-04-13T12:15:32Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5649011009,213,5.39,5649010989,56,Right,5649011001,141,14.6,5649010997,140,71.9,5649011005,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597739,615,1,2,59,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,14.6,2025-04-13T12:15:32.597Z,2025-04-13T12:15:37Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5649011535,56,Center,5649011537,140,63.0,5649011541,212,14.7,5649011543,213,2.26,5649011539,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597789,616,3,2,59,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.9,38.6,2025-04-13T12:15:37.588Z,2025-04-13T13:10:45Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5649037395,233,492,5649011755,286,,5649011753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597817,492,7,2,59,39,8cfkisxf1fkxdqtt6tx1tup48,0,42.1,61.4,2025-04-13T12:15:37.589Z,2025-04-13T13:10:45Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5649037365,233,616,5649011879,285,,5649011877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597857,493,3,2,59,41,8cfkisxf1fkxdqtt6tx1tup48,0,43.3,59.4,2025-04-13T12:15:40.037Z,2025-04-13T13:10:46Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5649012083,56,Back,5649262913,233,617,5649262861,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597799,617,7,2,59,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.7,40.6,2025-04-13T12:15:40.038Z,2025-04-13T13:10:46Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5649262655,285,,5649262897,233,493,5649011805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597845,618,1,2,59,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,41.2,2025-04-13T12:15:40.517Z,2025-04-13T12:15:42Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5649012041,140,53.1,5649012043,141,61.7,5649012037,56,Center,5649012045,212,14.7,5649012047,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800597977,619,1,2,59,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.9,62.7,2025-04-13T12:15:42.156Z,2025-04-13T12:15:48Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649012657,140,62.0,5649012659,141,93.8,5649012663,213,1.15,5649012661,212,23.2,5649012655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598023,620,1,2,59,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.9,89.9,2025-04-13T12:15:48.509Z,2025-04-13T12:55:08Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649012909,213,3.06,5649012903,140,54.7,5649012901,56,Left,5649012907,212,7.6,5649012905,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598055,621,1,2,59,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.7,90.8,2025-04-13T12:15:51.197Z,2025-04-13T13:00:46Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649013055,140,67.9,5649013051,56,Left,5649013057,141,84.1,5649013061,213,5.97,5649013059,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598147,622,1,2,59,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.2,79.1,2025-04-13T12:15:53.165Z,2025-04-13T12:15:56Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5649013527,140,55.0,5649013531,212,19.8,5649013533,213,4.08,5649013529,141,55.7,5649013525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598181,623,1,2,59,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.6,55.4,2025-04-13T12:15:56.540Z,2025-04-13T13:00:48Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649013709,155,,5649013717,212,34.5,5649013721,1,,5649013719,213,5.24,5649013715,141,11.7,5649013711,56,Right,5649013713,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598339,624,1,2,60,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.0,17.7,2025-04-13T12:15:59.372Z,2025-04-13T12:16:04Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5649014499,140,61.9,5649014507,212,14.6,5649014503,141,35.1,5649014511,213,2.19,5649014495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598413,625,1,2,60,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.6,53.0,2025-04-13T12:16:04.604Z,2025-04-13T12:16:08Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649014889,212,14.7,5649014887,141,71.2,5649014891,213,2.14,5649014883,56,Back,5649014885,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598477,626,1,2,60,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.2,72.9,2025-04-13T12:16:08.491Z,2025-04-13T12:16:11Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649015215,212,21.1,5649015217,213,0.81,5649015209,56,Left,5649015213,141,95.4,5649015211,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598511,627,1,2,60,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.0,95.4,2025-04-13T12:16:10.908Z,2025-04-13T12:16:12Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649015389,212,13.8,5649015387,141,78.1,5649015391,213,5.26,5649015379,56,Center,5649015385,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598561,628,1,2,60,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.9,78.1,2025-04-13T12:16:12.148Z,2025-04-13T12:16:14Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5649015685,141,75.7,5649015681,56,Center,5649015683,140,73.5,5649015687,212,6.1,5649015689,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598571,629,3,2,60,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.0,77.2,2025-04-13T12:16:14.324Z,2025-04-13T13:10:48Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5649015727,56,Center,5649016123,233,494,5649015729,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598623,494,7,2,60,16,8cfkisxf1fkxdqtt6tx1tup48,1,23.0,22.8,2025-04-13T12:16:14.325Z,2025-04-13T13:10:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5649016085,233,629,5649016011,285,,5649016007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598659,496,1,2,60,18,8cfkisxf1fkxdqtt6tx1tup48,1,18.1,20.3,2025-04-13T12:16:16.597Z,2025-04-13T12:16:18Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649016167,56,Back,5649016171,141,23.6,5649016173,212,4.3,5649016169,140,21.6,5649016175,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598665,497,1,2,60,19,8cfkisxf1fkxdqtt6tx1tup48,1,21.6,23.6,2025-04-13T12:16:17.341Z,2025-04-13T12:16:19Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5649016197,140,24.9,5649016199,141,10.3,5649016195,56,Back,5649016201,212,9.7,5649016203,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598713,498,1,2,60,20,8cfkisxf1fkxdqtt6tx1tup48,1,24.9,10.3,2025-04-13T12:16:18.933Z,2025-04-13T12:16:21Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649016489,141,8.9,5649016495,213,6.02,5649016479,56,Back,5649016493,212,3.7,5649016483,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598809,499,1,2,60,22,8cfkisxf1fkxdqtt6tx1tup48,1,28.3,8.9,2025-04-13T12:16:21.109Z,2025-04-13T12:16:25Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5649016973,140,24.5,5649016971,56,Back,5649016981,213,3.89,5649016977,212,5.5,5649016975,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598857,500,1,2,60,27,8cfkisxf1fkxdqtt6tx1tup48,0,30.0,4.9,2025-04-13T12:16:25.709Z,2025-04-13T12:16:28Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649017251,1,,5649017247,212,44.1,5649017249,213,0.33,5649017245,141,26.2,5649017243,140,69.7,5649017241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599033,631,1,2,60,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.1,77.2,2025-04-13T12:16:32.564Z,2025-04-13T12:16:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5649018275,212,13.4,5649018269,56,Back,5649018277,213,4.28,5649018271,140,21.8,5649018273,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599069,632,1,2,60,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.7,54.9,2025-04-13T12:16:38.883Z,2025-04-13T12:16:41Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5649018453,140,38.6,5649018461,212,19.6,5649018457,141,67.0,5649018465,213,0.43,5649018449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599109,633,1,2,60,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.0,65.8,2025-04-13T12:16:41.508Z,2025-04-13T12:16:43Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649018711,56,Back,5649018719,141,52.4,5649018721,212,9.1,5649018723,213,4.76,5649018715,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599123,634,1,2,60,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.4,53.4,2025-04-13T12:16:43.451Z,2025-04-13T12:16:44Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5649018819,56,Back,5649018821,140,43.7,5649018825,141,58.5,5649018829,213,0.38,5649018827,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599131,635,1,2,60,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.7,58.5,2025-04-13T12:16:44.443Z,2025-04-13T12:17:04Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,1.0,,5649018853,140,39.9,5649018851,56,Back,5649018855,141,37.9,5649020727,210,13,5649018859,213,4.43,5649018857,212,14.6,5649018897,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599315,636,13,2,60,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.0,35.8,2025-04-13T12:16:53.787Z,2025-04-13T13:22:00Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649020783,230,98.0,5649020785,231,48.7,5649020775,55,635,5649020061,20,,5649020773,29,,5649019781,22,,5649401985,215,,5649020781,103,9.7,5649019787,56,Center,5649020779,102,57.3,5649020771,83,,5649019783,18,,,,,,,,,,,,,,,,,,
2800599693,501,5,2,60,56,8cfkisxf1fkxdqtt6tx1tup48,1,-0.7,41.9,2025-04-13T12:16:55.053Z,2025-04-13T13:07:59Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649021775,346,,5649021867,233,637,5649021773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599363,637,5,2,60,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.7,58.1,2025-04-13T12:16:55.053Z,2025-04-13T13:07:59Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649021897,233,501,5649020013,56,Center,5649020017,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600103,502,1,2,61,32,8cfkisxf1fkxdqtt6tx1tup48,1,3.6,44.3,2025-04-13T12:17:30.421Z,2025-04-13T12:17:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5649023935,1,,5649023929,141,38.8,5649023931,212,75.0,5649023933,213,6.23,5649023927,140,74.9,5649023921,124,,5649023925,56,Center,5649023939,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600111,503,1,2,61,35,8cfkisxf1fkxdqtt6tx1tup48,0,74.7,38.5,2025-04-13T12:17:33.364Z,2025-04-13T13:17:20Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5649023955,168,,5649023953,3,,5649023965,213,5.81,5649023957,56,Center,5649023961,141,34.2,5649023963,212,6.4,5649023959,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600087,638,1,2,61,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.0,77.2,2025-04-13T12:17:34.522Z,2025-04-13T12:17:36Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649023851,141,83.9,5649023853,212,6.4,5649023847,56,Back,5649023855,213,0.79,5649023849,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600093,639,61,2,61,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,30.4,84.2,2025-04-13T12:17:35.978Z,2025-04-13T12:17:36Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649023881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600167,504,3,2,61,38,8cfkisxf1fkxdqtt6tx1tup48,0,65.4,5.3,2025-04-13T12:17:36.794Z,2025-04-13T13:10:49Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649024259,56,Right,5649024261,286,,5649024371,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600175,640,7,2,61,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.6,94.7,2025-04-13T12:17:36.795Z,2025-04-13T13:10:48Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649024311,285,,5649024319,233,504,5649024307,167,,5649024309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600225,505,5,2,61,41,8cfkisxf1fkxdqtt6tx1tup48,1,65.3,-1.7,2025-04-13T12:17:39.779Z,2025-04-13T13:07:59Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649024541,56,Right,5649024543,347,,5649024781,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600257,641,5,2,61,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,34.7,101.7,2025-04-13T12:17:39.779Z,2025-04-13T13:08:00Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649024817,233,505,5649024731,347,,5649024729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600341,506,1,2,61,50,8cfkisxf1fkxdqtt6tx1tup48,0,61.4,0.0,2025-04-13T12:17:48.445Z,2025-04-13T12:17:49Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649025129,213,0.86,5649025121,140,74.3,5649025127,212,20.7,5649025115,107,,5649025125,141,21.3,5649025117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600351,642,8,2,61,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.6,82.1,2025-04-13T12:17:50.030Z,2025-04-13T12:17:50Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649025153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600437,644,1,2,61,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.6,80.6,2025-04-13T12:17:50.578Z,2025-04-13T12:17:54Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649025529,212,14.0,5649025531,213,0.63,5649025527,141,92.7,5649025523,56,Back,5649025525,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600441,645,1,2,61,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,92.0,2025-04-13T12:17:54.194Z,2025-04-13T12:17:55Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5649025567,213,3.13,5649025565,212,6.4,5649025559,56,Back,5649025563,141,92.1,5649025561,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600457,646,1,2,61,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.8,92.1,2025-04-13T12:17:54.809Z,2025-04-13T12:17:56Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649025687,212,4.3,5649025689,213,5.37,5649025685,141,87.1,5649025683,140,29.3,5649025681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600491,647,1,2,61,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.3,86.6,2025-04-13T12:17:56.354Z,2025-04-13T12:17:58Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649025823,56,Back,5649025825,140,29.4,5649025829,212,6.3,5649025831,213,1.55,5649025827,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600521,648,1,2,61,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.4,95.9,2025-04-13T12:17:57.955Z,2025-04-13T12:18:00Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649026013,141,93.9,5649026011,140,21.2,5649026015,212,8.7,5649026017,213,3.30,5649026009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600547,649,1,2,62,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.5,94.1,2025-04-13T12:17:59.859Z,2025-04-13T12:18:02Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649026165,212,22.5,5649026163,141,68.5,5649026161,140,6.9,5649026159,56,Back,5649026169,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600625,650,1,2,62,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.3,68.8,2025-04-13T12:18:02.147Z,2025-04-13T12:18:07Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5649026623,140,54.5,5649026621,56,Center,5649026619,157,,5649026625,141,51.3,5649026629,213,6.05,5649026631,1,,5649026627,212,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600639,651,44,2,62,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.0,57.7,2025-04-13T12:18:06.994Z,2025-04-13T13:11:11Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649026683,56,Center,5649026719,233,507,5649026687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600645,507,44,2,62,8,8cfkisxf1fkxdqtt6tx1tup48,0,32.0,42.3,2025-04-13T12:18:06.995Z,2025-04-13T13:11:12Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5649026703,56,Back,5649026705,285,,5649026759,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
