id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2705396177,319,1,1,38,17,8gxd9ry2580pu1b1dd5ny9ymy,0,9.7,43.6,2024-08-03T11:40:24.629Z,2024-08-03T11:40:31Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5128911743,241,,5128911753,213,5.90,5128911749,141,15.8,5128911747,140,54.0,5128911751,212,50.2,5128911739,5,,5128911745,56,Right,5128911741,157,,5128911755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396179,348,44,1,38,22,dbl7ir1qugqz8nvp1vzn8im50,1,47.6,87.4,2024-08-03T11:40:29.650Z,2024-08-03T11:40:32Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128911761,285,,5128911789,233,320,5128911759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396181,320,44,1,38,22,8gxd9ry2580pu1b1dd5ny9ymy,0,52.4,12.6,2024-08-03T11:40:29.651Z,2024-08-03T11:40:32Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5128911765,286,,5128911763,56,Right,5128911793,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396199,349,1,1,38,22,dbl7ir1qugqz8nvp1vzn8im50,1,49.1,90.6,2024-08-03T11:40:29.943Z,2024-08-03T11:40:34Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128911841,213,5.30,5128911833,56,Center,5128911839,212,12.3,5128911835,140,55.6,5128911837,141,75.6,5128911831,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396205,350,3,1,38,26,dbl7ir1qugqz8nvp1vzn8im50,0,55.6,74.7,2024-08-03T11:40:33.591Z,2024-08-03T11:52:16Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128911863,286,,5128911861,56,Center,5128911969,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396221,321,7,1,38,26,8gxd9ry2580pu1b1dd5ny9ymy,1,44.4,25.3,2024-08-03T11:40:33.592Z,2024-08-03T11:40:40Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128911913,285,,5128911935,233,350,5128911911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396223,322,4,1,38,27,8gxd9ry2580pu1b1dd5ny9ymy,1,44.6,27.2,2024-08-03T11:40:34.581Z,2024-08-03T11:40:39Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128911981,13,,5128911989,286,,5128911987,152,,5128911983,295,,5128911985,56,Back,5128912025,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396217,351,4,1,38,27,dbl7ir1qugqz8nvp1vzn8im50,0,55.4,72.8,2024-08-03T11:40:34.582Z,2024-08-03T11:40:41Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128911915,13,,5128911917,295,,5128912045,233,322,5128911923,285,,5128911921,152,,5128911919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396283,323,1,1,38,32,8gxd9ry2580pu1b1dd5ny9ymy,1,45.5,31.5,2024-08-03T11:40:39.916Z,2024-08-03T11:40:44Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128912221,56,Right,5128912225,141,10.4,5128912219,152,,5128912227,212,16.5,5128912229,213,5.23,5128912217,5,,5128912223,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396295,324,1,1,38,36,8gxd9ry2580pu1b1dd5ny9ymy,1,60.5,10.0,2024-08-03T11:40:44.252Z,2024-08-03T11:40:46Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128912279,140,72.1,5128912283,212,15.0,5128912287,213,0.63,5128912277,56,Center,5128912281,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396341,325,1,1,38,38,8gxd9ry2580pu1b1dd5ny9ymy,1,72.1,23.0,2024-08-03T11:40:45.908Z,2024-08-03T11:40:49Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5128912493,212,16.0,5128912487,56,Right,5128912495,213,5.81,5128912491,141,12.2,5128912489,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396355,326,1,1,38,42,8gxd9ry2580pu1b1dd5ny9ymy,0,96.2,26.2,2024-08-03T11:40:49.485Z,2024-08-03T11:40:51Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128912535,56,Center,5128912537,140,87.7,5128912543,213,2.29,5128912559,195,,5128912541,212,13.6,5128912539,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396351,352,8,1,38,42,dbl7ir1qugqz8nvp1vzn8im50,1,5.3,65.5,2024-08-03T11:40:49.934Z,2024-08-03T11:52:31Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128912531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396457,354,1,1,38,45,dbl7ir1qugqz8nvp1vzn8im50,1,13.9,88.9,2024-08-03T11:40:52.887Z,2024-08-03T11:40:59Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5128912973,141,80.3,5128912969,56,Back,5128912971,140,26.0,5128912977,213,5.85,5128912975,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396469,355,1,1,38,52,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,93.9,2024-08-03T11:40:59.398Z,2024-08-03T11:41:00Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128913007,56,Back,5128913013,212,2.4,5128913011,141,95.7,5128913009,140,36.7,5128913015,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396463,327,83,1,38,52,8gxd9ry2580pu1b1dd5ny9ymy,0,63.0,12.3,2024-08-03T11:41:00.101Z,2024-08-03T11:51:40Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128937053,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396477,356,1,1,38,53,dbl7ir1qugqz8nvp1vzn8im50,0,37.2,97.1,2024-08-03T11:41:00.702Z,2024-08-03T11:41:02Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128913049,140,34.1,5128913053,212,3.5,5128913087,236,,5128913093,286,,5128913055,213,3.54,5128913089,233,328,5128913051,141,95.1,5128913047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396471,328,74,1,38,53,8gxd9ry2580pu1b1dd5ny9ymy,1,64.2,8.5,2024-08-03T11:41:00.703Z,2024-08-03T11:41:04Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128913019,56,Right,5128913097,233,356,5128913021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396525,329,61,1,38,54,8gxd9ry2580pu1b1dd5ny9ymy,0,64.2,1.9,2024-08-03T11:41:02.236Z,2024-08-03T12:03:33Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128913259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396529,330,5,1,38,55,8gxd9ry2580pu1b1dd5ny9ymy,0,67.9,-1.2,2024-08-03T11:41:02.950Z,2024-08-03T13:17:25Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128913283,56,Right,5128913695,233,357,5128913285,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396591,357,5,1,38,55,dbl7ir1qugqz8nvp1vzn8im50,1,32.1,101.2,2024-08-03T11:41:02.950Z,2024-08-03T11:41:15Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128913679,233,330,5128913621,56,Back,5128913623,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396647,358,1,1,39,7,dbl7ir1qugqz8nvp1vzn8im50,1,34.6,100.0,2024-08-03T11:41:14.456Z,2024-08-03T11:41:21Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128913905,107,,5128913921,212,30.3,5128913913,140,62.3,5128913925,213,6.00,5128913929,1,,5128913917,141,89.7,5128913909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396653,359,3,1,39,13,dbl7ir1qugqz8nvp1vzn8im50,0,58.6,82.5,2024-08-03T11:41:20.523Z,2024-08-03T11:41:23Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5128913947,286,,5128913945,56,Left,5128914023,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396655,331,7,1,39,13,8gxd9ry2580pu1b1dd5ny9ymy,0,41.4,17.5,2024-08-03T11:41:20.524Z,2024-08-03T11:55:03Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128913949,56,Back,5128913961,233,359,5128913951,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396671,360,1,1,39,14,dbl7ir1qugqz8nvp1vzn8im50,1,62.9,90.8,2024-08-03T11:41:21.655Z,2024-08-03T11:51:49Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5128913991,140,65.3,5128913997,212,4.6,5128913995,141,96.5,5128913999,213,0.99,5128913987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396709,361,1,1,39,17,dbl7ir1qugqz8nvp1vzn8im50,1,61.0,94.2,2024-08-03T11:41:24.511Z,2024-08-03T11:41:28Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128914201,141,25.8,5128914205,213,4.70,5128914197,56,Center,5128914195,196,,5128914207,1,,5128914199,140,60.5,5128914193,155,,5128914203,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396691,332,83,1,39,17,8gxd9ry2580pu1b1dd5ny9ymy,0,44.2,20.4,2024-08-03T11:41:24.691Z,2024-08-03T11:51:40Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5128937051,399,e42jh6bbwn4aybdnysonrvutx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396717,362,1,1,39,20,dbl7ir1qugqz8nvp1vzn8im50,1,60.5,25.8,2024-08-03T11:41:27.999Z,2024-08-03T11:41:28Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5128914243,213,1.30,5128914237,140,61.8,5128914235,56,Center,5128914239,141,33.1,5128914241,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396731,363,1,1,39,21,dbl7ir1qugqz8nvp1vzn8im50,0,61.8,33.1,2024-08-03T11:41:28.720Z,2024-08-03T11:41:30Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5128914293,213,5.32,5128914287,140,65.7,5128914285,56,Center,5128914289,141,24.4,5128914291,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396767,334,1,1,39,24,8gxd9ry2580pu1b1dd5ny9ymy,0,39.2,70.2,2024-08-03T11:41:32.084Z,2024-08-03T11:41:35Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5128914463,1,,5128914451,155,,5128914459,212,50.0,5128914455,140,70.3,5128914453,56,Right,5128914457,141,14.6,5128914461,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396801,364,1,1,39,27,dbl7ir1qugqz8nvp1vzn8im50,0,31.0,92.6,2024-08-03T11:41:35.041Z,2024-08-03T11:41:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128914615,141,86.2,5128914617,212,13.1,5128914611,56,Back,5128914609,3,,5128914613,140,42.8,5128914619,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396807,335,4,1,39,32,8gxd9ry2580pu1b1dd5ny9ymy,1,59.3,14.9,2024-08-03T11:41:39.859Z,2024-08-03T11:41:42Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128914745,294,,5128914751,286,,5128914747,56,Right,5128914743,13,,5128914775,233,365,5128914749,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705396811,365,4,1,39,32,dbl7ir1qugqz8nvp1vzn8im50,0,40.7,85.1,2024-08-03T11:41:39.860Z,2024-08-03T11:41:43Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128914755,294,,5128914761,285,,5128914757,56,Back,5128914753,13,,5128914795,233,335,5128914759,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397185,336,18,1,40,15,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T11:42:22.699Z,2024-08-03T11:43:10Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5128916509,42,,5128916569,55,337,5128916511,44,Midfielder,5128916513,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397191,337,19,1,40,15,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T11:42:22.700Z,2024-08-03T18:43:53Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5128916525,59,25,5128916533,55,336,5128916519,42,,5128916527,292,5,5128916523,145,7,5128916531,44,Midfielder,5128916529,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397257,338,18,1,40,19,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T11:42:26.540Z,2024-08-03T11:43:23Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5128916857,59,30,5128916961,55,339,5128916853,42,,5128916855,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397263,339,19,1,40,19,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T11:42:26.541Z,2024-08-03T18:43:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5128916891,55,338,5128916889,44,Midfielder,5128916883,59,10,5128916881,145,4,5128916877,42,,5128916887,293,5,5128916885,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397395,340,1,1,40,39,8gxd9ry2580pu1b1dd5ny9ymy,1,67.5,11.7,2024-08-03T11:42:47.043Z,2024-08-03T11:53:00Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5128917553,140,85.0,5128917561,1,,5128917543,5,,5128917559,213,1.09,5128917541,2,,5128917557,212,39.5,5128917555,141,63.1,5128917547,152,,5128917551,56,5128917545,155,,,,,,,,,,,,,,,,,Center,,,,,,,,
2705397401,341,44,1,40,43,8gxd9ry2580pu1b1dd5ny9ymy,1,85.1,64.2,2024-08-03T11:42:51.135Z,2024-08-03T11:53:10Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128917593,56,Center,5128917597,286,,5128917627,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397389,366,44,1,40,43,dbl7ir1qugqz8nvp1vzn8im50,0,14.9,35.8,2024-08-03T11:42:51.136Z,2024-08-03T11:42:54Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5128917519,285,,5128917649,233,341,5128917517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397405,342,1,1,40,43,8gxd9ry2580pu1b1dd5ny9ymy,0,85.0,63.1,2024-08-03T11:42:51.220Z,2024-08-03T13:35:32Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128917617,212,10.3,5128917615,141,59.7,5128917611,56,Center,5128917609,168,,5128917607,3,,5128917613,140,94.6,5128917619,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397473,368,1,1,40,49,dbl7ir1qugqz8nvp1vzn8im50,1,6.6,27.3,2024-08-03T11:42:56.880Z,2024-08-03T11:43:00Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5128917929,212,18.3,5128917931,213,5.88,5128917923,56,Back,5128917921,123,,5128917927,141,16.7,5128917925,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397487,369,1,1,40,52,dbl7ir1qugqz8nvp1vzn8im50,1,26.3,18.3,2024-08-03T11:42:59.896Z,2024-08-03T11:43:01Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5128917991,140,37.2,5128917995,212,12.5,5128917997,213,5.87,5128917993,141,11.0,5128917987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397511,370,1,1,40,54,dbl7ir1qugqz8nvp1vzn8im50,1,37.8,13.8,2024-08-03T11:43:01.553Z,2024-08-03T11:43:06Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5128918105,56,Back,5128918113,213,1.58,5128918107,140,37.7,5128918109,141,33.6,5128918111,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397527,371,1,1,40,58,dbl7ir1qugqz8nvp1vzn8im50,1,41.3,38.9,2024-08-03T11:43:05.984Z,2024-08-03T11:43:08Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5128918205,212,14.7,5128918195,56,Back,5128918203,141,60.5,5128918199,140,42.2,5128918209,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397551,372,1,1,41,1,dbl7ir1qugqz8nvp1vzn8im50,1,42.2,63.4,2024-08-03T11:43:08.496Z,2024-08-03T11:43:11Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128918315,141,74.1,5128918313,140,34.9,5128918317,212,10.6,5128918311,56,Back,5128918319,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397629,373,1,1,41,4,dbl7ir1qugqz8nvp1vzn8im50,1,34.5,74.1,2024-08-03T11:43:11.512Z,2024-08-03T11:43:20Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128918713,213,0.96,5128918707,141,94.8,5128918697,56,Back,5128918701,140,43.8,5128918711,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397641,343,43,1,41,11,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T11:43:19.123Z,2024-08-03T11:44:19Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5128921119,144,7,5128918751,56,Back,5128918753,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397635,374,4,1,41,13,dbl7ir1qugqz8nvp1vzn8im50,1,56.9,84.9,2024-08-03T11:43:20.529Z,2024-08-03T11:47:52Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5128918745,152,,5128918747,265,,5128918741,13,,5128930621,233,344,5128918743,56,Left,5128918749,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397691,344,4,1,41,13,8gxd9ry2580pu1b1dd5ny9ymy,0,43.1,15.1,2024-08-03T11:43:20.530Z,2024-08-03T11:47:52Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5128918963,285,,5128918951,56,Back,5128918947,13,,5128918955,152,,5128930653,233,374,5128918959,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397771,375,1,1,41,30,dbl7ir1qugqz8nvp1vzn8im50,0,56.0,87.4,2024-08-03T11:43:37.617Z,2024-08-03T11:51:19Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5128919401,56,Center,5128919395,5,,5128919405,141,77.6,5128919397,155,,5128919407,212,24.2,5128919503,189,,5128919409,213,6.00,5128919399,152,,5128919403,140,,,,,,,,,,,,,,,,,,,78.2,,,,,,,,
2705397793,345,8,1,41,33,8gxd9ry2580pu1b1dd5ny9ymy,1,22.0,17.0,2024-08-03T11:43:40.787Z,2024-08-03T11:54:12Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5128919509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397801,346,1,1,41,35,8gxd9ry2580pu1b1dd5ny9ymy,0,30.1,26.2,2024-08-03T11:43:43.318Z,2024-08-03T13:14:26Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5128919555,212,3.5,5128938977,236,,5128938913,157,,5128919557,213,0.61,5128919551,140,32.8,5128938915,1,,5128919553,141,29.1,5128919549,56,Back,5128938983,286,5128938979,233,,,,,,,,,,,,,,,,,,,423,,,,,,
2705401581,423,74,1,41,36,dbl7ir1qugqz8nvp1vzn8im50,1,67.0,74.5,2024-08-03T11:43:43.319Z,2024-08-03T11:54:00Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5128938957,56,Center,5128938997,233,346,5128938959,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397825,348,1,1,41,38,8gxd9ry2580pu1b1dd5ny9ymy,1,34.1,44.8,2024-08-03T11:43:46.050Z,2024-08-03T11:43:47Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5128919655,56,Back,5128919661,212,19.8,5128919657,140,32.6,5128919659,141,73.8,5128919663,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397873,349,1,1,41,40,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,79.7,2024-08-03T11:43:47.618Z,2024-08-03T11:43:53Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5128919889,213,5.85,5128919883,140,58.8,5128919881,56,Center,5128919885,141,62.1,5128919887,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397901,350,1,1,41,45,8gxd9ry2580pu1b1dd5ny9ymy,1,61.6,62.3,2024-08-03T11:43:53.003Z,2024-08-03T11:44:04Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,1.0,,5128920005,141,69.9,5128920007,212,21.9,5128920351,154,,5128920001,56,Center,5128920349,210,13,5128920003,140,81.9,5128919999,155,,5128920009,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397913,351,13,1,41,46,8gxd9ry2580pu1b1dd5ny9ymy,1,88.7,64.6,2024-08-03T11:43:53.914Z,2024-08-03T13:41:43Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5128920417,103,4.2,5129160863,215,,5128920233,23,,5128920409,154,,5128920423,230,98.2,5128920411,55,350,5128920405,75,,5128920427,231,52.3,5129160861,64,5128920415,102,5128920067,56,5128920407,29,,5128920235,72,,,,,,,,,,,Center,39.2,,,,,,
2705397919,352,5,1,41,47,8gxd9ry2580pu1b1dd5ny9ymy,0,101.8,40.2,2024-08-03T11:43:54.481Z,2024-08-03T13:17:26Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5128920091,56,Center,5128920093,346,,5128920149,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705397885,376,5,1,41,47,dbl7ir1qugqz8nvp1vzn8im50,1,-1.8,59.8,2024-08-03T11:43:54.481Z,2024-08-03T11:43:57Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5128919943,346,,5128920133,233,352,5128919941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398329,377,1,1,42,28,dbl7ir1qugqz8nvp1vzn8im50,1,4.6,42.2,2024-08-03T11:44:35.649Z,2024-08-03T11:44:42Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5128922251,140,67.7,5128922247,124,,5128922263,213,6.21,5128922257,212,66.4,5128922267,1,,5128922275,74,,5128922249,56,Center,5128922253,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398333,378,44,1,42,33,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,33.0,2024-08-03T11:44:41.217Z,2024-08-03T11:44:43Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5128922353,233,353,5128922277,56,Center,5128922279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398327,353,44,1,42,33,8gxd9ry2580pu1b1dd5ny9ymy,0,34.4,67.0,2024-08-03T11:44:41.218Z,2024-08-03T11:44:44Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5128922235,285,,5128922233,56,Back,5128922359,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398341,379,1,1,42,34,dbl7ir1qugqz8nvp1vzn8im50,1,66.8,35.4,2024-08-03T11:44:41.370Z,2024-08-03T13:35:28Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5128922311,140,69.5,5128922309,56,Center,5128922315,212,8.1,5128922317,213,5.07,5128922307,3,,5128922313,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398365,380,44,1,42,37,dbl7ir1qugqz8nvp1vzn8im50,1,67.5,19.3,2024-08-03T11:44:44.636Z,2024-08-03T11:44:48Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5128922417,286,,5128922497,233,354,5128922415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398383,354,44,1,42,37,8gxd9ry2580pu1b1dd5ny9ymy,0,32.5,80.7,2024-08-03T11:44:44.637Z,2024-08-03T11:44:48Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5128922515,233,380,5128922485,285,,5128922483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705398375,381,1,1,42,37,dbl7ir1qugqz8nvp1vzn8im50,0,69.8,24.3,2024-08-03T11:44:44.986Z,2024-08-03T11:44:46Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5128922455,141,0.0,5128922457,212,17.2,5128922451,56,Right,5128922453,140,67.7,5128922449,3,,5128922459,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
