id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2810371843,290,44,1,40,59,8cfkisxf1fkxdqtt6tx1tup48,1,67.6,28.8,2025-05-04T14:42:13.841Z,2025-05-04T14:42:16Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5702913359,233,464,5702913181,286,,5702913179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810371809,464,44,1,40,59,bd4qakf7j0wwie8wke9km7uj8,0,33.2,69.3,2025-05-04T14:42:13.842Z,2025-05-04T14:42:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702913025,56,Back,5702913423,233,290,5702913027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810371857,291,1,1,41,0,8cfkisxf1fkxdqtt6tx1tup48,0,65.0,34.6,2025-05-04T14:42:14.353Z,2025-05-04T14:42:15Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5702913227,168,,5702913237,213,0.00,5702913229,56,Center,5702913233,141,34.6,5702913235,212,1.7,5702913225,3,,5702913231,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810371873,465,61,1,41,0,bd4qakf7j0wwie8wke9km7uj8,1,31.5,73.2,2025-05-04T14:42:14.710Z,2025-05-04T14:42:15Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702913287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810371947,466,1,1,41,2,bd4qakf7j0wwie8wke9km7uj8,1,31.9,82.6,2025-05-04T14:42:16.361Z,2025-05-04T14:42:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702913647,56,Back,5702913651,141,73.6,5702913655,213,4.78,5702913645,3,,5702913649,140,32.3,5702913653,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810371983,468,1,1,41,3,bd4qakf7j0wwie8wke9km7uj8,1,32.3,73.6,2025-05-04T14:42:17.617Z,2025-05-04T14:42:19Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702913851,56,Back,5702913859,212,10.0,5702913853,140,34.0,5702913863,213,1.39,5702913857,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810371993,469,1,1,41,4,bd4qakf7j0wwie8wke9km7uj8,0,34.0,88.0,2025-05-04T14:42:18.802Z,2025-05-04T14:46:46Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702913923,56,Center,5702913945,213,5.91,5702913931,141,76.7,5702913937,212,21.3,5702913927,140,52.9,5702913917,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372071,292,1,1,41,5,8cfkisxf1fkxdqtt6tx1tup48,1,49.6,23.9,2025-05-04T14:42:19.753Z,2025-05-04T14:42:23Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702914389,213,6.09,5702914387,212,17.8,5702914381,56,Right,5702914385,141,18.9,5702914379,3,,5702914383,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372095,293,61,1,41,8,8cfkisxf1fkxdqtt6tx1tup48,1,66.2,18.9,2025-05-04T14:42:22.898Z,2025-05-04T14:42:23Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5702914491,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372185,294,1,1,41,9,8cfkisxf1fkxdqtt6tx1tup48,1,66.4,23.1,2025-05-04T14:42:23.780Z,2025-05-04T14:51:03Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702914967,212,13.8,5702914969,213,4.28,5702914963,140,60.9,5702914965,141,4.7,5702914961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372213,295,1,1,41,11,8cfkisxf1fkxdqtt6tx1tup48,1,60.8,4.7,2025-05-04T14:42:25.369Z,2025-05-04T14:42:26Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5702915105,140,46.1,5702915109,212,15.7,5702915107,141,8.6,5702915103,56,Back,5702915111,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372307,296,1,1,41,12,8cfkisxf1fkxdqtt6tx1tup48,1,46.0,8.6,2025-05-04T14:42:26.513Z,2025-05-04T14:42:29Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702915581,141,9.1,5702915585,213,0.02,5702915579,140,59.8,5702915577,56,Right,5702915583,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372403,297,1,1,41,15,8cfkisxf1fkxdqtt6tx1tup48,0,60.4,16.7,2025-05-04T14:42:29.529Z,2025-05-04T14:42:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702916137,140,89.8,5702916139,141,18.5,5702916141,212,30.9,5702916133,155,,5702916143,213,0.04,5702916135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372421,470,1,1,41,18,bd4qakf7j0wwie8wke9km7uj8,0,10.8,83.9,2025-05-04T14:42:33.010Z,2025-05-04T14:42:33Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702916235,157,,5702916243,141,85.7,5702916241,140,14.9,5702916245,212,4.5,5702916247,213,0.28,5702916237,56,Back,5702916249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372465,298,61,1,41,20,8cfkisxf1fkxdqtt6tx1tup48,1,87.4,16.2,2025-05-04T14:42:34.530Z,2025-05-04T14:42:34Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702916433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372541,471,56,1,41,22,bd4qakf7j0wwie8wke9km7uj8,1,0.9,84.5,2025-05-04T14:42:36.869Z,2025-05-04T14:42:37Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702916869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372623,299,5,1,41,23,8cfkisxf1fkxdqtt6tx1tup48,0,101.0,20.4,2025-05-04T14:42:37.827Z,2025-05-04T16:14:54Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702918277,233,472,5702917273,56,Right,5702917275,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372763,472,5,1,41,23,bd4qakf7j0wwie8wke9km7uj8,1,-1.0,79.6,2025-05-04T14:42:37.827Z,2025-05-04T16:14:53Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702918195,233,299,5702918159,346,,5702918155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372821,473,1,1,41,30,bd4qakf7j0wwie8wke9km7uj8,1,4.1,52.4,2025-05-04T14:42:44.385Z,2025-05-04T14:43:24Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5702918509,140,15.3,5702918519,237,,5702918507,56,Back,5702918513,212,12.8,5702918505,124,,5702918515,213,0.41,5702918511,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372861,474,1,1,41,31,bd4qakf7j0wwie8wke9km7uj8,1,15.3,59.9,2025-05-04T14:42:45.353Z,2025-05-04T14:42:48Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702918795,212,13.2,5702918791,140,9.9,5702918793,141,42.4,5702918789,56,Back,5702918797,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372933,475,1,1,41,34,bd4qakf7j0wwie8wke9km7uj8,1,11.1,41.8,2025-05-04T14:42:48.416Z,2025-05-04T14:42:51Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5702919179,140,4.7,5702919185,213,2.84,5702919181,141,44.9,5702919177,56,Back,5702919183,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810372985,476,1,1,41,37,bd4qakf7j0wwie8wke9km7uj8,1,3.6,41.9,2025-05-04T14:42:51.338Z,2025-05-04T14:42:53Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5702919531,56,Back,5702919539,213,5.40,5702919535,141,24.7,5702919537,212,15.2,5702919533,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373005,477,1,1,41,38,bd4qakf7j0wwie8wke9km7uj8,0,15.7,16.4,2025-05-04T14:42:52.880Z,2025-05-04T14:43:59Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5702919617,56,Back,5702919629,212,10.1,5702919625,141,18.8,5702919631,213,0.16,5702919621,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373067,301,1,1,41,40,8cfkisxf1fkxdqtt6tx1tup48,1,69.8,84.5,2025-05-04T14:42:54.321Z,2025-05-04T14:42:56Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702919987,212,16.8,5702919991,213,5.44,5702919983,140,80.4,5702919981,56,Center,5702919985,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373133,302,1,1,41,41,8cfkisxf1fkxdqtt6tx1tup48,1,80.4,62.3,2025-05-04T14:42:55.833Z,2025-05-04T14:42:58Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5702920369,213,4.64,5702920367,212,15.2,5702920361,56,Center,5702920365,141,40.0,5702920363,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373177,303,1,1,41,43,8cfkisxf1fkxdqtt6tx1tup48,1,81.5,42.7,2025-05-04T14:42:58.105Z,2025-05-04T14:50:10Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5702920575,213,5.34,5702920569,140,85.2,5702920571,141,34.8,5702920573,212,6.6,5702920567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373243,304,1,1,41,45,8cfkisxf1fkxdqtt6tx1tup48,1,87.0,31.7,2025-05-04T14:42:59.729Z,2025-05-04T14:50:21Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,1.0,5702920905,141,40.1,5702920901,56,Center,5702920903,140,83.9,5702923101,210,15,5702920909,213,2.09,5702920907,212,6.6,5702923103,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373269,305,15,1,41,47,8cfkisxf1fkxdqtt6tx1tup48,1,83.1,40.1,2025-05-04T14:43:01.313Z,2025-05-04T21:07:19Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5702923205,102,50.3,5702923215,147,48.7,5702923189,79,,5702923195,133,,5702923191,29,,5702923309,233,478,5702923213,146,99.3,5702923199,55,304,5702921017,22,,5704687795,17,,5702921021,56,Center,5702923193,154,,5702923209,328,5702922309,20,5702923207,103,31.6,,,,,,,,,,,,,,,,
2810373261,478,10,1,41,47,bd4qakf7j0wwie8wke9km7uj8,1,1.3,48.4,2025-05-04T14:43:01.413Z,2025-05-04T14:43:16Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5702923325,233,305,5702922399,175,,5702922401,181,,5702920977,56,Back,5702920975,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373283,306,6,1,41,48,8cfkisxf1fkxdqtt6tx1tup48,1,91.4,47.0,2025-05-04T14:43:02.897Z,2025-05-04T15:03:19Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5702921241,56,Center,5702921353,233,479,5702921243,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810373277,479,6,1,41,48,bd4qakf7j0wwie8wke9km7uj8,0,8.6,53.0,2025-05-04T14:43:02.897Z,2025-05-04T14:43:11Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5702921439,233,306,5702921119,56,Back,5702921121,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810374339,307,1,1,42,25,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,99.5,2025-05-04T14:43:39.353Z,2025-05-04T14:43:43Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702927113,223,,5702927105,2,,5702927123,213,4.58,5702927121,212,30.4,5702927115,56,Center,5702927111,155,,5702927109,6,,5702927117,140,95.8,5702927119,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810374429,480,12,1,42,29,bd4qakf7j0wwie8wke9km7uj8,1,10.3,44.9,2025-05-04T14:43:43.864Z,2025-05-04T14:45:46Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5702927617,140,22.8,5702927625,212,33.2,5702927615,56,Back,5702927619,141,89.7,5702927631,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810374661,308,1,1,42,32,8cfkisxf1fkxdqtt6tx1tup48,1,72.9,3.5,2025-05-04T14:43:46.465Z,2025-05-04T14:43:52Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5702928917,141,28.8,5702928913,56,Center,5702928919,212,25.6,5702928915,140,54.9,5702928921,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810374823,309,1,1,42,38,8cfkisxf1fkxdqtt6tx1tup48,1,55.5,32.8,2025-05-04T14:43:52.610Z,2025-05-04T14:43:57Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702929743,1,,5702929735,140,84.4,5702929731,155,,5702929733,56,Left,5702929741,213,0.91,5702929739,212,49.5,5702929737,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810374975,310,1,1,42,43,8cfkisxf1fkxdqtt6tx1tup48,1,83.6,90.0,2025-05-04T14:43:57.249Z,2025-05-04T14:44:01Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702930563,56,Left,5702930567,141,91.8,5702930571,213,3.08,5702930569,212,20.2,5702930565,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810375063,311,1,1,42,47,8cfkisxf1fkxdqtt6tx1tup48,1,67.5,69.1,2025-05-04T14:44:01.729Z,2025-05-04T14:44:04Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702931077,56,Center,5702931085,141,39.4,5702931079,140,60.6,5702931095,213,4.37,5702931089,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810375255,312,1,1,42,50,8cfkisxf1fkxdqtt6tx1tup48,0,63.2,35.2,2025-05-04T14:44:04.490Z,2025-05-04T14:44:11Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702932129,1,,5702932119,56,Left,5702932127,213,0.68,5702932117,155,,5702932125,212,50.5,5702932121,140,100.0,5702932123,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810375195,481,56,1,42,53,bd4qakf7j0wwie8wke9km7uj8,1,3.2,15.6,2025-05-04T14:44:07.864Z,2025-05-04T17:00:46Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5702931777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810375423,313,5,1,42,53,8cfkisxf1fkxdqtt6tx1tup48,0,100.8,82.6,2025-05-04T14:44:08.122Z,2025-05-04T16:14:55Z,,,,,5702933079,56,Left,5702933081,346,,5702935703,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810375881,482,5,1,42,53,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,17.4,2025-05-04T14:44:08.122Z,2025-05-04T16:14:54Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5702935539,56,Back,5702935541,346,,5702935599,233,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810375931,483,1,1,43,16,bd4qakf7j0wwie8wke9km7uj8,1,4.3,60.2,2025-05-04T14:44:30.455Z,2025-05-04T14:44:32Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702935845,237,,5702935833,56,Back,5702935841,213,4.58,5702935835,140,3.4,5702935831,124,,5702935837,141,49.7,5702935839,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376019,484,1,1,43,17,bd4qakf7j0wwie8wke9km7uj8,0,3.4,49.7,2025-05-04T14:44:31.840Z,2025-05-04T14:44:35Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5702936357,141,52.5,5702936359,212,54.5,5702936363,1,,5702936353,56,Center,5702936361,213,0.03,5702936351,157,,5702936355,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376119,314,12,1,43,22,8cfkisxf1fkxdqtt6tx1tup48,1,44.8,50.0,2025-05-04T14:44:36.528Z,2025-05-04T14:49:43Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702936905,141,62.3,5702936909,213,0.55,5702936901,56,Center,5702936907,212,15.9,5702936903,140,57.7,5702983185,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376105,485,44,1,43,24,bd4qakf7j0wwie8wke9km7uj8,1,41.4,37.2,2025-05-04T14:44:38.215Z,2025-05-04T14:44:42Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5702937489,233,315,5702936831,56,Back,5702936833,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376135,315,44,1,43,24,8cfkisxf1fkxdqtt6tx1tup48,0,58.4,62.2,2025-05-04T14:44:38.216Z,2025-05-04T14:49:45Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702937541,233,485,5702937017,286,,5702937013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376159,486,1,1,43,24,bd4qakf7j0wwie8wke9km7uj8,0,42.1,39.1,2025-05-04T14:44:38.520Z,2025-05-04T14:44:41Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5702937173,140,53.2,5702937169,56,Center,5702937175,141,56.1,5702937183,213,0.78,5702937165,3,,5702937179,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376185,316,44,1,43,25,8cfkisxf1fkxdqtt6tx1tup48,1,47.2,43.6,2025-05-04T14:44:40.047Z,2025-05-04T14:44:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702937335,56,Back,5702937339,285,,5702937579,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376175,487,44,1,43,25,bd4qakf7j0wwie8wke9km7uj8,0,53.1,56.9,2025-05-04T14:44:40.048Z,2025-05-04T14:44:43Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5702937293,286,,5702937667,233,316,5702937291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376201,317,1,1,43,26,8cfkisxf1fkxdqtt6tx1tup48,0,46.4,42.2,2025-05-04T14:44:40.777Z,2025-05-04T14:44:41Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702937421,3,,5702937431,213,6.00,5702937425,140,53.9,5702937423,56,Center,5702937429,212,8.2,5702937427,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376453,488,4,1,43,36,bd4qakf7j0wwie8wke9km7uj8,1,45.0,70.6,2025-05-04T14:44:50.454Z,2025-05-04T17:00:43Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702939057,13,,5703716387,295,,5702939059,56,Back,5702939061,152,,5702939339,233,318,5702939065,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376485,318,4,1,43,36,8cfkisxf1fkxdqtt6tx1tup48,0,55.0,29.4,2025-05-04T14:44:50.455Z,2025-05-04T14:44:54Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5702939263,285,,5702939261,152,,5702939255,13,,5702939413,233,488,5702939257,295,,5702939259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376821,489,1,1,43,46,bd4qakf7j0wwie8wke9km7uj8,1,45.8,67.6,2025-05-04T14:45:00.679Z,2025-05-04T14:45:02Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702940859,5,,5702940869,212,14.1,5702940871,213,2.19,5702940867,141,84.5,5702940865,140,38.0,5702940861,152,,5702940863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376879,490,1,1,43,48,bd4qakf7j0wwie8wke9km7uj8,1,38.0,84.5,2025-05-04T14:45:02.687Z,2025-05-04T14:45:04Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702941157,212,17.3,5702941153,140,53.5,5702941151,56,Left,5702941155,141,93.0,5702941159,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810376921,491,1,1,43,50,bd4qakf7j0wwie8wke9km7uj8,1,53.5,93.0,2025-05-04T14:45:04.703Z,2025-05-04T14:45:06Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5702941393,140,46.4,5702941397,141,83.0,5702941391,56,Back,5702941401,213,3.88,5702941399,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377069,492,1,1,43,51,bd4qakf7j0wwie8wke9km7uj8,1,46.0,82.6,2025-05-04T14:45:05.775Z,2025-05-04T14:45:11Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702942243,56,Left,5702942255,141,94.8,5702942249,140,54.1,5702942267,213,0.77,5702942263,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377189,493,1,1,43,56,bd4qakf7j0wwie8wke9km7uj8,1,62.0,95.6,2025-05-04T14:45:10.999Z,2025-05-04T14:45:15Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5702943029,140,41.9,5702943041,213,3.54,5702943037,212,22.9,5702943023,56,Back,5702943033,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377337,494,1,1,44,1,bd4qakf7j0wwie8wke9km7uj8,1,52.7,88.0,2025-05-04T14:45:15.416Z,2025-05-04T14:45:20Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702943753,140,92.6,5702943765,212,42.1,5702943743,155,,5702943757,141,93.8,5702943749,56,Left,5702943771,213,0.09,5702943775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377421,495,1,1,44,6,bd4qakf7j0wwie8wke9km7uj8,1,97.1,93.9,2025-05-04T14:45:20.542Z,2025-05-04T14:45:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702944269,213,3.20,5702944267,212,13.7,5702944261,56,Left,5702944265,141,92.7,5702944263,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377615,496,1,1,44,9,bd4qakf7j0wwie8wke9km7uj8,1,86.5,92.7,2025-05-04T14:45:23.166Z,2025-05-04T14:45:28Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702945255,141,96.2,5702945259,213,0.44,5702945251,56,Left,5702945257,212,5.6,5702945253,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377631,497,1,1,44,13,bd4qakf7j0wwie8wke9km7uj8,0,98.3,95.7,2025-05-04T14:45:28.047Z,2025-05-04T14:45:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702945365,213,4.41,5702945361,141,93.2,5702945973,233,319,5702945363,212,1.8,5702945971,236,,5702945353,2,,5702945359,140,97.8,5702945357,56,Left,5702945979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377723,319,12,1,44,13,8cfkisxf1fkxdqtt6tx1tup48,1,2.2,15.2,2025-05-04T14:45:28.147Z,2025-05-04T14:49:13Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5702946051,233,497,5702945869,56,Back,5702945867,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377749,320,6,1,44,15,8cfkisxf1fkxdqtt6tx1tup48,0,2.2,12.0,2025-05-04T14:45:29.816Z,2025-05-04T15:03:20Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5702946245,233,498,5702946115,56,Back,5702946117,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810377673,498,6,1,44,15,bd4qakf7j0wwie8wke9km7uj8,1,97.8,88.0,2025-05-04T14:45:29.816Z,2025-05-04T15:03:19Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702946181,233,320,5702945691,73,,5702945689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810378357,499,1,1,44,35,bd4qakf7j0wwie8wke9km7uj8,0,99.5,99.5,2025-05-04T14:45:50.064Z,2025-05-04T14:45:52Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702949361,6,,5702949379,1,,5702949365,223,,5702949377,213,4.55,5702949363,155,,5702949359,2,,5702949371,141,48.2,5702949369,140,94.2,5702949373,212,35.3,5702949367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
