id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2730070877,361,1,1,44,46,f1h34qp5zbfl489q8vnkhiq9s,1,32.4,69.6,2024-10-04T17:45:52.592Z,2024-10-04T17:45:55Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5264428575,141,50.6,5264428567,5,,5264428579,213,5.93,5264428581,1,,5264428571,56,Center,5264428569,152,,5264428577,212,37.4,5264428573,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730070901,362,1,1,44,49,f1h34qp5zbfl489q8vnkhiq9s,1,61.9,50.0,2024-10-04T17:45:55.696Z,2024-10-04T17:45:58Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5264428763,56,Right,5264428767,141,12.1,5264428769,212,30.0,5264428771,213,5.25,5264428765,140,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730070961,363,1,1,44,52,f1h34qp5zbfl489q8vnkhiq9s,1,73.0,8.6,2024-10-04T17:45:58.504Z,2024-10-04T17:46:03Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264429085,213,0.29,5264429079,140,89.5,5264429081,141,16.3,5264429083,212,18.1,5264429077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730070953,526,83,1,44,56,ajtb177oqwawkdwbqhldmq6mx,0,8.3,79.6,2024-10-04T17:46:02.309Z,2024-10-04T17:46:05Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264429193,399,4jve632xnmqujh4ioaxpaovai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730070969,364,1,1,44,57,f1h34qp5zbfl489q8vnkhiq9s,1,90.1,19.3,2024-10-04T17:46:03.439Z,2024-10-04T17:48:04Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,1.0,,5264429137,140,77.8,5264429139,141,34.0,5264435869,210,15,5264429143,213,2.48,5264429135,56,Center,5264429141,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730070979,365,43,1,44,58,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-04T17:46:04.688Z,2024-10-04T17:46:09Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5264429211,212,0,5264429205,56,Center,5264429407,144,12,5264429213,213,0.00,5264429207,140,77.8,5264429209,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730070987,366,15,1,44,59,f1h34qp5zbfl489q8vnkhiq9s,1,77.8,34.0,2024-10-04T17:46:05.727Z,2024-10-04T19:39:43Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5264429263,56,Center,5264435903,231,48.4,5264435899,147,41.0,5264435887,29,,5265072165,215,,5264435707,82,,5264435897,146,89.1,5264435889,55,364,5264435941,233,5264435703,20,,5264429257,22,5264435895,103,5264435901,230,97.7,527,,19,5264435893,102,47.6,5264429259,18,,5264435885,80,,,,,,,
2730070993,527,10,1,44,59,ajtb177oqwawkdwbqhldmq6mx,1,10.9,59.0,2024-10-04T17:46:05.827Z,2024-10-04T17:48:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264429303,94,,5264429305,56,Back,5264435965,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071059,529,1,1,45,5,ajtb177oqwawkdwbqhldmq6mx,1,26.5,41.0,2024-10-04T17:46:11.398Z,2024-10-04T17:46:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264429643,212,17.9,5264429639,140,30.8,5264429641,141,15.5,5264429637,56,Back,5264429645,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071071,530,3,1,45,7,ajtb177oqwawkdwbqhldmq6mx,0,35.6,13.2,2024-10-04T17:46:13.694Z,2024-10-04T19:20:48Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264429739,286,,5264429735,233,367,5264429685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071065,367,7,1,45,7,f1h34qp5zbfl489q8vnkhiq9s,1,64.4,86.8,2024-10-04T17:46:13.695Z,2024-10-04T19:20:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264429669,56,Left,5264429671,285,,5264429731,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071167,369,2,1,45,9,f1h34qp5zbfl489q8vnkhiq9s,1,65.3,89.3,2024-10-04T17:46:15.288Z,2024-10-04T17:49:09Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264430249,56,Center,5264430215,141,68.4,5264430247,7,ate1ymumg2iwzn8uyyf3ts222,5264430213,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071203,532,1,1,45,19,ajtb177oqwawkdwbqhldmq6mx,1,18.5,27.1,2024-10-04T17:46:25.542Z,2024-10-04T17:46:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264430361,56,Back,5264430357,5,,5264430367,212,10.9,5264430363,140,28.3,5264430365,141,21.9,5264430359,241,,5264430369,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071221,533,1,1,45,21,ajtb177oqwawkdwbqhldmq6mx,1,29.1,21.9,2024-10-04T17:46:27.878Z,2024-10-04T17:51:35Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264430481,140,32.3,5264430533,189,,5264430487,213,1.48,5264430483,141,75.4,5264430485,212,36.5,5264430491,1,,5264430479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071339,534,1,1,45,26,ajtb177oqwawkdwbqhldmq6mx,1,56.1,74.8,2024-10-04T17:46:32.814Z,2024-10-04T17:46:37Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264431055,56,Left,5264431063,212,9.4,5264431067,213,1.01,5264431061,141,86.5,5264431059,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071375,535,1,1,45,31,ajtb177oqwawkdwbqhldmq6mx,1,71.2,88.7,2024-10-04T17:46:37.686Z,2024-10-04T17:46:40Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264431243,141,73.2,5264431247,213,4.14,5264431239,56,Center,5264431241,140,64.8,5264431245,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071407,536,1,1,45,34,ajtb177oqwawkdwbqhldmq6mx,1,64.9,69.1,2024-10-04T17:46:40.382Z,2024-10-04T17:46:43Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264431427,56,Center,5264431435,213,4.59,5264431429,140,61.2,5264431431,141,22.7,5264431433,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071465,537,1,1,45,37,ajtb177oqwawkdwbqhldmq6mx,1,61.0,22.7,2024-10-04T17:46:43.390Z,2024-10-04T17:46:48Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264431745,56,Right,5264431753,212,14.1,5264431749,141,9.1,5264431755,213,5.57,5264431747,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071489,538,1,1,45,42,ajtb177oqwawkdwbqhldmq6mx,0,87.4,11.9,2024-10-04T17:46:48.382Z,2024-10-04T17:46:49Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264431827,56,Center,5264431823,2,,5264431835,140,90.2,5264431841,213,1.46,5264431839,212,25.5,5264431837,141,49.1,5264431825,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071495,370,12,1,45,43,f1h34qp5zbfl489q8vnkhiq9s,1,7.9,49.0,2024-10-04T17:46:49.761Z,2024-10-04T17:46:54Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264431875,212,14.9,5264431909,15,,5264431871,140,9.0,5264431873,141,27.2,5264431877,213,4.79,5264431869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071541,539,3,1,45,47,ajtb177oqwawkdwbqhldmq6mx,0,95.4,68.2,2024-10-04T17:46:54.049Z,2024-10-04T17:47:00Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264432175,286,,5264432173,56,Center,5264432333,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071555,371,7,1,45,47,f1h34qp5zbfl489q8vnkhiq9s,1,4.6,31.8,2024-10-04T17:46:54.050Z,2024-10-04T17:46:59Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264432295,233,539,5264432247,285,,5264432243,167,,5264432245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071567,372,6,1,45,49,f1h34qp5zbfl489q8vnkhiq9s,0,3.8,30.8,2024-10-04T17:46:55.521Z,2024-10-04T19:22:12Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264432493,73,,5264432551,233,540,5264432491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071561,540,6,1,45,49,ajtb177oqwawkdwbqhldmq6mx,1,96.2,69.2,2024-10-04T17:46:55.521Z,2024-10-04T19:22:12Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264432301,73,,5264432547,233,372,5264432299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071975,541,1,1,46,22,ajtb177oqwawkdwbqhldmq6mx,1,99.5,99.5,2024-10-04T17:47:28.215Z,2024-10-04T17:47:37Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264434415,141,63.4,5264434405,6,,5264434409,223,,5264434419,213,4.42,5264434411,56,Center,5264434403,2,,5264434417,212,25.6,5264434413,140,92.5,5264434407,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071981,542,1,1,46,26,ajtb177oqwawkdwbqhldmq6mx,0,91.8,63.9,2024-10-04T17:47:32.398Z,2024-10-04T19:03:55Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264434451,56,Center,5264434449,168,,5264434453,140,92.2,5264434457,212,14.2,5264434455,141,43.1,5264434447,3,,5264434459,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730071971,373,12,1,46,27,f1h34qp5zbfl489q8vnkhiq9s,1,9.1,53.3,2024-10-04T17:47:33.098Z,2024-10-04T17:47:43Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264434385,212,25.2,5264434379,56,Back,5264434381,140,19.6,5264434383,141,86.6,5264434387,213,1.12,5264434443,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072061,543,1,1,46,33,ajtb177oqwawkdwbqhldmq6mx,1,76.8,10.4,2024-10-04T17:47:39.079Z,2024-10-04T17:47:43Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264434915,56,Right,5264434921,212,6.3,5264434923,213,1.21,5264434919,141,19.1,5264434917,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072069,544,1,1,46,37,ajtb177oqwawkdwbqhldmq6mx,0,94.4,27.4,2024-10-04T17:47:43.240Z,2024-10-04T17:47:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264434973,236,,5264434955,213,1.41,5264434947,56,Center,5264434979,286,,5264434951,141,30.3,5264434975,233,374,5264434953,212,2.0,5264434949,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072067,374,74,1,46,37,f1h34qp5zbfl489q8vnkhiq9s,1,5.2,66.9,2024-10-04T17:47:43.241Z,2024-10-04T17:47:44Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264434943,56,Back,5264434999,233,544,5264434945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072077,375,6,1,46,38,f1h34qp5zbfl489q8vnkhiq9s,0,5.2,67.9,2024-10-04T17:47:44.420Z,2024-10-04T19:22:13Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264435099,56,Back,5264435139,233,545,5264435101,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072087,545,6,1,46,38,ajtb177oqwawkdwbqhldmq6mx,1,94.8,32.1,2024-10-04T17:47:44.420Z,2024-10-04T19:22:12Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264435121,233,375,5264435075,56,Center,5264435077,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072227,546,1,1,46,57,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2024-10-04T17:48:03.303Z,2024-10-04T17:48:15Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264435931,140,96.3,5264435929,56,Center,5264435925,155,,5264435933,141,51.6,5264435937,213,1.67,5264435935,212,34.9,5264435923,6,,5264435927,223,,5264435921,2,5264435939,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072255,376,4,1,47,2,f1h34qp5zbfl489q8vnkhiq9s,1,3.5,50.8,2024-10-04T17:48:08.147Z,2024-10-04T19:42:08Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5264436091,56,Back,5264436097,285,,5264436093,152,,5264436089,13,,5264436247,233,547,5264848683,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072265,547,4,1,47,2,ajtb177oqwawkdwbqhldmq6mx,0,96.5,49.2,2024-10-04T17:48:08.148Z,2024-10-04T20:55:34Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264436221,13,,5264436277,233,376,5264436223,294,,5264436227,152,,5264436225,56,Center,5264436229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072321,377,1,1,47,4,f1h34qp5zbfl489q8vnkhiq9s,0,13.1,58.2,2024-10-04T17:48:10.754Z,2024-10-04T17:48:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5264436421,141,74.3,5264436417,56,Back,5264436413,5,,5264436423,212,37.0,5264436427,1,,5264436425,213,0.30,5264436415,152,,5264436419,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072349,378,30,1,47,13,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-04T17:48:19.808Z,2024-10-04T19:09:34Z,,,,,5264436597,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072393,549,30,1,47,13,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-04T17:48:19.808Z,2024-10-04T19:09:34Z,,,,,5264436785,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730072365,548,43,1,47,14,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-04T17:48:21.027Z,2024-10-04T17:48:27Z,,,,,5264436659,277,0,5264436873,144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079233,384,32,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-04T18:03:09.579Z,2024-10-04T18:03:11Z,,,,,5264473303,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079207,553,32,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-04T18:03:09.579Z,2024-10-04T18:03:09Z,,,,,5264473131,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079291,554,1,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,50.1,50.0,2024-10-04T18:03:09.580Z,2024-10-04T18:03:14Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5264473629,141,58.5,5264473631,212,20.4,5264473633,213,2.85,5264473625,140,31.5,5264473635,279,S,5264473621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079371,555,1,2,45,4,ajtb177oqwawkdwbqhldmq6mx,1,30.2,55.4,2024-10-04T18:03:14.338Z,2024-10-04T18:03:18Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264474091,1,,5264474085,141,41.6,5264474079,157,,5264474089,213,6.04,5264474081,56,Center,5264474087,212,38.9,5264474083,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079377,556,44,2,45,9,ajtb177oqwawkdwbqhldmq6mx,1,70.9,25.0,2024-10-04T18:03:18.602Z,2024-10-04T19:21:36Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264474101,56,Center,5264474103,286,,5264474193,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079385,385,44,2,45,9,f1h34qp5zbfl489q8vnkhiq9s,0,29.1,75.0,2024-10-04T18:03:18.603Z,2024-10-04T19:21:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264474215,233,556,5264474145,285,,5264474141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079387,557,1,2,45,9,ajtb177oqwawkdwbqhldmq6mx,0,72.4,36.0,2024-10-04T18:03:18.658Z,2024-10-04T18:03:19Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264474155,168,,5264474163,212,12.2,5264474161,141,30.4,5264474165,213,5.96,5264474153,3,,5264474157,56,Center,5264474159,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079415,386,1,2,45,11,f1h34qp5zbfl489q8vnkhiq9s,0,21.1,86.7,2024-10-04T18:03:21.184Z,2024-10-04T18:03:22Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264474295,140,38.7,5264474301,213,0.48,5264474299,212,20.8,5264474303,1,,5264474291,157,,5264474293,56,Back,5264474297,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079421,387,5,2,45,11,f1h34qp5zbfl489q8vnkhiq9s,0,34.3,101.1,2024-10-04T18:03:21.210Z,2024-10-04T19:21:54Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5264474329,347,,5264474327,56,Back,5264474611,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079455,558,5,2,45,11,ajtb177oqwawkdwbqhldmq6mx,1,65.7,-1.1,2024-10-04T18:03:21.210Z,2024-10-04T19:21:54Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264474539,347,,5264474537,56,Right,5264474601,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079527,559,1,2,45,14,ajtb177oqwawkdwbqhldmq6mx,1,73.9,0.0,2024-10-04T18:03:24.137Z,2024-10-04T18:03:28Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5264474929,212,8.6,5264474927,141,7.9,5264474923,56,Right,5264474931,213,2.24,5264474925,140,68.8,5264474921,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079615,560,1,2,45,18,ajtb177oqwawkdwbqhldmq6mx,1,61.5,18.6,2024-10-04T18:03:28.482Z,2024-10-04T18:03:33Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5264475395,212,28.6,5264475391,140,45.6,5264475393,141,52.7,5264475397,213,2.19,5264475389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079643,561,1,2,45,23,ajtb177oqwawkdwbqhldmq6mx,1,58.2,62.4,2024-10-04T18:03:33.018Z,2024-10-04T18:03:34Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5264475549,141,60.5,5264475553,213,6.16,5264475547,140,67.9,5264475545,56,Center,5264475551,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079661,562,1,2,45,24,ajtb177oqwawkdwbqhldmq6mx,1,67.9,60.5,2024-10-04T18:03:34.410Z,2024-10-04T18:03:35Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5264475625,212,6.3,5264475621,140,65.3,5264475659,156,,5264475619,56,Center,5264475623,141,68.8,5264475627,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079705,563,1,2,45,25,ajtb177oqwawkdwbqhldmq6mx,0,64.2,71.7,2024-10-04T18:03:35.162Z,2024-10-04T18:28:21Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264475891,213,6.05,5264475873,56,Center,5264475883,141,66.1,5264475889,212,16.7,5264475879,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730082811,404,1,2,45,26,f1h34qp5zbfl489q8vnkhiq9s,1,32.6,32.9,2024-10-04T18:03:35.882Z,2024-10-04T18:06:08Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264492495,152,,5264492505,213,3.08,5264492499,140,20.8,5264492503,212,12.4,5264492501,141,34.1,5264492493,5,,5264492497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079757,388,1,2,45,28,f1h34qp5zbfl489q8vnkhiq9s,0,21.3,35.6,2024-10-04T18:03:38.241Z,2024-10-04T18:03:39Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264476167,56,Back,5264476175,213,5.32,5264476173,212,30.6,5264476177,1,,5264476169,140,37.9,5264476165,157,,5264476171,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079767,389,5,2,45,29,f1h34qp5zbfl489q8vnkhiq9s,0,35.4,-1.6,2024-10-04T18:03:39.213Z,2024-10-04T19:21:55Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264476245,347,,5264476677,233,564,5264476243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079837,564,5,2,45,29,ajtb177oqwawkdwbqhldmq6mx,1,64.6,101.6,2024-10-04T18:03:39.213Z,2024-10-04T19:21:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264476617,56,Left,5264476619,347,,5264476659,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079863,565,1,2,45,33,ajtb177oqwawkdwbqhldmq6mx,1,68.7,100.0,2024-10-04T18:03:43.202Z,2024-10-04T18:03:45Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264476765,56,Left,5264476771,212,6.4,5264476773,213,4.31,5264476769,141,93.0,5264476763,107,,5264476767,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079883,566,1,2,45,35,ajtb177oqwawkdwbqhldmq6mx,1,65.9,92.9,2024-10-04T18:03:44.857Z,2024-10-04T18:03:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264476847,141,96.2,5264476843,140,71.5,5264476839,56,Left,5264476855,213,0.36,5264476851,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079899,567,1,2,45,36,ajtb177oqwawkdwbqhldmq6mx,0,71.5,96.2,2024-10-04T18:03:45.770Z,2024-10-04T18:03:46Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264476925,141,89.7,5264476921,56,Left,5264476929,213,3.80,5264476923,140,66.1,5264476927,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730079939,390,8,2,45,38,f1h34qp5zbfl489q8vnkhiq9s,1,40.5,15.7,2024-10-04T18:03:48.556Z,2024-10-04T18:06:21Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5264477111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730080047,568,1,2,45,41,ajtb177oqwawkdwbqhldmq6mx,1,34.5,45.7,2024-10-04T18:03:51.498Z,2024-10-04T18:03:53Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264477657,213,2.98,5264477653,141,48.8,5264477649,56,Back,5264477655,212,13.5,5264477651,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730080061,569,1,2,45,43,ajtb177oqwawkdwbqhldmq6mx,1,21.8,48.8,2024-10-04T18:03:52.922Z,2024-10-04T18:03:54Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5264477711,141,49.9,5264477707,56,Back,5264477713,212,13.4,5264477715,213,0.06,5264477709,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730080081,570,1,2,45,44,ajtb177oqwawkdwbqhldmq6mx,1,34.6,49.9,2024-10-04T18:03:54.202Z,2024-10-04T18:03:55Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5264477893,156,,5264477819,212,13.6,5264477815,140,25.6,5264477813,56,Back,5264477817,141,35.5,5264477821,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730080293,571,1,2,45,47,ajtb177oqwawkdwbqhldmq6mx,1,28.3,33.1,2024-10-04T18:03:57.194Z,2024-10-04T18:04:03Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264478829,212,30.2,5264478825,141,53.3,5264478833,213,0.47,5264478823,140,53.9,5264478821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730080351,572,1,2,45,54,ajtb177oqwawkdwbqhldmq6mx,0,70.5,44.6,2024-10-04T18:04:03.602Z,2024-10-04T18:04:05Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5264479093,213,5.81,5264479087,140,90.6,5264479089,141,28.6,5264479085,56,Center,5264479091,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
