id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/value
2817838729,457,1,1,47,44,b2vft81kyjurzbmekvgrqwr64,1,70.7,36.6,2025-05-22T17:48:25.394Z,2025-05-22T17:52:27Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744250201,212,12.5,5744250203,213,5.16,5744250197,140,75.9,5744250199,141,20.0,5744250195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838733,458,43,1,47,46,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T17:48:27.851Z,2025-05-23T11:35:26Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744250213,286,0,5744897425,144,3,5744250211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838739,384,83,1,47,46,8cfkisxf1fkxdqtt6tx1tup48,0,23.2,74.7,2025-05-22T17:48:27.852Z,2025-05-23T11:35:23Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744897419,399,4qyfoq5fjiochtj89w426lm21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839621,494,61,1,47,47,b2vft81kyjurzbmekvgrqwr64,0,75.8,16.7,2025-05-22T17:48:27.925Z,2025-05-23T11:35:33Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744255213,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838755,386,1,1,47,48,8cfkisxf1fkxdqtt6tx1tup48,1,17.7,66.7,2025-05-22T17:48:29.133Z,2025-05-22T17:48:31Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744250293,140,27.1,5744250297,212,10.4,5744250291,56,Back,5744250299,213,5.97,5744250295,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838759,387,1,1,47,49,8cfkisxf1fkxdqtt6tx1tup48,1,27.1,62.0,2025-05-22T17:48:29.964Z,2025-05-22T17:55:02Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5744250325,213,4.44,5744250319,140,24.1,5744250321,141,45.4,5744250323,212,11.7,5744250345,156,,5744250317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838813,388,1,1,47,56,8cfkisxf1fkxdqtt6tx1tup48,1,52.8,32.1,2025-05-22T17:48:36.941Z,2025-05-22T17:48:39Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5744250559,140,70.3,5744250561,141,55.5,5744250563,212,24.3,5744250557,56,Center,5744250565,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838817,389,61,1,47,58,8cfkisxf1fkxdqtt6tx1tup48,0,70.3,55.5,2025-05-22T17:48:39.436Z,2025-05-22T17:48:40Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5744250579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838825,460,1,1,47,58,b2vft81kyjurzbmekvgrqwr64,1,28.9,25.2,2025-05-22T17:48:39.580Z,2025-05-22T17:48:41Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744250619,212,16.7,5744250621,213,5.79,5744250613,56,Back,5744250617,141,13.5,5744250615,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838841,461,1,1,48,0,b2vft81kyjurzbmekvgrqwr64,1,34.8,11.4,2025-05-22T17:48:41.252Z,2025-05-22T17:48:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744250657,141,17.1,5744250653,56,Back,5744250655,140,22.9,5744250661,213,2.84,5744250659,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838857,462,1,1,48,2,b2vft81kyjurzbmekvgrqwr64,1,21.9,18.5,2025-05-22T17:48:43.764Z,2025-05-22T17:48:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744250755,212,20.2,5744250751,140,9.3,5744250749,56,Back,5744250753,141,41.0,5744250757,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838895,463,1,1,48,5,b2vft81kyjurzbmekvgrqwr64,0,6.6,40.6,2025-05-22T17:48:46.044Z,2025-05-22T17:48:50Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5744250881,140,57.5,5744250877,157,,5744250883,141,28.3,5744250887,213,6.13,5744250885,212,54.1,5744250889,1,,5744250879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838913,390,1,1,48,9,8cfkisxf1fkxdqtt6tx1tup48,0,37.6,70.2,2025-05-22T17:48:50.780Z,2025-05-22T17:48:58Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744250989,140,64.4,5744250991,141,74.2,5744250985,3,,5744250993,212,28.3,5744250987,56,Center,5744250995,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838907,464,44,1,48,13,b2vft81kyjurzbmekvgrqwr64,1,34.4,26.6,2025-05-22T17:48:54.781Z,2025-05-22T19:05:00Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744250967,285,,5744251005,233,391,5744250965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838915,391,44,1,48,13,8cfkisxf1fkxdqtt6tx1tup48,0,65.6,73.4,2025-05-22T17:48:54.782Z,2025-05-22T19:05:00Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744251001,286,,5744250999,56,Center,5744251009,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838909,465,61,1,48,14,b2vft81kyjurzbmekvgrqwr64,1,31.1,31.9,2025-05-22T17:48:55.085Z,2025-05-22T18:15:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744250969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838921,466,4,1,48,17,b2vft81kyjurzbmekvgrqwr64,1,33.8,33.2,2025-05-22T17:48:58.865Z,2025-05-22T17:49:03Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744251039,152,,5744251041,265,,5744251037,56,Back,5744251035,13,,5744251059,233,392,5744251063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838917,392,4,1,48,17,8cfkisxf1fkxdqtt6tx1tup48,0,66.2,66.8,2025-05-22T17:48:58.866Z,2025-05-22T17:49:04Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5744251029,152,,5744251079,233,466,5744251027,56,Center,5744251031,265,,5744251033,285,,5744251025,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838963,467,1,1,48,34,b2vft81kyjurzbmekvgrqwr64,1,45.4,34.6,2025-05-22T17:49:15.357Z,2025-05-22T17:49:16Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744251297,5,,5744251305,56,Back,5744251299,152,,5744251315,141,16.8,5744251323,213,3.94,5744251311,140,34.2,5744251319,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838969,468,1,1,48,35,b2vft81kyjurzbmekvgrqwr64,1,34.2,16.8,2025-05-22T17:49:16.171Z,2025-05-22T17:54:03Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744251347,56,Back,5744251355,213,0.71,5744251349,140,45.0,5744251351,141,31.2,5744251353,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838977,469,1,1,48,35,b2vft81kyjurzbmekvgrqwr64,1,45.0,31.2,2025-05-22T17:49:16.883Z,2025-05-22T17:49:18Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744251415,213,5.43,5744251407,56,Right,5744251411,141,12.8,5744251409,140,55.3,5744251413,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838983,470,1,1,48,37,b2vft81kyjurzbmekvgrqwr64,1,55.3,12.8,2025-05-22T17:49:18.443Z,2025-05-22T17:49:19Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744251437,140,39.6,5744251443,213,3.08,5744251441,212,16.5,5744251439,141,14.3,5744251435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839007,471,1,1,48,38,b2vft81kyjurzbmekvgrqwr64,1,39.6,14.3,2025-05-22T17:49:19.595Z,2025-05-22T17:49:23Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744251567,56,Back,5744251573,212,26.7,5744251569,140,32.8,5744251571,141,52.2,5744251575,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839017,472,1,1,48,43,b2vft81kyjurzbmekvgrqwr64,1,32.2,43.6,2025-05-22T17:49:23.979Z,2025-05-22T17:49:27Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744251629,213,1.55,5744251625,141,77.8,5744251623,140,32.6,5744251627,212,23.3,5744251621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839061,473,1,1,48,46,b2vft81kyjurzbmekvgrqwr64,1,32.6,77.8,2025-05-22T17:49:27.195Z,2025-05-22T17:49:36Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744251845,140,38.9,5744251849,212,11.1,5744251851,213,0.93,5744251843,56,Back,5744251847,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839067,474,3,1,48,51,b2vft81kyjurzbmekvgrqwr64,0,46.4,81.8,2025-05-22T17:49:32.795Z,2025-05-23T11:37:00Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744256083,233,394,5744251879,56,Back,5744251881,286,,5744897579,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839055,394,7,1,48,51,8cfkisxf1fkxdqtt6tx1tup48,1,53.6,18.2,2025-05-22T17:49:32.796Z,2025-05-23T11:37:01Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5744256077,285,,5744251787,56,Right,5744897587,383,,5744256079,233,474,5744897589,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839059,395,4,1,48,53,8cfkisxf1fkxdqtt6tx1tup48,1,50.8,32.4,2025-05-22T17:49:34.836Z,2025-05-23T11:37:10Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5744251827,56,Center,5744897659,295,,5744251829,152,,5744257471,233,475,5744251833,286,,5744251825,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839081,475,4,1,48,53,b2vft81kyjurzbmekvgrqwr64,0,49.2,67.6,2025-05-22T17:49:34.837Z,2025-05-23T11:37:13Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744251943,13,,5744251947,152,,5744897665,295,,5744251951,285,,5744251945,56,Back,5744257489,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839083,396,1,1,49,0,8cfkisxf1fkxdqtt6tx1tup48,1,48.9,31.6,2025-05-22T17:49:41.156Z,2025-05-22T17:53:54Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5744251975,152,,5744251985,213,3.56,5744251973,5,,5744251983,212,10.1,5744251977,56,Back,5744251981,141,25.5,5744251979,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839091,397,1,1,49,1,8cfkisxf1fkxdqtt6tx1tup48,1,40.1,25.5,2025-05-22T17:49:42.492Z,2025-05-22T17:53:59Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744252025,213,0.32,5744252021,141,35.8,5744252023,212,22.3,5744252017,56,Center,5744252019,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839109,398,1,1,49,8,8cfkisxf1fkxdqtt6tx1tup48,1,68.3,59.3,2025-05-22T17:49:49.164Z,2025-05-22T17:49:52Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744252135,212,27.2,5744252127,155,,5744252129,56,Right,5744252131,140,63.3,5744252137,213,4.52,5744252133,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839117,399,1,1,49,11,8cfkisxf1fkxdqtt6tx1tup48,1,63.3,20.0,2025-05-22T17:49:52.412Z,2025-05-22T17:49:55Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5744252177,213,2.30,5744252169,56,Center,5744252173,141,31.6,5744252171,140,56.6,5744252175,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839129,400,1,1,49,14,8cfkisxf1fkxdqtt6tx1tup48,1,56.6,32.8,2025-05-22T17:49:55.139Z,2025-05-22T17:49:58Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744252267,56,Center,5744252271,141,65.7,5744252269,140,59.9,5744252273,212,22.6,5744252275,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839135,401,1,1,49,17,8cfkisxf1fkxdqtt6tx1tup48,1,63.3,76.0,2025-05-22T17:49:58.331Z,2025-05-22T17:50:01Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744252303,140,75.8,5744252307,212,14.8,5744252301,56,Center,5744252309,213,5.80,5744252305,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839139,402,61,1,49,20,8cfkisxf1fkxdqtt6tx1tup48,0,74.5,65.5,2025-05-22T17:50:01.548Z,2025-05-22T17:50:02Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5744252313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839141,476,1,1,49,21,b2vft81kyjurzbmekvgrqwr64,1,29.7,33.6,2025-05-22T17:50:02.283Z,2025-05-22T17:50:03Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744252329,140,32.7,5744252331,141,25.9,5744252333,212,6.1,5744252327,56,Back,5744252335,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839145,477,1,1,49,22,b2vft81kyjurzbmekvgrqwr64,1,32.7,25.9,2025-05-22T17:50:03.411Z,2025-05-22T17:50:04Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744252351,56,Back,5744252353,140,35.9,5744252357,212,9.1,5744252355,141,38.3,5744252359,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839155,479,50,1,49,30,b2vft81kyjurzbmekvgrqwr64,1,74.4,48.1,2025-05-22T17:50:10.932Z,2025-05-23T11:43:42Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744252411,56,Center,5744898347,233,403,5744897739,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839161,403,7,1,49,30,8cfkisxf1fkxdqtt6tx1tup48,0,25.6,51.9,2025-05-22T17:50:10.933Z,2025-05-23T11:43:42Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744897757,389,,5744252433,56,Back,5744897755,385,,5744898343,233,479,5744897741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839177,480,1,1,49,33,b2vft81kyjurzbmekvgrqwr64,1,46.0,68.9,2025-05-22T17:50:14.499Z,2025-05-23T11:38:01Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744252519,212,13.1,5744252517,141,64.4,5744252513,56,Center,5744252521,213,6.05,5744252515,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839183,481,1,1,49,37,b2vft81kyjurzbmekvgrqwr64,1,62.7,67.7,2025-05-22T17:50:18.547Z,2025-05-23T11:38:07Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744252551,212,8.6,5744252545,56,Center,5744252553,213,2.33,5744252549,141,76.9,5744252547,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839185,482,1,1,49,39,b2vft81kyjurzbmekvgrqwr64,1,54.7,76.3,2025-05-22T17:50:20.187Z,2025-05-23T11:38:11Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744252561,140,59.5,5744252559,56,Center,5744252563,141,68.5,5744252567,213,5.47,5744252565,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839189,483,1,1,49,40,b2vft81kyjurzbmekvgrqwr64,1,55.9,66.1,2025-05-22T17:50:21.163Z,2025-05-22T17:50:22Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744252593,213,1.98,5744252585,56,Left,5744252591,212,9.8,5744252589,141,79.3,5744252587,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839203,484,1,1,49,41,b2vft81kyjurzbmekvgrqwr64,1,53.7,79.7,2025-05-22T17:50:22.284Z,2025-05-23T11:38:19Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744252687,141,53.8,5744252695,213,4.20,5744252683,56,Back,5744252691,212,20.2,5744252685,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839213,485,1,1,49,44,b2vft81kyjurzbmekvgrqwr64,1,42.7,52.8,2025-05-22T17:50:24.979Z,2025-05-23T11:38:24Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744252743,140,44.0,5744252747,212,20.2,5744252741,56,Back,5744252749,213,4.78,5744252745,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839231,486,1,1,49,45,b2vft81kyjurzbmekvgrqwr64,1,42.4,23.0,2025-05-22T17:50:26.347Z,2025-05-22T17:50:29Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744252849,213,5.70,5744252845,141,6.8,5744252847,212,19.9,5744252843,140,58.2,5744252841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839241,487,1,1,49,48,b2vft81kyjurzbmekvgrqwr64,1,57.8,4.7,2025-05-22T17:50:29.635Z,2025-05-23T11:38:30Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744252893,213,1.79,5744252885,56,Center,5744252891,212,16.1,5744252889,141,27.8,5744252887,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839251,488,1,1,49,50,b2vft81kyjurzbmekvgrqwr64,0,53.7,22.7,2025-05-22T17:50:31.226Z,2025-05-23T11:38:35Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744252927,140,67.4,5744252933,213,0.32,5744252925,56,Center,5744252931,212,15.2,5744252929,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839263,404,8,1,49,53,8cfkisxf1fkxdqtt6tx1tup48,1,23.9,66.4,2025-05-22T17:50:34.315Z,2025-05-23T11:39:00Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744897849,385,,5744253011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817955811,919,83,1,49,54,8cfkisxf1fkxdqtt6tx1tup48,1,37.6,88.0,2025-05-22T17:50:35.485Z,2025-05-23T11:39:22Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5744897907,399,e0rgqk3gxzs005m9ok9hvp1ck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839275,489,43,1,49,55,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T17:50:36.080Z,2025-05-23T11:39:08Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744897863,144,8,5744253043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839301,490,1,1,49,55,b2vft81kyjurzbmekvgrqwr64,1,63.0,27.6,2025-05-22T17:50:36.547Z,2025-05-22T17:50:43Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744253187,56,Back,5744253195,213,3.29,5744253193,212,30.4,5744253189,140,34.3,5744253191,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839303,491,1,1,50,2,b2vft81kyjurzbmekvgrqwr64,0,39.6,18.3,2025-05-22T17:50:43.459Z,2025-05-22T17:50:44Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744253201,140,69.4,5744253207,213,0.21,5744253203,141,28.3,5744253209,1,,5744253199,56,Center,5744253205,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839327,405,30,1,50,5,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-22T17:50:46.220Z,2025-05-22T17:50:49Z,,,,,5744253313,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817839331,493,30,1,50,5,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T17:50:46.220Z,2025-05-22T17:50:49Z,,,,,5744253321,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841545,498,18,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T18:05:18.351Z,2025-05-22T18:05:19Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5744266363,42,,5744266435,55,499,5744266367,59,23,5744266365,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841549,499,19,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T18:05:18.352Z,2025-05-23T10:33:43Z,2f0p63eeg2yc4jsyotle88q38,V. Schmølker,,,5744266389,292,9,5744266381,42,,5744266395,55,498,5744266387,59,49,5744266385,145,10,5744266393,44,Forward,5744266391,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841711,408,32,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-22T18:05:44.648Z,2025-05-22T18:05:47Z,,,,,5744267275,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841707,500,32,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T18:05:44.648Z,2025-05-23T16:15:33Z,,,,,5744267261,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841719,409,1,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,49.7,50.0,2025-05-22T18:05:44.815Z,2025-05-22T18:05:48Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744267305,56,Back,5744267315,279,S,5744267311,212,27.9,5744267313,213,3.15,5744267309,141,49.7,5744267307,140,23.1,5744267359,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841737,410,1,2,45,3,8cfkisxf1fkxdqtt6tx1tup48,1,30.1,51.3,2025-05-22T18:05:47.660Z,2025-05-22T18:05:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744267455,140,69.7,5744267451,157,,5744267457,141,26.4,5744267453,56,Center,5744267463,1,,5744267461,213,5.90,5744267459,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841747,411,1,2,45,6,8cfkisxf1fkxdqtt6tx1tup48,0,69.7,26.4,2025-05-22T18:05:51.275Z,2025-05-22T18:05:52Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5744267515,168,,5744267525,213,5.72,5744267521,141,9.7,5744267517,56,Right,5744267523,212,21.3,5744267513,3,,5744267519,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841759,501,1,2,45,8,b2vft81kyjurzbmekvgrqwr64,1,17.9,92.4,2025-05-22T18:05:52.887Z,2025-05-23T16:21:24Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744267605,1,,5744267595,56,Back,5744267593,157,,5744267597,140,41.6,5744267603,213,6.19,5744267601,212,25.0,5744267599,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841763,502,43,2,45,9,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T18:05:54.607Z,2025-05-22T18:05:59Z,2f0p63eeg2yc4jsyotle88q38,V. Schmølker,,,5744267765,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841769,503,1,2,45,10,b2vft81kyjurzbmekvgrqwr64,0,39.5,89.7,2025-05-22T18:05:55.199Z,2025-05-23T16:21:26Z,2f0p63eeg2yc4jsyotle88q38,V. Schmølker,,,5744267647,56,Back,5744267655,213,3.14,5745002653,156,,5744267651,141,89.7,5744267649,140,35.0,5744267653,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817841773,412,1,2,45,10,8cfkisxf1fkxdqtt6tx1tup48,1,67.7,12.5,2025-05-22T18:05:55.580Z,2025-05-23T16:21:38Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5744267681,213,6.15,5744267671,56,Right,5744267677,212,12.1,5744267673,140,79.1,5744267675,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
