id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2754138363,487,1,2,48,50,dbl7ir1qugqz8nvp1vzn8im50,1,5.9,71.4,2024-12-01T15:08:54.781Z,2024-12-01T15:08:57Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395672949,140,11.4,5395672955,213,1.21,5395672947,56,Back,5395672951,141,93.8,5395672953,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138401,488,1,2,48,52,dbl7ir1qugqz8nvp1vzn8im50,0,11.4,93.8,2024-12-01T15:08:56.805Z,2024-12-01T15:08:58Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395673171,140,38.6,5395673177,213,6.01,5395673167,155,,5395673175,212,29.7,5395673169,56,Back,5395673173,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138455,385,1,2,48,54,ajtb177oqwawkdwbqhldmq6mx,1,60.4,16.5,2024-12-01T15:08:59.501Z,2024-12-01T15:09:01Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395673511,141,12.6,5395673517,213,5.95,5395673509,140,67.8,5395673505,3,,5395673513,212,8.2,5395673507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138521,386,1,2,48,56,ajtb177oqwawkdwbqhldmq6mx,1,67.8,12.6,2024-12-01T15:09:00.861Z,2024-12-01T15:09:04Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5395673869,140,82.2,5395673875,213,6.07,5395673865,168,,5395673867,56,Right,5395673871,141,7.7,5395673873,212,15.5,5395673863,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138523,387,61,2,49,0,ajtb177oqwawkdwbqhldmq6mx,0,82.2,7.7,2024-12-01T15:09:04.652Z,2024-12-01T15:09:05Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5395673885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138543,388,5,2,49,0,ajtb177oqwawkdwbqhldmq6mx,0,82.3,-2.0,2024-12-01T15:09:05.326Z,2024-12-01T16:50:32Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5395674005,347,,5395674003,56,Right,5395674937,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138703,489,5,2,49,0,dbl7ir1qugqz8nvp1vzn8im50,1,17.7,102.0,2024-12-01T15:09:05.326Z,2024-12-01T16:50:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395674877,347,,5395674897,233,388,5395674873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138741,490,1,2,49,8,dbl7ir1qugqz8nvp1vzn8im50,1,14.3,100.0,2024-12-01T15:09:13.565Z,2024-12-01T15:09:15Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395675053,141,82.9,5395675047,107,,5395675057,213,4.94,5395675051,140,17.2,5395675049,56,Back,5395675055,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138747,491,1,2,49,10,dbl7ir1qugqz8nvp1vzn8im50,1,17.2,82.9,2024-12-01T15:09:14.653Z,2024-12-01T15:09:17Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395675101,156,,5395675081,212,4.8,5395675079,141,89.6,5395675075,56,Back,5395675077,140,15.9,5395675083,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138835,492,1,2,49,12,dbl7ir1qugqz8nvp1vzn8im50,1,21.3,78.7,2024-12-01T15:09:17.373Z,2024-12-01T15:09:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395675563,212,20.4,5395675565,213,4.77,5395675557,56,Back,5395675559,140,22.5,5395675561,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138793,389,43,2,49,13,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-12-01T15:09:17.589Z,2024-12-01T15:09:28Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5395676121,399,dqtarwrqvkopmzbt2ovp2dln9,5395676547,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138923,493,1,2,49,16,dbl7ir1qugqz8nvp1vzn8im50,1,32.0,40.6,2024-12-01T15:09:20.605Z,2024-12-01T15:09:24Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395676003,56,Back,5395676011,213,4.95,5395676007,141,14.3,5395676005,140,36.2,5395676009,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754138933,494,1,2,49,19,dbl7ir1qugqz8nvp1vzn8im50,1,43.1,12.8,2024-12-01T15:09:23.917Z,2024-12-01T15:09:28Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395676057,56,Right,5395676065,213,0.13,5395676059,140,68.0,5395676061,141,17.9,5395676063,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139087,495,1,2,49,23,dbl7ir1qugqz8nvp1vzn8im50,1,66.3,20.1,2024-12-01T15:09:28.221Z,2024-12-01T15:09:32Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395676937,141,8.3,5395676941,213,5.81,5395676933,56,Right,5395676939,212,17.7,5395676935,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139171,496,1,2,49,27,dbl7ir1qugqz8nvp1vzn8im50,1,81.6,12.8,2024-12-01T15:09:32.358Z,2024-12-01T15:09:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5395677337,212,12.6,5395677331,56,Center,5395677335,141,30.6,5395677339,213,1.28,5395677333,140,85.0,5395678305,210,13,5395678307,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139183,497,13,2,49,31,dbl7ir1qugqz8nvp1vzn8im50,1,87.7,40.7,2024-12-01T15:09:35.694Z,2024-12-01T16:50:10Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395678375,103,55.6,5395677393,56,Center,5395678365,29,,5395678379,231,50.4,5395678369,55,496,5395677389,22,,5395678367,154,,5395678377,230,99.0,5396300123,17,,5395678373,102,5395678363,86,,5395677921,72,,,,,,,,,,58.5,,,,,,,,,,
2754139553,390,5,2,49,32,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,40.5,2024-12-01T15:09:37.381Z,2024-12-01T16:50:33Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5395679477,233,498,5395679423,346,,5395679421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139203,498,5,2,49,32,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,59.5,2024-12-01T15:09:37.381Z,2024-12-01T16:50:33Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395679531,233,390,5395677489,56,Center,5395677491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139603,391,1,2,49,49,ajtb177oqwawkdwbqhldmq6mx,1,4.2,40.7,2024-12-01T15:09:54.380Z,2024-12-01T15:09:57Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395679653,56,Back,5395679663,212,20.8,5395679681,237,,5395679651,124,,5395679667,213,1.48,5395679655,140,6.0,5395679659,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139703,392,1,2,49,52,ajtb177oqwawkdwbqhldmq6mx,1,6.0,71.2,2024-12-01T15:09:56.829Z,2024-12-01T15:10:00Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395680113,141,96.9,5395680111,140,25.7,5395680117,213,0.70,5395680115,212,27.1,5395680109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139729,393,1,2,49,55,ajtb177oqwawkdwbqhldmq6mx,0,25.7,96.9,2024-12-01T15:10:00.228Z,2024-12-01T15:10:01Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395680219,141,70.0,5395680215,56,Back,5395680221,212,24.3,5395680217,140,40.9,5395680223,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139781,499,1,2,49,57,dbl7ir1qugqz8nvp1vzn8im50,0,56.7,21.8,2024-12-01T15:10:02.422Z,2024-12-01T15:10:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395680527,141,0.0,5395680521,56,Right,5395680517,157,,5395680533,1,,5395680529,212,17.1,5395680525,140,61.9,5395680531,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139927,394,5,2,49,58,ajtb177oqwawkdwbqhldmq6mx,1,37.1,101.8,2024-12-01T15:10:03.205Z,2024-12-01T16:50:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395681303,56,Back,5395681373,233,500,5395681305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139789,500,5,2,49,58,dbl7ir1qugqz8nvp1vzn8im50,0,62.9,-1.8,2024-12-01T15:10:03.205Z,2024-12-01T16:50:34Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395681405,233,394,5395680553,56,Right,5395680555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754139975,395,1,2,50,6,ajtb177oqwawkdwbqhldmq6mx,1,35.6,100.0,2024-12-01T15:10:11.004Z,2024-12-01T15:10:13Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395681551,213,3.39,5395681547,141,92.4,5395681541,107,,5395681545,140,13.0,5395681555,1,,5395681549,212,24.5,5395681543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140081,396,1,2,50,9,ajtb177oqwawkdwbqhldmq6mx,1,13.0,92.4,2024-12-01T15:10:13.628Z,2024-12-01T15:10:18Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395682153,212,31.1,5395682155,213,4.90,5395682149,140,18.5,5395682151,141,47.5,5395682147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140177,397,1,2,50,13,ajtb177oqwawkdwbqhldmq6mx,1,24.0,43.4,2024-12-01T15:10:18.180Z,2024-12-01T15:10:22Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395682687,213,0.86,5395682683,212,8.6,5395682677,140,29.4,5395682675,56,Back,5395682679,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140267,398,1,2,50,17,ajtb177oqwawkdwbqhldmq6mx,1,32.2,53.0,2024-12-01T15:10:22.325Z,2024-12-01T15:10:26Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5395683151,212,38.6,5395683147,140,69.0,5395683145,56,Center,5395683149,141,51.9,5395683155,1,,5395683143,155,,5395683153,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140273,399,1,2,50,18,ajtb177oqwawkdwbqhldmq6mx,0,70.2,50.5,2024-12-01T15:10:23.253Z,2024-12-01T15:12:14Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5395694443,140,72.4,5395683217,56,Center,5395694447,212,2.6,5395694441,168,,5395694445,141,48.9,5395694449,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140249,501,61,2,50,20,dbl7ir1qugqz8nvp1vzn8im50,1,23.5,58.8,2024-12-01T15:10:25.315Z,2024-12-01T15:10:25Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395683059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140317,502,83,2,50,23,dbl7ir1qugqz8nvp1vzn8im50,0,21.9,72.1,2024-12-01T15:10:27.933Z,2024-12-01T15:10:35Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395684351,399,8viazilbghyogmhd7w3lg2six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140347,503,83,2,50,25,dbl7ir1qugqz8nvp1vzn8im50,0,21.9,72.7,2024-12-01T15:10:29.854Z,2024-12-01T15:10:35Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395684297,399,8viazilbghyogmhd7w3lg2six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140465,400,1,2,50,28,ajtb177oqwawkdwbqhldmq6mx,0,78.0,34.3,2024-12-01T15:10:32.701Z,2024-12-01T15:10:36Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5395684255,140,96.5,5395684263,213,0.69,5395684259,212,25.3,5395684253,56,Center,5395684257,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140471,504,61,2,50,30,dbl7ir1qugqz8nvp1vzn8im50,1,12.1,45.7,2024-12-01T15:10:35.126Z,2024-12-01T15:10:35Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395684283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140711,506,1,2,50,38,dbl7ir1qugqz8nvp1vzn8im50,1,13.1,44.2,2024-12-01T15:10:42.654Z,2024-12-01T15:10:46Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5395685643,140,25.5,5395685639,123,,5395685641,56,Back,5395685647,212,16.3,5395685649,213,0.65,5395685645,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140757,507,1,2,50,41,dbl7ir1qugqz8nvp1vzn8im50,1,25.5,58.7,2024-12-01T15:10:46.445Z,2024-12-01T15:10:49Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395685835,140,37.8,5395685839,141,61.8,5395685843,212,13.1,5395685833,56,Back,5395685847,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140847,508,1,2,50,44,dbl7ir1qugqz8nvp1vzn8im50,1,32.2,59.7,2024-12-01T15:10:49.309Z,2024-12-01T15:10:53Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5395686281,213,2.07,5395686279,212,24.2,5395686275,140,21.2,5395686271,56,Back,5395686277,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140907,509,1,2,50,49,dbl7ir1qugqz8nvp1vzn8im50,1,22.0,92.7,2024-12-01T15:10:53.606Z,2024-12-01T15:10:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395686667,141,67.8,5395686671,213,4.46,5395686663,56,Back,5395686669,212,17.5,5395686665,140,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140941,510,1,2,50,52,dbl7ir1qugqz8nvp1vzn8im50,1,17.8,67.8,2024-12-01T15:10:57.006Z,2024-12-01T15:10:59Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395686811,212,23.5,5395686807,140,25.1,5395686813,213,5.04,5395686809,141,35.1,5395686805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754140993,511,1,2,50,54,dbl7ir1qugqz8nvp1vzn8im50,1,25.1,35.1,2024-12-01T15:10:58.958Z,2024-12-01T15:11:02Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395687089,213,5.35,5395687085,141,10.0,5395687081,56,Back,5395687087,212,21.2,5395687083,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141039,512,1,2,50,57,dbl7ir1qugqz8nvp1vzn8im50,0,40.0,10.4,2024-12-01T15:11:02.262Z,2024-12-01T15:11:05Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395687293,141,33.9,5395687305,1,,5395687301,213,0.32,5395687289,140,86.6,5395687285,56,Center,5395687297,212,51.5,5395687283,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141175,402,1,2,51,3,ajtb177oqwawkdwbqhldmq6mx,1,12.8,58.8,2024-12-01T15:11:08.221Z,2024-12-01T15:11:13Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395688137,123,,5395688141,56,Back,5395688153,212,18.7,5395688157,213,0.54,5395688149,141,73.0,5395688145,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141229,403,1,2,51,8,ajtb177oqwawkdwbqhldmq6mx,1,32.8,83.9,2024-12-01T15:11:13.437Z,2024-12-01T15:11:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5395688409,212,15.9,5395688405,140,45.5,5395688407,141,96.5,5395688411,213,0.57,5395688403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141321,404,1,2,51,11,ajtb177oqwawkdwbqhldmq6mx,1,45.5,96.5,2024-12-01T15:11:16.029Z,2024-12-01T15:11:21Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395688941,213,3.81,5395688931,140,37.5,5395688937,212,10.7,5395688933,141,86.8,5395688927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141467,405,2,2,51,17,ajtb177oqwawkdwbqhldmq6mx,1,41.0,82.6,2024-12-01T15:11:21.734Z,2024-12-01T15:11:28Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5395689763,7,8viazilbghyogmhd7w3lg2six,5395689719,141,62.0,5395689767,56,Center,5395689765,1,,5395689717,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141565,514,1,2,51,24,dbl7ir1qugqz8nvp1vzn8im50,1,26.2,36.1,2024-12-01T15:11:29.061Z,2024-12-01T15:11:33Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395690317,140,34.7,5395690311,5,,5395690319,141,9.2,5395690329,213,5.17,5395690315,56,Back,5395690325,212,20.4,5395690313,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141683,515,1,2,51,28,dbl7ir1qugqz8nvp1vzn8im50,1,34.9,9.1,2024-12-01T15:11:33.229Z,2024-12-01T15:11:38Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395691021,140,27.3,5395691027,213,2.09,5395691023,141,29.7,5395691019,56,Back,5395691025,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141763,516,1,2,51,34,dbl7ir1qugqz8nvp1vzn8im50,1,27.5,35.7,2024-12-01T15:11:38.685Z,2024-12-01T15:11:43Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395691523,213,5.38,5395691517,140,40.5,5395691521,212,22.0,5395691515,56,Back,5395691519,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141775,517,1,2,51,38,dbl7ir1qugqz8nvp1vzn8im50,1,40.4,13.5,2024-12-01T15:11:43.494Z,2024-12-01T15:11:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395691613,56,Back,5395691615,140,41.5,5395691625,213,1.50,5395691621,212,16.1,5395691617,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141831,518,1,2,51,40,dbl7ir1qugqz8nvp1vzn8im50,1,41.5,37.1,2024-12-01T15:11:44.677Z,2024-12-01T15:11:47Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395691933,140,31.0,5395691937,212,13.7,5395691931,56,Back,5395691935,141,25.2,5395691939,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754141933,519,1,2,51,42,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,29.4,2024-12-01T15:11:47.077Z,2024-12-01T15:11:52Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395692515,141,63.0,5395692519,213,1.72,5395692513,140,26.3,5395692517,212,23.1,5395692511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142103,520,1,2,51,47,dbl7ir1qugqz8nvp1vzn8im50,1,40.8,65.7,2024-12-01T15:11:52.110Z,2024-12-01T15:12:00Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395693479,140,44.5,5395693477,56,Back,5395693483,212,19.0,5395693485,213,1.36,5395693481,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142165,521,1,2,51,56,dbl7ir1qugqz8nvp1vzn8im50,1,68.8,90.8,2024-12-01T15:12:00.726Z,2024-12-01T15:12:03Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395693837,213,3.62,5395693831,140,55.8,5395693833,141,80.3,5395693829,56,Left,5395693835,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142225,522,1,2,51,58,dbl7ir1qugqz8nvp1vzn8im50,1,55.8,76.1,2024-12-01T15:12:03.478Z,2024-12-01T15:12:06Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395694139,140,48.1,5395694143,212,20.4,5395694137,56,Back,5395694145,213,4.31,5395694141,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142273,523,1,2,52,1,dbl7ir1qugqz8nvp1vzn8im50,1,47.7,48.5,2024-12-01T15:12:05.901Z,2024-12-01T15:12:08Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395694395,212,16.1,5395694389,56,Back,5395694391,140,46.2,5395694397,213,1.67,5395694393,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142375,524,1,2,52,3,dbl7ir1qugqz8nvp1vzn8im50,1,46.2,72.1,2024-12-01T15:12:07.974Z,2024-12-01T15:12:14Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395695077,213,4.83,5395695071,140,48.5,5395695073,141,43.0,5395695069,56,Back,5395695075,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142391,525,1,2,52,9,dbl7ir1qugqz8nvp1vzn8im50,1,59.5,34.8,2024-12-01T15:12:14.165Z,2024-12-01T15:12:15Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395695195,212,12.5,5395695189,56,Center,5395695193,141,33.7,5395695191,140,71.4,5395695197,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142415,526,1,2,52,10,dbl7ir1qugqz8nvp1vzn8im50,0,71.4,33.7,2024-12-01T15:12:15.341Z,2024-12-01T15:12:17Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5395695339,212,11.9,5395695335,140,74.0,5395695341,213,4.94,5395695331,56,Right,5395695337,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142469,406,1,2,52,13,ajtb177oqwawkdwbqhldmq6mx,1,18.0,77.9,2024-12-01T15:12:18.149Z,2024-12-01T15:12:19Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395695639,212,17.1,5395695635,140,34.3,5395695637,141,77.5,5395695641,213,6.27,5395695633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142553,408,61,2,52,19,ajtb177oqwawkdwbqhldmq6mx,0,35.4,95.3,2024-12-01T15:12:24.021Z,2024-12-01T15:12:24Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5395696133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142593,527,1,2,52,19,dbl7ir1qugqz8nvp1vzn8im50,1,61.7,22.1,2024-12-01T15:12:24.294Z,2024-12-01T15:12:25Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395696351,140,47.8,5395696357,213,3.57,5395696347,56,Back,5395696353,141,12.3,5395696355,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142691,529,1,2,52,20,dbl7ir1qugqz8nvp1vzn8im50,1,47.8,12.3,2024-12-01T15:12:25.567Z,2024-12-01T15:12:31Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395696877,213,1.92,5395696871,140,43.3,5395696873,141,31.6,5395696869,56,Back,5395696875,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142861,530,1,2,52,30,dbl7ir1qugqz8nvp1vzn8im50,1,49.9,32.7,2024-12-01T15:12:35.566Z,2024-12-01T15:12:39Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395697779,212,17.5,5395697775,140,35.8,5395697777,141,46.3,5395697773,56,Back,5395697781,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754142973,531,1,2,52,34,dbl7ir1qugqz8nvp1vzn8im50,1,41.1,61.2,2024-12-01T15:12:39.510Z,2024-12-01T15:12:45Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395698449,212,28.9,5395698443,141,94.2,5395698457,213,0.89,5395698431,56,Left,5395698437,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754143049,532,1,2,52,40,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,93.8,2024-12-01T15:12:44.982Z,2024-12-01T15:12:48Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395698885,56,Back,5395698889,141,79.7,5395698893,213,3.55,5395698887,140,42.5,5395698891,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754143133,533,1,2,52,43,dbl7ir1qugqz8nvp1vzn8im50,1,43.6,69.7,2024-12-01T15:12:48.518Z,2024-12-01T15:12:53Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395699391,212,20.0,5395699389,141,40.6,5395699385,56,Back,5395699393,213,4.55,5395699387,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
