id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2785258651,306,1,1,38,3,dbl7ir1qugqz8nvp1vzn8im50,1,7.0,55.2,2025-03-08T14:38:19.970Z,2025-03-08T14:38:25Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564929385,56,Back,5564929387,140,13.8,5564929393,213,1.24,5564929481,189,,5564929391,212,21.7,5564929389,141,85.4,5564929383,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785258687,307,1,1,38,9,dbl7ir1qugqz8nvp1vzn8im50,1,15.2,84.2,2025-03-08T14:38:25.298Z,2025-03-08T14:38:26Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564929571,141,53.1,5564929573,212,21.2,5564929569,140,13.9,5564929575,213,4.65,5564929567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785258741,308,1,1,38,10,dbl7ir1qugqz8nvp1vzn8im50,1,13.9,53.1,2025-03-08T14:38:26.345Z,2025-03-08T14:38:28Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564929837,141,17.9,5564929835,140,18.9,5564929833,56,Back,5564929841,213,4.93,5564929839,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785258789,309,1,1,38,12,dbl7ir1qugqz8nvp1vzn8im50,1,18.9,17.9,2025-03-08T14:38:28.777Z,2025-03-08T14:38:31Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564930105,212,23.5,5564930101,140,38.1,5564930107,213,0.54,5564930099,56,Back,5564930103,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785258819,310,1,1,38,15,dbl7ir1qugqz8nvp1vzn8im50,1,43.1,34.8,2025-03-08T14:38:31.497Z,2025-03-08T14:38:33Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5564930291,212,7.1,5564930287,140,36.3,5564930293,213,3.19,5564930289,141,34.3,5564930285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785258837,311,1,1,38,17,dbl7ir1qugqz8nvp1vzn8im50,0,36.3,34.3,2025-03-08T14:38:33.449Z,2025-03-08T14:38:34Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5564930407,155,,5564930409,56,Back,5564930415,212,7.6,5564930417,213,1.23,5564930413,141,44.9,5564930411,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785258879,378,1,1,38,20,b8oqgvx1ijeyn6y1cn6929ix4,0,61.8,51.2,2025-03-08T14:38:36.069Z,2025-03-08T14:38:36Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564930639,212,9.3,5564930641,213,5.21,5564930633,56,Center,5564930635,140,66.0,5564930637,141,39.2,5564930631,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259011,312,1,1,38,20,dbl7ir1qugqz8nvp1vzn8im50,1,27.8,62.7,2025-03-08T14:38:36.712Z,2025-03-08T14:38:41Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564931289,212,20.6,5564931275,56,Back,5564931271,3,,5564931293,213,1.12,5564931285,141,89.9,5564931279,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259053,313,1,1,38,25,dbl7ir1qugqz8nvp1vzn8im50,1,46.9,89.0,2025-03-08T14:38:41.809Z,2025-03-08T14:38:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564931487,213,4.79,5564931481,140,47.7,5564931479,56,Back,5564931485,212,10.3,5564931483,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259085,314,1,1,38,28,dbl7ir1qugqz8nvp1vzn8im50,1,51.1,72.7,2025-03-08T14:38:44.201Z,2025-03-08T14:38:45Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564931653,141,62.9,5564931649,56,Center,5564931657,213,5.39,5564931651,140,56.2,5564931655,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259191,315,1,1,38,29,dbl7ir1qugqz8nvp1vzn8im50,1,55.7,65.4,2025-03-08T14:38:45.664Z,2025-03-08T14:38:51Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5564932161,212,17.3,5564932165,213,1.18,5564932157,141,88.9,5564932149,56,Left,5564932153,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259259,316,1,1,38,35,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,89.3,2025-03-08T14:38:51Z,2025-03-08T14:38:54Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564932529,140,57.4,5564932533,212,11.7,5564932527,56,Center,5564932531,141,75.0,5564932535,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259313,317,1,1,38,38,dbl7ir1qugqz8nvp1vzn8im50,1,58.4,75.1,2025-03-08T14:38:54.698Z,2025-03-08T14:38:57Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564932755,56,Back,5564932761,212,17.0,5564932757,140,42.4,5564932763,213,3.28,5564932759,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259373,318,1,1,38,41,dbl7ir1qugqz8nvp1vzn8im50,1,42.4,71.7,2025-03-08T14:38:57.368Z,2025-03-08T14:39:00Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564933085,140,51.4,5564933091,213,0.94,5564933087,141,90.6,5564933083,56,Left,5564933089,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259443,319,1,1,38,44,dbl7ir1qugqz8nvp1vzn8im50,1,51.4,90.6,2025-03-08T14:39:00.104Z,2025-03-08T14:39:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564933343,212,9.5,5564933337,56,Left,5564933345,213,0.15,5564933339,140,60.3,5564933341,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785259593,320,2,1,38,47,dbl7ir1qugqz8nvp1vzn8im50,1,61.6,93.2,2025-03-08T14:39:03.466Z,2025-03-08T14:39:10Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564934049,7,bxamae8lo647u6k3kruigir8q,5564934023,140,96.3,5564934053,56,Center,5564934051,1,,5564934025,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785260195,322,27,1,39,28,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-08T14:39:44.099Z,2025-03-08T14:39:49Z,,,,,5564937491,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785260279,381,27,1,39,28,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-08T14:39:44.099Z,2025-03-08T14:39:49Z,,,,,5564937449,41,Injury,5564937513,233,322,5564937453,53,5u9zrgsm6wycfcbk04m64wd1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261225,323,28,1,40,19,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-08T14:40:35.216Z,2025-03-08T16:08:05Z,,,,,5565668725,233,383,5564942205,55,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261085,383,28,1,40,19,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-08T14:40:35.216Z,2025-03-08T16:08:05Z,,,,,5564941491,55,381,5565668797,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261259,384,1,1,40,29,b8oqgvx1ijeyn6y1cn6929ix4,1,19.4,26.2,2025-03-08T14:40:45.141Z,2025-03-08T14:40:47Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564942399,56,Back,5564942403,141,41.3,5564942395,5,,5564942405,212,10.9,5564942407,213,1.91,5564942401,140,15.9,5564942397,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261309,385,1,1,40,30,b8oqgvx1ijeyn6y1cn6929ix4,0,15.5,44.3,2025-03-08T14:40:46.949Z,2025-03-08T14:40:50Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564942625,140,59.4,5564942627,141,86.3,5564942633,1,,5564942621,157,,5564942631,213,0.55,5564942629,212,54.2,5564942623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261345,324,12,1,40,35,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,20.9,2025-03-08T14:40:51.767Z,2025-03-08T14:40:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564942819,141,9.7,5564942823,213,5.91,5564942817,140,49.9,5564942855,15,,5564942821,212,21.2,5564942815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261389,386,44,1,40,37,b8oqgvx1ijeyn6y1cn6929ix4,1,48.0,90.2,2025-03-08T14:40:53.245Z,2025-03-08T15:01:40Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5564942979,56,Back,5564942981,285,,5564942987,233,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261375,325,44,1,40,37,dbl7ir1qugqz8nvp1vzn8im50,0,52.0,9.8,2025-03-08T14:40:53.246Z,2025-03-08T15:01:40Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5564943009,286,,5564942919,56,Right,5564943005,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261409,387,1,1,40,37,b8oqgvx1ijeyn6y1cn6929ix4,0,44.4,90.0,2025-03-08T14:40:53.278Z,2025-03-08T16:08:10Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5564943067,56,Left,5564943075,213,6.20,5564943071,141,88.7,5564943065,3,,5564943069,140,54.9,5564943073,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261431,326,1,1,40,38,dbl7ir1qugqz8nvp1vzn8im50,0,39.1,14.0,2025-03-08T14:40:54.319Z,2025-03-08T14:40:56Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564943151,157,,5564943159,140,82.3,5564943173,1,,5564943155,56,Right,5564943167,212,45.4,5564943163,141,17.0,5564943169,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261499,388,1,1,40,42,b8oqgvx1ijeyn6y1cn6929ix4,1,17.7,85.9,2025-03-08T14:40:58.349Z,2025-03-08T14:41:00Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564943531,213,3.89,5564943523,56,Back,5564943529,212,20.1,5564943527,141,65.8,5564943525,140,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261575,389,1,1,40,44,b8oqgvx1ijeyn6y1cn6929ix4,0,3.6,65.8,2025-03-08T14:41:00.324Z,2025-03-08T14:41:04Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564943921,141,100.0,5564943919,140,37.1,5564943923,212,42.7,5564943927,1,,5564943917,56,Back,5564943915,157,,5564943925,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261625,327,5,1,40,48,dbl7ir1qugqz8nvp1vzn8im50,1,64.8,-1.4,2025-03-08T14:41:04.224Z,2025-03-08T17:03:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564944221,56,Right,5564944223,347,,5564944233,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261583,390,5,1,40,48,b8oqgvx1ijeyn6y1cn6929ix4,0,35.2,101.4,2025-03-08T14:41:04.224Z,2025-03-08T17:03:42Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564943961,347,,5564943959,56,Back,5564944267,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261649,328,1,1,40,52,dbl7ir1qugqz8nvp1vzn8im50,1,68.2,0.0,2025-03-08T14:41:08.359Z,2025-03-08T14:41:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564944361,213,0.37,5564944355,140,88.9,5564944357,141,11.1,5564944351,107,,5564944363,1,,5564944359,212,23.3,5564944353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261655,329,50,1,40,54,dbl7ir1qugqz8nvp1vzn8im50,1,90.6,11.0,2025-03-08T14:41:10.438Z,2025-03-08T15:01:27Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5564944375,56,Right,5564944377,286,,5564944489,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261673,391,7,1,40,54,b8oqgvx1ijeyn6y1cn6929ix4,1,9.4,89.0,2025-03-08T14:41:10.439Z,2025-03-08T15:01:26Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564944433,285,,5564944467,233,329,5564944431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261709,392,1,1,40,56,b8oqgvx1ijeyn6y1cn6929ix4,0,8.6,90.5,2025-03-08T14:41:12.045Z,2025-03-08T14:49:25Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564944597,213,5.93,5564944589,56,Back,5564944591,140,48.9,5564944595,212,45.0,5564944593,141,67.8,5564944599,1,,5564944587,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261749,330,1,1,40,57,dbl7ir1qugqz8nvp1vzn8im50,1,51.6,32.1,2025-03-08T14:41:13.510Z,2025-03-08T14:41:15Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564944787,3,,5564944791,140,67.2,5564944793,141,27.1,5564944797,212,16.7,5564944789,56,Center,5564944801,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261845,331,1,1,40,59,dbl7ir1qugqz8nvp1vzn8im50,1,67.2,27.1,2025-03-08T14:41:15.103Z,2025-03-08T14:41:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564945285,3,,5564945293,212,24.3,5564945287,56,Back,5564945295,213,3.55,5564945289,140,46.0,5564945291,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261911,332,1,1,41,4,dbl7ir1qugqz8nvp1vzn8im50,1,61.2,18.2,2025-03-08T14:41:20.032Z,2025-03-08T14:41:24Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564945609,140,87.1,5564945615,213,0.44,5564945611,141,37.0,5564945607,56,Center,5564945605,155,,5564945613,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785261917,333,61,1,41,8,dbl7ir1qugqz8nvp1vzn8im50,0,87.4,37.4,2025-03-08T14:41:24.262Z,2025-03-08T14:41:24Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5564945639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262259,393,12,1,41,8,b8oqgvx1ijeyn6y1cn6929ix4,1,7.8,54.0,2025-03-08T14:41:24.773Z,2025-03-08T14:41:44Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564947401,213,6.10,5564947389,56,Back,5564947391,140,32.5,5564947399,212,26.4,5564947395,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262027,334,1,1,41,12,dbl7ir1qugqz8nvp1vzn8im50,1,59.8,65.7,2025-03-08T14:41:28.037Z,2025-03-08T14:41:32Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564946175,56,Left,5564946183,141,86.5,5564946189,213,1.24,5564946179,140,64.4,5564946187,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262081,335,1,1,41,16,dbl7ir1qugqz8nvp1vzn8im50,1,70.6,91.4,2025-03-08T14:41:32.311Z,2025-03-08T14:41:35Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564946447,140,58.0,5564946445,56,Center,5564946451,212,19.7,5564946449,141,70.0,5564946453,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262159,336,1,1,41,19,dbl7ir1qugqz8nvp1vzn8im50,1,62.3,68.2,2025-03-08T14:41:35.727Z,2025-03-08T14:41:39Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564946865,212,20.8,5564946867,213,4.22,5564946861,140,52.9,5564946859,56,Center,5564946863,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262191,337,1,1,41,23,dbl7ir1qugqz8nvp1vzn8im50,1,52.9,41.2,2025-03-08T14:41:39.534Z,2025-03-08T14:41:41Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564947051,140,57.5,5564947057,213,1.31,5564947055,212,18.8,5564947053,141,67.9,5564947049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262245,338,1,1,41,25,dbl7ir1qugqz8nvp1vzn8im50,1,57.5,67.9,2025-03-08T14:41:41.126Z,2025-03-08T14:41:43Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564947297,213,0.33,5564947289,56,Center,5564947291,140,73.8,5564947295,212,18.1,5564947293,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262255,339,1,1,41,27,dbl7ir1qugqz8nvp1vzn8im50,0,73.8,76.6,2025-03-08T14:41:43.414Z,2025-03-08T14:42:17Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5564947375,141,70.5,5564947377,212,4.5,5564947371,56,Center,5564947379,213,4.33,5564947373,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262271,394,8,1,41,28,b8oqgvx1ijeyn6y1cn6929ix4,1,29.2,29.8,2025-03-08T14:41:44.045Z,2025-03-08T14:41:44Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564947443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262385,340,1,1,41,30,dbl7ir1qugqz8nvp1vzn8im50,1,63.4,80.2,2025-03-08T14:41:46.957Z,2025-03-08T14:41:48Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564947965,213,1.19,5564947955,56,Left,5564947961,141,93.0,5564947959,140,66.7,5564947963,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262441,341,1,1,41,32,dbl7ir1qugqz8nvp1vzn8im50,1,66.7,93.0,2025-03-08T14:41:48.270Z,2025-03-08T14:41:51Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564948257,141,78.7,5564948253,56,Back,5564948259,212,27.1,5564948261,213,3.51,5564948255,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262609,342,1,1,41,35,dbl7ir1qugqz8nvp1vzn8im50,1,43.6,85.0,2025-03-08T14:41:51.767Z,2025-03-08T14:42:03Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564949183,157,,5564949197,213,0.02,5564949191,140,87.9,5564949195,212,46.5,5564949193,141,86.5,5564949199,1,,5564949187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262615,343,50,1,41,41,dbl7ir1qugqz8nvp1vzn8im50,1,93.7,86.8,2025-03-08T14:41:57.772Z,2025-03-08T15:01:27Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5565032911,233,395,5564949253,56,Left,5564951379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262523,395,7,1,41,41,b8oqgvx1ijeyn6y1cn6929ix4,0,6.3,13.2,2025-03-08T14:41:57.773Z,2025-03-08T15:01:27Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564951127,285,,5564951125,56,Back,5565032885,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263067,345,61,1,41,47,dbl7ir1qugqz8nvp1vzn8im50,1,93.9,85.7,2025-03-08T14:42:03.658Z,2025-03-08T14:42:55Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5564951525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262645,344,5,1,41,48,dbl7ir1qugqz8nvp1vzn8im50,0,101.0,74.3,2025-03-08T14:42:04.062Z,2025-03-08T17:03:43Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5564951163,233,396,5564949409,56,Center,5564949411,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785262987,396,5,1,41,48,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.0,25.7,2025-03-08T14:42:04.062Z,2025-03-08T17:03:43Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564951109,346,,5564951107,56,Back,5564951133,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263035,397,1,1,42,8,b8oqgvx1ijeyn6y1cn6929ix4,1,4.9,39.2,2025-03-08T14:42:24.613Z,2025-03-08T14:42:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564951373,213,1.84,5564951363,124,,5564951369,141,49.3,5564951365,56,Back,5564951371,212,7.1,5564951377,237,,5564951367,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263047,398,1,1,42,10,b8oqgvx1ijeyn6y1cn6929ix4,1,3.1,49.3,2025-03-08T14:42:26.028Z,2025-03-08T14:42:27Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564951427,141,47.8,5564951417,56,Back,5564951421,140,10.3,5564951435,213,6.15,5564951431,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263053,399,1,1,42,10,b8oqgvx1ijeyn6y1cn6929ix4,1,10.3,47.8,2025-03-08T14:42:26.893Z,2025-03-08T14:42:28Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564951475,141,24.1,5564951477,212,17.1,5564951473,140,4.8,5564951471,56,Back,5564951479,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263137,400,1,1,42,12,b8oqgvx1ijeyn6y1cn6929ix4,1,5.8,17.0,2025-03-08T14:42:28.333Z,2025-03-08T14:42:31Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564951895,140,9.2,5564951891,56,Back,5564951899,141,4.9,5564951903,212,9.0,5564951909,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263151,401,1,1,42,15,b8oqgvx1ijeyn6y1cn6929ix4,1,9.0,6.8,2025-03-08T14:42:31.748Z,2025-03-08T14:42:32Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564951985,140,13.2,5564951991,213,0.79,5564951987,141,13.4,5564951983,56,Back,5564951989,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263177,402,1,1,42,16,b8oqgvx1ijeyn6y1cn6929ix4,1,13.2,13.4,2025-03-08T14:42:32.596Z,2025-03-08T14:42:34Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564952093,141,4.7,5564952091,140,16.9,5564952089,56,Back,5564952097,213,5.29,5564952095,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263187,403,1,1,42,18,b8oqgvx1ijeyn6y1cn6929ix4,0,16.9,4.7,2025-03-08T14:42:34.477Z,2025-03-08T14:42:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564952143,213,0.64,5564952141,212,18.0,5564952139,141,20.6,5564952137,140,30.6,5564952135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263225,346,1,1,42,20,dbl7ir1qugqz8nvp1vzn8im50,1,60.9,75.4,2025-03-08T14:42:36.317Z,2025-03-08T14:42:37Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5564952359,141,78.7,5564952363,213,0.14,5564952357,140,76.3,5564952355,56,Center,5564952361,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263339,348,1,1,42,24,dbl7ir1qugqz8nvp1vzn8im50,1,85.2,87.1,2025-03-08T14:42:40.653Z,2025-03-08T14:42:43Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564952891,213,2.92,5564952887,141,89.3,5564952883,56,Left,5564952889,212,6.8,5564952885,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263391,349,1,1,42,27,dbl7ir1qugqz8nvp1vzn8im50,1,78.9,89.7,2025-03-08T14:42:43.053Z,2025-03-08T14:42:45Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564953109,212,8.6,5564953103,56,Left,5564953107,141,90.5,5564953105,140,70.7,5564953111,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263383,404,83,1,42,29,b8oqgvx1ijeyn6y1cn6929ix4,0,22.3,12.5,2025-03-08T14:42:45.109Z,2025-03-08T14:42:49Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564953369,399,bxamae8lo647u6k3kruigir8q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785263395,350,3,1,42,29,dbl7ir1qugqz8nvp1vzn8im50,0,73.6,87.5,2025-03-08T14:42:45.812Z,2025-03-08T15:01:28Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564953125,286,,5564953951,233,405,5564953123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
