id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/value
2738583345,367,1,1,44,48,bd4qakf7j0wwie8wke9km7uj8,1,38.3,9.8,2024-10-25T17:45:44.220Z,2024-10-28T19:23:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5310937109,56,Right,5310937111,140,55.8,5310937117,213,6.10,5310937115,212,18.7,5310937113,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583439,368,1,1,44,52,bd4qakf7j0wwie8wke9km7uj8,1,66.7,3.2,2024-10-25T17:45:47.909Z,2024-10-28T19:23:02Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5310937653,56,Right,5310937655,140,87.3,5310937657,141,9.1,5310937659,212,22.0,5310937661,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583467,369,1,1,45,0,bd4qakf7j0wwie8wke9km7uj8,1,88.3,13.0,2024-10-25T17:45:56.300Z,2024-10-28T19:23:01Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5310937813,212,7.8,5310937815,213,4.08,5310937811,141,3.7,5310937807,56,Right,5310937809,140,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583475,370,1,1,45,1,bd4qakf7j0wwie8wke9km7uj8,0,86.8,7.1,2024-10-25T17:45:57.118Z,2024-10-28T19:36:01Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5323367443,20,,5310937867,212,4.2,5310937861,56,Right,5310937857,2,,5310937905,233,439,5310937863,140,89.0,5310937903,236,,5310937865,141,12.2,5310937909,286,,5310937859,155,5323367441,224,5310937869,213,0.98,,,,,,,,,,,,,,,,,,,
2738583453,439,12,1,45,1,ajtb177oqwawkdwbqhldmq6mx,1,8.3,83.8,2024-10-25T17:45:57.218Z,2024-10-28T19:22:28Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310937733,56,Back,5310937955,233,370,5310937731,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583567,440,61,1,45,2,ajtb177oqwawkdwbqhldmq6mx,1,1.8,68.5,2024-10-25T17:45:58.757Z,2024-10-28T19:22:28Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310938383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583555,371,6,1,45,7,bd4qakf7j0wwie8wke9km7uj8,1,99.2,31.3,2024-10-25T17:46:03.732Z,2024-10-28T19:23:01Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5310938389,75,,5310938387,56,Center,5310938493,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583575,441,6,1,45,7,ajtb177oqwawkdwbqhldmq6mx,0,0.8,68.7,2024-10-25T17:46:03.732Z,2024-10-28T19:36:12Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310938545,233,371,5310938463,56,Back,5310938465,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584167,372,1,1,45,45,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2024-10-25T17:46:40.917Z,2024-10-28T19:36:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5310941425,155,,5310941441,213,1.72,5310941423,6,,5310941429,56,Center,5310941437,141,42.2,5310941433,140,95.4,5310941439,212,28.7,5310941421,2,,5323368627,72,,5310941427,223,,,,,,,,,,,,,,,,,,,,,,,,
2738584369,443,12,1,45,51,ajtb177oqwawkdwbqhldmq6mx,1,5.4,54.0,2024-10-25T17:46:47.297Z,2024-10-28T19:22:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5310942553,140,38.5,5310942555,141,95.1,5310942575,213,0.68,5310942557,212,44.6,5310942551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584355,373,1,1,45,56,bd4qakf7j0wwie8wke9km7uj8,1,73.4,7.0,2024-10-25T17:46:52.580Z,2024-10-28T19:23:00Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5310942457,140,34.3,5310942461,212,42.2,5310942465,213,2.91,5310942455,56,Back,5310942469,1,,5310942459,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584399,374,1,1,46,3,bd4qakf7j0wwie8wke9km7uj8,1,38.7,19.4,2024-10-25T17:46:59.020Z,2024-10-28T19:23:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5310942699,213,2.08,5310942691,56,Back,5310942697,212,15.8,5310942695,141,39.7,5310942693,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584409,375,1,1,46,7,bd4qakf7j0wwie8wke9km7uj8,1,31.3,39.2,2024-10-25T17:47:02.932Z,2024-10-28T19:23:00Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5310942781,141,21.7,5310942779,140,34.8,5310942783,212,12.5,5310942785,213,5.01,5310942775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584443,376,1,1,46,8,bd4qakf7j0wwie8wke9km7uj8,1,34.8,21.7,2024-10-25T17:47:04.021Z,2024-10-28T19:23:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5310942967,212,23.8,5310942961,56,Back,5310942963,140,34.1,5310942965,141,56.7,5310942969,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584473,377,1,1,46,9,bd4qakf7j0wwie8wke9km7uj8,1,34.1,56.7,2024-10-25T17:47:05.804Z,2024-10-28T19:23:00Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5310943123,213,5.68,5310943113,157,,5310943125,1,,5310943115,56,Center,5310943119,141,28.7,5310943121,212,33.4,5310943117,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584479,378,1,1,46,12,bd4qakf7j0wwie8wke9km7uj8,1,60.3,28.7,2024-10-25T17:47:08.213Z,2024-10-28T19:22:59Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5310943179,141,35.8,5310943183,213,2.59,5310943175,56,Center,5310943191,156,,5310943177,140,52.9,5310943181,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584555,379,2,1,46,13,bd4qakf7j0wwie8wke9km7uj8,1,53.0,35.8,2024-10-25T17:47:09.828Z,2024-10-28T19:22:59Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5310943663,141,28.6,5310943659,56,Center,5310943661,140,79.2,5310943657,7,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584595,445,1,1,46,25,ajtb177oqwawkdwbqhldmq6mx,1,35.1,67.2,2024-10-25T17:47:21.225Z,2024-10-28T19:22:27Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5310943899,141,44.2,5310943889,5,,5310943907,213,4.48,5310943895,56,Back,5310943893,241,,5310943897,140,31.6,5310943903,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584639,446,1,1,46,28,ajtb177oqwawkdwbqhldmq6mx,1,31.6,44.2,2024-10-25T17:47:24.161Z,2024-10-28T19:22:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310944137,212,17.6,5310944131,141,70.0,5310944125,56,Back,5310944127,140,30.8,5310944143,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584669,447,1,1,46,31,ajtb177oqwawkdwbqhldmq6mx,1,30.8,70.0,2024-10-25T17:47:26.865Z,2024-10-28T19:22:27Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310944281,140,60.5,5310944287,213,0.53,5310944283,141,96.6,5310944285,212,36.1,5310944289,1,,5310944279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584719,448,1,1,46,33,ajtb177oqwawkdwbqhldmq6mx,1,59.6,91.8,2024-10-25T17:47:29.609Z,2024-10-28T19:22:26Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5310944497,212,24.2,5310944491,56,Back,5310944493,140,38.1,5310944495,141,79.0,5310944499,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584767,449,1,1,46,36,ajtb177oqwawkdwbqhldmq6mx,1,38.1,79.0,2024-10-25T17:47:32.641Z,2024-10-28T19:22:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5310944737,212,28.3,5310944731,56,Back,5310944733,140,47.5,5310944735,141,40.0,5310944739,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584787,450,1,1,46,40,ajtb177oqwawkdwbqhldmq6mx,1,46.7,31.9,2024-10-25T17:47:36.257Z,2024-10-28T19:22:26Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5310944873,141,5.3,5310944875,212,21.4,5310944871,140,57.6,5310944869,56,Right,5310944877,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584809,451,1,1,46,42,ajtb177oqwawkdwbqhldmq6mx,0,57.4,5.8,2024-10-25T17:47:38.345Z,2024-10-28T19:22:26Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310944957,212,9.5,5310944951,56,Right,5310944959,213,5.71,5310944953,140,65.0,5310944955,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584975,380,5,1,46,44,bd4qakf7j0wwie8wke9km7uj8,1,35.8,101.7,2024-10-25T17:47:40.069Z,2024-10-28T19:22:59Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5310945877,56,Back,5310945951,233,452,5310945879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584813,452,5,1,46,44,ajtb177oqwawkdwbqhldmq6mx,0,64.2,-1.7000000000000002,2024-10-25T17:47:40.069Z,2024-10-28T19:22:25Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5310945967,233,380,5310944971,56,Right,5310944973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585005,381,1,1,47,0,bd4qakf7j0wwie8wke9km7uj8,0,37.3,100.0,2024-10-25T17:47:56.396Z,2024-10-28T19:22:58Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5310946029,141,92.6,5310946031,212,31.1,5310946027,140,66.4,5310946035,1,,5310946025,56,Left,5310946023,107,,5310946033,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585023,453,8,1,47,3,ajtb177oqwawkdwbqhldmq6mx,1,33.9,9.5,2024-10-25T17:47:59.809Z,2024-10-28T19:37:32Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5310946153,56,Back,5323373233,384,,5310946197,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585049,382,1,1,47,4,bd4qakf7j0wwie8wke9km7uj8,0,65.1,91.1,2024-10-25T17:48:00.779Z,2024-10-28T19:22:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5310946349,56,Left,5310946353,141,90.5,5310946355,212,10.2,5310946347,3,,5310946351,140,74.8,5310946357,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585095,454,1,1,47,6,ajtb177oqwawkdwbqhldmq6mx,0,20.8,9.1,2024-10-25T17:48:02.649Z,2024-10-28T19:22:25Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5310946611,213,6.04,5310946609,212,13.0,5310946603,56,Back,5310946605,140,32.8,5310946601,3,,5310946607,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585159,383,30,1,47,26,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-25T17:48:22.004Z,2024-10-25T17:48:22Z,,,,,5310946951,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585165,455,30,1,47,26,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-25T17:48:22.004Z,2024-10-25T17:48:22Z,,,,,5310946975,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595833,391,32,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-25T18:03:44.420Z,2024-10-25T18:03:44Z,,,,,5311002119,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595845,461,32,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-25T18:03:44.420Z,2024-10-28T17:43:59Z,,,,,5311002171,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595865,462,1,2,45,0,ajtb177oqwawkdwbqhldmq6mx,1,49.8,50.1,2024-10-25T18:03:44.421Z,2024-10-25T18:03:47Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5311002265,212,15.6,5311002263,141,48.5,5311002269,279,S,5311002259,56,Back,5311002261,140,35.0,5311002267,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596015,463,1,2,45,3,ajtb177oqwawkdwbqhldmq6mx,0,35.0,48.5,2024-10-25T18:03:47.700Z,2024-10-28T19:39:07Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5323378501,157,,5311003069,56,Left,5311003071,140,69.7,5311003077,213,0.59,5311003075,212,43.7,5311003073,141,84.1,5311003079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738595987,392,44,2,45,6,bd4qakf7j0wwie8wke9km7uj8,1,30.1,13.0,2024-10-25T18:03:50.787Z,2024-10-25T19:14:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5311002945,285,,5311002943,56,Back,5311003175,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596019,464,44,2,45,6,ajtb177oqwawkdwbqhldmq6mx,0,69.9,87.0,2024-10-25T18:03:50.788Z,2024-10-25T19:14:18Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5311003095,56,Left,5311003097,286,,5311003253,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596009,393,1,2,45,6,bd4qakf7j0wwie8wke9km7uj8,0,29.8,8.3,2024-10-25T18:03:50.939Z,2024-10-25T19:23:48Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5311003049,141,22.3,5311003045,56,Back,5311003051,212,17.9,5311003041,3,,5311003047,140,44.2,5311003053,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740876369,985,1,2,45,9,ajtb177oqwawkdwbqhldmq6mx,0,60.4,66.0,2024-10-25T18:03:53.699Z,2024-10-28T19:39:41Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5323380339,213,3.24,5323380337,212,8.2,5323380331,56,Center,5323380335,141,64.8,5323380333,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596129,394,1,2,45,14,bd4qakf7j0wwie8wke9km7uj8,0,44.0,24.8,2024-10-25T18:03:58.636Z,2024-10-28T19:39:51Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5311003673,1,,5311003667,141,0.0,5323380871,155,,5311003665,140,77.5,5311003663,56,Right,5311003671,213,5.83,5311003669,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596145,395,5,2,45,14,bd4qakf7j0wwie8wke9km7uj8,0,76.5,-1.2,2024-10-25T18:03:59.376Z,2024-10-25T19:11:27Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5311003727,56,Right,5311003729,347,,5311004341,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596225,465,5,2,45,14,ajtb177oqwawkdwbqhldmq6mx,1,23.5,101.2,2024-10-25T18:03:59.376Z,2024-10-25T19:11:26Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5311004243,56,Back,5311004293,233,395,5311004247,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596253,466,1,2,45,19,ajtb177oqwawkdwbqhldmq6mx,1,25.0,100.0,2024-10-25T18:04:04.219Z,2024-10-25T18:04:05Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5311004421,107,,5311004427,140,32.0,5311004439,213,5.32,5311004435,212,13.0,5311004431,141,86.2,5311004423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596325,467,1,2,45,21,ajtb177oqwawkdwbqhldmq6mx,1,32.0,86.2,2024-10-25T18:04:05.500Z,2024-10-25T18:04:08Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5311004825,212,9.6,5311004819,140,26.3,5311004829,213,2.25,5311004821,141,97.2,5311004817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596347,468,1,2,45,24,ajtb177oqwawkdwbqhldmq6mx,0,26.3,97.2,2024-10-25T18:04:08.556Z,2024-10-25T18:04:09Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5311004971,140,60.8,5311004969,56,Center,5311004977,213,5.84,5311004979,1,,5311004967,157,,5311004973,141,71.8,5311004975,212,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596361,396,1,2,45,25,bd4qakf7j0wwie8wke9km7uj8,0,45.3,34.3,2024-10-25T18:04:09.907Z,2024-10-25T18:04:10Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5311005091,213,6.11,5311005077,141,30.5,5311005071,140,59.6,5311005065,56,Center,5311005061,3,,5311005085,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596459,469,61,2,45,28,ajtb177oqwawkdwbqhldmq6mx,0,36.6,70.2,2024-10-25T18:04:13.355Z,2024-10-25T18:04:13Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5311005569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596505,397,1,2,45,30,bd4qakf7j0wwie8wke9km7uj8,1,57.4,33.1,2024-10-25T18:04:14.611Z,2024-10-25T19:23:49Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5311005779,140,64.8,5311005783,212,7.9,5311005785,213,0.16,5311005777,56,Center,5311005781,141,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596713,399,1,2,45,31,bd4qakf7j0wwie8wke9km7uj8,1,64.8,35.0,2024-10-25T18:04:15.563Z,2024-10-25T18:04:24Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5311006867,213,5.13,5311006861,212,20.9,5311006857,141,7.0,5311006849,56,Right,5311006853,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596731,400,3,2,45,37,bd4qakf7j0wwie8wke9km7uj8,0,80.4,8.7,2024-10-25T18:04:21.577Z,2024-10-28T19:40:36Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5323383813,465,,5311006977,286,,5311007135,233,470,5311006975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596699,470,7,2,45,37,ajtb177oqwawkdwbqhldmq6mx,1,19.6,91.3,2024-10-25T18:04:21.578Z,2024-10-28T19:40:33Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5311007047,233,400,5311006781,56,Back,5323383635,384,,5311006783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596807,471,1,2,45,38,ajtb177oqwawkdwbqhldmq6mx,1,30.2,88.4,2024-10-25T18:04:23.291Z,2024-10-25T18:04:27Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5311007381,141,85.9,5311007377,56,Back,5311007379,140,16.5,5311007383,212,14.5,5311007385,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596839,473,1,2,45,42,ajtb177oqwawkdwbqhldmq6mx,1,16.5,85.9,2024-10-25T18:04:27.123Z,2024-10-25T18:04:28Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5311007557,213,0.73,5311007551,140,24.1,5311007549,56,Back,5311007553,141,96.5,5311007555,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596881,474,1,2,45,44,ajtb177oqwawkdwbqhldmq6mx,1,24.1,96.5,2024-10-25T18:04:28.426Z,2024-10-25T18:24:14Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5311007803,213,3.54,5311007797,140,9.0,5311007799,141,86.8,5311007795,56,Back,5311007801,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596903,475,1,2,45,45,ajtb177oqwawkdwbqhldmq6mx,1,9.0,86.8,2024-10-25T18:04:30.395Z,2024-10-25T18:04:31Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5311007923,212,8.3,5311007925,213,0.62,5311007919,140,15.4,5311007921,141,93.9,5311007917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596941,476,1,2,45,47,ajtb177oqwawkdwbqhldmq6mx,1,15.4,93.9,2024-10-25T18:04:31.755Z,2024-10-25T18:04:34Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5311008155,213,5.92,5311008147,56,Back,5311008153,212,33.8,5311008149,140,45.5,5311008151,141,76.3,5311008145,157,,5311008157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738596951,477,1,2,45,50,ajtb177oqwawkdwbqhldmq6mx,0,45.5,76.3,2024-10-25T18:04:34.546Z,2024-10-25T18:04:35Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5311008209,213,5.94,5311008201,56,Center,5311008207,212,22.6,5311008205,141,65.1,5311008203,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597125,402,1,2,45,55,bd4qakf7j0wwie8wke9km7uj8,1,35.3,34.7,2024-10-25T18:04:39.980Z,2024-10-25T18:04:43Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5311009219,141,10.1,5311009215,56,Back,5311009223,213,4.98,5311009217,140,39.7,5311009221,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597191,403,1,2,45,58,bd4qakf7j0wwie8wke9km7uj8,1,37.2,11.9,2024-10-25T18:04:43.018Z,2024-10-28T19:41:19Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5311009577,141,48.2,5311009581,213,2.39,5311009583,1,,5311009573,56,Back,5311009575,140,12.2,5311009579,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597217,404,1,2,46,1,bd4qakf7j0wwie8wke9km7uj8,0,9.5,53.3,2024-10-25T18:04:45.939Z,2024-10-25T19:23:52Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5311009721,56,Center,5311009727,212,56.3,5311009719,157,,5311009729,213,6.14,5311009731,1,,5311009725,141,41.3,5311009723,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597317,478,1,2,46,4,ajtb177oqwawkdwbqhldmq6mx,0,34.1,50.3,2024-10-25T18:04:48.563Z,2024-10-25T18:10:38Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5311010273,1,,5311010267,141,29.4,5311010261,3,,5311010263,56,Center,5311010265,140,62.8,5311010271,213,5.84,5311010269,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597289,405,61,2,46,6,bd4qakf7j0wwie8wke9km7uj8,0,36.7,57.6,2024-10-25T18:04:51.227Z,2024-10-25T19:23:57Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5311010087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597341,479,1,2,46,8,ajtb177oqwawkdwbqhldmq6mx,0,62.8,29.4,2024-10-25T18:04:52.452Z,2024-10-25T18:24:12Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5311010423,212,12.2,5311010425,213,0.89,5311010421,141,43.4,5311010417,56,Center,5311010419,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740878309,834,3,2,46,8,bd4qakf7j0wwie8wke9km7uj8,0,26.3,51.6,2024-10-25T18:04:53.198Z,2024-10-28T22:32:06Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5323697691,233,986,5323391055,464,,5323391053,285,,5323391049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740878315,986,7,2,46,8,ajtb177oqwawkdwbqhldmq6mx,0,73.7,48.4,2024-10-25T18:04:53.199Z,2024-10-28T19:42:52Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5323391083,56,Center,5323391681,384,,5323391085,286,,5323391089,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597417,406,1,2,46,10,bd4qakf7j0wwie8wke9km7uj8,1,28.8,39.1,2024-10-25T18:04:54.987Z,2024-10-25T18:04:56Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5311010839,213,3.13,5311010835,141,39.4,5311010833,140,11.0,5311010831,56,Back,5311010837,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738597501,407,1,2,46,12,bd4qakf7j0wwie8wke9km7uj8,0,11.0,39.4,2024-10-25T18:04:56.651Z,2024-10-25T18:05:00Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5311011303,56,Back,5311011305,140,48.3,5311011311,213,0.20,5311011309,212,40.0,5311011313,1,,5311011307,141,51.2,5311011301,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
