id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792792943,422,1,2,45,35,ajtb177oqwawkdwbqhldmq6mx,1,97.3,11.3,2025-03-29T16:04:17.604Z,2025-03-29T16:04:19Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5606160685,140,85.0,5606160687,141,6.8,5606160683,56,Right,5606160691,213,3.37,5606160689,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792792979,423,1,2,45,37,ajtb177oqwawkdwbqhldmq6mx,1,85.0,6.7,2025-03-29T16:04:19.682Z,2025-03-29T16:04:21Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606160865,213,2.91,5606160863,212,15.5,5606160861,141,12.0,5606160857,56,Right,5606160859,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793153,424,1,2,45,38,ajtb177oqwawkdwbqhldmq6mx,1,70.7,12.0,2025-03-29T16:04:20.835Z,2025-03-29T16:04:25Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5606161713,56,Center,5606161715,140,67.4,5606161721,213,1.84,5606161717,141,30.6,5606161719,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793179,425,1,2,45,42,ajtb177oqwawkdwbqhldmq6mx,1,67.4,30.6,2025-03-29T16:04:24.962Z,2025-03-29T16:04:25Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5606161859,56,Center,5606161867,213,4.00,5606161863,141,26.1,5606161865,212,4.0,5606161861,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793193,426,1,2,45,43,ajtb177oqwawkdwbqhldmq6mx,1,64.9,26.4,2025-03-29T16:04:25.563Z,2025-03-29T16:04:26Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5606161931,213,6.01,5606161927,212,13.8,5606161913,56,Right,5606161923,141,21.0,5606161917,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793235,427,1,2,45,43,ajtb177oqwawkdwbqhldmq6mx,1,77.6,21.0,2025-03-29T16:04:26.154Z,2025-03-29T16:04:27Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5606162169,213,3.16,5606162159,140,63.0,5606162163,141,20.6,5606162155,56,Right,5606162165,212,15.3,5606162231,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793485,428,1,2,45,46,ajtb177oqwawkdwbqhldmq6mx,1,66.7,20.1,2025-03-29T16:04:29.290Z,2025-03-29T16:04:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5606163513,213,3.18,5606163501,56,Back,5606163509,212,28.3,5606163505,141,18.3,5606163503,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793639,429,1,2,45,50,ajtb177oqwawkdwbqhldmq6mx,1,35.7,19.7,2025-03-29T16:04:32.427Z,2025-03-29T16:04:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5606164297,56,Back,5606164299,140,23.8,5606164301,141,41.5,5606164305,213,2.27,5606164303,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793739,430,1,2,45,53,ajtb177oqwawkdwbqhldmq6mx,1,23.8,45.7,2025-03-29T16:04:36.299Z,2025-03-29T16:04:39Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606164815,212,20.7,5606164809,140,30.3,5606164813,141,74.5,5606164819,213,1.24,5606164805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792793877,431,1,2,45,56,ajtb177oqwawkdwbqhldmq6mx,0,30.4,78.7,2025-03-29T16:04:39.355Z,2025-03-29T16:04:43Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5606165385,56,Left,5606165393,213,0.09,5606165475,1,,5606165389,141,86.5,5606165391,212,57.6,5606165387,140,85.0,5606165383,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794011,408,59,2,46,2,8cfkisxf1fkxdqtt6tx1tup48,1,25.2,24.4,2025-03-29T16:04:44.850Z,2025-03-29T16:04:46Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5606165967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794181,409,1,2,46,3,8cfkisxf1fkxdqtt6tx1tup48,0,25.2,24.4,2025-03-29T16:04:45.802Z,2025-03-29T16:59:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5606166789,56,Right,5606166805,213,6.02,5606166793,140,61.0,5606726013,157,,5606166801,212,38.9,5606726015,1,,5606166797,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794185,432,1,2,46,5,ajtb177oqwawkdwbqhldmq6mx,1,49.0,89.7,2025-03-29T16:04:47.515Z,2025-03-29T19:05:38Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5606166851,212,17.0,5606166849,141,89.4,5606166847,140,65.2,5606166843,3,,5606166845,56,Left,5606166853,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794221,433,1,2,46,7,ajtb177oqwawkdwbqhldmq6mx,1,66.1,89.7,2025-03-29T16:04:50.098Z,2025-03-29T17:00:03Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5606167029,213,3.65,5606167019,56,Left,5606167023,141,86.6,5606167021,140,62.5,5606167025,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794197,410,43,2,46,7,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-29T16:04:50.099Z,2025-03-29T16:59:48Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5606726985,144,74,5606166905,285,0,5606167127,233,433,5606166901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794291,434,1,2,46,9,ajtb177oqwawkdwbqhldmq6mx,1,59.9,83.0,2025-03-29T16:04:51.819Z,2025-03-29T16:04:53Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5606167405,213,3.13,5606167399,141,83.2,5606167403,212,14.6,5606167393,56,Back,5606167395,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794397,435,1,2,46,10,ajtb177oqwawkdwbqhldmq6mx,1,46.2,83.5,2025-03-29T16:04:52.970Z,2025-03-29T16:04:56Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5606167997,141,94.7,5606168005,213,0.68,5606168003,212,12.1,5606167991,140,55.1,5606167983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794603,436,1,2,46,13,ajtb177oqwawkdwbqhldmq6mx,1,55.1,94.7,2025-03-29T16:04:55.884Z,2025-03-29T19:05:35Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5606168951,155,,5606168967,212,67.9,5606168969,213,5.22,5606168959,56,Right,5606168965,141,7.4,5606168963,140,86.4,5606168971,1,,5606168953,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794815,437,1,2,46,21,ajtb177oqwawkdwbqhldmq6mx,1,81.8,23.0,2025-03-29T16:05:04.076Z,2025-03-29T16:05:06Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5606170031,141,36.9,5606170035,212,9.5,5606170025,140,82.2,5606170037,213,1.53,5606170021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792794923,438,1,2,46,24,ajtb177oqwawkdwbqhldmq6mx,1,82.6,37.4,2025-03-29T16:05:06.476Z,2025-03-29T16:05:09Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606170555,212,12.2,5606170551,140,72.8,5606170549,56,Center,5606170553,141,47.0,5606170557,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792795121,439,1,2,46,26,ajtb177oqwawkdwbqhldmq6mx,1,74.5,54.9,2025-03-29T16:05:09.243Z,2025-03-29T16:05:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5606171543,155,,5606171547,140,96.2,5606171551,212,31.4,5606171549,141,86.6,5606171553,213,0.76,5606171545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792795155,440,1,2,46,31,ajtb177oqwawkdwbqhldmq6mx,0,98.9,85.7,2025-03-29T16:05:14.155Z,2025-03-29T16:05:16Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5606171725,2,,5606171733,141,55.2,5606171735,212,20.7,5606171737,213,4.71,5606171729,56,Center,5606171731,140,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792795793,412,1,2,46,48,8cfkisxf1fkxdqtt6tx1tup48,1,2.1,45.7,2025-03-29T16:05:30.787Z,2025-03-29T16:05:33Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5606174941,123,,5606174949,212,19.6,5606174947,141,73.6,5606175043,189,,5606174945,140,6.7,5606174951,213,1.32,5606174943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792795863,413,1,2,46,50,8cfkisxf1fkxdqtt6tx1tup48,1,6.7,73.6,2025-03-29T16:05:33.298Z,2025-03-29T16:05:34Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5606175301,212,16.7,5606175297,140,4.5,5606175299,141,49.3,5606175295,56,Back,5606175305,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792795923,414,1,2,46,51,8cfkisxf1fkxdqtt6tx1tup48,1,4.5,49.3,2025-03-29T16:05:34.241Z,2025-03-29T16:05:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5606175625,141,26.8,5606175621,56,Back,5606175623,140,12.9,5606175627,212,17.7,5606175629,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796115,415,1,2,46,53,8cfkisxf1fkxdqtt6tx1tup48,1,12.9,26.8,2025-03-29T16:05:35.625Z,2025-03-29T16:05:41Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5606176511,140,24.8,5606176519,213,5.47,5606176509,56,Back,5606176515,212,18.1,5606176513,141,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796263,416,1,2,46,58,8cfkisxf1fkxdqtt6tx1tup48,0,36.6,7.6,2025-03-29T16:05:40.865Z,2025-03-29T16:05:44Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5606177271,140,76.9,5606177279,213,0.33,5606177269,56,Center,5606177275,212,44.7,5606177281,1,,5606177273,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796423,442,1,2,47,3,ajtb177oqwawkdwbqhldmq6mx,1,26.8,70.3,2025-03-29T16:05:45.507Z,2025-03-29T16:05:48Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606178091,56,Back,5606178099,213,5.99,5606178097,212,10.2,5606178095,141,66.0,5606178093,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796499,443,1,2,47,5,ajtb177oqwawkdwbqhldmq6mx,1,36.3,65.5,2025-03-29T16:05:48.211Z,2025-03-29T16:05:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5606178513,212,21.0,5606178509,140,30.1,5606178515,213,4.40,5606178507,56,Back,5606178511,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796607,444,1,2,47,7,ajtb177oqwawkdwbqhldmq6mx,1,29.1,33.1,2025-03-29T16:05:50.131Z,2025-03-29T16:05:52Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5606179055,56,Back,5606179079,213,1.13,5606179069,141,54.5,5606179061,140,35.7,5606179073,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796749,445,1,2,47,10,ajtb177oqwawkdwbqhldmq6mx,1,36.3,58.2,2025-03-29T16:05:52.588Z,2025-03-29T16:05:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5606179781,212,19.9,5606179779,141,62.3,5606179777,140,55.1,5606179783,213,0.14,5606179775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796765,446,3,2,47,13,ajtb177oqwawkdwbqhldmq6mx,0,47.0,49.2,2025-03-29T16:05:55.874Z,2025-03-29T16:06:00Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5606180773,233,417,5606179879,56,Back,5606179881,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796921,417,7,2,47,13,8cfkisxf1fkxdqtt6tx1tup48,1,51.8,49.6,2025-03-29T16:05:55.875Z,2025-03-29T16:06:01Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5606180733,233,446,5606180569,56,Center,5606180571,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796935,418,61,2,47,17,8cfkisxf1fkxdqtt6tx1tup48,1,57.9,49.5,2025-03-29T16:05:59.702Z,2025-03-29T16:06:00Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5606180661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792796991,420,1,2,47,18,8cfkisxf1fkxdqtt6tx1tup48,0,69.8,75.4,2025-03-29T16:06:00.865Z,2025-03-29T16:07:01Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5606180937,212,27.7,5606180933,140,90.8,5606180939,213,5.63,5606180931,56,Center,5606180935,141,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792797305,448,1,2,47,23,ajtb177oqwawkdwbqhldmq6mx,1,12.8,73.5,2025-03-29T16:06:06.234Z,2025-03-29T16:06:09Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606182665,123,,5606182671,141,37.1,5606182673,212,26.1,5606182669,140,20.6,5606182675,213,5.03,5606182667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792797355,449,1,2,47,26,ajtb177oqwawkdwbqhldmq6mx,1,21.1,36.6,2025-03-29T16:06:08.851Z,2025-03-29T16:06:10Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5606182953,212,18.6,5606182955,213,2.03,5606182947,56,Back,5606182949,140,13.3,5606182951,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792797411,450,1,2,47,27,ajtb177oqwawkdwbqhldmq6mx,1,13.3,61.2,2025-03-29T16:06:09.867Z,2025-03-29T16:06:11Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606183237,212,30.7,5606183233,140,14.1,5606183231,56,Back,5606183235,141,16.1,5606183229,155,,5606183241,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792797449,451,1,2,47,28,ajtb177oqwawkdwbqhldmq6mx,0,14.1,15.8,2025-03-29T16:06:11.172Z,2025-03-29T16:06:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5606183499,1,,5606183497,213,0.63,5606183491,140,40.8,5606183493,141,45.8,5606183495,212,34.7,5606183487,157,,5606183489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792797537,421,1,2,47,31,8cfkisxf1fkxdqtt6tx1tup48,0,53.9,59.5,2025-03-29T16:06:13.433Z,2025-03-29T16:06:15Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5606183973,140,89.4,5606183969,56,Center,5606183975,141,51.3,5606183987,1,,5606183979,212,37.7,5606183965,3,,5606183983,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792797665,452,1,2,47,33,ajtb177oqwawkdwbqhldmq6mx,1,10.8,62.3,2025-03-29T16:06:15.700Z,2025-03-29T16:06:18Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5606184669,213,4.14,5606184653,3,,5606184659,140,7.1,5606184655,56,Back,5606184661,141,53.4,5606184665,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798439,455,1,2,47,48,ajtb177oqwawkdwbqhldmq6mx,1,11.4,50.7,2025-03-29T16:06:30.411Z,2025-03-29T16:06:37Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606188597,213,5.88,5606188585,56,Back,5606188601,1,,5606188583,155,,5606188593,212,35.6,5606188587,140,42.6,5606188589,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798451,456,3,2,47,54,ajtb177oqwawkdwbqhldmq6mx,0,58.8,10.7,2025-03-29T16:06:36.384Z,2025-03-29T16:06:38Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606188657,56,Right,5606188659,286,,5606188815,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798417,422,7,2,47,54,8cfkisxf1fkxdqtt6tx1tup48,0,36.3,93.7,2025-03-29T16:06:36.385Z,2025-03-29T16:06:38Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5606188475,56,Back,5606188477,285,,5606188751,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798589,423,45,2,47,58,8cfkisxf1fkxdqtt6tx1tup48,0,37.4,91.0,2025-03-29T16:06:40.514Z,2025-03-29T16:07:49Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5606191077,233,457,5606189459,56,Back,5606189461,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798625,457,3,2,47,58,ajtb177oqwawkdwbqhldmq6mx,1,57.3,12.2,2025-03-29T16:06:40.514Z,2025-03-29T16:06:48Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606189653,286,,5606191021,233,423,5606189651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798663,458,61,2,48,0,ajtb177oqwawkdwbqhldmq6mx,0,73.3,2.6,2025-03-29T16:06:42.458Z,2025-03-29T16:06:42Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606189871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798717,459,5,2,48,1,ajtb177oqwawkdwbqhldmq6mx,0,66.4,-1.2,2025-03-29T16:06:43.548Z,2025-03-29T16:06:49Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606190501,233,424,5606190097,56,Right,5606190099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798735,424,5,2,48,1,8cfkisxf1fkxdqtt6tx1tup48,1,33.6,101.2,2025-03-29T16:06:43.867Z,2025-03-29T17:03:18Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5606190341,233,459,5606190151,347,,5606190149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792798979,425,1,2,48,2,8cfkisxf1fkxdqtt6tx1tup48,1,39.7,100.0,2025-03-29T16:06:45.186Z,2025-03-29T16:06:49Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5606191483,141,84.1,5606191475,56,Back,5606191495,1,,5606191487,212,22.4,5606191481,140,21.4,5606191493,213,3.68,5606191473,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799013,426,1,2,48,6,8cfkisxf1fkxdqtt6tx1tup48,0,21.4,84.1,2025-03-29T16:06:48.987Z,2025-03-29T16:06:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5606191663,141,100.0,5606191653,157,,5606191665,212,46.6,5606191667,213,0.24,5606191669,1,,5606191659,56,Left,5606191661,140,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799307,460,5,2,48,7,ajtb177oqwawkdwbqhldmq6mx,1,38.8,-0.6,2025-03-29T16:06:49.795Z,2025-03-29T16:06:59Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606193119,347,,5606193187,233,427,5606193117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799119,427,5,2,48,9,8cfkisxf1fkxdqtt6tx1tup48,0,57.8,100.8,2025-03-29T16:06:52.175Z,2025-03-29T16:06:58Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5606192165,56,Left,5606192169,347,,5606193237,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799443,461,1,2,48,15,ajtb177oqwawkdwbqhldmq6mx,1,46.7,0.0,2025-03-29T16:06:58.012Z,2025-03-29T16:07:00Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5606193793,107,,5606193805,213,2.59,5606193795,56,Back,5606193797,140,30.3,5606193799,141,14.3,5606193801,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799531,462,1,2,48,18,ajtb177oqwawkdwbqhldmq6mx,1,30.3,14.3,2025-03-29T16:07:00.563Z,2025-03-29T16:07:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5606194191,56,Back,5606194195,141,31.6,5606194197,212,16.9,5606194193,140,18.8,5606194201,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799675,463,1,2,48,20,ajtb177oqwawkdwbqhldmq6mx,0,19.1,31.6,2025-03-29T16:07:02.723Z,2025-03-29T16:07:06Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606194881,140,60.0,5606194889,1,,5606194887,213,5.80,5606194877,157,,5606194879,56,Right,5606194885,212,48.5,5606194883,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799691,464,5,2,48,23,ajtb177oqwawkdwbqhldmq6mx,0,57.8,-1.1,2025-03-29T16:07:06.039Z,2025-03-29T16:07:15Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5606194955,56,Right,5606196763,233,428,5606194957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792799987,428,5,2,48,24,8cfkisxf1fkxdqtt6tx1tup48,1,41.1,101.4,2025-03-29T16:07:06.393Z,2025-03-29T16:07:15Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5606196595,347,,5606196591,56,Back,5606196693,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800081,429,1,2,48,32,8cfkisxf1fkxdqtt6tx1tup48,1,44.5,100.0,2025-03-29T16:07:14.473Z,2025-03-29T16:07:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5606197127,212,26.5,5606197129,213,5.97,5606197121,56,Left,5606197123,140,68.5,5606197119,107,,5606197125,141,88.5,5606197133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800097,430,50,2,48,34,8cfkisxf1fkxdqtt6tx1tup48,1,65.0,88.0,2025-03-29T16:07:16.986Z,2025-03-29T16:07:23Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5606197221,286,,5606197217,56,Left,5606197591,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800143,465,7,2,48,34,ajtb177oqwawkdwbqhldmq6mx,0,35.0,12.0,2025-03-29T16:07:16.987Z,2025-03-29T16:07:22Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606197519,233,430,5606197431,285,,5606197429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800313,431,43,2,48,37,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-29T16:07:20.297Z,2025-03-29T16:07:32Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5606198259,286,0,5606200231,144,3,5606198257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800385,432,1,2,48,40,8cfkisxf1fkxdqtt6tx1tup48,1,85.6,85.5,2025-03-29T16:07:22.576Z,2025-03-29T16:08:04Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5606198633,212,8.5,5606198635,213,0.07,5606198629,140,93.7,5606198627,56,Left,5606198631,141,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800465,433,3,2,48,43,8cfkisxf1fkxdqtt6tx1tup48,0,93.0,86.8,2025-03-29T16:07:25.522Z,2025-03-29T16:07:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5606198995,56,Left,5606200547,233,466,5606198997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800733,466,7,2,48,43,ajtb177oqwawkdwbqhldmq6mx,1,6.6,13.4,2025-03-29T16:07:25.523Z,2025-03-29T16:07:34Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606200323,285,,5606200321,56,Back,5606200471,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800749,467,4,2,48,46,ajtb177oqwawkdwbqhldmq6mx,1,6.6,14.2,2025-03-29T16:07:28.440Z,2025-03-29T16:07:37Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5606200701,265,,5606200697,152,,5606200705,285,,5606200693,13,,5606200695,56,Back,5606200733,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792800543,434,4,2,48,46,8cfkisxf1fkxdqtt6tx1tup48,0,93.4,85.8,2025-03-29T16:07:28.441Z,2025-03-29T16:07:37Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5606200835,233,467,5606199513,56,Left,5606199509,13,,5606199515,152,,5606199521,286,,5606199519,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
