id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2732381169,351,5,1,43,15,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,40.0,2024-10-07T17:43:46.156Z,2024-10-07T19:37:47Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276920373,233,438,5276920241,346,,5276920237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381179,438,5,1,43,15,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.4,60.0,2024-10-07T17:43:46.156Z,2024-10-07T19:37:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276920365,233,351,5276920265,56,Back,5276920321,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381271,439,1,1,43,37,8gxd9ry2580pu1b1dd5ny9ymy,0,2.7,45.4,2024-10-07T17:44:07.916Z,2024-10-07T17:44:11Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5276920751,56,Center,5276920757,212,66.3,5276920763,74,,5276920755,141,23.9,5276920761,1,,5276920759,213,6.06,5276920749,124,,5276920753,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381281,352,1,1,43,42,b8oqgvx1ijeyn6y1cn6929ix4,1,43.3,65.5,2024-10-07T17:44:12.659Z,2024-10-07T17:44:13Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5276920823,56,Back,5276920829,212,14.6,5276920825,140,29.4,5276920821,3,,5276920831,213,3.11,5276920827,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381285,353,1,1,43,43,b8oqgvx1ijeyn6y1cn6929ix4,0,29.4,66.1,2024-10-07T17:44:13.740Z,2024-10-07T17:44:15Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5276920851,3,,5276920857,141,59.4,5276920853,56,Center,5276920859,212,24.3,5276920861,213,6.09,5276920855,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381291,440,61,1,43,46,8gxd9ry2580pu1b1dd5ny9ymy,0,44.5,26.5,2024-10-07T17:44:16.587Z,2024-10-07T17:44:16Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276920903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381307,442,50,1,43,47,8gxd9ry2580pu1b1dd5ny9ymy,1,37.0,28.6,2024-10-07T17:44:18.195Z,2024-10-07T19:31:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276920997,286,,5276920995,56,Back,5276921029,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381301,354,7,1,43,47,b8oqgvx1ijeyn6y1cn6929ix4,1,63.0,71.4,2024-10-07T17:44:18.196Z,2024-10-07T19:31:04Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5276920975,285,,5276921005,233,442,5276920973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381305,441,1,1,43,48,8gxd9ry2580pu1b1dd5ny9ymy,0,32.6,18.9,2024-10-07T17:44:18.564Z,2024-10-07T19:22:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276920983,141,24.6,5276920985,212,4.3,5276920979,56,Back,5276920989,1,,5276920981,140,34.4,5276920987,213,1.12,5276920977,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381329,356,1,1,43,50,b8oqgvx1ijeyn6y1cn6929ix4,1,53.5,49.1,2024-10-07T17:44:21.019Z,2024-10-07T17:44:24Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5276921123,212,16.6,5276921117,56,Back,5276921125,213,3.68,5276921119,140,39.9,5276921121,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381351,357,1,1,43,53,b8oqgvx1ijeyn6y1cn6929ix4,1,40.9,37.3,2024-10-07T17:44:24.013Z,2024-10-07T17:44:28Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5276921221,155,,5276921227,141,69.1,5276921231,213,0.47,5276921225,140,81.6,5276921229,212,47.9,5276921233,1,,5276921223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381373,358,1,1,43,58,b8oqgvx1ijeyn6y1cn6929ix4,1,80.9,69.6,2024-10-07T17:44:28.819Z,2024-10-07T17:44:35Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5276921357,56,Left,5276921365,213,0.99,5276921363,212,12.8,5276921359,140,87.6,5276921361,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381379,359,1,1,44,4,b8oqgvx1ijeyn6y1cn6929ix4,1,84.9,91.2,2024-10-07T17:44:35.235Z,2024-10-07T17:44:36Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276921389,141,90.9,5276921391,212,6.0,5276921387,140,79.2,5276921385,56,Left,5276921393,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381409,360,1,1,44,5,b8oqgvx1ijeyn6y1cn6929ix4,1,79.2,90.9,2024-10-07T17:44:35.875Z,2024-10-07T17:44:39Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5276921497,213,0.40,5276921491,140,85.4,5276921489,56,Left,5276921495,212,7.1,5276921493,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381451,362,1,1,44,10,b8oqgvx1ijeyn6y1cn6929ix4,1,86.7,95.3,2024-10-07T17:44:40.564Z,2024-10-07T17:44:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276921693,140,78.3,5276921695,141,79.4,5276921691,56,Left,5276921697,212,14.0,5276921699,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381455,363,1,1,44,14,b8oqgvx1ijeyn6y1cn6929ix4,0,84.7,89.1,2024-10-07T17:44:44.757Z,2024-10-07T17:44:45Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5276921711,141,88.0,5276921715,213,6.01,5276921709,140,87.2,5276921707,56,Left,5276921713,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381489,364,50,1,44,19,b8oqgvx1ijeyn6y1cn6929ix4,1,95.0,89.1,2024-10-07T17:44:49.588Z,2024-10-07T19:31:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5276921875,286,,5276921873,56,Left,5276921985,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381505,444,7,1,44,19,8gxd9ry2580pu1b1dd5ny9ymy,1,5.0,10.9,2024-10-07T17:44:49.589Z,2024-10-07T19:31:05Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5276921961,56,Back,5276921977,233,364,5276921963,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381507,445,61,1,44,23,8gxd9ry2580pu1b1dd5ny9ymy,0,12.6,9.8,2024-10-07T17:44:53.371Z,2024-10-07T17:44:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5276921967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381509,365,43,1,44,23,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-07T17:44:53.964Z,2024-10-07T17:45:08Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276921971,286,0,5276921969,56,Left,5276922393,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381513,366,50,1,44,23,b8oqgvx1ijeyn6y1cn6929ix4,1,87.9,89.2,2024-10-07T17:44:53.998Z,2024-10-07T19:31:06Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276932635,233,446,5276921981,56,Left,5276932285,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381517,446,7,1,44,23,8gxd9ry2580pu1b1dd5ny9ymy,1,12.1,10.8,2024-10-07T17:44:53.999Z,2024-10-07T19:31:06Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5276932627,285,,5276932625,56,Back,5276932629,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732383397,372,83,1,44,25,b8oqgvx1ijeyn6y1cn6929ix4,0,68.0,93.2,2024-10-07T17:44:55.365Z,2024-10-07T17:55:33Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5276932891,399,dncrhma6gwcn6pxiu7hfc6qz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381529,447,3,1,44,26,8gxd9ry2580pu1b1dd5ny9ymy,0,14.4,6.0,2024-10-07T17:44:57.075Z,2024-10-07T19:31:07Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5276922085,285,,5276922083,56,Back,5276922135,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381523,367,7,1,44,26,b8oqgvx1ijeyn6y1cn6929ix4,1,85.6,94.0,2024-10-07T17:44:57.076Z,2024-10-07T19:31:07Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5276922055,56,Left,5276922057,286,,5276922053,167,,5276922119,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381525,368,5,1,44,27,b8oqgvx1ijeyn6y1cn6929ix4,0,84.1,101.1,2024-10-07T17:44:58.108Z,2024-10-07T19:37:48Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5276922061,56,Left,5276922063,347,,5276922861,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381633,448,5,1,44,27,8gxd9ry2580pu1b1dd5ny9ymy,1,15.9,-1.1,2024-10-07T17:44:58.108Z,2024-10-07T19:37:48Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5276922843,347,,5276922839,56,Back,5276922845,233,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381695,449,1,1,44,56,8gxd9ry2580pu1b1dd5ny9ymy,1,14.6,0.0,2024-10-07T17:45:26.506Z,2024-10-07T17:45:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276923215,107,,5276923219,140,4.1,5276923221,141,40.3,5276923227,1,,5276923223,212,30.2,5276923217,56,Back,5276923225,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381699,450,70,1,44,59,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-10-07T17:45:29.365Z,2024-10-07T17:45:45Z,,,,5276923245,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381683,369,30,1,45,12,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-07T17:45:42.540Z,2024-10-07T17:45:42Z,,,,5276923143,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732381703,451,30,1,45,12,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-10-07T17:45:42.540Z,2024-10-07T17:45:46Z,,,,5276923267,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384215,374,32,2,45,0,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-07T18:00:59.517Z,2024-10-07T18:01:03Z,,,,5276938151,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384203,461,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-10-07T18:00:59.517Z,2024-10-07T18:00:59Z,,,,5276938101,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384209,462,1,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,50.1,50.0,2024-10-07T18:00:59.518Z,2024-10-07T18:01:02Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276938119,212,14.0,5276938115,140,36.9,5276938121,213,3.28,5276938113,56,Back,5276938117,141,47.2,5276938123,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384217,463,1,2,45,2,8gxd9ry2580pu1b1dd5ny9ymy,1,36.9,47.2,2024-10-07T18:01:01.979Z,2024-10-07T18:01:03Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276938163,140,39.9,5276938165,141,19.8,5276938167,212,18.9,5276938161,56,Back,5276938169,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384223,464,1,2,45,4,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,19.8,2024-10-07T18:01:03.827Z,2024-10-07T18:01:05Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276938203,213,1.72,5276938197,140,37.6,5276938199,141,43.9,5276938201,212,16.6,5276938195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384241,465,1,2,45,5,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,44.0,2024-10-07T18:01:05.283Z,2024-10-07T18:01:09Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276938311,212,21.9,5276938309,141,75.7,5276938313,213,1.74,5276938307,140,34.0,5276938305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384251,466,1,2,45,9,8gxd9ry2580pu1b1dd5ny9ymy,1,33.9,75.6,2024-10-07T18:01:09.156Z,2024-10-07T18:01:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276938357,141,94.7,5276938353,56,Left,5276938359,212,23.5,5276938355,140,52.5,5276938361,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384259,467,1,2,45,12,8gxd9ry2580pu1b1dd5ny9ymy,1,53.0,93.5,2024-10-07T18:01:12.035Z,2024-10-07T18:01:14Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276938395,56,Center,5276938401,212,25.7,5276938399,141,74.1,5276938403,213,5.74,5276938397,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384273,468,1,2,45,14,8gxd9ry2580pu1b1dd5ny9ymy,1,74.0,74.1,2024-10-07T18:01:14.419Z,2024-10-07T18:01:16Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276938479,141,88.6,5276938475,56,Left,5276938483,213,1.83,5276938481,212,10.2,5276938477,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384285,469,1,2,45,16,8gxd9ry2580pu1b1dd5ny9ymy,0,71.3,91.1,2024-10-07T18:01:16.116Z,2024-10-07T18:01:17Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5276938529,213,5.89,5276938521,56,Left,5276938527,212,21.5,5276938525,141,79.1,5276938523,140,90.2,5276938519,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384291,375,1,2,45,18,b8oqgvx1ijeyn6y1cn6929ix4,0,10.6,12.3,2024-10-07T18:01:18.263Z,2024-10-07T18:01:18Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5276938563,213,6.20,5276938565,1,,5276938557,140,23.5,5276938553,157,,5276938559,141,10.6,5276938555,56,Back,5276938561,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384301,470,61,2,45,19,8gxd9ry2580pu1b1dd5ny9ymy,0,89.1,81.7,2024-10-07T18:01:19.275Z,2024-10-07T18:01:19Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276938613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384413,377,1,2,45,37,b8oqgvx1ijeyn6y1cn6929ix4,0,14.9,32.7,2024-10-07T18:01:36.920Z,2024-10-07T18:02:26Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5276939147,56,Center,5276939267,189,,5276939157,1,,5276939151,141,61.2,5276939153,212,55.3,5276939145,199,,5276939149,140,64.2,5276939155,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384435,472,1,2,45,49,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,9.2,2024-10-07T18:01:48.964Z,2024-10-07T18:01:52Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276939301,213,0.39,5276939293,56,Back,5276939297,141,16.8,5276939291,155,,5276939295,140,43.6,5276939299,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384439,473,1,2,45,52,8gxd9ry2580pu1b1dd5ny9ymy,1,43.6,16.8,2024-10-07T18:01:52.044Z,2024-10-07T18:04:02Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5276939333,213,0.36,5276939323,168,,5276939329,141,27.1,5276939325,56,Center,5276939331,212,20.0,5276939321,3,,5276939327,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384893,491,1,2,45,54,8gxd9ry2580pu1b1dd5ny9ymy,1,44.6,27.0,2024-10-07T18:01:53.738Z,2024-10-07T18:03:39Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5276941765,140,53.9,5276941767,141,13.7,5276941769,212,13.3,5276941771,213,5.54,5276941763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384447,474,61,2,45,54,8gxd9ry2580pu1b1dd5ny9ymy,0,65.9,18.8,2024-10-07T18:01:54.323Z,2024-10-07T19:22:21Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5276939369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384765,385,61,2,45,55,b8oqgvx1ijeyn6y1cn6929ix4,0,44.2,80.2,2024-10-07T18:01:55.238Z,2024-10-07T19:22:19Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5276941057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384461,379,1,2,45,56,b8oqgvx1ijeyn6y1cn6929ix4,1,44.9,81.5,2024-10-07T18:01:55.799Z,2024-10-07T18:01:57Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5276939427,141,79.6,5276939431,213,6.16,5276939429,212,10.8,5276939425,140,55.1,5276939423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384473,380,1,2,45,57,b8oqgvx1ijeyn6y1cn6929ix4,1,54.9,79.0,2024-10-07T18:01:57.078Z,2024-10-07T18:02:01Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5276939495,212,13.3,5276939491,141,73.0,5276939489,140,67.0,5276939487,56,Center,5276939501,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384483,475,4,2,46,1,8gxd9ry2580pu1b1dd5ny9ymy,1,40.0,28.8,2024-10-07T18:02:00.870Z,2024-10-07T18:02:09Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276939551,233,381,5276939547,265,,5276939541,13,,5276939543,56,Back,5276939545,152,,5276939549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384477,381,4,2,46,1,b8oqgvx1ijeyn6y1cn6929ix4,0,60.0,71.2,2024-10-07T18:02:00.871Z,2024-10-07T18:02:10Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5276939525,265,,5276939523,152,,5276939527,285,,5276939521,56,Center,5276939561,233,475,5276939519,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384497,476,1,2,46,9,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,32.4,2024-10-07T18:02:08.683Z,2024-10-07T18:02:10Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276939627,56,Back,5276939631,141,53.1,5276939629,140,30.6,5276939635,213,1.95,5276939625,152,,5276939633,212,15.2,5276939623,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384503,477,1,2,46,9,8gxd9ry2580pu1b1dd5ny9ymy,1,30.6,53.1,2024-10-07T18:02:09.211Z,2024-10-07T18:02:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276939659,56,Back,5276939667,213,1.21,5276939661,140,37.1,5276939663,141,79.6,5276939665,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384507,478,1,2,46,13,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,79.6,2024-10-07T18:02:12.787Z,2024-10-07T18:02:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276939711,212,17.6,5276939709,141,55.1,5276939705,56,Back,5276939707,140,31.6,5276939713,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384529,479,1,2,46,16,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,55.1,2024-10-07T18:02:15.539Z,2024-10-07T18:02:20Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276939835,212,16.9,5276939829,56,Back,5276939833,141,30.9,5276939837,213,4.93,5276939831,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384533,480,1,2,46,20,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,37.9,2024-10-07T18:02:20.099Z,2024-10-07T18:02:21Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5276939859,141,10.6,5276939855,140,40.4,5276939861,212,21.8,5276939853,56,Back,5276939863,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384557,481,1,2,46,22,8gxd9ry2580pu1b1dd5ny9ymy,1,40.4,10.6,2024-10-07T18:02:21.595Z,2024-10-07T18:02:29Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5276940005,212,25.4,5276939999,56,Center,5276940003,141,31.5,5276940001,140,60.5,5276940007,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384563,482,1,2,46,30,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,30.7,2024-10-07T18:02:29.827Z,2024-10-07T18:02:31Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5276940039,1,,5276940029,56,Left,5276940035,212,34.7,5276940033,141,81.1,5276940031,140,64.6,5276940037,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384575,483,1,2,46,31,8gxd9ry2580pu1b1dd5ny9ymy,1,64.6,81.1,2024-10-07T18:02:31.323Z,2024-10-07T18:02:33Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276940103,140,74.6,5276940109,213,0.60,5276940105,141,91.7,5276940101,56,Left,5276940107,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384579,484,1,2,46,33,8gxd9ry2580pu1b1dd5ny9ymy,0,74.6,91.7,2024-10-07T18:02:33.091Z,2024-10-07T18:02:35Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5276940131,56,Left,5276940137,212,19.8,5276940135,141,85.3,5276940139,213,6.06,5276940133,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384595,382,1,2,46,39,b8oqgvx1ijeyn6y1cn6929ix4,0,13.6,9.5,2024-10-07T18:02:39.102Z,2024-10-07T18:04:14Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5276940209,212,58.0,5276940205,140,68.8,5276940213,1,,5276940203,56,Right,5276940201,157,,5276940207,141,13.5,5276940211,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384675,485,1,2,46,46,8gxd9ry2580pu1b1dd5ny9ymy,1,27.4,75.7,2024-10-07T18:02:46.506Z,2024-10-07T18:02:54Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5276940585,140,53.5,5276940597,213,0.46,5276940589,141,95.7,5276940593,212,30.6,5276940581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384669,383,83,2,46,53,b8oqgvx1ijeyn6y1cn6929ix4,0,52.2,23.0,2024-10-07T18:02:52.543Z,2024-10-07T18:02:57Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5276940677,399,6dzg820946z4848whaa6ny2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384689,486,1,2,46,54,8gxd9ry2580pu1b1dd5ny9ymy,1,55.5,78.4,2024-10-07T18:02:54.291Z,2024-10-07T18:02:57Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5276940663,140,73.8,5276940669,213,0.46,5276940665,141,92.4,5276940667,212,21.4,5276940661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384709,487,1,2,46,58,8gxd9ry2580pu1b1dd5ny9ymy,1,78.8,93.0,2024-10-07T18:02:57.699Z,2024-10-07T18:03:01Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5276940781,141,79.6,5276940777,56,Left,5276940783,212,18.5,5276940779,140,94.1,5276940785,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732384739,488,1,2,47,2,8gxd9ry2580pu1b1dd5ny9ymy,1,92.0,83.2,2024-10-07T18:03:01.523Z,2024-10-07T18:03:13Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,1.0,5276940923,212,16.6,5276940911,56,Left,5276941235,210,13,5276940915,140,76.2,5276940919,141,84.7,5276940927,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
