id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2803932851,441,61,2,47,57,ajtb177oqwawkdwbqhldmq6mx,1,3.1,91.1,2025-04-20T14:04:41.303Z,2025-04-20T14:04:41Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5667388723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932853,442,6,2,47,57,ajtb177oqwawkdwbqhldmq6mx,0,3.0,88.4,2025-04-20T14:04:41.917Z,2025-04-20T14:04:46Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5667388741,56,Back,5667388743,73,,5667388833,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932857,480,6,2,47,57,7gkglopz9cjsysn2u6sbhuvc5,1,97.0,11.6,2025-04-20T14:04:41.917Z,2025-04-20T15:18:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667388809,233,442,5667388761,56,Right,5667388763,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803933683,482,1,2,48,47,7gkglopz9cjsysn2u6sbhuvc5,1,99.5,0.4,2025-04-20T14:05:32.118Z,2025-04-20T14:08:01Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5667393385,2,,5667393395,223,,5667393405,141,56.9,5667393391,155,,5667393403,140,96.3,5667393407,212,38.6,5667393409,213,1.66,5667393411,1,,5667393389,6,,5667393399,56,,,,,Center,,,,,,,,,,,,,,,,,
2803933689,483,44,2,48,48,7gkglopz9cjsysn2u6sbhuvc5,1,95.9,60.0,2025-04-20T14:05:33.203Z,2025-04-20T15:18:44Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667393453,286,,5667563907,233,743,5667393451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803959479,743,44,2,48,48,ajtb177oqwawkdwbqhldmq6mx,0,4.1,40.0,2025-04-20T14:05:33.204Z,2025-04-20T15:18:44Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667563925,233,483,5667536415,56,Back,5667536417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803933747,484,1,2,48,49,7gkglopz9cjsysn2u6sbhuvc5,1,96.5,58.1,2025-04-20T14:05:33.565Z,2025-04-20T14:07:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,1.0,5667398187,25,,5667398183,210,16,5667393769,212,4.9,5667393763,140,95.0,5667393767,141,51.2,5667398185,154,,5667393759,3,,5667393771,213,4.39,5667393761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2803933927,485,44,2,48,50,7gkglopz9cjsysn2u6sbhuvc5,1,96.6,46.4,2025-04-20T14:05:34.765Z,2025-04-20T14:07:52Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667394685,286,,5667394683,56,Center,5667394743,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803933905,444,44,2,48,50,ajtb177oqwawkdwbqhldmq6mx,0,3.4,53.6,2025-04-20T14:05:34.766Z,2025-04-20T15:15:17Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667394581,285,,5667394749,233,485,5667394579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934375,486,16,2,48,51,7gkglopz9cjsysn2u6sbhuvc5,1,96.4,47.0,2025-04-20T14:05:36.132Z,2025-04-20T20:39:32Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667398267,103,22.2,5667398271,231,48.4,5668736159,15,,5667398261,55,484,5667397073,16,,5667398265,102,46.1,5667398257,29,,5667398253,25,,5667397075,56,Center,5668736163,328,5667398259,154,5668736161,81,,5667397811,374,5667397815,375,48:51.578,,,2025-04-20 15:05:35.874,5667398269,230,99.3,,,,,,
2803934101,445,1,2,49,52,ajtb177oqwawkdwbqhldmq6mx,1,50.7,49.7,2025-04-20T14:06:36.835Z,2025-04-20T14:44:53Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5667395567,56,Back,5667395577,212,21.9,5667395573,141,51.9,5667564827,279,G,5667395599,189,,5667395579,213,3.07,5667395569,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803968791,888,1,2,49,53,ajtb177oqwawkdwbqhldmq6mx,1,37.2,10.9,2025-04-20T14:06:37.500Z,2025-04-20T15:16:59Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5667587491,212,9.8,5667587493,213,3.79,5667587487,140,29.7,5667587483,56,Back,5667660151,189,,5667587489,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934217,446,1,2,49,55,ajtb177oqwawkdwbqhldmq6mx,1,29.9,51.9,2025-04-20T14:06:40.172Z,2025-04-20T14:06:47Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667396219,141,7.4,5667396225,213,5.45,5667396215,56,Right,5667396227,1,,5667396217,140,56.1,5667396221,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971929,789,83,2,49,56,7gkglopz9cjsysn2u6sbhuvc5,0,43.8,89.7,2025-04-20T14:06:40.296Z,2025-04-20T14:55:24Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667604477,399,8viazilbghyogmhd7w3lg2six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934225,447,1,2,49,57,ajtb177oqwawkdwbqhldmq6mx,0,50.4,4.7,2025-04-20T14:06:42.004Z,2025-04-20T15:17:09Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667660439,213,2.33,5667396263,56,Back,5667660435,141,15.6,5667660437,212,10.2,5667660433,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972071,790,8,2,49,58,7gkglopz9cjsysn2u6sbhuvc5,1,56.5,86.3,2025-04-20T14:06:42.296Z,2025-04-20T15:16:35Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667605203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934283,448,1,2,50,4,ajtb177oqwawkdwbqhldmq6mx,1,19.8,5.2,2025-04-20T14:06:48.500Z,2025-04-20T14:06:53Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5667396573,213,2.02,5667396567,140,9.9,5667396571,212,24.2,5667396565,56,Back,5667396569,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934331,450,4,2,50,7,ajtb177oqwawkdwbqhldmq6mx,1,42.6,66.5,2025-04-20T14:06:52.295Z,2025-04-20T15:18:14Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5667396905,56,Back,5667396907,152,,5667396903,13,,5667396911,286,,5667396909,265,,5667606791,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972323,791,4,2,50,8,7gkglopz9cjsysn2u6sbhuvc5,0,57.4,33.5,2025-04-20T14:06:52.296Z,2025-04-20T15:18:15Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667606735,285,,5667606629,152,,5667606627,56,Center,5667606625,13,,5667606801,233,450,5667606631,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934475,451,1,2,50,9,ajtb177oqwawkdwbqhldmq6mx,1,33.3,62.6,2025-04-20T14:06:53.724Z,2025-04-20T15:17:39Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5667397635,5,,5667397645,212,10.6,5667397639,56,Back,5667397637,152,,5667397647,213,2.31,5667397643,141,74.1,5667397641,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934323,449,1,2,50,10,ajtb177oqwawkdwbqhldmq6mx,1,10.5,46.6,2025-04-20T14:06:54.869Z,2025-04-20T15:17:36Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667396815,141,69.1,5667396825,1,,5667396819,212,36.1,5667396813,140,41.6,5667396811,56,Back,5667396823,213,0.44,5667396809,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934531,452,1,2,50,21,ajtb177oqwawkdwbqhldmq6mx,1,26.5,74.1,2025-04-20T14:07:05.867Z,2025-04-20T14:07:12Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667398011,141,58.1,5667398009,140,16.4,5667398013,212,15.2,5667398015,213,3.94,5667398007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934547,453,1,2,50,27,ajtb177oqwawkdwbqhldmq6mx,0,19.9,57.0,2025-04-20T14:07:11.733Z,2025-04-20T14:07:12Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667398111,213,0.21,5667398109,212,46.4,5667398105,140,63.1,5667398113,1,,5667398101,155,,5667398103,56,Center,5667398107,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972461,792,1,2,50,28,7gkglopz9cjsysn2u6sbhuvc5,0,40.0,32.1,2025-04-20T14:07:12.296Z,2025-04-20T15:17:50Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667607351,141,31.5,5667607349,140,60.6,5667607345,3,,5667607353,212,21.6,5667607347,56,Center,5667607355,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934611,454,1,2,50,32,ajtb177oqwawkdwbqhldmq6mx,1,34.5,40.6,2025-04-20T14:07:17.124Z,2025-04-20T14:07:18Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5667398479,141,22.8,5667398475,56,Back,5667398483,213,4.27,5667398481,212,13.4,5667398477,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934631,455,1,2,50,34,ajtb177oqwawkdwbqhldmq6mx,1,29.0,22.8,2025-04-20T14:07:18.403Z,2025-04-20T14:07:19Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5667398567,56,Back,5667398573,212,14.5,5667398571,141,43.7,5667398575,213,1.77,5667398569,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934683,456,1,2,50,35,ajtb177oqwawkdwbqhldmq6mx,1,26.3,43.7,2025-04-20T14:07:19.699Z,2025-04-20T14:07:25Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667398869,140,13.0,5667398871,141,50.1,5667398873,212,14.6,5667398877,213,2.84,5667398867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934709,457,1,2,50,40,ajtb177oqwawkdwbqhldmq6mx,1,14.1,55.4,2025-04-20T14:07:24.844Z,2025-04-20T14:07:27Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667399031,140,11.2,5667399029,56,Back,5667399035,212,14.3,5667399037,213,1.78,5667399033,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934759,458,1,2,50,41,ajtb177oqwawkdwbqhldmq6mx,1,11.2,76.0,2025-04-20T14:07:25.404Z,2025-04-20T15:18:00Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667399295,56,Back,5667399299,141,72.7,5667399303,213,6.18,5667399297,140,31.1,5667399301,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934767,459,61,2,50,42,ajtb177oqwawkdwbqhldmq6mx,0,31.1,72.7,2025-04-20T14:07:26.428Z,2025-04-20T15:18:02Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5667399341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972729,793,1,2,50,44,7gkglopz9cjsysn2u6sbhuvc5,1,70.9,35.7,2025-04-20T14:07:28.296Z,2025-04-20T14:57:04Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667608815,212,9.2,5667608813,141,32.4,5667608817,213,3.39,5667608811,140,62.4,5667608809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934791,487,1,2,50,47,7gkglopz9cjsysn2u6sbhuvc5,1,73.5,46.2,2025-04-20T14:07:32.068Z,2025-04-20T14:57:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667399443,56,Center,5667399447,141,62.4,5667399445,140,75.6,5667399451,213,1.37,5667399449,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934901,489,1,2,50,52,7gkglopz9cjsysn2u6sbhuvc5,1,71.2,65.6,2025-04-20T14:07:36.988Z,2025-04-20T14:57:51Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,1.0,,5667399995,212,11.9,5667610203,154,,5667399989,56,Center,5667610199,210,13,5667399997,213,5.19,5667399993,141,50.1,5667399991,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934905,490,13,2,50,56,7gkglopz9cjsysn2u6sbhuvc5,1,78.1,55.6,2025-04-20T14:07:40.948Z,2025-04-20T20:40:05Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667610233,103,15.3,5667610237,230,96.8,5667610225,154,,5667430139,20,,5667610231,102,37.3,5667400019,56,Center,5667610235,215,,5667610221,75,,5667610227,55,489,5667610223,29,5667400015,22,5667400017,18,,5667610239,231,,,,,,52.0,,,,,,,,,
2803935243,460,5,2,50,57,ajtb177oqwawkdwbqhldmq6mx,1,-0.8,58.3,2025-04-20T14:07:42.029Z,2025-04-20T15:21:30Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5667401903,346,,5667401941,233,491,5667401901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803934923,491,5,2,50,57,7gkglopz9cjsysn2u6sbhuvc5,0,100.8,41.7,2025-04-20T14:07:42.029Z,2025-04-20T15:21:30Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667400129,346,,5667401965,233,460,5667400127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935265,461,1,2,51,18,ajtb177oqwawkdwbqhldmq6mx,1,4.5,40.0,2025-04-20T14:08:03.019Z,2025-04-20T14:08:04Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667402021,141,51.6,5667402017,56,Back,5667402023,212,7.9,5667402015,124,,5667402029,237,,5667402025,213,1.54,5667402019,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935279,462,1,2,51,19,ajtb177oqwawkdwbqhldmq6mx,1,4.7,51.6,2025-04-20T14:08:04.235Z,2025-04-20T14:08:06Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667402137,212,14.0,5667402133,140,16.5,5667402131,56,Back,5667402135,141,41.9,5667402139,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935299,463,1,2,51,21,ajtb177oqwawkdwbqhldmq6mx,1,16.5,41.9,2025-04-20T14:08:05.828Z,2025-04-20T14:08:08Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5667402291,141,18.2,5667402293,212,17.5,5667402287,56,Back,5667402289,140,10.1,5667402295,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935347,464,1,2,51,23,ajtb177oqwawkdwbqhldmq6mx,1,10.1,18.2,2025-04-20T14:08:08.077Z,2025-04-20T14:08:11Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667402571,56,Back,5667402577,212,43.1,5667402573,140,46.1,5667402581,1,,5667402569,155,,5667402579,213,0.50,5667402575,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935355,465,61,2,51,27,ajtb177oqwawkdwbqhldmq6mx,0,46.1,48.8,2025-04-20T14:08:11.340Z,2025-04-20T14:08:11Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5667402615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935391,492,1,2,51,27,7gkglopz9cjsysn2u6sbhuvc5,1,63.6,60.2,2025-04-20T14:08:11.461Z,2025-04-20T14:08:14Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5667402793,140,54.7,5667402797,212,9.8,5667402791,56,Center,5667402795,141,64.6,5667402789,3,,5667402799,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935407,494,1,2,51,29,7gkglopz9cjsysn2u6sbhuvc5,1,54.7,61.5,2025-04-20T14:08:14.012Z,2025-04-20T14:08:15Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5667402851,140,45.1,5667402859,212,10.4,5667402847,56,Back,5667402863,213,3.41,5667402855,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935459,495,1,2,51,30,7gkglopz9cjsysn2u6sbhuvc5,1,43.6,57.5,2025-04-20T14:08:15.164Z,2025-04-20T14:08:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667403167,140,13.9,5667403173,213,3.25,5667403171,212,31.4,5667403165,56,Back,5667403169,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935501,496,1,2,51,35,7gkglopz9cjsysn2u6sbhuvc5,0,12.9,47.5,2025-04-20T14:08:19.309Z,2025-04-20T14:08:23Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5667403401,212,45.6,5667403393,157,,5667403397,140,55.0,5667403403,213,6.04,5667403399,141,31.2,5667403395,56,Center,5667403405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935507,466,44,2,51,37,ajtb177oqwawkdwbqhldmq6mx,1,42.9,69.8,2025-04-20T14:08:22.155Z,2025-04-20T15:18:45Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667403517,233,497,5667403411,285,,5667403409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935511,497,44,2,51,37,7gkglopz9cjsysn2u6sbhuvc5,0,57.1,30.2,2025-04-20T14:08:22.156Z,2025-04-20T15:18:45Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5667403557,233,466,5667403425,56,Center,5667403427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935527,467,1,2,51,38,ajtb177oqwawkdwbqhldmq6mx,0,39.5,71.7,2025-04-20T14:08:22.628Z,2025-04-20T14:08:23Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5667403469,212,21.3,5667403461,3,,5667403471,213,0.30,5667403465,140,58.9,5667403467,141,81.1,5667403463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935613,498,1,2,51,41,7gkglopz9cjsysn2u6sbhuvc5,0,59.4,18.5,2025-04-20T14:08:25.789Z,2025-04-20T14:08:30Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5667403947,56,Center,5667403955,213,1.08,5667403945,155,,5667403957,1,,5667403953,212,44.5,5667403951,141,76.4,5667403949,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935675,468,1,2,51,47,ajtb177oqwawkdwbqhldmq6mx,1,23.7,21.3,2025-04-20T14:08:31.483Z,2025-04-20T14:08:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5667404309,56,Back,5667404311,140,36.2,5667404317,213,5.69,5667404313,141,8.2,5667404315,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935703,470,4,2,51,51,ajtb177oqwawkdwbqhldmq6mx,1,38.9,21.0,2025-04-20T14:08:36.090Z,2025-04-20T15:14:59Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5667544295,233,499,5667404605,286,,5667404597,13,,5667404599,295,,5667404603,152,,5667404601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803935801,499,4,2,51,51,7gkglopz9cjsysn2u6sbhuvc5,0,61.1,79.0,2025-04-20T14:08:36.091Z,2025-04-20T15:14:59Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667653529,295,,5667405059,13,,5667405061,56,Left,5667405063,152,,5667405067,285,,5667544373,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936007,500,17,2,52,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-20T14:08:44.387Z,2025-04-20T20:47:00Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5667406221,31,,5667406227,13,243,5668764897,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936143,471,1,2,52,22,ajtb177oqwawkdwbqhldmq6mx,0,42.2,21.6,2025-04-20T14:09:06.603Z,2025-04-20T14:09:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667406891,152,,5667406965,189,,5667406897,141,5.8,5667406893,56,Right,5667406887,5,,5667406903,1,,5667406889,157,,5667406899,212,39.7,5667406895,140,78.6,5667406901,213,,,,,6.01,,,,,,,,,,,,,,,,,
2803936185,502,1,2,52,24,7gkglopz9cjsysn2u6sbhuvc5,1,32.3,90.8,2025-04-20T14:09:08.876Z,2025-04-20T14:09:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5667407085,140,33.3,5667407089,212,5.6,5667407087,141,82.7,5667407083,56,Back,5667407091,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936247,503,1,2,52,25,7gkglopz9cjsysn2u6sbhuvc5,0,33.3,82.7,2025-04-20T14:09:09.524Z,2025-04-20T14:09:12Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667407429,212,37.8,5667407433,1,,5667407431,213,6.04,5667407425,140,68.2,5667407427,141,69.1,5667407423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936299,472,59,2,52,29,ajtb177oqwawkdwbqhldmq6mx,1,31.6,40.9,2025-04-20T14:09:13.619Z,2025-04-20T14:09:14Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667407631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936327,473,1,2,52,30,ajtb177oqwawkdwbqhldmq6mx,0,31.6,40.9,2025-04-20T14:09:14.444Z,2025-04-20T14:09:16Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5667407771,141,38.3,5667407773,212,44.5,5667407777,1,,5667407763,56,Center,5667407767,140,73.9,5667407775,213,6.24,5667407757,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936313,504,44,2,52,30,7gkglopz9cjsysn2u6sbhuvc5,1,35.3,66.8,2025-04-20T14:09:14.875Z,2025-04-20T15:18:46Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667408027,233,474,5667407719,285,,5667407717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936361,474,44,2,52,30,ajtb177oqwawkdwbqhldmq6mx,0,64.7,33.2,2025-04-20T14:09:14.876Z,2025-04-20T15:18:46Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5667407959,286,,5667407957,56,Center,5667408075,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936331,505,1,2,52,30,7gkglopz9cjsysn2u6sbhuvc5,0,39.7,70.8,2025-04-20T14:09:15.147Z,2025-04-20T14:09:16Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5667407801,141,75.6,5667407793,3,,5667407797,56,Center,5667407803,212,19.6,5667407799,140,58.1,5667407805,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803970661,898,1,2,52,32,ajtb177oqwawkdwbqhldmq6mx,0,40.0,34.0,2025-04-20T14:09:16.296Z,2025-04-20T14:53:20Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667597545,1,,5667597535,56,Center,5667597539,141,30.6,5667597543,213,6.21,5667597537,140,68.4,5667597533,157,,5667597541,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936405,506,1,2,52,34,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,76.3,2025-04-20T14:09:18.602Z,2025-04-20T14:09:20Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5667408199,140,22.0,5667408201,141,69.3,5667408203,212,9.8,5667408195,3,,5667408205,213,3.65,5667408197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936423,507,1,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,1,22.0,69.3,2025-04-20T14:09:20.547Z,2025-04-20T14:09:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5667408321,141,58.8,5667408317,56,Back,5667408323,212,15.2,5667408325,213,3.63,5667408319,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936487,508,1,2,52,37,7gkglopz9cjsysn2u6sbhuvc5,0,9.2,58.8,2025-04-20T14:09:21.972Z,2025-04-20T14:09:27Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5667408651,212,52.9,5667408649,141,68.8,5667408645,56,Center,5667408653,213,0.13,5667408647,140,59.2,5667408643,157,,5667408655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936497,475,44,2,52,41,ajtb177oqwawkdwbqhldmq6mx,1,43.2,36.2,2025-04-20T14:09:25.827Z,2025-04-20T15:18:46Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5667408707,285,,5667408705,56,Back,5667408869,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803936501,509,44,2,52,41,7gkglopz9cjsysn2u6sbhuvc5,0,56.8,63.8,2025-04-20T14:09:25.828Z,2025-04-20T15:18:47Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5667408717,286,,5667408715,56,Center,5667408909,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
