id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2780182909,528,1,2,52,28,a9vw7ikerpr4cuweeeka5aneg,0,57.5,15.5,2025-02-23T15:08:43.149Z,2025-02-23T15:08:43Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5537000675,213,0.80,5537000665,56,Center,5537000669,141,26.9,5537000667,140,64.7,5537000671,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780182923,380,8,2,52,29,bd4qakf7j0wwie8wke9km7uj8,1,31.5,70.6,2025-02-23T15:08:43.681Z,2025-02-23T15:08:44Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5537000735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183021,382,1,2,52,31,bd4qakf7j0wwie8wke9km7uj8,1,28.8,63.6,2025-02-23T15:08:45.840Z,2025-02-23T15:09:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5537001223,140,28.9,5537001225,141,46.7,5537001227,212,11.5,5537001229,213,4.72,5537001221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183033,383,3,2,52,33,bd4qakf7j0wwie8wke9km7uj8,0,31.8,51.4,2025-02-23T15:08:47.629Z,2025-02-24T07:33:02Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5537001401,233,529,5537001303,285,,5537001299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183009,529,7,2,52,33,a9vw7ikerpr4cuweeeka5aneg,0,68.2,48.6,2025-02-23T15:08:47.630Z,2025-02-24T07:33:01Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5537001387,286,,5537001175,56,Center,5537001381,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183059,384,1,2,52,35,bd4qakf7j0wwie8wke9km7uj8,0,30.4,52.8,2025-02-23T15:08:49.625Z,2025-02-23T15:10:06Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5537001471,141,23.4,5537001473,212,36.2,5537001465,155,,5537001469,140,59.1,5537001467,56,Center,5537001475,213,5.70,5537001477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183089,530,8,2,52,38,a9vw7ikerpr4cuweeeka5aneg,1,46.8,74.3,2025-02-23T15:08:52.438Z,2025-02-23T15:08:52Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5537001623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183127,532,1,2,52,39,a9vw7ikerpr4cuweeeka5aneg,1,53.3,77.4,2025-02-23T15:08:53.701Z,2025-02-23T15:08:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5537001811,213,0.43,5537001805,140,72.8,5537001809,212,22.5,5537001807,141,91.2,5537001803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183215,533,1,2,52,40,a9vw7ikerpr4cuweeeka5aneg,1,74.0,87.5,2025-02-23T15:08:54.781Z,2025-02-23T15:08:59Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5537002261,212,11.0,5537002257,140,75.0,5537002259,141,71.4,5537002263,213,4.81,5537002255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183305,534,1,2,52,45,a9vw7ikerpr4cuweeeka5aneg,1,75.2,80.9,2025-02-23T15:08:59.397Z,2025-02-23T15:09:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5537002677,141,68.9,5537002679,212,12.3,5537002675,140,66.4,5537002673,56,Center,5537002681,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183343,535,1,2,52,49,a9vw7ikerpr4cuweeeka5aneg,1,71.9,49.0,2025-02-23T15:09:03.957Z,2025-02-23T15:09:06Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537002921,212,8.3,5537002923,213,0.08,5537002915,56,Center,5537002917,140,79.8,5537002919,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183369,536,1,2,52,51,a9vw7ikerpr4cuweeeka5aneg,1,79.8,50.0,2025-02-23T15:09:06.014Z,2025-02-23T15:09:07Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5537003061,212,6.8,5537003063,213,4.71,5537003057,140,79.8,5537003059,141,40.0,5537003055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183395,537,1,2,52,52,a9vw7ikerpr4cuweeeka5aneg,1,79.8,40.0,2025-02-23T15:09:07.061Z,2025-02-23T15:09:09Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537003187,212,9.7,5537003189,213,0.64,5537003185,141,48.5,5537003183,140,87.2,5537003181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780183435,538,1,2,52,54,a9vw7ikerpr4cuweeeka5aneg,1,87.2,48.5,2025-02-23T15:09:09.061Z,2025-02-23T15:10:07Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5537003411,212,2.5,5537009679,218,,5537003407,141,45.2,5537003405,140,86.2,5537003415,213,4.27,5537003403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184131,539,1,2,52,56,a9vw7ikerpr4cuweeeka5aneg,1,86.2,45.2,2025-02-23T15:09:10.781Z,2025-02-23T15:10:07Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,1.0,5537009651,22,,5537007203,140,84.3,5537007199,56,Center,5537009649,154,,5537009645,210,16,5537007209,213,4.19,5537007207,212,4.0,5537007205,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184137,540,16,2,52,57,a9vw7ikerpr4cuweeeka5aneg,1,84.0,44.6,2025-02-23T15:09:11.997Z,2025-02-23T16:53:21Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5537007259,17,,5537009711,154,,5537009707,79,,5537009721,328,,5537007933,374,2025-02-23 15:09:10.965,5537009725,216,538,5537009717,102,51.1,5537009723,217,,5537009713,55,539,5537007261,56,5537009729,230,5537009719,103,33.5,5537007257,22,,5537007937,375,52:56.736,5537009709,29,,5537009731,231,48.6,Center,98.8,5537009703,72,
2780184609,387,1,2,53,55,bd4qakf7j0wwie8wke9km7uj8,1,49.9,50.0,2025-02-23T15:10:10.016Z,2025-02-23T15:14:29Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5537010001,279,G,5537009997,212,16.5,5537009999,213,3.10,5537009995,141,51.0,5537009991,56,Back,5537009993,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184633,388,1,2,53,56,bd4qakf7j0wwie8wke9km7uj8,1,34.2,51.0,2025-02-23T15:10:10.560Z,2025-02-23T15:10:12Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5537010153,213,4.37,5537010151,212,23.7,5537010147,140,26.7,5537010149,141,18.2,5537010145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184761,389,1,2,53,57,bd4qakf7j0wwie8wke9km7uj8,1,28.6,13.5,2025-02-23T15:10:11.952Z,2025-02-23T15:10:19Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537010879,140,83.1,5537010887,1,,5537010877,56,Right,5537010885,213,0.00,5537010875,157,,5537010881,141,13.5,5537010883,212,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184771,390,3,2,54,4,bd4qakf7j0wwie8wke9km7uj8,0,95.6,13.6,2025-02-23T15:10:19.077Z,2025-02-23T15:10:22Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5537010945,56,Right,5537010947,286,,5537011157,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184785,541,7,2,54,4,a9vw7ikerpr4cuweeeka5aneg,0,4.4,86.4,2025-02-23T15:10:19.078Z,2025-02-24T07:33:02Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5537011105,233,390,5537011021,285,,5537011019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184779,391,61,2,54,6,bd4qakf7j0wwie8wke9km7uj8,1,96.2,10.9,2025-02-23T15:10:20.414Z,2025-02-23T15:10:20Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5537010987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184857,543,1,2,54,7,a9vw7ikerpr4cuweeeka5aneg,0,13.7,90.2,2025-02-23T15:10:21.240Z,2025-02-23T15:10:24Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5537011415,213,6.18,5537011417,1,,5537011403,155,,5537011411,141,84.9,5537011413,212,35.3,5537011409,140,47.1,5537011407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184865,392,44,2,54,9,bd4qakf7j0wwie8wke9km7uj8,1,53.7,14.6,2025-02-23T15:10:24.144Z,2025-02-23T15:10:28Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537011895,233,544,5537011453,56,Right,5537011457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184915,544,44,2,54,9,a9vw7ikerpr4cuweeeka5aneg,0,46.2,85.6,2025-02-23T15:10:24.145Z,2025-02-23T15:10:28Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5537011911,233,392,5537011689,56,Back,5537011691,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184937,393,1,2,54,10,bd4qakf7j0wwie8wke9km7uj8,1,54.1,14.0,2025-02-23T15:10:24.426Z,2025-02-23T15:10:27Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537011777,140,70.6,5537011787,212,17.5,5537011773,3,,5537011783,141,10.1,5537011775,56,Right,5537011791,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780184977,394,1,2,54,13,bd4qakf7j0wwie8wke9km7uj8,1,66.1,3.1,2025-02-23T15:10:27.337Z,2025-02-23T15:10:29Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5537012033,212,11.1,5537012027,56,Right,5537012029,140,74.7,5537012031,141,12.5,5537012025,3,,5537012035,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185001,396,1,2,54,15,bd4qakf7j0wwie8wke9km7uj8,1,75.7,8.8,2025-02-23T15:10:29.328Z,2025-02-23T15:10:30Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5537012129,212,7.9,5537012125,141,4.9,5537012107,56,Right,5537012117,140,68.6,5537012133,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185059,397,1,2,54,16,bd4qakf7j0wwie8wke9km7uj8,1,67.2,5.0,2025-02-23T15:10:30.536Z,2025-02-23T16:02:49Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5537012383,212,14.2,5537012381,141,24.4,5537012385,213,1.95,5537012379,140,62.2,5537012377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185077,398,1,2,54,18,bd4qakf7j0wwie8wke9km7uj8,0,62.2,24.4,2025-02-23T15:10:33.112Z,2025-02-23T16:02:48Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5537012461,141,18.2,5537012463,212,8.9,5537012465,213,5.79,5537012457,56,Right,5537012459,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185117,545,8,2,54,20,a9vw7ikerpr4cuweeeka5aneg,1,24.8,82.7,2025-02-23T15:10:35.215Z,2025-02-23T15:10:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5537012689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185179,547,1,2,54,21,a9vw7ikerpr4cuweeeka5aneg,1,21.2,76.8,2025-02-23T15:10:35.695Z,2025-02-24T08:06:51Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5537013009,56,Back,5537013013,141,74.4,5537013011,140,29.7,5537013015,212,9.1,5537013017,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185211,548,1,2,54,22,a9vw7ikerpr4cuweeeka5aneg,0,28.8,76.1,2025-02-23T15:10:36.535Z,2025-02-24T08:10:18Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5537013205,213,6.02,5537013203,212,13.8,5537013201,141,70.9,5537013197,56,Back,5537013199,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185255,549,1,2,54,25,a9vw7ikerpr4cuweeeka5aneg,1,35.8,67.2,2025-02-23T15:10:40.015Z,2025-02-23T16:03:49Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537013483,156,,5537013437,141,71.6,5537013439,212,10.8,5537013435,140,25.9,5537013441,213,2.86,5537013433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185317,550,1,2,54,28,a9vw7ikerpr4cuweeeka5aneg,0,22.2,73.6,2025-02-23T15:10:42.407Z,2025-02-24T08:10:32Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5537013731,141,77.3,5537013727,56,Back,5537301457,286,,5537013729,140,22.9,5539461479,233,399,5537301455,236,,5537013733,212,2.6,5537013735,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185269,399,74,2,54,28,bd4qakf7j0wwie8wke9km7uj8,1,71.4,21.8,2025-02-23T15:10:42.408Z,2025-02-24T08:10:33Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5537013501,285,,5539461483,233,550,5537013499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185467,551,1,2,54,36,a9vw7ikerpr4cuweeeka5aneg,1,7.5,63.6,2025-02-23T15:10:50.927Z,2025-02-23T16:04:07Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5537014597,141,40.6,5537014599,212,16.5,5537014595,140,12.4,5537014593,56,Back,5537014601,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185627,552,1,2,54,39,a9vw7ikerpr4cuweeeka5aneg,1,15.8,35.9,2025-02-23T15:10:53.607Z,2025-02-23T15:10:59Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5537015339,212,21.2,5537015337,141,65.7,5537015341,213,1.28,5537015335,140,21.6,5537015333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185641,553,1,2,54,45,a9vw7ikerpr4cuweeeka5aneg,1,21.6,65.7,2025-02-23T15:10:59.647Z,2025-02-23T15:11:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537015443,141,56.3,5537015437,56,Back,5537015439,140,32.5,5537015445,212,13.1,5537015447,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185683,554,1,2,54,46,a9vw7ikerpr4cuweeeka5aneg,1,32.5,56.3,2025-02-23T15:11:00.727Z,2025-02-23T15:11:03Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5537015727,156,,5537015709,141,67.4,5537015707,140,21.2,5537015713,213,2.58,5537015705,56,Back,5537015711,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185721,555,1,2,54,49,a9vw7ikerpr4cuweeeka5aneg,1,24.4,68.7,2025-02-23T15:11:03.975Z,2025-02-23T15:11:06Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537015915,141,28.3,5537015917,212,27.5,5537015919,213,4.72,5537015911,56,Back,5537015913,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185821,556,1,2,54,51,a9vw7ikerpr4cuweeeka5aneg,1,24.7,28.3,2025-02-23T15:11:06.135Z,2025-02-23T15:11:12Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5537016601,140,35.4,5537016603,141,4.9,5537016607,213,5.33,5537016605,212,19.5,5537016599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185837,557,1,2,54,57,a9vw7ikerpr4cuweeeka5aneg,1,51.4,8.5,2025-02-23T15:11:12.048Z,2025-02-23T15:11:12Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5537016685,212,7.4,5537016689,213,0.58,5537016679,140,57.3,5537016677,56,Right,5537016681,141,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185871,558,1,2,54,58,a9vw7ikerpr4cuweeeka5aneg,1,57.3,14.5,2025-02-23T15:11:12.735Z,2025-02-23T15:11:14Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5537016881,56,Right,5537016887,212,8.2,5537016889,213,3.75,5537016883,140,50.9,5537016885,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185929,559,1,2,55,0,a9vw7ikerpr4cuweeeka5aneg,1,45.5,7.7,2025-02-23T15:11:14.479Z,2025-02-23T15:11:18Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5537017221,140,38.9,5537017219,56,Back,5537017231,213,2.45,5537017229,212,9.0,5537017225,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780185979,560,1,2,55,4,a9vw7ikerpr4cuweeeka5aneg,1,38.3,24.4,2025-02-23T15:11:18.391Z,2025-02-23T15:11:22Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5537017503,56,Right,5537017511,213,5.62,5537017507,141,8.0,5537017509,212,18.2,5537017505,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186007,561,1,2,55,8,a9vw7ikerpr4cuweeeka5aneg,1,56.6,7.3,2025-02-23T15:11:22.416Z,2025-02-23T15:11:23Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5537017665,56,Right,5537017667,140,70.4,5537017669,141,15.5,5537017671,212,15.5,5537017673,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186013,562,1,2,55,9,a9vw7ikerpr4cuweeeka5aneg,0,70.4,15.5,2025-02-23T15:11:23.399Z,2025-02-23T16:04:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5537017711,56,Right,5537030027,233,400,5537017713,140,75.2,5537030031,286,,5537030025,236,,5537017715,141,15.1,5537017719,213,6.23,5537017717,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186109,400,74,2,55,9,bd4qakf7j0wwie8wke9km7uj8,1,28.1,79.7,2025-02-23T15:11:23.400Z,2025-02-23T16:05:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5537030033,233,562,5537018285,285,,5537018283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188415,420,3,2,55,13,bd4qakf7j0wwie8wke9km7uj8,1,32.2,77.8,2025-02-23T15:11:27.626Z,2025-02-23T16:05:08Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5537030875,56,Back,5537033575,285,,5537033571,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780188815,586,45,2,55,13,a9vw7ikerpr4cuweeeka5aneg,0,67.8,22.2,2025-02-23T15:11:27.626Z,2025-02-23T16:05:08Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5537033173,286,,5537033603,233,420,5537033171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186137,402,1,2,55,16,bd4qakf7j0wwie8wke9km7uj8,0,33.7,86.6,2025-02-23T15:11:30.529Z,2025-02-23T15:11:31Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5537018465,56,Back,5537018469,140,41.8,5537018475,212,9.3,5537018473,141,81.2,5537018477,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186421,564,1,2,55,19,a9vw7ikerpr4cuweeeka5aneg,1,56.7,11.3,2025-02-23T15:11:33.936Z,2025-02-23T15:11:41Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537020083,213,1.84,5537020081,212,7.8,5537020075,56,Center,5537020077,140,54.7,5537020079,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186525,565,1,2,55,27,a9vw7ikerpr4cuweeeka5aneg,1,55.7,24.5,2025-02-23T15:11:41.520Z,2025-02-23T15:11:45Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5537020567,56,Back,5537020569,140,47.8,5537020573,212,8.8,5537020571,141,20.2,5537020661,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186619,566,1,2,55,31,a9vw7ikerpr4cuweeeka5aneg,0,58.1,20.2,2025-02-23T15:11:45.640Z,2025-02-23T15:11:50Z,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,5537021139,212,41.5,5537021137,141,62.7,5537021135,140,86.4,5537021141,213,0.77,5537021129,56,Center,5537021125,155,,5537021143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186649,403,12,2,55,36,bd4qakf7j0wwie8wke9km7uj8,1,5.7,32.5,2025-02-23T15:11:50.329Z,2025-02-23T15:11:59Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537021317,212,26.0,5537021319,213,5.42,5537021313,140,21.9,5537021315,141,3.5,5537021311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186655,404,43,2,55,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-02-23T15:11:51.242Z,2025-02-23T15:11:55Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537021681,144,5,5537021363,56,Back,5537021365,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186791,567,1,2,55,41,a9vw7ikerpr4cuweeeka5aneg,1,76.4,93.9,2025-02-23T15:11:55.640Z,2025-02-23T15:11:59Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5537022031,141,79.8,5537022029,140,67.2,5537022027,56,Left,5537022035,213,3.92,5537022033,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186807,568,1,2,55,45,a9vw7ikerpr4cuweeeka5aneg,0,67.7,76.7,2025-02-23T15:11:59.312Z,2025-02-23T15:12:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5537022111,140,83.0,5537022117,213,0.39,5537022115,212,17.3,5537022113,141,86.3,5537022109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186829,406,50,2,55,47,bd4qakf7j0wwie8wke9km7uj8,1,23.2,10.8,2025-02-23T15:12:01.994Z,2025-02-24T07:33:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5537022511,233,569,5537022211,56,Back,5537022213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186871,569,7,2,55,47,a9vw7ikerpr4cuweeeka5aneg,1,76.8,89.2,2025-02-23T15:12:01.995Z,2025-02-24T07:33:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5537022479,233,406,5537022421,286,,5537022419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186951,571,1,2,55,52,a9vw7ikerpr4cuweeeka5aneg,0,92.9,73.2,2025-02-23T15:12:06.360Z,2025-02-23T15:12:06Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5537022781,140,89.6,5537022791,213,4.01,5537022777,56,Center,5537022789,212,5.4,5537022785,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187061,408,12,2,55,52,bd4qakf7j0wwie8wke9km7uj8,1,9.5,30.6,2025-02-23T15:12:06.673Z,2025-02-23T15:12:18Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5537023411,56,Back,5537023419,213,3.58,5537023417,212,1.3,5537023413,140,8.4,5537023415,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780186983,407,61,2,55,53,bd4qakf7j0wwie8wke9km7uj8,1,9.5,30.6,2025-02-23T15:12:08.042Z,2025-02-23T15:18:46Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537022979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780191431,610,61,2,55,53,a9vw7ikerpr4cuweeeka5aneg,1,88.9,64.4,2025-02-23T15:12:08.210Z,2025-02-23T16:04:40Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5537047915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187107,409,12,2,55,57,bd4qakf7j0wwie8wke9km7uj8,1,13.1,30.1,2025-02-23T15:12:11.697Z,2025-02-23T15:12:14Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5537023671,141,46.4,5537023667,56,Back,5537023669,140,4.5,5537023677,213,2.25,5537023675,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187235,411,1,2,56,5,bd4qakf7j0wwie8wke9km7uj8,1,4.5,46.4,2025-02-23T15:12:20.002Z,2025-02-23T15:12:21Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5537024391,141,25.8,5537024387,140,9.2,5537024379,123,,5537024393,212,14.9,5537024395,213,5.05,5537024383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780187247,412,1,2,56,6,bd4qakf7j0wwie8wke9km7uj8,1,9.2,25.3,2025-02-23T15:12:20.969Z,2025-02-23T15:12:21Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5537024461,213,5.07,5537024459,212,12.8,5537024457,141,7.7,5537024453,56,Back,5537024455,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
