id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2703420843,490,43,2,50,48,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T18:06:20.948Z,2024-07-26T18:06:46Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5117993993,347,0,5117995043,144,5,5117993991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420883,491,1,2,50,53,8gxd9ry2580pu1b1dd5ny9ymy,0,87.0,8.6,2024-07-26T18:06:25.515Z,2024-07-26T18:06:27Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5117994245,233,427,5117994187,141,15.5,5117994243,236,,5117994189,212,5.3,5117994191,213,2.06,5117994185,140,84.6,5117994183,56,Right,5117994249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420889,427,74,2,50,53,b8oqgvx1ijeyn6y1cn6929ix4,1,16.7,88.5,2024-07-26T18:06:25.516Z,2024-07-26T19:06:24Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117994263,233,491,5117994227,285,,5117994225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420921,492,1,2,50,55,8gxd9ry2580pu1b1dd5ny9ymy,1,87.1,12.0,2024-07-26T18:06:27.579Z,2024-07-26T18:06:33Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5117994455,213,3.39,5117994453,212,10.1,5117994451,141,8.3,5117994449,140,77.8,5117994447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420933,493,1,2,51,0,8gxd9ry2580pu1b1dd5ny9ymy,0,96.9,6.8,2024-07-26T18:06:32.989Z,2024-07-28T20:35:06Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5117994517,213,1.57,5117994511,140,96.9,5117994513,141,13.7,5117995425,233,428,5117994509,56,Right,5123445875,20,,5117994505,2,,5117995429,286,,5117994515,212,4.7,5123445873,224,,5117995423,236,,,,,,,,,,,,,,,,,,,,,,,,,
2703420983,428,12,2,51,1,b8oqgvx1ijeyn6y1cn6929ix4,1,15.0,88.5,2024-07-26T18:06:33.089Z,2024-07-26T18:37:08Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117994777,185,,5117994779,56,Back,5117995459,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420981,495,61,2,51,6,8gxd9ry2580pu1b1dd5ny9ymy,1,97.1,7.1,2024-07-26T18:06:38.785Z,2024-07-26T19:36:24Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5117994773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420995,429,5,2,51,8,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.6,77.8,2024-07-26T18:06:40.766Z,2024-07-26T19:31:52Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5117994859,56,Back,5117994861,346,,5117994879,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703420991,496,5,2,51,8,8gxd9ry2580pu1b1dd5ny9ymy,0,101.6,22.2,2024-07-26T18:06:40.766Z,2024-07-26T18:06:42Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5117994839,56,Center,5117994841,346,,5117994885,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421121,430,1,2,51,28,b8oqgvx1ijeyn6y1cn6929ix4,1,5.1,54.1,2024-07-26T18:07:00.387Z,2024-07-26T18:07:03Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5117995659,140,7.3,5117995657,56,Back,5117995669,237,,5117995665,213,1.38,5117995663,212,12.3,5117995661,141,71.8,5117995655,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421129,431,1,2,51,31,b8oqgvx1ijeyn6y1cn6929ix4,1,9.2,69.4,2024-07-26T18:07:03.329Z,2024-07-26T18:07:04Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5117995713,212,16.5,5117995715,213,5.95,5117995709,140,24.1,5117995707,56,Back,5117995711,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421175,432,1,2,51,32,b8oqgvx1ijeyn6y1cn6929ix4,1,24.1,61.5,2024-07-26T18:07:04.098Z,2024-07-26T18:07:12Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5117995931,56,Back,5117995939,213,1.30,5117995935,141,95.4,5117995933,140,30.2,5117995937,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421191,433,1,2,51,40,b8oqgvx1ijeyn6y1cn6929ix4,1,31.3,94.9,2024-07-26T18:07:12.810Z,2024-07-28T20:36:34Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117996025,212,10.5,5117996027,213,4.51,5117996023,141,79.8,5117996019,56,Back,5117996021,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421199,434,1,2,51,41,b8oqgvx1ijeyn6y1cn6929ix4,1,29.3,79.8,2024-07-26T18:07:13.065Z,2024-07-28T20:36:46Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5117996055,212,16.4,5117996049,56,Back,5117996057,213,0.67,5117996053,141,94.8,5117996051,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421207,435,1,2,51,42,b8oqgvx1ijeyn6y1cn6929ix4,0,41.5,94.8,2024-07-26T18:07:14.921Z,2024-07-28T20:36:49Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117996111,213,5.64,5117996107,141,74.7,5117996103,56,Center,5117996105,140,59.0,5117996109,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704416999,850,1,2,51,46,8gxd9ry2580pu1b1dd5ny9ymy,1,38.4,29.1,2024-07-26T18:07:18.012Z,2024-07-28T20:37:21Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5123451855,213,0.82,5123451853,212,15.5,5123451851,141,45.8,5123451849,140,48.4,5123451847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704417033,851,1,2,51,47,8gxd9ry2580pu1b1dd5ny9ymy,1,48.4,45.8,2024-07-26T18:07:19.012Z,2024-07-28T20:37:20Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5123451999,141,30.3,5123452001,212,19.7,5123452003,213,5.72,5123451995,56,Center,5123451997,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421257,500,61,2,51,48,8gxd9ry2580pu1b1dd5ny9ymy,0,48.8,48.1,2024-07-26T18:07:20.629Z,2024-07-26T19:21:43Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5117996333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421245,436,43,2,51,49,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T18:07:21.738Z,2024-07-28T20:37:37Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5123452937,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704417225,852,83,2,51,49,8gxd9ry2580pu1b1dd5ny9ymy,1,38.6,30.6,2024-07-26T18:07:21.762Z,2024-07-28T20:37:44Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5123453131,399,dyzzo6n83rg4fpvmqqa69moes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421279,437,1,2,51,50,b8oqgvx1ijeyn6y1cn6929ix4,1,59.4,74.2,2024-07-26T18:07:22.250Z,2024-07-26T18:07:26Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5117996463,140,64.5,5117996467,212,12.2,5117996465,141,58.0,5117996469,213,5.16,5117996461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421291,438,1,2,51,54,b8oqgvx1ijeyn6y1cn6929ix4,1,65.9,53.1,2024-07-26T18:07:26.401Z,2024-07-26T18:07:28Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5117996543,213,5.47,5117996537,140,80.2,5117996535,56,Center,5117996539,141,29.8,5117996541,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421307,439,1,2,51,56,b8oqgvx1ijeyn6y1cn6929ix4,1,82.6,28.0,2024-07-26T18:07:28.570Z,2024-07-26T18:07:31Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5117996647,212,12.8,5117996649,213,0.01,5117996643,140,94.8,5117996645,141,28.2,5117996641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421315,440,1,2,51,58,b8oqgvx1ijeyn6y1cn6929ix4,1,94.8,28.2,2024-07-26T18:07:30.881Z,2024-07-26T18:07:32Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5117996691,212,12.3,5117996687,140,83.4,5117996685,56,Center,5117996689,141,24.1,5117996693,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421341,441,1,2,51,59,b8oqgvx1ijeyn6y1cn6929ix4,1,83.4,24.1,2024-07-26T18:07:31.970Z,2024-07-28T20:38:06Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,1.0,5117997595,210,13,5117996805,2,,5117996819,213,1.36,5123454145,224,,5117996807,155,,5117997597,154,,5117996811,140,87.3,5117996813,141,52.9,5117996815,212,20.0,5117996809,56,Center,5123454147,20,,,,,,,,,,,,,,,,,,,,,,,,,
2703421357,442,44,2,52,1,b8oqgvx1ijeyn6y1cn6929ix4,1,87.4,53.1,2024-07-26T18:07:33.618Z,2024-07-26T18:07:38Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117996901,286,,5117997045,233,501,5117996899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421381,501,44,2,52,1,8gxd9ry2580pu1b1dd5ny9ymy,0,12.6,46.9,2024-07-26T18:07:33.619Z,2024-07-26T18:07:38Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5117997067,233,442,5117997017,56,Back,5117997019,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421359,443,13,2,52,2,b8oqgvx1ijeyn6y1cn6929ix4,1,88.1,53.6,2024-07-26T18:07:34.987Z,2024-07-28T20:38:18Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117996909,56,Center,5117997427,328,,5117997625,102,41.2,5117997605,84,,5117996907,17,,5117997423,15,,5117997619,55,441,5117997631,231,50.2,5117997609,29,,5117997629,230,99.4,5117997613,154,,5117996905,22,,5117997627,103,4.2,,,,,,,,,,,,,,,,,,
2703421367,444,5,2,52,4,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,42.6,2024-07-26T18:07:36.442Z,2024-07-26T18:07:40Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117996953,56,Center,5117996955,346,,5117997145,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421389,502,5,2,52,4,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,57.4,2024-07-26T18:07:36.442Z,2024-07-26T19:31:52Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5117997059,346,,5117997057,56,Back,5117997135,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421491,503,1,2,52,18,8gxd9ry2580pu1b1dd5ny9ymy,1,4.1,61.7,2024-07-26T18:07:50.620Z,2024-07-28T20:38:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5117997697,213,4.68,5117997701,237,,5117997689,56,Back,5117997687,124,,5117997693,141,45.4,5117997695,212,11.1,5123455105,189,,5117997691,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421533,504,1,2,52,22,8gxd9ry2580pu1b1dd5ny9ymy,0,4.3,45.7,2024-07-26T18:07:54.093Z,2024-07-26T18:08:00Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5117997929,213,6.11,5117997927,212,53.1,5117997921,56,Center,5117997925,141,32.4,5117997931,1,,5117997923,140,54.1,5117997919,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421531,445,44,2,52,26,b8oqgvx1ijeyn6y1cn6929ix4,1,46.2,70.6,2024-07-26T18:07:58.210Z,2024-07-26T18:08:01Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5117997901,56,Back,5117998033,233,505,5117997903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421539,505,44,2,52,26,8gxd9ry2580pu1b1dd5ny9ymy,0,53.8,29.4,2024-07-26T18:07:58.211Z,2024-07-26T18:08:02Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5117998071,233,445,5117997953,286,,5117997951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421551,446,1,2,52,27,b8oqgvx1ijeyn6y1cn6929ix4,1,46.5,73.5,2024-07-26T18:07:59.418Z,2024-07-28T20:38:32Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5117998015,141,82.5,5117998013,140,62.0,5117998017,212,17.4,5117998009,3,,5117998011,56,Left,5117998019,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421569,448,1,2,52,29,b8oqgvx1ijeyn6y1cn6929ix4,1,62.0,82.5,2024-07-26T18:08:01.954Z,2024-07-28T20:38:35Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117998163,140,66.1,5117998167,212,7.3,5117998165,141,73.9,5117998169,213,5.35,5117998161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421597,449,1,2,52,32,b8oqgvx1ijeyn6y1cn6929ix4,1,66.1,73.9,2024-07-26T18:08:04.930Z,2024-07-28T20:39:46Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5117998317,213,0.71,5117998309,56,Left,5117998313,141,88.0,5117998315,212,14.7,5117998311,140,76.7,5117998307,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704418671,786,50,2,52,35,b8oqgvx1ijeyn6y1cn6929ix4,1,88.7,86.4,2024-07-26T18:08:07.732Z,2024-07-28T20:40:47Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5123462027,233,853,5123461457,286,,5123461453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704418673,853,7,2,52,35,8gxd9ry2580pu1b1dd5ny9ymy,0,11.3,13.6,2024-07-26T18:08:07.733Z,2024-07-28T20:40:46Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5123461465,56,Back,5123461467,285,,5123461469,385,,5123461471,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421581,506,83,2,52,36,8gxd9ry2580pu1b1dd5ny9ymy,0,12.5,11.9,2024-07-26T18:08:08.925Z,2024-07-28T20:40:45Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5118090199,399,f1ba9g771s0zeel0titcj3omi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421599,450,3,2,52,37,b8oqgvx1ijeyn6y1cn6929ix4,1,85.6,87.8,2024-07-26T18:08:09.434Z,2024-07-28T20:41:03Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117998851,233,507,5123462691,465,,5117998325,286,,5117998321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421605,507,45,2,52,37,8gxd9ry2580pu1b1dd5ny9ymy,0,14.4,12.2,2024-07-26T18:08:09.434Z,2024-07-26T18:08:22Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5117998339,56,Back,5117998341,285,,5117998901,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421633,451,1,2,52,42,b8oqgvx1ijeyn6y1cn6929ix4,0,98.9,67.9,2024-07-26T18:08:14.898Z,2024-07-28T20:41:12Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117998517,56,Center,5117999317,195,,5117998521,141,62.2,5117998523,212,6.0,5117998525,213,3.85,5117998519,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421645,508,12,2,52,44,8gxd9ry2580pu1b1dd5ny9ymy,1,9.7,38.3,2024-07-26T18:08:16.540Z,2024-07-26T18:08:31Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5117998615,167,,5117998581,140,27.5,5117998583,141,0.0,5117998587,213,5.32,5117998585,212,32.9,5117998579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421663,452,5,2,52,45,b8oqgvx1ijeyn6y1cn6929ix4,1,73.6,101.1,2024-07-26T18:08:17.485Z,2024-07-26T19:31:53Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5117998705,56,Left,5117998707,347,,5117998781,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421649,509,5,2,52,45,8gxd9ry2580pu1b1dd5ny9ymy,0,26.4,-1.1,2024-07-26T18:08:17.485Z,2024-07-26T18:08:21Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5117998797,233,452,5117998595,56,Back,5117998597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421899,453,1,2,53,9,b8oqgvx1ijeyn6y1cn6929ix4,1,75.9,100.0,2024-07-26T18:08:41.091Z,2024-07-26T18:08:49Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5117999957,107,,5117999969,1,,5117999959,56,Left,5117999967,213,5.61,5117999961,140,94.2,5117999965,212,24.6,5117999963,141,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421913,454,1,2,53,17,b8oqgvx1ijeyn6y1cn6929ix4,1,95.4,75.0,2024-07-26T18:08:49.720Z,2024-07-26T19:32:08Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,1.0,5118000829,154,,5118000049,213,4.24,5118000827,210,13,5118000047,212,20.6,5118000041,56,Center,5118000045,141,48.0,5118000043,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421919,455,13,2,53,18,b8oqgvx1ijeyn6y1cn6929ix4,1,84.4,45.4,2024-07-26T18:08:50.706Z,2024-07-28T20:42:12Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5118000855,102,44.9,5118000073,17,,5118000367,20,,5118000849,154,,5118000847,29,,5118000871,231,48.7,5118000861,328,,5118000075,56,Center,5118000851,55,454,5118000845,74,,5118000857,103,73.6,5118082505,160,,5118000867,230,98.9,,,,,,,,,,,,,,,,,,
2703421929,456,5,2,53,20,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,48.3,2024-07-26T18:08:52.380Z,2024-07-26T19:31:53Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5118000205,233,510,5118000133,346,,5118000131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421895,510,5,2,53,20,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.4,51.7,2024-07-26T18:08:52.380Z,2024-07-26T18:39:21Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5117999937,56,Back,5118000185,233,456,5117999939,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422195,511,1,2,53,53,8gxd9ry2580pu1b1dd5ny9ymy,1,4.6,55.5,2024-07-26T18:09:25.188Z,2024-07-26T18:09:29Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5118001679,56,Center,5118001685,212,52.9,5118001683,141,71.2,5118001681,140,53.9,5118001693,74,,5118001677,124,,5118001687,213,0.20,5118001689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422231,512,4,2,53,57,8gxd9ry2580pu1b1dd5ny9ymy,1,54.8,72.6,2024-07-26T18:09:29.116Z,2024-07-28T20:43:03Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5118001913,13,,5118001953,233,457,5118001919,152,,5118001921,286,,5123469245,264,,5118001917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422201,457,4,2,53,57,b8oqgvx1ijeyn6y1cn6929ix4,0,45.2,27.4,2024-07-26T18:09:29.117Z,2024-07-28T20:43:06Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5118001777,56,Back,5118001773,13,,5118001781,285,,5123469359,264,,5118001991,233,512,5118001779,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422353,517,1,2,54,20,8gxd9ry2580pu1b1dd5ny9ymy,1,53.3,69.1,2024-07-26T18:09:52.212Z,2024-07-26T18:10:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5118002643,141,32.4,5118002645,212,26.6,5118002641,140,44.6,5118002647,213,4.36,5118003761,5,,5118002639,56,Back,5118003763,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422365,518,1,2,54,23,8gxd9ry2580pu1b1dd5ny9ymy,1,46.0,26.8,2024-07-26T18:09:55.892Z,2024-07-26T18:09:58Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5118002703,56,Right,5118002707,141,19.7,5118002705,140,62.0,5118002711,213,6.00,5118002709,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422367,519,50,2,54,26,8gxd9ry2580pu1b1dd5ny9ymy,1,64.5,40.8,2024-07-26T18:09:58.309Z,2024-07-26T18:10:16Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5118002717,286,,5118002715,56,Center,5118002835,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422385,462,7,2,54,26,b8oqgvx1ijeyn6y1cn6929ix4,1,35.5,59.2,2024-07-26T18:09:58.310Z,2024-07-28T20:55:06Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5118002831,233,519,5123504927,384,,5118002789,56,Back,5118002791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422271,516,83,2,54,29,8gxd9ry2580pu1b1dd5ny9ymy,0,67.8,53.6,2024-07-26T18:10:01.205Z,2024-07-26T20:04:03Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5118120575,399,dqssvdpt2iwg8qn9wto3miind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422393,463,1,2,54,30,b8oqgvx1ijeyn6y1cn6929ix4,1,34.1,35.1,2024-07-26T18:10:02.155Z,2024-07-26T19:33:48Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5118002859,213,5.86,5118002857,212,12.9,5118002851,56,Back,5118002853,140,45.3,5118002855,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422425,465,1,2,54,32,b8oqgvx1ijeyn6y1cn6929ix4,1,58.1,28.8,2024-07-26T18:10:04.443Z,2024-07-26T19:33:47Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118003035,213,5.26,5118003033,212,14.1,5118003031,141,11.1,5118003029,140,65.1,5118003027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422447,466,1,2,54,36,b8oqgvx1ijeyn6y1cn6929ix4,1,82.5,12.3,2024-07-26T18:10:08.043Z,2024-07-26T18:10:11Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5118003163,212,9.1,5118003167,213,2.37,5118003161,141,21.6,5118003153,56,Center,5118003157,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422465,467,1,2,54,39,b8oqgvx1ijeyn6y1cn6929ix4,1,76.3,20.4,2024-07-26T18:10:11.219Z,2024-07-26T18:10:49Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118003243,141,23.7,5118003247,213,3.04,5118003245,212,21.6,5118003239,56,Center,5118003241,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422477,468,1,2,54,41,b8oqgvx1ijeyn6y1cn6929ix4,1,55.8,23.7,2024-07-26T18:10:13.324Z,2024-07-26T19:33:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5118003309,212,12.9,5118003311,213,5.57,5118003305,140,65.1,5118003307,141,11.2,5118003303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422493,469,1,2,54,43,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,7.0,2024-07-26T18:10:15.947Z,2024-07-26T18:10:17Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118003381,56,Right,5118003389,213,0.07,5118003385,141,7.6,5118003383,140,74.9,5118003387,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
