id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2716203559,362,10,1,43,35,8cfkisxf1fkxdqtt6tx1tup48,1,2.9,51.2,2024-09-01T11:45:10.198Z,2024-09-01T11:45:15Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188392927,178,,5188392929,182,,5188392925,173,,5188392931,56,Back,5188393293,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716203973,365,1,1,43,56,8cfkisxf1fkxdqtt6tx1tup48,1,19.5,63.7,2024-09-01T11:45:30.774Z,2024-09-01T11:45:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5188395071,141,64.3,5188395081,1,,5188395079,213,0.01,5188395069,140,66.6,5188395075,212,49.5,5188395065,155,,5188395067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716203989,366,44,1,44,1,8cfkisxf1fkxdqtt6tx1tup48,1,60.2,60.4,2024-09-01T11:45:36.149Z,2024-09-01T11:45:40Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5188395139,56,Center,5188395157,233,409,5188395141,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716203981,409,44,1,44,1,6wwwud48qahpwrfxs20334qk5,0,39.8,39.6,2024-09-01T11:45:36.150Z,2024-09-01T11:45:41Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188395171,233,366,5188395107,56,Back,5188395109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204047,367,1,1,44,2,8cfkisxf1fkxdqtt6tx1tup48,0,66.1,64.3,2024-09-01T11:45:36.543Z,2024-09-01T11:45:40Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5188395423,140,68.1,5188395419,3,,5188395429,213,5.30,5188395421,56,Center,5188395427,212,3.8,5188395425,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716203991,410,43,1,44,2,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-01T11:45:36.723Z,2024-09-01T11:45:42Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188395143,56,Back,5188395597,144,74,5188395145,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716203995,411,61,1,44,2,6wwwud48qahpwrfxs20334qk5,1,43.6,42.1,2024-09-01T11:45:36.793Z,2024-09-01T11:45:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188395161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204051,413,1,1,44,5,6wwwud48qahpwrfxs20334qk5,0,47.0,55.2,2024-09-01T11:45:39.441Z,2024-09-01T11:45:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188395445,140,65.3,5188395449,212,23.4,5188395447,141,74.8,5188395443,56,Center,5188395451,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204157,369,1,1,44,8,8cfkisxf1fkxdqtt6tx1tup48,1,33.3,28.9,2024-09-01T11:45:42.949Z,2024-09-01T11:45:47Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5188396073,141,26.1,5188396069,56,Back,5188396071,140,38.1,5188396077,213,5.92,5188396075,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204273,370,1,1,44,13,8cfkisxf1fkxdqtt6tx1tup48,1,45.6,25.0,2024-09-01T11:45:47.350Z,2024-09-01T11:45:55Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5188396717,141,14.1,5188396715,140,90.2,5188396719,212,47.4,5188396713,56,Right,5188396723,1,,5188396721,213,6.13,5188396711,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204325,371,1,1,44,20,8cfkisxf1fkxdqtt6tx1tup48,0,92.8,12.6,2024-09-01T11:45:54.895Z,2024-09-01T11:46:10Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5188396957,155,,5188396967,213,1.51,5188396955,2,,5188398009,345,,5188396965,212,42.2,5188396959,56,Center,5188396963,141,74.5,5188396969,1,,5188396961,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204341,414,43,1,44,25,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-01T11:45:59.363Z,2024-09-01T12:10:44Z,,,,,5188397047,55,407,5188504567,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204381,415,1,1,44,26,6wwwud48qahpwrfxs20334qk5,1,8.7,18.9,2024-09-01T11:46:00.740Z,2024-09-01T11:46:01Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188397275,212,13.9,5188397277,213,0.60,5188397271,140,19.6,5188397269,56,Back,5188397273,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204545,417,1,1,44,32,6wwwud48qahpwrfxs20334qk5,1,33.8,42.1,2024-09-01T11:46:06.242Z,2024-09-01T11:46:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188398037,141,9.4,5188398035,140,57.5,5188398033,56,Right,5188398039,212,33.4,5188398043,1,,5188398041,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204615,418,1,1,44,36,6wwwud48qahpwrfxs20334qk5,1,58.2,6.7,2024-09-01T11:46:10.650Z,2024-09-01T11:46:15Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188398323,141,18.8,5188398319,56,Right,5188398321,140,87.3,5188398327,213,0.26,5188398325,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204717,419,1,1,44,40,6wwwud48qahpwrfxs20334qk5,1,87.3,26.8,2024-09-01T11:46:15.050Z,2024-09-01T11:46:21Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188398893,213,1.39,5188398885,141,90.0,5188398897,1,,5188398889,212,43.7,5188398883,140,94.9,5188398879,155,,5188398881,56,Left,5188398873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204757,420,1,1,44,46,6wwwud48qahpwrfxs20334qk5,0,89.7,76.4,2024-09-01T11:46:21.025Z,2024-09-01T11:46:22Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5188399117,212,8.4,5188399119,213,5.61,5188399115,141,68.7,5188399111,140,95.9,5188399107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204913,373,1,1,44,56,8cfkisxf1fkxdqtt6tx1tup48,0,6.1,9.4,2024-09-01T11:46:30.724Z,2024-09-01T11:46:32Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5188399937,56,Center,5188399945,141,24.1,5188399953,213,0.16,5188399935,155,,5188399949,212,62.0,5188399941,140,64.4,5188399957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204975,421,1,1,44,58,6wwwud48qahpwrfxs20334qk5,1,34.2,71.2,2024-09-01T11:46:32.882Z,2024-09-01T11:46:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188400275,56,Back,5188400277,140,47.8,5188400283,213,0.15,5188400273,3,,5188400281,212,14.4,5188400279,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716210447,413,70,1,44,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-01T11:46:33.227Z,2024-09-01T11:53:45Z,,,,,5188428909,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205025,374,83,1,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,55.0,20.6,2024-09-01T11:46:34.355Z,2024-09-01T11:59:15Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5188448395,399,7ztdirfvd9d0x2yw1v051xzbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716204981,422,61,1,45,1,6wwwud48qahpwrfxs20334qk5,0,45.0,79.4,2024-09-01T11:46:35.354Z,2024-09-01T11:59:05Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188400309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205051,375,1,1,45,4,8cfkisxf1fkxdqtt6tx1tup48,1,55.1,24.7,2024-09-01T11:46:38.295Z,2024-09-01T11:46:40Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5188400701,56,Back,5188400705,141,31.8,5188400703,140,46.7,5188400709,213,2.64,5188400707,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205057,376,1,1,45,5,8cfkisxf1fkxdqtt6tx1tup48,0,46.7,31.8,2024-09-01T11:46:39.636Z,2024-09-01T11:46:40Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188400745,212,30.7,5188400741,140,74.4,5188400739,56,Center,5188400743,141,46.3,5188400737,155,,5188400747,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205209,424,1,1,45,7,6wwwud48qahpwrfxs20334qk5,1,29.9,65.5,2024-09-01T11:46:42.058Z,2024-09-01T11:46:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188401517,212,21.3,5188401515,141,50.0,5188401509,56,Back,5188401519,213,5.76,5188401513,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205143,377,43,1,45,10,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-01T11:46:44.957Z,2024-09-01T11:47:05Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188401653,399,ayxi2m0g0pm6rl1ba5pto66z9,5188402871,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205217,425,4,1,45,14,6wwwud48qahpwrfxs20334qk5,1,48.0,51.7,2024-09-01T11:46:48.499Z,2024-09-01T12:12:18Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188401601,56,Back,5188401599,13,,5188401603,152,,5188401605,265,,5188401619,233,378,5188401607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205201,378,4,1,45,14,8cfkisxf1fkxdqtt6tx1tup48,0,52.0,48.3,2024-09-01T11:46:48.500Z,2024-09-01T12:12:19Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188401639,233,425,5188401571,152,,5188401569,56,Center,5188401573,265,,5188401575,285,,5188401567,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205275,426,1,1,45,16,6wwwud48qahpwrfxs20334qk5,1,44.4,49.9,2024-09-01T11:46:50.802Z,2024-09-01T11:46:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188401893,5,,5188401913,213,1.36,5188401905,141,54.2,5188401909,212,3.0,5188401897,56,Back,5188401895,152,,5188401901,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205289,427,1,1,45,17,6wwwud48qahpwrfxs20334qk5,1,44.6,54.3,2024-09-01T11:46:51.553Z,2024-09-01T11:46:55Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188401975,140,45.5,5188401985,213,4.85,5188401973,56,Back,5188401979,141,44.3,5188401981,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205389,428,1,1,45,20,6wwwud48qahpwrfxs20334qk5,1,52.5,43.9,2024-09-01T11:46:54.842Z,2024-09-01T11:47:01Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188402475,140,61.9,5188402473,56,Center,5188402481,213,5.50,5188402479,212,14.0,5188402477,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205403,429,61,1,45,26,6wwwud48qahpwrfxs20334qk5,0,70.0,30.7,2024-09-01T11:47:00.826Z,2024-09-01T11:47:01Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188402527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205425,379,1,1,45,28,8cfkisxf1fkxdqtt6tx1tup48,0,13.5,53.3,2024-09-01T11:47:02.380Z,2024-09-01T11:47:03Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5188402665,157,,5188402671,141,100.0,5188402675,213,0.89,5188402673,212,42.2,5188402669,140,38.9,5188402667,56,Back,5188402677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205435,380,5,1,45,28,8cfkisxf1fkxdqtt6tx1tup48,0,36.1,101.5,2024-09-01T11:47:03.215Z,2024-09-01T12:03:32Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5188402721,56,Back,5188402723,347,,5188403207,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205507,430,5,1,45,28,6wwwud48qahpwrfxs20334qk5,1,63.9,-1.5,2024-09-01T11:47:03.215Z,2024-09-01T12:03:32Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5188403163,233,380,5188403127,56,Right,5188403129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205565,431,1,1,45,34,6wwwud48qahpwrfxs20334qk5,1,66.0,0.0,2024-09-01T11:47:08.634Z,2024-09-01T11:47:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188403365,56,Right,5188403367,140,63.0,5188403371,212,8.0,5188403369,141,9.1,5188403373,213,1.98,5188403363,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205607,432,1,1,45,37,6wwwud48qahpwrfxs20334qk5,1,58.8,12.5,2024-09-01T11:47:11.570Z,2024-09-01T11:47:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188403605,213,0.50,5188403601,141,18.3,5188403599,140,65.7,5188403597,56,Right,5188403603,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205635,433,1,1,45,40,6wwwud48qahpwrfxs20334qk5,1,63.9,12.8,2024-09-01T11:47:14.265Z,2024-09-01T11:47:16Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188403775,140,62.8,5188403773,56,Right,5188403777,141,20.1,5188403779,212,5.1,5188403781,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205651,434,1,1,45,42,6wwwud48qahpwrfxs20334qk5,1,65.3,20.7,2024-09-01T11:47:16.633Z,2024-09-01T11:47:18Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188403853,140,72.0,5188403857,212,13.1,5188403859,213,1.01,5188403855,141,37.0,5188403851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205673,435,1,1,45,43,6wwwud48qahpwrfxs20334qk5,1,72.3,38.8,2024-09-01T11:47:18.009Z,2024-09-01T11:47:20Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5188403943,56,Center,5188403949,212,17.7,5188403945,140,56.2,5188403951,213,2.83,5188403947,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205733,436,1,1,45,46,6wwwud48qahpwrfxs20334qk5,1,52.0,46.6,2024-09-01T11:47:20.465Z,2024-09-01T11:47:24Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188404235,213,4.87,5188404231,141,20.6,5188404233,212,17.9,5188404227,56,Right,5188404229,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205751,437,1,1,45,49,6wwwud48qahpwrfxs20334qk5,1,56.4,19.1,2024-09-01T11:47:23.955Z,2024-09-01T11:47:25Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188404309,140,65.8,5188404307,56,Right,5188404315,213,6.16,5188404311,141,17.3,5188404313,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205777,438,1,1,45,50,6wwwud48qahpwrfxs20334qk5,1,66.2,17.3,2024-09-01T11:47:25.009Z,2024-09-01T11:47:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188404421,56,Right,5188404425,141,18.9,5188404427,212,9.0,5188404429,213,3.02,5188404423,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205815,439,1,1,45,51,6wwwud48qahpwrfxs20334qk5,1,57.7,18.9,2024-09-01T11:47:25.961Z,2024-09-01T11:47:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188404641,56,Center,5188404645,141,26.1,5188404647,212,7.7,5188404649,213,0.69,5188404643,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205849,440,1,1,45,54,6wwwud48qahpwrfxs20334qk5,1,66.2,32.8,2024-09-01T11:47:28.505Z,2024-09-01T11:47:31Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188404841,141,55.8,5188404845,213,1.33,5188404839,140,69.8,5188404843,212,16.1,5188404837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205953,441,1,1,45,57,6wwwud48qahpwrfxs20334qk5,1,69.0,61.4,2024-09-01T11:47:31.339Z,2024-09-01T11:47:40Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5188405495,141,89.1,5188405497,212,29.7,5188405489,155,,5188405491,56,Left,5188405493,140,90.9,5188405499,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205993,442,1,1,46,6,6wwwud48qahpwrfxs20334qk5,1,96.9,85.6,2024-09-01T11:47:40.457Z,2024-09-01T11:50:12Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,1.0,,5188405767,213,4.11,5188405759,140,82.0,5188405763,212,27.6,5188405757,56,Center,5188415613,210,15,5188405761,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716205997,443,15,1,46,9,6wwwud48qahpwrfxs20334qk5,1,81.8,51.3,2024-09-01T11:47:43.995Z,2024-09-01T11:50:13Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188415673,147,49.3,5188415669,215,,5188415653,80,,5188405787,56,Center,5188415685,233,381,5188415655,29,,5188415675,230,98.9,5188415665,102,47.6,5188405783,22,,5188415671,146,91.7,5188415657,55,442,5188415677,231,49.8,5188415667,103,5188415231,20,,5188405785,18,19,,5188415243,82,,,,,,,,,,,,
2716206021,381,10,1,46,9,8cfkisxf1fkxdqtt6tx1tup48,1,8.3,50.7,2024-09-01T11:47:44.095Z,2024-09-01T15:16:24Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5188405929,94,,5188415711,233,443,5188405931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206075,444,1,1,46,14,6wwwud48qahpwrfxs20334qk5,1,61.5,53.3,2024-09-01T11:47:49.122Z,2024-09-01T11:47:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5188406211,141,58.8,5188406215,213,2.91,5188406209,140,46.5,5188406207,56,Back,5188406205,3,,5188406213,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206171,445,1,1,46,16,6wwwud48qahpwrfxs20334qk5,1,46.5,58.1,2024-09-01T11:47:50.241Z,2024-09-01T11:47:58Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188406703,212,33.4,5188406699,140,61.3,5188406701,141,14.7,5188406707,1,,5188406697,56,Right,5188406705,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206279,446,1,1,46,23,6wwwud48qahpwrfxs20334qk5,1,67.2,16.1,2024-09-01T11:47:57.842Z,2024-09-01T11:48:06Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188407295,212,30.8,5188407297,213,6.19,5188407289,56,Right,5188407291,140,96.4,5188407293,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206295,447,3,1,46,31,6wwwud48qahpwrfxs20334qk5,0,93.4,27.8,2024-09-01T11:48:05.874Z,2024-09-01T11:48:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188407599,233,382,5188407355,56,Center,5188407357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206331,382,7,1,46,31,8cfkisxf1fkxdqtt6tx1tup48,1,6.6,72.2,2024-09-01T11:48:05.875Z,2024-09-01T11:56:46Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188407557,285,,5188407583,233,447,5188407555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716207057,386,61,1,46,31,8cfkisxf1fkxdqtt6tx1tup48,1,8.5,63.9,2024-09-01T11:48:06.220Z,2024-09-01T11:49:07Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5188411257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206363,383,12,1,46,35,8cfkisxf1fkxdqtt6tx1tup48,1,7.2,76.7,2024-09-01T11:48:09.820Z,2024-09-01T11:48:13Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5188407747,213,6.06,5188407739,56,Back,5188407743,141,64.6,5188407741,140,41.5,5188407745,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206389,449,1,1,46,37,6wwwud48qahpwrfxs20334qk5,1,64.1,62.4,2024-09-01T11:48:11.481Z,2024-09-01T11:48:16Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5188407871,141,51.8,5188407875,213,5.39,5188407873,212,9.2,5188407869,140,69.6,5188407867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206395,450,4,1,46,42,6wwwud48qahpwrfxs20334qk5,1,68.2,47.5,2024-09-01T11:48:16.650Z,2024-09-01T12:12:19Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188407957,265,,5188408075,233,384,5188407955,152,,5188407959,286,,5188407953,56,Center,5188407951,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206397,384,4,1,46,42,8cfkisxf1fkxdqtt6tx1tup48,0,31.8,52.5,2024-09-01T11:48:16.651Z,2024-09-01T12:12:20Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5188408045,285,,5188408041,152,,5188408037,13,,5188408043,265,,5188408039,56,Back,5188408149,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206447,451,1,1,46,43,6wwwud48qahpwrfxs20334qk5,1,69.8,44.0,2024-09-01T11:48:17.394Z,2024-09-01T11:48:19Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5188408249,213,4.72,5188408239,152,,5188408243,140,69.9,5188408241,56,Center,5188408247,212,8.5,5188408237,5,,5188408245,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206459,452,1,1,46,45,6wwwud48qahpwrfxs20334qk5,1,72.5,35.8,2024-09-01T11:48:19.753Z,2024-09-01T11:48:20Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188408307,141,49.4,5188408311,213,1.76,5188408305,140,70.8,5188408309,212,9.4,5188408303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206527,453,1,1,46,46,6wwwud48qahpwrfxs20334qk5,1,71.2,49.4,2024-09-01T11:48:20.626Z,2024-09-01T11:48:26Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5188408651,56,Right,5188408655,141,14.0,5188408659,213,4.91,5188408657,212,24.6,5188408653,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206539,454,1,1,46,47,6wwwud48qahpwrfxs20334qk5,0,92.9,24.7,2024-09-01T11:48:22.225Z,2024-09-01T11:49:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5188408721,140,92.7,5188408729,141,33.7,5188408733,212,6.1,5188408719,56,Center,5188408737,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206989,385,12,1,46,48,8cfkisxf1fkxdqtt6tx1tup48,1,4.8,54.9,2024-09-01T11:48:22.604Z,2024-09-01T12:56:47Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5188410955,141,63.9,5188410951,140,16.7,5188410949,56,Back,5188410959,213,0.46,5188410957,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716206803,455,16,1,46,48,6wwwud48qahpwrfxs20334qk5,1,84.4,37.6,2024-09-01T11:48:22.777Z,2024-09-01T12:07:06Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5188441669,17,,5188410591,20,,5188411925,103,23.4,5188411923,102,50.3,5188411933,231,47.7,5188411929,458,,5188451365,79,,5188411927,215,,5188410599,375,46:47.445,5188410595,374,2024-09-01 12:48:21.672,5188410155,56,Center,5188485937,24,,5188411931,230,,,,,,98.5,,,,,,,,,,,,,,,
