id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2746881253,495,1,2,50,7,f1h34qp5zbfl489q8vnkhiq9s,1,4.1,48.8,2024-11-10T14:08:07.737Z,2024-11-10T14:10:13Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5356084965,56,Back,5356084969,141,33.3,5356084973,213,5.81,5356084977,237,,5356084971,212,22.9,5356103545,189,,5356084967,140,23.5,5356084963,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881287,496,1,2,50,8,f1h34qp5zbfl489q8vnkhiq9s,1,23.5,33.3,2024-11-10T14:08:09.161Z,2024-11-10T14:10:12Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5356085151,140,42.4,5356085155,212,22.1,5356085149,56,Back,5356085153,141,47.5,5356085157,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881311,497,1,2,50,9,f1h34qp5zbfl489q8vnkhiq9s,0,42.4,47.5,2024-11-10T14:08:10.232Z,2024-11-10T14:08:11Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5356085301,140,57.0,5356085299,56,Center,5356085305,141,67.9,5356085313,213,0.74,5356085309,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881495,441,1,2,50,11,bd4qakf7j0wwie8wke9km7uj8,1,40.4,29.2,2024-11-10T14:08:11.973Z,2024-11-10T14:08:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356086295,213,0.10,5356086289,140,55.6,5356086287,56,Center,5356086291,141,31.5,5356086293,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881581,442,1,2,50,16,bd4qakf7j0wwie8wke9km7uj8,1,62.5,12.8,2024-11-10T14:08:17.326Z,2024-11-10T14:08:20Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5356086707,213,3.34,5356086703,141,7.1,5356086705,212,19.4,5356086697,56,Back,5356086701,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881713,443,1,2,50,19,bd4qakf7j0wwie8wke9km7uj8,1,43.4,8.5,2024-11-10T14:08:19.991Z,2024-11-10T14:08:25Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356087461,141,36.0,5356087457,56,Center,5356087463,212,26.2,5356087455,155,,5356087465,213,0.79,5356087459,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881863,444,1,2,50,24,bd4qakf7j0wwie8wke9km7uj8,1,62.6,34.2,2024-11-10T14:08:24.934Z,2024-11-10T14:08:30Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5356088225,140,66.3,5356088229,141,59.7,5356088233,212,17.8,5356088235,213,1.35,5356088223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881945,445,1,2,50,28,bd4qakf7j0wwie8wke9km7uj8,1,71.6,64.5,2024-11-10T14:08:29.606Z,2024-11-10T14:08:32Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5356088609,140,83.0,5356088613,212,18.5,5356088605,56,Left,5356088611,141,85.3,5356088615,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746881969,446,1,2,50,32,bd4qakf7j0wwie8wke9km7uj8,0,83.0,73.0,2024-11-10T14:08:32.781Z,2024-11-10T14:08:33Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5356088743,212,3.5,5356088741,141,67.9,5356088739,140,83.1,5356088745,213,4.74,5356088737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882029,498,1,2,50,34,f1h34qp5zbfl489q8vnkhiq9s,1,20.1,37.4,2024-11-10T14:08:35.105Z,2024-11-10T14:10:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5356089123,140,22.0,5356089127,141,46.3,5356089119,56,Back,5356089133,212,6.4,5356089137,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882291,500,1,2,50,39,f1h34qp5zbfl489q8vnkhiq9s,0,32.3,62.4,2024-11-10T14:08:39.913Z,2024-11-10T14:08:43Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5356090557,212,59.2,5356090553,140,88.4,5356090549,155,,5356090559,213,6.18,5356090555,141,53.6,5356090551,56,Center,5356090561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882461,448,1,2,50,45,bd4qakf7j0wwie8wke9km7uj8,1,11.1,46.9,2024-11-10T14:08:45.830Z,2024-11-10T14:08:49Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5356091515,123,,5356091519,140,20.2,5356091525,213,5.55,5356091523,212,12.9,5356091521,141,34.2,5356091517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882481,449,1,2,50,48,bd4qakf7j0wwie8wke9km7uj8,0,21.8,37.3,2024-11-10T14:08:49.645Z,2024-11-10T14:08:50Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5356091645,141,15.3,5356091637,56,Back,5356091651,213,5.34,5356091639,140,32.1,5356091649,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882535,450,45,2,50,52,bd4qakf7j0wwie8wke9km7uj8,0,33.0,7.0,2024-11-10T14:08:52.742Z,2024-11-10T19:58:01Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356091965,285,,5356091963,56,Back,5356092395,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882595,502,3,2,50,52,f1h34qp5zbfl489q8vnkhiq9s,1,67.0,93.0,2024-11-10T14:08:52.742Z,2024-11-10T19:58:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5356092281,286,,5356092279,56,Left,5356092321,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882551,501,8,2,50,52,f1h34qp5zbfl489q8vnkhiq9s,1,67.9,86.6,2024-11-10T14:08:53.250Z,2024-11-10T14:08:53Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5356092009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882603,503,61,2,50,54,f1h34qp5zbfl489q8vnkhiq9s,0,67.4,87.7,2024-11-10T14:08:55.281Z,2024-11-10T14:08:55Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5356092301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882679,452,1,2,50,56,bd4qakf7j0wwie8wke9km7uj8,1,28.4,16.8,2024-11-10T14:08:57.542Z,2024-11-10T14:09:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356092753,140,29.6,5356092757,212,6.8,5356092759,213,1.39,5356092755,141,26.7,5356092751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882689,453,1,2,50,59,bd4qakf7j0wwie8wke9km7uj8,0,29.7,26.8,2024-11-10T14:08:59.966Z,2024-11-10T14:09:00Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5356092805,213,5.33,5356092801,141,15.3,5356092803,212,9.6,5356092797,56,Back,5356092799,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882757,504,8,2,51,2,f1h34qp5zbfl489q8vnkhiq9s,1,60.6,88.4,2024-11-10T14:09:03.594Z,2024-11-10T14:09:03Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5356093187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882861,505,43,2,51,5,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-11-10T14:09:06.313Z,2024-11-10T14:13:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5356093777,212,28.6,5356093771,140,87.7,5356093781,213,6.19,5356133513,144,1,5356093769,56,Left,5356093775,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882897,506,3,2,51,6,f1h34qp5zbfl489q8vnkhiq9s,0,90.8,86.8,2024-11-10T14:09:07.037Z,2024-11-10T15:03:23Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5356094593,233,454,5356093941,286,,5356093939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746882973,454,7,2,51,6,bd4qakf7j0wwie8wke9km7uj8,1,9.2,13.2,2024-11-10T14:09:07.038Z,2024-11-10T14:09:17Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5356094407,56,Back,5356094497,233,506,5356094409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746883127,455,1,2,51,11,bd4qakf7j0wwie8wke9km7uj8,1,19.7,15.9,2024-11-10T14:09:12.278Z,2024-11-10T14:09:17Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5356095189,1,,5356095179,56,Back,5356095185,212,36.8,5356095177,155,,5356095183,141,64.8,5356095187,213,1.13,5356095181,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746883141,456,1,2,51,14,bd4qakf7j0wwie8wke9km7uj8,0,34.7,64.6,2024-11-10T14:09:15.462Z,2024-11-10T14:09:18Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5356095261,213,4.81,5356095251,140,35.7,5356095249,56,Back,5356095253,141,48.5,5356095259,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746883189,457,45,2,51,19,bd4qakf7j0wwie8wke9km7uj8,0,30.7,57.7,2024-11-10T14:09:20.330Z,2024-11-10T19:58:02Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5356095705,233,508,5356095527,56,Back,5356095529,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746883203,508,3,2,51,19,f1h34qp5zbfl489q8vnkhiq9s,1,69.3,42.3,2024-11-10T14:09:20.330Z,2024-11-10T19:58:02Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5356095687,233,457,5356095611,286,,5356095609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746883389,509,1,2,51,20,f1h34qp5zbfl489q8vnkhiq9s,1,68.2,39.8,2024-11-10T14:09:21.209Z,2024-11-10T14:09:38Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,1.0,5356096693,56,Center,5356096701,213,0.18,5356096697,141,44.9,5356098125,154,,5356096699,212,19.4,5356096695,140,86.4,5356098123,210,16,5356098127,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746883401,510,16,2,51,24,f1h34qp5zbfl489q8vnkhiq9s,1,90.3,49.3,2024-11-10T14:09:25.665Z,2024-11-10T20:38:55Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5356098277,214,,5356098267,154,,5356098285,231,49.6,5356098269,55,509,5356098273,102,51.4,5356098281,230,98.6,5356098263,78,,5356096753,17,,5356097133,374,2024-11-10 14:09:25.053,5356096755,56,Center,5356098265,29,5356098275,103,6.3,5356097137,375,51:24.361,5356097129,20,,,5358584435,89,,5356096751,22,,,,,,
2746885143,458,1,2,52,20,bd4qakf7j0wwie8wke9km7uj8,1,50.2,50.0,2024-11-10T14:10:20.983Z,2024-11-10T14:10:25Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5356105673,141,50.3,5356105677,212,14.5,5356105687,279,G,5356105683,213,3.13,5356105665,56,Back,5356105669,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885361,459,1,2,52,24,bd4qakf7j0wwie8wke9km7uj8,1,37.0,49.0,2024-11-10T14:10:25.335Z,2024-11-10T14:10:32Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5356106911,140,29.5,5356106915,212,12.3,5356106909,56,Back,5356106917,213,4.02,5356106913,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885387,460,1,2,52,31,bd4qakf7j0wwie8wke9km7uj8,1,33.9,26.7,2024-11-10T14:10:31.878Z,2024-11-10T14:10:32Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5356107049,212,9.9,5356107053,213,0.10,5356107045,141,28.2,5356107037,56,Back,5356107041,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885591,461,1,2,52,31,bd4qakf7j0wwie8wke9km7uj8,1,43.3,28.9,2024-11-10T14:10:32.670Z,2024-11-10T14:10:39Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356108177,140,42.5,5356108173,196,,5356108183,213,1.59,5356108181,212,41.1,5356108179,141,89.3,5356108175,56,Back,5356108185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885711,462,1,2,52,37,bd4qakf7j0wwie8wke9km7uj8,1,38.1,88.4,2024-11-10T14:10:38.639Z,2024-11-10T14:10:43Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5356108771,56,Back,5356108773,140,32.5,5356108777,212,16.3,5356108775,141,66.0,5356108779,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885949,463,1,2,52,41,bd4qakf7j0wwie8wke9km7uj8,1,38.5,63.6,2024-11-10T14:10:42.239Z,2024-11-10T14:10:49Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5356110081,140,60.8,5356110093,1,,5356110091,213,5.23,5356110073,155,,5356110077,56,Right,5356110087,212,47.0,5356110083,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886145,464,1,2,52,47,bd4qakf7j0wwie8wke9km7uj8,1,64.2,10.7,2024-11-10T14:10:48.583Z,2024-11-10T14:10:54Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356111131,141,11.1,5356111133,212,14.6,5356111135,213,0.02,5356111121,56,Right,5356111127,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886279,465,1,2,52,53,bd4qakf7j0wwie8wke9km7uj8,1,78.3,6.8,2024-11-10T14:10:54.359Z,2024-11-10T14:10:58Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5356111809,212,9.1,5356111811,213,3.19,5356111805,140,69.6,5356111807,141,6.2,5356111803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886381,466,1,2,52,57,bd4qakf7j0wwie8wke9km7uj8,1,65.8,11.4,2024-11-10T14:10:58.527Z,2024-11-10T14:11:01Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356112407,213,2.11,5356112403,212,28.4,5356112393,56,Center,5356112397,140,51.8,5356112401,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886501,467,3,2,53,0,bd4qakf7j0wwie8wke9km7uj8,1,51.0,49.3,2024-11-10T14:11:01.039Z,2024-11-10T19:58:03Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5356113099,233,511,5356113067,286,,5356113065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886421,511,45,2,53,0,f1h34qp5zbfl489q8vnkhiq9s,0,49.0,50.7,2024-11-10T14:11:01.039Z,2024-11-10T19:58:03Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5356112661,285,,5356113151,233,467,5356112659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886555,468,1,2,53,4,bd4qakf7j0wwie8wke9km7uj8,1,61.2,23.7,2024-11-10T14:11:05.279Z,2024-11-10T14:11:07Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5356113377,140,67.6,5356113379,141,4.9,5356113383,213,5.20,5356113381,212,14.4,5356113375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886567,469,61,2,53,6,bd4qakf7j0wwie8wke9km7uj8,0,67.8,4.4,2024-11-10T14:11:07.047Z,2024-11-10T14:11:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356113421,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886577,470,5,2,53,7,bd4qakf7j0wwie8wke9km7uj8,0,73.4,-1.4,2024-11-10T14:11:07.831Z,2024-11-10T14:11:14Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5356114559,233,512,5356113439,56,Right,5356113441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886735,512,5,2,53,7,f1h34qp5zbfl489q8vnkhiq9s,1,28.2,101.6,2024-11-10T14:11:07.980Z,2024-11-10T14:11:14Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5356114509,233,470,5356114379,56,Back,5356114383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886967,513,1,2,53,12,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,100.0,2024-11-10T14:11:13.467Z,2024-11-10T14:11:22Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5356115725,140,19.0,5356115719,107,,5356115743,213,4.13,5356115729,141,92.4,5356115735,212,7.3,5356115721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887001,514,1,2,53,21,f1h34qp5zbfl489q8vnkhiq9s,1,22.0,84.2,2024-11-10T14:11:21.987Z,2024-11-10T14:11:23Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5356115845,140,22.0,5356115849,141,71.4,5356115855,212,8.7,5356115841,56,Back,5356115859,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887097,515,1,2,53,22,f1h34qp5zbfl489q8vnkhiq9s,1,22.0,71.4,2024-11-10T14:11:23.212Z,2024-11-10T14:11:28Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5356116451,141,51.3,5356116447,56,Back,5356116449,140,10.0,5356116453,212,18.6,5356116457,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887211,516,1,2,53,27,f1h34qp5zbfl489q8vnkhiq9s,1,23.0,43.0,2024-11-10T14:11:28.043Z,2024-11-10T14:11:33Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5356117159,140,23.1,5356117163,212,9.1,5356117157,56,Back,5356117161,141,56.4,5356117165,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887403,517,1,2,53,32,f1h34qp5zbfl489q8vnkhiq9s,1,31.5,66.7,2024-11-10T14:11:32.948Z,2024-11-10T14:11:38Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5356118107,56,Back,5356118115,213,4.52,5356118109,140,28.6,5356118113,212,16.0,5356118111,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887523,518,1,2,53,37,f1h34qp5zbfl489q8vnkhiq9s,0,31.6,34.8,2024-11-10T14:11:38.067Z,2024-11-10T14:11:42Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5356118705,212,58.1,5356118699,56,Right,5356118701,140,85.0,5356118707,213,6.02,5356118703,141,12.2,5356118709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887637,472,1,2,53,43,bd4qakf7j0wwie8wke9km7uj8,1,14.4,94.7,2024-11-10T14:11:43.991Z,2024-11-10T14:11:45Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5356119247,212,17.8,5356119251,213,4.27,5356119245,141,71.1,5356119237,56,Back,5356119241,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887747,473,1,2,53,44,bd4qakf7j0wwie8wke9km7uj8,0,7.3,70.9,2024-11-10T14:11:45.464Z,2024-11-10T14:11:48Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5356119805,141,88.0,5356119799,157,,5356119813,1,,5356119809,213,0.25,5356119801,56,Left,5356119803,140,51.5,5356119807,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887767,519,1,2,53,48,f1h34qp5zbfl489q8vnkhiq9s,0,63.7,14.7,2024-11-10T14:11:48.780Z,2024-11-10T14:11:49Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5356119911,3,,5356119917,141,20.4,5356119921,213,0.62,5356119913,56,Right,5356119915,140,68.9,5356119919,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887801,520,61,2,53,50,f1h34qp5zbfl489q8vnkhiq9s,0,69.5,20.3,2024-11-10T14:11:51.020Z,2024-11-10T14:11:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5356120119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887951,474,1,2,53,51,bd4qakf7j0wwie8wke9km7uj8,1,45.5,82.4,2024-11-10T14:11:52.272Z,2024-11-10T14:11:55Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5356120861,56,Left,5356120865,141,95.3,5356120869,213,0.80,5356120867,212,12.2,5356120863,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887959,475,50,2,53,53,bd4qakf7j0wwie8wke9km7uj8,1,57.8,94.4,2024-11-10T14:11:54.523Z,2024-11-10T14:12:01Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5356121229,233,521,5356120913,56,Left,5356120917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887969,521,7,2,53,53,f1h34qp5zbfl489q8vnkhiq9s,1,42.2,5.6,2024-11-10T14:11:54.524Z,2024-11-10T14:12:00Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5356120965,56,Back,5356121129,233,475,5356120963,167,,5356120967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888461,476,5,2,53,55,bd4qakf7j0wwie8wke9km7uj8,1,58.8,101.9,2024-11-10T14:11:55.784Z,2024-11-10T14:12:12Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5356123507,56,Left,5356123543,233,522,5356123509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887979,522,5,2,53,55,f1h34qp5zbfl489q8vnkhiq9s,0,40.2,-1.8,2024-11-10T14:11:55.861Z,2024-11-10T14:12:11Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5356123649,233,476,5356121021,347,,5356121017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888513,477,1,2,54,9,bd4qakf7j0wwie8wke9km7uj8,1,60.7,100.0,2024-11-10T14:12:10.055Z,2024-11-10T14:12:12Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5356123761,213,5.12,5356123751,107,,5356123755,140,67.3,5356123759,212,17.4,5356123757,141,78.5,5356123753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888569,478,1,2,54,11,bd4qakf7j0wwie8wke9km7uj8,1,66.6,82.4,2024-11-10T14:12:11.783Z,2024-11-10T14:12:13Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5356124029,212,9.8,5356124031,213,0.30,5356124019,56,Left,5356124027,141,86.6,5356124023,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888585,479,1,2,54,11,bd4qakf7j0wwie8wke9km7uj8,1,75.5,86.6,2024-11-10T14:12:12.623Z,2024-11-10T14:12:14Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5356124109,212,5.7,5356124099,56,Left,5356124209,156,,5356124103,140,71.9,5356124107,141,92.9,5356124115,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888645,480,1,2,54,13,bd4qakf7j0wwie8wke9km7uj8,0,75.0,95.4,2024-11-10T14:12:14.424Z,2024-11-10T14:12:15Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5356124467,213,5.14,5356124449,140,87.6,5356124469,1,,5356124459,212,32.0,5356124431,155,,5356124441,56,Center,5356124455,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889001,524,1,2,54,17,f1h34qp5zbfl489q8vnkhiq9s,1,9.8,54.6,2024-11-10T14:12:18.372Z,2024-11-10T14:12:26Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5356126241,141,70.9,5356126231,123,,5356126243,212,17.3,5356126239,140,22.5,5356126245,213,0.69,5356126235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889019,525,1,2,54,25,f1h34qp5zbfl489q8vnkhiq9s,1,63.4,80.0,2024-11-10T14:12:26.436Z,2024-11-10T14:12:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5356126335,141,87.5,5356126327,56,Left,5356126339,212,8.7,5356126343,213,0.63,5356126331,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889087,526,1,2,54,26,f1h34qp5zbfl489q8vnkhiq9s,1,70.1,87.5,2024-11-10T14:12:27.548Z,2024-11-10T14:12:29Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5356126711,140,87.0,5356126713,141,78.7,5356126709,56,Center,5356126715,212,18.7,5356126719,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889141,527,1,2,54,29,f1h34qp5zbfl489q8vnkhiq9s,0,92.5,75.1,2024-11-10T14:12:29.780Z,2024-11-10T14:12:31Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5356126989,141,62.3,5356126991,212,8.7,5356126983,56,Center,5356126985,140,92.0,5356126993,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
