id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2802157413,414,44,2,47,10,8cfkisxf1fkxdqtt6tx1tup48,1,27.4,23.8,2025-04-17T13:03:40.940Z,2025-04-17T13:12:03Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657720965,285,,5657721033,233,501,5657720963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157417,501,44,2,47,10,bd4qakf7j0wwie8wke9km7uj8,0,72.6,76.2,2025-04-17T13:03:40.941Z,2025-04-17T13:12:03Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5657720971,56,Center,5657721037,233,414,5657720973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157421,415,12,2,47,11,8cfkisxf1fkxdqtt6tx1tup48,1,20.8,22.4,2025-04-17T13:03:41.229Z,2025-04-17T13:03:43Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657721011,15,,5657720993,212,17.5,5657720987,56,Back,5657720989,140,26.7,5657720991,141,0.0,5657721029,167,,5657720995,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157425,416,5,2,47,12,8cfkisxf1fkxdqtt6tx1tup48,0,27.8,-1.6,2025-04-17T13:03:42.310Z,2025-04-17T14:03:53Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657721013,56,Back,5657721015,347,,5657721333,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157473,502,5,2,47,12,bd4qakf7j0wwie8wke9km7uj8,1,72.2,101.6,2025-04-17T13:03:42.310Z,2025-04-17T14:03:53Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5657721313,347,,5657721315,233,416,5657721311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157491,503,1,2,47,34,bd4qakf7j0wwie8wke9km7uj8,1,81.2,100.0,2025-04-17T13:04:04.609Z,2025-04-17T14:08:57Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5657721419,212,26.8,5657721423,1,,5657721411,107,,5657722205,154,,5657721413,56,Center,5657721421,213,5.04,5657721417,141,63.7,5657722203,210,14,5657721415,140,,,,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157497,504,44,2,47,39,bd4qakf7j0wwie8wke9km7uj8,1,90.2,58.0,2025-04-17T13:04:09.247Z,2025-04-17T13:12:04Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657721437,286,,5657722837,233,417,5657721435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157515,417,44,2,47,39,8cfkisxf1fkxdqtt6tx1tup48,0,9.8,42.0,2025-04-17T13:04:09.248Z,2025-04-17T14:02:31Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657722847,233,504,5657722829,56,Back,5657722831,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157581,506,14,2,47,40,bd4qakf7j0wwie8wke9km7uj8,1,89.6,56.2,2025-04-17T13:04:10.199Z,2025-04-17T15:04:30Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657722225,231,51.3,5657722113,328,,5657722109,15,,5657722213,154,,5657721895,56,Center,5657722219,102,44.6,5657722209,75,,5657722211,29,,5657722107,160,5657722215,55,503,,5657721893,17,5657722221,103,8.9,5657722223,230,98.8,,,,,,,,,,,,,,,,,,
2802157565,505,2,2,47,41,bd4qakf7j0wwie8wke9km7uj8,1,87.0,59.1,2025-04-17T13:04:11.223Z,2025-04-18T08:46:35Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657721807,140,95.5,5658714937,297,,5657721839,56,Center,5657721837,7,cf6zq49y8v1ekw07e7yi3uac,5657721809,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157587,420,1,2,48,4,8cfkisxf1fkxdqtt6tx1tup48,0,9.0,54.2,2025-04-17T13:04:34.404Z,2025-04-17T13:04:38Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5657721937,140,60.6,5657721933,241,,5657721931,157,,5657721939,141,66.4,5657721929,5,,5657721945,1,,5657721943,213,0.15,5657721941,212,54.8,5657721935,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157589,507,1,2,48,7,bd4qakf7j0wwie8wke9km7uj8,0,34.3,17.3,2025-04-17T13:04:37.743Z,2025-04-17T13:04:38Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657721969,140,70.1,5657721973,212,37.6,5657721965,3,,5657721977,1,,5657721975,213,0.03,5657721971,141,19.2,5657721967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157593,421,1,2,48,13,8cfkisxf1fkxdqtt6tx1tup48,1,19.9,82.0,2025-04-17T13:04:43.339Z,2025-04-17T13:04:46Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657722015,212,17.7,5657722017,213,4.34,5657722013,141,57.8,5657722011,140,13.8,5657722009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157595,422,1,2,48,16,8cfkisxf1fkxdqtt6tx1tup48,1,14.5,56.4,2025-04-17T13:04:46.124Z,2025-04-17T13:04:49Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5657722033,212,18.2,5657722027,56,Back,5657722029,140,17.8,5657722035,213,4.90,5657722031,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157615,423,1,2,48,19,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,29.7,2025-04-17T13:04:49.084Z,2025-04-17T13:04:59Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657722153,140,14.9,5657722157,212,18.4,5657722155,141,56.0,5657722159,213,1.80,5657722151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157625,424,1,2,48,29,8cfkisxf1fkxdqtt6tx1tup48,0,26.4,54.0,2025-04-17T13:04:59.107Z,2025-04-17T13:05:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5657722255,212,40.1,5657722259,1,,5657722249,56,Right,5657722251,140,53.9,5657722253,141,13.1,5657722257,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157639,509,1,2,48,36,bd4qakf7j0wwie8wke9km7uj8,0,68.1,73.6,2025-04-17T13:05:06.120Z,2025-04-18T09:21:47Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5658715529,140,67.7,5658715539,286,,5658715531,141,75.6,5657722353,56,Center,5658715533,212,1.4,5658715537,236,,5658722177,233,425,5658715535,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157645,425,74,2,48,36,8cfkisxf1fkxdqtt6tx1tup48,1,30.7,22.8,2025-04-17T13:05:06.121Z,2025-04-18T09:21:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5658722181,233,509,5657722371,56,Back,5657722373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802329529,806,1,2,48,37,8cfkisxf1fkxdqtt6tx1tup48,0,32.5,24.8,2025-04-17T13:05:07.108Z,2025-04-18T08:55:51Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5658715597,213,0.08,5658715593,141,25.7,5658715591,140,40.2,5658715589,56,Back,5658715595,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157815,513,1,2,48,38,bd4qakf7j0wwie8wke9km7uj8,1,56.1,77.6,2025-04-17T13:05:08.863Z,2025-04-17T13:06:11Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657723261,140,63.5,5657723263,141,74.7,5657723267,213,6.03,5657723265,212,8.0,5657723259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802158001,539,43,2,48,39,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-17T13:05:09.018Z,2025-04-18T08:55:34Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5658715701,144,61,5657724183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802329559,921,61,2,48,39,bd4qakf7j0wwie8wke9km7uj8,0,62.4,76.1,2025-04-17T13:05:09.587Z,2025-04-18T08:56:33Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5658715787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157647,426,43,2,48,40,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-17T13:05:10.491Z,2025-04-18T08:56:44Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657722379,56,Back,5657722383,141,31.2,5657722387,213,6.22,5657722385,212,7.4,5657722381,140,40.5,5658715821,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157657,428,1,2,48,41,8cfkisxf1fkxdqtt6tx1tup48,0,38.7,29.5,2025-04-17T13:05:11.586Z,2025-04-18T08:56:52Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657722453,213,5.98,5657722447,140,48.4,5657722443,157,,5657722455,1,,5657722451,212,10.7,5657722449,141,24.8,5657722445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157679,510,1,2,48,43,bd4qakf7j0wwie8wke9km7uj8,1,45.5,84.4,2025-04-17T13:05:13.583Z,2025-04-17T13:05:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657722605,141,89.9,5657722603,140,56.0,5657722599,3,,5657722607,212,11.6,5657722609,213,0.33,5657722601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157661,429,83,2,48,46,8cfkisxf1fkxdqtt6tx1tup48,0,45.6,14.1,2025-04-17T13:05:16.995Z,2025-04-17T13:05:23Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657722631,399,bwozpgcm48s08t1glxfgjajmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157683,511,61,2,48,51,bd4qakf7j0wwie8wke9km7uj8,0,54.6,94.1,2025-04-17T13:05:21.823Z,2025-04-17T13:07:48Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5657722613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157757,431,5,2,48,52,8cfkisxf1fkxdqtt6tx1tup48,1,42.9,-1.4,2025-04-17T13:05:22.236Z,2025-04-17T14:03:53Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657722925,347,,5657722923,56,Back,5657789929,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157685,512,5,2,48,52,bd4qakf7j0wwie8wke9km7uj8,0,57.1,101.4,2025-04-17T13:05:22.236Z,2025-04-17T14:03:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5657722623,56,Left,5657722625,347,,5657789933,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157767,432,1,2,49,18,8cfkisxf1fkxdqtt6tx1tup48,1,38.8,0.0,2025-04-17T13:05:48.594Z,2025-04-17T13:05:50Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657722965,212,17.8,5657722959,56,Back,5657722957,107,,5657722961,140,25.2,5657722963,141,13.7,5657722967,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157773,433,1,2,49,20,8cfkisxf1fkxdqtt6tx1tup48,1,25.7,15.5,2025-04-17T13:05:50.803Z,2025-04-17T13:05:54Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657723001,213,2.05,5657722995,140,17.4,5657722993,56,Back,5657722997,141,40.1,5657722999,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157797,434,1,2,49,23,8cfkisxf1fkxdqtt6tx1tup48,1,17.8,38.2,2025-04-17T13:05:53.995Z,2025-04-17T13:05:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5657723115,140,20.6,5657723121,213,4.88,5657723117,141,12.2,5657723113,56,Back,5657723119,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157803,435,1,2,49,29,8cfkisxf1fkxdqtt6tx1tup48,1,26.4,8.2,2025-04-17T13:05:59.250Z,2025-04-17T13:06:01Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657723165,141,2.8,5657723169,213,5.72,5657723161,56,Back,5657723163,140,32.0,5657723167,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157805,436,1,2,49,31,8cfkisxf1fkxdqtt6tx1tup48,1,32.2,3.1,2025-04-17T13:06:01.266Z,2025-04-17T13:06:04Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657723187,213,1.58,5657723179,56,Back,5657723183,141,14.7,5657723181,140,32.1,5657723185,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157817,437,1,2,49,34,8cfkisxf1fkxdqtt6tx1tup48,1,27.8,24.3,2025-04-17T13:06:04.460Z,2025-04-17T13:06:11Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657723275,140,21.7,5657723279,212,24.3,5657723277,141,58.7,5657723281,213,1.84,5657723273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157827,438,1,2,49,41,8cfkisxf1fkxdqtt6tx1tup48,0,41.4,58.4,2025-04-17T13:06:11.306Z,2025-04-17T13:06:13Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657723315,140,67.2,5657723313,56,Right,5657723321,213,5.36,5657723317,141,5.2,5657723323,1,,5657723319,212,45.2,5657723311,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157833,514,1,2,49,43,bd4qakf7j0wwie8wke9km7uj8,1,29.6,94.2,2025-04-17T13:06:13.583Z,2025-04-17T13:06:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657723353,56,Back,5657723357,141,86.0,5657723355,140,44.6,5657723359,212,16.7,5657723361,213,5.94,5657723351,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157835,515,43,2,49,46,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-17T13:06:16.216Z,2025-04-17T13:09:58Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5657727001,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157845,516,3,2,49,49,bd4qakf7j0wwie8wke9km7uj8,0,44.7,85.9,2025-04-17T13:06:19.990Z,2025-04-18T08:58:40Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5658715943,211,,5658715941,286,,5658715973,464,,5657723427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157849,439,5,2,49,50,8cfkisxf1fkxdqtt6tx1tup48,1,31.9,-1.8,2025-04-17T13:06:20.619Z,2025-04-17T14:03:54Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657723443,233,517,5657723441,347,,5657723439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157847,517,5,2,49,50,bd4qakf7j0wwie8wke9km7uj8,0,68.1,101.8,2025-04-17T13:06:20.619Z,2025-04-17T14:03:54Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5657723449,233,439,5657723435,56,Left,5657723437,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157873,440,1,2,49,57,8cfkisxf1fkxdqtt6tx1tup48,1,30.2,0.0,2025-04-17T13:06:27.642Z,2025-04-18T08:59:38Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657723507,107,,5657723517,213,1.97,5657723513,141,13.4,5657723511,140,26.1,5657723509,56,Back,5657723515,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802329575,807,1,2,49,58,8cfkisxf1fkxdqtt6tx1tup48,1,25.5,23.9,2025-04-17T13:06:28.178Z,2025-04-18T08:59:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5658716031,141,13.3,5658716029,140,27.5,5658716035,213,5.00,5658716027,56,Back,5658716033,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802329577,808,1,2,49,58,8cfkisxf1fkxdqtt6tx1tup48,0,28.9,18.2,2025-04-17T13:06:28.838Z,2025-04-18T08:59:56Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5658716061,1,,5658716055,141,13.3,5658716057,212,57.4,5658716053,140,83.5,5658716049,157,,5658716051,56,Right,5658716059,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157867,518,1,2,50,2,bd4qakf7j0wwie8wke9km7uj8,1,15.7,86.8,2025-04-17T13:06:32.807Z,2025-04-17T13:06:34Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5657723497,212,15.7,5657723493,140,29.9,5657723489,3,,5657723491,56,Back,5657723499,213,0.33,5657723495,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157877,520,1,2,50,4,bd4qakf7j0wwie8wke9km7uj8,1,29.9,94.2,2025-04-17T13:06:34.311Z,2025-04-17T14:02:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657723521,155,,5657723531,213,5.74,5657723529,212,15.6,5657723525,140,42.6,5657723527,141,82.3,5657723523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157879,521,1,2,50,6,bd4qakf7j0wwie8wke9km7uj8,1,38.1,79.6,2025-04-17T13:06:36.391Z,2025-04-17T13:06:38Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5657723545,212,8.9,5657723539,56,Back,5657723541,140,34.0,5657723547,213,4.21,5657723543,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157889,522,1,2,50,8,bd4qakf7j0wwie8wke9km7uj8,1,36.1,73.2,2025-04-17T13:06:38.087Z,2025-04-17T13:06:41Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657723593,56,Back,5657723597,141,83.0,5657723601,213,0.81,5657723599,212,9.2,5657723595,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157891,523,1,2,50,11,bd4qakf7j0wwie8wke9km7uj8,1,37.2,92.4,2025-04-17T13:06:41.342Z,2025-04-17T13:06:42Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5657723615,213,4.50,5657723609,140,35.4,5657723611,141,79.6,5657723613,212,8.9,5657723607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157893,524,1,2,50,12,bd4qakf7j0wwie8wke9km7uj8,1,35.4,79.4,2025-04-17T13:06:42.264Z,2025-04-17T13:06:44Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5657723631,213,0.31,5657723625,140,45.1,5657723629,212,10.7,5657723627,141,84.2,5657723623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157903,525,1,2,50,14,bd4qakf7j0wwie8wke9km7uj8,1,45.1,84.2,2025-04-17T13:06:44.143Z,2025-04-17T13:06:47Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657723681,140,39.7,5657723679,56,Back,5657723683,141,89.7,5657723687,213,2.56,5657723685,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157905,526,50,2,50,17,bd4qakf7j0wwie8wke9km7uj8,1,41.0,87.6,2025-04-17T13:06:47.766Z,2025-04-18T09:00:53Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5657723691,56,Back,5657723713,233,442,5657723693,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157911,442,7,2,50,17,8cfkisxf1fkxdqtt6tx1tup48,1,59.0,12.4,2025-04-17T13:06:47.767Z,2025-04-18T09:00:52Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657723705,56,Right,5657723709,233,526,5658716179,178,,5657723707,285,,5658716177,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157917,443,1,2,50,19,8cfkisxf1fkxdqtt6tx1tup48,1,56.3,21.8,2025-04-17T13:06:49.898Z,2025-04-18T09:01:11Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5657723745,213,0.80,5657723739,140,62.2,5657723741,141,31.2,5657723743,212,8.9,5657723737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157919,444,50,2,50,21,8cfkisxf1fkxdqtt6tx1tup48,1,62.4,28.8,2025-04-17T13:06:51.659Z,2025-04-18T09:01:48Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5657723785,233,527,5657723751,286,,5657723749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157921,527,7,2,50,21,bd4qakf7j0wwie8wke9km7uj8,1,37.6,71.2,2025-04-17T13:06:51.660Z,2025-04-18T09:01:48Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657723771,285,,5658716235,178,,5657723781,233,444,5657723769,56,Back,5658716233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802329591,922,1,2,50,22,bd4qakf7j0wwie8wke9km7uj8,1,41.2,70.3,2025-04-17T13:06:52.837Z,2025-04-18T09:02:13Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5658716253,213,5.85,5658716247,140,54.2,5658716251,212,15.0,5658716249,141,61.1,5658716245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157927,529,1,2,50,25,bd4qakf7j0wwie8wke9km7uj8,1,48.8,58.4,2025-04-17T13:06:55.704Z,2025-04-17T13:06:57Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5657723795,212,21.7,5657723797,213,4.04,5657723793,141,33.4,5657723791,140,35.9,5657723789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157929,530,1,2,50,26,bd4qakf7j0wwie8wke9km7uj8,1,35.9,33.4,2025-04-17T13:06:56.576Z,2025-04-17T13:06:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657723807,141,37.6,5657723803,56,Back,5657723811,213,0.41,5657723809,212,7.2,5657723805,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157937,531,1,2,50,28,bd4qakf7j0wwie8wke9km7uj8,1,42.2,37.6,2025-04-17T13:06:58.014Z,2025-04-18T09:02:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657723839,56,Back,5657723845,212,11.3,5657723843,141,21.2,5657723847,213,4.88,5657723841,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157943,532,1,2,50,30,bd4qakf7j0wwie8wke9km7uj8,1,46.2,27.7,2025-04-17T13:07:00.567Z,2025-04-17T13:07:04Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5657723885,140,34.0,5657723883,56,Back,5657723887,141,47.2,5657723891,213,2.34,5657723889,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157947,533,1,2,50,35,bd4qakf7j0wwie8wke9km7uj8,1,32.7,39.4,2025-04-17T13:07:05.278Z,2025-04-17T13:07:07Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657723923,213,1.01,5657723919,141,58.4,5657723915,56,Back,5657723917,140,40.5,5657723921,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157949,534,1,2,50,37,bd4qakf7j0wwie8wke9km7uj8,1,41.0,59.0,2025-04-17T13:07:07.792Z,2025-04-17T13:07:09Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657723931,141,43.0,5657723935,213,3.97,5657723929,140,31.4,5657723927,56,Back,5657723933,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157957,535,1,2,50,38,bd4qakf7j0wwie8wke9km7uj8,1,31.4,43.0,2025-04-17T13:07:08.878Z,2025-04-17T13:07:10Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657723975,141,80.9,5657723971,56,Back,5657723979,213,1.21,5657723977,212,27.6,5657723973,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157963,536,1,2,50,40,bd4qakf7j0wwie8wke9km7uj8,1,40.8,80.9,2025-04-17T13:07:10.553Z,2025-04-17T13:07:18Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657724035,212,25.5,5657724031,140,62.9,5657724029,56,Left,5657724037,213,0.43,5657724033,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157969,445,83,2,50,47,8cfkisxf1fkxdqtt6tx1tup48,0,7.7,19.1,2025-04-17T13:07:17.355Z,2025-04-17T14:07:23Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657724133,399,7h02v4ymnko5fh01iylbh34es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
