id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2730623867,513,1,2,50,49,a9vw7ikerpr4cuweeeka5aneg,0,30.4,12.5,2024-10-05T14:09:16.404Z,2024-10-05T14:09:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267372611,212,62.1,5267372609,141,36.9,5267372605,56,Center,5267372603,155,,5267372607,140,87.4,5267372613,213,0.27,5267372615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730624653,458,1,2,51,7,6wwwud48qahpwrfxs20334qk5,1,10.3,59.7,2024-10-05T14:09:34.288Z,2024-10-05T14:09:38Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267376953,212,19.6,5267376957,213,0.97,5267376951,141,83.6,5267376949,140,20.8,5267376945,123,,5267376947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730624967,459,1,2,51,11,6wwwud48qahpwrfxs20334qk5,1,25.5,85.1,2024-10-05T14:09:38.600Z,2024-10-05T14:09:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267378867,213,3.86,5267378863,141,65.1,5267378861,140,10.7,5267378857,56,Back,5267378865,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730625081,460,1,2,51,19,6wwwud48qahpwrfxs20334qk5,0,11.1,66.0,2024-10-05T14:09:46.640Z,2024-10-05T14:09:50Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267379533,56,Center,5267379543,1,,5267379537,141,56.3,5267379539,212,60.6,5267379531,157,,5267379541,213,6.17,5267379535,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730625265,514,1,2,51,23,a9vw7ikerpr4cuweeeka5aneg,1,31.2,43.3,2024-10-05T14:09:50.386Z,2024-10-05T14:09:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267380517,212,15.7,5267380513,140,17.9,5267380511,56,Back,5267380527,213,2.66,5267380515,141,54.0,5267380509,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730625325,515,59,2,51,27,a9vw7ikerpr4cuweeeka5aneg,1,17.9,54.0,2024-10-05T14:09:54.219Z,2024-10-05T14:09:55Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5267380819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730625401,516,1,2,51,28,a9vw7ikerpr4cuweeeka5aneg,0,17.9,54.0,2024-10-05T14:09:55.492Z,2024-10-05T14:09:57Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5267381205,1,,5267381203,213,0.11,5267381195,56,Center,5267381199,141,65.7,5267381197,140,86.1,5267381193,157,,5267381201,212,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730625891,462,1,2,51,31,6wwwud48qahpwrfxs20334qk5,1,11.1,36.4,2024-10-05T14:09:59.096Z,2024-10-05T14:10:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267383855,213,1.35,5267383845,123,,5267383853,212,14.1,5267383847,56,Back,5267383851,141,56.7,5267383849,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626023,463,1,2,51,41,6wwwud48qahpwrfxs20334qk5,0,33.0,74.4,2024-10-05T14:10:08.640Z,2024-10-05T14:10:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267384549,212,42.6,5267384551,213,0.43,5267384545,140,69.8,5267384543,56,Left,5267384547,141,100.0,5267384553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626039,464,5,2,51,44,6wwwud48qahpwrfxs20334qk5,0,74.3,100.6,2024-10-05T14:10:11.693Z,2024-10-05T15:08:24Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267384655,347,,5267384653,56,Left,5267385527,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626163,517,5,2,51,44,a9vw7ikerpr4cuweeeka5aneg,1,25.7,-0.6000000000000001,2024-10-05T14:10:11.693Z,2024-10-05T15:08:24Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5267385427,233,464,5267385327,56,Back,5267385331,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626455,518,1,2,51,47,a9vw7ikerpr4cuweeeka5aneg,1,18.3,0.0,2024-10-05T14:10:14.586Z,2024-10-05T14:10:21Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267387035,140,5.5,5267387033,56,Back,5267387043,1,,5267387037,141,33.7,5267387039,212,26.9,5267387031,107,,5267387041,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626549,519,1,2,51,53,a9vw7ikerpr4cuweeeka5aneg,1,7.4,41.5,2024-10-05T14:10:21.114Z,2024-10-05T14:10:23Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5267387493,140,15.1,5267387499,141,60.2,5267387491,56,Back,5267387509,213,1.00,5267387503,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626679,520,1,2,51,55,a9vw7ikerpr4cuweeeka5aneg,1,18.1,62.3,2024-10-05T14:10:23.147Z,2024-10-05T14:10:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5267388321,212,25.6,5267388315,56,Back,5267388323,213,0.78,5267388319,141,88.9,5267388317,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626737,521,1,2,51,59,a9vw7ikerpr4cuweeeka5aneg,0,33.9,92.9,2024-10-05T14:10:27.116Z,2024-10-05T14:10:28Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267388719,1,,5267388713,141,83.6,5267388717,213,6.12,5267388711,140,70.4,5267388715,212,38.8,5267388707,155,,5267388709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626781,465,61,2,52,2,6wwwud48qahpwrfxs20334qk5,0,26.6,9.4,2024-10-05T14:10:29.399Z,2024-10-05T15:05:34Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267388997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626823,466,5,2,52,3,6wwwud48qahpwrfxs20334qk5,0,31.6,-1.4,2024-10-05T14:10:30.291Z,2024-10-05T15:08:25Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267389207,347,,5267389205,56,Back,5267389869,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626911,522,5,2,52,3,a9vw7ikerpr4cuweeeka5aneg,1,68.4,101.4,2024-10-05T14:10:30.291Z,2024-10-05T15:08:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267389753,347,,5267389799,233,466,5267389751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626947,523,1,2,52,6,a9vw7ikerpr4cuweeeka5aneg,1,66.0,100.0,2024-10-05T14:10:34.075Z,2024-10-05T14:10:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267389967,141,91.4,5267389963,56,Left,5267389969,212,10.5,5267389971,213,5.56,5267389961,107,,5267389965,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730626957,524,1,2,52,7,a9vw7ikerpr4cuweeeka5aneg,1,73.5,91.4,2024-10-05T14:10:35.051Z,2024-10-05T14:10:36Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5267390033,212,6.8,5267390027,141,96.5,5267390023,56,Left,5267390037,213,2.61,5267390025,140,67.9,5267390119,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627053,525,1,2,52,9,a9vw7ikerpr4cuweeeka5aneg,1,74.8,90.3,2024-10-05T14:10:36.747Z,2024-10-05T14:10:38Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267390571,141,92.4,5267390569,140,64.4,5267390575,213,3.01,5267390573,212,11.0,5267390567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627239,526,1,2,52,11,a9vw7ikerpr4cuweeeka5aneg,1,65.9,93.9,2024-10-05T14:10:38.539Z,2024-10-05T14:10:43Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267391579,56,Center,5267391591,212,15.4,5267391597,213,3.98,5267391583,140,56.1,5267391589,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627403,527,1,2,52,15,a9vw7ikerpr4cuweeeka5aneg,1,55.2,66.9,2024-10-05T14:10:43.027Z,2024-10-05T14:10:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267392439,212,19.7,5267392427,140,45.0,5267392423,56,Back,5267392443,213,4.14,5267392435,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627517,528,1,2,52,19,a9vw7ikerpr4cuweeeka5aneg,1,44.6,45.4,2024-10-05T14:10:46.459Z,2024-10-05T14:10:49Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267393017,212,18.6,5267393013,140,45.5,5267393019,213,1.52,5267393015,141,72.7,5267393011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627701,529,1,2,52,21,a9vw7ikerpr4cuweeeka5aneg,1,44.6,73.3,2024-10-05T14:10:48.883Z,2024-10-05T14:10:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5267393969,213,0.98,5267393965,212,16.3,5267393963,141,93.3,5267393961,140,53.2,5267393959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627743,530,1,2,52,26,a9vw7ikerpr4cuweeeka5aneg,1,48.4,82.7,2024-10-05T14:10:53.875Z,2024-10-05T14:10:55Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267394191,212,7.7,5267394193,213,5.81,5267394189,141,77.6,5267394185,140,54.9,5267394179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730627835,531,1,2,52,27,a9vw7ikerpr4cuweeeka5aneg,1,54.9,77.6,2024-10-05T14:10:54.835Z,2024-10-05T14:10:58Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5267394755,140,61.4,5267394761,213,1.09,5267394759,212,14.8,5267394757,141,96.9,5267394753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730628045,532,1,2,52,30,a9vw7ikerpr4cuweeeka5aneg,1,58.2,92.7,2024-10-05T14:10:58.043Z,2024-10-05T14:11:03Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267395891,212,30.0,5267395887,140,86.7,5267395883,155,,5267395889,141,90.3,5267395885,56,Left,5267395895,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730628085,533,1,2,52,36,a9vw7ikerpr4cuweeeka5aneg,0,92.9,66.0,2024-10-05T14:11:03.531Z,2024-10-05T14:11:06Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267396121,140,88.4,5267396133,213,4.24,5267396129,212,10.4,5267396125,141,52.4,5267396117,56,Center,5267396449,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730628293,467,12,2,52,37,6wwwud48qahpwrfxs20334qk5,1,11.4,38.6,2024-10-05T14:11:04.808Z,2024-10-05T14:11:09Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5267397211,140,19.4,5267397209,56,Back,5267397217,213,6.23,5267397213,141,37.9,5267397215,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730830405,908,61,2,52,40,a9vw7ikerpr4cuweeeka5aneg,1,91.9,50.9,2024-10-05T14:11:07.153Z,2024-10-05T15:44:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5268475315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730628265,534,15,2,52,41,a9vw7ikerpr4cuweeeka5aneg,1,81.6,54.6,2024-10-05T14:11:08.323Z,2024-10-05T16:18:23Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5267400427,147,52.7,5267400469,233,468,5267400429,230,97.1,5267400407,78,,5267397081,22,,5267397091,56,Center,5267400415,103,19,5268476657,29,,5267400431,231,5268476659,55,5267400425,146,92.9,5267399729,18,908,50.9,5268480511,328,5267400411,102,5267399733,82,5267399727,20,,,,,,,,,,51.5,
2730628305,468,10,2,52,41,6wwwud48qahpwrfxs20334qk5,1,12.3,46.6,2024-10-05T14:11:08.423Z,2024-10-05T15:01:07Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267400575,233,534,5267397269,56,Back,5267397267,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730628337,469,6,2,52,41,6wwwud48qahpwrfxs20334qk5,0,5.2,42.0,2024-10-05T14:11:08.947Z,2024-10-05T15:02:42Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267397473,73,,5267397471,56,Back,5267397661,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730628281,535,6,2,52,41,a9vw7ikerpr4cuweeeka5aneg,1,94.8,58.0,2024-10-05T14:11:08.947Z,2024-10-05T15:02:41Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5267397377,56,Center,5267397379,73,,5267397585,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730629487,536,1,2,53,4,a9vw7ikerpr4cuweeeka5aneg,1,99.5,99.5,2024-10-05T14:11:31.987Z,2024-10-05T14:11:51Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5267403557,141,37.3,5267403563,213,4.48,5267407109,210,13,5267403545,6,,5267403561,212,43.5,5267403551,56,Center,5267403549,223,,5267403543,2,,5267403547,155,5267403555,140,5267403565,1,,5267407111,154,89.8,,,,,,,,,,,,,,,,,,,,
2730629509,537,44,2,53,8,a9vw7ikerpr4cuweeeka5aneg,1,91.1,39.0,2024-10-05T14:11:36.115Z,2024-10-05T15:08:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267403663,286,,5267404057,233,470,5267403661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730629575,470,44,2,53,8,6wwwud48qahpwrfxs20334qk5,0,8.9,61.0,2024-10-05T14:11:36.116Z,2024-10-05T15:08:50Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267403973,56,Back,5267403975,285,,5267404123,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730629541,538,13,2,53,9,a9vw7ikerpr4cuweeeka5aneg,1,90.7,36.7,2024-10-05T14:11:36.540Z,2024-10-05T14:11:51Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267407245,328,,5267403867,63,,5267407241,102,43.4,5267403869,56,Center,5267407227,25,,5267407233,29,,5267407237,55,536,5267407229,15,,5267407235,154,5267407231,84,5267407247,230,99.1,5267407243,103,,,5267407249,231,,,,,,,,,,,48.2,,23.6,,,,
2730629711,471,5,2,53,10,6wwwud48qahpwrfxs20334qk5,1,-0.9,57.4,2024-10-05T14:11:37.851Z,2024-10-05T15:08:25Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267404691,346,,5267404875,233,539,5267404685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730629565,539,5,2,53,10,a9vw7ikerpr4cuweeeka5aneg,0,100.9,42.6,2024-10-05T14:11:37.851Z,2024-10-05T15:08:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267404945,233,471,5267403943,346,,5267403941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630515,472,1,2,53,29,6wwwud48qahpwrfxs20334qk5,1,4.8,38.6,2024-10-05T14:11:56.760Z,2024-10-05T14:11:59Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267409135,141,48.4,5267409129,124,,5267409139,213,1.63,5267409133,140,4.4,5267409143,237,,5267409137,212,6.7,5267409131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630587,473,1,2,53,32,6wwwud48qahpwrfxs20334qk5,1,9.2,48.5,2024-10-05T14:11:59.368Z,2024-10-05T14:12:01Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267409555,141,49.9,5267409565,1,,5267409545,155,,5267409561,212,38.0,5267409547,56,Back,5267409563,213,0.03,5267409551,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630647,474,1,2,53,34,6wwwud48qahpwrfxs20334qk5,0,45.4,49.9,2024-10-05T14:12:01.576Z,2024-10-05T14:12:03Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5267409813,213,2.66,5267409811,212,9.0,5267409805,56,Back,5267409809,141,56.0,5267409807,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630635,540,8,2,53,35,a9vw7ikerpr4cuweeeka5aneg,1,53.7,34.5,2024-10-05T14:12:02.959Z,2024-10-05T14:12:03Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5267409759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630739,541,1,2,53,37,a9vw7ikerpr4cuweeeka5aneg,1,71.6,40.3,2024-10-05T14:12:04.259Z,2024-10-05T14:12:05Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5267410325,140,75.8,5267410317,3,,5267410337,213,5.07,5267410327,141,23.1,5267410321,56,Center,5267410331,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630899,543,3,2,53,41,a9vw7ikerpr4cuweeeka5aneg,0,87.4,36.8,2024-10-05T14:12:09.019Z,2024-10-05T14:12:13Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267411175,286,,5267411541,233,475,5267411171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730630933,475,7,2,53,41,6wwwud48qahpwrfxs20334qk5,0,12.6,63.2,2024-10-05T14:12:09.020Z,2024-10-05T14:12:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267411361,56,Back,5267411363,285,,5267411445,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730631031,544,1,2,53,43,a9vw7ikerpr4cuweeeka5aneg,1,89.5,27.1,2024-10-05T14:12:10.282Z,2024-10-05T14:12:17Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,1.0,,5267413065,154,,5267411895,212,18.6,5267411891,140,79.5,5267413061,210,13,5267411889,56,Center,5267411893,141,49.6,5267411897,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730631057,545,13,2,53,44,a9vw7ikerpr4cuweeeka5aneg,1,81.2,48.7,2024-10-05T14:12:11.508Z,2024-10-05T15:46:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267411977,22,,5267411981,18,,5267413177,230,97.5,5267413149,29,,5267413179,231,48.6,5267412495,20,,5267413145,77,,5267413171,103,63.9,5267413153,154,5267413157,55,5267413167,102,58.2,5267411983,56,544,,,,,,,,,,,,,,,,Center,,,,
2730631793,476,5,2,53,46,6wwwud48qahpwrfxs20334qk5,1,-0.6000000000000001,44.3,2024-10-05T14:12:13.236Z,2024-10-05T15:08:26Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5267416227,56,Back,5267416479,233,546,5267416235,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730631089,546,5,2,53,46,a9vw7ikerpr4cuweeeka5aneg,0,100.6,55.7,2024-10-05T14:12:13.236Z,2024-10-05T15:08:26Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267412195,56,Center,5267412197,346,,5267416535,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730631959,477,1,2,54,3,6wwwud48qahpwrfxs20334qk5,1,5.1,39.2,2024-10-05T14:12:30.480Z,2024-10-05T14:12:34Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267417035,56,Back,5267417045,212,7.7,5267417043,141,50.4,5267417033,124,,5267417039,140,4.2,5267417049,213,1.69,5267417053,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730632035,478,1,2,54,6,6wwwud48qahpwrfxs20334qk5,1,9.1,49.6,2024-10-05T14:12:34.008Z,2024-10-05T14:12:36Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267417509,56,Back,5267417511,140,21.4,5267417517,212,28.1,5267417515,141,12.9,5267417519,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730632107,479,1,2,54,9,6wwwud48qahpwrfxs20334qk5,1,25.5,11.0,2024-10-05T14:12:36.248Z,2024-10-05T14:12:37Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267417943,213,0.13,5267417937,212,9.6,5267417933,140,34.6,5267417931,56,Back,5267417935,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730632127,480,1,2,54,10,6wwwud48qahpwrfxs20334qk5,1,37.8,10.6,2024-10-05T14:12:37.719Z,2024-10-05T14:12:38Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267418051,213,2.68,5267418049,212,11.0,5267418045,140,28.4,5267418043,56,Back,5267418047,141,17.9,5267418149,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730632283,481,1,2,54,11,6wwwud48qahpwrfxs20334qk5,0,29.8,16.5,2024-10-05T14:12:39.040Z,2024-10-05T14:12:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267418871,212,27.9,5267418859,140,50.7,5267418861,141,41.9,5267418857,56,Center,5267418883,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730632639,548,1,2,54,17,a9vw7ikerpr4cuweeeka5aneg,1,66.8,67.9,2024-10-05T14:12:45.002Z,2024-10-05T14:12:47Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267420641,212,18.0,5267420635,56,Left,5267420639,141,88.9,5267420643,213,0.92,5267420637,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730632759,549,1,2,54,20,a9vw7ikerpr4cuweeeka5aneg,1,77.2,91.4,2024-10-05T14:12:47.779Z,2024-10-05T14:12:51Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267421289,213,3.38,5267421283,141,87.1,5267421287,212,12.6,5267421279,140,65.5,5267421273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633031,550,1,2,54,23,a9vw7ikerpr4cuweeeka5aneg,1,70.4,87.1,2024-10-05T14:12:51.146Z,2024-10-05T14:12:57Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267422893,212,14.3,5267422883,141,98.6,5267422897,213,0.58,5267422875,140,81.8,5267422865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633411,551,1,2,54,30,a9vw7ikerpr4cuweeeka5aneg,1,81.2,92.7,2024-10-05T14:12:57.155Z,2024-10-05T14:13:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267424851,56,Left,5267424863,212,14.5,5267424867,213,3.45,5267424857,141,86.3,5267424853,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633457,552,1,2,54,37,a9vw7ikerpr4cuweeeka5aneg,1,67.4,79.6,2024-10-05T14:13:04.563Z,2024-10-05T14:13:05Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5267425115,212,9.3,5267425119,213,1.10,5267425105,140,71.4,5267425109,141,91.8,5267425103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633545,553,1,2,54,38,a9vw7ikerpr4cuweeeka5aneg,1,71.4,91.8,2024-10-05T14:13:05.691Z,2024-10-05T14:13:07Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267425605,212,13.2,5267425599,56,Center,5267425607,213,5.18,5267425603,141,74.5,5267425601,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633609,554,1,2,54,40,a9vw7ikerpr4cuweeeka5aneg,0,77.1,74.5,2024-10-05T14:13:07.467Z,2024-10-05T15:00:59Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267425905,212,10.1,5267425899,56,Left,5267425907,213,2.58,5267425903,141,82.4,5267425901,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633751,483,1,2,54,42,6wwwud48qahpwrfxs20334qk5,1,34.5,18.3,2024-10-05T14:13:09.936Z,2024-10-05T14:13:12Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5267426719,140,27.0,5267426721,141,11.0,5267426723,212,9.3,5267426715,56,Back,5267426733,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730633889,484,3,2,54,45,6wwwud48qahpwrfxs20334qk5,1,20.4,11.6,2024-10-05T14:13:12.224Z,2024-10-05T15:02:53Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267427509,285,,5267427507,56,Back,5267427551,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
