id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2786116609,478,3,2,55,27,f1h34qp5zbfl489q8vnkhiq9s,1,63.5,92.6,2025-03-09T14:12:18.403Z,2025-03-09T15:03:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569472693,286,,5569474703,233,517,5569472689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786116625,517,45,2,55,27,8gxd9ry2580pu1b1dd5ny9ymy,0,36.5,7.4,2025-03-09T14:12:18.403Z,2025-03-09T15:03:18Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569472775,285,,5569474713,233,478,5569472773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786116663,479,50,2,55,28,f1h34qp5zbfl489q8vnkhiq9s,1,61.6,90.8,2025-03-09T14:12:19.383Z,2025-03-09T14:12:40Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569472893,56,Left,5569474183,233,518,5569472895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786116655,518,7,2,55,28,8gxd9ry2580pu1b1dd5ny9ymy,0,38.4,9.2,2025-03-09T14:12:19.384Z,2025-03-09T15:10:15Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569472861,56,Back,5569474707,233,479,5569472863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786116747,480,1,2,55,34,f1h34qp5zbfl489q8vnkhiq9s,1,61.2,75.4,2025-03-09T14:12:25.616Z,2025-03-09T14:12:27Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569473363,212,13.1,5569473359,140,64.8,5569473365,213,1.28,5569473357,56,Left,5569473361,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786116821,481,1,2,55,35,f1h34qp5zbfl489q8vnkhiq9s,1,64.8,93.8,2025-03-09T14:12:26.967Z,2025-03-09T14:12:30Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5569473733,56,Left,5569473735,140,94.3,5569473741,213,6.23,5569473739,212,31.0,5569473737,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786116849,482,1,2,55,38,f1h34qp5zbfl489q8vnkhiq9s,0,94.3,91.4,2025-03-09T14:12:30.104Z,2025-03-09T14:12:31Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569473919,213,4.77,5569473911,56,Center,5569473917,212,26.6,5569473913,140,95.7,5569473907,2,,5569473909,155,,5569473915,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117017,520,1,2,55,45,8gxd9ry2580pu1b1dd5ny9ymy,1,10.0,43.4,2025-03-09T14:12:36.907Z,2025-03-09T14:12:40Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569474777,56,Back,5569474783,141,26.8,5569474785,212,14.9,5569474775,123,,5569474781,140,19.2,5569474787,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117037,521,1,2,55,49,8gxd9ry2580pu1b1dd5ny9ymy,1,23.5,27.4,2025-03-09T14:12:40.579Z,2025-03-09T14:12:42Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5569474963,212,9.1,5569474959,140,24.0,5569474957,56,Back,5569474965,213,4.77,5569474961,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117075,522,1,2,55,51,8gxd9ry2580pu1b1dd5ny9ymy,1,26.9,12.3,2025-03-09T14:12:42.571Z,2025-03-09T14:12:44Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569475157,141,28.9,5569475163,213,1.16,5569475159,212,12.3,5569475155,140,31.6,5569475153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117125,523,1,2,55,52,8gxd9ry2580pu1b1dd5ny9ymy,1,33.8,31.2,2025-03-09T14:12:43.979Z,2025-03-09T14:12:46Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5569475485,141,26.7,5569475483,140,28.9,5569475487,212,6.0,5569475481,56,Back,5569475489,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117189,524,1,2,55,55,8gxd9ry2580pu1b1dd5ny9ymy,1,32.5,40.0,2025-03-09T14:12:46.315Z,2025-03-09T14:12:49Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569475851,141,69.9,5569475853,212,20.4,5569475849,140,31.1,5569475855,213,1.64,5569475847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117215,525,1,2,55,58,8gxd9ry2580pu1b1dd5ny9ymy,1,33.0,77.2,2025-03-09T14:12:49.795Z,2025-03-09T14:12:50Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569475973,212,4.6,5569475975,213,4.37,5569475967,56,Back,5569475971,141,70.8,5569475969,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117251,526,1,2,55,59,8gxd9ry2580pu1b1dd5ny9ymy,1,33.2,70.9,2025-03-09T14:12:50.675Z,2025-03-09T14:12:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569476173,141,84.5,5569476177,213,1.21,5569476175,212,9.9,5569476171,140,36.5,5569476169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117313,527,1,2,56,1,8gxd9ry2580pu1b1dd5ny9ymy,1,38.1,82.9,2025-03-09T14:12:52.555Z,2025-03-09T14:12:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569476491,141,66.6,5569476489,140,40.2,5569476487,56,Back,5569476495,213,4.91,5569476493,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117319,528,61,2,56,4,8gxd9ry2580pu1b1dd5ny9ymy,0,40.2,66.6,2025-03-09T14:12:55.260Z,2025-03-09T14:12:55Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569476501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117471,484,13,2,56,8,f1h34qp5zbfl489q8vnkhiq9s,1,56.5,46.0,2025-03-09T14:12:59.703Z,2025-03-09T15:37:41Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569478593,147,100,5569478583,215,,5569478601,231,49.1,5569478577,73,,5569478599,230,88.2,5569478581,103,12.5,5569477785,72,,5569477279,19,,5569478589,146,94.6,5569478585,328,5569478579,102,5569477789,153,,5569477281,56,99.2,5569478587,458,5569477277,22,5569478597,276,,Center,,,,,
2786117563,485,5,2,56,11,f1h34qp5zbfl489q8vnkhiq9s,0,94.4,101.1,2025-03-09T14:13:03.124Z,2025-03-09T15:53:50Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569753719,233,529,5569477727,56,Left,5569477729,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786117697,529,5,2,56,11,8gxd9ry2580pu1b1dd5ny9ymy,1,5.6,-1.1,2025-03-09T14:13:03.124Z,2025-03-09T15:53:49Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569753649,233,485,5569478481,347,,5569478479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118313,530,1,2,56,46,8gxd9ry2580pu1b1dd5ny9ymy,1,6.8,0.0,2025-03-09T14:13:37.468Z,2025-03-09T14:13:40Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569481605,140,19.1,5569481607,141,12.6,5569481601,107,,5569481609,212,15.9,5569481611,213,0.62,5569481603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118389,531,44,2,56,47,8gxd9ry2580pu1b1dd5ny9ymy,1,28.2,13.6,2025-03-09T14:13:39.030Z,2025-03-09T15:03:36Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569481977,285,,5569481975,56,Back,5569482099,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118307,486,44,2,56,47,f1h34qp5zbfl489q8vnkhiq9s,0,71.8,86.4,2025-03-09T14:13:39.031Z,2025-03-09T15:03:36Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569482149,233,531,5569481565,56,Left,5569481567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118403,532,1,2,56,47,8gxd9ry2580pu1b1dd5ny9ymy,0,19.1,12.6,2025-03-09T14:13:39.068Z,2025-03-09T15:04:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569482039,3,,5569482043,140,19.3,5569482045,141,20.6,5569482049,213,1.53,5569482041,56,Back,5569482047,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118407,487,1,2,56,49,f1h34qp5zbfl489q8vnkhiq9s,1,64.3,83.3,2025-03-09T14:13:41.008Z,2025-03-09T14:13:42Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569482073,213,0.35,5569482067,140,71.3,5569482065,56,Left,5569482071,212,7.8,5569482069,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118523,489,1,2,56,52,f1h34qp5zbfl489q8vnkhiq9s,0,75.0,87.2,2025-03-09T14:13:43.273Z,2025-03-09T14:13:46Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569482663,155,,5569482675,141,22.2,5569482673,140,85.9,5569482681,1,,5569482677,212,45.7,5569482669,56,Center,5569482667,196,,5569482679,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118727,533,12,2,56,56,8gxd9ry2580pu1b1dd5ny9ymy,1,10.5,75.6,2025-03-09T14:13:48.084Z,2025-03-09T14:13:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569483781,141,92.6,5569483785,212,29.7,5569483779,140,36.6,5569483777,56,Back,5569483789,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118587,490,1,2,56,58,f1h34qp5zbfl489q8vnkhiq9s,0,58.6,6.2,2025-03-09T14:13:49.366Z,2025-03-09T15:03:47Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569483079,141,6.2,5569522493,236,,5569483077,140,60.6,5569522495,233,534,5569483083,213,0.00,5569522499,286,,5569489645,1,,5569483081,212,2.1,5569483075,56,Right,5569489639,157,,,,,,,,,,,,,,,,,,,,,
2786118739,534,74,2,56,58,8gxd9ry2580pu1b1dd5ny9ymy,1,48.4,95.7,2025-03-09T14:13:49.367Z,2025-03-09T14:21:40Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569520321,285,,5569522551,233,490,5569520317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118625,491,3,2,56,59,f1h34qp5zbfl489q8vnkhiq9s,0,58.0,6.8,2025-03-09T14:13:51.032Z,2025-03-09T15:03:09Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569523913,233,535,5569483305,286,,5569483303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118747,535,7,2,56,59,8gxd9ry2580pu1b1dd5ny9ymy,1,42.0,93.2,2025-03-09T14:13:51.033Z,2025-03-09T15:03:09Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569523873,233,491,5569523793,285,,5569523791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118703,492,83,2,57,2,f1h34qp5zbfl489q8vnkhiq9s,0,53.4,7.9,2025-03-09T14:13:54.176Z,2025-03-09T14:13:58Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569484213,399,dncrhma6gwcn6pxiu7hfc6qz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118763,536,4,2,57,5,8gxd9ry2580pu1b1dd5ny9ymy,1,38.8,92.9,2025-03-09T14:13:57.021Z,2025-03-09T15:04:36Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569484337,233,493,5569484045,286,,5569484037,56,Back,5569484041,152,,5569755055,295,,5569484033,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786118775,493,4,2,57,5,f1h34qp5zbfl489q8vnkhiq9s,0,61.2,7.1,2025-03-09T14:13:57.022Z,2025-03-09T15:02:52Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569484279,152,,5569484281,285,,5569484273,13,,5569484367,233,536,5569484277,56,Right,5569484275,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119039,537,1,2,57,17,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,93.2,2025-03-09T14:14:08.324Z,2025-03-09T14:14:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569485473,140,34.5,5569485475,141,79.1,5569485467,5,,5569485479,213,4.39,5569485471,56,Back,5569485477,212,10.1,5569485469,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119079,538,1,2,57,18,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,79.1,2025-03-09T14:14:09.253Z,2025-03-09T14:14:12Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569485703,140,40.0,5569485709,213,0.98,5569485701,56,Back,5569485707,212,10.3,5569485705,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119155,539,1,2,57,20,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,92.6,2025-03-09T14:14:12.084Z,2025-03-09T14:14:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569486081,141,88.1,5569486085,213,3.50,5569486079,140,46.2,5569486077,56,Back,5569486083,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119223,540,1,2,57,24,8gxd9ry2580pu1b1dd5ny9ymy,0,50.3,85.0,2025-03-09T14:14:15.421Z,2025-03-09T14:14:19Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569486499,212,71.3,5569486505,1,,5569486497,141,0.0,5569486491,196,,5569486489,155,,5569486493,56,Right,5569486501,213,5.32,5569486495,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119549,494,5,2,57,27,f1h34qp5zbfl489q8vnkhiq9s,1,9.3,101.0,2025-03-09T14:14:18.944Z,2025-03-09T15:53:50Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569488391,233,541,5569488389,347,,5569488387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119235,541,5,2,57,27,8gxd9ry2580pu1b1dd5ny9ymy,0,90.7,-1.0,2025-03-09T14:14:18.944Z,2025-03-09T15:53:51Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569486551,347,,5569488399,233,494,5569486549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119585,495,1,2,57,46,f1h34qp5zbfl489q8vnkhiq9s,0,7.9,100.0,2025-03-09T14:14:37.441Z,2025-03-09T14:14:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569488573,213,6.04,5569488565,56,Back,5569488567,140,32.7,5569488563,107,,5569488571,212,26.8,5569488575,1,,5569488569,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119619,542,1,2,57,49,8gxd9ry2580pu1b1dd5ny9ymy,0,62.5,13.7,2025-03-09T14:14:40.549Z,2025-03-09T14:14:41Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569488759,56,Center,5569488769,212,9.0,5569488775,213,0.90,5569488763,140,67.8,5569488755,3,,5569488767,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119651,496,1,2,57,50,f1h34qp5zbfl489q8vnkhiq9s,0,23.3,82.3,2025-03-09T14:14:42.034Z,2025-03-09T14:14:42Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569488907,56,Back,5569488913,212,18.8,5569488909,140,41.0,5569488915,213,6.13,5569488905,157,,5569488911,141,78.2,5569488917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119707,543,1,2,57,52,8gxd9ry2580pu1b1dd5ny9ymy,1,60.4,28.8,2025-03-09T14:14:43.309Z,2025-03-09T14:14:46Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569489209,141,34.6,5569489207,140,34.0,5569489213,212,28.0,5569489203,3,,5569489217,213,3.00,5569489205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119761,545,1,2,57,55,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,34.6,2025-03-09T14:14:46.270Z,2025-03-09T14:14:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569489495,140,21.6,5569489497,141,45.7,5569489493,56,Back,5569489501,213,2.62,5569489499,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119839,546,1,2,57,57,8gxd9ry2580pu1b1dd5ny9ymy,1,20.8,46.1,2025-03-09T14:14:48.685Z,2025-03-09T14:14:53Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569489973,141,53.7,5569489971,140,30.2,5569489977,213,0.48,5569489975,212,11.1,5569489969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119869,547,1,2,58,2,8gxd9ry2580pu1b1dd5ny9ymy,0,26.2,79.3,2025-03-09T14:14:53.205Z,2025-03-09T14:14:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569490141,56,Back,5569490145,141,80.2,5569490147,212,11.0,5569490143,140,36.7,5569490149,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786119919,497,1,2,58,4,f1h34qp5zbfl489q8vnkhiq9s,0,60.1,11.7,2025-03-09T14:14:55.777Z,2025-03-09T14:14:56Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569490357,141,11.6,5569490361,212,16.9,5569490351,56,Right,5569490353,140,76.2,5569490363,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120003,548,1,2,58,5,8gxd9ry2580pu1b1dd5ny9ymy,0,29.6,80.0,2025-03-09T14:14:56.958Z,2025-03-09T14:15:01Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569490837,141,100.0,5569490831,157,,5569490839,212,24.5,5569490843,1,,5569490835,140,48.5,5569490841,213,0.63,5569490833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120447,498,5,2,58,10,f1h34qp5zbfl489q8vnkhiq9s,1,51.7,-1.2,2025-03-09T14:15:01.338Z,2025-03-09T15:53:51Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569493333,233,549,5569493277,347,,5569493275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120017,549,5,2,58,10,8gxd9ry2580pu1b1dd5ny9ymy,0,48.3,101.2,2025-03-09T14:15:01.338Z,2025-03-09T15:53:51Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569490909,347,,5569493353,233,498,5569490901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120477,499,1,2,58,32,f1h34qp5zbfl489q8vnkhiq9s,1,53.0,0.0,2025-03-09T14:15:23.873Z,2025-03-09T14:15:25Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569493449,213,0.94,5569493447,212,14.2,5569493441,56,Right,5569493439,107,,5569493443,140,61.0,5569493445,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120499,500,1,2,58,33,f1h34qp5zbfl489q8vnkhiq9s,1,61.0,14.9,2025-03-09T14:15:24.881Z,2025-03-09T14:15:27Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569493539,141,7.3,5569493543,213,3.76,5569493581,156,,5569493531,56,Right,5569493541,212,8.9,5569493535,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120531,501,1,2,58,35,f1h34qp5zbfl489q8vnkhiq9s,1,54.1,7.3,2025-03-09T14:15:26.833Z,2025-03-09T14:15:28Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569493707,141,8.6,5569493705,140,64.3,5569493711,213,0.08,5569493709,212,10.7,5569493703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120537,502,61,2,58,35,f1h34qp5zbfl489q8vnkhiq9s,0,64.3,8.6,2025-03-09T14:15:27.177Z,2025-03-09T15:04:48Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569493739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120543,550,1,2,58,36,8gxd9ry2580pu1b1dd5ny9ymy,1,31.1,86.0,2025-03-09T14:15:27.717Z,2025-03-09T14:15:28Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569493779,140,25.2,5569493785,213,2.99,5569493783,212,6.3,5569493777,56,Back,5569493781,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120581,552,1,2,58,37,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,87.4,2025-03-09T14:15:28.862Z,2025-03-09T14:15:30Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569493947,213,5.71,5569493941,140,31.7,5569493945,212,8.1,5569493939,56,Back,5569493943,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120571,503,83,2,58,39,f1h34qp5zbfl489q8vnkhiq9s,0,62.9,14.4,2025-03-09T14:15:30.497Z,2025-03-09T14:15:33Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569494193,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120611,553,1,2,58,39,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,81.5,2025-03-09T14:15:30.597Z,2025-03-09T14:15:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569494165,141,85.3,5569494163,140,24.9,5569494167,212,5.6,5569494161,56,Back,5569494169,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120647,554,1,2,58,41,8gxd9ry2580pu1b1dd5ny9ymy,0,24.9,85.3,2025-03-09T14:15:32.606Z,2025-03-09T14:15:35Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569494375,212,35.1,5569494357,155,,5569494371,141,82.6,5569494377,213,6.23,5569494379,1,,5569494361,56,Left,5569494367,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120825,504,12,2,58,43,f1h34qp5zbfl489q8vnkhiq9s,1,36.7,8.9,2025-03-09T14:15:35.001Z,2025-03-09T14:15:44Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569495305,140,46.7,5569495307,141,7.9,5569495311,213,6.22,5569495309,212,10.5,5569495303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120725,555,1,2,58,46,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,78.4,2025-03-09T14:15:37.645Z,2025-03-09T14:15:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569494765,140,61.6,5569494763,56,Center,5569494767,141,77.8,5569494761,3,,5569494769,212,5.5,5569494771,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120795,556,1,2,58,47,8gxd9ry2580pu1b1dd5ny9ymy,1,61.6,77.8,2025-03-09T14:15:39.142Z,2025-03-09T14:15:43Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569495137,140,73.1,5569495139,141,83.3,5569495143,213,0.30,5569495135,56,Left,5569495141,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120813,557,1,2,58,52,8gxd9ry2580pu1b1dd5ny9ymy,0,82.3,85.1,2025-03-09T14:15:43.582Z,2025-03-09T14:15:45Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569495419,233,505,5569495247,213,4.99,5569495417,236,,5569495239,140,82.7,5569495423,286,,5569495243,141,82.9,5569495245,212,1.6,5569495237,56,Left,5569495231,2,,,,,,,,,,,,,,,,,,,,,,,,
2786120829,505,12,2,58,52,f1h34qp5zbfl489q8vnkhiq9s,1,11.7,24.4,2025-03-09T14:15:43.682Z,2025-03-09T14:15:46Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569495335,56,Back,5569495473,233,557,5569495333,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120879,558,1,2,58,54,8gxd9ry2580pu1b1dd5ny9ymy,1,78.8,86.3,2025-03-09T14:15:45.717Z,2025-03-09T14:15:47Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569495667,212,7.0,5569495661,140,74.6,5569495659,56,Center,5569495671,213,4.03,5569495663,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120929,559,1,2,58,56,8gxd9ry2580pu1b1dd5ny9ymy,1,74.1,78.1,2025-03-09T14:15:47.582Z,2025-03-09T14:15:50Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569496029,140,77.3,5569496031,141,86.2,5569496037,212,6.5,5569496043,213,1.02,5569496023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786120969,560,1,2,58,59,8gxd9ry2580pu1b1dd5ny9ymy,1,73.3,86.6,2025-03-09T14:15:50.550Z,2025-03-09T14:15:52Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569496251,141,85.0,5569496249,140,61.4,5569496253,212,12.5,5569496255,213,3.23,5569496247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786121031,561,1,2,59,1,8gxd9ry2580pu1b1dd5ny9ymy,1,61.4,85.0,2025-03-09T14:15:52.606Z,2025-03-09T14:15:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569496593,140,67.9,5569496599,213,0.50,5569496591,56,Left,5569496597,212,7.8,5569496595,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
