id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805791739,418,1,1,40,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.6,26.7,2025-04-25T17:41:21.062Z,2025-04-25T17:41:22Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677771801,213,0.85,5677771797,141,37.7,5677771799,212,10.0,5677771793,56,Center,5677771795,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791799,419,1,1,40,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.9,37.7,2025-04-25T17:41:22.030Z,2025-04-25T17:41:25Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677772071,56,Center,5677772079,213,3.95,5677772073,140,53.3,5677772075,141,23.7,5677772077,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791877,420,1,1,40,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,27.1,2025-04-25T17:41:25.654Z,2025-04-25T17:41:30Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677772451,141,52.2,5677772447,56,Back,5677772449,140,47.2,5677772453,212,20.7,5677772455,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791905,421,1,1,40,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.0,55.5,2025-04-25T17:41:30.647Z,2025-04-25T17:41:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677772575,140,67.0,5677772573,56,Center,5677772577,141,47.5,5677772581,213,6.02,5677772579,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791925,422,1,1,40,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.0,47.5,2025-04-25T17:41:32.710Z,2025-04-25T17:41:34Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677772663,212,4.6,5677772665,213,2.70,5677772661,141,50.4,5677772659,140,63.0,5677772719,156,,5677772657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791941,423,1,1,40,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.0,50.4,2025-04-25T17:41:33.702Z,2025-04-25T17:41:34Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677772751,141,42.2,5677772747,56,Center,5677772749,140,69.8,5677772755,213,5.62,5677772753,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791955,424,1,1,40,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.8,42.2,2025-04-25T17:41:34.222Z,2025-04-25T17:41:35Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677772841,141,60.0,5677772839,140,74.4,5677772837,56,Center,5677772845,213,1.19,5677772843,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791965,425,1,1,40,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.4,60.0,2025-04-25T17:41:34.774Z,2025-04-25T17:41:35Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677772865,56,Center,5677772879,213,3.77,5677772871,141,55.5,5677772869,140,70.4,5677772875,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791989,426,1,1,40,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.4,55.5,2025-04-25T17:41:35.334Z,2025-04-25T17:41:37Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677772997,141,47.0,5677772995,140,89.5,5677772999,212,20.9,5677773001,213,6.00,5677772991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805791999,293,8,1,40,50,8cfkisxf1fkxdqtt6tx1tup48,1,20.5,62.0,2025-04-25T17:41:37.401Z,2025-04-25T17:41:37Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677773051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792237,295,1,1,41,3,8cfkisxf1fkxdqtt6tx1tup48,0,14.5,56.1,2025-04-25T17:41:50.617Z,2025-04-25T17:41:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677774365,213,6.15,5677774353,140,68.2,5677774351,56,Center,5677774361,212,56.9,5677774367,1,,5677774357,141,44.9,5677774349,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792251,427,1,1,41,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.9,43.7,2025-04-25T17:41:54.350Z,2025-04-25T17:41:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677774419,3,,5677774427,141,46.7,5677774425,140,44.3,5677774429,212,8.0,5677774431,213,0.26,5677774421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792343,429,1,1,41,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.1,74.7,2025-04-25T17:42:00.165Z,2025-04-25T17:42:03Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677774909,141,86.3,5677774905,56,Left,5677774911,212,23.2,5677774913,213,0.35,5677774907,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792389,430,1,1,41,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.4,80.0,2025-04-25T17:42:03.262Z,2025-04-25T17:42:06Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677775097,56,Center,5677775101,141,53.6,5677775103,212,18.0,5677775105,213,4.71,5677775099,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792395,431,61,1,41,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.4,53.6,2025-04-25T17:42:06.286Z,2025-04-25T17:42:06Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,1.0,,5677775133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792457,432,15,1,41,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.3,52.6,2025-04-25T17:42:07.548Z,2025-04-25T19:37:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677806053,103,19,5677806055,146,92.3,5677806047,55,431,5677806059,230,99.0,5677806051,102,50.8,5677805693,20,,5677775399,56,Center,5677775395,22,,5677805697,82,,5677775397,17,,5677806061,231,50,5677806057,147,51.8,5677806041,78,5677806085,233,5677806043,29,5677806045,154,,,296,,,
2805792413,296,10,1,41,20,8cfkisxf1fkxdqtt6tx1tup48,1,7.5,49.1,2025-04-25T17:42:07.648Z,2025-04-25T17:49:04Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677775207,94,,5677806103,233,432,5677775209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792493,297,12,1,41,23,8cfkisxf1fkxdqtt6tx1tup48,1,11.9,27.4,2025-04-25T17:42:10.343Z,2025-04-25T17:48:45Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5677775625,213,5.88,5677775623,212,37.8,5677775619,140,45.0,5677775617,56,Back,5677775621,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792541,433,1,1,41,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.5,96.5,2025-04-25T17:42:13.222Z,2025-04-25T17:42:15Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677775937,213,6.21,5677775935,212,16.3,5677775933,141,94.8,5677775931,140,78.0,5677775929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792577,434,1,1,41,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.7,91.2,2025-04-25T17:42:15.742Z,2025-04-25T17:42:18Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677776141,212,21.7,5677776139,141,68.4,5677776135,56,Center,5677776137,140,61.2,5677776143,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792629,435,1,1,41,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.6,63.7,2025-04-25T17:42:19.669Z,2025-04-25T17:42:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677776421,213,1.15,5677776417,141,88.7,5677776415,140,66.8,5677776413,56,Left,5677776419,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792659,436,1,1,41,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.8,88.7,2025-04-25T17:42:21.829Z,2025-04-25T17:42:24Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677776601,140,67.4,5677776599,56,Center,5677776607,213,4.77,5677776605,212,10.6,5677776603,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792713,437,1,1,41,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.8,73.9,2025-04-25T17:42:24.326Z,2025-04-25T17:42:28Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677776901,141,71.1,5677776899,140,45.0,5677776905,213,3.23,5677776903,212,21.9,5677776897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792733,438,1,1,41,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.8,62.4,2025-04-25T17:42:28.149Z,2025-04-25T17:42:30Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677776983,213,4.81,5677776981,212,18.4,5677776977,140,40.5,5677776979,141,35.5,5677776975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792773,439,1,1,41,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.7,28.8,2025-04-25T17:42:30.409Z,2025-04-25T17:42:33Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677777239,213,5.65,5677777231,56,Right,5677777237,212,20.7,5677777235,141,10.7,5677777233,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792779,440,3,1,41,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.4,6.2,2025-04-25T17:42:33.438Z,2025-04-25T17:42:37Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677777273,286,,5677777377,233,298,5677777267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792781,298,7,1,41,46,8cfkisxf1fkxdqtt6tx1tup48,1,44.6,93.8,2025-04-25T17:42:33.439Z,2025-04-25T17:42:35Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677777289,56,Back,5677777291,285,,5677777329,233,440,5677777287,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792819,299,5,1,41,47,8cfkisxf1fkxdqtt6tx1tup48,0,46.6,101.3,2025-04-25T17:42:34.120Z,2025-04-25T19:04:06Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677777987,233,441,5677777485,56,Back,5677777487,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792891,441,5,1,41,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.4,-1.3,2025-04-25T17:42:34.120Z,2025-04-25T19:04:06Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677777889,347,,5677777949,233,299,5677777887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805792925,442,1,1,41,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.2,0.0,2025-04-25T17:42:40.989Z,2025-04-25T17:42:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677778067,212,15.1,5677778065,141,12.3,5677778063,140,37.0,5677778061,56,Back,5677778069,213,2.46,5677778059,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793053,443,1,1,41,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.0,12.6,2025-04-25T17:42:43.158Z,2025-04-25T17:42:52Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677778801,140,14.6,5677778805,212,25.8,5677778803,141,28.3,5677778799,56,Back,5677778807,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793105,444,1,1,42,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,13.4,35.2,2025-04-25T17:42:52.695Z,2025-04-25T17:42:54Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677779035,141,54.3,5677779033,140,77.6,5677779045,1,,5677779043,213,0.19,5677779039,212,68.6,5677779029,155,,5677779031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793207,300,1,1,42,9,8cfkisxf1fkxdqtt6tx1tup48,1,30.9,56.1,2025-04-25T17:42:56.951Z,2025-04-25T17:43:00Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677779511,213,4.54,5677779507,141,23.0,5677779509,212,22.8,5677779505,140,27.2,5677779503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793217,301,61,1,42,13,8cfkisxf1fkxdqtt6tx1tup48,0,26.6,21.2,2025-04-25T17:43:00.478Z,2025-04-25T17:43:01Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5677779547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793343,446,1,1,42,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.9,89.7,2025-04-25T17:43:08.102Z,2025-04-25T17:43:15Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,1.0,,5677780647,154,,5677780255,2,,5677780259,56,Center,5677780267,213,5.20,5677780263,141,40.3,5677780265,212,38.0,5677780261,140,95.9,5677780269,1,,5677780645,210,15,5677780257,155,,,,,,,,,,,,,,,,,,,,,
2805793347,447,15,1,42,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,97.4,39.9,2025-04-25T17:43:10.325Z,2025-04-25T19:38:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677780291,60,,5677780711,146,99.3,5677780693,78,,5677780695,29,,5677780691,15,,5677780295,56,Center,5677780707,103,8.9,5677780713,147,45.8,5677780701,55,446,5677780709,328,,5677780697,154,,5677780731,233,302,5677780705,102,5677780289,22,,,,,,49.0,,,,
2805793365,302,10,1,42,23,8cfkisxf1fkxdqtt6tx1tup48,1,0.8,53.4,2025-04-25T17:43:10.425Z,2025-04-25T19:42:11Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677780395,173,,5677780397,178,,5677780741,233,447,5677780401,56,Back,5677780399,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793549,304,1,1,42,38,8cfkisxf1fkxdqtt6tx1tup48,1,15.2,59.7,2025-04-25T17:43:25.121Z,2025-04-25T17:43:27Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677781573,123,,5677781575,56,Back,5677781579,141,72.7,5677781581,212,10.8,5677781577,140,21.1,5677781621,189,,5677781583,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793605,305,1,1,42,40,8cfkisxf1fkxdqtt6tx1tup48,1,21.1,71.8,2025-04-25T17:43:27.790Z,2025-04-25T17:43:31Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677781891,141,55.8,5677781889,140,21.7,5677781893,212,10.9,5677781895,213,4.77,5677781885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793655,306,1,1,42,44,8cfkisxf1fkxdqtt6tx1tup48,1,24.5,55.8,2025-04-25T17:43:31.286Z,2025-04-25T17:43:34Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677782151,140,38.1,5677782159,1,,5677782155,212,33.6,5677782153,141,11.1,5677782157,213,5.15,5677782149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793691,307,1,1,42,47,8cfkisxf1fkxdqtt6tx1tup48,1,38.1,11.1,2025-04-25T17:43:34.486Z,2025-04-25T17:43:36Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5677782383,212,12.8,5677782385,213,2.16,5677782379,140,31.3,5677782377,56,Back,5677782381,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793759,308,1,1,42,49,8cfkisxf1fkxdqtt6tx1tup48,1,31.3,26.8,2025-04-25T17:43:36.342Z,2025-04-25T17:43:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677782679,56,Back,5677782685,212,15.4,5677782683,141,48.4,5677782687,213,1.88,5677782681,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793789,309,1,1,42,53,8cfkisxf1fkxdqtt6tx1tup48,1,26.7,48.5,2025-04-25T17:43:40.038Z,2025-04-25T17:43:41Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677782823,56,Back,5677782825,140,31.8,5677782831,213,1.27,5677782829,212,18.1,5677782827,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793813,310,1,1,42,54,8cfkisxf1fkxdqtt6tx1tup48,1,33.2,74.5,2025-04-25T17:43:41.518Z,2025-04-25T17:43:43Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677782933,213,6.28,5677782925,56,Center,5677782931,212,20.8,5677782929,141,74.4,5677782927,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793821,311,1,1,42,56,8cfkisxf1fkxdqtt6tx1tup48,1,53.0,74.4,2025-04-25T17:43:43.391Z,2025-04-25T17:44:00Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677782979,213,2.80,5677782971,56,Back,5677783013,156,,5677782977,212,15.9,5677782973,140,38.7,5677782975,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793877,312,3,1,42,59,8cfkisxf1fkxdqtt6tx1tup48,1,45.2,83.6,2025-04-25T17:43:46.398Z,2025-04-25T17:44:02Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677783307,233,448,5677783289,56,Back,5677783291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793865,448,45,1,42,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.8,16.4,2025-04-25T17:43:46.398Z,2025-04-25T17:44:24Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677783343,233,312,5677783237,285,,5677783235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793967,313,1,1,43,1,8cfkisxf1fkxdqtt6tx1tup48,1,58.2,69.6,2025-04-25T17:43:48.550Z,2025-04-25T17:43:53Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677783799,212,23.4,5677783795,140,79.6,5677783793,56,Left,5677783801,213,0.29,5677783797,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793985,314,1,1,43,4,8cfkisxf1fkxdqtt6tx1tup48,0,90.8,77.8,2025-04-25T17:43:51.294Z,2025-04-25T19:06:46Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677783881,212,7.4,5677783877,140,90.6,5677783875,56,Center,5677783879,141,66.9,5677783883,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793977,449,12,1,43,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.8,35.2,2025-04-25T17:43:52.821Z,2025-04-25T17:43:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677783841,141,18.6,5677783839,140,0.0,5677783837,56,Back,5677783925,167,,5677783847,213,4.01,5677783843,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794009,315,6,1,43,6,8cfkisxf1fkxdqtt6tx1tup48,1,100.0,84.4,2025-04-25T17:43:53.757Z,2025-04-25T19:03:28Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677784045,73,,5677784043,56,Left,5677784077,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805793993,450,6,1,43,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,0.0,15.6,2025-04-25T17:43:53.757Z,2025-04-25T17:43:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677783973,73,,5677784185,233,315,5677783971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794487,316,1,1,43,40,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,99.5,2025-04-25T17:44:27.479Z,2025-04-25T17:44:29Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5677786625,141,57.0,5677786623,140,97.0,5677786617,155,,5677786629,213,4.62,5677786621,56,Center,5677786627,212,29.0,5677786619,223,,5677786615,6,,5677786613,2,,,,,,,,,,,,,,,,,,,,,,,,
2805794513,451,12,1,43,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.1,40.7,2025-04-25T17:44:30.871Z,2025-04-25T17:44:37Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677786809,213,5.84,5677786801,56,Back,5677786839,15,,5677786807,212,34.4,5677786805,141,19.2,5677786803,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794601,317,1,1,43,49,8cfkisxf1fkxdqtt6tx1tup48,0,74.0,81.2,2025-04-25T17:44:36.303Z,2025-04-25T17:44:37Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677787319,140,89.9,5677787315,155,,5677787323,212,16.7,5677787325,213,0.06,5677787317,56,Left,5677787321,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794655,452,1,1,43,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.8,14.4,2025-04-25T17:44:37.661Z,2025-04-25T17:44:41Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677787607,212,12.0,5677787609,213,0.10,5677787599,3,,5677787601,56,Back,5677787603,140,29.2,5677787605,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794689,454,1,1,43,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.2,16.2,2025-04-25T17:44:40.951Z,2025-04-25T17:44:44Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677787783,56,Back,5677787785,140,15.0,5677787793,213,2.69,5677787791,212,16.6,5677787787,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794669,318,83,1,43,54,8cfkisxf1fkxdqtt6tx1tup48,0,85.8,71.4,2025-04-25T17:44:41.925Z,2025-04-25T17:44:46Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5677787935,399,559w0q3q2smb3aeotyi724s9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794703,455,1,1,43,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,19.6,19.5,2025-04-25T17:44:43.892Z,2025-04-25T17:44:45Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677787861,141,0.0,5677787859,140,49.8,5677787865,213,5.86,5677787863,212,34.8,5677787857,56,Back,5677787867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794785,319,5,1,43,58,8cfkisxf1fkxdqtt6tx1tup48,1,53.6,101.8,2025-04-25T17:44:45.133Z,2025-04-25T19:04:06Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5677788309,347,,5677788307,56,Left,5677788317,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794715,456,5,1,43,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.4,-1.8,2025-04-25T17:44:45.133Z,2025-04-25T19:04:07Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677787903,56,Back,5677787905,347,,5677788333,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794935,320,1,1,44,9,8cfkisxf1fkxdqtt6tx1tup48,1,61.8,100.0,2025-04-25T17:44:56.165Z,2025-04-25T17:45:03Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677789113,56,Center,5677789115,140,83.4,5677789119,212,30.0,5677789111,107,,5677789117,141,72.4,5677789121,213,5.57,5677789123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794915,457,83,1,44,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.6,8.0,2025-04-25T17:45:01.868Z,2025-04-25T17:45:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677789209,399,abhfq12njxxutqjtb9zvcusyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805797149,488,83,1,44,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.2,4.7,2025-04-25T17:45:02.018Z,2025-04-25T17:47:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677801465,399,abhfq12njxxutqjtb9zvcusyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794941,321,1,1,44,16,8cfkisxf1fkxdqtt6tx1tup48,0,81.3,93.9,2025-04-25T17:45:03.733Z,2025-04-25T17:47:47Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677789231,236,,5677789167,212,1.5,5677789233,233,458,5677789159,56,Left,5677789171,213,3.32,5677789163,140,79.9,5677789237,286,,5677789165,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794951,458,74,1,44,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,9.2,2025-04-25T17:45:03.734Z,2025-04-25T17:48:03Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677789195,56,Back,5677789197,285,,5677789267,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805794971,460,1,1,44,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.6,13.7,2025-04-25T17:45:05.789Z,2025-04-25T17:45:06Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677789299,140,31.0,5677789301,141,24.3,5677789303,212,8.0,5677789305,213,1.11,5677789297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
