id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/8/value,qualifier/12/value
2740835079,285,1,1,36,19,f1h34qp5zbfl489q8vnkhiq9s,1,35.0,81.1,2024-10-28T18:20:35.125Z,2024-10-28T18:20:37Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5323145275,56,Center,5323145279,141,57.3,5323145277,140,51.6,5323145281,212,23.8,5323145283,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835099,286,1,1,36,21,f1h34qp5zbfl489q8vnkhiq9s,0,51.6,57.3,2024-10-28T18:20:37.109Z,2024-10-29T15:01:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5323145381,56,Center,5323145385,141,57.9,5324409977,168,,5323145389,213,0.04,5323145383,140,61.9,5323145387,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835139,378,1,1,36,23,dbl7ir1qugqz8nvp1vzn8im50,1,38.1,39.0,2024-10-28T18:20:39.732Z,2024-10-28T18:20:41Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5323145643,212,11.6,5323145637,56,Back,5323145639,140,44.7,5323145641,141,25.4,5323145645,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835169,380,1,1,36,25,dbl7ir1qugqz8nvp1vzn8im50,1,45.1,25.1,2024-10-28T18:20:42.028Z,2024-10-28T18:20:43Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5323145803,212,10.7,5323145805,213,2.83,5323145801,141,30.0,5323145797,56,Back,5323145799,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835239,381,1,1,36,27,dbl7ir1qugqz8nvp1vzn8im50,1,32.2,33.7,2024-10-28T18:20:43.739Z,2024-10-28T18:20:52Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5323146163,141,87.2,5323146159,56,Back,5323146165,212,36.9,5323146161,140,38.0,5323146167,213,1.40,5323146169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835249,382,1,1,36,35,dbl7ir1qugqz8nvp1vzn8im50,1,71.7,95.7,2024-10-28T18:20:51.963Z,2024-10-28T18:20:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5323146239,56,Left,5323146247,213,3.84,5323146243,141,84.5,5323146241,140,63.0,5323146245,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835275,383,1,1,36,37,dbl7ir1qugqz8nvp1vzn8im50,1,63.8,84.8,2024-10-28T18:20:53.755Z,2024-10-28T18:20:58Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323146413,213,4.20,5323146411,212,7.9,5323146405,56,Center,5323146409,141,74.6,5323146407,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835295,384,1,1,36,41,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,73.3,2024-10-28T18:20:57.836Z,2024-10-28T18:21:01Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323146551,212,13.3,5323146553,213,3.40,5323146545,56,Back,5323146549,141,68.3,5323146547,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835337,385,1,1,36,44,dbl7ir1qugqz8nvp1vzn8im50,1,51.3,67.5,2024-10-28T18:21:00.812Z,2024-10-28T18:21:04Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5323146793,212,14.3,5323146791,141,87.6,5323146795,213,1.27,5323146789,140,55.4,5323146787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835351,386,1,1,36,48,dbl7ir1qugqz8nvp1vzn8im50,1,63.0,79.2,2024-10-28T18:21:04.635Z,2024-10-28T18:21:05Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323146855,56,Left,5323146863,213,0.29,5323146859,141,83.9,5323146861,212,11.3,5323146857,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835433,387,1,1,36,49,dbl7ir1qugqz8nvp1vzn8im50,1,73.3,83.9,2024-10-28T18:21:05.539Z,2024-10-28T18:21:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323147267,213,1.22,5323147263,141,96.0,5323147261,140,76.2,5323147265,212,8.8,5323147259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835441,388,50,1,36,58,dbl7ir1qugqz8nvp1vzn8im50,1,96.8,89.1,2024-10-28T18:21:14.316Z,2024-10-28T18:42:59Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5323207077,233,287,5323147291,286,,5323147289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835449,287,7,1,36,58,f1h34qp5zbfl489q8vnkhiq9s,1,3.2,10.9,2024-10-28T18:21:14.317Z,2024-10-29T15:02:17Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323147343,56,Back,5323147371,233,388,5323147341,167,,5323147345,285,,5324410919,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835453,288,6,1,36,59,f1h34qp5zbfl489q8vnkhiq9s,0,3.0,10.2,2024-10-28T18:21:15.940Z,2024-10-29T15:02:26Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323147611,56,Back,5323147665,233,389,5323147613,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835473,389,6,1,36,59,dbl7ir1qugqz8nvp1vzn8im50,1,97.0,89.8,2024-10-28T18:21:15.940Z,2024-10-28T19:15:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5323147477,73,,5323147637,233,288,5323147475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835635,390,1,1,37,19,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,99.5,2024-10-28T18:21:35.395Z,2024-10-28T18:21:41Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5323148407,140,88.1,5323148409,141,89.5,5323148405,56,Left,5323148411,212,13.8,5323148403,6,,5323148413,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835667,391,1,1,37,21,dbl7ir1qugqz8nvp1vzn8im50,1,86.4,86.3,2024-10-28T18:21:37.227Z,2024-10-28T18:21:39Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323148559,141,82.3,5323148561,212,8.6,5323148557,140,94.2,5323148563,213,5.96,5323148555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835687,392,1,1,37,22,dbl7ir1qugqz8nvp1vzn8im50,1,95.6,82.8,2024-10-28T18:21:39.004Z,2024-10-29T15:02:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,1.0,5324411345,224,,5324411347,72,,5323149387,154,,5323148693,56,Center,5323149389,25,,5323148689,2,,5323148691,155,,5323148695,140,98.3,5323148699,212,5323148697,141,47.3,5323149385,210,16,5323148701,213,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,24.3,
2740835705,393,44,1,37,23,dbl7ir1qugqz8nvp1vzn8im50,1,98.0,47.4,2024-10-28T18:21:39.796Z,2024-10-28T18:22:38Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5323148883,233,289,5323148799,56,Center,5323148801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835713,289,44,1,37,23,f1h34qp5zbfl489q8vnkhiq9s,0,2.0,52.6,2024-10-28T18:21:39.797Z,2024-10-28T19:15:37Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5323148899,233,393,5323148845,285,,5323148843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740835707,394,16,1,37,24,dbl7ir1qugqz8nvp1vzn8im50,1,97.7,49.1,2024-10-28T18:21:40.099Z,2024-10-29T15:02:56Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5323149405,79,,5323149433,231,50.4,5323149411,29,,5323149073,25,,5323149417,154,,5323149431,230,99.5,5324411935,395,0.5,5323148809,56,Center,5323149429,214,5323149427,103,34.2,5323148807,16,,5323149425,102,5323149421,55,5324411937,396,50.5,5323149081,374,2024-10-28 18:21:39.950,5323149085,375,37:23.854,5323149079,328,,5323149075,15,,,,,,,,,,,51.1,,392
2740836189,290,1,1,38,16,f1h34qp5zbfl489q8vnkhiq9s,1,49.4,50.4,2024-10-28T18:22:32.964Z,2024-10-28T18:22:35Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323151485,141,37.1,5323151481,56,Back,5323151483,140,27.9,5323151491,279,G,5323151489,213,3.52,5323151487,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836215,291,1,1,38,19,f1h34qp5zbfl489q8vnkhiq9s,1,27.9,37.1,2024-10-28T18:22:35.195Z,2024-10-28T18:22:37Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5323151621,212,19.9,5323151623,213,5.05,5323151619,141,9.5,5323151617,140,34.1,5323151615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836231,292,1,1,38,21,f1h34qp5zbfl489q8vnkhiq9s,1,34.2,9.5,2024-10-28T18:22:37.219Z,2024-10-28T18:22:39Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323151731,141,5.2,5323151735,213,6.14,5323151733,212,20.3,5323151729,140,53.3,5323151727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836239,293,1,1,38,23,f1h34qp5zbfl489q8vnkhiq9s,1,53.3,5.2,2024-10-28T18:22:39.468Z,2024-10-28T18:22:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5323151789,56,Center,5323151795,212,12.2,5323151791,140,54.7,5323151797,213,1.45,5323151793,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836259,294,1,1,38,24,f1h34qp5zbfl489q8vnkhiq9s,0,54.7,23.0,2024-10-28T18:22:40.684Z,2024-10-28T18:22:43Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323151905,140,68.4,5323151911,213,5.73,5323151903,56,Right,5323151907,141,9.8,5323151909,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836317,396,1,1,38,29,dbl7ir1qugqz8nvp1vzn8im50,1,25.1,94.1,2024-10-28T18:22:45.586Z,2024-10-28T18:22:48Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5323152241,140,40.7,5323152245,212,16.4,5323152239,56,Back,5323152247,213,0.07,5323152243,141,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836319,397,3,1,38,31,dbl7ir1qugqz8nvp1vzn8im50,0,44.2,94.0,2024-10-28T18:22:48.095Z,2024-10-29T15:03:52Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5324413225,464,,5323152251,56,Back,5323204639,286,,5323204785,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740845451,364,7,1,38,32,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,6.0,2024-10-28T18:22:48.096Z,2024-10-29T15:03:54Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323204743,285,,5323204741,56,Right,5323204745,233,397,5324413311,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836369,296,4,1,38,37,f1h34qp5zbfl489q8vnkhiq9s,1,38.7,15.5,2024-10-28T18:22:53.521Z,2024-10-28T18:22:59Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5323152665,56,Back,5323152661,13,,5323152663,294,,5323152667,152,,5323152695,233,398,5323152669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836365,398,4,1,38,37,dbl7ir1qugqz8nvp1vzn8im50,0,61.3,84.5,2024-10-28T18:22:53.522Z,2024-10-28T18:22:59Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5323152719,233,296,5323152653,285,,5323152645,13,,5323152651,152,,5323152649,56,Left,5323152647,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836435,297,1,1,38,46,f1h34qp5zbfl489q8vnkhiq9s,1,38.4,25.2,2024-10-28T18:23:02.764Z,2024-10-28T18:23:04Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323153041,212,16.6,5323153039,141,45.2,5323153043,213,2.18,5323153037,140,29.3,5323153031,5,,5323153035,56,Back,5323153033,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836459,298,1,1,38,47,f1h34qp5zbfl489q8vnkhiq9s,1,29.3,45.2,2024-10-28T18:23:04.027Z,2024-10-28T18:23:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5323153191,140,36.6,5323153195,212,31.3,5323153189,56,Back,5323153193,141,89.9,5323153197,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836497,299,1,1,38,52,f1h34qp5zbfl489q8vnkhiq9s,1,53.3,94.1,2024-10-28T18:23:08.315Z,2024-10-28T18:23:12Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323153447,56,Back,5323153459,213,3.60,5323153455,212,27.7,5323153451,140,29.7,5323153453,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836531,300,1,1,38,56,f1h34qp5zbfl489q8vnkhiq9s,1,30.9,72.7,2024-10-28T18:23:12.163Z,2024-10-28T18:23:14Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5323153643,140,13.1,5323153647,141,46.7,5323153639,56,Back,5323153649,212,25.7,5323153651,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836587,301,1,1,38,58,f1h34qp5zbfl489q8vnkhiq9s,0,13.1,46.7,2024-10-28T18:23:14.372Z,2024-10-28T18:23:20Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5323153875,157,,5323153887,1,,5323153877,56,Center,5323153881,141,54.5,5323153885,213,0.11,5323153879,140,59.2,5323153883,212,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836577,399,44,1,39,1,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,45.3,2024-10-28T18:23:17.937Z,2024-10-29T16:32:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5323153845,56,Back,5323300885,233,302,5323153847,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836591,302,44,1,39,1,f1h34qp5zbfl489q8vnkhiq9s,0,57.2,54.7,2024-10-28T18:23:17.938Z,2024-10-29T15:04:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5323301725,233,399,5323153903,56,Center,5323153907,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740843861,362,43,1,39,2,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-28T18:23:18.096Z,2024-10-29T15:04:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5323195713,56,Center,5324413641,144,1,5323195715,140,60.0,5323195711,168,0,5323195709,3,0,5323195717,141,58.8,5323195719,212,3.2,5323195721,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836631,402,1,1,39,2,dbl7ir1qugqz8nvp1vzn8im50,1,41.9,43.8,2024-10-28T18:23:18.243Z,2024-10-29T15:04:28Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5324413849,213,0.24,5324413847,212,4.0,5323154125,56,Back,5324413843,140,45.6,5324413845,141,45.2,5324413841,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836621,401,44,1,39,2,dbl7ir1qugqz8nvp1vzn8im50,1,42.7,45.2,2024-10-28T18:23:18.937Z,2024-10-28T19:18:13Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323154085,56,Back,5323154087,285,,5323301793,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836623,303,44,1,39,2,f1h34qp5zbfl489q8vnkhiq9s,0,57.3,54.8,2024-10-28T18:23:18.938Z,2024-10-28T19:18:13Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5323154093,56,Center,5323301801,233,401,5323154095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836613,400,1,1,39,2,dbl7ir1qugqz8nvp1vzn8im50,0,39.3,40.5,2024-10-28T18:23:18.972Z,2024-10-28T19:18:10Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5323154047,56,Back,5323154049,140,45.9,5323154051,141,49.5,5323154055,213,0.72,5323154045,3,,5323154053,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836653,304,1,1,39,7,f1h34qp5zbfl489q8vnkhiq9s,1,33.7,70.0,2024-10-28T18:23:23.907Z,2024-10-28T18:23:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323154303,212,10.2,5323154299,140,38.0,5323154301,141,83.5,5323154305,213,1.11,5323154297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836689,305,1,1,39,10,f1h34qp5zbfl489q8vnkhiq9s,1,37.7,87.5,2024-10-28T18:23:26.819Z,2024-10-28T18:23:32Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323154497,140,53.1,5323154503,213,6.04,5323154499,141,81.5,5323154501,212,16.7,5323154495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836729,306,1,1,39,15,f1h34qp5zbfl489q8vnkhiq9s,1,41.0,89.1,2024-10-28T18:23:31.859Z,2024-10-28T18:23:35Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323154705,212,12.1,5323154701,140,43.5,5323154699,56,Back,5323154703,141,71.7,5323154707,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836755,307,1,1,39,19,f1h34qp5zbfl489q8vnkhiq9s,1,41.1,70.8,2024-10-28T18:23:35.323Z,2024-10-28T18:23:38Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5323154843,140,38.3,5323154847,212,14.6,5323154849,213,1.77,5323154841,56,Back,5323154845,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836783,308,1,1,39,21,f1h34qp5zbfl489q8vnkhiq9s,1,37.5,92.9,2024-10-28T18:23:38.091Z,2024-10-28T18:23:40Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323155013,213,0.19,5323155011,212,10.2,5323155005,56,Back,5323155009,141,95.7,5323155007,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836793,309,1,1,39,24,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,95.7,2024-10-28T18:23:40.179Z,2024-10-28T18:34:00Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323155077,141,92.9,5323155081,213,3.38,5323155079,212,8.1,5323155075,140,39.5,5323155073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836797,310,1,1,39,25,f1h34qp5zbfl489q8vnkhiq9s,1,39.5,92.9,2024-10-28T18:23:41.403Z,2024-10-28T18:23:42Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323155095,212,10.5,5323155089,56,Back,5323155091,140,49.4,5323155093,141,94.8,5323155097,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836821,312,1,1,39,26,f1h34qp5zbfl489q8vnkhiq9s,1,55.5,87.7,2024-10-28T18:23:42.539Z,2024-10-28T18:34:43Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5323155217,56,Left,5323155219,140,55.8,5323155223,212,4.8,5323155221,141,94.8,5323155225,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836813,311,43,1,39,26,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-10-28T18:23:42.603Z,2024-10-28T18:34:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323182641,144,1,5323155177,213,5.56,5323155173,141,88.1,5323155171,140,54.9,5323155175,212,7.2,5323155169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836829,313,1,1,39,28,f1h34qp5zbfl489q8vnkhiq9s,0,55.8,94.8,2024-10-28T18:23:44.395Z,2024-10-28T18:34:42Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5323155253,140,68.5,5323155257,212,14.7,5323155259,213,5.85,5323155255,141,85.7,5323155251,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836827,403,8,1,39,28,dbl7ir1qugqz8nvp1vzn8im50,1,44.8,6.8,2024-10-28T18:23:44.409Z,2024-10-29T15:05:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5324414577,383,,5323155247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836849,404,1,1,39,29,dbl7ir1qugqz8nvp1vzn8im50,1,28.9,15.4,2024-10-28T18:23:45.871Z,2024-10-28T18:23:47Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5323155369,212,29.5,5323155367,141,16.9,5323155371,213,0.03,5323155373,1,,5323155363,56,Right,5323155365,140,57.0,5323155361,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836897,314,45,1,39,33,f1h34qp5zbfl489q8vnkhiq9s,0,37.2,93.2,2024-10-28T18:23:49.496Z,2024-10-29T16:33:16Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5324414847,285,,5324517519,233,912,5324414845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741061243,912,3,1,39,33,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,6.8,2024-10-28T18:23:49.496Z,2024-10-29T16:34:18Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5324415075,286,,5324415073,56,Right,5324517515,233,314,5324415077,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836921,406,1,1,39,35,dbl7ir1qugqz8nvp1vzn8im50,1,57.0,16.9,2024-10-28T18:23:51.329Z,2024-10-29T16:33:18Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5323155825,140,45.9,5323155821,56,Back,5323155833,212,14.3,5323155829,141,4.8,5323155837,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836957,407,1,1,39,40,dbl7ir1qugqz8nvp1vzn8im50,0,76.8,25.2,2024-10-28T18:23:56.097Z,2024-10-28T18:23:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323156057,141,28.8,5323156053,56,Center,5323156059,212,13.5,5323156061,213,0.18,5323156055,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836979,315,12,1,39,44,f1h34qp5zbfl489q8vnkhiq9s,1,10.2,69.9,2024-10-28T18:24:00.115Z,2024-10-28T18:24:02Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323156177,212,13.0,5323156179,213,3.43,5323156173,140,0.0,5323156171,56,Back,5323156203,167,,5323156175,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836985,316,6,1,39,44,f1h34qp5zbfl489q8vnkhiq9s,0,0.0,67.1,2024-10-28T18:24:00.267Z,2024-10-29T15:05:44Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5323159717,56,Back,5323159719,73,,5323159785,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740836967,408,6,1,39,44,dbl7ir1qugqz8nvp1vzn8im50,1,100.0,32.9,2024-10-28T18:24:00.267Z,2024-10-28T19:15:21Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5323156199,56,Center,5323156201,75,,5323159763,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
