id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787855877,440,1,2,48,50,8cfkisxf1fkxdqtt6tx1tup48,1,35.7,69.1,2025-03-14T19:05:58.226Z,2025-03-14T19:06:02Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579166433,140,27.7,5579166437,212,11.6,5579166431,56,Back,5579166439,213,3.90,5579166435,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855999,441,1,2,48,54,8cfkisxf1fkxdqtt6tx1tup48,1,28.7,55.4,2025-03-14T19:06:02.482Z,2025-03-14T19:06:07Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5579167053,140,31.8,5579167057,212,15.5,5579167051,56,Back,5579167059,213,4.92,5579167055,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856057,442,1,2,49,0,8cfkisxf1fkxdqtt6tx1tup48,1,34.1,28.2,2025-03-14T19:06:07.722Z,2025-03-14T19:06:10Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579167379,140,58.4,5579167383,212,26.4,5579167377,56,Center,5579167381,141,38.3,5579167385,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856077,443,1,2,49,2,8cfkisxf1fkxdqtt6tx1tup48,0,58.4,44.0,2025-03-14T19:06:10.241Z,2025-03-14T20:00:41Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5579167461,56,Center,5579540489,168,,5579540491,140,62.4,5579540495,212,4.3,5579540497,213,0.22,5579540493,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856153,476,61,2,49,6,bd4qakf7j0wwie8wke9km7uj8,1,40.3,62.2,2025-03-14T19:06:13.843Z,2025-03-14T19:06:14Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579167865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856401,479,1,2,49,11,bd4qakf7j0wwie8wke9km7uj8,1,75.1,61.8,2025-03-14T19:06:19.449Z,2025-03-14T19:06:23Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5579169183,140,79.7,5579169187,212,29.1,5579169189,213,4.88,5579169185,141,19.6,5579169181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856425,480,1,2,49,15,bd4qakf7j0wwie8wke9km7uj8,1,79.4,19.5,2025-03-14T19:06:23.233Z,2025-03-14T19:06:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579169339,56,Center,5579169347,213,0.88,5579169343,141,29.8,5579169345,212,9.1,5579169341,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856429,481,50,2,49,16,bd4qakf7j0wwie8wke9km7uj8,1,81.1,29.0,2025-03-14T19:06:24.529Z,2025-03-14T20:01:00Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5579169353,56,Center,5579169541,233,446,5579169355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856441,446,7,2,49,16,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,71.0,2025-03-14T19:06:24.530Z,2025-03-14T20:01:23Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5579169409,56,Back,5579169411,285,,5579169511,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856501,482,83,2,49,17,bd4qakf7j0wwie8wke9km7uj8,0,75.4,23.8,2025-03-14T19:06:25.138Z,2025-03-14T20:11:27Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5579546383,399,4ti8pdx03j8dh4mdb626ltmvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856477,447,61,2,49,18,8cfkisxf1fkxdqtt6tx1tup48,0,22.5,75.2,2025-03-14T19:06:26.138Z,2025-03-14T20:01:47Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579169627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856491,448,43,2,49,20,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-14T19:06:27.769Z,2025-03-14T20:02:19Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579169725,56,Back,5579169727,286,0,5579547319,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856585,485,1,2,49,23,bd4qakf7j0wwie8wke9km7uj8,1,76.1,28.0,2025-03-14T19:06:31.257Z,2025-03-14T19:06:32Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5579170243,56,Center,5579170247,141,41.7,5579170245,140,73.1,5579170251,213,1.90,5579170249,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856713,486,1,2,49,24,bd4qakf7j0wwie8wke9km7uj8,1,71.3,45.4,2025-03-14T19:06:32.297Z,2025-03-14T19:06:37Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579170937,212,22.3,5579170935,141,78.0,5579170931,140,68.7,5579170927,56,Center,5579170941,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856767,487,1,2,49,29,bd4qakf7j0wwie8wke9km7uj8,1,68.7,78.0,2025-03-14T19:06:37.369Z,2025-03-14T19:06:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579171261,141,91.9,5579171265,213,0.92,5579171257,56,Left,5579171263,212,11.8,5579171259,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856813,488,1,2,49,31,bd4qakf7j0wwie8wke9km7uj8,1,75.2,89.4,2025-03-14T19:06:39.345Z,2025-03-14T19:06:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579171605,213,4.82,5579171597,56,Center,5579171601,141,71.8,5579171603,212,12.0,5579171599,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856861,489,1,2,49,33,bd4qakf7j0wwie8wke9km7uj8,1,72.0,71.5,2025-03-14T19:06:41.641Z,2025-03-14T19:06:43Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5579171867,213,2.93,5579171863,212,7.9,5579171859,141,73.9,5579171855,140,64.6,5579171851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856871,490,1,2,49,35,bd4qakf7j0wwie8wke9km7uj8,0,64.6,73.9,2025-03-14T19:06:43.530Z,2025-03-14T19:06:48Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579171921,213,0.56,5579172473,233,449,5579172477,286,,5579171917,141,77.5,5579171913,56,Center,5579171915,140,68.3,5579171919,212,4.6,5579172471,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856963,449,74,2,49,35,8cfkisxf1fkxdqtt6tx1tup48,1,43.1,2.6,2025-03-14T19:06:43.531Z,2025-03-14T20:21:48Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5579172549,233,490,5579172401,285,,5579172399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857005,491,5,2,49,39,bd4qakf7j0wwie8wke9km7uj8,1,56.3,101.0,2025-03-14T19:06:47.090Z,2025-03-14T20:21:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579613773,233,790,5579172605,56,Left,5579172607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787937697,790,5,2,49,39,8cfkisxf1fkxdqtt6tx1tup48,0,43.7,-1.0,2025-03-14T19:06:47.090Z,2025-03-14T20:21:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5579613659,347,,5579613815,233,491,5579613657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857135,492,1,2,49,43,bd4qakf7j0wwie8wke9km7uj8,1,67.2,100.0,2025-03-14T19:06:51.113Z,2025-03-14T19:06:53Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5579173269,107,,5579173281,1,,5579173273,140,47.1,5579173277,212,23.1,5579173271,56,Back,5579173279,213,3.56,5579173275,141,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857201,493,1,2,49,45,bd4qakf7j0wwie8wke9km7uj8,1,45.7,84.0,2025-03-14T19:06:53.561Z,2025-03-14T19:06:56Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579173577,141,79.2,5579173581,213,5.83,5579173573,140,52.1,5579173579,212,7.5,5579173571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857249,494,1,2,49,48,bd4qakf7j0wwie8wke9km7uj8,1,52.1,79.2,2025-03-14T19:06:56.137Z,2025-03-14T19:06:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579173803,213,3.09,5579173797,140,38.3,5579173857,156,,5579173801,212,14.5,5579173799,141,80.4,5579173795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857403,495,1,2,49,50,bd4qakf7j0wwie8wke9km7uj8,1,38.3,80.4,2025-03-14T19:06:57.993Z,2025-03-14T19:07:05Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579174657,56,Back,5579174665,212,32.2,5579174669,1,,5579174661,140,11.2,5579174663,141,58.2,5579174667,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857461,496,1,2,49,57,bd4qakf7j0wwie8wke9km7uj8,0,17.3,57.9,2025-03-14T19:07:04.929Z,2025-03-14T19:07:07Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5579174997,140,64.3,5579174993,155,,5579175001,212,59.4,5579175005,1,,5579174999,141,9.4,5579174995,56,Right,5579175003,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857535,451,12,2,50,0,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,83.9,2025-03-14T19:07:08.634Z,2025-03-14T19:07:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579175407,212,15.4,5579175403,140,51.9,5579175401,56,Left,5579175409,213,0.32,5579175405,141,91.1,5579175437,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857595,497,1,2,50,2,bd4qakf7j0wwie8wke9km7uj8,1,53.3,7.0,2025-03-14T19:07:10.561Z,2025-03-14T19:07:13Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5579175771,213,6.16,5579175767,141,5.1,5579175763,56,Right,5579175769,212,10.5,5579175765,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857629,498,1,2,50,5,bd4qakf7j0wwie8wke9km7uj8,1,63.2,5.1,2025-03-14T19:07:13.033Z,2025-03-14T19:07:14Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579175949,56,Center,5579175951,140,68.4,5579175955,212,15.0,5579175953,141,25.6,5579175957,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857749,499,1,2,50,7,bd4qakf7j0wwie8wke9km7uj8,1,70.2,37.0,2025-03-14T19:07:14.801Z,2025-03-14T19:07:21Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5579176573,140,60.7,5579176577,141,66.0,5579176567,56,Center,5579176583,212,22.1,5579176587,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857691,452,83,2,50,10,8cfkisxf1fkxdqtt6tx1tup48,0,42.9,49.7,2025-03-14T19:07:17.657Z,2025-03-14T19:07:25Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5579177127,399,bwozpgcm48s08t1glxfgjajmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857823,500,1,2,50,13,bd4qakf7j0wwie8wke9km7uj8,1,61.4,41.2,2025-03-14T19:07:21.041Z,2025-03-14T19:07:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579177023,140,68.6,5579177027,212,21.9,5579177021,56,Right,5579177029,213,5.06,5579177025,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857831,501,1,2,50,17,bd4qakf7j0wwie8wke9km7uj8,1,71.0,12.1,2025-03-14T19:07:25.058Z,2025-03-14T19:07:29Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579177077,141,46.9,5579177081,213,1.79,5579177073,56,Center,5579177079,212,24.2,5579177075,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857969,502,1,2,50,21,bd4qakf7j0wwie8wke9km7uj8,1,67.2,48.7,2025-03-14T19:07:29.129Z,2025-03-14T19:07:31Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579177817,56,Center,5579177825,141,58.2,5579177829,212,9.2,5579177833,213,0.78,5579177821,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857985,503,61,2,50,23,bd4qakf7j0wwie8wke9km7uj8,0,73.4,58.2,2025-03-14T19:07:31.329Z,2025-03-14T19:07:31Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5579177899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858319,453,12,2,50,25,8cfkisxf1fkxdqtt6tx1tup48,1,24.2,47.8,2025-03-14T19:07:33.185Z,2025-03-14T19:07:45Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5579179655,56,Back,5579179659,141,33.9,5579179663,213,5.58,5579179657,140,34.8,5579179661,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858185,504,1,2,50,26,bd4qakf7j0wwie8wke9km7uj8,1,58.1,76.3,2025-03-14T19:07:34.401Z,2025-03-14T19:07:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579178917,213,0.80,5579178913,141,91.9,5579178909,56,Left,5579178911,140,68.0,5579178915,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858231,505,1,2,50,31,bd4qakf7j0wwie8wke9km7uj8,1,72.3,88.8,2025-03-14T19:07:39.321Z,2025-03-14T19:07:41Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5579179171,141,84.3,5579179175,213,4.61,5579179173,212,3.1,5579179169,140,72.0,5579179167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858251,506,1,2,50,33,bd4qakf7j0wwie8wke9km7uj8,1,72.0,84.3,2025-03-14T19:07:41.009Z,2025-03-14T19:07:41Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5579179285,213,2.07,5579179281,141,92.2,5579179277,56,Left,5579179283,212,6.1,5579179279,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858269,507,1,2,50,33,bd4qakf7j0wwie8wke9km7uj8,1,69.2,92.2,2025-03-14T19:07:41.545Z,2025-03-14T19:09:50Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5579179379,141,82.9,5579179375,56,Left,5579179383,213,4.66,5579179377,140,68.9,5579179381,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858311,508,1,2,50,34,bd4qakf7j0wwie8wke9km7uj8,0,68.9,82.9,2025-03-14T19:07:42.465Z,2025-03-14T19:07:44Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579179605,212,35.0,5579179609,1,,5579179601,140,100.0,5579179603,141,89.7,5579179599,56,Left,5579179607,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858605,454,5,2,50,36,8cfkisxf1fkxdqtt6tx1tup48,1,-1.7,13.0,2025-03-14T19:07:44.559Z,2025-03-14T20:21:25Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5579181273,346,,5579181329,233,509,5579181271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858349,509,5,2,50,36,bd4qakf7j0wwie8wke9km7uj8,0,101.7,87.0,2025-03-14T19:07:44.559Z,2025-03-14T20:21:26Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579179839,56,Left,5579179841,346,,5579181371,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858869,455,1,2,51,0,8cfkisxf1fkxdqtt6tx1tup48,1,3.8,53.7,2025-03-14T19:08:08.369Z,2025-03-14T19:08:12Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5579182745,212,72.9,5579182749,1,,5579182741,141,73.9,5579182747,213,0.19,5579182737,140,72.0,5579182733,56,Center,5579182729,124,,5579182753,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858883,456,44,2,51,4,8cfkisxf1fkxdqtt6tx1tup48,1,62.6,74.1,2025-03-14T19:08:12.442Z,2025-03-14T19:08:14Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5579182839,286,,5579182837,56,Center,5579182927,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858895,510,44,2,51,4,bd4qakf7j0wwie8wke9km7uj8,0,34.2,26.0,2025-03-14T19:08:12.443Z,2025-03-14T19:08:14Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5579182907,285,,5579182939,233,456,5579182905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858913,457,1,2,51,5,8cfkisxf1fkxdqtt6tx1tup48,0,72.0,73.9,2025-03-14T19:08:12.833Z,2025-03-14T19:08:15Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5579182993,140,78.2,5579182997,212,7.4,5579182991,56,Center,5579182999,213,5.79,5579182995,141,68.8,5579182989,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859019,511,1,2,51,7,bd4qakf7j0wwie8wke9km7uj8,0,32.7,34.6,2025-03-14T19:08:15.425Z,2025-03-14T19:08:19Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579183599,212,46.2,5579183595,140,61.7,5579183603,1,,5579183591,56,Left,5579183597,141,85.6,5579183601,213,0.85,5579183587,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859093,458,1,2,51,12,8cfkisxf1fkxdqtt6tx1tup48,1,37.3,18.5,2025-03-14T19:08:20.258Z,2025-03-14T19:08:22Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5579183949,140,31.1,5579183945,3,,5579183947,56,Back,5579183955,213,2.40,5579183951,141,27.3,5579183953,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859179,459,1,2,51,14,8cfkisxf1fkxdqtt6tx1tup48,1,31.0,27.4,2025-03-14T19:08:22.345Z,2025-03-14T19:08:26Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579184441,140,13.0,5579184449,212,23.6,5579184445,141,48.1,5579184453,213,2.50,5579184439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859317,460,1,2,51,18,8cfkisxf1fkxdqtt6tx1tup48,1,13.4,49.3,2025-03-14T19:08:26.410Z,2025-03-14T19:08:31Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5579185049,141,50.0,5579185045,56,Center,5579185043,157,,5579185047,140,59.9,5579185055,213,0.01,5579185057,1,,5579185053,212,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859327,461,4,2,51,23,8cfkisxf1fkxdqtt6tx1tup48,1,58.2,49.6,2025-03-14T19:08:30.810Z,2025-03-14T19:08:36Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5579185949,233,512,5579185103,286,,5579185093,56,Center,5579185091,13,,5579185095,152,,5579185889,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859337,512,4,2,51,23,bd4qakf7j0wwie8wke9km7uj8,0,41.8,50.4,2025-03-14T19:08:30.811Z,2025-03-14T19:08:36Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579185479,295,,5579185475,13,,5579185487,152,,5579185483,56,Back,5579185493,285,,5579185653,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859785,462,18,2,51,41,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-14T19:08:48.702Z,2025-03-14T19:08:49Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5579187493,42,,5579187497,59,22,5579187495,44,Defender,5579187599,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859799,463,19,2,51,41,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-14T19:08:48.703Z,2025-03-14T19:08:50Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5579187573,292,4,5579187581,55,462,5579187571,59,16,5579187579,44,Defender,5579187575,293,3,5579187567,145,5,5579187561,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860101,464,1,2,51,51,8cfkisxf1fkxdqtt6tx1tup48,1,54.9,51.9,2025-03-14T19:08:58.665Z,2025-03-14T19:09:02Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5579189179,152,,5579189187,212,16.0,5579189183,140,46.7,5579189177,5,,5579189181,56,Back,5579189185,141,32.1,5579189189,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860233,465,1,2,51,54,8cfkisxf1fkxdqtt6tx1tup48,1,56.1,27.7,2025-03-14T19:09:01.810Z,2025-03-14T19:12:42Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5579189961,56,Right,5579189965,141,13.1,5579189969,213,5.68,5579189963,140,69.7,5579189967,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860281,466,1,2,51,59,8cfkisxf1fkxdqtt6tx1tup48,0,75.7,8.5,2025-03-14T19:09:06.769Z,2025-03-14T19:09:09Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579190223,212,31.7,5579190213,2,,5579190217,56,Center,5579190225,213,1.08,5579190221,141,49.6,5579190219,140,90.0,5579190215,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860277,513,12,2,52,1,bd4qakf7j0wwie8wke9km7uj8,1,11.4,52.5,2025-03-14T19:09:09.138Z,2025-03-14T19:09:11Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579190283,15,,5579190185,212,8.3,5579190181,140,15.6,5579190183,141,42.1,5579190187,213,5.27,5579190179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860327,467,15,2,52,3,8cfkisxf1fkxdqtt6tx1tup48,1,84.9,61.5,2025-03-14T19:09:10.985Z,2025-03-14T20:17:01Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579199021,103,19,5579199025,458,,5579661761,17,,5579661765,108,,5579190475,22,,5579199023,215,,5579190483,56,Center,5579661767,328,,5579661763,76,5579199073,233,514,,5579199019,102,5579199033,230,100,5579199029,146,89.7,5579199035,231,5579198891,20,49.3,,5579198895,82,,54.2,5579199031,147,59.2
2787860331,514,10,2,52,3,bd4qakf7j0wwie8wke9km7uj8,1,3.8,44.8,2025-03-14T19:09:11.085Z,2025-03-14T19:10:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579190503,56,Back,5579199093,233,467,5579190501,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860387,515,12,2,52,6,bd4qakf7j0wwie8wke9km7uj8,1,22.7,59.2,2025-03-14T19:09:14.009Z,2025-03-14T19:09:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579190905,15,,5579190865,212,8.8,5579190869,213,5.72,5579190851,56,Back,5579190855,140,29.8,5579190859,141,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860485,468,1,2,52,11,8cfkisxf1fkxdqtt6tx1tup48,1,76.8,51.3,2025-03-14T19:09:19.041Z,2025-03-14T19:09:20Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5579191427,212,5.4,5579191423,140,77.2,5579191421,56,Center,5579191429,213,4.79,5579191425,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787862019,521,83,2,52,11,bd4qakf7j0wwie8wke9km7uj8,0,28.7,71.1,2025-03-14T19:09:19.106Z,2025-03-14T19:10:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5579200799,399,k43cten7yb6p59yo0firhb84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860493,469,1,2,52,12,8cfkisxf1fkxdqtt6tx1tup48,1,77.2,43.4,2025-03-14T19:09:20.001Z,2025-03-14T19:09:20Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5579191473,140,82.6,5579191477,212,5.8,5579191471,56,Center,5579191479,213,0.24,5579191475,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860505,470,1,2,52,12,8cfkisxf1fkxdqtt6tx1tup48,0,82.7,45.5,2025-03-14T19:09:20.617Z,2025-03-14T19:09:21Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5579191571,140,87.9,5579191569,56,Center,5579191575,212,5.5,5579191577,213,0.02,5579191573,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787865027,547,12,2,52,15,bd4qakf7j0wwie8wke9km7uj8,1,17.5,71.1,2025-03-14T19:09:22.691Z,2025-03-14T19:12:43Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579215505,212,10.2,5579215501,140,25.8,5579215499,56,Back,5579215507,213,5.74,5579215503,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787860581,471,83,2,52,18,8cfkisxf1fkxdqtt6tx1tup48,0,69.0,55.3,2025-03-14T19:09:26.137Z,2025-03-14T20:21:56Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5579699333,399,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
