id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2783063037,391,16,1,38,39,dbl7ir1qugqz8nvp1vzn8im50,1,96.5,50.3,2025-03-02T14:40:22.314Z,2025-03-02T17:47:21Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5553730677,81,,5552736581,230,99.8,5552735477,374,2025-03-02 14:40:22.093,5552736571,102,47.6,5552735483,375,38:39.233,5552735459,20,,5552733265,22,,5552733269,56,Center,5552736579,458,,5552736575,214,5552736583,231,50.2,5552733267,16,5552736573,103,,21.5,5552736577,328,,,,,,,,,,,,,
2783063479,316,1,1,39,35,b2vft81kyjurzbmekvgrqwr64,1,49.8,49.7,2025-03-02T14:41:17.920Z,2025-03-02T14:41:19Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5552735937,212,3.5,5552735933,140,47.0,5552735931,56,Back,5552735935,141,52.4,5552735939,213,2.58,5552735943,278,,5552735941,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063585,317,1,1,39,36,b2vft81kyjurzbmekvgrqwr64,1,54.7,44.5,2025-03-02T14:41:18.864Z,2025-03-02T14:41:22Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5552736483,140,45.6,5552736481,56,Back,5552736485,141,75.1,5552736487,212,22.9,5552736489,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063623,318,1,1,39,39,b2vft81kyjurzbmekvgrqwr64,1,50.8,79.3,2025-03-02T14:41:22.752Z,2025-03-02T14:41:24Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552736673,141,67.9,5552736669,56,Back,5552736671,140,44.9,5552736677,213,4.04,5552736675,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063727,319,1,1,39,41,b2vft81kyjurzbmekvgrqwr64,1,44.9,67.9,2025-03-02T14:41:24.672Z,2025-03-02T14:41:29Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552737233,212,17.2,5552737231,141,86.2,5552737229,140,56.2,5552737227,56,Left,5552737235,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063795,320,1,1,39,46,b2vft81kyjurzbmekvgrqwr64,1,56.1,87.5,2025-03-02T14:41:28.976Z,2025-03-02T14:41:32Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552737591,56,Back,5552737597,141,80.9,5552737601,213,3.31,5552737599,212,27.1,5552737595,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063903,321,1,1,39,49,b2vft81kyjurzbmekvgrqwr64,1,30.6,80.9,2025-03-02T14:41:32.520Z,2025-03-02T14:41:37Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552738185,213,4.74,5552738173,56,Back,5552738181,212,23.7,5552738177,141,46.0,5552738175,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064005,322,1,1,39,54,b2vft81kyjurzbmekvgrqwr64,1,33.9,48.1,2025-03-02T14:41:37.297Z,2025-03-02T14:41:42Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552738699,56,Back,5552738701,140,40.2,5552738703,141,90.3,5552738707,213,1.34,5552738705,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064023,323,1,1,39,59,b2vft81kyjurzbmekvgrqwr64,0,39.5,88.9,2025-03-02T14:41:41.993Z,2025-03-02T14:42:00Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552738811,1,,5552738805,141,67.8,5552738809,213,5.90,5552741119,155,,5552738807,212,38.7,5552738803,140,73.7,5552738799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064405,392,12,1,40,1,dbl7ir1qugqz8nvp1vzn8im50,1,23.0,27.9,2025-03-02T14:41:44.172Z,2025-03-02T14:41:58Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552740793,141,4.5,5552740795,212,19.5,5552740785,56,Back,5552740797,213,5.33,5552740789,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064233,324,1,1,40,6,b2vft81kyjurzbmekvgrqwr64,1,70.7,84.8,2025-03-02T14:41:49.320Z,2025-03-02T14:41:50Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5552739925,213,3.06,5552739921,141,86.2,5552739917,56,Left,5552739923,212,12.4,5552739919,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064323,325,1,1,40,7,b2vft81kyjurzbmekvgrqwr64,1,58.9,86.2,2025-03-02T14:41:49.953Z,2025-03-02T14:41:54Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552740337,56,Back,5552740345,213,3.21,5552740339,140,47.7,5552740343,212,11.8,5552740341,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064347,326,1,1,40,10,b2vft81kyjurzbmekvgrqwr64,1,47.7,85.0,2025-03-02T14:41:53.561Z,2025-03-02T14:41:55Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552740459,212,13.7,5552740455,140,37.7,5552740453,56,Back,5552740461,213,3.84,5552740457,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064457,327,1,1,40,11,b2vft81kyjurzbmekvgrqwr64,1,37.7,72.1,2025-03-02T14:41:54.857Z,2025-03-02T14:42:00Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552741053,213,3.73,5552741051,212,30.9,5552741049,141,46.7,5552741045,56,Back,5552741047,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064587,328,1,1,40,20,b2vft81kyjurzbmekvgrqwr64,1,16.4,47.3,2025-03-02T14:42:02.993Z,2025-03-02T14:42:07Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5552741735,212,21.1,5552741729,56,Back,5552741737,213,5.86,5552741731,140,34.7,5552741733,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064617,329,1,1,40,24,b2vft81kyjurzbmekvgrqwr64,1,34.7,34.5,2025-03-02T14:42:07.425Z,2025-03-02T14:42:08Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552741905,141,45.7,5552741909,213,2.80,5552741903,140,14.1,5552741901,56,Back,5552741907,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064685,330,1,1,40,25,b2vft81kyjurzbmekvgrqwr64,1,14.1,45.7,2025-03-02T14:42:08.736Z,2025-03-02T14:42:12Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5552742267,213,1.30,5552742263,212,18.6,5552742255,56,Back,5552742257,140,18.9,5552742259,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064809,331,1,1,40,29,b2vft81kyjurzbmekvgrqwr64,0,19.9,83.8,2025-03-02T14:42:11.881Z,2025-03-02T14:42:16Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552743007,140,62.0,5552743015,1,,5552743003,157,,5552743009,141,80.5,5552743013,213,6.23,5552743005,56,Left,5552743011,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064899,393,1,1,40,34,dbl7ir1qugqz8nvp1vzn8im50,1,35.7,6.8,2025-03-02T14:42:17.587Z,2025-03-02T14:42:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5552743365,213,3.36,5552743349,3,,5552743353,56,Back,5552743361,141,5.9,5552743357,140,33.1,5552743363,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064923,394,1,1,40,36,dbl7ir1qugqz8nvp1vzn8im50,1,32.8,4.7,2025-03-02T14:42:19.827Z,2025-03-02T14:42:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552743537,141,2.2,5552743533,56,Back,5552743535,140,38.1,5552743539,212,5.8,5552743543,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065019,395,1,1,40,37,dbl7ir1qugqz8nvp1vzn8im50,1,38.1,2.2,2025-03-02T14:42:20.098Z,2025-03-02T14:43:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552744013,157,,5552744017,140,67.8,5552744021,212,40.1,5552744023,213,0.68,5552744025,1,,5552744015,56,Center,5552744019,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065043,396,1,1,40,39,dbl7ir1qugqz8nvp1vzn8im50,0,70.8,41.2,2025-03-02T14:42:22.483Z,2025-03-02T14:43:31Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5552744137,56,Center,5552744145,213,0.18,5552744139,140,85.5,5552744135,3,,5552744141,141,45.3,5552744143,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065219,397,43,1,40,40,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-02T14:42:23.603Z,2025-03-02T14:43:28Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5552745025,286,0,5552751619,144,44,5552745023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065107,332,1,1,40,42,b2vft81kyjurzbmekvgrqwr64,1,26.4,66.0,2025-03-02T14:42:25.241Z,2025-03-02T17:00:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5552744527,141,56.4,5552744523,56,Back,5552744521,3,,5552744525,140,11.1,5552744529,212,17.3,5552744531,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065415,334,1,1,40,50,b2vft81kyjurzbmekvgrqwr64,1,15.3,55.2,2025-03-02T14:42:33.752Z,2025-03-02T14:42:39Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5552746087,56,Back,5552746091,140,16.5,5552746093,141,49.1,5552746099,213,5.01,5552746085,123,,5552746095,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065469,335,1,1,40,56,b2vft81kyjurzbmekvgrqwr64,1,20.6,43.1,2025-03-02T14:42:39.384Z,2025-03-02T14:42:41Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552746333,212,17.8,5552746331,141,69.3,5552746329,140,20.1,5552746327,56,Back,5552746335,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065555,336,1,1,40,58,b2vft81kyjurzbmekvgrqwr64,1,20.1,69.3,2025-03-02T14:42:41.424Z,2025-03-02T14:42:45Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552746785,141,86.3,5552746787,212,18.7,5552746789,213,0.67,5552746783,140,34.1,5552746779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065617,337,1,1,41,2,b2vft81kyjurzbmekvgrqwr64,1,29.7,88.3,2025-03-02T14:42:45.064Z,2025-03-02T14:42:48Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552747159,213,4.99,5552747155,141,70.6,5552747151,56,Back,5552747153,140,33.0,5552747157,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065631,338,50,1,41,4,b2vft81kyjurzbmekvgrqwr64,1,34.1,71.2,2025-03-02T14:42:47.848Z,2025-03-02T17:01:39Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552956397,286,,5552747219,56,Back,5552956637,233,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065659,398,7,1,41,4,dbl7ir1qugqz8nvp1vzn8im50,0,65.9,28.8,2025-03-02T14:42:47.849Z,2025-03-02T16:18:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552956603,233,338,5552756563,285,,5552756561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065707,399,1,1,41,7,dbl7ir1qugqz8nvp1vzn8im50,1,65.0,29.7,2025-03-02T14:42:50.018Z,2025-03-02T14:42:51Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552747601,140,70.8,5552747599,56,Center,5552747609,212,8.6,5552747605,141,38.6,5552747611,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065735,401,1,1,41,8,dbl7ir1qugqz8nvp1vzn8im50,0,69.8,40.0,2025-03-02T14:42:51.114Z,2025-03-02T14:42:51Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5552747719,56,Center,5552747723,141,40.3,5552747721,140,76.8,5552747725,212,7.4,5552747727,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065743,339,61,1,41,9,b2vft81kyjurzbmekvgrqwr64,1,33.8,71.2,2025-03-02T14:42:52.025Z,2025-03-02T17:00:44Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552747743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065773,402,50,1,41,11,dbl7ir1qugqz8nvp1vzn8im50,1,70.2,37.3,2025-03-02T14:42:54.459Z,2025-03-02T16:19:00Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5552747933,56,Center,5552747935,286,,5552748737,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065919,340,7,1,41,11,b2vft81kyjurzbmekvgrqwr64,1,29.8,62.7,2025-03-02T14:42:54.460Z,2025-03-02T17:01:28Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552748597,56,Back,5552748667,233,402,5552748603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068751,366,3,1,41,14,b2vft81kyjurzbmekvgrqwr64,0,38.0,39.6,2025-03-02T14:42:57.368Z,2025-03-02T16:19:01Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5552764253,56,Back,5552764257,286,,5552955801,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068767,413,7,1,41,14,dbl7ir1qugqz8nvp1vzn8im50,0,62.0,60.4,2025-03-02T14:42:57.369Z,2025-03-02T16:19:01Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5552764319,285,,5552764317,56,Center,5552955751,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065963,342,1,1,41,16,b2vft81kyjurzbmekvgrqwr64,1,40.0,58.4,2025-03-02T14:42:59.256Z,2025-03-02T14:43:01Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5552748831,213,0.39,5552748825,140,53.1,5552748829,212,14.8,5552748823,56,Center,5552748827,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066113,343,1,1,41,17,b2vft81kyjurzbmekvgrqwr64,1,53.1,66.6,2025-03-02T14:43:00.857Z,2025-03-02T14:43:16Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,1.0,,5552749585,155,,5552749589,140,76.3,5552750507,210,15,5552749587,56,Right,5552749601,1,,5552749597,213,5.36,5552750509,154,,5552749593,212,40.1,5552749591,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066123,344,15,1,41,25,b2vft81kyjurzbmekvgrqwr64,1,88.6,32.4,2025-03-02T14:43:08.314Z,2025-03-02T17:27:03Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5552750547,55,343,5552750557,147,41.2,5552750543,29,,5552750145,20,,5552750553,103,19,5552750149,82,,5552750559,230,98.5,5552750545,154,,5552749663,56,Center,5552750555,146,5552750601,233,403,5552750561,231,5552750551,102,93.7,52.0,5552750541,76,,46.8,5552749661,63,5553622833,23,,,,,,,
2783066173,403,10,1,41,25,dbl7ir1qugqz8nvp1vzn8im50,1,6.3,58.8,2025-03-02T14:43:08.414Z,2025-03-02T14:43:17Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552750671,233,344,5552749949,94,,5552749951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066157,345,6,1,41,27,b2vft81kyjurzbmekvgrqwr64,1,88.9,34.6,2025-03-02T14:43:10.089Z,2025-03-02T16:18:43Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5553277031,233,404,5552750005,75,,5552750003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066275,404,6,1,41,27,dbl7ir1qugqz8nvp1vzn8im50,0,11.1,65.4,2025-03-02T14:43:10.089Z,2025-03-02T16:18:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552750539,73,,5552750537,56,Back,5553277039,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066897,346,1,1,42,1,b2vft81kyjurzbmekvgrqwr64,1,99.5,0.5,2025-03-02T14:43:44.545Z,2025-03-02T17:01:30Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5552754095,212,16.1,5552754089,56,Right,5552754097,213,2.72,5552754087,6,,5552754093,141,10.1,5552754091,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066937,347,1,1,42,6,b2vft81kyjurzbmekvgrqwr64,0,88.1,9.1,2025-03-02T14:43:49.401Z,2025-03-02T14:43:51Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552754315,155,,5552754333,213,1.50,5552754319,140,89.7,5552754317,56,Center,5552754323,141,44.0,5552754313,2,,5552754327,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066987,405,12,1,42,9,dbl7ir1qugqz8nvp1vzn8im50,1,8.1,57.9,2025-03-02T14:43:52.059Z,2025-03-02T14:43:53Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5552754663,15,,5552754563,212,13.2,5552754557,140,18.6,5552754553,56,Back,5552754559,141,68.5,5552754565,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067073,406,1,1,42,10,dbl7ir1qugqz8nvp1vzn8im50,1,21.5,64.3,2025-03-02T14:43:53.626Z,2025-03-02T14:43:56Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5552755041,56,Back,5552755053,213,0.49,5552755051,212,16.1,5552755049,141,75.5,5552755045,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067099,408,1,1,42,13,dbl7ir1qugqz8nvp1vzn8im50,0,36.5,71.7,2025-03-02T14:43:56.090Z,2025-03-02T14:48:18Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5552755183,213,0.34,5552755175,141,76.8,5552755179,212,10.5,5552755171,140,45.9,5552755169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067107,409,43,1,42,14,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-02T14:43:57.357Z,2025-03-02T14:48:19Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5552755229,56,Back,5552784997,144,50,5552755231,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067181,348,1,1,42,15,b2vft81kyjurzbmekvgrqwr64,1,67.3,38.0,2025-03-02T14:43:58.088Z,2025-03-02T17:00:42Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552755595,140,62.9,5552755599,212,5.1,5552755593,56,Center,5552755597,141,34.8,5552755601,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067213,350,1,1,42,17,b2vft81kyjurzbmekvgrqwr64,1,58.1,31.8,2025-03-02T14:44:00.792Z,2025-03-02T14:44:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552755783,141,38.9,5552755779,56,Back,5552755781,140,30.2,5552755785,212,29.7,5552755787,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067391,351,1,1,42,19,b2vft81kyjurzbmekvgrqwr64,1,30.2,38.9,2025-03-02T14:44:02.096Z,2025-03-02T17:01:24Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5552756701,140,36.8,5552756699,56,Back,5552756703,141,21.8,5552756705,212,13.5,5552756707,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067437,352,1,1,42,25,b2vft81kyjurzbmekvgrqwr64,1,36.8,21.8,2025-03-02T14:44:07.992Z,2025-03-02T17:01:51Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5552756955,140,31.9,5552756959,212,13.6,5552756957,141,40.3,5552756961,213,1.96,5552756953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067559,353,1,1,42,31,b2vft81kyjurzbmekvgrqwr64,1,34.4,37.7,2025-03-02T14:44:13.968Z,2025-03-02T14:44:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552757593,140,29.7,5552757591,56,Back,5552757597,212,21.3,5552757601,213,1.80,5552757595,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067665,354,1,1,42,32,b2vft81kyjurzbmekvgrqwr64,1,29.7,68.2,2025-03-02T14:44:15.432Z,2025-03-02T14:44:21Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552758229,212,21.3,5552758235,213,3.80,5552758225,141,49.1,5552758221,140,13.6,5552758215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067723,355,1,1,42,40,b2vft81kyjurzbmekvgrqwr64,1,15.7,53.4,2025-03-02T14:44:22.976Z,2025-03-02T14:44:24Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5552758543,140,23.3,5552758541,56,Back,5552758545,141,38.9,5552758547,212,12.7,5552758549,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067821,356,1,1,42,41,b2vft81kyjurzbmekvgrqwr64,1,23.3,38.9,2025-03-02T14:44:24.256Z,2025-03-02T14:44:29Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552759119,212,21.7,5552759115,140,33.4,5552759121,213,5.22,5552759117,141,11.1,5552759113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067865,357,1,1,42,46,b2vft81kyjurzbmekvgrqwr64,1,33.4,11.1,2025-03-02T14:44:28.968Z,2025-03-02T14:44:30Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5552759375,56,Back,5552759383,213,0.73,5552759377,140,45.0,5552759379,141,27.1,5552759381,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067887,358,1,1,42,47,b2vft81kyjurzbmekvgrqwr64,0,45.0,27.1,2025-03-02T14:44:30.456Z,2025-03-02T14:44:32Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5552759447,141,20.9,5552759661,286,,5552759657,233,410,5552759443,56,Back,5552759451,213,5.40,5552759445,140,48.3,5552759449,212,5.5,5552759655,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067913,410,74,1,42,47,dbl7ir1qugqz8nvp1vzn8im50,1,52.5,84.6,2025-03-02T14:44:30.457Z,2025-03-02T16:14:40Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5552759613,56,Left,5552759713,233,358,5552759615,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067937,359,61,1,42,49,b2vft81kyjurzbmekvgrqwr64,1,46.1,32.7,2025-03-02T14:44:32.696Z,2025-03-02T14:44:33Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552759773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068051,360,1,1,42,51,b2vft81kyjurzbmekvgrqwr64,1,43.5,35.8,2025-03-02T14:44:33.912Z,2025-03-02T14:44:39Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552760437,140,59.5,5552760435,56,Center,5552760439,141,73.5,5552760443,213,0.99,5552760441,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068095,361,1,1,42,56,b2vft81kyjurzbmekvgrqwr64,1,72.9,80.9,2025-03-02T14:44:39.264Z,2025-03-02T14:44:41Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552760721,1,,5552760717,212,33.1,5552760713,140,78.3,5552760711,56,Center,5552760715,141,33.0,5552760719,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068137,362,1,1,42,58,b2vft81kyjurzbmekvgrqwr64,1,80.6,31.5,2025-03-02T14:44:41.464Z,2025-03-02T14:44:43Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5552760941,141,55.2,5552760943,212,16.9,5552760939,140,75.9,5552760937,56,Center,5552760945,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068233,363,1,1,43,0,b2vft81kyjurzbmekvgrqwr64,1,78.3,38.8,2025-03-02T14:44:43.432Z,2025-03-02T14:44:50Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552761533,56,Right,5552761537,141,9.8,5552761543,213,4.99,5552761539,212,20.5,5552761535,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068257,364,1,1,43,7,b2vft81kyjurzbmekvgrqwr64,0,97.0,17.4,2025-03-02T14:44:50.050Z,2025-03-02T14:44:52Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5552761693,213,1.76,5552761735,236,,5552761681,2,,5552761691,212,0.6,5552761687,140,96.9,5552761741,286,,5552761737,233,411,5552761685,56,Right,5552761689,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,
