id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2781704203,462,5,2,47,53,f1h34qp5zbfl489q8vnkhiq9s,1,15.6,-1.4,2025-02-28T18:33:35.303Z,2025-02-28T19:57:18Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545458767,56,Back,5545458769,347,,5545458789,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704167,473,5,2,47,53,8cfkisxf1fkxdqtt6tx1tup48,0,84.4,101.4,2025-02-28T18:33:35.303Z,2025-02-28T19:57:19Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5545458521,56,Left,5545458803,233,462,5545458523,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704211,463,1,2,48,1,f1h34qp5zbfl489q8vnkhiq9s,1,7.8,0.0,2025-02-28T18:33:43.421Z,2025-02-28T18:33:46Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545458855,212,9.1,5545458853,141,11.7,5545458851,140,4.2,5545458857,213,2.00,5545458849,56,Back,5545458847,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704239,464,1,2,48,4,f1h34qp5zbfl489q8vnkhiq9s,1,3.1,14.4,2025-02-28T18:33:46.309Z,2025-02-28T18:33:49Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545458987,213,1.55,5545458975,140,3.4,5545458973,56,Back,5545458983,212,14.8,5545458979,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704265,465,1,2,48,6,f1h34qp5zbfl489q8vnkhiq9s,0,3.4,36.1,2025-02-28T18:33:48.813Z,2025-02-28T18:33:52Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545459117,140,30.6,5545459125,1,,5545459121,212,31.3,5545459115,56,Back,5545459113,157,,5545459119,141,17.4,5545459123,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704281,474,44,2,48,10,8cfkisxf1fkxdqtt6tx1tup48,1,66.3,85.0,2025-02-28T18:33:51.901Z,2025-02-28T19:32:51Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545459253,233,466,5545459197,56,Left,5545459199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704269,466,44,2,48,10,f1h34qp5zbfl489q8vnkhiq9s,0,33.7,15.0,2025-02-28T18:33:51.902Z,2025-02-28T19:32:51Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545459141,56,Back,5545459269,233,474,5545459143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704291,475,1,2,48,10,8cfkisxf1fkxdqtt6tx1tup48,0,61.3,89.1,2025-02-28T18:33:51.983Z,2025-02-28T19:39:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545459243,141,88.7,5545459245,212,4.7,5545459237,3,,5545459239,56,Left,5545459247,213,6.23,5545459241,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704279,467,61,2,48,10,f1h34qp5zbfl489q8vnkhiq9s,1,30.6,17.4,2025-02-28T18:33:52.797Z,2025-02-28T18:33:53Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545459191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704285,468,5,2,48,12,f1h34qp5zbfl489q8vnkhiq9s,0,39.2,-1.6,2025-02-28T18:33:54.038Z,2025-02-28T19:57:20Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545459215,347,,5545459491,233,476,5545459213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704331,476,5,2,48,12,8cfkisxf1fkxdqtt6tx1tup48,1,60.8,101.6,2025-02-28T18:33:54.038Z,2025-02-28T19:57:19Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545459457,56,Left,5545459487,233,468,5545459459,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704395,477,1,2,48,19,8cfkisxf1fkxdqtt6tx1tup48,1,60.8,100.0,2025-02-28T18:34:01.267Z,2025-02-28T18:34:09Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545459905,1,,5545459893,107,,5545459895,56,Back,5545459903,213,3.69,5545459901,212,25.8,5545459899,141,80.8,5545459897,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704413,478,1,2,48,27,8cfkisxf1fkxdqtt6tx1tup48,0,35.1,74.1,2025-02-28T18:34:08.876Z,2025-02-28T18:34:11Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5545460005,56,Left,5545460021,1,,5545460015,212,37.3,5545460019,213,0.14,5545460009,140,70.3,5545460011,141,82.0,5545460001,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704421,469,8,2,48,30,f1h34qp5zbfl489q8vnkhiq9s,1,25.2,24.6,2025-02-28T18:34:12.231Z,2025-02-28T18:34:12Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545460103,15,,5545460057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704491,471,1,2,48,33,f1h34qp5zbfl489q8vnkhiq9s,1,28.5,19.1,2025-02-28T18:34:15.774Z,2025-02-28T18:34:19Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545460391,141,26.8,5545460393,212,13.4,5545460387,56,Back,5545460395,213,0.40,5545460389,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704495,472,50,2,48,37,f1h34qp5zbfl489q8vnkhiq9s,1,43.2,24.9,2025-02-28T18:34:19.646Z,2025-02-28T19:55:13Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545460411,56,Back,5545460499,233,479,5545460413,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704509,479,7,2,48,37,8cfkisxf1fkxdqtt6tx1tup48,1,56.8,75.1,2025-02-28T18:34:19.647Z,2025-02-28T19:55:13Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545460495,233,472,5545460479,285,,5545460477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704545,481,1,2,48,39,8cfkisxf1fkxdqtt6tx1tup48,1,52.5,70.8,2025-02-28T18:34:21.627Z,2025-02-28T18:34:25Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545460623,213,0.37,5545460619,141,83.8,5545460621,212,24.3,5545460615,56,Left,5545460617,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704559,482,1,2,48,43,8cfkisxf1fkxdqtt6tx1tup48,0,82.7,86.0,2025-02-28T18:34:25.003Z,2025-02-28T18:34:27Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5545460695,2,,5545460701,140,89.5,5545460707,213,5.00,5545460703,141,50.3,5545460699,56,Center,5545460705,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704593,474,1,2,48,45,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,39.7,2025-02-28T18:34:27.478Z,2025-02-28T18:34:31Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545460873,213,6.11,5545460863,123,,5545460865,56,Back,5545460869,141,37.3,5545460867,140,22.3,5545460871,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704609,475,1,2,48,49,f1h34qp5zbfl489q8vnkhiq9s,1,24.1,47.6,2025-02-28T18:34:31.229Z,2025-02-28T18:34:32Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545460933,140,28.5,5545460935,141,82.7,5545460941,213,1.38,5545460991,189,,5545460931,56,Back,5545460937,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704639,476,1,2,48,51,f1h34qp5zbfl489q8vnkhiq9s,1,28.3,82.7,2025-02-28T18:34:33.190Z,2025-02-28T18:34:35Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545461157,141,86.8,5545461155,140,47.1,5545461161,213,0.14,5545461153,56,Back,5545461159,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704663,477,1,2,48,53,f1h34qp5zbfl489q8vnkhiq9s,0,47.1,86.8,2025-02-28T18:34:35.062Z,2025-02-28T18:34:38Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545461289,213,6.22,5545461273,56,Left,5545461277,140,73.7,5545461281,141,84.1,5545461285,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704709,484,1,2,48,57,8cfkisxf1fkxdqtt6tx1tup48,1,25.2,12.9,2025-02-28T18:34:38.931Z,2025-02-28T18:34:44Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545461453,140,5.7,5545461459,213,2.69,5545461455,141,27.4,5545461451,56,Back,5545461457,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704735,485,1,2,49,2,8cfkisxf1fkxdqtt6tx1tup48,1,6.4,17.4,2025-02-28T18:34:43.907Z,2025-02-28T18:34:46Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545461589,212,20.0,5545461593,1,,5545461587,141,10.3,5545461581,157,,5545461583,56,Back,5545461591,213,6.04,5545461585,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704739,486,1,2,49,4,8cfkisxf1fkxdqtt6tx1tup48,0,24.9,10.3,2025-02-28T18:34:46.571Z,2025-02-28T18:34:47Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545461623,213,0.62,5545461619,141,14.6,5545461613,168,,5545461621,212,5.0,5545461615,56,Back,5545461617,140,28.8,5545461611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704765,479,1,2,49,6,f1h34qp5zbfl489q8vnkhiq9s,1,55.1,80.3,2025-02-28T18:34:48.350Z,2025-02-28T18:34:49Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545461729,140,56.3,5545461731,141,86.8,5545461727,56,Left,5545461735,213,1.29,5545461733,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704799,480,1,2,49,7,f1h34qp5zbfl489q8vnkhiq9s,0,56.3,86.8,2025-02-28T18:34:49.398Z,2025-02-28T18:34:53Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545461907,141,77.8,5545461905,140,63.2,5545461911,213,5.58,5545461909,212,9.5,5545461903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704843,487,1,2,49,15,8cfkisxf1fkxdqtt6tx1tup48,0,2.0,13.1,2025-02-28T18:34:57.236Z,2025-02-28T18:34:58Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545462131,213,6.03,5545462129,212,37.4,5545462123,56,Back,5545462125,140,36.5,5545462133,1,,5545462121,157,,5545462127,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704853,481,5,2,49,16,f1h34qp5zbfl489q8vnkhiq9s,1,64.0,101.0,2025-02-28T18:34:57.888Z,2025-02-28T18:35:01Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545462175,56,Left,5545462177,347,,5545462179,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704849,488,5,2,49,16,8cfkisxf1fkxdqtt6tx1tup48,0,36.0,-1.0,2025-02-28T18:34:57.888Z,2025-02-28T19:57:20Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545462199,233,481,5545462167,347,,5545462165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704889,482,1,2,49,17,f1h34qp5zbfl489q8vnkhiq9s,1,64.4,100.0,2025-02-28T18:34:59.014Z,2025-02-28T18:35:03Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545462353,140,45.0,5545462355,141,85.1,5545462361,1,,5545462359,213,3.64,5545462351,56,Back,5545462357,212,23.2,5545462349,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704897,483,1,2,49,21,f1h34qp5zbfl489q8vnkhiq9s,1,44.6,82.3,2025-02-28T18:35:03.798Z,2025-02-28T18:35:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5545462391,56,Back,5545462397,212,25.0,5545462399,213,4.55,5545462403,189,,5545462395,141,46.1,5545462393,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704947,484,1,2,49,24,f1h34qp5zbfl489q8vnkhiq9s,1,40.6,46.3,2025-02-28T18:35:06.797Z,2025-02-28T18:35:10Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545462633,141,18.9,5545462635,212,19.2,5545462637,213,4.96,5545462631,140,45.0,5545462629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704967,485,1,2,49,28,f1h34qp5zbfl489q8vnkhiq9s,1,52.2,17.3,2025-02-28T18:35:10.118Z,2025-02-28T18:35:13Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545462765,213,2.48,5545462763,212,13.2,5545462759,140,42.3,5545462761,141,29.2,5545462757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781704981,486,1,2,49,31,f1h34qp5zbfl489q8vnkhiq9s,1,34.4,31.8,2025-02-28T18:35:13.374Z,2025-02-28T18:35:15Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545462845,141,19.8,5545462841,56,Back,5545462847,212,9.2,5545462843,140,38.4,5545462849,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705001,487,1,2,49,33,f1h34qp5zbfl489q8vnkhiq9s,1,39.5,15.8,2025-02-28T18:35:15.454Z,2025-02-28T18:35:18Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545462941,56,Back,5545462947,212,13.8,5545462945,141,31.3,5545462943,140,31.0,5545462949,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705031,488,1,2,49,36,f1h34qp5zbfl489q8vnkhiq9s,1,29.8,35.4,2025-02-28T18:35:18.622Z,2025-02-28T18:35:21Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545463073,141,41.3,5545463075,212,12.6,5545463069,56,Back,5545463071,140,41.2,5545463077,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705039,489,1,2,49,39,f1h34qp5zbfl489q8vnkhiq9s,1,41.2,41.3,2025-02-28T18:35:21.270Z,2025-02-28T18:35:22Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545463105,56,Back,5545463113,213,3.75,5545463107,140,33.0,5545463117,156,,5545463111,212,10.5,5545463109,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705055,490,1,2,49,40,f1h34qp5zbfl489q8vnkhiq9s,1,33.0,32.4,2025-02-28T18:35:22.526Z,2025-02-28T18:35:24Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545463187,213,4.88,5545463181,140,34.2,5545463179,56,Back,5545463183,141,21.6,5545463185,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705085,491,1,2,49,42,f1h34qp5zbfl489q8vnkhiq9s,1,35.1,19.8,2025-02-28T18:35:24.486Z,2025-02-28T18:35:28Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545463309,212,12.4,5545463303,56,Back,5545463305,140,28.0,5545463311,213,2.22,5545463307,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705149,492,1,2,49,46,f1h34qp5zbfl489q8vnkhiq9s,1,25.6,34.9,2025-02-28T18:35:27.830Z,2025-02-28T18:35:36Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545463615,141,68.1,5545463611,56,Back,5545463617,212,22.6,5545463613,140,24.6,5545463619,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705161,493,1,2,49,54,f1h34qp5zbfl489q8vnkhiq9s,0,38.7,64.8,2025-02-28T18:35:36.175Z,2025-02-28T18:35:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5545463695,140,71.6,5545463691,157,,5545463703,212,36.8,5545463705,213,5.93,5545463707,1,,5545463699,141,46.3,5545463693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705187,489,12,2,49,56,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,63.6,2025-02-28T18:35:37.995Z,2025-02-28T18:36:02Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5545463805,141,65.5,5545463807,212,20.7,5545463801,56,Back,5545464805,15,,5545463803,140,39.8,5545463809,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705215,490,1,2,49,57,8cfkisxf1fkxdqtt6tx1tup48,1,42.5,64.2,2025-02-28T18:35:39.547Z,2025-02-28T18:36:12Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545463929,56,Back,5545463937,213,0.88,5545463931,140,46.0,5545463935,212,5.8,5545464081,156,,5545463933,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705217,491,61,2,49,59,8cfkisxf1fkxdqtt6tx1tup48,0,46.2,71.2,2025-02-28T18:35:41.507Z,2025-02-28T18:35:42Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5545463943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705239,494,1,2,50,1,f1h34qp5zbfl489q8vnkhiq9s,1,38.9,35.5,2025-02-28T18:35:43.086Z,2025-02-28T19:33:44Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545464053,141,31.9,5545464063,213,3.58,5545464043,56,Back,5545464049,140,33.9,5545464057,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705267,495,1,2,50,3,f1h34qp5zbfl489q8vnkhiq9s,1,33.9,31.9,2025-02-28T18:35:45.582Z,2025-02-28T18:35:47Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545464175,212,24.0,5545464173,141,12.2,5545464177,213,5.69,5545464171,140,52.9,5545464169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705295,496,1,2,50,5,f1h34qp5zbfl489q8vnkhiq9s,1,52.9,12.0,2025-02-28T18:35:47.174Z,2025-02-28T18:35:50Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545464299,141,35.7,5545464301,212,20.9,5545464297,140,65.6,5545464303,213,0.88,5545464295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705307,497,61,2,50,8,f1h34qp5zbfl489q8vnkhiq9s,1,65.7,35.8,2025-02-28T18:35:50.143Z,2025-02-28T18:37:37Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545464349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705655,492,43,2,50,10,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-28T18:35:51.886Z,2025-02-28T18:37:03Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545467445,144,83,5545466763,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705317,498,43,2,50,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-28T18:35:51.886Z,2025-02-28T18:36:44Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545466117,233,492,5545464389,286,0,5545466625,144,3,5545464387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705623,499,1,2,50,10,f1h34qp5zbfl489q8vnkhiq9s,1,68.6,45.2,2025-02-28T18:35:52.198Z,2025-02-28T18:36:53Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,1.0,5545467031,210,16,5545465855,213,0.38,5545465853,212,17.7,5545465851,141,54.9,5545465849,140,84.2,5545467035,22,,5545465847,56,Center,5545467033,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705629,500,16,2,50,13,f1h34qp5zbfl489q8vnkhiq9s,1,86.4,57.0,2025-02-28T18:35:54.878Z,2025-02-28T20:10:32Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545467055,29,,5545465871,22,,5545466195,72,,5545466203,375,50:12.153,5545466199,374,2025-02-28 18:35:53.975,5545466323,102,53.4,5545465875,56,Center,5545467059,55,499,5545466321,76,5545466329,230,5545466331,231,5545465873,17,,98.0,,5545466325,103,5545467057,154,,3.8,51.3,,,,,,,,,,,,,,
2781705881,493,1,2,51,11,8cfkisxf1fkxdqtt6tx1tup48,1,50.4,49.9,2025-02-28T18:36:53.042Z,2025-02-28T18:36:54Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545467081,212,12.1,5545467075,56,Back,5545467077,140,41.1,5545467085,279,G,5545467079,141,39.5,5545467083,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705893,494,1,2,51,12,8cfkisxf1fkxdqtt6tx1tup48,1,41.1,39.5,2025-02-28T18:36:54.266Z,2025-02-28T18:36:56Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5545467165,141,49.0,5545467163,140,27.7,5545467161,56,Back,5545467167,212,15.5,5545467169,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705913,495,1,2,51,14,8cfkisxf1fkxdqtt6tx1tup48,1,27.7,49.0,2025-02-28T18:36:56.274Z,2025-02-28T18:36:58Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545467261,140,23.8,5545467267,213,4.47,5545467259,56,Back,5545467265,212,17.3,5545467263,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705963,496,1,2,51,16,8cfkisxf1fkxdqtt6tx1tup48,1,23.8,24.3,2025-02-28T18:36:58.538Z,2025-02-28T18:37:04Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545467513,141,31.3,5545467507,56,Back,5545467517,212,18.0,5545467509,140,7.3,5545467519,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781705989,497,1,2,51,22,8cfkisxf1fkxdqtt6tx1tup48,1,8.7,49.1,2025-02-28T18:37:04.610Z,2025-02-28T18:37:06Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545467625,56,Back,5545467633,213,6.22,5545467623,157,,5545467635,1,,5545467627,140,48.8,5545467631,212,42.2,5545467629,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781706003,498,44,2,51,24,8cfkisxf1fkxdqtt6tx1tup48,1,50.5,43.6,2025-02-28T18:37:06.169Z,2025-02-28T19:32:51Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545467875,233,501,5545467879,286,,5545467683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781706035,501,44,2,51,24,f1h34qp5zbfl489q8vnkhiq9s,0,49.5,56.4,2025-02-28T18:37:06.170Z,2025-02-28T19:32:52Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545467901,233,498,5545467867,56,Back,5545467869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781706009,499,1,2,51,24,8cfkisxf1fkxdqtt6tx1tup48,0,49.2,45.4,2025-02-28T18:37:06.250Z,2025-02-28T18:37:07Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545467739,213,0.01,5545467727,3,,5545467731,56,Center,5545467737,212,6.1,5545467729,168,,5545467733,140,55.0,5545467735,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781706041,502,61,2,51,28,f1h34qp5zbfl489q8vnkhiq9s,1,48.7,57.6,2025-02-28T18:37:10.106Z,2025-02-28T18:37:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545467893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781706077,504,1,2,51,30,f1h34qp5zbfl489q8vnkhiq9s,1,47.7,47.5,2025-02-28T18:37:12.047Z,2025-02-28T19:33:55Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545468019,56,Back,5545468023,141,50.9,5545468025,212,31.8,5545468027,213,3.07,5545468021,140,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781706121,505,1,2,51,34,f1h34qp5zbfl489q8vnkhiq9s,1,20.9,49.7,2025-02-28T18:37:16.302Z,2025-02-28T18:37:18Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545468245,212,14.6,5545468243,141,67.6,5545468247,213,0.98,5545468241,140,28.6,5545468239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
