id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId
2745573507,599,1,2,49,57,7gkglopz9cjsysn2u6sbhuvc5,1,38.6,75.7,2024-11-08T19:09:31.424Z,2024-11-08T19:09:34Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349093879,56,Left,5349093887,212,20.7,5349093883,141,92.4,5349093881,140,55.1,5349093889,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573577,600,1,2,50,0,7gkglopz9cjsysn2u6sbhuvc5,1,47.3,90.8,2024-11-08T19:09:34.023Z,2024-11-08T19:09:37Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349094171,212,18.7,5349094175,213,3.14,5349094167,141,90.9,5349094163,140,29.5,5349094159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573653,601,1,2,50,3,7gkglopz9cjsysn2u6sbhuvc5,1,27.2,84.5,2024-11-08T19:09:36.920Z,2024-11-08T19:09:40Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349094519,141,65.8,5349094523,213,3.81,5349094515,56,Back,5349094517,140,11.9,5349094521,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573731,602,1,2,50,6,7gkglopz9cjsysn2u6sbhuvc5,1,9.6,53.9,2024-11-08T19:09:40.487Z,2024-11-08T19:09:44Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5349094919,213,5.41,5349094915,141,31.2,5349094917,212,20.2,5349094913,140,22.0,5349094911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573755,603,1,2,50,10,7gkglopz9cjsysn2u6sbhuvc5,0,24.1,32.5,2024-11-08T19:09:44.287Z,2024-11-08T19:10:59Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349095057,212,11.1,5349095053,140,34.7,5349095051,56,Back,5349095059,213,0.02,5349095055,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573757,604,43,2,50,13,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:09:46.720Z,2024-11-08T19:10:58Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349095063,56,Back,5349102035,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573809,474,1,2,50,13,b8oqgvx1ijeyn6y1cn6929ix4,1,58.8,78.1,2024-11-08T19:09:46.857Z,2024-11-08T19:13:00Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349095261,56,Left,5349095265,140,76.4,5349095269,141,83.5,5349095277,213,0.20,5349095273,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573817,475,1,2,50,15,b8oqgvx1ijeyn6y1cn6929ix4,1,74.9,83.9,2024-11-08T19:09:48.793Z,2024-11-08T19:12:59Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5349095325,140,66.1,5349095329,212,9.5,5349095331,213,3.37,5349095323,56,Left,5349095327,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573855,476,1,2,50,16,b8oqgvx1ijeyn6y1cn6929ix4,1,66.5,80.2,2024-11-08T19:09:50.152Z,2024-11-08T19:12:58Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349095537,141,57.0,5349095533,56,Center,5349095539,212,15.9,5349095535,140,64.6,5349095541,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573885,477,1,2,50,19,b8oqgvx1ijeyn6y1cn6929ix4,1,63.2,67.2,2024-11-08T19:09:53.296Z,2024-11-08T19:12:58Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5349095693,213,1.02,5349095685,56,Left,5349095689,141,88.3,5349095691,212,16.8,5349095687,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573901,478,1,2,50,21,b8oqgvx1ijeyn6y1cn6929ix4,0,71.5,88.3,2024-11-08T19:09:55.128Z,2024-11-08T19:12:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5349095763,140,74.8,5349095767,141,86.8,5349095771,212,3.6,5349095761,56,Left,5349095775,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573917,605,1,2,50,22,7gkglopz9cjsysn2u6sbhuvc5,1,27.2,16.1,2024-11-08T19:09:56.439Z,2024-11-08T19:09:57Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5349095885,141,30.1,5349095889,213,0.90,5349095883,140,34.4,5349095887,212,12.2,5349095881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573985,607,1,2,50,24,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,30.1,2024-11-08T19:09:57.744Z,2024-11-08T19:10:01Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349096255,212,22.4,5349096257,213,6.22,5349096253,141,28.0,5349096251,140,55.7,5349096249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573989,608,4,2,50,27,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,27.3,2024-11-08T19:10:01.287Z,2024-11-08T19:10:07Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5349096383,286,,5349096403,233,479,5349096375,13,,5349096379,56,Back,5349096377,294,,5349096381,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573981,479,4,2,50,27,b8oqgvx1ijeyn6y1cn6929ix4,0,44.4,72.7,2024-11-08T19:10:01.288Z,2024-11-08T19:12:57Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5349096293,285,,5349096289,152,,5349096285,13,,5349096287,56,Back,5349096449,233,608,5349097181,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574273,609,1,2,50,41,7gkglopz9cjsysn2u6sbhuvc5,1,55.8,27.7,2024-11-08T19:10:14.760Z,2024-11-08T19:10:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349097689,141,42.4,5349097685,56,Center,5349097691,212,10.6,5349097687,140,59.1,5349097683,152,,5349097693,213,1.24,5349097681,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574299,610,1,2,50,42,7gkglopz9cjsysn2u6sbhuvc5,1,59.1,42.4,2024-11-08T19:10:15.519Z,2024-11-08T19:10:17Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5349097797,213,3.06,5349097793,141,44.6,5349097823,156,,5349097795,212,19.4,5349097789,56,Back,5349097791,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574421,611,1,2,50,44,7gkglopz9cjsysn2u6sbhuvc5,1,48.0,50.0,2024-11-08T19:10:18.441Z,2024-11-08T19:10:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349098475,212,17.1,5349098473,141,73.8,5349098467,56,Center,5349098477,213,1.25,5349098471,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574489,612,1,2,50,48,7gkglopz9cjsysn2u6sbhuvc5,1,55.3,82.9,2024-11-08T19:10:22.047Z,2024-11-08T19:10:25Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349098811,56,Back,5349098819,213,3.44,5349098815,141,76.6,5349098813,140,41.8,5349098817,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574517,613,1,2,50,51,7gkglopz9cjsysn2u6sbhuvc5,0,43.9,57.2,2024-11-08T19:10:24.936Z,2024-11-08T19:13:31Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349098985,140,64.6,5349098989,212,23.5,5349098983,56,Center,5349098991,213,5.89,5349098987,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574555,480,61,2,50,55,b8oqgvx1ijeyn6y1cn6929ix4,1,30.0,58.5,2024-11-08T19:10:29.224Z,2024-11-08T19:12:57Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5349099223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574613,481,1,2,50,57,b8oqgvx1ijeyn6y1cn6929ix4,1,43.0,60.0,2024-11-08T19:10:30.898Z,2024-11-08T19:12:56Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5349099527,155,,5349099531,56,Back,5349099543,212,16.7,5349099539,141,38.3,5349099535,140,35.6,5349099549,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574677,483,1,2,50,59,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,40.0,2024-11-08T19:10:33.401Z,2024-11-08T19:13:43Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5349099797,56,Back,5349099801,141,29.4,5349099799,140,26.0,5349099807,213,3.88,5349099805,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574715,484,1,2,51,1,b8oqgvx1ijeyn6y1cn6929ix4,1,25.9,29.4,2024-11-08T19:10:35.139Z,2024-11-08T19:12:56Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5349100031,141,7.1,5349100035,213,4.93,5349100029,140,29.1,5349100027,56,Back,5349100033,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574755,485,1,2,51,3,b8oqgvx1ijeyn6y1cn6929ix4,1,29.1,7.1,2024-11-08T19:10:36.795Z,2024-11-08T19:12:55Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5349100211,56,Back,5349100219,140,30.6,5349100227,141,22.4,5349100241,213,1.42,5349100235,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574803,486,1,2,51,5,b8oqgvx1ijeyn6y1cn6929ix4,0,30.9,22.4,2024-11-08T19:10:38.561Z,2024-11-08T19:12:55Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5349100433,141,3.2,5349100429,56,Back,5349100439,213,5.35,5349100431,140,40.2,5349100435,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574875,615,1,2,51,10,7gkglopz9cjsysn2u6sbhuvc5,1,54.0,93.3,2024-11-08T19:10:43.735Z,2024-11-08T19:10:45Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349100847,140,48.9,5349100851,212,10.0,5349100849,141,80.8,5349100853,213,4.15,5349100845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574973,616,1,2,51,11,7gkglopz9cjsysn2u6sbhuvc5,1,48.5,79.0,2024-11-08T19:10:45.343Z,2024-11-08T19:10:50Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5349101337,56,Center,5349101347,141,63.9,5349101353,213,5.68,5349101341,140,62.7,5349101349,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574985,617,4,2,51,16,7gkglopz9cjsysn2u6sbhuvc5,1,64.1,69.2,2024-11-08T19:10:50.384Z,2024-11-08T20:07:14Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349101433,152,,5349101437,286,,5349101435,265,,5349101431,56,Center,5349101475,233,487,5349101429,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574989,487,4,2,51,16,b8oqgvx1ijeyn6y1cn6929ix4,0,35.9,30.8,2024-11-08T19:10:50.385Z,2024-11-08T20:07:15Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349101441,13,,5349101443,56,Back,5349101485,233,617,5349101447,265,,5349101445,152,,5349101449,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575673,618,1,2,51,58,7gkglopz9cjsysn2u6sbhuvc5,0,67.9,87.5,2024-11-08T19:11:31.832Z,2024-11-08T19:11:43Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349105151,141,82.3,5349105143,155,,5349105147,56,Left,5349105149,140,72.0,5349105139,2,,5349105145,152,,5349105155,212,5.6,5349105159,213,5.60,5349105141,5,,,,,,,,,,,,,,,,,,,,,
2745575679,488,61,2,51,59,b8oqgvx1ijeyn6y1cn6929ix4,1,22.2,34.3,2024-11-08T19:11:32.512Z,2024-11-08T19:12:54Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5349105169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575765,619,1,2,52,1,7gkglopz9cjsysn2u6sbhuvc5,1,73.7,65.4,2024-11-08T19:11:35.023Z,2024-11-08T19:11:37Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5349105721,213,2.30,5349105711,3,,5349105717,141,75.0,5349105713,56,Center,5349105719,212,8.8,5349105715,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575803,620,1,2,52,3,7gkglopz9cjsysn2u6sbhuvc5,0,68.1,75.0,2024-11-08T19:11:36.954Z,2024-11-08T19:11:38Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5349105905,213,0.42,5349105901,141,85.0,5349105897,56,Left,5349105903,212,16.8,5349105899,140,82.7,5349105895,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575831,489,12,2,52,5,b8oqgvx1ijeyn6y1cn6929ix4,1,9.7,31.2,2024-11-08T19:11:39.322Z,2024-11-08T19:12:54Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5349106049,212,39.0,5349106045,140,40.4,5349106043,56,Back,5349106051,213,5.69,5349106089,15,,5349106047,141,0.0,5349106407,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575883,490,5,2,52,8,b8oqgvx1ijeyn6y1cn6929ix4,0,40.8,-1.2,2024-11-08T19:11:42.435Z,2024-11-08T20:32:32Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5349106359,56,Back,5349106817,233,621,5349106361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575951,621,5,2,52,8,7gkglopz9cjsysn2u6sbhuvc5,1,59.2,101.2,2024-11-08T19:11:42.435Z,2024-11-08T20:32:32Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5349106727,347,,5349106809,233,490,5349106725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576003,622,1,2,52,13,7gkglopz9cjsysn2u6sbhuvc5,1,58.4,100.0,2024-11-08T19:11:46.816Z,2024-11-08T19:11:49Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5349106977,1,,5349106967,56,Back,5349106973,212,22.6,5349106969,140,38.2,5349106975,213,3.49,5349106965,107,,5349106971,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576129,623,1,2,52,16,7gkglopz9cjsysn2u6sbhuvc5,1,37.7,83.9,2024-11-08T19:11:49.527Z,2024-11-08T19:11:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349107687,140,38.0,5349107691,212,13.4,5349107693,213,4.74,5349107689,141,64.2,5349107685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576169,624,1,2,52,22,7gkglopz9cjsysn2u6sbhuvc5,1,44.0,56.9,2024-11-08T19:11:56.191Z,2024-11-08T19:11:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349107867,213,2.35,5349107857,140,35.9,5349107853,56,Back,5349107865,212,12.1,5349107861,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576225,625,1,2,52,24,7gkglopz9cjsysn2u6sbhuvc5,1,37.0,75.1,2024-11-08T19:11:58.065Z,2024-11-08T19:12:00Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349108079,213,0.64,5349108075,141,98.0,5349108077,212,26.0,5349108073,140,56.8,5349108071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576235,626,1,2,52,26,7gkglopz9cjsysn2u6sbhuvc5,0,56.4,90.5,2024-11-08T19:12:00.455Z,2024-11-08T19:12:01Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5349108107,140,61.0,5349108111,212,5.9,5349108109,141,85.6,5349108105,56,Left,5349108113,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576313,491,61,2,52,27,b8oqgvx1ijeyn6y1cn6929ix4,1,37.5,16.5,2024-11-08T19:12:00.532Z,2024-11-08T20:24:01Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349108503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576293,627,1,2,52,29,7gkglopz9cjsysn2u6sbhuvc5,1,61.9,85.6,2024-11-08T19:12:03.088Z,2024-11-08T19:12:04Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5349108405,141,76.0,5349108401,56,Back,5349108409,213,3.58,5349108403,140,48.8,5349108407,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576329,628,1,2,52,30,7gkglopz9cjsysn2u6sbhuvc5,1,48.8,76.0,2024-11-08T19:12:03.967Z,2024-11-08T19:12:06Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349108571,56,Back,5349108579,213,2.98,5349108575,141,82.0,5349108573,140,24.5,5349108577,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576353,629,1,2,52,32,7gkglopz9cjsysn2u6sbhuvc5,1,26.9,79.4,2024-11-08T19:12:05.895Z,2024-11-08T19:12:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349108713,140,8.8,5349108717,212,22.9,5349108719,213,3.73,5349108711,56,Back,5349108715,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576405,630,1,2,52,34,7gkglopz9cjsysn2u6sbhuvc5,1,8.8,60.6,2024-11-08T19:12:07.639Z,2024-11-08T19:12:11Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5349109005,141,30.0,5349109001,56,Back,5349109009,213,5.38,5349109003,140,24.3,5349109007,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576541,631,1,2,52,37,7gkglopz9cjsysn2u6sbhuvc5,1,24.3,30.0,2024-11-08T19:12:10.815Z,2024-11-08T19:12:17Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349109789,212,10.7,5349109785,140,34.3,5349109783,56,Back,5349109791,213,0.18,5349109787,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576557,632,3,2,52,43,7gkglopz9cjsysn2u6sbhuvc5,0,39.7,12.3,2024-11-08T19:12:16.815Z,2024-11-08T20:05:24Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349109861,56,Back,5349109863,286,,5349110287,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576621,492,7,2,52,43,b8oqgvx1ijeyn6y1cn6929ix4,1,60.3,87.7,2024-11-08T19:12:16.816Z,2024-11-08T20:05:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5349110237,233,632,5349110203,56,Left,5349110205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576753,494,1,2,52,50,b8oqgvx1ijeyn6y1cn6929ix4,1,85.0,71.2,2024-11-08T19:12:23.882Z,2024-11-08T19:12:53Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5349110871,140,75.6,5349110875,212,17.0,5349110869,56,Center,5349110873,141,50.9,5349110877,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576815,495,1,2,52,52,b8oqgvx1ijeyn6y1cn6929ix4,1,75.6,50.9,2024-11-08T19:12:25.827Z,2024-11-08T19:12:52Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349111183,56,Center,5349111187,141,23.0,5349111191,213,4.88,5349111185,140,78.6,5349111189,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576903,496,1,2,52,54,b8oqgvx1ijeyn6y1cn6929ix4,0,78.1,23.3,2024-11-08T19:12:28.274Z,2024-11-08T19:12:52Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5349111613,2,,5349111621,140,88.5,5349111625,212,24.4,5349111615,155,,5349111623,141,55.4,5349111619,56,Center,5349111627,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576863,633,44,2,52,57,7gkglopz9cjsysn2u6sbhuvc5,1,10.5,49.0,2024-11-08T19:12:30.735Z,2024-11-08T20:06:00Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349111435,56,Back,5349111775,233,497,5349111437,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576911,497,44,2,52,57,b8oqgvx1ijeyn6y1cn6929ix4,0,89.5,51.0,2024-11-08T19:12:30.736Z,2024-11-08T20:06:00Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5349111793,286,,5349111789,233,633,5349111665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576909,634,12,2,52,57,7gkglopz9cjsysn2u6sbhuvc5,1,8.8,56.4,2024-11-08T19:12:30.984Z,2024-11-08T19:12:32Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349111655,212,8.9,5349111657,213,5.65,5349111653,141,48.7,5349111679,15,,5349111651,140,15.6,5349111649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576961,635,44,2,52,59,7gkglopz9cjsysn2u6sbhuvc5,1,18.2,46.8,2024-11-08T19:12:33.255Z,2024-11-08T19:12:39Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349111939,56,Back,5349111941,285,,5349112077,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576941,498,44,2,52,59,b8oqgvx1ijeyn6y1cn6929ix4,0,81.8,53.2,2024-11-08T19:12:33.256Z,2024-11-08T19:12:38Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5349112115,286,,5349112119,233,635,5349111813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576971,636,12,2,53,0,7gkglopz9cjsysn2u6sbhuvc5,1,15.6,48.7,2024-11-08T19:12:33.558Z,2024-11-08T19:12:35Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349111975,212,9.3,5349111971,140,21.5,5349111969,56,Back,5349111977,213,5.44,5349111973,141,38.5,5349112011,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576967,499,61,2,53,1,b8oqgvx1ijeyn6y1cn6929ix4,1,80.0,54.5,2024-11-08T19:12:35.134Z,2024-11-08T19:12:52Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5349111953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577083,638,1,2,53,2,7gkglopz9cjsysn2u6sbhuvc5,1,22.4,33.3,2024-11-08T19:12:36.143Z,2024-11-08T19:12:40Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5349112597,141,19.8,5349112601,213,4.70,5349112593,56,Back,5349112595,140,22.3,5349112599,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577091,639,1,2,53,4,7gkglopz9cjsysn2u6sbhuvc5,1,25.6,26.4,2024-11-08T19:12:38.358Z,2024-11-08T19:12:40Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349112637,56,Back,5349112643,212,11.0,5349112639,140,23.1,5349112645,213,1.81,5349112641,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577195,640,1,2,53,6,7gkglopz9cjsysn2u6sbhuvc5,1,23.2,57.0,2024-11-08T19:12:40.431Z,2024-11-08T19:12:46Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349113205,141,92.0,5349113201,56,Back,5349113209,213,1.28,5349113203,140,29.9,5349113207,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577273,641,1,2,53,13,7gkglopz9cjsysn2u6sbhuvc5,1,33.3,86.8,2024-11-08T19:12:46.551Z,2024-11-08T19:12:51Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349113611,56,Back,5349113615,140,24.1,5349113637,213,3.93,5349113631,212,13.7,5349113621,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577315,642,1,2,53,17,7gkglopz9cjsysn2u6sbhuvc5,1,21.9,60.0,2024-11-08T19:12:51.063Z,2024-11-08T19:12:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349113849,141,42.1,5349113853,213,4.76,5349113845,56,Back,5349113851,212,12.2,5349113847,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577407,643,1,2,53,20,7gkglopz9cjsysn2u6sbhuvc5,1,23.5,40.4,2024-11-08T19:12:53.632Z,2024-11-08T19:12:58Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349114349,213,5.81,5349114345,141,17.4,5349114347,212,34.6,5349114351,1,,5349114343,140,52.9,5349114341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577457,644,1,2,53,24,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,25.2,2024-11-08T19:12:58.079Z,2024-11-08T19:13:01Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349114649,213,5.51,5349114645,141,11.0,5349114643,140,63.5,5349114647,212,13.8,5349114641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577495,645,1,2,53,27,7gkglopz9cjsysn2u6sbhuvc5,1,59.0,10.9,2024-11-08T19:13:00.854Z,2024-11-08T19:13:03Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5349114883,213,3.11,5349114879,141,11.9,5349114875,56,Back,5349114877,140,38.6,5349114881,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745577501,646,61,2,53,29,7gkglopz9cjsysn2u6sbhuvc5,0,38.6,11.9,2024-11-08T19:13:02.888Z,2024-11-08T19:13:03Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349114909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
