id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2709253037,398,43,1,43,48,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T17:43:59.480Z,2024-08-16T17:44:45Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150221477,144,5,5150219535,347,0,5150219533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253079,399,1,1,43,52,6wwwud48qahpwrfxs20334qk5,1,82.0,97.7,2024-08-16T17:44:02.913Z,2024-08-16T17:53:02Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5150219791,213,4.03,5150219789,212,10.3,5150219783,56,Left,5150219787,141,85.9,5150219785,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253081,400,61,1,43,55,6wwwud48qahpwrfxs20334qk5,0,75.8,85.9,2024-08-16T17:44:06.410Z,2024-08-16T19:05:20Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150219795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253089,395,1,1,43,56,bd4qakf7j0wwie8wke9km7uj8,1,11.9,26.0,2024-08-16T17:44:07.153Z,2024-08-16T17:44:08Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150219835,212,10.5,5150219829,140,21.4,5150219837,213,0.32,5150219833,141,30.8,5150219825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253093,396,1,1,43,57,bd4qakf7j0wwie8wke9km7uj8,1,22.4,30.8,2024-08-16T17:44:08.577Z,2024-08-16T17:44:11Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5150219875,141,25.1,5150219877,212,15.0,5150219873,140,36.2,5150219879,213,6.02,5150219871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253109,397,1,1,44,0,bd4qakf7j0wwie8wke9km7uj8,1,36.2,25.1,2024-08-16T17:44:10.896Z,2024-08-16T17:44:12Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5150219975,213,3.95,5150219967,56,Back,5150219979,156,,5150219971,141,7.9,5150219973,212,16.2,5150219969,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253141,398,1,1,44,1,bd4qakf7j0wwie8wke9km7uj8,1,25.5,7.9,2024-08-16T17:44:12.609Z,2024-08-16T17:44:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150220109,140,20.2,5150220115,212,14.2,5150220117,213,1.97,5150220107,56,Back,5150220113,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253153,399,1,1,44,5,bd4qakf7j0wwie8wke9km7uj8,1,20.2,27.1,2024-08-16T17:44:15.800Z,2024-08-16T17:44:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5150220175,212,12.4,5150220167,56,Back,5150220177,213,4.54,5150220173,141,9.1,5150220171,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253169,400,1,1,44,7,bd4qakf7j0wwie8wke9km7uj8,1,18.8,6.7,2024-08-16T17:44:17.825Z,2024-08-16T17:44:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150220303,212,16.8,5150220295,140,34.5,5150220291,56,Back,5150220305,213,0.19,5150220299,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253179,401,1,1,44,10,bd4qakf7j0wwie8wke9km7uj8,0,32.1,10.9,2024-08-16T17:44:20.737Z,2024-08-16T17:44:21Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5150220341,140,38.6,5150220343,141,10.9,5150220339,56,Back,5150220347,213,0.00,5150220345,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253211,401,61,1,44,12,6wwwud48qahpwrfxs20334qk5,1,60.6,84.5,2024-08-16T17:44:23.554Z,2024-08-16T17:53:39Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5150220481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253231,403,1,1,44,14,6wwwud48qahpwrfxs20334qk5,0,59.6,78.1,2024-08-16T17:44:25.482Z,2024-08-16T17:53:52Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5150220581,140,62.7,5150220579,56,Left,5150220583,141,82.4,5150220587,213,0.73,5150220585,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253241,402,8,1,44,15,bd4qakf7j0wwie8wke9km7uj8,1,25.7,24.1,2024-08-16T17:44:26.570Z,2024-08-16T17:44:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150220665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253257,403,1,1,44,18,bd4qakf7j0wwie8wke9km7uj8,0,36.6,21.5,2024-08-16T17:44:29.017Z,2024-08-16T17:54:30Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150240241,140,38.9,5150220745,56,Back,5150240245,212,4.3,5150240247,213,5.30,5150240251,233,404,5150240243,141,16.2,5150240249,236,,5150240255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253261,404,74,1,44,18,6wwwud48qahpwrfxs20334qk5,1,63.4,79.1,2024-08-16T17:44:29.018Z,2024-08-16T17:54:30Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5150240257,233,403,5150220763,285,,5150220761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253277,404,1,1,44,18,bd4qakf7j0wwie8wke9km7uj8,1,31.0,19.1,2024-08-16T17:44:29.441Z,2024-08-16T17:44:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150220877,141,4.3,5150220875,140,38.0,5150220879,212,12.5,5150220881,213,5.34,5150220873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253301,405,1,1,44,20,bd4qakf7j0wwie8wke9km7uj8,1,38.0,4.3,2024-08-16T17:44:31.616Z,2024-08-16T17:44:34Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150221007,212,8.8,5150221005,141,17.2,5150221001,56,Back,5150221009,213,1.55,5150221003,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253323,406,1,1,44,23,bd4qakf7j0wwie8wke9km7uj8,1,41.2,21.4,2024-08-16T17:44:34.073Z,2024-08-16T17:44:36Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5150221137,213,2.01,5150221135,212,11.5,5150221131,141,36.7,5150221125,56,Back,5150221127,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253357,407,1,1,44,25,bd4qakf7j0wwie8wke9km7uj8,1,36.5,37.1,2024-08-16T17:44:35.921Z,2024-08-16T17:44:39Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150221289,213,1.84,5150221283,140,30.9,5150221287,212,22.2,5150221285,141,68.6,5150221281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253369,408,1,1,44,29,bd4qakf7j0wwie8wke9km7uj8,1,42.0,72.6,2024-08-16T17:44:39.657Z,2024-08-16T17:44:41Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5150221355,213,0.60,5150221347,56,Left,5150221349,140,64.6,5150221353,212,28.8,5150221351,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253383,409,1,1,44,30,bd4qakf7j0wwie8wke9km7uj8,1,64.6,96.6,2024-08-16T17:44:41.553Z,2024-08-16T17:44:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150221433,212,17.8,5150221427,56,Back,5150221431,141,87.3,5150221435,213,3.51,5150221429,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253411,410,1,1,44,33,bd4qakf7j0wwie8wke9km7uj8,1,52.6,86.0,2024-08-16T17:44:43.681Z,2024-08-16T17:44:46Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5150221585,213,5.24,5150221577,56,Center,5150221583,212,14.8,5150221579,140,59.7,5150221581,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253423,411,1,1,44,35,bd4qakf7j0wwie8wke9km7uj8,1,67.4,67.2,2024-08-16T17:44:46.217Z,2024-08-16T17:44:48Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150221673,213,6.21,5150221669,141,66.3,5150221671,212,8.6,5150221667,140,75.6,5150221665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253445,412,1,1,44,37,bd4qakf7j0wwie8wke9km7uj8,1,75.6,66.3,2024-08-16T17:44:48.025Z,2024-08-16T17:44:50Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5150221775,213,3.05,5150221767,56,Center,5150221769,140,66.9,5150221773,212,9.2,5150221771,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253451,413,1,1,44,39,bd4qakf7j0wwie8wke9km7uj8,1,63.6,68.0,2024-08-16T17:44:50.153Z,2024-08-16T17:44:52Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150221797,56,Center,5150221801,141,52.1,5150221805,213,3.95,5150221803,212,15.0,5150221799,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253463,414,1,1,44,41,bd4qakf7j0wwie8wke9km7uj8,1,51.9,52.4,2024-08-16T17:44:52.312Z,2024-08-16T17:44:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5150221885,140,45.0,5150221887,141,18.1,5150221891,213,4.41,5150221883,56,Back,5150221889,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253487,415,1,1,44,43,bd4qakf7j0wwie8wke9km7uj8,1,45.0,18.1,2024-08-16T17:44:54.497Z,2024-08-16T17:44:57Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5150222013,212,20.8,5150222007,56,Right,5150222011,141,1.6,5150222009,140,61.7,5150222015,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253523,416,1,1,44,46,bd4qakf7j0wwie8wke9km7uj8,1,61.7,1.6,2024-08-16T17:44:56.993Z,2024-08-16T17:45:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150222237,213,2.83,5150222229,56,Back,5150222235,212,22.3,5150222231,140,41.5,5150222233,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253557,417,1,1,44,51,bd4qakf7j0wwie8wke9km7uj8,1,39.7,19.3,2024-08-16T17:45:02.313Z,2024-08-16T17:45:05Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5150222439,213,0.84,5150222433,140,43.6,5150222431,56,Back,5150222437,212,6.1,5150222435,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253575,418,1,1,44,54,bd4qakf7j0wwie8wke9km7uj8,1,43.6,26.3,2024-08-16T17:45:05.209Z,2024-08-16T17:45:07Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150222551,141,15.8,5150222549,140,59.9,5150222553,212,18.5,5150222547,56,Right,5150222555,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253581,419,1,1,44,56,bd4qakf7j0wwie8wke9km7uj8,1,59.9,15.8,2024-08-16T17:45:06.841Z,2024-08-16T17:45:07Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5150222597,56,Right,5150222605,213,3.84,5150222601,141,5.9,5150222599,140,52.2,5150222603,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253635,420,1,1,44,56,bd4qakf7j0wwie8wke9km7uj8,1,52.2,5.9,2024-08-16T17:45:07.545Z,2024-08-16T17:45:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5150222825,140,66.0,5150222831,213,6.12,5150222827,141,2.3,5150222823,56,Right,5150222829,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254139,412,70,1,44,59,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T17:45:09.908Z,2024-08-16T17:46:24Z,,,,,5150225699,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253641,421,1,1,45,1,bd4qakf7j0wwie8wke9km7uj8,0,68.9,31.1,2024-08-16T17:45:12.362Z,2024-08-16T17:45:13Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5150222883,212,16.2,5150222879,140,70.2,5150222881,141,54.8,5150222885,213,1.49,5150222877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253665,405,61,1,45,4,6wwwud48qahpwrfxs20334qk5,0,31.7,83.8,2024-08-16T17:45:15.291Z,2024-08-16T17:54:33Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150222977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253701,422,1,1,45,6,bd4qakf7j0wwie8wke9km7uj8,1,72.3,53.7,2024-08-16T17:45:16.689Z,2024-08-16T17:45:35Z,m031ocyfq011rual3olkegdm,A. Taranis,1.0,,5150223183,212,8.2,5150223177,56,Center,5150223179,140,72.7,5150223181,141,65.7,5150223185,213,1.52,5150223793,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253707,406,45,1,45,9,6wwwud48qahpwrfxs20334qk5,0,13.6,43.6,2024-08-16T17:45:20.185Z,2024-08-16T19:15:24Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150223207,285,,5150223205,56,Back,5150223251,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253705,423,3,1,45,9,bd4qakf7j0wwie8wke9km7uj8,1,86.4,56.4,2024-08-16T17:45:20.185Z,2024-08-16T19:15:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150223201,56,Center,5150223221,233,406,5150223203,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253709,424,15,1,45,10,bd4qakf7j0wwie8wke9km7uj8,1,86.7,60.1,2024-08-16T17:45:20.665Z,2024-08-16T19:54:02Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150223835,147,58.3,5150223971,72,,5150223837,230,99.0,5150223817,29,,5150223841,233,407,5150223815,76,,5150223819,55,422,5150223211,17,,5150223457,82,,5150223833,146,89.7,5150223839,231,5150223827,103,5150223213,56,52.2,19,5150223209,22,,5150223829,215,,5150223823,102,52.1,Center,,,,
2709253731,407,10,1,45,10,6wwwud48qahpwrfxs20334qk5,1,13.6,39.3,2024-08-16T17:45:20.765Z,2024-08-16T17:45:36Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150223307,56,Back,5150223303,94,,5150223851,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253733,408,6,1,45,11,6wwwud48qahpwrfxs20334qk5,0,5.3,37.3,2024-08-16T17:45:22.274Z,2024-08-16T19:15:02Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150223513,233,425,5150223471,56,Back,5150223473,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253721,425,6,1,45,11,bd4qakf7j0wwie8wke9km7uj8,1,94.7,62.7,2024-08-16T17:45:22.274Z,2024-08-16T19:15:01Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150224329,73,,5150223329,56,Center,5150223503,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709253969,426,1,1,45,43,bd4qakf7j0wwie8wke9km7uj8,0,99.6,99.6,2024-08-16T17:45:54.106Z,2024-08-16T17:45:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5150224679,213,4.63,5150224663,2,,5150224673,140,96.9,5150224681,1,,5150224669,223,,5150224665,6,,5150224677,212,33.0,5150224675,141,51.3,5150224667,155,,5150224671,56,Center,,,,,,,,,,,,,,,,,,,,,,
2709253989,409,12,1,45,47,6wwwud48qahpwrfxs20334qk5,1,1.5,46.6,2024-08-16T17:45:58.179Z,2024-08-16T17:46:00Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150224769,212,12.3,5150224823,15,,5150224763,56,Back,5150224771,213,0.19,5150224767,141,50.1,5150224765,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254001,410,1,1,45,50,6wwwud48qahpwrfxs20334qk5,0,20.1,52.4,2024-08-16T17:46:00.723Z,2024-08-16T17:46:01Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5150224863,140,31.7,5150224859,157,,5150224869,213,5.46,5150224865,141,33.1,5150224867,212,17.9,5150224871,1,,5150224861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254039,427,1,1,45,53,bd4qakf7j0wwie8wke9km7uj8,1,70.2,59.1,2024-08-16T17:46:04.074Z,2024-08-16T17:46:05Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5150225131,141,49.0,5150225133,212,7.3,5150225127,56,Center,5150225135,213,5.05,5150225129,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254045,428,61,1,45,54,bd4qakf7j0wwie8wke9km7uj8,1,72.4,49.0,2024-08-16T17:46:05.626Z,2024-08-16T17:46:06Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5150225161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254077,411,1,1,45,57,6wwwud48qahpwrfxs20334qk5,0,22.9,52.1,2024-08-16T17:46:08.275Z,2024-08-16T17:46:11Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5150225341,56,Left,5150225349,213,0.44,5150225351,1,,5150225343,140,70.2,5150225347,212,55.0,5150225339,157,,5150225345,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254165,429,1,1,46,2,bd4qakf7j0wwie8wke9km7uj8,1,31.3,13.9,2024-08-16T17:46:13.250Z,2024-08-16T17:46:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5150225791,140,13.1,5150225793,141,37.7,5150225797,213,2.44,5150225789,56,Back,5150225795,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254159,413,30,1,46,9,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T17:46:20.556Z,2024-08-16T17:46:20Z,,,,,5150225759,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709254167,430,30,1,46,9,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-16T17:46:20.556Z,2024-08-16T17:46:22Z,,,,,5150225807,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709260405,437,18,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T18:01:31.793Z,2024-08-16T18:03:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5150260375,55,438,5150260319,42,,5150260321,44,Defender,5150260323,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709260413,438,19,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T18:01:31.794Z,2024-08-16T19:05:19Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5150260357,145,5,5150568655,293,4,5150260361,44,Defender,5150260359,59,18,5150568653,292,4,5150260353,42,,5150260363,55,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709260775,439,18,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T18:01:31.893Z,2024-08-16T18:04:10Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5150262421,55,440,5150262299,59,13,5150262295,42,,5150262297,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709260783,440,19,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T18:01:31.894Z,2024-08-16T19:05:05Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5150567565,293,3,5150262331,55,439,5150262325,59,20,5150262323,145,4,5150262317,42,,5150262329,44,Midfielder,5150567563,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258515,420,32,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-16T18:01:41.793Z,2024-08-16T18:01:44Z,,,,,5150250345,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258507,439,32,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-16T18:01:41.793Z,2024-08-16T18:01:41Z,,,,,5150250319,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258531,421,1,2,45,0,6wwwud48qahpwrfxs20334qk5,1,50.2,50.0,2024-08-16T18:01:41.794Z,2024-08-16T18:01:47Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5150250437,279,S,5150250429,140,39.6,5150250435,213,3.29,5150250431,141,47.5,5150250427,56,Back,5150250433,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258669,422,1,2,45,7,6wwwud48qahpwrfxs20334qk5,1,39.8,40.4,2024-08-16T18:01:49.119Z,2024-08-16T18:12:47Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5150251145,56,Back,5150251147,140,31.3,5150251151,212,16.4,5150251149,141,20.1,5150251153,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258675,423,1,2,45,10,6wwwud48qahpwrfxs20334qk5,1,31.3,20.1,2024-08-16T18:01:52.600Z,2024-08-16T18:01:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150251205,212,20.6,5150251207,213,1.74,5150251199,56,Back,5150251203,141,50.0,5150251201,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258685,424,1,2,45,12,6wwwud48qahpwrfxs20334qk5,1,28.0,50.0,2024-08-16T18:01:53.928Z,2024-08-16T18:12:45Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5150251249,56,Back,5150251251,140,39.4,5150251261,213,5.28,5150251255,141,22.5,5150251257,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258729,425,1,2,45,13,6wwwud48qahpwrfxs20334qk5,1,39.4,22.5,2024-08-16T18:01:55.223Z,2024-08-16T18:01:58Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150251503,56,Right,5150251509,212,20.9,5150251511,213,6.19,5150251505,140,59.2,5150251507,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258735,426,61,2,45,16,6wwwud48qahpwrfxs20334qk5,1,59.1,19.4,2024-08-16T18:01:58.277Z,2024-08-16T18:01:58Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5150251547,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258757,427,1,2,45,17,6wwwud48qahpwrfxs20334qk5,1,61.5,20.1,2024-08-16T18:01:59.264Z,2024-08-16T18:14:57Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5150251647,56,Right,5150251655,213,4.19,5150251653,212,5.7,5150251649,140,58.8,5150251651,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258861,428,1,2,45,18,6wwwud48qahpwrfxs20334qk5,1,58.8,12.8,2024-08-16T18:02:00.552Z,2024-08-16T18:02:07Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5150252151,140,54.3,5150252153,141,25.0,5150252149,56,Center,5150252157,213,2.09,5150252155,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258881,429,1,2,45,25,6wwwud48qahpwrfxs20334qk5,1,54.3,25.0,2024-08-16T18:02:07.616Z,2024-08-16T18:15:02Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5150252303,141,16.2,5150252295,56,Back,5150252313,213,3.61,5150252307,212,13.2,5150252299,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709258901,430,1,2,45,27,6wwwud48qahpwrfxs20334qk5,0,43.1,15.9,2024-08-16T18:02:09.097Z,2024-08-16T18:02:10Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5150252419,213,0.30,5150252411,56,Center,5150252413,140,88.6,5150252421,1,,5150252417,212,50.1,5150252415,141,38.0,5150252409,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709259009,441,1,2,45,33,bd4qakf7j0wwie8wke9km7uj8,1,7.8,59.9,2024-08-16T18:02:15.120Z,2024-08-16T18:02:18Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5150252945,123,,5150252955,213,4.89,5150252947,56,Back,5150252951,141,41.3,5150252949,140,10.0,5150252953,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709259087,442,1,2,45,36,bd4qakf7j0wwie8wke9km7uj8,1,10.3,35.0,2024-08-16T18:02:17.832Z,2024-08-16T18:02:23Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5150253345,212,27.8,5150253339,56,Back,5150253341,140,12.6,5150253343,141,75.8,5150253349,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
