id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value
2802350207,299,44,1,39,40,f1h34qp5zbfl489q8vnkhiq9s,1,33.4,27.4,2025-04-18T11:41:36.182Z,2025-04-18T12:06:00Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658835829,56,Back,5658835831,285,,5658835901,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350215,327,44,1,39,40,a9vw7ikerpr4cuweeeka5aneg,0,66.6,72.6,2025-04-18T11:41:36.183Z,2025-04-18T12:06:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658835855,56,Center,5658835857,286,,5658835913,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350237,300,1,1,39,40,f1h34qp5zbfl489q8vnkhiq9s,0,35.7,34.6,2025-04-18T11:41:36.453Z,2025-04-18T11:41:39Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658835945,3,,5658835953,212,21.1,5658835947,56,Center,5658835949,140,55.7,5658835955,213,0.10,5658835951,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350245,329,1,1,39,43,a9vw7ikerpr4cuweeeka5aneg,1,41.2,70.8,2025-04-18T11:41:39.447Z,2025-04-18T11:41:42Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5658836003,213,3.33,5658835995,56,Back,5658835999,141,67.9,5658835997,140,31.1,5658836001,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350251,330,1,1,39,45,a9vw7ikerpr4cuweeeka5aneg,1,30.3,65.8,2025-04-18T11:41:41.839Z,2025-04-18T11:41:46Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5658836055,213,3.60,5658836051,141,52.8,5658836049,140,13.3,5658836047,56,Back,5658836053,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350253,331,1,1,39,50,a9vw7ikerpr4cuweeeka5aneg,0,12.1,38.6,2025-04-18T11:41:46.463Z,2025-04-18T11:41:48Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5658836073,213,6.20,5658836065,56,Center,5658836071,212,48.6,5658836075,1,,5658836069,141,32.5,5658836067,140,58.2,5658836063,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350261,301,1,1,39,52,f1h34qp5zbfl489q8vnkhiq9s,0,42.8,69.0,2025-04-18T11:41:48.349Z,2025-04-18T11:41:50Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5658836141,213,6.18,5658836131,3,,5658836135,140,71.7,5658836133,56,Center,5658836139,212,30.5,5658836137,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350273,332,1,1,39,54,a9vw7ikerpr4cuweeeka5aneg,1,28.7,35.2,2025-04-18T11:41:50.870Z,2025-04-18T11:41:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5658836215,213,0.48,5658836211,141,44.9,5658836213,212,14.3,5658836207,56,Back,5658836209,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350275,333,1,1,39,58,a9vw7ikerpr4cuweeeka5aneg,1,46.1,46.9,2025-04-18T11:41:54.119Z,2025-04-18T11:41:55Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658836223,141,33.0,5658836225,212,13.2,5658836221,140,54.9,5658836219,56,Center,5658836227,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350279,334,1,1,39,59,a9vw7ikerpr4cuweeeka5aneg,1,54.9,33.0,2025-04-18T11:41:55.240Z,2025-04-18T11:41:57Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5658836255,213,0.73,5658836251,141,38.8,5658836247,56,Center,5658836249,140,59.1,5658836253,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350297,335,1,1,40,1,a9vw7ikerpr4cuweeeka5aneg,1,68.5,39.5,2025-04-18T11:41:57.247Z,2025-04-18T11:42:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5658836357,213,5.26,5658836349,56,Right,5658836353,141,9.2,5658836351,140,80.4,5658836355,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350323,336,1,1,40,4,a9vw7ikerpr4cuweeeka5aneg,0,95.3,12.3,2025-04-18T11:42:00.542Z,2025-04-18T13:57:53Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5658836487,212,36.3,5658836477,2,,5658836489,213,1.41,5658836483,140,100.0,5658996085,1,,5658836481,56,Center,5658836485,141,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350325,337,43,1,40,5,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-18T11:42:01.088Z,2025-04-18T13:57:57Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658996129,144,61,5658836505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350409,302,5,1,40,9,f1h34qp5zbfl489q8vnkhiq9s,1,-0.7,40.0,2025-04-18T11:42:05.062Z,2025-04-18T13:01:10Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5658836991,346,,5658836995,233,338,5658836989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350337,338,5,1,40,9,a9vw7ikerpr4cuweeeka5aneg,0,100.7,60.0,2025-04-18T11:42:05.062Z,2025-04-18T13:01:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658836589,346,,5658836587,56,Center,5658837003,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350419,303,1,1,40,33,f1h34qp5zbfl489q8vnkhiq9s,1,3.7,59.6,2025-04-18T11:42:29.717Z,2025-04-18T11:42:32Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5658837057,237,,5658837041,56,Back,5658837045,141,32.8,5658837049,213,5.02,5658837047,212,19.1,5658837039,124,,5658837043,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350423,304,1,1,40,35,f1h34qp5zbfl489q8vnkhiq9s,1,12.1,31.9,2025-04-18T11:42:31.861Z,2025-04-18T11:42:34Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658837091,212,31.3,5658837085,56,Back,5658837089,141,3.1,5658837087,140,35.3,5658837093,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350425,305,1,1,40,38,f1h34qp5zbfl489q8vnkhiq9s,0,36.7,3.1,2025-04-18T11:42:34.501Z,2025-04-18T11:42:35Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658837107,213,0.66,5658837103,141,23.7,5658837105,212,22.8,5658837101,140,53.8,5658837099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350445,340,1,1,40,42,a9vw7ikerpr4cuweeeka5aneg,1,47.5,64.5,2025-04-18T11:42:38.430Z,2025-04-18T11:42:41Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658837205,141,58.1,5658837201,56,Center,5658837203,140,69.0,5658837207,212,23.0,5658837209,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350449,341,3,1,40,45,a9vw7ikerpr4cuweeeka5aneg,0,70.2,60.0,2025-04-18T11:42:41.183Z,2025-04-18T11:42:43Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5658837219,286,,5658837251,233,306,5658837215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350453,306,7,1,40,45,f1h34qp5zbfl489q8vnkhiq9s,0,29.8,40.0,2025-04-18T11:42:41.184Z,2025-04-18T11:42:42Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5658837231,285,,5658837233,233,341,5658837229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350459,342,61,1,40,47,a9vw7ikerpr4cuweeeka5aneg,1,70.3,59.9,2025-04-18T11:42:43.041Z,2025-04-18T11:42:43Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5658837263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350473,308,1,1,40,47,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,36.7,2025-04-18T11:42:43.822Z,2025-04-18T11:43:27Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,1.0,,5658837345,141,6.1,5658838051,154,,5658837341,56,Right,5658838049,210,15,5658837351,1,,5658837343,140,81.5,5658837339,155,,5658837347,212,56.0,5658837349,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350487,309,3,1,40,54,f1h34qp5zbfl489q8vnkhiq9s,1,80.9,9.0,2025-04-18T11:42:50.957Z,2025-04-18T12:05:45Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5658837429,286,,5658837427,56,Right,5658837471,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350475,343,45,1,40,54,a9vw7ikerpr4cuweeeka5aneg,0,19.1,91.0,2025-04-18T11:42:50.957Z,2025-04-18T12:05:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658837357,285,,5658837479,233,309,5658837355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350491,310,15,1,40,58,f1h34qp5zbfl489q8vnkhiq9s,1,92.9,31.0,2025-04-18T11:42:54.421Z,2025-04-18T13:17:14Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5658838055,23,,5658838075,146,95.5,5658838069,103,19,5658837447,56,Center,5658949415,20,,5658838079,230,98.4,5658838059,29,,5658838081,231,45.5,5658838067,102,48.3,5658838071,215,,5658837915,82,5658838063,55,5658838095,233,344,5658838073,100,,5658837445,63,,5658838061,154,,308,5658838057,78,,5658838077,147,37.4,,,,,,,,
2802350497,344,10,1,40,58,a9vw7ikerpr4cuweeeka5aneg,1,4.5,62.6,2025-04-18T11:42:54.521Z,2025-04-18T11:43:29Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5658837477,56,Back,5658838111,233,310,5658837475,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350501,345,3,1,41,1,a9vw7ikerpr4cuweeeka5aneg,0,11.1,71.6,2025-04-18T11:42:57.350Z,2025-04-18T12:05:42Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5658837515,56,Back,5658837561,233,311,5658837517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350509,311,7,1,41,1,f1h34qp5zbfl489q8vnkhiq9s,1,88.9,28.4,2025-04-18T11:42:57.351Z,2025-04-18T12:05:42Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658837545,56,Center,5658837547,286,,5658837557,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350511,346,1,1,41,3,a9vw7ikerpr4cuweeeka5aneg,0,8.7,70.5,2025-04-18T11:42:59.677Z,2025-04-18T11:44:49Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5658839605,140,9.5,5658837549,56,Back,5658839611,213,1.11,5658839623,233,312,5658839627,286,,5658839621,236,,5658839607,141,73.0,5658839609,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350513,312,74,1,41,3,f1h34qp5zbfl489q8vnkhiq9s,1,89.0,25.2,2025-04-18T11:42:59.678Z,2025-04-18T11:44:48Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5658837553,56,Center,5658839635,233,346,5658837555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350545,348,1,1,41,7,a9vw7ikerpr4cuweeeka5aneg,1,23.2,63.0,2025-04-18T11:43:03.687Z,2025-04-18T11:43:10Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5658837721,212,20.0,5658837717,140,38.1,5658837719,141,81.4,5658837715,56,Back,5658837723,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350593,349,1,1,41,14,a9vw7ikerpr4cuweeeka5aneg,1,56.2,88.0,2025-04-18T11:43:10.264Z,2025-04-18T11:45:55Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,1.0,5658837957,213,5.86,5658837953,141,72.1,5658838689,22,,5658837949,56,Center,5658838687,210,16,5658837955,212,26.6,5658837951,140,79.3,5658840785,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350595,350,16,1,41,20,a9vw7ikerpr4cuweeeka5aneg,1,88.7,74.5,2025-04-18T11:43:16.678Z,2025-04-18T13:30:07Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5658838701,103,4.4,5658838699,102,46.7,5658838525,374,2025-04-18 12:43:15.451,5658837965,56,Center,5658838693,29,,5658838691,80,,5658969469,328,,5658840791,154,,5658838529,375,41:19.484,5658838695,55,349,5658838707,231,5658838705,230,5658838521,72,,5658969463,89,,5658837963,64,,5658837961,22,72.6,89.5,5658969461,214,,,,,,,,,,,,
2802350693,313,1,1,42,0,f1h34qp5zbfl489q8vnkhiq9s,1,50.1,50.3,2025-04-18T11:43:56.908Z,2025-04-18T11:43:58Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5658838583,56,Back,5658838593,279,G,5658838587,141,33.1,5658838589,212,22.0,5658838585,140,32.4,5658838591,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350699,314,1,1,42,2,f1h34qp5zbfl489q8vnkhiq9s,1,32.4,33.1,2025-04-18T11:43:58.244Z,2025-04-18T11:43:59Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658838623,141,61.2,5658838625,212,20.1,5658838621,140,26.5,5658838619,56,Back,5658838627,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350711,315,1,1,42,3,f1h34qp5zbfl489q8vnkhiq9s,1,26.5,61.2,2025-04-18T11:43:59.660Z,2025-04-18T11:44:07Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5658838715,56,Back,5658838723,213,5.56,5658838717,140,35.9,5658838719,141,48.4,5658838721,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350733,316,1,1,42,11,f1h34qp5zbfl489q8vnkhiq9s,1,54.3,41.6,2025-04-18T11:44:07.548Z,2025-04-18T11:44:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5658838863,140,43.5,5658838867,212,21.7,5658838869,213,4.16,5658838865,141,14.4,5658838861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350737,317,1,1,42,17,f1h34qp5zbfl489q8vnkhiq9s,1,51.2,13.7,2025-04-18T11:44:13.852Z,2025-04-18T11:44:15Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658838891,56,Center,5658838895,141,25.3,5658838897,212,9.2,5658838899,213,1.02,5658838893,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350747,318,1,1,42,19,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,25.3,2025-04-18T11:44:15.572Z,2025-04-18T11:44:17Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5658838973,213,3.85,5658838965,56,Back,5658838967,140,46.5,5658838969,141,12.9,5658838971,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350749,319,1,1,42,21,f1h34qp5zbfl489q8vnkhiq9s,1,46.5,12.9,2025-04-18T11:44:17.580Z,2025-04-18T11:44:19Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5658839007,140,55.3,5658839009,141,24.1,5658839013,213,0.69,5658839005,56,Center,5658839011,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350755,320,1,1,42,23,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,24.3,2025-04-18T11:44:19.244Z,2025-04-18T11:44:21Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5658839087,213,6.06,5658839079,56,Right,5658839085,212,13.6,5658839081,140,68.3,5658839083,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350757,321,50,1,42,25,f1h34qp5zbfl489q8vnkhiq9s,1,68.2,19.6,2025-04-18T11:44:21.749Z,2025-04-18T12:05:43Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5658839101,286,,5658839099,56,Right,5658839165,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350761,351,7,1,42,25,a9vw7ikerpr4cuweeeka5aneg,1,31.8,80.4,2025-04-18T11:44:21.750Z,2025-04-18T11:44:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658839123,285,,5658839161,233,321,5658839119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350779,353,1,1,42,28,a9vw7ikerpr4cuweeeka5aneg,1,37.4,69.7,2025-04-18T11:44:24.229Z,2025-04-18T11:44:28Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658839223,213,5.42,5658839215,56,Back,5658839217,140,46.3,5658839219,141,53.6,5658839221,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350791,354,1,1,42,31,a9vw7ikerpr4cuweeeka5aneg,1,56.6,53.1,2025-04-18T11:44:27.800Z,2025-04-18T11:44:31Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5658839293,212,20.2,5658839295,213,0.83,5658839291,141,75.1,5658839289,140,69.5,5658839287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350805,355,1,1,42,35,a9vw7ikerpr4cuweeeka5aneg,1,79.7,68.2,2025-04-18T11:44:31.381Z,2025-04-18T11:44:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5658839353,140,89.2,5658839357,212,10.8,5658839359,213,0.38,5658839351,56,Center,5658839355,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350815,356,1,1,42,38,a9vw7ikerpr4cuweeeka5aneg,0,87.7,73.2,2025-04-18T11:44:34.878Z,2025-04-18T11:44:37Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5658839397,141,38.8,5658839399,212,24.2,5658839401,213,4.97,5658839393,56,Center,5658839395,140,93.6,5658839391,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350817,322,12,1,42,41,f1h34qp5zbfl489q8vnkhiq9s,1,9.5,55.8,2025-04-18T11:44:37.084Z,2025-04-18T11:44:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5658839415,15,,5658839423,167,,5658839411,213,2.14,5658839405,140,0.0,5658839407,141,79.3,5658839409,212,19.0,5658839403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350821,323,6,1,42,42,f1h34qp5zbfl489q8vnkhiq9s,0,2.2,72.5,2025-04-18T11:44:38.439Z,2025-04-18T12:05:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5658839451,73,,5658839459,233,357,5658839449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350819,357,6,1,42,42,a9vw7ikerpr4cuweeeka5aneg,1,97.8,27.5,2025-04-18T11:44:38.439Z,2025-04-18T12:05:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5658839455,233,323,5658839427,75,,5658839425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350905,360,1,1,43,9,a9vw7ikerpr4cuweeeka5aneg,0,99.6,0.2,2025-04-18T11:45:04.989Z,2025-04-18T12:01:24Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5658839983,56,Center,5658843209,223,,5658840215,141,47.9,5658840211,155,,5658840219,213,1.76,5658840217,212,33.0,5658840209,2,,5658840265,6,,5658840213,140,93.6,5658840221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350911,324,44,1,43,11,f1h34qp5zbfl489q8vnkhiq9s,1,9.8,52.9,2025-04-18T11:45:07.317Z,2025-04-18T12:06:01Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5658840097,233,361,5658840019,285,,5658840017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350921,361,44,1,43,11,a9vw7ikerpr4cuweeeka5aneg,0,90.2,47.1,2025-04-18T11:45:07.318Z,2025-04-18T12:06:01Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658840073,286,,5658840101,233,324,5658840071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350919,325,12,1,43,11,f1h34qp5zbfl489q8vnkhiq9s,1,9.7,56.3,2025-04-18T11:45:07.540Z,2025-04-18T11:45:10Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5658840057,15,,5658840045,56,Back,5658840053,213,4.80,5658840047,140,13.0,5658840095,167,,5658840049,141,0.0,5658840051,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350923,326,5,1,43,13,f1h34qp5zbfl489q8vnkhiq9s,0,15.4,-1.4,2025-04-18T11:45:09.781Z,2025-04-18T13:01:12Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5658840081,347,,5658840227,233,362,5658840079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350941,362,5,1,43,13,a9vw7ikerpr4cuweeeka5aneg,1,84.6,101.4,2025-04-18T11:45:09.781Z,2025-04-18T13:01:11Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658840207,347,,5658840223,233,326,5658840205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350965,363,1,1,43,41,a9vw7ikerpr4cuweeeka5aneg,0,82.7,100.0,2025-04-18T11:45:37.852Z,2025-04-18T11:45:40Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5658840375,56,Center,5658840381,212,29.1,5658840385,1,,5658840383,213,5.03,5658840373,107,,5658840377,140,91.4,5658840379,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350969,327,12,1,43,44,f1h34qp5zbfl489q8vnkhiq9s,1,7.4,36.3,2025-04-18T11:45:40.339Z,2025-04-18T11:45:44Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5658840417,15,,5658840409,212,10.2,5658840407,141,43.6,5658840403,56,Back,5658840411,213,0.51,5658840405,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350979,364,15,1,43,46,a9vw7ikerpr4cuweeeka5aneg,1,82.5,61.5,2025-04-18T11:45:42.237Z,2025-04-18T13:30:58Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5658841377,146,85.5,5658841299,82,,5658841383,231,50.4,5658841373,103,19,5658970161,328,,5658970157,18,,5658841371,102,53.4,5658841381,230,97.8,5658841367,160,,5658841295,20,,5658841379,147,5658841401,233,5658840459,56,Center,5658970159,215,,5658841369,76,,5658841375,458,60.1,328,,,,,,,,,,,,,,
2802350991,328,10,1,43,46,f1h34qp5zbfl489q8vnkhiq9s,1,12.4,41.0,2025-04-18T11:45:42.337Z,2025-04-18T11:46:27Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5658840513,94,,5658840515,56,Back,5658841405,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802351001,329,45,1,43,49,f1h34qp5zbfl489q8vnkhiq9s,0,28.0,37.2,2025-04-18T11:45:45.580Z,2025-04-18T12:05:46Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5658840565,56,Back,5658850931,233,365,5658840567,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802350997,365,3,1,43,49,a9vw7ikerpr4cuweeeka5aneg,1,72.0,62.8,2025-04-18T11:45:45.580Z,2025-04-18T12:05:45Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5658840557,286,,5658840555,56,Center,5658850927,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
