id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2734797191,269,1,1,40,57,bd4qakf7j0wwie8wke9km7uj8,1,70.7,100.0,2024-10-18T17:11:03.049Z,2024-10-21T15:35:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290262183,213,4.20,5290262173,107,,5290262177,140,68.2,5290262175,56,Left,5290262181,212,5.3,5290262179,141,94.2,5302835415,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737127813,731,1,1,41,0,bd4qakf7j0wwie8wke9km7uj8,1,66.7,91.1,2024-10-18T17:11:05.613Z,2024-10-21T15:36:04Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5302836993,56,Left,5302837001,213,1.63,5302836997,141,96.0,5302837095,189,,5302836999,212,3.3,5302836995,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797213,270,1,1,41,4,bd4qakf7j0wwie8wke9km7uj8,1,66.2,93.4,2024-10-18T17:11:09.993Z,2024-10-21T15:36:40Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290262281,213,3.17,5290262275,140,45.3,5290262273,56,Back,5290262279,212,22.0,5290262277,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797227,271,1,1,41,6,bd4qakf7j0wwie8wke9km7uj8,1,36.7,89.6,2024-10-18T17:11:11.794Z,2024-10-18T17:11:12Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290262363,140,27.7,5290262369,212,14.6,5290262365,141,73.2,5290262361,56,Back,5290262373,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797261,272,1,1,41,6,bd4qakf7j0wwie8wke9km7uj8,1,27.7,73.2,2024-10-18T17:11:12.513Z,2024-10-18T17:11:14Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5290262539,213,3.84,5290262533,140,11.2,5290262535,141,51.8,5290262537,212,22.6,5290262531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797321,273,1,1,41,9,bd4qakf7j0wwie8wke9km7uj8,1,11.2,51.8,2024-10-18T17:11:14.737Z,2024-10-18T17:11:19Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5290262815,213,5.25,5290262809,140,23.6,5290262813,212,25.3,5290262807,56,Back,5290262811,141,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797363,274,1,1,41,13,bd4qakf7j0wwie8wke9km7uj8,1,24.3,35.9,2024-10-18T17:11:19.017Z,2024-10-18T17:11:22Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290263003,56,Back,5290263005,140,8.2,5290263009,212,19.8,5290263011,213,2.60,5290263007,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797423,275,1,1,41,16,bd4qakf7j0wwie8wke9km7uj8,1,9.3,52.8,2024-10-18T17:11:22.322Z,2024-10-21T15:37:10Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5290263339,212,30.7,5290263333,140,21.4,5290263335,141,11.7,5290263341,213,5.14,5290263331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797457,276,1,1,41,21,bd4qakf7j0wwie8wke9km7uj8,0,21.8,2.9,2024-10-18T17:11:27.449Z,2024-10-21T15:37:49Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290263507,155,,5290263517,213,0.18,5290263511,140,23.2,5290263515,212,1.5,5290263509,56,Back,5290263513,141,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737128381,951,61,1,41,22,dbl7ir1qugqz8nvp1vzn8im50,1,73.5,97.1,2024-10-18T17:11:27.994Z,2024-10-21T15:37:45Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5302840401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797485,415,61,1,41,27,dbl7ir1qugqz8nvp1vzn8im50,0,32.9,92.4,2024-10-18T17:11:32.913Z,2024-10-18T17:11:33Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290263673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797539,277,5,1,41,28,bd4qakf7j0wwie8wke9km7uj8,1,60.7,-2.0,2024-10-18T17:11:33.978Z,2024-10-18T18:46:48Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290263911,56,Right,5290263949,233,416,5290263913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797497,416,5,1,41,28,dbl7ir1qugqz8nvp1vzn8im50,0,39.3,102.0,2024-10-18T17:11:33.978Z,2024-10-18T18:46:49Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290263707,56,Back,5290263977,233,277,5290263709,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797577,278,1,1,41,31,bd4qakf7j0wwie8wke9km7uj8,1,55.7,0.0,2024-10-18T17:11:37.409Z,2024-10-18T17:11:41Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290264101,140,29.4,5290264107,213,2.98,5290264103,141,4.6,5290264095,107,,5290264109,1,,5290264099,56,Back,5290264105,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797617,279,1,1,41,35,bd4qakf7j0wwie8wke9km7uj8,1,32.9,8.0,2024-10-18T17:11:41.193Z,2024-10-18T17:11:44Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290264327,56,Back,5290264331,141,47.3,5290264329,140,28.5,5290264335,213,1.74,5290264333,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797659,280,1,1,41,38,bd4qakf7j0wwie8wke9km7uj8,1,28.5,49.3,2024-10-18T17:11:44.009Z,2024-10-18T17:11:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5290264505,212,18.6,5290264509,213,4.95,5290264495,140,32.7,5290264501,141,22.7,5290264489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797759,281,1,1,41,42,bd4qakf7j0wwie8wke9km7uj8,0,30.0,10.9,2024-10-18T17:11:47.641Z,2024-10-18T17:11:53Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290264969,155,,5290264983,1,,5290264971,56,Center,5290264977,212,75.7,5290264975,141,24.8,5290264973,140,100.0,5290264979,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797765,282,5,1,41,47,bd4qakf7j0wwie8wke9km7uj8,0,101.4,22.8,2024-10-18T17:11:53.475Z,2024-10-18T18:46:50Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290265015,56,Center,5290265017,346,,5290266557,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798045,417,5,1,41,47,dbl7ir1qugqz8nvp1vzn8im50,1,-1.4,77.2,2024-10-18T17:11:53.475Z,2024-10-18T18:46:49Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290266537,233,282,5290266473,56,Back,5290266475,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798163,283,27,1,42,15,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T17:12:21.217Z,2024-10-21T15:38:28Z,,,,,5290267139,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798153,418,27,1,42,15,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T17:12:21.217Z,2024-10-21T15:38:25Z,,,,,5290267235,233,283,5290267229,53,dqtarwrqvkopmzbt2ovp2dln9,5290267227,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799039,284,28,1,42,18,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T17:12:23.953Z,2024-10-18T17:30:25Z,,,,,5290271619,55,283,5290329237,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798157,419,28,1,42,18,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T17:12:23.953Z,2024-10-18T17:30:25Z,,,,,5290267123,55,418,5290329247,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798885,420,18,1,43,1,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T17:13:06.668Z,2024-10-18T17:13:46Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5290270787,59,4,5290270855,55,421,5290270783,41,,5290270785,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798891,421,19,1,43,1,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T17:13:06.669Z,2024-10-18T17:19:48Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5290270813,44,Forward,5290270805,41,,5290270815,55,420,5290270809,145,5,5290270811,59,5,5290296057,292,9,5290272181,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799063,422,1,1,43,31,dbl7ir1qugqz8nvp1vzn8im50,1,4.1,44.3,2024-10-18T17:13:36.824Z,2024-10-18T17:13:40Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5290271757,56,Center,5290271759,140,61.2,5290271763,212,60.7,5290271755,124,,5290271771,74,,5290271767,1,,5290271761,141,58.5,5290271765,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799069,423,44,1,43,34,dbl7ir1qugqz8nvp1vzn8im50,1,63.2,42.2,2024-10-18T17:13:40.152Z,2024-10-18T18:43:47Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5290271799,286,,5290271901,233,285,5290271797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799085,285,44,1,43,34,bd4qakf7j0wwie8wke9km7uj8,0,36.8,57.8,2024-10-18T17:13:40.153Z,2024-10-18T18:43:48Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5290271869,56,Back,5290271871,285,,5290271911,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799077,424,1,1,43,34,dbl7ir1qugqz8nvp1vzn8im50,0,61.2,58.5,2024-10-18T17:13:40.295Z,2024-10-18T17:13:41Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5290271839,168,,5290271847,212,14.6,5290271835,3,,5290271841,56,Center,5290271845,141,70.8,5290271849,213,0.61,5290271843,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799135,286,1,1,43,37,bd4qakf7j0wwie8wke9km7uj8,1,27.5,53.8,2024-10-18T17:13:43.504Z,2024-10-21T15:39:43Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290272111,212,22.9,5290272107,140,5.7,5290272105,56,Back,5290272113,213,3.12,5290272109,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799193,288,1,1,43,39,bd4qakf7j0wwie8wke9km7uj8,1,9.8,56.1,2024-10-18T17:13:45.376Z,2024-10-18T17:13:49Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5290272441,212,33.0,5290272435,140,28.6,5290272447,1,,5290272439,141,95.0,5290272443,213,0.93,5290272433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799209,289,1,1,43,43,bd4qakf7j0wwie8wke9km7uj8,1,28.6,95.0,2024-10-18T17:13:49.544Z,2024-10-18T17:13:51Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290272511,140,25.0,5290272517,213,3.84,5290272513,141,90.3,5290272509,56,Back,5290272515,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799261,290,1,1,43,45,bd4qakf7j0wwie8wke9km7uj8,0,25.0,90.3,2024-10-18T17:13:50.776Z,2024-10-18T17:13:54Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290272769,140,58.6,5290272771,141,44.6,5290272765,157,,5290272777,1,,5290272767,56,Center,5290272775,213,5.56,5290272773,212,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799369,426,1,1,43,52,dbl7ir1qugqz8nvp1vzn8im50,1,52.0,72.4,2024-10-18T17:13:57.599Z,2024-10-18T17:14:01Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290273303,56,Left,5290273305,140,71.6,5290273309,212,23.5,5290273311,213,0.50,5290273307,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799431,427,1,1,43,55,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,89.4,2024-10-18T17:14:00.775Z,2024-10-18T17:14:05Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290273655,56,Center,5290273663,213,3.86,5290273659,141,72.7,5290273657,140,61.7,5290273661,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799523,428,1,1,43,59,dbl7ir1qugqz8nvp1vzn8im50,1,66.1,72.6,2024-10-18T17:14:04.879Z,2024-10-21T15:40:30Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290274099,141,91.8,5290274095,56,Left,5290274103,213,0.70,5290274097,140,80.9,5290274101,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799557,429,1,1,44,4,dbl7ir1qugqz8nvp1vzn8im50,1,81.1,91.5,2024-10-18T17:14:09.599Z,2024-10-18T17:14:12Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290274305,141,78.1,5290274309,213,3.90,5290274303,140,72.0,5290274307,212,13.2,5290274301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799587,430,1,1,44,6,dbl7ir1qugqz8nvp1vzn8im50,1,72.0,78.1,2024-10-18T17:14:12.558Z,2024-10-18T17:14:14Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290274447,56,Left,5290274449,140,86.6,5290274453,212,16.9,5290274451,141,88.6,5290274455,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799655,431,1,1,44,8,dbl7ir1qugqz8nvp1vzn8im50,1,86.6,88.6,2024-10-18T17:14:14.182Z,2024-10-18T17:14:19Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290274797,212,8.1,5290274791,56,Left,5290274799,213,5.99,5290274795,141,85.1,5290274793,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799637,291,83,1,44,12,bd4qakf7j0wwie8wke9km7uj8,0,13.9,8.8,2024-10-18T17:14:17.568Z,2024-10-18T17:14:22Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290274995,399,1mml4inucvyomv1dcog3c1pt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799687,432,1,1,44,13,dbl7ir1qugqz8nvp1vzn8im50,1,96.6,84.8,2024-10-18T17:14:19.519Z,2024-10-18T17:14:22Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290274951,212,10.8,5290274947,140,89.9,5290274949,141,96.8,5290274953,213,2.28,5290274945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799759,433,1,1,44,16,dbl7ir1qugqz8nvp1vzn8im50,1,88.3,92.1,2024-10-18T17:14:22.406Z,2024-10-18T17:14:29Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290275311,141,77.8,5290275307,56,Center,5290275313,212,9.7,5290275309,140,88.5,5290275315,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799723,292,83,1,44,20,bd4qakf7j0wwie8wke9km7uj8,0,15.9,10.4,2024-10-18T17:14:25.727Z,2024-10-18T17:14:31Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290275417,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799763,434,50,1,44,22,dbl7ir1qugqz8nvp1vzn8im50,1,86.0,82.8,2024-10-18T17:14:27.782Z,2024-10-18T18:47:23Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290275395,233,293,5290275347,56,Left,5290275349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799741,293,7,1,44,22,bd4qakf7j0wwie8wke9km7uj8,0,14.0,17.2,2024-10-18T17:14:27.783Z,2024-10-21T15:41:05Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290275249,285,,5290275389,233,434,5290275247,56,Back,5302846725,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799783,435,1,1,44,26,dbl7ir1qugqz8nvp1vzn8im50,0,95.4,80.6,2024-10-18T17:14:31.687Z,2024-10-21T15:41:23Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5302847217,72,,5290275467,2,,5290275495,213,4.51,5290275491,212,28.0,5302847215,224,,5290275479,140,90.0,5290275487,141,40.3,5290275475,56,Center,5290275471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799833,294,12,1,44,29,bd4qakf7j0wwie8wke9km7uj8,1,7.5,54.6,2024-10-18T17:14:35.447Z,2024-10-21T15:41:55Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290275739,212,32.8,5290275741,213,5.49,5290275735,140,29.4,5290275737,141,20.2,5290275765,15,,5290275733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799869,436,1,1,44,30,dbl7ir1qugqz8nvp1vzn8im50,1,75.3,90.8,2024-10-18T17:14:36.173Z,2024-10-18T17:14:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290275955,56,Center,5290275959,141,67.5,5290275963,213,4.38,5290275957,140,70.1,5290275961,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799923,437,1,1,44,33,dbl7ir1qugqz8nvp1vzn8im50,1,68.9,67.9,2024-10-18T17:14:39.206Z,2024-10-18T17:14:42Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290276183,212,17.8,5290276177,56,Left,5290276185,213,1.03,5290276181,141,90.3,5290276179,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734799989,438,1,1,44,37,dbl7ir1qugqz8nvp1vzn8im50,1,78.6,92.9,2024-10-18T17:14:42.670Z,2024-10-18T17:14:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290276545,56,Left,5290276553,212,9.1,5290276549,141,95.4,5290276547,140,87.1,5290276555,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800015,439,1,1,44,41,dbl7ir1qugqz8nvp1vzn8im50,1,84.0,92.9,2024-10-18T17:14:47.110Z,2024-10-18T17:14:49Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290276691,56,Center,5290276697,212,21.3,5290276693,140,82.0,5290276699,213,4.61,5290276695,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800025,440,61,1,44,43,dbl7ir1qugqz8nvp1vzn8im50,1,82.0,61.8,2024-10-18T17:14:48.590Z,2024-10-21T15:42:52Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5290276743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800061,441,50,1,44,44,dbl7ir1qugqz8nvp1vzn8im50,1,79.0,58.0,2024-10-18T17:14:49.750Z,2024-10-21T18:39:05Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5290276925,56,Center,5302849613,286,,5303295771,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737130063,732,7,1,44,44,bd4qakf7j0wwie8wke9km7uj8,1,21.0,42.0,2024-10-18T17:14:49.751Z,2024-10-21T18:39:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5302850205,56,Back,5303295735,233,441,5302850209,384,,5302850207,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800071,442,43,1,44,46,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T17:14:52.269Z,2024-10-18T17:18:09Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290276971,56,Center,5290290727,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800165,295,1,1,44,50,bd4qakf7j0wwie8wke9km7uj8,1,29.1,34.9,2024-10-18T17:14:56.344Z,2024-10-18T17:14:57Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5290277465,212,17.1,5290277461,140,42.2,5290277467,213,0.64,5290277463,141,49.9,5290277459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800281,297,1,1,44,57,bd4qakf7j0wwie8wke9km7uj8,0,85.7,22.4,2024-10-18T17:15:03.279Z,2024-10-21T15:43:35Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5290278053,213,1.27,5290278049,141,47.0,5302851805,224,,5290278045,56,Center,5290278047,140,90.6,5302851807,20,,5290278051,212,17.5,5302851499,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734801931,317,70,1,44,59,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T17:15:04.938Z,2024-10-21T15:49:39Z,,,,,5290286305,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800529,443,12,1,44,59,dbl7ir1qugqz8nvp1vzn8im50,1,12.3,59.7,2024-10-18T17:15:05.269Z,2024-10-18T17:15:18Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5290279281,213,1.14,5290279275,140,23.3,5290279273,56,Back,5290279279,212,27.8,5290279277,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810815,329,43,1,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T17:15:05.560Z,2024-10-21T15:45:01Z,,,,,5302854711,144,28,5290787023,233,465,5290334851,55,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800437,298,1,1,45,3,bd4qakf7j0wwie8wke9km7uj8,1,72.2,5.9,2024-10-18T17:15:09.424Z,2024-10-18T17:15:12Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290278765,56,Right,5290278769,141,17.9,5290278779,213,2.64,5290278773,212,16.9,5290278767,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800543,299,1,1,45,7,bd4qakf7j0wwie8wke9km7uj8,1,57.2,23.6,2024-10-18T17:15:12.671Z,2024-10-21T15:45:29Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5290279357,196,,5290279363,141,94.2,5290279359,56,Left,5290279361,140,75.2,5290279367,213,1.20,5290279369,1,,5290279365,212,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800557,300,3,1,45,12,bd4qakf7j0wwie8wke9km7uj8,0,70.4,95.7,2024-10-18T17:15:18.517Z,2024-10-21T15:45:46Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290279437,286,,5302855893,465,,5290279639,233,444,5290279433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800575,444,7,1,45,12,dbl7ir1qugqz8nvp1vzn8im50,1,29.6,4.3,2024-10-18T17:15:18.518Z,2024-10-21T15:45:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5302856055,383,,5290279537,56,Back,5290279631,233,300,5290279539,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800593,301,50,1,45,16,bd4qakf7j0wwie8wke9km7uj8,1,70.4,92.6,2024-10-18T17:15:21.645Z,2024-10-18T18:46:38Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290279607,56,Left,5290279869,233,445,5290279609,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800615,445,7,1,45,16,dbl7ir1qugqz8nvp1vzn8im50,1,29.6,7.4,2024-10-18T17:15:21.646Z,2024-10-21T15:46:11Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290279729,285,,5302856871,384,,5290279847,233,301,5290279727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734800619,446,83,1,45,17,dbl7ir1qugqz8nvp1vzn8im50,0,37.5,10.1,2024-10-18T17:15:23.126Z,2024-10-18T17:16:08Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290280075,399,duvhbifjh37mvlm46akiy431m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
