id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2746269865,418,44,2,46,46,a9vw7ikerpr4cuweeeka5aneg,0,88.5,43.4,2024-11-09T17:06:51.316Z,2024-11-09T18:16:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352824115,233,499,5352823739,286,,5352823737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746269673,500,12,2,46,46,dbl7ir1qugqz8nvp1vzn8im50,1,7.9,62.7,2024-11-09T17:06:51.475Z,2024-11-09T17:06:53Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352822481,212,6.4,5352822483,213,4.79,5352822533,15,,5352822479,141,53.3,5352822477,140,8.4,5352822475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746269697,501,12,2,46,47,dbl7ir1qugqz8nvp1vzn8im50,1,8.4,53.3,2024-11-09T17:06:53.114Z,2024-11-09T17:06:55Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352822705,213,5.58,5352822703,212,14.8,5352822701,141,39.2,5352822699,140,19.1,5352822721,15,,5352822697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746269737,416,13,2,46,50,a9vw7ikerpr4cuweeeka5aneg,1,80.1,64.2,2024-11-09T17:06:55.426Z,2024-11-09T18:44:34Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352824705,103,70.8,5352825277,458,,5353346455,72,,5353392729,160,,5352824693,74,,5352822983,18,,5352824703,102,50.3,5352824707,230,97.5,5352822985,56,Center,5352824711,231,53.1,,,,,,,,,,,,,,,,,,,,,
2746269753,417,5,2,46,51,a9vw7ikerpr4cuweeeka5aneg,0,101.2,54.4,2024-11-09T17:06:56.316Z,2024-11-09T18:17:27Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352825147,233,502,5352823077,346,,5352823075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270097,502,5,2,46,51,dbl7ir1qugqz8nvp1vzn8im50,1,-1.2,45.6,2024-11-09T17:06:56.316Z,2024-11-09T18:07:14Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352825041,56,Back,5352825043,346,,5352825093,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270207,503,1,2,47,8,dbl7ir1qugqz8nvp1vzn8im50,1,4.3,48.7,2024-11-09T17:07:13.266Z,2024-11-09T17:07:18Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5352825575,141,80.3,5352825573,140,56.7,5352825571,56,Left,5352825579,213,0.37,5352825577,212,59.1,5352825567,124,,5352825585,74,,5352825581,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270215,504,44,2,47,12,dbl7ir1qugqz8nvp1vzn8im50,1,57.6,85.6,2024-11-09T17:07:17.922Z,2024-11-09T17:07:26Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352825629,56,Left,5352825631,286,,5352825653,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270201,419,44,2,47,12,a9vw7ikerpr4cuweeeka5aneg,0,42.4,14.4,2024-11-09T17:07:17.923Z,2024-11-09T17:07:29Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352825729,233,504,5352825523,56,Back,5352825525,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270361,505,1,2,47,13,dbl7ir1qugqz8nvp1vzn8im50,0,56.7,80.3,2024-11-09T17:07:18.186Z,2024-11-09T17:07:27Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352826547,140,63.8,5352826543,3,,5352826551,212,7.7,5352826545,56,Center,5352826549,141,77.5,5352826553,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270265,420,1,2,47,14,a9vw7ikerpr4cuweeeka5aneg,0,27.9,16.1,2024-11-09T17:07:19.434Z,2024-11-09T17:07:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352825933,56,Back,5352825935,140,37.5,5352825939,212,13.0,5352825941,213,5.60,5352825931,3,,5352825937,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270367,506,1,2,47,16,dbl7ir1qugqz8nvp1vzn8im50,1,59.0,88.0,2024-11-09T17:07:21.698Z,2024-11-09T17:07:27Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352826597,141,71.5,5352826599,212,14.3,5352826593,56,Center,5352826595,140,67.5,5352826601,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270373,507,50,2,47,18,dbl7ir1qugqz8nvp1vzn8im50,1,66.8,76.2,2024-11-09T17:07:23.584Z,2024-11-09T18:16:39Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352826637,286,,5352826635,56,Center,5352826873,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270325,421,7,2,47,18,a9vw7ikerpr4cuweeeka5aneg,1,33.2,23.8,2024-11-09T17:07:23.585Z,2024-11-09T18:16:38Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352826265,285,,5352826791,233,507,5352826263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270351,423,1,2,47,19,a9vw7ikerpr4cuweeeka5aneg,1,37.6,29.9,2024-11-09T17:07:25.138Z,2024-11-09T17:07:26Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352826501,212,13.0,5352826497,140,41.1,5352826503,213,5.00,5352826499,141,11.6,5352826495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270379,424,1,2,47,21,a9vw7ikerpr4cuweeeka5aneg,0,41.0,11.2,2024-11-09T17:07:26.641Z,2024-11-09T17:07:28Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352826659,155,,5352826671,213,0.07,5352826665,140,66.9,5352826663,56,Right,5352826667,141,14.0,5352826669,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270445,508,1,2,47,23,dbl7ir1qugqz8nvp1vzn8im50,0,30.2,75.6,2024-11-09T17:07:29.009Z,2024-11-09T17:07:31Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352827031,141,61.7,5352827033,212,15.3,5352827035,213,5.62,5352827025,3,,5352827027,56,Back,5352827029,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270473,425,1,2,47,27,a9vw7ikerpr4cuweeeka5aneg,0,65.6,44.2,2024-11-09T17:07:32.170Z,2024-11-09T17:07:32Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5352827149,212,9.1,5352827141,155,,5352827143,56,Center,5352827145,140,65.0,5352827151,213,4.64,5352827147,141,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270539,509,1,2,47,29,dbl7ir1qugqz8nvp1vzn8im50,1,36.7,82.7,2024-11-09T17:07:34.699Z,2024-11-09T17:07:37Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352827557,213,3.77,5352827543,56,Back,5352827545,140,25.3,5352827549,141,69.9,5352827553,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270703,510,1,2,47,31,dbl7ir1qugqz8nvp1vzn8im50,1,25.2,70.0,2024-11-09T17:07:37.058Z,2024-11-09T17:07:44Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352828413,212,37.7,5352828415,213,4.84,5352828411,141,15.0,5352828407,56,Back,5352828417,1,,5352828403,155,,5352828409,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270759,511,1,2,47,39,dbl7ir1qugqz8nvp1vzn8im50,1,33.6,7.1,2024-11-09T17:07:44.513Z,2024-11-09T17:07:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5352828699,56,Back,5352828705,212,12.4,5352828703,141,20.0,5352828701,140,25.3,5352828707,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270857,512,1,2,47,41,dbl7ir1qugqz8nvp1vzn8im50,1,22.6,14.6,2024-11-09T17:07:46.753Z,2024-11-09T17:07:51Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352829217,212,18.4,5352829219,213,2.23,5352829211,56,Back,5352829213,140,11.8,5352829215,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270945,513,1,2,47,45,dbl7ir1qugqz8nvp1vzn8im50,1,13.9,41.3,2024-11-09T17:07:51.026Z,2024-11-09T17:07:56Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5352829805,213,1.30,5352829799,140,19.3,5352829803,212,20.9,5352829797,56,Back,5352829801,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746270979,514,1,2,47,50,dbl7ir1qugqz8nvp1vzn8im50,0,19.3,83.0,2024-11-09T17:07:55.538Z,2024-11-09T17:07:57Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352829987,155,,5352829991,140,47.8,5352829993,141,80.5,5352829995,212,30.0,5352829997,213,6.23,5352829989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271013,426,8,2,47,53,a9vw7ikerpr4cuweeeka5aneg,1,55.4,13.7,2024-11-09T17:07:58.586Z,2024-11-09T17:07:58Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352830163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271177,428,1,2,47,55,a9vw7ikerpr4cuweeeka5aneg,1,42.2,13.0,2024-11-09T17:08:00.873Z,2024-11-09T17:08:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352831123,140,7.1,5352831125,141,26.0,5352831127,212,37.9,5352831129,213,2.91,5352831121,56,Back,5352831131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271289,429,1,2,48,0,a9vw7ikerpr4cuweeeka5aneg,1,7.4,14.8,2024-11-09T17:08:05.290Z,2024-11-09T17:08:09Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5352831755,213,0.05,5352831749,140,51.3,5352831753,212,46.2,5352831751,141,18.5,5352831745,157,,5352831747,56,Right,5352831757,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271297,430,44,2,48,3,a9vw7ikerpr4cuweeeka5aneg,1,39.6,20.8,2024-11-09T17:08:09.088Z,2024-11-09T17:08:15Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352831777,56,Back,5352831801,285,,5352831797,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271277,515,44,2,48,3,dbl7ir1qugqz8nvp1vzn8im50,0,60.4,79.2,2024-11-09T17:08:09.089Z,2024-11-09T17:08:14Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352831681,286,,5352831817,233,430,5352831679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271433,431,1,2,48,4,a9vw7ikerpr4cuweeeka5aneg,0,51.3,18.5,2024-11-09T17:08:09.609Z,2024-11-09T17:08:16Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352832403,141,19.9,5352832405,212,20.8,5352832397,168,,5352832401,140,71.1,5352832399,56,Right,5352832407,213,0.05,5352832395,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271345,517,1,2,48,6,dbl7ir1qugqz8nvp1vzn8im50,1,36.0,75.7,2024-11-09T17:08:11.266Z,2024-11-09T17:08:12Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352831997,213,5.65,5352831989,56,Back,5352831995,212,9.3,5352831993,141,67.6,5352831991,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271419,518,1,2,48,7,dbl7ir1qugqz8nvp1vzn8im50,1,43.1,67.6,2024-11-09T17:08:12.273Z,2024-11-09T17:08:15Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352832335,213,4.03,5352832333,212,18.1,5352832331,141,46.9,5352832329,140,32.2,5352832327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271495,519,1,2,48,9,dbl7ir1qugqz8nvp1vzn8im50,1,32.9,40.6,2024-11-09T17:08:14.713Z,2024-11-09T17:08:19Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352832721,212,17.3,5352832715,56,Back,5352832717,140,38.6,5352832723,213,5.07,5352832719,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271547,520,1,2,48,14,dbl7ir1qugqz8nvp1vzn8im50,0,43.1,13.4,2024-11-09T17:08:19.723Z,2024-11-09T17:08:23Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5352833011,155,,5352833019,141,15.3,5352833015,56,Right,5352833025,1,,5352833017,140,85.0,5352833023,213,0.03,5352833021,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271661,432,1,2,48,22,a9vw7ikerpr4cuweeeka5aneg,1,15.5,93.5,2024-11-09T17:08:27.674Z,2024-11-09T17:08:29Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352833677,212,11.8,5352833681,1,,5352833673,140,26.7,5352833675,141,94.5,5352833679,213,0.06,5352833671,56,Back,5352833669,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271741,434,1,2,48,24,a9vw7ikerpr4cuweeeka5aneg,1,26.7,94.5,2024-11-09T17:08:29.185Z,2024-11-09T17:08:32Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5352834031,141,77.0,5352834033,212,13.6,5352834035,213,4.21,5352834027,56,Back,5352834029,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271767,435,1,2,48,25,a9vw7ikerpr4cuweeeka5aneg,0,20.4,77.0,2024-11-09T17:08:30.730Z,2024-11-09T17:29:03Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5352834151,140,69.9,5352834159,1,,5352834155,212,52.2,5352834149,56,Center,5352834153,141,69.6,5352834157,213,6.19,5352834147,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271749,521,1,2,48,26,dbl7ir1qugqz8nvp1vzn8im50,1,34.6,30.6,2024-11-09T17:08:31.481Z,2024-11-09T17:29:21Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352834067,56,Back,5352834069,140,42.6,5352834073,212,9.0,5352834075,213,5.92,5352834071,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271761,522,61,2,48,27,dbl7ir1qugqz8nvp1vzn8im50,0,42.6,25.9,2024-11-09T17:08:32.763Z,2024-11-09T17:08:33Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352834115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271971,436,1,2,48,33,a9vw7ikerpr4cuweeeka5aneg,1,54.8,49.1,2024-11-09T17:08:38.625Z,2024-11-09T17:08:42Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5352835265,56,Right,5352835267,140,67.4,5352835269,141,12.7,5352835271,212,28.1,5352835273,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746271989,437,1,2,48,36,a9vw7ikerpr4cuweeeka5aneg,0,70.9,11.3,2024-11-09T17:08:41.897Z,2024-11-09T17:08:42Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352835403,213,0.89,5352835385,56,Center,5352835383,155,,5352835379,2,,5352835391,140,88.4,5352835399,212,29.3,5352835395,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272043,523,12,2,48,38,dbl7ir1qugqz8nvp1vzn8im50,1,10.4,58.7,2024-11-09T17:08:43.673Z,2024-11-09T17:08:46Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352835693,212,5.3,5352835699,213,5.62,5352835687,56,Back,5352835689,140,14.4,5352835691,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272065,524,12,2,48,40,dbl7ir1qugqz8nvp1vzn8im50,1,14.4,53.9,2024-11-09T17:08:46.113Z,2024-11-09T17:08:47Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352835803,213,5.32,5352835835,15,,5352835799,141,36.4,5352835801,212,14.4,5352835795,56,Back,5352835797,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272137,525,1,2,48,42,dbl7ir1qugqz8nvp1vzn8im50,1,22.2,36.4,2024-11-09T17:08:47.385Z,2024-11-09T17:08:50Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5352836239,56,Back,5352836249,1,,5352836241,140,38.6,5352836243,141,61.2,5352836245,212,24.1,5352836247,213,0.77,5352836237,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272205,526,1,2,48,45,dbl7ir1qugqz8nvp1vzn8im50,1,38.6,60.9,2024-11-09T17:08:50.417Z,2024-11-09T17:08:53Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352836637,212,9.3,5352836635,141,73.9,5352836633,140,41.5,5352836631,56,Back,5352836639,213,1.24,5352836629,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272295,527,1,2,48,48,dbl7ir1qugqz8nvp1vzn8im50,1,41.5,73.9,2024-11-09T17:08:53.649Z,2024-11-09T17:08:57Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5352837175,56,Back,5352837177,140,41.3,5352837179,141,93.2,5352837183,213,1.59,5352837181,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272259,438,83,2,48,51,a9vw7ikerpr4cuweeeka5aneg,0,63.0,31.0,2024-11-09T17:08:56.218Z,2024-11-09T17:08:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352837377,399,1mml4inucvyomv1dcog3c1pt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272327,529,3,2,48,53,dbl7ir1qugqz8nvp1vzn8im50,0,57.6,92.6,2024-11-09T17:08:59.114Z,2024-11-09T17:09:07Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352837337,56,Left,5352837339,286,,5352837729,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272371,439,7,2,48,53,a9vw7ikerpr4cuweeeka5aneg,1,42.4,7.4,2024-11-09T17:08:59.115Z,2024-11-09T17:09:06Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352837525,167,,5352837599,233,529,5352837529,285,,5352837527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272489,440,5,2,48,55,a9vw7ikerpr4cuweeeka5aneg,0,42.9,-1.8,2024-11-09T17:09:00.265Z,2024-11-09T18:17:27Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5352839613,233,530,5352838215,347,,5352838213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272707,530,5,2,48,55,dbl7ir1qugqz8nvp1vzn8im50,1,57.1,101.8,2024-11-09T17:09:00.265Z,2024-11-09T17:09:19Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352839463,56,Left,5352839465,347,,5352839539,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272779,531,1,2,49,14,dbl7ir1qugqz8nvp1vzn8im50,1,57.0,100.0,2024-11-09T17:09:19.160Z,2024-11-09T17:09:22Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352839827,56,Left,5352839829,140,68.8,5352839825,107,,5352839835,213,5.58,5352839833,212,16.3,5352839831,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272797,532,44,2,49,16,dbl7ir1qugqz8nvp1vzn8im50,1,71.8,84.2,2024-11-09T17:09:21.929Z,2024-11-09T17:09:26Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352839917,56,Left,5352839919,286,,5352839937,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272787,441,44,2,49,16,a9vw7ikerpr4cuweeeka5aneg,0,28.2,15.8,2024-11-09T17:09:21.930Z,2024-11-09T17:09:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352839877,56,Back,5352839989,233,532,5352839879,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272905,533,1,2,49,16,dbl7ir1qugqz8nvp1vzn8im50,1,68.9,86.3,2024-11-09T17:09:22.129Z,2024-11-09T17:09:27Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352840437,212,4.2,5352840427,3,,5352840439,213,5.82,5352840431,56,Left,5352840433,140,72.5,5352840435,141,83.5,5352840429,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272923,534,1,2,49,21,dbl7ir1qugqz8nvp1vzn8im50,1,82.5,87.8,2024-11-09T17:09:26.257Z,2024-11-09T17:09:28Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5352840601,212,9.9,5352840603,213,2.93,5352840587,56,Left,5352840599,141,90.9,5352840591,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746272981,535,1,2,49,23,dbl7ir1qugqz8nvp1vzn8im50,1,73.3,90.9,2024-11-09T17:09:28.289Z,2024-11-09T17:14:33Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5352840893,212,11.7,5352840895,213,3.09,5352840887,56,Left,5352840891,141,91.7,5352840889,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273097,536,1,2,49,26,dbl7ir1qugqz8nvp1vzn8im50,1,62.0,91.7,2024-11-09T17:09:31.185Z,2024-11-09T17:14:31Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5352841593,140,47.2,5352841595,141,84.1,5352841599,213,3.46,5352841597,212,16.4,5352841591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273147,537,1,2,49,32,dbl7ir1qugqz8nvp1vzn8im50,1,47.3,78.4,2024-11-09T17:09:37.377Z,2024-11-09T17:14:30Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5352841897,140,45.7,5352841899,141,43.6,5352841903,213,4.64,5352841901,212,23.7,5352841895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273179,538,1,2,49,33,dbl7ir1qugqz8nvp1vzn8im50,1,45.7,43.6,2024-11-09T17:09:39Z,2024-11-09T17:14:28Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352842089,56,Right,5352842097,213,5.28,5352842095,212,27.3,5352842093,141,9.8,5352842091,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273223,539,1,2,49,38,dbl7ir1qugqz8nvp1vzn8im50,0,60.5,8.2,2024-11-09T17:09:43.209Z,2024-11-09T17:09:43Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5352842395,141,15.6,5352842393,140,67.6,5352842397,212,9.0,5352842399,213,0.59,5352842389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273415,443,61,2,49,38,a9vw7ikerpr4cuweeeka5aneg,1,22.4,89.4,2024-11-09T17:09:43.639Z,2024-11-09T17:10:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352843245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273443,444,5,2,49,39,a9vw7ikerpr4cuweeeka5aneg,0,29.8,100.8,2024-11-09T17:09:44.163Z,2024-11-09T18:17:28Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352843397,347,,5352847547,233,540,5352843395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273361,540,5,2,49,39,dbl7ir1qugqz8nvp1vzn8im50,1,70.2,-0.8,2024-11-09T17:09:44.163Z,2024-11-09T18:17:28Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5352842913,56,Right,5352842915,347,,5352847473,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273683,541,1,2,49,57,dbl7ir1qugqz8nvp1vzn8im50,0,68.2,0.0,2024-11-09T17:10:02.345Z,2024-11-09T17:30:17Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5352844663,213,1.41,5352844661,212,15.4,5352844657,141,20.4,5352844647,56,Right,5352844841,189,,5352844643,107,,5352844653,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273805,446,1,2,50,0,a9vw7ikerpr4cuweeeka5aneg,1,29.3,96.5,2024-11-09T17:10:05.964Z,2024-11-09T17:10:08Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5352845077,213,4.41,5352845071,140,26.5,5352845073,141,82.5,5352845075,212,10.0,5352845069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746273843,447,1,2,50,2,a9vw7ikerpr4cuweeeka5aneg,1,26.5,82.5,2024-11-09T17:10:08.081Z,2024-11-09T17:10:09Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352845275,141,72.5,5352845273,140,39.0,5352845271,56,Back,5352845279,213,5.81,5352845277,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
