id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2727872367,637,8,2,56,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.0,34.8,2024-09-29T12:15:36.654Z,2024-09-29T12:15:36Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252304645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872403,639,1,2,56,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.0,34.8,2024-09-29T12:15:37.237Z,2024-09-29T12:15:38Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252304849,212,3.9,5252304851,213,0.46,5252304843,140,42.3,5252304845,141,37.3,5252304841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872419,640,1,2,56,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.3,37.3,2024-09-29T12:15:37.901Z,2024-09-29T12:15:39Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252304951,213,4.48,5252304947,141,20.0,5252304949,212,12.1,5252304945,140,39.7,5252304943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872435,641,1,2,56,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.7,20.0,2024-09-29T12:15:38.829Z,2024-09-29T12:15:39Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252305077,141,31.8,5252305079,212,9.5,5252305081,213,2.14,5252305071,56,Back,5252305075,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872493,642,1,2,56,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.8,31.8,2024-09-29T12:15:39.702Z,2024-09-29T12:15:42Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252305347,141,49.4,5252305351,213,1.95,5252305345,140,30.2,5252305349,212,12.9,5252305343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872587,643,1,2,56,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.2,49.4,2024-09-29T12:15:41.917Z,2024-09-29T12:15:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252305735,56,Back,5252305741,212,19.1,5252305739,141,75.4,5252305743,213,1.18,5252305737,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872663,644,1,2,56,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.3,80.8,2024-09-29T12:15:46.269Z,2024-09-29T12:15:49Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252306083,56,Center,5252306089,141,75.0,5252306091,212,27.5,5252306087,140,69.2,5252306093,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872685,645,1,2,56,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.2,75.0,2024-09-29T12:15:49.117Z,2024-09-29T12:15:50Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5252306199,140,63.2,5252306221,156,,5252306201,141,79.9,5252306205,213,2.66,5252306197,56,Left,5252306203,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872787,646,1,2,56,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.7,78.4,2024-09-29T12:15:51.069Z,2024-09-29T12:15:54Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5252306691,213,4.65,5252306687,212,33.9,5252306695,1,,5252306675,56,Center,5252306683,141,28.6,5252306679,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872821,647,1,2,56,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.0,28.9,2024-09-29T12:15:54.733Z,2024-09-29T12:15:57Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252306885,56,Right,5252306889,141,9.4,5252306893,213,5.48,5252306887,140,78.1,5252306891,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872851,648,1,2,56,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.9,9.2,2024-09-29T12:15:56.815Z,2024-09-29T12:15:58Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252307077,213,1.54,5252307069,56,Right,5252307073,141,19.7,5252307075,212,7.1,5252307071,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872861,649,1,2,56,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.4,18.0,2024-09-29T12:15:58.413Z,2024-09-29T12:15:59Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252307153,213,4.43,5252307151,212,7.9,5252307145,56,Right,5252307147,140,76.3,5252307149,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872891,650,1,2,56,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.3,6.8,2024-09-29T12:15:59.197Z,2024-09-29T12:16:01Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252307321,213,2.54,5252307317,141,14.6,5252307319,212,9.3,5252307315,140,69.0,5252307313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872955,651,1,2,56,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.0,14.6,2024-09-29T12:16:01.077Z,2024-09-29T12:25:40Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252307675,140,75.4,5252307673,56,Right,5252307681,212,9.0,5252307679,141,5.8,5252307683,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727872969,652,1,2,56,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.4,5.6,2024-09-29T12:16:03.662Z,2024-09-29T12:25:42Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252307773,56,Right,5252307781,213,2.03,5252307779,212,7.8,5252307775,140,72.1,5252307777,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873023,653,1,2,56,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.0,15.8,2024-09-29T12:16:04.564Z,2024-09-29T12:16:07Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252308119,56,Center,5252308127,213,2.20,5252308125,212,10.5,5252308121,140,66.1,5252308123,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873069,654,1,2,56,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.9,37.6,2024-09-29T12:16:06.845Z,2024-09-29T12:16:09Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252308359,140,63.0,5252308365,213,2.77,5252308361,141,41.2,5252308357,56,Center,5252308363,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873095,655,1,2,56,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.1,37.0,2024-09-29T12:16:09.485Z,2024-09-29T12:16:11Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252308473,141,33.4,5252308465,56,Center,5252308471,140,79.3,5252308475,212,15.1,5252308477,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873103,656,61,2,56,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.3,33.4,2024-09-29T12:16:10.869Z,2024-09-29T12:16:14Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252308515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873643,449,1,2,56,59,f1h34qp5zbfl489q8vnkhiq9s,0,14.5,43.4,2024-09-29T12:16:35.664Z,2024-09-29T12:16:38Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5252311471,140,55.1,5252311475,141,14.0,5252311463,155,,5252311479,213,5.84,5252311481,1,,5252311467,56,Right,5252311477,212,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873713,657,1,2,57,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.1,94.1,2024-09-29T12:16:40.293Z,2024-09-29T12:16:42Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252311847,212,26.5,5252311839,3,,5252311843,140,68.0,5252311849,213,0.17,5252311841,56,Left,5252311845,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874061,450,5,2,57,5,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,-1.0,2024-09-29T12:16:41.998Z,2024-09-29T13:12:13Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252313673,233,658,5252313665,56,Back,5252313667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727873721,658,5,2,57,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.2,101.0,2024-09-29T12:16:41.998Z,2024-09-29T13:12:13Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252311869,56,Left,5252311871,347,,5252313719,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874089,451,1,2,57,23,f1h34qp5zbfl489q8vnkhiq9s,1,37.7,0.0,2024-09-29T12:16:59.606Z,2024-09-29T12:22:01Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252313797,107,,5252313807,213,0.70,5252313805,212,8.0,5252313801,140,43.5,5252313799,56,Back,5252313803,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874099,452,1,2,57,24,f1h34qp5zbfl489q8vnkhiq9s,0,43.5,5.6,2024-09-29T12:17:01.222Z,2024-09-29T12:22:02Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252313857,213,2.87,5252313849,56,Back,5252313855,212,13.4,5252313851,140,31.2,5252313895,156,,5252313853,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874171,660,13,2,57,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,57.2,2024-09-29T12:17:04.223Z,2024-09-29T12:17:14Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5252315093,102,59.0,5252315091,83,,5252315095,103,16.7,5252315103,231,48.4,5252315101,230,97.8,5252314251,56,Center,5252314249,18,,5252315099,458,,5252314587,20,5252315097,215,,5252314247,22,,,,,,,,,,,,,,,,,,,,
2727874251,453,5,2,57,29,f1h34qp5zbfl489q8vnkhiq9s,1,-1.0,41.3,2024-09-29T12:17:06.232Z,2024-09-29T13:12:14Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252314683,233,661,5252314617,346,,5252314615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874197,661,5,2,57,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.0,58.7,2024-09-29T12:17:06.232Z,2024-09-29T13:12:14Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5252314383,346,,5252314379,56,Center,5252314731,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874597,454,1,2,57,46,f1h34qp5zbfl489q8vnkhiq9s,1,4.9,61.4,2024-09-29T12:17:23.053Z,2024-09-29T12:17:26Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5252316367,124,,5252316383,212,8.2,5252316379,141,49.4,5252316387,213,4.71,5252316393,237,,5252316371,56,Back,5252316375,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874683,455,1,2,57,50,f1h34qp5zbfl489q8vnkhiq9s,0,7.3,48.5,2024-09-29T12:17:26.423Z,2024-09-29T12:17:32Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5252316877,56,Center,5252316883,212,48.2,5252316885,213,5.97,5252316879,140,51.0,5252316881,141,26.7,5252316891,1,,5252316873,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874699,662,44,2,57,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.5,77.0,2024-09-29T12:17:30.572Z,2024-09-29T13:11:50Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252316953,56,Center,5252676917,286,,5252317149,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874707,456,44,2,57,54,f1h34qp5zbfl489q8vnkhiq9s,0,49.5,23.0,2024-09-29T12:17:30.573Z,2024-09-29T13:11:50Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252317227,285,,5252316997,56,Back,5252317221,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874721,663,1,2,57,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.9,83.3,2024-09-29T12:17:31.150Z,2024-09-29T12:17:32Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252317059,141,100.0,5252317057,140,71.2,5252317055,56,Left,5252317053,3,,5252317061,212,22.9,5252317063,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874993,457,5,2,57,55,f1h34qp5zbfl489q8vnkhiq9s,1,33.8,-1.2,2024-09-29T12:17:32.209Z,2024-09-29T13:12:15Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252318457,347,,5252318455,56,Back,5252318535,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727874727,664,5,2,57,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.2,101.2,2024-09-29T12:17:32.209Z,2024-09-29T13:12:15Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252318589,233,457,5252317091,347,,5252317089,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875057,458,1,2,58,8,f1h34qp5zbfl489q8vnkhiq9s,0,33.7,0.0,2024-09-29T12:17:44.510Z,2024-09-29T12:17:46Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252318789,141,10.6,5252318791,212,26.1,5252318795,1,,5252318787,140,57.2,5252318793,213,0.33,5252318783,107,,5252318785,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875107,665,1,2,58,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.2,82.0,2024-09-29T12:17:47.245Z,2024-09-29T12:17:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252319059,3,,5252319067,212,22.1,5252319065,141,100.0,5252319061,56,Left,5252319069,213,0.64,5252319063,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875347,459,5,2,58,12,f1h34qp5zbfl489q8vnkhiq9s,1,38.4,-1.2,2024-09-29T12:17:48.643Z,2024-09-29T13:12:15Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252320281,347,,5252320279,56,Back,5252320345,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875123,666,5,2,58,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.6,101.2,2024-09-29T12:17:48.643Z,2024-09-29T13:12:16Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252320401,233,459,5252319125,56,Left,5252319127,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875387,460,1,2,58,23,f1h34qp5zbfl489q8vnkhiq9s,0,40.2,0.0,2024-09-29T12:18:00.069Z,2024-09-29T12:18:02Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252320523,141,4.9,5252320517,107,,5252320525,212,8.7,5252320521,140,47.3,5252320527,213,0.54,5252320519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875407,667,8,2,58,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,92.3,2024-09-29T12:18:03.413Z,2024-09-29T12:18:03Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252320687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875449,669,1,2,58,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.8,90.8,2024-09-29T12:18:04.812Z,2024-09-29T12:18:05Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252320943,56,Left,5252320949,212,3.0,5252320945,140,57.9,5252320951,213,3.19,5252320947,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875477,462,5,2,58,29,f1h34qp5zbfl489q8vnkhiq9s,0,42.2,-1.4,2024-09-29T12:18:05.869Z,2024-09-29T13:12:16Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252321443,233,670,5252321131,56,Back,5252321133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875521,670,5,2,58,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.8,101.4,2024-09-29T12:18:05.869Z,2024-09-29T13:12:16Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252321363,56,Left,5252321365,347,,5252321413,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875587,671,1,2,58,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,100.0,2024-09-29T12:18:08.205Z,2024-09-29T12:18:11Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252321743,212,30.2,5252321739,140,29.2,5252321741,141,92.9,5252321745,213,3.33,5252321737,56,Back,5252321735,107,,5252321749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875641,672,1,2,58,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,90.5,2024-09-29T12:18:11.334Z,2024-09-29T12:18:14Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252322021,140,28.9,5252322025,212,19.1,5252322023,141,62.4,5252322019,56,Back,5252322027,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875713,673,1,2,58,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.8,62.3,2024-09-29T12:18:14.333Z,2024-09-29T12:18:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252322465,140,40.2,5252322461,56,Back,5252322471,141,27.6,5252322475,212,26.5,5252322479,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875729,674,1,2,58,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.8,28.2,2024-09-29T12:18:17.869Z,2024-09-29T12:18:18Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252322571,212,12.8,5252322565,56,Center,5252322573,213,0.90,5252322567,140,53.4,5252322569,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875795,675,1,2,58,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.4,43.0,2024-09-29T12:18:18.653Z,2024-09-29T12:18:21Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252322933,213,4.04,5252322931,212,14.0,5252322925,56,Back,5252322929,141,26.8,5252322927,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875851,676,1,2,58,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.1,26.8,2024-09-29T12:18:20.820Z,2024-09-29T12:18:23Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252323183,141,45.8,5252323185,212,16.7,5252323181,140,35.0,5252323179,56,Back,5252323187,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875959,677,1,2,58,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.0,45.8,2024-09-29T12:18:23.492Z,2024-09-29T12:18:28Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252323709,141,84.2,5252323707,140,45.6,5252323705,56,Back,5252323713,213,1.17,5252323711,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727875993,678,1,2,58,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.9,91.7,2024-09-29T12:18:28.246Z,2024-09-29T12:18:30Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252323875,155,,5252323877,56,Center,5252323883,212,27.5,5252323881,141,55.5,5252323885,213,5.17,5252323879,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876003,463,8,2,58,54,f1h34qp5zbfl489q8vnkhiq9s,1,25.4,42.4,2024-09-29T12:18:31.046Z,2024-09-29T12:29:12Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5252323931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876057,679,1,2,58,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.1,53.9,2024-09-29T12:18:32.605Z,2024-09-29T12:18:34Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252324247,212,10.0,5252324239,56,Center,5252324243,140,70.4,5252324249,213,1.10,5252324245,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876063,680,1,2,58,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.4,67.0,2024-09-29T12:18:34.685Z,2024-09-29T12:18:35Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5252324309,212,27.9,5252324307,141,30.3,5252324305,140,58.6,5252324303,56,Center,5252324311,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876079,681,1,2,58,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.6,30.3,2024-09-29T12:18:35.572Z,2024-09-29T12:18:37Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252324393,141,16.4,5252324395,212,14.0,5252324391,140,68.5,5252324397,213,5.55,5252324389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876121,682,1,2,59,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.5,16.4,2024-09-29T12:18:37.044Z,2024-09-29T12:18:39Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252324589,213,1.64,5252324587,212,9.7,5252324585,141,30.6,5252324581,56,Center,5252324583,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876179,683,1,2,59,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.8,30.6,2024-09-29T12:18:39.149Z,2024-09-29T12:18:42Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252324907,140,50.6,5252324909,141,45.7,5252324913,213,2.62,5252324911,212,20.8,5252324905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876235,684,1,2,59,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.2,45.5,2024-09-29T12:18:42.542Z,2024-09-29T12:18:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252325175,213,0.96,5252325171,212,46.5,5252325163,140,80.6,5252325179,1,,5252325157,155,,5252325159,56,Left,5252325167,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876547,464,5,2,59,9,f1h34qp5zbfl489q8vnkhiq9s,1,17.6,-1.6,2024-09-29T12:18:45.443Z,2024-09-29T13:12:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5252326899,347,,5252326921,233,685,5252326897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876247,685,5,2,59,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,82.4,101.6,2024-09-29T12:18:45.443Z,2024-09-29T13:12:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252326943,233,464,5252325233,347,,5252325231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876563,465,1,2,59,27,f1h34qp5zbfl489q8vnkhiq9s,0,14.8,0.0,2024-09-29T12:19:03.716Z,2024-09-29T12:19:05Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252326999,213,0.30,5252326997,212,25.8,5252327001,1,,5252326993,140,38.3,5252326995,141,9.2,5252326991,56,Back,5252326989,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876647,689,1,2,59,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,89.7,2024-09-29T12:19:07.394Z,2024-09-29T12:19:09Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252327421,213,6.03,5252327417,141,83.6,5252327415,140,86.8,5252327411,155,,5252327419,212,16.6,5252327413,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876663,690,3,2,59,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.4,83.6,2024-09-29T12:19:09.636Z,2024-09-29T13:04:26Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5252327489,286,,5252327487,56,Left,5252327631,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876665,466,7,2,59,33,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,16.4,2024-09-29T12:19:09.637Z,2024-09-29T12:19:16Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252327493,285,,5252327529,233,690,5252327491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876765,467,1,2,59,33,f1h34qp5zbfl489q8vnkhiq9s,1,16.3,17.0,2024-09-29T12:19:10.182Z,2024-09-29T12:19:17Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252328047,213,6.26,5252328037,157,,5252328039,56,Back,5252328043,141,16.2,5252328049,1,,5252328045,212,24.9,5252328041,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727876775,468,61,2,59,36,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,16.2,2024-09-29T12:19:12.533Z,2024-09-29T12:19:17Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5252328073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
